,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,1.2776690620995773e-05,2.135833193434493e-05,2.0950485614056902e-05,1.2362273569511914e-05,1.7134606714010895e-05,2.5450243602702706e-05,3.096054976787753e-05,1.4591529629510407e-05,1.5282343066968114e-05,1.8176130651479744e-05,2.005549097457455e-05,2.4438032830082083e-05,1.2846584275932974e-05,1.774887671525355e-05,1.8277852745619206e-05,1.6205127373037995e-05,1.9297489071447865e-05,1.907783816266003e-05,1.9410620568230984e-05,1.8077879569756147e-05,1.994035525400909e-05,1.7959353780980584e-05,1.3869333884197056e-05,1.803405426530395e-05,1.4466303928586124e-05,1.768557824008827e-05,4.083365521112348e-05,1.81267161064905e-05,1.4785370932131766e-05,1.2271500598185295e-05,1.5835394866399415e-05,7.107445017817211e-06,1.3758289959610805e-05,1.797185443545076e-05,1.8154930645620655e-05,0.0,1.9674479781002347e-05,2.096080161833273e-05,1.478922928673578e-05,1.774887671525355e-05,1.894889169098132e-05,1.6968566310692162e-05,1.7869802384416405e-05,0.00012050754828947435,1.8885115577396357e-05,8.008588726821801e-05,2.9698180729650893e-05,1.917848494995543e-05,9.739981432864071e-06,0.009243065228895703,2.0557850603865314e-05,1.5454440029049867e-05,1.8717449996101495e-05,1.3256695404983944e-05,1.7748994483968838e-05,1.2732688909991342e-05,1.628494216713853e-05,1.9389808402062122e-05,1.9620624790718337e-05,1.891139448486106e-05,1.5695570548694998e-05,1.929112654698414e-05,1.3438461550327797e-05,2.363392781885032e-05,4.631833025366179e-06,1.9046187628881026e-05,2.241680208092849e-05,1.9620624790718333e-05,2.5122676116679487e-05,1.8178028648213533e-05,1.855125240945784e-05,1.930972480189656e-05,1.7776641036262806e-05,1.871789641013326e-05,4.1143495188983936e-05,1.9316570105553694e-05,1.907227658215283e-05,1.7528174483109028e-05,2.679746464519106e-05,1.60620487596814e-05,1.871789641013326e-05,1.5568883130579283e-05,2.241006347927977e-05,2.119137439371548e-05,1.887571585957813e-05,1.7851645292525146e-05,2.216490242673145e-05,1.9170779320118263e-05,1.4324707764363647e-05,1.3622213768505953e-05,1.921203622442091e-05,1.558714455860352e-05,1.7860037886495124e-05,1.2962809951074389e-05,1.778683624294371e-05,0.0,1.535647237004741e-05,1.8067009512075875e-05,1.410902834789735e-05,1.7365476437231454e-05,1.7812089122020512e-05,1.818199661613229e-05,1.778138687081341e-05,1.6520916640911627e-05,2.3413530759706006e-05,2.376434339529258e-05,1.8188638403279957e-05,1.6576923047015407e-05,1.6463513022431385e-05,1.4799423607813205e-05,1.946646216443229e-05,1.7237826175044936e-05,1.6700684819004055e-05,1.7192088122498777e-05,1.6758335834421685e-05,1.7889721681741024e-05,1.76975097730715e-05,1.2243103067368223e-05,1.7858620757433203e-05,1.7511382549109854e-05,1.7830636130706342e-05,1.7904278869111712e-05,1.7708294118221366e-05,1.7780178284986217e-05,1.5800868300762377e-05,0.0,1.8176996959029424e-05,3.73682975703989e-05,1.8807419021148933e-05,2.049168211919227e-05,1.865440592325659e-05,1.73132560903101e-05,1.5013919885872329e-05,1.7625288821309278e-05,0.008865939192980368,1.8374329009705057e-05,1.531004074052618e-05,1.2805724836766634e-05,1.7676866654835842e-05,2.0512309509226343e-05,2.0289470694437018e-05,1.7879229717970726e-05,2.6531551551458077e-05,1.764141565128945e-05,1.785118300936121e-05,0.00014116360530389853,2.10464971284023e-05,1.1929783620514257e-05,0.0021601341366450947,1.7621991420197884e-05,1.894127626324093e-05,2.7818274374764293e-05,2.3056578399650868e-05,1.878620679869644e-05,1.7678071764365534e-05,1.5715887388166368e-05,1.872180706223016e-05,1.792841078421714e-05,1.80701252394115e-05,1.811860279301169e-05,1.761871455905609e-05,1.878620679869644e-05,2.1293528639275124e-05,1.790159496620656e-05,1.6551292488635326e-05,1.8581289005917505e-05,1.5852536704737432e-05,1.7686109123984188e-05,1.7449497939973873e-05,1.7805626650479537e-05,1.7803258377251847e-05,2.9891738317553974e-05,2.230914922665573e-05,1.2737163452492411e-05,1.606204875968141e-05,2.2211181642302133e-05,1.8110689153265068e-05,1.861877085670972e-05,1.815067082865761e-05,1.860775036649886e-05,1.8472527960284058e-05,1.771292946109211e-05,3.150366582247357e-05,1.778138687081341e-05,0.0,1.904963043383076e-05,1.3395267532410772e-05,1.8783652480349298e-05,1.50998401487019e-05,1.979714151261215e-05,1.7955854842199397e-05,3.278071029035952e-05,1.802905374470278e-05,1.781493131224561e-05,2.2750420377466534e-05,1.4640588712787065e-05,1.850960120895531e-05,1.8089119712990425e-05,1.871217878894075e-05,1.918852924469709e-05,1.2147837611713046e-05,0.006404418590379466,1.5440473797124172e-05,1.1752632981466294e-05,2.037826790828632e-05,1.8738491843015283e-05,1.783507659376932e-05,1.6826117545239158e-05,1.7939007400235063e-05,1.3685526159177727e-05,1.782694886706419e-05,1.788668522084264e-05,1.4051888217750648e-05,1.8943656721975586e-05,1.1120941936863516e-05,1.7811114291720493e-05,1.7762960394855914e-05,1.5352561641552064e-05,1.7790613957266012e-05,1.1778264577997757e-05,1.7928410784217143e-05,1.2813675174976108e-05,1.170682070135288e-05,9.74658419024754e-06,1.7928410784217153e-05,1.5312682403785635e-05,1.313525572468283e-05,1.201072338502511e-05,1.783258314438688e-05,1.966692104574082e-05,3.350652405771594e-05,1.7939007400235063e-05,1.78887318463785e-05,1.9455204422445425e-05,0.013901667212332259,0.03778041653175723
Agricultural and forestry machinery,4.757263188960071e-07,1.693909756032188e-06,0.00028962558231233524,3.0040874870605986e-07,9.665694892796716e-07,1.5799478942871744e-06,1.5022448070768646e-06,8.698073981622237e-07,1.1544671007705863e-06,1.763730428974981e-06,8.097180965844562e-07,4.1282739927975175e-06,5.115175601896275e-07,8.010413094622896e-07,9.152724187942062e-07,1.375384304173281e-06,1.1610847018830065e-05,1.8849547219369967e-06,1.407937440591351e-06,1.4394810169647679e-06,2.098950864685184e-06,1.376437081231083e-06,1.3687924978551542e-06,1.6086548481362652e-06,4.1636832092203333e-07,1.2875624395476445e-06,3.3381097512734203e-06,1.262303124668276e-06,6.175766652555864e-07,3.0936058594170483e-07,8.466416827267987e-07,7.959273378974783e-07,6.987038911479913e-07,2.185069142995043e-06,1.4757976832550133e-06,0.0,8.882660499032752e-05,3.3223439396605707e-06,7.810548773340527e-07,8.010413094622897e-07,1.5011961585971404e-06,1.0688932279459668e-06,1.1234331348101964e-06,0.0003877947081942649,2.907153603059251e-06,1.0645354743172738e-05,8.163942343781142e-06,1.5923149981888866e-06,7.802824915021421e-07,4.3571194382174494e-05,9.891575264901319e-07,1.06052760106303e-06,1.04488609401719e-06,1.011567239580724e-06,8.010413094622897e-07,1.226824322923962e-06,1.3229527738939537e-06,1.1144187587249094e-06,9.76459826050023e-07,3.585993673421623e-06,1.7663284279793514e-06,1.6222555771127642e-06,7.886014410908283e-07,1.468827707710392e-06,1.0316514417420559e-06,1.49972622550048e-06,1.7984585187042879e-06,0.0,9.566881365631607e-07,1.3340344462951525e-06,1.9980552098441992e-06,9.72019697117858e-07,1.3759402297294256e-06,6.674984696872677e-06,4.1282739927975175e-06,1.6566024340016527e-06,1.5830284604937393e-06,9.064038253383934e-07,3.161546026352815e-06,1.3587221705895514e-06,8.981351117867892e-06,1.4048558722410833e-06,2.71573599824897e-06,1.6310203637408125e-06,2.463852517247002e-06,1.9705671894451066e-06,1.0849482933271397e-06,1.1782836649012975e-06,2.2726857749189568e-06,1.156368402546791e-06,1.53628249260204e-06,9.862047361220632e-07,1.5897519394247523e-06,1.3412203850923432e-06,1.1972778409937285e-06,0.0,8.128961604641148e-07,1.0663236818645956e-06,7.963373964452791e-07,1.3586743949791482e-06,1.5299502552471706e-06,1.4577598466498933e-06,3.0040874870605986e-07,4.035894052447648e-06,1.1631469208241733e-06,1.5786736586631717e-06,2.06883863376046e-06,9.447645515895634e-07,4.1112178975184897e-07,9.816817066341788e-07,2.833543868022199e-06,1.7341468270534327e-06,9.477300842499843e-07,2.6777413468689873e-06,1.2015346739025544e-06,1.6653054838546368e-06,1.493788991345259e-06,4.861886655833398e-07,1.5146635941681442e-06,1.1546949233298362e-06,1.6542562508098451e-06,1.3111432942495556e-06,8.385544411471469e-06,1.3652168486328926e-06,6.191674071450209e-07,0.0,1.4873980262592177e-06,2.0943515746310926e-05,1.5129168489600302e-06,1.5114058281516145e-06,1.4080369425070789e-06,8.447227818789509e-07,1.1330291658985756e-06,1.424890887588222e-06,0.0011005258097895642,1.8641140047064452e-06,4.866784014891629e-07,6.968714505959228e-07,1.2913984753026596e-06,3.93413972775687e-06,1.5718935129271643e-06,1.4822384234590287e-06,1.164948457473881e-06,1.2096193195309005e-06,1.7397955101988764e-06,0.007789490647755456,1.6252628587928418e-06,3.0040874870605986e-07,0.0037589981486298623,3.3253169468734257e-06,0.0001033197139541097,2.0384798994194364e-06,2.8573329989583223e-06,9.405485856596312e-07,1.3946524940958687e-06,1.106336031445558e-06,1.1981240789298176e-06,1.441545276248593e-06,1.809508014797637e-06,1.46441200116624e-06,8.274088303003388e-07,1.6607189917520363e-06,1.4507490342788862e-06,1.4908631224477275e-06,7.85307910723648e-07,8.236421689635967e-07,1.1163901370724536e-06,1.5469028972643492e-06,9.509100965280658e-07,1.4097787330037222e-06,8.662827417475279e-07,1.1234331348101962e-06,1.026017075412993e-06,8.032614943660577e-07,1.3587221705895518e-06,1.7490811213949547e-06,1.393493494095574e-06,1.2777092947389885e-06,1.2232552030112596e-06,0.0057292164579088424,1.5080664877451384e-06,3.4376049245611792e-06,1.5459778309025385e-06,1.3262348776798294e-06,0.0,1.1640377482715142e-05,1.5977820066518168e-06,3.056762761177391e-06,7.442549386528162e-07,1.0772082598667163e-06,1.7726147012522246e-06,3.886175033608184e-06,1.3607372569310313e-06,8.696794057021302e-07,1.2057509299083134e-06,1.219249247797507e-06,1.4914725312510087e-06,9.633528072596327e-07,1.5750683686668555e-06,8.971243308359204e-05,3.439123517249764e-07,0.07081605212286961,1.95983512251565e-06,7.850915585725818e-07,3.3220366881267104e-06,2.0376190320992526e-06,1.7099448964801025e-06,1.240735905305374e-06,1.8849547219369958e-06,1.822333954930901e-06,1.7468880786159904e-06,1.3238960340389133e-06,7.862400167354999e-07,1.1772259525113898e-06,1.624619815632377e-06,1.4037694315370032e-06,1.7465842600226454e-06,5.3341211896662356e-05,8.77773890456452e-06,1.0370237743788334e-06,7.879919793238576e-07,9.817669534565335e-07,3.0040874870605986e-07,9.741066400169661e-07,0.0,6.98250938529514e-07,9.425228315282727e-07,5.06736173417608e-07,1.5585723110549195e-06,1.3079468411576155e-06,2.840177804283199e-06,1.3310510414453676e-06,1.6584732142555502e-06,2.821392311880312e-05,0.0038180081503667177,0.018226739552942604
Aircraft and spacecraft,0.00012849032780374152,0.0001348053829073882,0.0009199037943212134,0.00013422821109152093,9.01573411167918e-05,0.00020305101088415116,0.00016308610411922697,0.00021165571270983672,0.00018140853112459361,0.0001633653788138786,0.0007173354771234822,0.00010864166297833906,0.00015112881515446107,0.00011721382991761214,0.00016366257037368873,0.00015439775851288588,0.00017785987626300147,0.0002621327431209162,0.0002625291271249628,0.00018439381475302075,0.00036310881205373844,0.0001874204661752816,0.0002889323831718528,0.00015726828234983813,0.0008434312497147312,0.0001108517049687901,0.0002445241817265076,0.0001251377433849758,0.00010845599219529038,0.00011360338055011745,0.00014448550995880584,0.00014341647398575535,0.0001368257229950264,0.00013902672871691528,0.0002387122368821495,0.0,0.04300469535284719,0.0016772443824523396,0.0001325977127320548,0.00013284347107759176,0.00021486397316697125,0.00019119911840560707,0.0001715940789141387,0.0008220137020436963,0.00022666739208376734,0.001136959283565211,0.00018881859769218648,0.0001331323290954723,0.000193281796099874,0.023746019439864985,0.00019114851562595784,0.00012902248206663722,0.00019094225841880886,0.00016905046958790937,0.00011721382991761216,0.00011851708667507835,0.0005556763078321196,0.00010326483715924452,0.00018401473930542548,0.0001687673124305371,0.00017052907602613495,0.00016890476558790985,0.00022092223236894765,0.0010914900058787698,0.0001194700005443696,0.0001422629452237782,0.00018404101238343452,0.0,0.00017541347511646543,0.00012758444804065617,0.00015685344462728655,0.0002059834388294697,0.0002233637819576012,0.00016821215885683125,0.0002445241817265076,0.0002068783063519354,0.0001838531348613584,0.00013774044321062862,0.0005277566725703254,0.00019575391097940802,0.0001681990715641613,0.0001640196640728451,0.0003450007824207619,0.00016238124574191495,0.00026948260703311283,0.00016821162429016512,0.00021821155573894393,0.00031692079212100783,0.00011049648798132018,0.00013258221528889694,0.00014340812984436663,0.00016918116707531983,0.00013170932033419172,0.00011362953214842475,0.0001985210415444646,0.0,0.00012938904165197803,0.00010659316899815209,0.00036396386772479325,0.00015741633627653763,0.00017265543053602948,0.00017616056152967423,0.0001306237377224074,0.0001906657225524896,0.00018442525062510915,0.00014015011937463988,0.000147902443935932,0.0001396520371833217,4.4406069239474554e-05,0.0001111093960520756,0.0002068783063519354,0.0001478089335759548,0.000156667345022718,0.024573486809948485,0.00013866000394578565,0.00014140912472537667,0.0001238242238029391,0.00011123712174426746,0.0001389633035953692,0.00017966811460325932,0.0003048808999046147,0.0001951656497644529,0.00014729294389000176,0.0002409140805038249,0.00012739697289630063,0.0,0.0001716079236210293,0.023373829042965505,0.0001998126217687243,0.0001556114531913949,0.0002109686152009209,0.0001313442886090831,0.00010557998787789323,0.0001321404184907286,0.01096393579125497,0.0001697024984177206,0.0001394853829849297,0.00020099835121464718,0.00025944097164983004,0.0029554943335637425,0.0017681897539563551,0.0002262858555494124,0.00012855320120765,0.0001307317230615183,0.0,0.0020115026194021755,0.00010592546296413041,0.0001623300885929358,0.0012206214430110752,0.00016767067102260318,0.01670430263660757,0.00023747773507139052,0.00023431259105354812,0.0,0.00022680053123743909,0.00014199216614090953,0.00010760010124826718,0.0001956803536732713,0.0001602398230674575,0.0001926679995477388,0.0001172138299176122,0.00015830477993249932,0.00018162024987487154,0.0003709889918986815,0.00022115559918270593,0.0002445241817265077,0.00012676341563579207,0.00017925807240637108,0.00011343925768289367,0.00013534553215082204,0.00012677623434813394,0.0001554643132954771,0.00021821155573894393,0.0008002303359787137,0.00019575391097940807,0.00010961855092920462,0.00013602165510963256,0.0001972316087482902,0.0001554643132954771,0.0013777779105556638,0.00014011950992291272,0.0017552657413879348,0.00021892760032866975,0.0001306237377224074,0.0,0.008879270775419381,0.0001269553331881078,0.00021344568941435288,0.0001442460124562579,0.00013111440477928308,0.0008697593359471206,0.00015159860128198505,0.00014554364529546462,0.00044204129027351075,0.00024582940809556394,0.0001704572515921198,0.00014401312538977345,0.0001736568310494995,0.00014700356367560355,0.002526383813877982,0.00012859054800168354,0.000982714281284231,0.00016044840856559614,0.00013544378421445605,0.00015837380833058233,0.0013257814519962927,0.00015537877507667395,0.00024041549419184877,0.00019008428458679576,0.0001597055474776696,0.010359779808216665,0.00013578946237455616,0.0001152657266528427,0.00023537269770292145,0.0001157971038908477,0.00014780893357595475,0.00012413807736059887,0.007148373527324168,0.002048243692360711,5.3792012072688074e-05,0.00017949851463939555,0.00016513916179320375,0.00010760010124826718,0.0001254024660832717,0.00016819907156416126,0.00011292483645123731,0.00012144540023219466,0.00019067479775924627,0.00015298956010755273,0.00012145344029973602,0.00012848059463936977,0.00020964067439240144,0.00017443631359580626,0.03272967797502043,0.0031050540892054845,0.1021455439086933
Animal feed ingredients and pet foods,0.0,1.0000000000270457,1.0000000000270493,0.0,1.0000000000270501,0.0,1.0000000000270248,1.0000000000270504,1.0000000000270506,0.0,0.0,0.0,1.0000000000270497,1.0000000000270497,1.00000000002705,1.0000000000270495,1.0000000000270282,1.0000000000270501,1.0000000000270501,0.0,1.00000000002705,1.0000000000270501,1.0000000000270497,1.000000000027043,1.0000000000270508,1.0000000000270504,0.0,1.00000000002705,1.0000000000270501,0.0,1.00000000002705,1.0000000000270501,1.0000000000270501,1.00000000002705,1.000000000027049,0.0,1.0000000000270466,0.0,1.0000000000270504,0.0,1.0000000000270501,1.0000000000270513,1.0000000000270493,1.0000000000270497,1.0000000000270495,1.0000000000270048,1.0000000000270501,1.000000000027049,1.0000000000270501,1.000000000007475,1.0000000000270513,1.0000000000270506,1.0000000000270501,0.0,0.0,0.0,1.0000000000270504,1.00000000002705,1.0000000000270495,1.0000000000270457,1.0000000000270501,1.0000000000270504,1.00000000002705,1.0000000000270501,1.0000000000270495,1.0000000000270495,1.0000000000270302,0.0,1.0000000000270501,1.00000000002705,1.0000000000270497,1.0000000000270497,1.0000000000270501,0.0,1.0000000000270506,0.0,1.0000000000270501,1.0000000000270504,1.0000000000270497,0.0,1.0000000000270497,1.0000000000270504,1.00000000002705,0.0,1.0000000000270506,1.0000000000270495,1.0000000000270501,1.0000000000270302,1.00000000002705,1.0000000000270501,0.0,1.0000000000270501,0.0,1.0000000000270501,1.0000000000269829,0.0,1.0000000000270495,1.0000000000270497,1.0000000000270495,1.0000000000270501,1.0000000000270497,1.000000000027049,0.0,1.0000000000270501,1.0000000000270495,1.0000000000270484,1.0000000000270497,1.0000000000270504,1.0000000000270495,1.0000000000270495,1.0000000000270495,1.0000000000270501,1.0000000000270497,1.000000000027032,1.0000000000270495,1.0000000000270486,0.0,1.0000000000270506,1.0000000000270504,1.000000000027047,1.0000000000270501,1.000000000027049,1.0000000000270508,1.0000000000270501,1.0000000000270501,0.0,1.0000000000269416,1.0000000000270475,1.0000000000270493,1.0000000000270504,1.0000000000270497,1.0000000000270501,1.0000000000270501,1.0000000000270495,1.0000000000244313,1.0000000000270353,1.00000000002705,0.0,1.0000000000270501,1.0000000000270497,1.0000000000270493,1.0000000000270493,1.0000000000270501,1.0000000000270504,0.0,1.000000000026862,1.00000000002705,0.0,1.0000000000270453,1.0000000000270497,1.000000000027047,1.00000000002705,1.0000000000270495,0.0,1.00000000002705,1.00000000002705,1.0000000000270501,1.0000000000270501,1.0000000000270506,1.000000000027049,0.0,1.0000000000270501,1.0000000000270348,1.000000000027046,1.00000000002705,0.0,1.0000000000270495,1.00000000002705,0.0,1.0000000000270501,1.00000000002705,1.0000000000270495,1.000000000027051,1.00000000002705,1.00000000002705,1.000000000027051,1.0000000000270486,1.00000000002705,1.0000000000270497,1.0000000000265585,1.0000000000270493,1.0000000000270501,1.00000000002705,1.000000000027049,0.0,0.0,0.0,1.00000000002705,1.0000000000270506,0.0,1.0000000000270277,0.0,1.0000000000270495,1.0000000000265266,1.0000000000270501,1.0000000000270501,1.0000000000270506,1.0000000000270504,1.0000000000270497,1.0000000000270481,0.0,1.0000000000033267,1.0000000000270497,0.0,1.0000000000270444,1.0000000000270493,1.0000000000270501,1.0000000000270504,0.0,1.0000000000270497,1.0000000000270497,1.00000000002705,1.0000000000270508,1.0000000000270501,1.0000000000270497,0.0,1.000000000027038,1.0000000000270004,1.0000000000265266,1.0000000000270495,0.0,1.0000000000270501,1.0000000000270504,1.0000000000270493,0.0,1.0000000000270504,1.0000000000270497,0.0,1.0000000000270484,1.0000000000270493,0.0,1.00000000002705,1.00000000002705,1.0000000000270475,1.0000000000270208,1.0000000000267133
Articles of concrete cement and plaster,2.9376993323770613e-06,1.623578454002946e-05,6.02709410198141e-05,2.0503412858963208e-06,2.8810587813939776e-06,3.0188178978237684e-07,2.888906854217979e-05,4.719329032037062e-06,2.1520415466282e-07,8.617475108893827e-06,4.0109129286151173e-07,1.1720172765408899e-07,2.9130723479472876e-06,6.43771810900647e-07,8.775707212675614e-08,4.50385887208435e-07,0.00023363535457981006,8.071885054286749e-07,6.211395254297996e-05,5.644754001593104e-07,0.00023590968040465308,1.2469744333454234e-05,1.207676961531746e-07,1.4613905987451478e-05,2.3999439818834167e-06,3.3387192880612175e-07,1.448487010986976e-05,3.736070289627808e-06,2.029094072219424e-06,1.8718460496196797e-06,8.021407324931471e-06,1.5958176785897904e-05,2.306799098307879e-06,1.1418076031343994e-05,2.0509032809004692e-05,1.8136157494724777e-06,0.008537883345727972,1.390611830337199e-05,4.0109129286151173e-07,6.43771810900647e-07,4.460000257389446e-06,6.0214511962958486e-06,1.149909237541164e-05,2.4168945211309107e-05,0.0003236993976310985,0.0038890457663022446,7.213294467601078e-05,6.413126241897624e-06,1.9231971284288463e-07,0.002644639572743901,2.5192817420579336e-05,1.4914392076468493e-06,2.716346435505621e-06,1.1586524798695258e-06,7.103099574001451e-06,2.7275565513945725e-06,3.8362235008039644e-07,6.973809942973468e-08,2.4127028014370925e-07,1.2925831091674217e-05,2.637364824109686e-06,1.1720172765408899e-07,1.8136157494724777e-06,2.7420595052333647e-06,3.6389889346866103e-07,6.580195870760513e-06,1.2304459665354116e-05,0.0,2.3586316257078965e-07,1.4063489895340487e-07,9.779969316713208e-06,6.204932036814044e-08,7.83896917161144e-06,9.144190057114663e-06,1.585767244627157e-05,9.554329440532661e-06,2.523289110404538e-07,1.073490255320229e-05,2.4900430850987248e-05,3.8159832774841706e-06,9.144190057114663e-06,7.935940526045115e-08,0.0030304513800219375,1.576374451843434e-06,9.97755010373033e-06,7.897182530609575e-06,4.599666957092032e-07,6.663179888721747e-06,2.0683707508688106e-07,3.5290095479756198e-06,1.2058435372407976e-07,1.4688077296262858e-06,1.0852119738271284e-05,4.804831628249875e-06,1.1214214267589556e-05,0.0,1.9459476396839774e-06,2.7303599734441175e-07,4.171577669924146e-06,5.557264737316367e-08,1.3981158920379837e-05,2.0510574270134354e-05,0.0,9.64774638091476e-07,9.947046051400626e-06,3.256400333742011e-06,7.458595492209316e-07,3.882710842955771e-06,9.429237920231294e-06,2.4698382179226803e-06,1.3979394337057168e-05,1.21375551968661e-05,2.2004275678935577e-07,0.002506077695210063,1.9168971957250484e-07,1.0047222884200761e-05,7.728532433402917e-06,2.276800470850592e-06,1.0351631548044914e-05,1.486380484200203e-05,8.939991626000331e-06,5.680735150316263e-06,1.4760451870436733e-05,4.090975165022796e-06,2.8672853595097825e-06,0.0,1.3138119561945744e-05,0.008921016079988723,2.5690439040837e-07,8.246326169432639e-07,3.207050852609435e-07,1.1044729588223479e-05,1.356360380452013e-07,2.0257045986272594e-07,0.011845866035275737,3.081052682137471e-05,2.6076605360136438e-08,1.0643172725884535e-05,7.478782594768646e-07,4.9611423618329735e-06,2.558899289941959e-07,1.6466776070558238e-05,1.1576659964318433e-06,1.0269252313445225e-05,1.095274465869844e-05,0.002425623057665193,2.631928102542376e-05,1.921210622419201e-06,0.007033003593906548,1.1681420153954026e-05,0.00851081791714545,1.1579307605115793e-05,2.387496139699109e-05,5.799371747333198e-06,0.00016068546575581007,1.5073475604362244e-06,6.131075533148087e-06,2.866089667970043e-07,6.601983307971907e-07,1.8124424146977853e-05,1.3369618886995278e-06,6.131075533148087e-06,2.621579287519227e-05,1.1842985900063455e-05,3.504655336576377e-06,6.131075533148088e-06,4.743814019391132e-06,9.954832780134713e-06,1.1564811869189008e-05,9.236880691192088e-06,4.796639668776498e-08,1.1475247880720708e-05,1.9149778411694888e-07,1.047501813067647e-05,3.81598327748417e-06,9.190805590977453e-06,2.222853489253665e-07,6.245995700556402e-08,5.0251609158231055e-06,0.0003335667739725844,1.3968020211665889e-05,1.6881122947950028e-05,9.438151216018062e-07,1.3551816250406587e-05,0.0,0.0018268577203389587,1.0101521906574722e-05,0.0005790762890827416,2.239563327132208e-06,7.267915304622757e-07,8.657778500711868e-05,1.3669576775691682e-05,7.885967669943393e-07,0.0011010200274653272,4.282223346585304e-06,6.124497076025802e-06,2.3475744715410674e-07,5.176152706620503e-07,7.629706478768165e-08,0.008543755702435917,2.9359287823859825e-06,0.005927191426637206,7.062900521756816e-06,1.9142472443110297e-06,1.554285486697249e-05,5.229780154463373e-05,8.57863183951157e-06,1.9807624649100877e-06,8.890460648574669e-06,3.6867584621738276e-06,1.1863293334564124e-05,8.764691775193028e-06,4.55674229056716e-06,5.780848571112786e-06,8.190512612531686e-08,7.841550210386792e-06,1.8734394896052196e-05,3.4214869905217624e-05,0.0012893596532459637,8.5608673971628e-08,0.0,5.579066539063441e-06,2.0499098462335685e-06,4.0359505879481836e-08,0.0,2.4653863667642033e-06,8.05353226514972e-06,2.11271962199165e-06,1.0363124004966372e-05,9.004699100977641e-06,1.4491920257783809e-05,8.890460648574669e-06,1.4993234256499529e-05,0.008963988661417194,0.005570339005982941,0.008091178580977704
