,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.0003638886970857679,0.0015056650129335863,0.0005457014397063727,0.0003582052735961851,0.0008541492218356168,0.0006285962909891859,0.0013005553349091936,0.0004141919012889769,0.0006112601380085564,0.0004997304707083424,0.0005122564823823279,0.0005544754633625435,0.00038395804432452484,0.000498872627834334,0.0005312611236194978,0.0008419088133284279,0.004622067791344065,0.0005497917984074234,0.0006494996216091297,0.0006464057482051062,0.0006558733362909063,0.0005082155853257355,0.0006704208904906519,0.002918281617452019,0.0003987111373326346,0.0008619011568945186,0.0006195618390457432,0.0006284106658058808,0.0004310561873156965,0.00034278505116958167,0.00046529724755130133,0.0001992210521082593,0.0006299257517954047,0.0004949737547526614,0.0005133310155482068,0.0,0.0005946853933705814,0.0007469905898720435,0.0004312448241911723,0.000498872627834334,0.0005357841291266091,0.000573377895228357,0.0005031431577443324,0.0006271448241815875,0.0009917490318904958,0.0018066432153662538,0.0020132987984936824,0.0005263806520983197,0.00039838663911013675,0.0011977999628477066,0.0006166716241914549,0.00044550521676381237,0.0006498733977087472,0.00042416967836973653,0.0004988676797861007,0.00034699814516035455,0.0033221318398786526,0.0005667039520253027,0.0005546750636955104,0.006601309069348325,0.0004438197533009371,0.0005728203140296271,0.00043675811882287063,0.0009695738032368482,0.00014454176687479252,0.05408641929320549,0.0005546750636955104,0.000653005671189578,0.0005185198977757514,0.0021738682146549104,0.0005601695113405326,0.0004977061109102691,0.0005818008265179918,0.0006189884301499356,0.06614479507543412,0.0005657471253996823,0.0004964938715551578,0.0006957976508389156,0.030280027276619645,0.0005818008265179918,0.0013626907165580134,0.0016237162716851708,0.0005942507640654361,0.0005960721794945269,0.0006168016561908223,0.000953587155908047,0.0006674075359828215,0.001527537377298109,0.0003897793297153896,0.0005757324825593363,0.0004685026536675947,0.0005047943836665916,0.0004831228566097554,0.000502509604197826,0.0,0.00044194644925954653,0.0007219019629102056,0.0004345156258511329,0.0005133625519302181,0.000502638305866884,0.0005142928289970871,0.000502551317877948,0.0005098382354522673,0.0009615476518318912,0.0017798809384420757,0.0006737400973266982,0.0012783589623795674,0.0006297588521453103,0.0004355990653447648,0.07085200203116747,0.00048513362396076815,0.0005445229583610755,0.05088276175977457,0.0005676997982217086,0.0005130198541604583,0.0004976875061943566,0.0003433690572093024,0.0005038444154306462,0.004062901552526877,0.0005065532609541113,0.006422780246184514,0.0005890860329839988,0.0041805091451246066,0.0005563253162361395,0.0,0.004082496545652187,0.0006065185347855963,0.0005779002696360131,0.0005466756757397851,0.0005560755927999444,0.00048798449500447194,0.0007310651205877273,0.0006561707798395444,0.005154154665718454,0.0008793275266333997,0.00043910632825501435,0.00038231962514646345,0.0011846238679623314,0.000617121826573301,0.0035329269513329556,0.0005083238198938643,0.0007196826882742019,0.0005265533748699861,0.0005037061127654546,0.0006913163052722086,0.0008195445404696475,0.0003345767360305652,0.0017561105379142923,0.004757127968639361,0.0005001591733841932,0.0006033667358441938,0.0005996104060245723,0.000578084434076114,0.0004972124164898618,0.0006183911621844418,0.0005439304311185209,0.0004973154860670089,0.0006608705243721692,0.0005471918371331084,0.0005120111853024892,0.000495220792650973,0.0004972124164898618,0.0030962123038795796,0.0021375089113399243,0.0005353301297811541,0.0004919838028917798,0.0004914228924777039,0.0005014820649341588,0.0004937465708963737,0.0005019477695830954,0.0005065448947707802,0.0012366516024006238,0.0006459761039120365,0.00039461489042248737,0.030280027276619645,0.0006184868416186422,0.0006480205067532715,0.0006499138784401198,0.0006338712263759999,0.00486908009754911,0.0182615033409542,0.003757515996191132,0.0006998938265258169,0.000502551317877948,0.0,0.0005898461222942996,0.00037451536962921473,0.0006380339748870974,0.0004920412912568111,0.0005677998137386688,0.0007617857239765783,0.0005877891697871349,0.0007462376559559543,0.015236458160285965,0.0034946003846754235,0.0004889507646477985,0.0005344191263017481,0.002327724584573543,0.0005303579545429249,0.000584232007237454,0.0003399865600791258,0.0007892153083669894,0.04364590387035512,0.00032816257498458935,0.0006889545269225285,0.0006610169100836215,0.0005128762440026529,0.0005853439126099108,0.0004959189527607329,0.002360856316187884,0.000502396774335704,0.0005028723814341282,0.0007181308226547797,0.0028433551750299897,0.002834117124193605,0.000503046094226943,0.000505424165484413,0.006403426287844028,0.038171466857575796,0.00043510774343835694,0.0006608705243721691,0.00048547285739172243,0.0003264563929233627,0.0003887598304199784,0.0006608705243721692,0.00045825482370435923,0.0005143768318474227,0.00034300294372154364,0.00050503533298658,0.000507839541964318,0.000577537801948771,0.0004959189527607329,0.0016183339447319812,0.000599682203203978,0.006389564874167333,0.01932734868509734
Agricultural and forestry machinery,1.528698795333238e-05,0.00012922227519694996,0.0007556824830591975,7.620034642324335e-06,6.905205154960588e-05,3.177579106214835e-05,0.015326605772548397,3.18874723522487e-05,5.3212095328522824e-05,4.196856913661338e-05,2.7217958326807162e-05,4.3880542586807515e-05,1.4457952848039402e-05,2.658482593392847e-05,6.20547217097645e-05,0.0004440539608586755,0.0008537784904194069,3.135782200877257e-05,0.0006152139095382029,3.111263423926878e-05,0.0001617269814419588,6.850082597328648e-05,9.442830695421369e-05,0.00013964422415546924,1.0888668902558646e-05,4.7857307106976886e-05,4.3559305055492796e-05,4.5978550991874874e-05,1.777635598251274e-05,7.937463960595361e-06,3.259338569110228e-05,3.526564195618839e-05,2.8239579090144393e-05,0.00010764307739534541,6.232077879848425e-05,0.0,0.0015305850569404694,9.828289122774277e-05,1.861999363428139e-05,2.6584825933928473e-05,3.686350273349301e-05,3.0089918415287617e-05,5.787188883878513e-05,0.0009053849567783724,0.00011778648973989973,0.0010063899110629,0.00020936773188064508,3.8675366338540915e-05,2.8485813227343053e-05,0.0008123298444411388,3.0830786321871156e-05,2.9592679938333834e-05,2.8847878640876436e-05,2.137458404700051e-05,2.6584825933928477e-05,1.696678281969599e-05,0.00013000163105689763,3.086605509654521e-05,2.65129520602283e-05,0.00044277556378402485,0.00023032948541874446,5.5740428491242954e-05,3.463436265126678e-05,0.00039392104499371425,0.00011926886419693408,9.486921939833392e-05,0.0,2.8417742637030876e-05,6.165143220633894e-05,9.852299560584834e-05,4.885693658818699e-05,5.597927631734954e-05,3.8825884946839524e-05,4.3880542586807515e-05,0.001279533009136542,6.280493239662787e-05,3.9501628057285324e-05,0.0001521270462303303,0.0007088374548321859,4.018325312660401e-05,5.727128361726613e-05,0.0003506827245669811,2.9406835064014464e-05,0.00013397994710819498,0.00011501527030146567,3.14368470769207e-05,9.220554731739753e-05,0.0010503380438434005,2.70721454668188e-05,5.3757982079662886e-05,4.3167997547431244e-05,4.905347588545693e-05,3.826335313784865e-05,5.1057612189740974e-05,0.0,7.799751278536544e-05,4.96192954364163e-05,2.569857434196824e-05,6.964237247473673e-05,7.468267838602634e-05,6.602880022533517e-05,7.620034642324335e-06,4.409010172877122e-05,8.970564142749431e-05,0.0009858643009435075,4.5387930670655265e-05,0.00012427969805144773,1.213004734126793e-05,2.073034454676954e-05,0.003512305219689243,4.279517362151074e-05,5.9005354125117205e-05,0.0003717430674624298,5.4998451634631526e-05,6.0676124494243595e-05,4.118726042293027e-05,1.304207778240758e-05,4.024685409403663e-05,0.00011687475639005114,5.488377243988583e-05,0.0004062231302035611,8.68827277916296e-05,0.016617238193494106,1.236679385001798e-05,0.0,6.724980477749033e-05,0.0014905714584511503,5.354553254105122e-05,3.059576690066287e-05,6.330826775649884e-05,3.2383461690119314e-05,0.00016729806029692956,4.870226625153731e-05,0.0010942395987430464,0.0012535758353272228,2.4931947551364987e-05,3.1815979545425586e-05,8.910637730185664e-05,0.0005126080854366625,3.8631371768575584e-05,6.0854831123725456e-05,4.5265696416866586e-05,6.463734042411602e-05,4.6317979078839986e-05,0.0009152441043639744,8.663289628348015e-05,7.620034642324335e-06,0.00010422300688446906,0.002034917555596103,0.00019104186385201968,0.0013520189224928854,3.67911757033852e-05,6.067058098821347e-05,2.8092395286653637e-05,0.0009530172543958285,5.680408036353583e-05,2.9543000843368986e-05,3.112939515349119e-05,0.00020173434218928251,6.96827426411307e-05,2.7330823004086733e-05,3.5874834042240385e-05,0.0006175941684853662,8.900542498656778e-05,3.0334619540114334e-05,3.528516533580996e-05,3.837955734535917e-05,6.333149482958903e-05,4.638290832701995e-05,6.600990669674218e-05,2.494905723641196e-05,5.787188883878512e-05,3.0277307698570323e-05,3.41572568144316e-05,0.000708837454832186,3.915153623012813e-05,4.1618927897888876e-05,0.00013585631519860724,9.754222968004462e-05,0.00017432227467500282,0.00012640093280884144,0.019439242109642943,0.00019374485396570735,4.749211374626733e-05,0.0,0.0003148543924181823,5.097272743657762e-05,0.00010235561269277631,3.1611369221051336e-05,0.0001105060275409206,0.0012121299008702024,4.205348782911173e-05,4.578188751006513e-05,0.0004992317951027536,3.632059273874297e-05,4.148801214023921e-05,5.084052107410444e-05,2.7302777855466244e-05,0.0003019708864068439,0.0017384479033890133,8.270661275911867e-06,0.0024799293835494414,0.0002947415699945165,1.4332900704393913e-05,0.001393681470645199,0.0006722613722330522,5.948448833708256e-05,0.00014628815831053854,3.135782200877256e-05,4.554497155526747e-05,8.725186610772227e-05,5.225449828099332e-05,2.5302448427901138e-05,0.002065984445123633,5.61987153039348e-05,5.497048841610172e-05,4.650105107235083e-05,0.0003404675932923901,0.004246753638782647,6.325787297105285e-05,1.9097594302113662e-05,4.129490208689805e-05,7.620034642324335e-06,3.461976473101541e-05,0.0,1.1947918788877856e-05,3.673361974309411e-05,1.5085495345587246e-05,5.801083155592924e-05,4.0928735427351116e-05,3.9251617647325396e-05,4.4777424182465786e-05,0.0045008914410213765,0.0020268624876168774,0.0009268183342608069,0.0016811940906937648
Aircraft and spacecraft,0.00017457365781579608,6.907809470238038e-05,0.00010293822829286008,4.61667831276241e-05,0.00013044132917667845,4.8448054843035584e-05,5.7067878298330767e-05,0.00010435957542570594,3.931336269923329e-05,9.773843020263829e-05,7.913982884142943e-05,2.8152882102794543e-05,4.5491675618994664e-05,3.1786923582762505e-05,4.719502772791019e-05,9.082884736999334e-05,5.6198801165121576e-05,5.1406370060715946e-05,4.8419982338606514e-05,0.0007363962395782031,5.247147808164894e-05,6.614727389771252e-05,6.162733183197539e-05,0.00016126992259747676,7.806257558257582e-05,3.480186904892679e-05,4.4266557946745486e-05,4.562077760557594e-05,3.151854129549567e-05,3.521780699053724e-05,3.9265908611594415e-05,3.975111973422137e-05,5.267398907111653e-05,6.173454416031879e-05,4.575132319683442e-05,0.0,0.00023761791220854928,0.00017191173154428122,4.3151125806692925e-05,5.298831854133237e-05,5.0962992344183264e-05,4.700545727712373e-05,4.485970373949246e-05,7.688915699999772e-05,5.2068843197961056e-05,0.00012853725032133006,4.295025396858918e-05,3.9661500253175024e-05,4.742340078558378e-05,0.0011426116019622892,5.7263134844089254e-05,4.347312996372629e-05,5.375619314098188e-05,0.000537035828656152,3.1786923582762505e-05,4.776155870611525e-05,6.0688313715889494e-05,2.7515269339089108e-05,6.394870279394625e-05,4.0077822112593696e-05,9.845194352527269e-05,0.00016625624422767225,3.9679207333013236e-05,0.00010899925276125377,5.641933273902552e-05,5.335519739280237e-05,0.0,4.4365668196186424e-05,3.7094070193278315e-05,6.6769099483155e-05,4.964679532491436e-05,4.562076280151421e-05,0.0001006020599204303,4.4266557946745486e-05,4.1499997341176276e-05,6.532761850173371e-05,4.194770398542217e-05,7.91075992572419e-05,0.0011800100315992113,0.00010094770815499296,5.4885319236754857e-05,0.00012798143514968223,5.65920142893996e-05,4.771152523326637e-05,0.0001008760689101191,5.822464582759583e-05,7.369609176553357e-05,5.0647088668315764e-05,4.31438246053729e-05,0.0001646607845660003,4.333690859413524e-05,4.590031334472546e-05,4.99758168963782e-05,7.092484532044652e-05,0.0,4.276246951786558e-05,4.092511323665891e-05,4.517414232546662e-05,6.317390131020922e-05,5.04908385495262e-05,5.3770604774645065e-05,7.599997219398172e-05,4.228633488708755e-05,5.876532918747282e-05,6.292668645166572e-05,6.484206872106698e-05,5.0458631480999385e-05,7.11066698483586e-05,3.301918123380978e-05,4.149999734117627e-05,4.296954134677974e-05,4.7591188139684454e-05,0.00011388172525471539,3.9257026124498005e-05,4.18190032913159e-05,4.021484062254618e-05,3.5344821493550166e-05,3.8037233409116215e-05,5.1142721389489695e-05,7.379725081382067e-05,6.476181796440495e-05,7.534104967125976e-05,0.00024169586421540317,4.257979695235633e-05,0.0,5.9444128993296474e-05,0.0010766783189395614,7.207116666682956e-05,0.00011132894679132839,4.817788263313678e-05,4.601300159857203e-05,3.959420185161157e-05,4.68558721539773e-05,0.00014530321383386332,5.0775918088876645e-05,6.432206726299327e-05,4.8861712295252774e-05,6.0865037398650035e-05,0.0001620033769570639,5.966143217354268e-05,4.4303830303870166e-05,4.572385601902947e-05,3.623213655230034e-05,0.0,0.0001752355459314133,5.6101617474027e-05,9.141978088691076e-05,0.00010241826471196407,0.00010037656074179314,6.864025720256231e-05,0.0004988152942013211,4.6425205052990596e-05,0.0015748036660888887,0.0,0.015330385922388449,3.699821226484178e-05,3.115607718021705e-05,0.0011792568949208525,5.144143492968694e-05,4.7996700893017384e-05,3.178692358276252e-05,5.1926486182588306e-05,0.00014325811537378762,6.730022623722352e-05,5.519358126808811e-05,4.4266557946745486e-05,3.973448189030915e-05,5.995824629061251e-05,3.245609081437723e-05,0.0001082473362347259,4.406296581749003e-05,3.815555742008639e-05,5.822464582759583e-05,6.652854712237103e-05,0.0011800100315992117,3.1795521459765745e-05,5.581949310739182e-05,5.4223076042959e-05,3.815555742008639e-05,9.984296298098598e-05,5.415216995953296e-05,0.00011460303682032079,4.042337211670597e-05,7.599997219398172e-05,0.0,0.0004439730847314799,0.00017255755768141878,5.664653648681069e-05,0.00032185423749888086,7.588200354430132e-05,5.8241661357866225e-05,4.334048406992195e-05,4.223192597531348e-05,5.833880414835047e-05,0.0001060738041970757,0.0007625769893474777,3.976345247379557e-05,4.7992434663001674e-05,5.336344220372846e-05,0.0001352170869930361,0.0003507271623240162,8.218658802620337e-05,4.9929595290901035e-05,5.779651737628357e-05,4.2112533800670284e-05,0.00012140791942810453,5.544156568477093e-05,4.515840171207931e-05,0.0001187897493875781,4.999481462573263e-05,0.0005172267847332923,4.013781415435794e-05,3.5464614322734424e-05,4.559363717271602e-05,3.968972517920075e-05,4.296954134677977e-05,3.7484599009571175e-05,0.0013966946666410217,0.00012817815715596538,1.4188553630942828e-05,0.0008878252045705019,5.1323764701437395e-05,3.115607718021705e-05,4.583771300421124e-05,0.00010094770815499295,3.855956464361297e-05,3.866503401020351e-05,6.367103273741229e-05,4.657094648605551e-05,3.5931081463743234e-05,3.4944604070274294e-05,5.0373165718078807e-05,5.706071228144258e-05,0.0015393335147999424,0.00015904163821946985,0.0005663027740983541
Animal feed ingredients and pet foods,0.0,1.000000000000046,1.0000000000000446,0.0,1.0000000000000446,0.0,1.0000000000000429,1.000000000000046,1.0000000000000449,0.0,0.0,0.0,1.0000000000000464,1.0000000000000453,1.0000000000000449,1.0000000000000449,1.0000000000000446,1.0000000000000453,1.0000000000000455,0.0,1.0000000000000464,1.000000000000046,1.000000000000045,1.0000000000000444,1.000000000000046,1.000000000000044,0.0,1.000000000000046,1.000000000000046,0.0,1.0000000000000449,1.000000000000046,1.0000000000000457,1.0000000000000455,1.0000000000000455,0.0,1.0000000000000457,0.0,1.0000000000000453,0.0,1.000000000000045,1.0000000000000455,1.0000000000000457,1.000000000000045,1.0000000000000457,1.0000000000000453,1.0000000000000457,1.0000000000000462,1.0000000000000455,1.0000000000000457,1.000000000000044,1.000000000000046,1.0000000000000449,0.0,0.0,0.0,1.000000000000043,1.0000000000000446,1.0000000000000453,1.000000000000045,1.0000000000000457,1.0000000000000457,1.0000000000000455,1.0000000000000446,1.0000000000000444,1.0000000000000446,0.0,1.0000000000000444,1.000000000000046,1.0000000000000457,1.0000000000000455,1.0000000000000453,0.0,1.0000000000000462,0.0,1.0000000000000455,1.0000000000000464,1.0000000000000464,0.0,1.000000000000045,1.000000000000045,1.0000000000000455,0.0,1.0000000000000453,1.0000000000000449,1.0000000000000449,1.0000000000000444,1.0000000000000444,1.0000000000000455,0.0,1.0000000000000455,0.0,1.0000000000000455,1.0000000000000462,0.0,1.0000000000000453,1.0000000000000442,1.0000000000000453,1.000000000000045,1.000000000000046,1.0000000000000455,0.0,1.0000000000000457,1.0000000000000455,1.0000000000000455,1.0000000000000455,1.000000000000046,1.000000000000044,1.000000000000046,1.0000000000000404,1.0000000000000455,1.0000000000000453,1.0000000000000355,1.0000000000000455,1.0000000000000455,0.0,1.0000000000000455,1.0000000000000449,1.0000000000000417,1.0000000000000455,1.000000000000039,1.000000000000045,1.0000000000000442,1.0000000000000457,0.0,1.0000000000000453,1.0000000000000462,1.0000000000000449,1.0000000000000446,1.000000000000045,1.000000000000046,1.0000000000000349,1.0000000000000449,1.0000000000000455,1.0000000000000462,1.000000000000046,0.0,1.0000000000000453,1.0000000000000449,1.000000000000045,1.0000000000000455,1.0000000000000449,1.0000000000000464,0.0,1.0000000000000455,1.0000000000000453,0.0,1.000000000000046,1.0000000000000462,1.000000000000045,1.0000000000000466,1.0000000000000455,1.000000000000044,0.0,1.0000000000000446,1.0000000000000453,1.0000000000000462,1.0000000000000453,1.0000000000000457,1.0000000000000453,0.0,1.0000000000000462,1.000000000000044,1.000000000000046,1.0000000000000453,0.0,1.0000000000000437,1.0000000000000446,0.0,1.0000000000000455,1.000000000000046,1.0000000000000455,1.0000000000000437,1.0000000000000455,1.0000000000000429,1.000000000000046,1.0000000000000453,1.0000000000000446,1.0000000000000453,1.000000000000044,1.0000000000000442,1.0000000000000449,1.0000000000000457,1.0000000000000455,0.0,0.0,0.0,1.0000000000000455,1.0000000000000457,0.0,1.000000000000043,0.0,1.0000000000000446,1.000000000000043,1.0000000000000437,1.0000000000000453,1.0000000000000457,1.0000000000000446,1.0000000000000449,1.0000000000000464,0.0,1.0000000000000446,1.0000000000000453,0.0,1.000000000000045,1.0000000000000457,1.0000000000000455,1.0000000000000449,0.0,1.0000000000000453,1.000000000000045,1.0000000000000462,1.0000000000000457,1.0000000000000449,1.000000000000045,0.0,1.000000000000046,1.000000000000044,1.000000000000043,1.000000000000045,0.0,1.0000000000000449,1.0000000000000464,1.0000000000000455,0.0,1.0000000000000455,1.0000000000000453,0.0,1.0000000000000457,1.000000000000046,0.0,1.0000000000000462,1.000000000000045,1.0000000000000457,1.000000000000046,1.0000000000000464
Articles of concrete cement and plaster,6.523825192175395e-05,0.0029670382189241405,0.0003311689161997414,3.133126637575055e-05,8.087482199006565e-05,7.81349613665524e-06,0.006310793130133817,0.000131383003608775,6.016294799968899e-06,0.0003178786237596528,1.300898044972536e-05,3.681081744101766e-06,5.829879574471987e-05,2.1491953503463443e-05,9.433518992863704e-06,1.3994636503644857e-05,0.03639400315940181,8.173866728425406e-06,0.000698670690391737,8.822106593508948e-05,0.001098748722381306,0.0005174077328033609,5.700945010694054e-06,0.020994494759058343,3.6426399248825284e-05,2.082621275895498e-06,4.325290564350315e-05,8.386115799668833e-05,0.00013767063645565736,3.541093593320555e-05,0.0002744892371222858,0.00021046123899409305,6.392675005953858e-05,0.0002556675561386057,0.004732724801837326,3.103164094175855e-05,0.007853247853320613,0.00022729886466438148,1.300898044972536e-05,2.1491953503463443e-05,7.517146835326261e-05,0.00013274190084438078,0.00024562439983912514,0.012892356237017484,0.0007106274840370512,0.007029983333871621,0.0017990480392498665,0.0009054738360454921,9.817346935320826e-05,0.006351878982066996,4.000875619269133e-05,0.00010305076262740224,4.2840160950980784e-05,9.839985349306353e-05,0.00017086251887511608,7.553783039576926e-05,0.0011798393006142325,1.535910176956666e-06,2.4363664961357757e-06,0.002289297137087776,0.0001324014055040111,3.681081744101766e-06,3.103164094175855e-05,0.0007442046324854165,2.4897901429359036e-05,0.8283653948435087,0.0,7.408679302592889e-06,4.945782488492094e-06,0.004507481574679749,1.051689763034988e-06,0.0005589706073301732,0.00026640525688794613,4.740654957747941e-05,0.021779995110641392,5.3974116832623723e-05,0.0002132787105253697,0.0009121618826208576,0.010890749566443706,0.00026640525688794613,1.6946961404887546e-06,0.025139396022407074,4.62121399339272e-05,0.0004699248392751494,0.018956633655352658,7.701618128365365e-06,0.0008263605711246606,0.00010248243748908458,9.496620443213615e-05,1.1353389185603223e-05,3.360777979478834e-05,0.0002498390046898491,0.00012027717327780375,0.0002770698744533163,0.0,4.716743170292384e-05,1.0157998135977837e-06,7.46357165629824e-05,7.654540227983277e-07,0.0002441248119118067,0.004733303611218997,0.0,2.0446085587040212e-05,0.0004628616265118107,0.0010216323764675125,0.001444038443585285,0.001079134973455411,2.9644650326656734e-06,0.00011222136975513583,0.037998113218280026,0.00024677581926613537,5.1869043511429805e-06,0.16251373557480334,4.402699451673201e-06,0.00024929109496019765,0.0006094241686217712,3.830720227604327e-05,0.00025045614540166936,0.014165775746277979,0.00025324003296875854,0.03232300305998909,0.012667711298039378,0.13796529574285354,6.405429618456329e-05,0.0,0.0014878474358794016,0.008207784694739645,5.235287568168655e-06,4.006501252632386e-06,7.979223884973148e-06,0.0002730708365109574,2.077030344895873e-05,5.227912455547618e-06,0.2951266925791454,0.0006119702444074761,1.135523971064319e-06,0.0001969633884379684,1.6845660101552356e-05,0.00011342519425406705,0.0005840952440153778,0.000731407909732581,1.4928827614127626e-05,0.00022104047318580668,0.0002497794279922489,0.0035540991353429025,0.0002633633485578915,2.9276165377863173e-05,0.0021782188755312616,0.018058824544490086,0.0002441524892951409,0.007859771562504787,9.257173245420848e-05,0.011343328898738441,0.000892784428591689,0.02536607788556686,5.886072389392966e-05,0.0009488421165624857,8.834100893479515e-05,0.00013480831400891632,0.0036277137073790276,7.327300288729427e-05,0.0009488421165624857,0.00588181512879435,0.0009685663953066901,0.00011064385413179183,0.000948842116562486,0.0007529134069883712,0.00026615677472100916,0.000242619871477783,0.0002449498981332952,9.70820734375428e-07,0.00024514808064784717,2.0426790730971455e-06,0.00019825117908992907,0.010890749566443711,0.0001456886255358672,5.547023169941306e-05,7.96698012179508e-07,0.00011630072000486406,0.01214422354161776,0.030384153503252544,0.061981991157085005,1.2059195004900297e-05,0.00010006158919648222,0.0,0.0019570084762866105,0.0002737585992082571,0.03601040392756889,6.14519161453771e-05,1.0893804192987588e-05,0.006972439385556499,4.211493649941401e-05,9.921869749072322e-06,0.27127640853974816,5.015135446460955e-05,0.0001375950305085336,1.6280312185797566e-06,6.380719932401333e-06,3.338578112371321e-05,0.007860510340648228,3.968447212127975e-05,0.0034428774283258275,0.5543177845632308,3.136299278207368e-05,0.0005644471635889117,0.0013135464673461144,0.000252931003974455,4.7924980109680946e-05,0.00047399491167401323,2.9947312083972837e-05,0.0002307247447150063,0.00046227798000627826,0.00014608199455060135,0.013741308917680094,1.4548682056448525e-06,0.0005587496424427611,0.00024628973198432505,0.0004027165329177137,0.3412467112116186,3.070279264894174e-06,0.0,0.00012124894222849353,3.1248073398024884e-05,1.967849658081854e-06,0.0,4.6397926560215925e-05,0.00016589955763405317,7.611607481701039e-05,0.0002644755817704805,0.00028534823121299427,0.00017165746271423469,0.00047399491167401323,0.016408402927559355,0.008231279582906856,0.0084417148541203,0.007489230522960811
