,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.00403492526881886,0.005632731000168948,0.005821980994276739,0.003784724910397059,0.02819631974872385,0.006356802322390917,0.005769476983390543,0.004632986668494785,0.006423700689437703,0.0055456920597793,0.006955596236010911,0.00923683450540882,0.003960692529332256,0.00535512424438662,0.009488842109638924,0.006141355653223253,0.005751438389306787,0.009103766798912767,0.006122278049132119,0.006224357485522326,0.007949978208721757,0.005713642641653179,0.007668622136295651,0.005778921342107626,0.004401616588884305,0.02384096415320435,0.007129168644902225,0.013028598503925737,0.0048186192308157585,0.0037382392375441085,0.004944127709055561,0.002263376553421168,0.004249880333617835,0.005598580808139557,0.005720213951713565,0.0,0.005839885997226464,0.006140525565151307,0.004666329352342995,0.005355124244386619,0.0062506254889881895,0.005343522945585524,0.0057037240042259645,0.006001897906099647,0.005796433281344699,0.005576667260943032,0.006117569080599649,0.005994613246865257,0.0030585646010458795,0.005884908505978933,0.006266722718827084,0.004911755010265285,0.006581516195069779,0.004231247300782667,0.005356054427136141,0.003801216955688805,0.007129017754249094,0.006766933682363084,0.006486306190548374,0.0056846169043808775,0.005125176990807092,0.006708372480928852,0.004122651523754942,0.006342851495481101,0.0014620093395328608,0.005864829876419447,0.005775616594931746,0.006486306190548372,0.006345844613361035,0.00710936119878755,0.005739602546944929,0.006747044693593645,0.005574417563417797,0.0061626876337544205,0.007142924132586898,0.0059869637844223176,0.006780393241579788,0.005626287666848204,0.006265118688559893,0.005266021247264648,0.0061626876337544205,0.0067833451614741245,0.005628309029527357,0.006261445881143564,0.005857562601955141,0.0058027285816993485,0.005893290402218281,0.010473499738943183,0.005160544325623424,0.004232257957792837,0.0066494774027332434,0.004972793137638621,0.005671715698989709,0.004076522679740024,0.005668015100402696,0.0,0.0048518869890175976,0.00947689820864116,0.004402659445017961,0.005907398393607678,0.005673968023797179,0.005714629758033199,0.005611683649064095,0.005488279850465025,0.005703814707563498,0.005379858223883565,0.006535324631390197,0.0057583645882537,0.006134809201527672,0.004656493459114727,0.00601646241243893,0.005490727774086923,0.007134747101013014,0.005210607540095032,0.007053914253392823,0.0057082727856711145,0.005528837370711872,0.0037555812937292545,0.005691849959647926,0.005808536320259535,0.005699787113096164,0.005840843294139193,0.005595666971726525,0.005636577033313128,0.0045993200579007515,0.0,0.005763529005552522,0.005913755570231473,0.008327763079641027,0.007067958230170582,0.007769983258799885,0.005530296232562549,0.004370418755713651,0.00700695557891176,0.0062747413319160315,0.005586428029424741,0.004970522246199755,0.003951081795015891,0.01850399953018316,0.00596763888072392,0.006159915395468715,0.006315232935708988,0.07487862375799109,0.006031798030766837,0.005689380378573821,0.005713437987530235,0.0058714576258765555,0.0036456154855065495,0.005883016030906714,0.005717004001375291,0.005623464434019561,0.005867274491532,0.006859917586632921,0.005932157243274213,0.005488167158871793,0.0057978250078362355,0.004986359754419908,0.005479907561692156,0.0058094681998124825,0.0058423982536495896,0.005706283796895021,0.005347095504519316,0.005488167158871793,0.005802621465607492,0.00570413570511568,0.00522380373204634,0.005431584364784391,0.0050399816497450145,0.005647272772649227,0.005516992071711496,0.005646100521881064,0.011988312214069728,0.005824940954055734,0.006461366805549017,0.00402948818377859,0.005266021247264648,0.006246018719271607,0.005790329622699509,0.0070273588291634905,0.011455122882285044,0.005745764206739245,0.005834933845957429,0.005419080092651141,0.0066506589772463475,0.005611683649064095,0.0,0.0060615785747380035,0.004133574884795638,0.005707935971521718,0.004825352672315287,0.006366352714704246,0.005597033239921049,0.006473163481084363,0.005708561899322843,0.006275457207172021,0.004762436163273072,0.007202535224996804,0.00993871888369941,0.00759449504740409,0.005898245869990901,0.0037139832720919316,0.005926871562694107,0.004887744357579999,0.0035790513108529412,0.00478157878134212,0.005772431160813076,0.0057293214521199395,0.008498492501700447,0.00550064012097432,0.004220609241387347,0.005674794034920542,0.00566976868717329,0.0044321058255924525,0.006266900369444924,0.0035464100434022547,0.005714112681795529,0.005784417698645616,0.004777136194986428,0.005905092232929316,0.004936405798915225,0.005809468199812484,0.0040393950145814605,0.003562939523673473,0.003615143079846611,0.005809468199812484,0.004816165631498551,0.004164846793088038,0.003690182714405587,0.005709933523134251,0.005700109930894328,0.006579429067489729,0.00550064012097432,0.005695749573801234,0.0059379638671077754,0.0057517843337345454,0.00582865651732043
Agricultural and forestry machinery,0.0002458083463779288,0.0014210997962971765,0.0011729594521043283,0.00015631102959019953,0.002734145287864023,0.0005762722014432265,0.0012278389887097974,0.000692421544480384,0.0024644471598812673,0.0006584632719318584,0.00030630516332524156,0.000822997003188907,0.0004719843608115149,0.00030616002914837375,0.0008740644799132695,0.002149548270842925,0.0007011049399816104,0.0006550338673047863,0.0006757477683528054,0.0007008280120066078,0.0005647967960924001,0.0006655866640248927,0.0059569377605956896,0.0013340914884109997,0.00020992851648558289,0.08846267005594476,0.0008111524728884823,0.0017055373627620281,0.0002862005484896339,0.00016255249184240635,0.000509763513939589,0.0005269448541123027,0.00030179129790391826,0.0006409366750601471,0.0007654302798269824,0.0,0.0008557358195215648,0.000768488648724247,0.0003600153058383432,0.00030616002914837375,0.0010643062167179252,0.0006867156648269285,0.000559227682678354,0.0008293990399927688,0.0038477957938195697,0.0007304001456701133,0.0006896984479845934,0.0006836713597635838,0.0004422977515065761,0.0007867299382583822,0.000731629172478256,0.0005314528181906354,0.0006936128135682182,0.0004090099128651118,0.00030616002914837375,0.0003114261328011458,0.0015997484432991964,0.0007601024091798872,0.0007941569009984658,0.0007949820955117886,0.00037701000847523467,0.0008500773881349186,0.00047757057552144986,0.004292970047062214,0.0005974471387337724,0.019137227565032153,0.001605608688000179,0.0,0.0005088893831246681,0.0007973433751017954,0.0009158991203387271,0.0008457366673542624,0.0006755852404751024,0.0008449182143983742,0.000822997003188907,0.000876716641452583,0.0008424881034126122,0.00044079278868259007,0.0006670513010059423,0.0009570614336094434,0.0009107349836309461,0.0018373326429893932,0.000638629970621303,0.000542683182202086,0.0007064208507223135,0.0007262161298238166,0.0008184290302528306,0.1210185136340966,0.008038662682667582,0.00043923867394836966,0.000843161609828121,0.0005058714975773109,0.0006514693538794652,0.0005278980488410501,0.0005651931796310922,0.0,0.0004904337691907083,0.022935912110258253,0.00037554406817980794,0.006350667287963812,0.000651403728644188,0.0007224514325429062,0.00015631102959019953,0.0012786291451999492,0.0009953033666520081,0.003629139172170013,0.0010380894380731683,0.0008297957824460739,0.0007087538360802271,0.00036058250766372933,0.001379209714924869,0.000735590324460564,0.0010568817253117052,0.001023494325274498,0.0010703247259272926,0.0006766618247439678,0.0007449562096814881,0.00020714514968180856,0.0007554245448398462,0.0008941670077042435,0.0006660772624803494,0.001411024410480663,0.000827724094799333,0.0025856367008302615,0.00028069229130594977,0.0,0.0007416671638044503,0.0007620418177655703,0.0010145652173178662,0.0007759966994369181,0.001041667869411351,0.00037914984606687683,0.0009990554876847493,0.004556612876139117,0.0007517321485558803,0.0007118282316921764,0.0002734528449159351,0.0003509463171495288,0.07290054929422957,0.0007139180643460606,0.0009327570791178081,0.0006717339320004263,0.2067355277443786,0.0029978491302749114,0.0007167087772357521,0.000736693493700374,0.0009269984274135601,0.00015631102959019953,0.0007477793566162292,0.0007255032920369895,0.0006736917859517064,0.0007683755918076365,0.0009116227974241473,0.0008477906953220208,0.00037036816406016936,0.0010773729105549744,0.0006868273183630359,0.000553371415829338,0.0007021696183155129,0.0008461856008845933,0.0006733551157461295,0.0003189050795864267,0.0007018261342412608,0.0009600066110596168,0.0015021847080542586,0.00047725631691233845,0.0005325494469801884,0.000618164978471555,0.0007176797153061994,0.00047194580525494414,0.000550766505225844,0.0009027043878238166,0.0005592276826783541,0.0008582648953998146,0.0005438580943712041,0.0009570614336094441,0.0006387411250142444,0.0009804443336914666,0.00518993096668345,0.0011520079386229609,0.0006558030119272523,0.0009024651564530277,0.0018423364282370755,0.0007997392802863444,0.0005287668082753495,0.0,0.0008905429952892118,0.0006571686558972023,0.0008005031021403586,0.0004340329890870005,0.0013794492837098942,0.0010530303875142858,0.0007895102838598784,0.00028271873249124545,0.0009014748166900813,0.0005961808880043649,0.001235751727040667,0.010403695340148603,0.0012744494423440318,0.0007517210401921702,0.00017023113742152337,0.0007875855611319948,0.001489835987614506,0.0003708130329100241,0.0011178219293486707,0.0009166904446254943,0.0006816132081011041,0.0015587949973490177,0.0006550338673047861,0.001081779329303198,0.0006516046520610558,0.0007112210561149155,0.00040299865150462277,0.0011369194188912458,0.004375614285623691,0.0006784335124199761,0.000715541320994392,0.0013493867543087025,0.0009611412212359313,0.0009050151608233526,0.00036376356596847686,0.0005981870351648025,0.00015631102959019953,0.0011644347913172908,0.0,0.00022648291930805225,0.0005211956833796104,0.00030703490642379586,0.0006687913950403096,0.0005907836667573991,0.0007452023764491406,0.0006246868755401948,0.0013049701936561516,0.0007646875902096455,0.0007615749892068027,0.0016584820987382014
Aircraft and spacecraft,0.00024484917400098566,0.0004307457329017788,0.00019163625077973212,0.00024339584805879057,0.0002949803685245932,0.00024586413749765664,0.0002600572780064369,0.00020942386688279564,0.00016421664956287583,0.00033941080374937126,0.0003106342188317858,0.00017888870636893162,0.00020303291942655102,0.00012555417943106346,0.00023058417205999482,0.0005568449462131085,0.00042864343067298315,0.0005503263093267323,0.00034723744418958005,0.0005191042610177673,0.0002562366055935348,0.00021359994233968092,0.0019149461560914493,0.0002523280223529477,0.00022729852082422917,0.000534425458996221,0.00012483827566640013,0.0068690178951724525,0.0001550165420399102,0.00017185716944131984,0.0001742320544134016,0.00017811933409191293,0.0008966191686744885,0.00026398852041137333,0.00012840053508180268,0.0,0.00017530701297408232,0.00027686082548637124,0.0002475397017695899,0.0001981431443558554,0.00022754282253994483,0.0001567245655057265,0.0001865844984044949,0.0001587040190651719,0.028377359067893543,0.00018865655440304904,0.00021772894569950104,0.0001860472443882041,0.00019297978859805407,0.00021434430801036056,0.00023606941172739482,0.00017866107560688766,0.0003538127984818844,0.00044068647818830723,0.00012555417943106348,0.00022293519537959893,0.00017609221117444542,0.00018102746383392372,0.00034071940641120505,0.0001788719869657519,0.00035561488226358367,0.00023432726271630948,0.00015769302755556719,0.00027924812862964,0.00017234004699293216,0.00031185940938141825,0.0002516099510708853,0.0,0.00027956661151876117,0.00048613941814050363,0.0002650216823928846,0.0001679047416294955,0.00014070494768624031,0.0003617471951275552,0.0001248382756664001,0.00022697531439965816,0.0003392286964053237,0.00020513185080738914,0.00016832167448212396,0.0006274009334021779,0.00036234566297707675,0.00045448914434188337,0.00024776666767015746,0.0002011268322520098,0.00020282918864800666,0.0003621425479240277,0.00016577458551248224,0.00026058278233084245,0.000294713721446308,0.0002474748431757802,0.00023742110206970683,0.0001728748880796229,0.0008615715748143692,0.00017477589867240703,0.00023138053430364947,0.0,0.0006436946476534059,0.00219777127940784,0.00016126681503215935,0.0016214812395962943,0.00019912425387423526,0.00021145225157514447,0.00018405857759204385,0.0001847771453395455,0.0002906894959409729,0.0033066697941717092,0.0002347000830261312,0.0014904127945443136,9.558415162374534e-05,0.00015992276520806117,0.00022697531439965816,0.00018366428816997524,0.00024779390729401276,0.00031172754637243415,0.00017642535222857863,0.00017551518006928997,0.00014831540007643568,0.00016327310643149653,0.00019716376861594182,0.00018016335076353904,0.00020456229630999692,0.0002237438591572428,0.00028459641664584497,0.00029619840956427384,0.00018739372818007434,0.0,0.00026886183776282744,0.00017313380966658005,0.008342621705737378,0.0001961215182272592,0.00034317277421799076,0.000448828230560271,0.00010789616303623004,0.0008525321446416905,0.00013151635989461612,0.00018962667113661772,0.000461990535286821,0.00021904219804827848,0.0019034278989212524,0.00023617336359052943,0.0002715553573168117,0.006120797403217482,0.0018300530390756283,0.00016702335235587224,0.0,0.0020905554274006583,0.00014871997912432517,0.00034341958112442937,0.00022430050497486341,0.00027554345328408437,0.000359461842074543,0.0001889711882301613,0.00013199897316585398,0.00012811002790463787,0.0,0.0005761072540169587,0.00017813724161931834,0.00015056232369606127,0.000628353416576299,0.00018120430161133868,0.00028382898887588793,0.00012555417943106338,0.00028113531465913844,0.0002785469986464366,0.0002457443862081068,0.00019693819090644808,0.0001248382756664001,0.0003294971479051704,0.0002617903205400373,0.00015792982284360034,0.00020693996631133795,0.00098699581018488,0.00018521055736363503,0.00016577458551248224,0.00016292082112199518,0.0006274009334021781,0.00015195441005885516,0.00022172947118414532,0.0033844235930088873,0.00018521055736363495,0.0008498734965575393,0.00019798710867871764,0.00038408705670957266,0.00020633636430558984,0.00018405857759204385,0.0,0.00018174377610132687,0.0001908001479214532,0.00021310455913553156,0.000284522585419625,0.00018548125770829647,0.00017913332220835697,0.0002267096323208722,0.0002727645975288919,0.00045168566931805997,0.0004609921960411891,0.00021016385566561654,0.0014319840575293065,0.00019035983324680676,0.00019788899774969744,0.00027030227461869187,0.00018601696302302225,0.00023135080182863524,0.00024273964407347712,0.00022542868142071324,0.00019662836165013873,0.00020497673824119005,0.00019958246183000806,0.0002347119414391436,0.0011790066498746788,0.0001579814028928641,0.00019093491955017111,0.00017274217436457105,0.00013405930512395137,0.000174364952377183,0.00018366428816997518,0.0001744449281674054,0.00023423188831355658,0.00024042672806960828,0.00010480684493695489,0.0005306678069862259,0.00039722224670641184,0.00015056232369606127,0.0001950133623785927,0.00036234566297707675,0.00016832307028917236,0.00017575420122757076,0.00020250485202488234,0.00017079640528443418,0.00013780729110139325,0.0001493205658825895,0.00022503071564274123,0.0002501657018008176,0.00017649780518618144,0.0011181010835901106,0.00021174795835145516
Animal feed ingredients and pet foods,0.0,1.0000000000000142,1.0000000000000158,0.0,1.000000000000013,0.0,1.0000000000000153,1.0000000000000149,1.0000000000000149,0.0,0.0,0.0,1.0000000000000155,1.0000000000000149,1.0000000000000147,1.0000000000000149,1.000000000000015,1.0000000000000155,1.0000000000000158,0.0,1.0000000000000149,1.0000000000000155,1.000000000000015,1.000000000000016,1.0000000000000155,1.0000000000000067,0.0,1.000000000000014,1.0000000000000153,0.0,1.000000000000015,1.0000000000000158,1.0000000000000149,1.0000000000000153,1.0000000000000153,0.0,1.0000000000000153,0.0,1.000000000000015,0.0,1.0000000000000153,1.0000000000000167,1.000000000000016,1.0000000000000142,1.0000000000000149,1.0000000000000155,1.0000000000000153,1.0000000000000142,1.0000000000000158,1.0000000000000164,1.0000000000000153,1.0000000000000158,1.0000000000000155,0.0,0.0,0.0,1.000000000000015,1.0000000000000147,1.000000000000014,1.0000000000000153,1.0000000000000149,1.0000000000000149,1.0000000000000153,1.0000000000000153,1.0000000000000147,1.0000000000000153,1.0000000000000155,0.0,1.0000000000000153,1.000000000000015,1.0000000000000147,1.0000000000000144,1.000000000000016,0.0,1.000000000000015,0.0,1.0000000000000149,1.0000000000000155,1.0000000000000153,0.0,1.0000000000000142,1.000000000000015,1.000000000000015,0.0,1.0000000000000155,1.0000000000000147,1.0000000000000149,1.0000000000000153,1.0000000000000144,1.0000000000000149,0.0,1.0000000000000153,0.0,1.0000000000000155,1.0000000000000158,0.0,1.0000000000000147,1.000000000000014,1.000000000000015,1.0000000000000147,1.0000000000000158,1.0000000000000153,0.0,1.000000000000015,1.0000000000000149,1.0000000000000149,1.0000000000000155,1.000000000000015,1.0000000000000147,1.0000000000000147,1.0000000000000149,1.0000000000000155,1.0000000000000147,1.0000000000000149,1.000000000000015,1.0000000000000153,0.0,1.0000000000000147,1.0000000000000158,1.0000000000000158,1.0000000000000153,1.0000000000000149,1.0000000000000149,1.0000000000000155,1.0000000000000149,0.0,1.0000000000000153,1.0000000000000158,1.0000000000000144,1.0000000000000158,1.0000000000000147,1.0000000000000155,1.0000000000000144,1.000000000000014,1.0000000000000153,1.000000000000015,1.000000000000015,0.0,1.0000000000000098,1.0000000000000149,1.0000000000000147,1.0000000000000158,1.0000000000000022,1.000000000000016,0.0,1.0000000000000153,1.0000000000000147,0.0,1.0000000000000149,1.0000000000000167,1.0000000000000155,1.0000000000000153,1.0000000000000149,1.000000000000015,0.0,1.0000000000000144,1.000000000000015,1.0000000000000153,1.0000000000000142,1.000000000000016,1.0000000000000155,0.0,1.0000000000000153,1.0000000000000155,1.0000000000000153,1.000000000000015,0.0,1.0000000000000144,1.0000000000000149,0.0,1.0000000000000153,1.0000000000000144,1.0000000000000158,1.0000000000000158,1.0000000000000153,1.0000000000000153,1.0000000000000158,1.000000000000015,1.0000000000000144,1.000000000000015,1.000000000000015,1.0000000000000149,1.000000000000015,1.0000000000000144,1.0000000000000138,0.0,0.0,0.0,1.000000000000015,1.0000000000000153,0.0,1.0000000000000155,0.0,1.000000000000015,1.0000000000000153,1.0000000000000144,1.0000000000000153,1.0000000000000122,1.0000000000000149,1.0000000000000158,0.0,1.0000000000000149,1.000000000000015,0.0,1.0000000000000153,1.0000000000000147,1.0000000000000153,1.000000000000015,0.0,1.0000000000000149,1.0000000000000158,1.0000000000000153,1.0000000000000155,1.0000000000000155,1.000000000000015,0.0,1.0000000000000149,1.000000000000015,1.000000000000015,1.0000000000000153,0.0,1.0000000000000155,1.0000000000000155,1.0000000000000153,0.0,1.0000000000000149,1.0000000000000147,0.0,1.000000000000015,1.000000000000016,0.0,1.0000000000000153,1.0000000000000158,1.000000000000016,1.0000000000000153,1.0000000000000162
Articles of concrete cement and plaster,1.380696786748783e-05,0.0039013193443969162,3.0226192962341325e-05,3.0783618136183674e-06,0.2133134946136761,5.308784181216465e-06,0.0001610109765003038,5.747145620217833e-05,6.524488304528772e-05,7.305903358279612e-05,2.404468604795058e-06,1.5649278843521023e-05,1.3885158124942976e-05,4.782041468405792e-06,0.00011076714437881579,0.0001765015401708017,8.755469510859808e-05,9.108443943314086e-06,0.00012148007623241332,2.5625464085115263e-05,5.838217724293301e-05,7.485438171619878e-05,0.0024949335871219057,0.00041184626337955097,6.10317253669184e-06,0.014980205747626662,2.4116967872156367e-05,0.0014510872819232408,1.131875125555473e-05,5.7582242664353825e-06,5.8940999861690684e-05,7.443792785597924e-05,1.0314439463541378e-05,7.153181726367271e-05,0.00013017225838813835,7.461929365080025e-06,8.690767169055792e-05,4.622260200191508e-05,2.404468604795058e-06,4.782041468405792e-06,0.0007837690308650512,6.885605739906161e-05,7.151370663305886e-05,3.895059147445329e-05,4.644967441042228e-05,9.17133356214198e-05,5.069103214541635e-05,0.00012323183100863307,1.5615154558990675e-06,8.343723620638653e-05,9.583793167462414e-06,8.56641644213331e-06,2.0452679367470568e-05,1.5697230483205762e-05,3.6211787739931807e-05,8.203776600267291e-06,6.567635880579856e-05,3.0032566108647684e-05,0.00010106411534757139,8.073755890813587e-05,1.1801727204032996e-05,1.5649278843521023e-05,7.461929365080025e-06,6.22286272228698e-05,2.8859900782308438e-06,0.000560036314719217,0.00047449672868570285,0.0,5.132062885417156e-06,0.0003908996613049078,6.16216734825772e-05,1.8833885748225712e-05,8.696569990818587e-05,0.00018977069128107215,2.5858420979975498e-05,0.0001297537660651608,2.0286883698779295e-05,6.094217969035767e-05,3.835629464906629e-05,8.166030286476293e-05,0.00018977069128107215,2.2809394152097735e-05,0.0009238492015554742,3.494277778625046e-05,6.294399771080642e-05,6.747602029277762e-05,1.1174023055080147e-05,0.0431446452769848,0.0006224525039479471,2.472554548187335e-05,1.5898507584801636e-05,1.0165035677058201e-05,7.486020154075015e-05,3.133989195772894e-05,7.29679403571992e-05,0.0,1.2808438560755623e-05,0.006478269480710289,1.8680790911393094e-05,0.0007640140768602956,7.09264330818915e-05,0.00013018022329497914,0.0,1.3688667519810001e-05,0.014613361899657215,2.338889732513033e-05,6.098725794644787e-05,0.0001014908345702284,5.9410118987775574e-05,1.6409751478294663e-05,0.00019792870223352588,0.00010963570399623432,6.244946785209182e-05,0.00015752070624585276,6.668242206079103e-05,6.988202992290096e-05,9.291179625471333e-05,5.4460328115249315e-06,7.409750640577822e-05,0.00024013222399416485,6.904997578709138e-05,0.00010524343964115651,6.985254974074869e-05,0.00013998699840801047,1.396759685022702e-05,0.0,0.00010083807195872046,8.776031984382134e-05,7.888122975000538e-05,2.6467564305794403e-05,0.00010917432934103287,7.205851228495582e-05,8.215681801875216e-07,0.00017589317202199278,0.00021024807094155185,7.400297957546758e-05,2.1052558124113962e-07,5.363521886432226e-05,0.2904780992609275,0.00022296845675834792,1.4526233811580248e-05,7.045353693787681e-05,0.19558485661429073,0.00042725900669780923,7.418486539960413e-05,4.025260103336316e-05,6.43629298053651e-05,9.15341722137142e-05,9.546227689169237e-05,9.019819157469149e-05,7.382366747028839e-05,8.720059366683087e-05,3.60294086270115e-05,6.497301474227714e-05,0.00011937037343471554,0.0034983958064659796,1.0125776912104227e-05,0.00012674281970519546,2.5264301430070334e-05,1.738762908331439e-05,0.0001158267494959069,1.269966953775453e-05,0.00012674281970519546,0.00015014898146541785,8.755123470413252e-05,2.912441877006582e-05,0.00012674281970519538,5.1122958006351836e-05,7.340518068988481e-05,8.334777667935164e-05,5.918120052552373e-05,6.338542696356967e-05,7.896233102271265e-05,2.4864945856693614e-06,6.583973257822747e-05,8.166030286476295e-05,4.522935527118027e-05,5.771861585495115e-06,0.0013692635691359696,0.002093862445487501,0.0005462948411790982,0.0002294098589856679,0.0001627032670397251,0.0003127699375491894,2.6355144780945947e-05,0.0,0.0001622434040562339,6.982050040781144e-05,0.00019795496581292415,1.2897848324699818e-05,0.0017588143594948673,0.00011933307868443347,2.2986006167579786e-05,0.00022540798023855922,1.298997649865592e-05,4.1103219345727985e-05,0.00011093913571276515,0.010626602560003605,3.065240267083012e-05,8.699023962369683e-05,1.277803749259433e-05,0.00011830706557822196,0.0003613051991435999,5.963443825997624e-06,4.614075995289894e-05,8.054123513485889e-05,6.852650523416531e-05,0.0006842486713404415,8.708409677335822e-05,0.00019584609039358832,6.712355178844176e-05,8.535253905982059e-05,3.991319244091822e-05,6.61609206004067e-05,1.9004199405698776e-06,8.695480350072115e-05,7.935934559905312e-05,6.374669591598349e-06,0.0002647340992112829,0.0001840777363942973,0.0,6.0274257326388035e-05,3.0646508903151335e-06,3.7186561817828794e-06,0.0,1.0914804886986994e-05,4.811806054768849e-05,5.444303270928863e-06,7.230507738163226e-05,6.703312031332624e-05,4.25097186128781e-05,8.708409677335822e-05,0.0001597942595411307,8.764287339410064e-05,8.952322523340735e-05,8.867946600772153e-05
