,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.00589002891256431,0.01054957672511994,0.008370996156512787,0.006758087924642808,0.00751853868884793,0.0077790364005075685,0.014492659235758215,0.007081471993746027,0.0071549069329470555,0.009677618379411118,0.00783463586477076,0.008092416190313551,0.005851653567479495,0.010467343740009566,0.0082068626243444,0.0073680177370535616,0.053518116867010405,0.008028472673356024,0.008752278556788213,0.0079271582361568,0.008398347183911694,0.006254037399227606,0.009184213405739305,0.006297788627446231,0.00780212503630872,0.008095326351032057,0.008379504220499068,0.006958821593157176,0.005538735912710928,0.008431933739808025,0.0034171609720798145,0.006350155485556629,0.009081757170343097,0.009616767464555982,0.0,0.008235447591726263,0.008938077039402451,0.006897610112300937,0.010467343740009566,0.007994714453326881,0.01696496604103642,0.008738556399545476,0.009185895584895437,0.008709889195743167,0.009103974076341849,0.014868488484820684,0.008394097766574436,0.00466248760392785,0.0119179436446598,0.007750359896095394,0.007346186784862424,0.007563009152876443,0.006154004845810574,0.010461191320467076,0.005599899554293715,0.007368440511183162,0.008175830125853148,0.008228876720251284,0.009116621390988185,0.0074208563663424884,0.008131047452566636,0.006230246630971714,0.008249031209561084,0.002222614451757296,0.0076106800044564455,0.010442728311367378,0.008228876720251282,0.007619295260882871,0.008353013779168956,0.00879753578603467,0.008192771848391546,0.009016892737515573,0.007921800803489299,0.008102986605990601,0.008117219684769073,0.008081842825845379,0.009046873187037598,0.008225032135489661,0.007021311317802278,0.007921800803489299,0.007113847647641319,0.008398254562324816,0.007844815188409474,0.008485983511789748,0.008430067612335515,0.007737880870153865,0.00799546165948469,0.006420434808617536,0.006328926170418818,0.008120743753277223,0.0074937804704493915,0.00905503401658938,0.006127140362785944,0.00884361024072587,0.0,0.007194235410376768,0.007801038823851082,0.00663798026266635,0.008006972856118958,0.009781122346987026,0.00975194697917654,0.010917414938728068,0.007544918213802795,0.011211634790997307,0.011098260760275135,0.0079873241533325,0.00734986858719813,0.00666749668004649,0.006999347713973247,0.007830530573687478,0.008559846260726697,0.007793645054387699,0.009433490572122623,0.007868747976975387,0.008838708094304539,0.009283267496913059,0.005587498486859776,0.008609286381359202,0.03960088528188203,0.008882773146971914,0.015640501442708097,0.008482823722523404,0.00828977866514006,0.007415433919213321,0.0,0.026961757891205793,0.008318763254107435,0.007984150145472125,0.008174210620104486,0.008086283170340129,0.008465949909345898,0.005472284832442471,0.00777536186541337,0.008700390105117667,0.035316077122141284,0.00725282632091784,0.006013113566734381,0.007813157459219905,0.0083784137161556,0.00784058755766761,0.013808305740344792,0.007882571645936233,0.008550402154185807,0.008633565180841483,0.008419001543002229,0.00808657568465865,0.005409398125060083,0.023066072123383213,0.01765619489326041,0.00924287064608851,0.008319439737880165,0.007923787117845697,0.008457602265046773,0.008500859669867364,0.008299056742537482,0.007469309439649163,0.0086229433324389,0.00791258327581076,0.00788822242153212,0.07095633324511548,0.010209405749045497,0.008500859669867364,0.010180631585131699,0.008952050082223285,0.00806772817271044,0.008411660118078455,0.007608356153751207,0.009866626499915154,0.00927901676627911,0.009324465975380097,0.008048388652882807,0.014027942537779675,0.007795142265461812,0.006223566875776139,0.007021311317802278,0.008093851766401983,0.01302202837248213,0.008139385124737537,0.009342624993044822,0.010572486477846497,0.008000985317789833,0.00877901948330689,0.00806622396621614,0.010917414938728068,0.0,0.008116364591847976,0.006395117546480119,0.008448351678018466,0.0071968940368748666,0.00822832780904589,0.008689422896387076,0.007839795129592854,0.00785315594086327,0.00886459672071498,0.008298894871223652,0.006872727744671981,0.008316608482524053,0.007728673195642843,0.008106008568946282,0.008478744176542768,0.005476221676432225,0.04869220980956443,0.007394067038649102,0.005350569272456834,0.008854033223109398,0.008781251148184843,0.009740927386798541,0.008345901025020985,0.009268287820114417,0.006146308640885085,0.00916451779928005,0.00879217708599859,0.00638727145002159,0.007669047474251753,0.005041459458451927,0.008909083300982536,0.008902575626092259,0.011688324927641039,0.00880026958361061,0.00535390388304224,0.007912583275810759,0.0060888132054877095,0.00532687553702234,0.0045837726764762065,0.007912583275810759,0.007060197418162599,0.006225825036758081,0.005446134942835147,0.008800361332571897,0.009056621561428405,0.008267159927357104,0.009268287820114417,0.01044939065973488,0.008354235916607115,0.00883154208576477,0.009488583003168795
Agricultural and forestry machinery,1.745555263217905e-06,1.1562496004866562e-05,1.2675361624129175e-05,1.4926654235550579e-06,7.043226392882507e-06,1.6059719354599206e-06,6.158103782607317e-05,6.3217904749600815e-06,6.348403453731393e-06,6.98781692677523e-06,2.025393202853823e-06,1.4739847655977995e-06,2.4079554763340244e-06,2.0221370248557995e-06,1.023318850069708e-06,1.0521585619424639e-05,1.327246773833349e-05,1.9860264194248996e-06,3.290130148837373e-05,2.639870266734016e-06,0.0020771211779774482,2.7235781367134782e-06,5.935195754498792e-06,1.6329013698329293e-06,7.687263525421827e-06,2.110561356463377e-06,2.2087898868841125e-06,7.517269269475308e-06,1.5006138004288275e-06,5.842755509668997e-06,4.200572175086324e-06,2.6322519824823313e-06,7.695922680656986e-06,0.00012250971062167032,0.0,1.80722259456607e-05,3.386538512424019e-06,1.8704463950679485e-06,2.0221370248557995e-06,1.7246849080539779e-06,5.862419098315459e-06,2.7381198765162693e-06,2.648736439603929e-05,6.529821398298496e-06,2.5896038395362452e-05,3.983971596370876e-06,2.7073698163361835e-06,5.424062903942201e-06,9.031355868485334e-06,4.636017056165188e-06,4.464175019062109e-06,2.699630237055165e-06,2.0441249368917045e-06,2.0221370248558e-06,2.192586527187789e-06,3.349928630644283e-06,1.5900982708051776e-06,1.4393560895466518e-06,1.4930073502918312e-05,2.2184386332528724e-06,2.56200568542502e-06,7.059646588645175e-06,2.296881649473136e-05,8.028805872502012e-06,6.274386673196922e-06,5.008893154690287e-06,0.0,1.6398427271967546e-06,1.6482157171406038e-06,9.620813990563798e-06,1.7572813430309638e-06,6.950049922655552e-05,2.4534733236644565e-06,1.4739847655977995e-06,8.003695554491261e-06,2.3414416880479566e-06,4.18664048954588e-06,6.769775806951502e-06,2.90375019813856e-06,2.3387542587745954e-06,1.152537493748259e-05,8.690837064302418e-06,1.698642469510631e-06,1.3874038825761387e-05,7.89437848540602e-06,5.374558839196061e-06,3.533382076879522e-06,4.397692819304989e-06,5.857268778574697e-06,2.3942617237124333e-06,1.0735062370360412e-05,7.422691954089113e-06,9.938654086163965e-06,5.541742940052415e-06,0.0,9.739064316145122e-06,3.1287954830498913e-06,1.7528599228118764e-05,2.6478396019230832e-06,1.0411466772114901e-05,0.0001507143720120759,1.4926654235550579e-06,2.517299584312277e-06,5.424904669258003e-06,1.14290382497527e-05,2.4783942510253134e-06,5.218579640876552e-06,1.3687958611689185e-06,5.316390897877537e-06,8.760341934640559e-06,2.3117164344614965e-06,2.063742591556882e-06,4.744198149650587e-05,3.4980814938326017e-06,2.2926490227107877e-05,2.7468910154513885e-06,1.6346869257610732e-06,2.7473853887368213e-06,5.555449348447625e-06,1.232414424453404e-05,5.3098469426418415e-06,1.707634836800577e-05,1.1360470054461327e-05,1.5895840276712232e-06,0.0,6.477976499895834e-05,9.462836881850915e-06,1.948852482566008e-06,1.676885979279077e-06,1.8768671720669475e-06,2.1631199764267057e-06,8.59456832273793e-06,4.297744609123206e-06,9.167531344417042e-06,3.830598675328284e-05,7.743847937689348e-06,2.1009454182913673e-06,3.682762791931314e-05,6.335636959305796e-05,2.4965196994296326e-06,2.4146097454125325e-05,2.638006495943885e-05,2.9453189816374144e-06,3.6212563947373404e-06,2.075749915176843e-05,2.7940880450156e-05,1.4926654235550579e-06,5.306575095705746e-06,3.681266143685859e-05,7.0836195325380645e-06,2.7542669484462535e-05,5.650007510554842e-06,3.759163118678376e-06,2.1326076417027746e-06,2.0417777358939424e-05,4.355268894982065e-06,2.211396841541173e-06,2.6478307269299e-06,2.453937140755898e-06,8.790968500778035e-05,2.8006778993010776e-06,2.702883767540291e-06,7.571888300560793e-06,1.2163178695761584e-05,5.391774512538832e-06,4.152574277535151e-06,5.968266524837206e-06,1.3334523227176326e-05,2.690402124711287e-06,6.5668588784725545e-06,1.4276019605711124e-06,2.7381198765162685e-06,5.972227298396568e-06,0.00010425293672784369,2.9037501981385594e-06,5.087092967244863e-06,4.747579962315916e-06,2.7836253923095267e-06,2.61202934746811e-06,4.25994928879614e-05,4.576205443526034e-06,4.3342405675506614e-05,1.1011020960255989e-05,3.664065505739325e-06,0.0,3.7172731993271324e-06,1.0533641585224093e-05,3.413082409732222e-05,8.644727943839524e-06,1.6547356877198645e-06,1.399551234289709e-05,1.502660195721214e-06,8.008906145388635e-06,5.994150976760616e-06,1.9341853461591643e-06,4.775387316327682e-06,2.3819992352850873e-06,2.6579520237681068e-06,1.6400386266979426e-06,1.1014364689459427e-05,1.5129538413217892e-06,0.0003833519273558485,1.2082926353380223e-05,1.508319334841358e-06,8.957596831487756e-06,2.1357799151730145e-05,1.9296253777090155e-05,4.761261652924775e-06,1.9860264194248983e-06,2.927570271014857e-06,5.368344312553077e-06,3.978107115757166e-06,8.247310196759683e-06,2.7464254583010235e-05,1.4434957087801015e-05,6.265151722340224e-05,3.6476075747147406e-06,3.838744686389747e-05,4.834628707963658e-05,1.9335536702595485e-06,2.488288247046574e-06,8.169461852627717e-06,1.4926654235550579e-06,3.498985807358463e-06,0.0,1.6732626481269067e-06,4.434869297027573e-06,2.017730498121928e-06,7.338525802979305e-06,2.59272249288384e-06,3.7402766136581393e-06,8.92220500882918e-06,2.0158121350288883e-05,1.230949585401734e-05,2.6928157223895602e-05,1.452157201924343e-05
Aircraft and spacecraft,8.871330198479823e-05,0.00027774904980676883,8.779840891781168e-05,0.0001010121198470603,7.142821379941121e-05,0.00013572264995136902,0.0001142244686318239,8.076315243972656e-05,7.455030758604506e-05,0.0002163411023388503,0.00010597271614876829,5.8717603133903905e-05,0.00010289172288561832,7.372549441592674e-05,0.00018950012052306117,0.00019294765777329922,8.818597978703565e-05,0.00020704451304857585,0.00013536610690314515,0.00015831103366115254,9.249458810480299e-05,9.459170140108216e-05,0.00014031495675174792,0.00014145431946938213,8.196841678545584e-05,6.283977341357948e-05,9.946672805430834e-05,7.379452375842044e-05,8.07837637356894e-05,8.394262325161503e-05,8.561353555999581e-05,0.00011438212987137146,0.00013705680238936864,8.894737730758847e-05,0.0,8.909293196817605e-05,0.0001202246710772735,9.503838451134363e-05,0.00011619356968136728,0.00017300565802944897,8.753183395572993e-05,8.476149276930543e-05,7.579877132082935e-05,8.468555440066948e-05,0.0001514668782674425,8.166324366299318e-05,0.0001046452100036428,8.284540996298291e-05,0.00013043830658499372,0.00010938469190354212,0.00018912809168062806,8.846322158640597e-05,0.00014318987804221654,7.372549441592675e-05,8.737636530611663e-05,9.100372079531885e-05,5.855449023465348e-05,0.00011187412399634313,8.50697270091006e-05,0.00021030003741343605,0.00010897383110345242,0.00016205431840453623,0.00013801286755374067,8.296598373926152e-05,0.00011518884136961734,0.00013979276236256047,0.0,0.00010416243468941722,0.00010851867014430196,0.00014326946096120347,8.12271891761344e-05,7.554287598992238e-05,0.00021159115323458674,6.283977341357948e-05,8.398843998134542e-05,0.0001118063490330832,0.00011533359068621233,0.00015832915036395774,0.00012060466341065608,0.00021226003001464114,8.908558737115455e-05,0.0001624941052917569,0.00010429601355463809,8.761372572400837e-05,0.00021213173796599873,7.826615735524355e-05,0.00011390855879915613,7.26053504086e-05,9.506757583143033e-05,9.794875977342022e-05,7.6878186657511e-05,0.0001058813121745913,8.851817721898078e-05,0.0001577477021142652,0.0,9.500884960270864e-05,7.617102118105944e-05,7.765777839024251e-05,0.00022337623446023084,0.00011808505816602345,0.00902970948318373,0.00024398477193282266,7.300159566905441e-05,0.00012425918207073248,8.674251138521983e-05,0.00011188349681664268,0.00010959337303679455,4.449952209033499e-05,7.641025414751065e-05,8.398843998134542e-05,9.665896348925559e-05,8.956742009776108e-05,8.696780897208817e-05,7.820910090361955e-05,0.00028858310045109105,0.00010290391878569711,8.188368958738635e-05,8.518515169160377e-05,0.00011758446173564275,0.00011838038098740277,0.00012453317555579434,0.0001637845965860263,0.00011829236399296737,9.39310241066367e-05,0.0,0.0001223096623148442,0.00010009371669179333,9.297290734254076e-05,0.0004503573236907269,9.455864476610697e-05,0.00010298939733418263,7.681577161795396e-05,9.911443163093453e-05,6.728520197197143e-05,0.0001186304384234692,0.00020230512965407747,0.00016058359226893282,0.0001025607565050415,0.00011166213092933565,0.00011892777916720438,6.999964298868731e-05,0.0001040572806712674,7.68357252461296e-05,0.0,7.691036718921757e-05,6.968788460797403e-05,0.00019293571589050024,0.00016783898878303647,0.00011574468332177752,0.00021037327260032824,0.00022413014139190294,7.335259505882353e-05,6.403959147342975e-05,0.0,9.9660099916812e-05,8.052376249713354e-05,7.355916025110612e-05,0.00012071257100254273,9.10169230019766e-05,9.485228268041206e-05,7.372549441592675e-05,0.00015648215073307175,0.00018679066303775943,0.00011405281403497991,7.930914997670702e-05,6.28397734135795e-05,8.582852789835679e-05,0.00014164484575768268,7.578960142962571e-05,0.00017081381118805013,0.00010385830799935784,7.545169049692454e-05,7.826615735524355e-05,8.208387699475438e-05,0.00012060466341065612,7.387597468633574e-05,0.00011937790551180996,9.268693245779029e-05,7.545169049692454e-05,8.551876073381264e-05,9.951934066688231e-05,0.00012601090260253614,8.427148973575616e-05,0.00024398477193282266,0.0,0.00010052450740945853,8.009726197288698e-05,0.00013788573005815854,9.944380100786326e-05,0.00024277988341197957,8.754989475444057e-05,8.957227603470196e-05,8.443669320278307e-05,0.00010954575820511818,0.00017434227381370258,0.0005557536835544234,8.487906145482694e-05,0.00013482065070941573,0.0001220650880949661,0.00011344830742631488,8.018388593879852e-05,0.0015993646534417693,9.973759585962854e-05,0.00014352383854846244,8.49362881837354e-05,9.415466815394594e-05,0.002359249599083835,8.43239299667812e-05,8.138244978732905e-05,8.008737115817451e-05,0.000253661623381732,0.00010583415995847518,8.109902953652206e-05,6.941662151269653e-05,9.180727166490778e-05,9.66589634892556e-05,8.780865799338902e-05,0.00010701067111429549,8.796834873704077e-05,2.5935237999981202e-05,0.00011412667753125583,0.00010485896813309617,7.355916025110612e-05,0.00011051283699300559,0.00021226003001464114,8.175734479443478e-05,8.203354429543172e-05,0.00017264108718787873,8.7929166552154e-05,8.349290056413995e-05,8.582291171967471e-05,0.00016907952834076555,0.00011223758611958227,0.00011108342620389927,9.762518037588427e-05,0.00011428574166030963
Animal feed ingredients and pet foods,0.0,1.0000000000521494,1.00000000005215,0.0,1.0000000000521487,0.0,1.000000000052149,1.0000000000521496,1.00000000005215,0.0,0.0,0.0,1.00000000005215,1.0000000000521487,1.0000000000521492,1.000000000052149,1.0000000000521483,1.0000000000521496,1.0000000000521498,0.0,1.0000000000521494,1.000000000052149,1.0000000000521498,1.0000000000521498,1.000000000052149,0.0,1.0000000000521494,1.000000000052149,0.0,1.0000000000521492,1.0000000000521496,1.000000000052149,1.000000000052149,1.0000000000521285,0.0,1.0000000000521498,0.0,1.0000000000521496,0.0,1.0000000000521503,1.000000000052149,1.0000000000521496,1.0000000000521487,1.0000000000521492,1.0000000000521494,1.0000000000521498,1.000000000052149,1.000000000052149,1.0000000000521498,1.0000000000521498,1.0000000000521503,1.0000000000521494,0.0,0.0,0.0,1.0000000000521494,1.000000000052149,1.0000000000521496,1.0000000000521498,1.0000000000521492,1.0000000000521487,1.000000000052149,1.0000000000521492,1.0000000000521485,1.0000000000521498,1.00000000005215,0.0,1.0000000000521507,1.000000000052149,1.0000000000521494,1.0000000000521487,1.000000000052149,0.0,1.0000000000521496,0.0,1.0000000000521487,1.0000000000521496,1.0000000000521496,0.0,1.000000000052149,1.0000000000521496,1.0000000000521498,0.0,1.0000000000521498,1.0000000000521487,1.0000000000521494,1.0000000000521498,1.0000000000521498,1.0000000000521492,0.0,1.000000000052149,0.0,1.0000000000521492,1.0000000000521492,0.0,1.0000000000521496,1.0000000000521492,1.0000000000521498,1.0000000000521485,1.0000000000521498,1.0000000000521285,0.0,1.0000000000521494,1.00000000005215,1.0000000000521492,1.000000000052144,1.0000000000521492,1.0000000000521496,1.0000000000521498,1.000000000052149,1.0000000000521496,1.0000000000521494,1.0000000000521485,1.0000000000521492,1.000000000052077,0.0,1.0000000000521494,1.0000000000521487,1.0000000000521494,1.0000000000521496,1.0000000000521494,1.000000000052149,1.0000000000521494,1.0000000000521498,0.0,1.0000000000521492,1.0000000000521503,1.000000000052148,1.00000000005215,1.000000000052149,1.0000000000521494,1.000000000052149,1.0000000000521494,1.0000000000521498,1.000000000052149,1.00000000005215,0.0,1.000000000052149,1.0000000000521496,1.00000000005215,1.0000000000521492,1.0000000000521485,1.0000000000521498,0.0,1.0000000000521498,1.0000000000521487,0.0,1.0000000000521494,1.0000000000521503,1.0000000000521487,1.0000000000521503,1.0000000000521492,1.0000000000521487,0.0,1.0000000000521487,1.0000000000521496,1.0000000000521496,1.0000000000521492,1.000000000052142,1.0000000000515623,0.0,1.0000000000521496,1.00000000005215,1.0000000000521498,1.0000000000521487,0.0,1.0000000000521487,1.0000000000521498,0.0,1.000000000052149,1.000000000052149,1.0000000000521494,1.0000000000521498,1.000000000052148,1.0000000000521496,1.00000000005215,1.0000000000521494,1.00000000005215,1.0000000000521494,1.0000000000521494,1.0000000000521498,1.0000000000521494,1.000000000052149,1.0000000000521492,0.0,0.0,0.0,1.0000000000521485,1.0000000000521494,0.0,1.0000000000521496,0.0,1.000000000052149,1.000000000052149,1.0000000000521503,1.0000000000521494,1.000000000052149,1.0000000000521492,1.000000000052149,1.0000000000521505,0.0,1.000000000052149,1.0000000000521492,0.0,1.0000000000521494,1.0000000000521492,1.0000000000521494,1.000000000052149,0.0,1.0000000000521498,1.0000000000521503,1.0000000000521496,1.0000000000521494,1.000000000052149,1.0000000000521496,0.0,1.00000000005215,1.0000000000521492,1.000000000052149,1.0000000000521498,0.0,1.0000000000521492,1.0000000000521496,1.000000000052149,0.0,1.0000000000521494,1.0000000000521496,0.0,1.0000000000521492,1.0000000000521496,0.0,1.0000000000521496,1.0000000000521498,1.0000000000521505,1.0000000000521503,1.00000000005215
Articles of concrete cement and plaster,6.846664010970001e-06,2.9744225370286406e-05,1.8874940953732086e-05,1.5949860326255278e-06,6.101084533252881e-06,2.0428943942213784e-07,4.096592193255594e-05,1.4671348384359097e-05,6.906343732425606e-07,2.8399045920635333e-05,1.0863003368543327e-06,3.0669987835797687e-07,5.086423413361471e-06,1.385492867611218e-06,1.2818689884780825e-06,1.263216141264218e-06,3.5407948795630226e-05,3.474755868793859e-07,0.002919009122674827,1.1568831735906813e-06,2.5191658656323692e-05,1.2557502167504392e-07,3.143722023792528e-05,2.5916913915495367e-06,2.4931352279622147e-07,1.2023826913683904e-07,1.133537927244133e-05,9.240905937353927e-06,2.042036577645544e-06,2.1272820633406446e-05,3.252503101690135e-05,5.512299132615355e-06,4.4358831467010095e-05,0.00020606997177272747,2.490189918919806e-06,3.0437279628648304e-05,2.0187943358779295e-05,1.0863003368543327e-06,1.3854928676112179e-06,1.2789866900924504e-06,1.8332196720436646e-05,4.5549562625096665e-05,7.36596574943503e-06,1.420956306054569e-05,4.730720547404638e-05,2.2393051272852836e-05,2.0299871834349885e-05,5.404875532495999e-07,3.34139059953345e-05,2.763978575320007e-06,4.049275002512158e-06,5.411057782910519e-06,2.9376122645623656e-06,1.623481740481538e-05,4.523257091657093e-06,4.254309543079511e-07,1.7346723277614486e-07,8.709458841883422e-07,4.1765963902823245e-05,5.707985399765387e-06,3.0669987835797687e-07,2.490189918919806e-06,4.21298702231403e-06,1.3692203290069644e-06,1.3859614061682122e-05,1.1789800486080433e-05,0.0,1.9986533308744627e-07,2.6868804419275855e-07,3.029374710126908e-05,9.832368779077644e-08,2.793590378210166e-05,1.3262483695544571e-05,1.1412492829411928e-07,2.1353280779456855e-05,4.038480344997029e-07,3.338091026394335e-05,1.2299160735399547e-05,1.1755922555961619e-05,1.3262483695544571e-05,2.0647287232103916e-07,2.5882313019056954e-05,2.1712518079885227e-06,3.7811708305554956e-05,2.433148307662562e-05,1.1583214167869247e-06,2.1534159874638573e-05,3.7043996025347767e-07,9.852906651070237e-06,3.161250139341157e-07,4.669673789983131e-06,3.673791022279604e-05,1.606396820405116e-05,4.179814235285662e-05,0.0,5.709573528750068e-06,1.4327650782712056e-07,1.0054362501526339e-05,9.757115044529003e-08,4.2857977158582666e-05,0.00020609304439901286,0.0,1.258880560461504e-06,3.452130581174773e-05,9.959843975826785e-06,2.060778460760086e-06,1.2473000673769706e-05,5.755057463125806e-07,8.480497582533978e-06,2.7678922474059543e-05,3.284135214860271e-05,6.439826525530838e-07,2.9883716725717785e-05,6.119436836081082e-07,3.600641917350114e-05,2.730143677371636e-05,3.063133865251822e-06,3.65026162686385e-05,2.8028836377426745e-05,2.959731153566842e-05,1.19936120927803e-05,1.2979484330320111e-05,8.444348352215477e-06,5.983233413742211e-06,0.0,4.5424154490188814e-05,3.0213780075002335e-05,6.141121609323053e-07,4.7979288494294705e-06,7.021724088056157e-07,4.1996772227456035e-05,1.6583560762322943e-07,5.072366434356424e-07,1.8094598776410338e-05,4.7220389911931754e-05,8.02141867671587e-08,2.3283035860253905e-05,7.548142024881726e-07,5.65261493313823e-06,2.351353174190757e-07,3.369896803384289e-05,1.2101918902075276e-06,3.9441075546911775e-05,3.6886995434994706e-05,1.5377248569179033e-05,2.1658030086028044e-05,1.489221537965913e-06,9.616315041603536e-05,3.155467956797309e-05,4.150085562421049e-05,3.094305800275817e-05,9.129321475641829e-06,0.0012562281631839298,1.803367094850848e-05,8.079289842919798e-05,4.702279692325601e-06,1.9104790462132976e-05,6.205278588911782e-07,2.449776374933296e-07,0.00027365643305613576,3.943377034611985e-06,1.9104790462132976e-05,4.258567977360401e-05,3.469795575166865e-05,1.2221988387962328e-05,1.9104790462132976e-05,1.5891537367557953e-05,3.370214113775e-05,4.0411335965654944e-05,3.351163537464615e-05,1.1626008658847805e-07,4.543917356080841e-05,1.4700446950449784e-07,2.5008796372029606e-05,1.175592255596162e-05,1.3326268191466448e-05,9.01062060679514e-07,6.398361538454101e-08,1.557823191109452e-05,3.076332021310802e-05,2.9043928314808822e-05,3.400536450617334e-05,2.958361731108075e-07,1.4479372139995658e-05,0.0,1.7212861499326108e-05,3.859986085910625e-05,3.3523073066714006e-05,7.501758930040482e-06,1.742490042913942e-07,4.230759105070074e-05,1.9928031857539206e-07,9.377457482216325e-07,2.7676977593172385e-05,5.5341236059688075e-06,2.1116036651494223e-05,2.1616791014317964e-07,5.331064344595639e-07,1.419932752955029e-07,2.981612768025183e-05,2.081326528350836e-06,6.723871873560137e-05,1.6026256926537122e-05,2.168026577937042e-06,1.2677572109469056e-05,3.071394336403266e-05,2.7495450683965814e-05,6.384142405845932e-06,3.1255799042400034e-05,1.6865889049183536e-06,4.183978256467149e-05,3.1482533092613674e-05,1.6021311013586973e-05,2.533745658931664e-06,5.999501181269824e-08,2.7948324548813108e-05,3.638149389691283e-05,2.01838344347176e-06,2.69867055394443e-05,2.619479082241698e-07,0.0,1.4670537814447275e-05,1.5879044962561814e-06,1.2303685085282573e-07,0.0,3.660470228568625e-06,2.938568937630715e-05,2.0739814342716136e-06,3.6831216308027175e-05,3.314637577391506e-05,7.555993886224719e-06,3.1255799042400034e-05,3.688812995782489e-05,2.9618802903513467e-05,5.157945297851921e-05,2.900524360957703e-05
