,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.027137785731149354,0.041099224063803064,0.18454361940973293,0.026150389196199098,0.038138751677752485,0.046085949057266075,0.04812105767338472,0.0323233365813302,0.036538795691577926,0.037236557180638404,0.038429334565473844,0.04231432945423334,0.027208877809124878,0.03629784131622942,0.03909295292632963,0.04148941964691298,0.03950808527398805,0.04013409987209996,0.0397342716000921,0.03957753204672262,0.04046604146138472,0.03909667725871318,0.03046987408761829,0.046623415910755577,0.029660534059782653,0.04655992248269393,0.055419504534993294,0.0417168012236441,0.031633960931389885,0.025763191043618686,0.0336319759072497,0.015237352574621166,0.029656914992872447,0.03786168506973298,0.038578522416411534,0.0,0.038556558123001454,0.040143829563554306,0.0313985381692722,0.03629784131622942,0.040560560111395,0.036351815166070674,0.038713101630816406,0.043141653051372054,0.03917042522224697,0.037629973915306945,0.04078428350968541,0.04048474382803935,0.021145668836556483,0.04528471313806593,0.5014594831820037,0.033158217726869346,0.04061091534189044,0.02853649810490522,0.03630388461827864,0.026231949554527387,0.03668282454224007,0.0414057729060798,0.04405763120927208,0.039324007436361996,0.033689490421767464,0.04330355698691384,0.02839248908336287,0.045191094945561776,0.009909915275960768,0.061575921684249496,0.04311144125679599,0.04405763120927208,0.04720426150680949,0.038912177440572945,0.03970263586731246,0.04144918784690916,0.03772256754874683,0.040117714076191045,0.049267121156015135,0.0451377012698552,0.04395840417194605,0.03773548201040408,0.04255690402655525,0.03771707081446718,0.040117714076191045,0.036214115852550695,0.040890725632446875,0.04604699891690269,0.040033298162809594,0.038951208675180087,0.15316694533206932,0.03951641007895808,0.0315641350274913,0.028980785361393466,0.04307164051863454,0.033518223975916854,0.03815853816558615,0.030144192716587356,0.038364410356273485,0.0,0.032629290384192364,0.03988579170225906,0.030162538201488658,0.03767668133825422,0.038316596767034174,0.03850926181702586,0.03758256407083139,0.03560916770699572,0.0426022154283941,0.042472182931116056,0.03960560172370291,0.039328794942576274,0.0385664278703651,0.031759078348602206,0.04522849912483079,0.03702760539247006,0.04060448707814141,0.03739393873785036,0.04294500646573819,0.038677954083923,0.037503489511704756,0.02590255317383636,0.03831307561454202,0.044697771553671405,0.03857197284025422,0.046330892640978255,0.03806765064776407,0.039071139556854026,0.032218132714206205,0.0,0.03883471072155447,0.03874691444783871,0.04043505917385994,0.04511192445221598,0.04053015839059966,0.03735818618829754,0.04130762978554845,0.03987920521306598,0.04014275735752435,0.03808445793029193,0.03287981504429082,0.02711868001142188,0.03968579451514164,0.0405475085403839,0.04127802282098693,0.03873534335235489,0.04578858497764864,0.03832249580129445,0.0383183945176377,0.06771407834925462,0.03976914655983025,0.025186827315753377,0.03996918991450693,0.03917481880756636,0.037838730547918725,0.039258743651485926,0.04323937904510506,0.04049071665150559,0.03678031582618951,0.03804998070406224,0.03381790329153924,0.036750362745883544,0.03949283121750495,0.038441426719590846,0.03856733260566873,0.03622010379193599,0.03678031582618951,0.04494976622370705,0.03916257307209544,0.035638364417563795,0.036402318863647073,0.03483301328859783,0.03863451694930312,0.03701429125415521,0.03820165879018129,0.037969122940981356,0.047396305203170036,0.027409301664312352,0.03771707081446718,0.04229388557067532,0.0653260710756137,0.04012507398129223,0.04301460547404325,0.03914085817129599,0.05151742738054934,0.03846514218025659,0.04520087167000332,0.03758256407083139,0.0,0.03949843254668389,0.028393769857114604,0.03857863991799587,0.03270899576461158,0.042663263564570494,0.038370868311974234,0.044413805162518895,0.04133186257560481,0.03826205769526961,0.5979836617799873,0.0315701055592913,0.04241758586396854,0.04228360241253501,0.051670588624432044,0.038738268961065817,0.025563010458047455,0.04065753288289277,0.03667983750056878,0.024796727170613177,0.03558858193945234,0.039212259398419345,0.03886272102386488,0.03891369383563616,0.03706602688512805,0.033102942375640904,0.04250861287404487,0.03830265545702827,0.031128175281620374,0.04849268324687575,0.030435341957934126,0.038103765232268376,0.038297538824629114,0.032634747440263914,0.03932239398202085,0.025711210728846922,0.03949283121750495,0.02727546295078194,0.024696406163225337,0.02219330768211485,0.03949283121750496,0.03283802435850354,0.02891705899855296,0.02545198130925814,0.038492800978990924,0.038699175666450834,0.04502631646915587,0.03706602688512805,0.038945139377097863,0.03874130646959925,0.03857477858527919,0.03914656613036197
Agricultural and forestry machinery,0.0003186784904679776,0.0010529489743070293,0.10781363931782939,0.00016604354754091896,0.0007757162169181139,0.003832100289697378,0.0010033968662321504,0.000979651227167781,0.0011171683082221013,0.0016870675557566718,0.00035700168049916864,0.0016307569652587622,0.0004106747487096945,0.00035668995621616174,0.0006261971940369224,0.0015348743947050296,0.013633003229369898,0.0021154371906401013,0.0012595725559405163,0.0014643723319486108,0.0012711320228580229,0.0013045202766226107,0.0012807282843910982,0.002064848681541985,0.00022901157981912538,0.0011448786625725747,0.09829838252479324,0.0007503028523359208,0.0004597249080101942,0.0009023038771778567,0.001165036263495448,0.0010481888024021742,0.0003614527683081085,0.0009189896438061815,0.002021678917351604,0.0,0.001325075826481586,0.001499754400098773,0.0004030583354744655,0.0003566899562161618,0.00183632368732817,0.0015151527522156334,0.000639503082618839,0.0013976091947372562,0.001781184243656058,0.00535469608189081,0.01135919934289459,0.0017244334640273537,0.0010760088069808637,0.0009954197074464911,0.665954564845091,0.003065301002460181,0.0016863671021128735,0.0006494777650416805,0.00035668995621616174,0.0004387040702840419,0.0008079011775102948,0.0005407418727428163,0.0005644322104876416,0.0009294364289188438,0.000495919916533501,0.0008376269846114955,0.002366806944858386,0.008480168203620957,0.001157795842976679,0.0013189620450301787,0.000984741052624309,0.0,0.004440442651628058,0.0007644690722866781,0.0008801540372825401,0.0004773216989300354,0.0015254107762727163,0.0012311509313343942,0.001630756965258762,0.0010960981468305746,0.0007988903482715618,0.000515884984474642,0.0012903219296200447,0.0007481862587158713,0.0009314586398520663,0.001256649000400884,0.0013182585203209065,0.004145078757265272,0.0011616807874690208,0.0009807247088914153,0.845057786941867,0.0026343003888599534,0.0009904572445588976,0.000711933469924369,0.0008329523243659189,0.0010158613707391755,0.0009051342545662044,0.0010113142805260901,0.0006852517221988633,0.0,0.0009457172376222722,0.0020747293599235367,0.0006307510081708681,0.0009418298787908072,0.0008752493051502697,0.0022906948142575184,0.00016604354754091896,0.0017741775950721249,0.0008969465173414383,0.0015946218526755355,0.0008580920350892396,0.0009078300460242392,0.00034555350758998764,0.0006096470250018929,0.00120833132226409,0.0007931932715745418,0.0006431707802898964,0.0025969276235497654,0.0008080241374645803,0.0010131371080429675,0.00084943362989473,0.00022542240200143154,0.0008612660789230074,0.0007974938518004769,0.0008997570823382352,0.0015770401602556213,0.001035581176191535,0.001627308656721244,0.00025542462923736363,0.0,0.001759994726867984,0.0011414748064269263,0.0009438808460824882,0.0010260406429085703,0.0007702293398570009,0.00043877949696324723,0.007739987841886159,0.0009426263782088966,0.0012503980564984526,0.0015235614134592875,0.0005958739450727347,0.0003966549518646516,0.0013865850175248096,0.0024036561234230627,0.000844014447649228,0.0009924259893269265,0.017169637995260258,0.0006983105679556713,0.0007969122326835704,0.11492536713705093,0.0017046514992783578,0.00016604354754091896,0.0011614853363211275,0.0019024778109699143,0.0008903402347161545,0.0015704381054108469,0.001122699235566204,0.0012952980260544783,0.0006043305252499956,0.003411898626290636,0.0009758603023985625,0.0012740962241512114,0.0014437081576132258,0.0008411273258246367,0.0016331313901379427,0.00037886131287876,0.001882711223571225,0.0015260639261993135,0.0011952071890387703,0.0027700684087352627,0.0010749335655141905,0.0012990636060830373,0.0009189762295609712,0.000538522407185245,0.0006541884400207531,0.00048006248796652,0.0006395030826188394,0.0010381728614560594,0.0007481862587158714,0.010323677498242695,0.0019507810228260461,0.001078143768016217,0.0008882916364955438,0.001294733868047283,0.00358518904644156,0.0019315234659259917,0.006297020880169776,0.0016917941752927384,0.0,0.0009881538494497422,0.0008045593146400864,0.0013328579270753076,0.0008277647536860243,0.0006018565238559566,0.0010510383615284816,0.0015419595037792215,0.0010070269932821794,0.0004022509985524029,0.0692323198119893,0.0011541744203345662,0.0008880499341776176,0.0005793228278833325,0.0006146152486611642,0.002183266915067328,0.00020184916842602943,0.0011833492726891779,0.0012826540335076388,0.0003102714543739349,0.0014302184995590498,0.001195310032292206,0.0009961320904794272,0.0010557086953407405,0.0021154371906401013,0.0010578242765149095,0.0007870459104537522,0.0011044161795980558,0.0006801312512020081,0.0014060513308940315,0.0027713548196729616,0.0014479595915013585,0.0007949716719224867,0.0024015043342210203,0.0013905348941207936,0.0006385371677439929,0.00041638501126242905,0.0009524886114658618,0.00016604354754091896,0.0019183885752328987,0.0,0.00025907331676330045,0.0008298141518628918,0.0003808755479895036,0.0008395253585046491,0.0009607356308104676,0.001267186980262533,0.0010768941475961936,0.0014756334272596045,0.0013415315579361445,0.001336669073933345,0.001597238239818846
Aircraft and spacecraft,0.0016823432116612111,0.002124988119680191,0.004936827603779014,0.0016628443316908344,0.0020031166964322644,0.006038483820414118,0.0018280481733331348,0.002812309298997588,0.0018004332600592744,0.0021988110782997536,0.0019746516123433405,0.0011655029702751587,0.0018324528094232104,0.0014950422517731573,0.001953571416514617,0.0022570893432102873,0.0017649600782220739,0.0028420073480894445,0.005945552324797406,0.0023154045179920417,0.0157378069933988,0.0018948767303334543,0.0023601927374425615,0.0019179037126471857,0.0018423632878277014,0.007292840825851576,0.001616645105078317,0.0028872710139434972,0.0014873252886529512,0.0015509158683805484,0.01638267611966138,0.023140718048074375,0.002517482740240221,0.001959898900559197,0.0016793553413813353,0.0,0.0018226758945672577,0.0018621687821098994,0.0016468342943209118,0.0016770821028073229,0.010199867057137213,0.009359484583166334,0.0018110028092447397,0.0017300572530358463,0.11615763358480166,0.0025973707878253565,0.0019629137975991917,0.0016698891331315235,0.0018689518039936865,0.0018967358215027633,0.2417061606242672,0.0016641234000374738,0.0021933650566431993,0.002136255951823535,0.0014950422517731575,0.0015388131239511312,0.006376649133096864,0.0011476514268916667,0.002219091631896724,0.005025190969076411,0.0024938584844101494,0.0022288448274213864,0.0017674354877276592,0.001984048636744153,0.0015499083883998182,0.0022993023473935406,0.005792969034777392,0.0,0.0017336205837466475,0.0017141882099306258,0.0018217104132659321,0.0016975102736897418,0.0016745517110001715,0.002103277412801365,0.0016166451050783168,0.0018198301800344875,0.0022181732117243385,0.0017327196531725828,0.002311982246610062,0.0024716306438765066,0.0020888719948413507,0.001767872638783242,0.0018512107241580812,0.0017259487665388883,0.0020648174540961583,0.0020919842692189356,1.0,0.0019099549979809823,0.001493215573233527,0.001646760770912195,0.0017466300070672475,0.001666395974430026,0.0029552913874882477,0.001568697701201693,0.0019638908684391134,0.0,0.0021591989230928836,0.0012665335398923184,0.0015323508809970345,0.0029335958344373974,0.0019785679725178034,0.0019649954028067612,0.002943497635447986,0.0016453300669369295,0.002593537143519923,0.0016211209399517976,0.005885366030070077,0.0032279987569720963,0.0009629671282699976,0.0015737490151857146,0.0018198301800344875,0.0018022052707181036,0.006582672467023092,0.0018997683952662867,0.001434651339927137,0.001992549155326363,0.001737978590649105,0.0015295235275619172,0.0015933477881042357,0.0017638426385195056,0.001901939762054097,0.0018158399094190718,0.0018095784448707633,0.010237308188513478,0.0015980588395152452,0.0,0.001827027552551782,0.0017485797827335066,0.004789978944643987,0.0020766888897780465,0.0017740172909657096,0.0021074393980201685,0.0011288834624479467,0.00370791629198076,0.0016381296330345145,0.0019497742359416799,0.0016172100633817551,0.009022180589437758,0.0026477387998849458,0.003150701689767105,0.002149199659245618,0.0016511820909763995,0.0031961053119579598,0.005317708685233016,0.0,0.0019686290800145466,0.013775843786168328,0.0020160008510957225,0.0038421128911338464,0.001813496320800629,0.0020084851301844196,0.0018008476040971262,0.0016840692849307759,0.0016065458109345233,0.0,0.00227280890782032,0.0017913355135823783,0.0014938091279261276,0.0024732809418060143,0.0016706704145325719,0.0018384471467119009,0.0014950422517731573,0.0019648313533864818,0.0022839305993299424,0.0016683856182440296,0.0019495058153215815,0.001616645105078317,0.0018967151968400588,0.002022266891002117,0.0015147884205315067,0.0023243516560532787,0.0031799094560325176,0.001833864238011143,0.0030043427288186948,0.0024716306438765066,0.0014981560601058392,0.0020721677722753628,0.029074083811073986,0.001833864238011143,0.0018746815521036937,0.0017092608423862705,0.002741455291806371,0.0018850785592644476,0.002943497635447986,0.0,0.0018136256087292245,0.0016193577308418134,0.005487479182794303,0.002271580774944918,0.0029366571833101757,0.0015582424709103856,0.0016417093098077332,0.0018965761987003976,0.0028625246329066515,0.16400791311437227,0.003430250755971371,0.0021986671250152127,0.006563172470668779,0.0016629547551652065,0.0016646951003217803,0.0016587881802533437,0.0016768235700334705,0.0018309667509991965,0.001990944804461412,0.0017333581852555645,0.0017455085376498372,0.0028855528889708115,0.00241444694729316,0.0017770366924444462,0.0021772242808324183,0.001971057626887296,0.0016869208586793648,0.0015476069902535844,0.0021482739729255565,0.0014025275419027106,0.001802205270718104,0.0016015813296632012,0.0020047310102065032,0.0017133164638656105,0.000490513287824204,0.002261282420181782,0.0022958192250501375,0.0014938091279261276,0.0018813291657111349,0.0020888719948413507,0.0015514858918040297,0.001558332810471046,0.0034698411853944073,0.0029750002374683165,0.0015605995547780973,0.0023612345966355012,0.00971720792439916,0.0018195288883809061,0.001844820810272335,0.006480214130210897,0.0020245365106228703
Animal feed ingredients and pet foods,0.0,1.0000000000000413,1.000000000000021,0.0,1.000000000000041,0.0,1.0000000000000406,1.0000000000000413,1.0000000000000402,0.0,0.0,0.0,1.0000000000000417,1.0000000000000417,1.0000000000000415,1.0000000000000413,1.000000000000041,1.0000000000000417,1.000000000000041,0.0,1.0000000000000413,1.0000000000000417,1.0000000000000409,1.0000000000000413,1.000000000000042,1.000000000000041,0.0,1.0000000000000413,1.000000000000041,0.0,1.0000000000000406,1.000000000000042,1.0000000000000413,1.0000000000000415,1.0000000000000415,0.0,1.0000000000000415,0.0,1.000000000000042,0.0,1.0000000000000417,1.0000000000000422,1.0000000000000417,1.0000000000000397,1.0000000000000413,1.0000000000000413,1.0000000000000422,1.000000000000041,1.0000000000000413,1.0000000000000329,1.000000000000002,1.0000000000000417,1.0000000000000406,0.0,0.0,0.0,1.0000000000000402,1.000000000000041,1.0000000000000406,1.0000000000000413,1.0000000000000415,1.0000000000000409,1.0000000000000413,1.0000000000000409,1.0000000000000404,1.0000000000000415,1.0000000000000409,0.0,1.0000000000000402,1.0000000000000413,1.0000000000000402,1.0000000000000404,1.0000000000000417,0.0,1.000000000000041,0.0,1.0000000000000406,1.000000000000042,1.0000000000000417,0.0,1.0000000000000409,1.0000000000000406,1.000000000000041,0.0,1.0000000000000409,1.0000000000000406,1.0000000000000244,1.0000000000000402,1.0000000000000406,1.000000000000041,0.0,1.000000000000041,0.0,1.000000000000042,1.000000000000042,0.0,1.0000000000000406,1.0000000000000409,1.0000000000000409,1.000000000000041,1.000000000000042,1.0000000000000415,0.0,1.000000000000041,1.0000000000000415,1.0000000000000417,1.0000000000000417,1.0000000000000409,1.000000000000041,1.000000000000041,1.0000000000000406,1.0000000000000415,1.0000000000000402,1.0000000000000406,1.0000000000000415,1.0000000000000413,0.0,1.0000000000000415,1.0000000000000424,1.0000000000000417,1.0000000000000422,1.0000000000000404,1.0000000000000415,1.0000000000000409,1.000000000000041,0.0,1.0000000000000413,1.000000000000041,1.0000000000000409,1.0000000000000415,1.000000000000041,1.0000000000000417,1.0000000000000409,1.0000000000000406,1.0000000000000393,1.0000000000000415,1.0000000000000409,0.0,1.0000000000000417,1.0000000000000406,1.0000000000000402,1.0000000000000409,1.0000000000000406,1.0000000000000415,0.0,1.0000000000000406,1.0000000000000413,0.0,1.0000000000000295,1.0000000000000417,1.0000000000000415,1.000000000000042,1.000000000000041,1.000000000000041,0.0,1.0000000000000397,1.0000000000000413,1.0000000000000422,1.000000000000041,1.0000000000000422,1.0000000000000409,0.0,1.0000000000000422,1.0000000000000422,1.000000000000042,1.0000000000000409,0.0,1.0000000000000409,1.0000000000000413,0.0,1.0000000000000413,1.0000000000000404,1.0000000000000413,1.000000000000041,1.000000000000001,1.000000000000042,1.0000000000000413,1.00000000000004,1.0000000000000406,1.0000000000000409,1.000000000000041,1.0000000000000395,1.0000000000000406,1.0000000000000413,0.0,0.0,0.0,1.0000000000000413,1.0000000000000417,0.0,1.0000000000000413,0.0,1.0000000000000415,1.000000000000042,1.0,1.0000000000000415,1.0000000000000413,1.0000000000000406,1.00000000000004,1.0000000000000413,0.0,1.0000000000000302,1.0000000000000413,0.0,1.0000000000000415,1.000000000000041,1.0000000000000422,1.000000000000041,0.0,1.0000000000000413,1.000000000000042,1.0000000000000424,1.000000000000042,1.0000000000000406,1.0000000000000417,0.0,1.0000000000000413,1.0000000000000413,1.000000000000042,1.0000000000000406,0.0,1.0000000000000413,1.000000000000042,1.0000000000000406,0.0,1.0000000000000409,1.000000000000041,0.0,1.0000000000000413,1.0000000000000417,0.0,1.0000000000000422,1.0000000000000409,1.000000000000042,1.0000000000000415,1.0000000000000417
Articles of concrete cement and plaster,0.002184228780419374,0.009812319986004576,0.41048446734337474,0.0005203001040428843,0.0017081085348638924,0.008767778260302101,0.014390766675462253,0.00950511336184111,0.00021966215556694897,0.01332097937277736,0.0003760707995954579,0.00017800866906692936,0.007994012321118904,0.002623643411230878,4.0871624863024796e-05,0.0004281729970341026,0.011935928423821856,0.0006760477130102315,0.01025186202551228,0.006947500742403969,0.0342895286459315,0.012898816449215735,6.920434988877173e-05,0.027145767022160074,0.0008380483027667261,7.375582096786995e-05,0.08503916170031399,0.0038238027326498365,0.001809669797948208,0.0006982222651936061,0.00980426889210413,0.01360415490952339,0.0017263165862510894,0.012868074721488649,0.013291386681072145,0.0026395943403998714,0.012639105370244718,0.006343740711123969,0.0003760707995954579,0.0026236434112308768,0.0019438042008586111,0.009928351338370096,0.01292323531574159,0.005218186132448024,0.03824880051030103,0.012581877828925347,0.031062348376880364,0.01070715849908491,0.00030495342919538594,0.011256742772966281,0.6111629687056833,0.0015292310285825452,0.0070329673880538115,0.0010816796618012034,0.0062747907202682,0.0010023641567617231,0.0009781433980239002,4.799380628905476e-05,7.307158810001491e-05,0.012077696246428767,0.0018072009063552761,0.00017800866906692936,0.0026395943403998714,0.01203038176939429,0.0004908011300569809,0.007727505318361573,0.006511590174089755,0.0,0.008816346397089114,0.00040448372421791694,0.009129073938154595,5.5605789924928135e-05,0.010526046769870581,0.01142717198852275,0.0010936259346949377,0.017697673199767203,0.0002645873840017375,0.010988217801834952,0.00627299926665031,0.022285393392342145,0.01142717198852275,0.00011450493476398193,0.01582539510242012,0.030986419616964044,0.031201002190334726,0.07583479687907059,0.9521892071501882,0.05450088570469812,0.000152311346323444,0.00306595991466873,0.00018545759108222384,0.0015242160440091916,0.011285368918629485,0.004675699332422923,0.01735457339005048,0.0,0.0018436007808986202,5.20972080735742e-05,0.0036656832917424096,3.162931431144024e-05,0.01247054461859422,0.013291280561872489,0.0,0.0028807486086063487,0.009890990269230288,0.003192389947068517,0.001574588921067441,0.00910623908666743,0.0002238920548441231,0.002481788844563154,0.025634049710334776,0.011020193332085747,0.000209231289019049,0.01115771430951945,0.0002004018615758944,0.01335026269139858,0.010650183868864195,0.0009438859022409847,0.010851871907873952,0.01822483805350665,0.013922929659360726,0.012451542827228934,0.011543320768048294,0.013543643082945957,0.001866262233802833,0.0,0.011538396774978537,0.012645457234064626,0.0003311054750770525,0.001137422413651909,0.0005231057597865536,0.01692264455470683,0.0012410253943961839,0.00014312643702628328,0.033430251809661644,0.011908031378645611,3.8014531580418266e-05,0.009064075863760575,0.0002792326884677493,0.02355947517429361,0.0001414452955050585,0.013578240467994116,0.0003635967628874423,0.01170748413229208,0.011216135929489932,0.07888521825528289,0.013706840614313112,0.0004886548575681164,0.011675701386394738,0.012449439966335308,0.01280157632086468,0.014128905637536951,0.005151291308308769,0.0029827017123087336,0.010094414873295843,0.011720544731841562,0.001640561522538308,0.010575073420793522,0.00035500471137646085,0.00016627258352248255,0.0133531006496806,0.0033849661831238864,0.010575073420793522,0.013872839817381221,0.012377303366929118,0.019348511037997247,0.010575073420793522,0.00907537964920607,0.013218131439676968,0.012077906694325803,0.010809011147478292,4.2117400330302095e-05,0.012894963813337221,0.011290995331991216,0.022285393392342145,0.0067634290844168395,0.0002357263518787339,6.075089261946886e-05,0.005247343199015283,0.008302782003646132,0.0298329965962201,0.011427193995616387,0.053201931187943946,0.004732174906926198,0.0,0.011576715880123534,0.012107717673001084,0.011478098743496186,0.00227964126687818,0.001374482782502059,0.013692477641155434,0.0010127256929341783,0.0003401590812925553,0.009921726280535543,0.8048049950571025,0.006067621805888286,0.00013338128543913694,0.0002770091405996136,0.00014746646988270253,0.012642679294629124,0.0007734912597644459,0.011574772100023797,0.0076287560793200475,0.0018117349727811195,0.004647650891857594,0.03481791307892981,0.014112714302037017,0.002080722890585411,0.011783690441739457,0.0007603727544588163,0.012062815316648894,0.011569736864872848,0.0046377111721686015,0.030286801010878793,2.2606277341379673e-05,0.01052773721476662,0.014165433993866612,0.0007839643677415303,0.010126191494887178,8.744874620011492e-05,0.0,0.00856643657228421,0.0005182827733400928,3.759369197128424e-05,0.0,0.0011720154389109805,0.21547917498575583,0.0006698646004497661,0.012925279612621575,0.010796499213648662,0.00356257719792744,0.011783690441739457,0.02110369760923438,0.01261610786930423,0.01249413451387998,0.012375618584000698
Automobile bodies trailers & semi-trailers,0.0014815126222368043,0.0012748486521191682,0.0575308607862324,0.006512042197460354,0.0016913544455895019,0.004874614854728593,0.011858609564937027,0.0004750554144284476,0.0009313280843022419,0.00037120029207081737,0.00031693472250782657,0.0010078445435371456,0.0005414708905424172,0.00023947890354139776,0.000807792846127469,0.0010316166522993688,0.00254844994986792,0.0032927779009064126,0.012712238643361061,0.036761069516282524,0.011165446902695986,0.002082208456618112,0.0014036856240851035,0.0029980227892987287,0.00039064318725158623,0.0011048386041816447,0.25934616435360525,0.0009746601662705654,0.0005209697942503429,0.0005457950089128828,0.003236204571014921,4.775061075518576e-05,0.0011392604692017094,0.0014232454078779292,0.0014142388308431692,0.0,0.0013618626768795636,0.003971637771993952,0.00025188579989087584,0.00023947890354139776,0.003706096389976459,0.0009401182893977981,0.0013058954984230728,0.004545496540480417,0.025805801261562077,0.004098864860759585,0.056845267593546835,0.001190632216293968,0.00016699060041436837,0.0024579995118604874,0.3914951218705059,0.0009381194891630347,0.0093714232714051,0.007522172281322378,0.0002531509708020092,0.0006030491861274164,0.0017321651249254792,0.0012208186828767192,0.0006885539556064583,0.0031347726987107395,0.002755319261583595,0.0012335261100567133,0.0010419141472231695,0.0031847451718631215,0.00021918746254462817,0.0017441203154490645,0.009235544519270415,0.0013058954984230726,0.0050004645398955905,0.0010513699856254033,0.007177013720770547,0.00035811775970250997,0.012916631365073112,0.0017609309220905922,0.0038424963834158042,0.00029512144839597185,0.0013143769002327004,0.0004884154265900134,0.005615846007466001,0.0031785129886700227,0.0017609309220905922,0.0015858769609543514,0.002839103440465704,0.002815624098133957,0.03391938893272229,0.02426559055394782,0.623239940453543,0.004264854133518581,0.0008852614007010915,0.0011908162626067858,0.0012708766569268033,0.0006561135443139386,0.001213501746531211,0.0011284680871735421,0.0013364032304211799,0.0,0.0006824725595069008,0.005342836457377859,0.0006955853317516984,0.0011067572257914154,0.0012225280103450578,0.0014649524611712495,0.0003644967319535877,0.001776992004136399,0.0011638543286817034,0.0029930632731717493,0.0013751691744605245,0.006206602862554195,0.000521604034931242,0.0008693480750605302,0.0012338861460116752,0.0013571778068040372,0.0012070877124672758,0.0017611012279509326,0.0011737382198655165,0.0012442251458505086,0.0012887045664261628,0.0003942608849068707,0.0013426426108373475,0.002689784664032603,0.0012167807376312811,0.0014453963289153516,0.001550289203314878,0.0025151124545843167,0.00101743663151764,0.0,0.0015191008199306796,0.0013295645175728599,0.0008627941889022917,0.0038074784686946738,0.0010999852145335293,0.0017071352771967127,0.0021951898207770437,0.00492365770027285,0.003624581375999096,0.0016193051302432642,0.000715780087479491,0.0011507149017064185,0.002213533365534543,0.002310398357682223,0.0017454416787563143,0.00128195519423295,0.0424366406279487,0.001290997895112298,0.0013106399325859494,0.028093050933497947,0.009817080744462794,0.0003644967319535877,0.0024482634521265888,0.0014976247566956381,0.0012184670196628577,0.0017782715684428027,0.002641545669297555,0.23416864286083358,0.00027344866471113247,0.006805692332167346,0.0005874016802779852,0.0012222813368034928,0.005200917989287763,0.0007776881104732324,0.0060811067359449016,0.0010134759905500693,0.001190632216293968,0.008681216659360513,0.0015025085697900936,0.001145716810052108,0.0,0.0015336766180400296,0.0012684393573072646,0.0011907962481387364,0.0009047303897294674,0.0007588043765909951,0.0027025834095158584,0.002461130874030083,0.0031785129886700222,0.0025641061516454397,0.0018867463989379752,0.0014503174367349143,0.0011419583188418986,0.008066480454098131,0.0025119810291801253,0.001839178996330167,0.023962943563130057,0.0008990750969923173,0.0,0.0015611397573265906,0.001227468080269804,0.0023912412695727245,0.0004202504889429639,0.0007947137420074048,0.0020889911067071276,0.0015993561577735537,0.000990028375111549,0.01024858633210991,0.34345298021946485,0.002107873114051394,0.0010701135044704838,0.00108922758768042,0.001022340841664255,0.0015323796088988163,0.001459748713488125,0.004978279059687961,0.003069569060172531,0.0005536659304937428,0.007352677302798161,0.33499532274450916,0.0009149302927583395,0.0010810709177977943,0.0010417122783526083,0.001563392369636785,0.00039717330894092705,0.0011795886604830273,0.0019691273860599065,0.00246685880750461,0.0003629832503355697,0.0011394424374245162,0.0016571078856674206,0.0012858106255082707,0.014395643143017492,0.0009403514976080618,0.0,0.0007781994060551292,0.0003644967319535877,0.00021939813750541733,0.0,0.000614176351403219,0.004556795423607779,0.0011381048159543868,0.00132820474076991,0.001115727461875394,0.002845452657450145,0.0010417122783526083,0.0031182706080632224,0.0013265596956938109,0.0016625964487453117,0.0016774807824813482
