,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.12194007962099858,0.1714504141129998,0.1755213909232879,0.11713108831901477,0.21390735576854236,0.18758749765042057,0.173750103750519,0.14208120656933793,0.16032403608741017,0.16861021815413355,0.17250060555463642,0.18438947407585257,0.1247164850755668,0.16421125277630857,0.15632374611886538,0.17492675339294406,0.17972025611874007,0.1788566163682522,0.17462348652639303,0.1743121044338663,0.17590596941271577,0.1665769957033285,0.17275601409028066,0.1317010392695976,0.21460686660865919,0.1892450891061389,0.1801164361607656,0.14850984321759397,0.11609595188086809,0.15170869299598283,0.06984780797782547,0.1323983804909244,0.17017097670629397,0.17569236514171305,0.0,0.17346384968443204,0.18076641083442072,0.14375445944072743,0.16421125277630857,0.19713507426225685,0.1623416303136845,0.17582165263642427,0.17662519547309688,0.1765669997082361,0.16881882288905897,0.1727004890019377,0.18680131521887264,0.0946672848158887,0.17321758853615776,0.18175711623613358,0.15817841833557017,0.17388355110431336,0.1367636617406246,0.1642407468147922,0.11749442570178865,0.17280273350921604,0.1934664942206983,0.20615448347651522,0.17445913851372505,0.19261180773604264,0.19847321648835947,0.13029263414183742,0.179817737120302,0.04464135979752832,0.1704742080466196,0.17556809353784525,0.20615448347651516,0.1895452659395215,0.18440223705470735,0.1755100619765948,0.18836163665101116,0.17116455909600278,0.2031923303023302,0.1892269743111129,0.17807668153168946,0.1966521316995387,0.17167428666395645,0.1828458704364554,0.15469121160137284,0.2031923303023302,0.15333692414772992,0.17502462233527025,0.19643190738621383,0.17559712554944307,0.17734001168911798,0.17441725911833886,0.16428922865924522,0.15326934158189134,0.13129887053069855,0.19731271036109238,0.16165674311327283,0.1735788290760393,0.12590402169645262,0.17430306357766648,0.0,0.15976745124217448,0.2442172045400897,0.13734293245299578,0.18532309574000538,0.17370549674875782,0.17528664464172444,0.1698386145100531,0.1727508960305081,0.17321736169651142,0.16270584303439048,0.19791787008430467,0.16536165150293194,0.16276209313190174,0.1439398244895651,0.17870859024803382,0.1682510287200926,0.1622040640923878,0.16203028742342673,0.16389556188438817,0.1749770022930309,0.17008491810289217,0.11681693046291387,0.17448340472598656,0.17313425282109723,0.17551304196387518,0.17830945191560266,0.17158082666283803,0.1732713432957903,0.14396533733552597,0.0,0.17773979591902833,0.17574513191363947,0.21003960763313462,0.18792154290982568,0.1990448208303545,0.16983430707589536,0.12704422805156718,0.17956014697223066,0.1792524765702577,0.1707717652636363,0.17500384512648434,0.12199643615219126,0.22923058294496482,0.17455411749000924,0.18053505503106768,0.17631461804272117,0.2426624708845948,0.1739979593503313,0.17446471919140086,0.1723574364656633,0.16800654352873934,0.11362995352121906,0.1745640883833076,0.17422776456576186,0.1718265343151782,0.17483174732722737,0.1793664672538393,0.17517926134750064,0.16677479109296525,0.17416069877814436,0.16125384747690974,0.16661564098766227,0.17365612697095345,0.17444956199208372,0.17511880747414024,0.1639683804726942,0.16677479109296525,0.17469482570230038,0.17504585689520855,0.16203605847249314,0.16507409166837406,0.15555192134916096,0.17233145206331796,0.1683239803548318,0.17321567113208042,0.17348844081538078,0.17396053572120446,0.19144198815229974,0.12414024939341295,0.15469121160137297,0.18353029410002206,0.17167706211941855,0.20024521672256043,0.17968072738149396,0.1738185658492274,0.17271417242966836,0.1657157193701747,0.1826676843711314,0.1698386145100531,0.0,0.1911014038024578,0.127903595007893,0.17285482254895537,0.1583640997270875,0.19208604185591385,0.17182679692294736,0.17814977045458089,0.19212086900028583,0.20408854299768678,0.18510451191113042,0.14178220490689564,0.3550332936092935,0.221502489532731,0.1877523290339797,0.17674768926468948,0.11415726238995698,0.1824607936534956,0.1485295067419953,0.11118142665774051,0.1439249172318582,0.17509144335503088,0.1777503854927048,0.165396044239786,0.16802513148686432,0.1241604448956932,0.17435023086344004,0.1740278827128351,0.13844587499404082,0.17380016222413214,0.10833616286207683,0.17366705691252676,0.1749454799885209,0.14736283989776502,0.177492398359776,0.11847188786725188,0.17365612697095353,0.12421145664157211,0.11068818021941314,0.09674902644355118,0.17365612697095337,0.1511338629386613,0.12800329326406287,0.11380171903671038,0.1749649266846064,0.17270568836156427,0.18161917007534256,0.16802513148686432,0.17476330395811124,0.17631918390248358,0.1746112720655513,0.17474353225433772
Agricultural and forestry machinery,0.020118441587708914,0.06178880122338448,0.06002164200873189,0.012205906898578782,0.047745155685318855,0.06713049861081477,0.058334547423234726,0.04290995602955893,0.06975533674223443,0.07154051733790007,0.04186175344014757,0.08471892999853203,0.020549366326312504,0.041859295000636856,0.06370567013917264,0.05182649974197537,0.07711572920504407,0.05474925550376175,0.06222296443149975,0.044226613447956725,0.053830167453852766,0.08069417515640674,0.05251798059164486,0.015241877208462255,0.0941429183517841,0.07697919891269861,0.07926752072287666,0.026120159349961328,0.012789730542513419,0.03772566234712289,0.03968017918571077,0.02238989226966423,0.056951189359197976,0.07331720488023769,0.0,0.05019937769343143,0.07670999370628825,0.032543310338801416,0.041859295000636856,0.16171351257261746,0.049042847614381255,0.04783650323966328,0.056074703718108965,0.05640443920971441,0.05119049475419099,0.05885352678649224,0.09531755156365586,0.03453479784130976,0.0667961849469868,0.04522120194631152,0.036409639570147596,0.04979529901688351,0.035456586262047216,0.041859295000636856,0.02575258911440865,0.040113567510901935,0.10954456161141177,0.06520274085115761,0.14237806963552788,0.030432674404503455,0.09813987089462305,0.03550413428825789,0.05934526856166597,0.045434639824229836,0.0709006933183616,0.038387595160511184,0.0,0.05130578741640091,0.08181621933008176,0.08127487017877111,0.05226273593294026,0.06049950614531185,0.09381443396010591,0.08471892999853203,0.052828115549810185,0.0966285965355411,0.03674981499199878,0.055375020169259756,0.05330636240758818,0.08993695941915536,0.07734508674230056,0.049239950953212555,0.054557568182211524,0.05185131117735731,0.05306820957799379,0.04791884788358591,0.059621208663366065,0.05344976150306898,0.033922972684614736,0.1627976284726038,0.03846991064882129,0.05757314877845743,0.042019859274365925,0.04898481061783091,0.0,0.036932869989099025,0.128874067520939,0.03311277030624697,0.14755556316827834,0.05903691211007995,0.05980534002773825,0.012205906898578782,0.09975947159587568,0.0497058325413417,0.061186829312939915,0.11224717255185962,0.047877682394451594,0.027344888331946312,0.031553983164388184,0.0707481454762653,0.07876957122379621,0.05555431249970163,0.059413327197061376,0.0586514849782988,0.05964793245088978,0.07439387432127023,0.016802429458526717,0.07589074432768807,0.06772535354986432,0.060989465461129606,0.05143487090314301,0.06686410740102951,0.056195267431662935,0.019321745200682548,0.0,0.06037485312311666,0.05349425328255566,0.10971077298566947,0.09195153297677612,0.09243162554512761,0.031945803765155364,0.04933310906897256,0.0893752079873002,0.05378268923684333,0.06237547749174331,0.01923272329298843,0.029395287609506597,0.06793392778245444,0.058770286333497186,0.07795470644476371,0.05643090991422272,0.08363782109451484,0.05360328948609646,0.06867435215824291,0.05103939180341191,0.06033273139988997,0.012205906898578782,0.06651804145356348,0.051536922139175774,0.055956079258776784,0.05435173460377141,0.06028883786870611,0.06949775436165581,0.051658511105401234,0.052447806322482506,0.03982484225012932,0.14611060296307893,0.06225837877640613,0.0786714999028239,0.05558701424322933,0.04262821809879175,0.10224444206123716,0.06310042457637463,0.057237056906645795,0.033932532118784525,0.04168523782456652,0.04640102631461569,0.05622296930493873,0.04024336917874643,0.04646652533537952,0.05806437231389632,0.04783650323966327,0.04553529090389685,0.03904473688957625,0.053306362407588175,0.09977080032806308,0.0525519265911412,0.10970079945137216,0.07189776323029315,0.056201645801345575,0.06472088436154923,0.06394036930175327,0.05746095415182461,0.04433418011471378,0.0,0.08436375654007129,0.06068460242909674,0.06093305425548949,0.03233037517433261,0.11348884656831233,0.052012452078106425,0.08094515159354988,0.14238821972027618,0.020450346616803405,0.0985947069214056,0.05042601962403076,0.12906410923453407,0.12516390572003647,0.07617643321792242,0.04843814379450689,0.013557517147731605,0.05645816138876671,0.06609734751026966,0.030534330671647302,0.06881991710432976,0.0632631979235175,0.06069863884581386,0.0625813398129511,0.07711572920504407,0.06530193162737767,0.05584692654970318,0.06657402889393008,0.03148865370354986,0.04936286883038042,0.06271935869351268,0.061584413229263224,0.06845674515727962,0.0712866550242782,0.060791487194727205,0.0552506599843833,0.03281664809414341,0.04231999716179252,0.012205906898578782,0.07651576623676766,0.0,0.0232339572584439,0.03775450487766619,0.02163441757460969,0.05456620365272921,0.055395832072538016,0.06952884053622928,0.066842052086993,0.06192558768079397,0.04962633028631468,0.0509216639110941,0.056115033771058136
Aircraft and spacecraft,0.017596011268765838,0.012510622424479702,0.010362211035021069,0.013080980037511482,0.008784824634931692,0.012071070593615799,0.013192401784238224,0.01255941678985788,0.007505136947821935,0.010907373081894165,0.01681066461221776,0.021671874770943886,0.010238156941393723,0.007353320966887769,0.010062782730125472,0.021741026872132568,0.010694695914653227,0.00998396449495034,0.010200102098487648,0.01193322276370877,0.008792363289859656,0.02143208801149257,0.010664445187756458,0.41856428341827534,0.008015560794208456,0.006953436501567516,0.02865145908287011,0.008360045369540972,0.008012401503455219,0.011749478715280957,0.01297392150343798,0.009146102602847202,0.010288262265048927,0.007101722913970702,0.0,0.08093538310159985,0.010234099813894037,0.014148107773641406,0.008519974316429051,0.01662547872407495,0.00828266721312103,0.011248899455144235,0.007929854791222034,0.009347629922063274,0.010226953689112679,0.00874655156058159,0.009328248595185282,0.010218524289441344,0.010771674804664021,0.00774122001279931,0.009443667041667854,0.00835723415198996,0.010635791259688042,0.007353320966887769,0.012719591095862695,0.019068622732130298,0.022254278450479746,0.019806870471226295,0.008907530759379327,0.011431987191446068,0.009974275506588033,0.008150762994938714,0.01079902595446929,0.00825234947014389,0.013219138459226065,0.015219425941555797,0.0,0.004951837179117329,0.011564175868932961,0.010182284056131976,0.00905405624133392,0.007523311088548381,0.011128898274577385,0.006953436501567516,0.010448661919272514,0.019673740703613312,0.009775354647145946,0.008435220201260054,0.009527098604342817,0.01115904512493338,0.022922603079329845,0.009787703610373594,0.012450628592636024,0.017114435375165493,0.0111619269928919,0.008853723052072987,0.013075795421881297,0.021001397026205283,0.014143630303381866,0.009094924848617604,0.009714546145728278,0.017085563445789455,0.008786685983371475,0.010888651572377403,0.0,0.015516230415095202,0.1722268579022629,0.008116751584885082,0.01270714568815855,0.010846181009655696,0.010017926030499174,0.009202640048238845,0.008221405431587487,0.021060940116857697,0.00872369515301492,0.009175900213827,0.008737986124306816,0.0056979404997243716,0.008206862992103502,0.010448661919272515,0.010456696867433305,0.011688295445841828,0.01739884977759597,0.009345747257398675,0.008470552063440821,0.007736032927529171,0.007825938444097085,0.00850574859375917,0.010169787998801607,0.009662850382983786,0.010001646303747275,0.03628800007477782,0.011511068168523151,0.008735468140151739,0.0,0.010297374155994942,0.009791295860484323,0.011670683239096112,0.008943031666476147,0.01590947748904862,0.012024440087053237,0.005295699094181924,0.01780150387827838,0.007279057748574763,0.009973779899245873,0.008011467151447542,0.015458913820771554,0.020065317670415295,0.009305936209849836,0.013898815179259979,0.007474805658427099,0.031373100802422,0.008904196238945873,0.0,0.009480436532848864,0.009917036203398068,0.011651800411829132,0.016331423069121054,0.006699925937123755,0.009438439442181984,0.018678107234987012,0.007140431230562587,0.007068034180510041,0.0,0.011050063765723948,0.008499685971515033,0.007613119582525689,0.009531789692167544,0.012749490482010793,0.010795333204573722,0.007353320966887766,0.012108795508351264,0.011900198829250619,0.013096062030202046,0.011504972867636326,0.006953436501567517,0.010995682276326612,0.01219456439127859,0.007796696708298499,0.009569083762570802,0.01808835593536541,0.008632423825810882,0.008853723052072987,0.008638514797189632,0.009527098604342817,0.0076901491832081555,0.009580544633059667,0.013261375924582642,0.008632423825810882,0.010782174301759508,0.010212518819960886,0.02505462147320854,0.008538088851128448,0.009202640048238845,0.0,0.0104247343663243,0.00779308851236355,0.012058277644411192,0.015578149037884343,0.009632819555940478,0.009346578341279539,0.012926724232981,0.010628442623042767,0.010467502984883654,0.010282879877802588,0.009378106151504379,0.02094368518054924,0.021555281705557115,0.016715323190596633,0.011632672747430956,0.008132445253189562,0.00951779277850914,0.011369071107340683,0.012186432463027586,0.011864302088327163,0.00942569016717501,0.00916540374848016,0.009252968172971289,0.009884084719449465,0.009035576794437481,0.008765462947878135,0.009273374963581013,0.00844363252043586,0.007299473858638134,0.01022299246300102,0.010456696867433305,0.009012299927914857,0.012295849898599095,0.01392072910722461,0.004323059083074686,0.010715958823469287,0.009509594937707111,0.007613119582525689,0.009846727451425438,0.011159045124933384,0.008301831966099928,0.025438869625740237,0.010392451508236903,0.009261303317386404,0.007647626852035333,0.009027405010092984,0.016204203418911767,0.012587364160628663,0.010337427260094475,0.010002846433012377,0.012749452917750358
Animal feed ingredients and pet foods,0.0,1.0000000000000053,1.0000000000000062,0.0,1.0000000000000053,0.0,1.0000000000000062,1.0000000000000056,1.000000000000006,0.0,0.0,0.0,1.0000000000000058,1.0000000000000056,1.000000000000005,1.0000000000000053,1.0000000000000062,1.0000000000000056,0.0,1.0000000000000058,1.0000000000000064,1.0000000000000053,1.0000000000000062,1.0000000000000062,1.000000000000004,0.0,1.0000000000000053,1.0000000000000053,0.0,1.0000000000000053,1.0000000000000056,1.0000000000000053,1.0000000000000058,1.0000000000000056,0.0,1.0000000000000053,0.0,1.0000000000000056,0.0,1.0000000000000049,1.0000000000000069,1.0000000000000056,1.0000000000000044,1.0000000000000056,1.0000000000000056,1.0000000000000067,1.0000000000000053,1.0000000000000069,1.0000000000000062,1.0000000000000064,1.0000000000000058,1.0000000000000053,0.0,0.0,0.0,1.000000000000005,1.000000000000005,1.0000000000000044,1.000000000000006,1.0000000000000056,1.0000000000000049,1.0000000000000053,1.0000000000000056,1.0000000000000044,1.0000000000000058,1.0000000000000058,0.0,1.0000000000000056,1.0000000000000058,1.0000000000000056,1.0000000000000049,1.0000000000000049,0.0,1.000000000000006,0.0,1.0000000000000049,1.0000000000000067,1.0000000000000067,0.0,1.000000000000006,1.0000000000000058,1.0000000000000056,0.0,1.000000000000006,1.0000000000000053,1.0000000000000053,1.0000000000000062,1.0000000000000058,1.0000000000000056,0.0,1.0000000000000056,0.0,1.0000000000000056,1.000000000000006,0.0,1.0000000000000058,1.0000000000000044,1.0000000000000058,1.000000000000004,1.0000000000000058,1.0000000000000056,0.0,1.000000000000006,1.000000000000005,1.000000000000005,1.000000000000005,1.0000000000000062,1.000000000000005,1.0000000000000056,1.0000000000000058,1.0000000000000053,1.0000000000000049,1.000000000000006,1.0000000000000049,1.0000000000000069,0.0,1.0000000000000053,1.0000000000000058,1.0000000000000056,1.0000000000000056,1.000000000000006,1.0000000000000053,1.000000000000006,1.000000000000006,0.0,1.000000000000006,1.0000000000000062,1.0000000000000042,1.0000000000000053,1.0000000000000042,1.0000000000000056,1.0000000000000058,1.0000000000000049,1.000000000000005,1.0000000000000058,1.0000000000000058,0.0,1.0000000000000042,1.0000000000000056,1.0000000000000062,1.000000000000006,1.0000000000000049,1.0000000000000058,0.0,1.0000000000000056,1.0000000000000056,0.0,1.0000000000000067,1.0000000000000056,1.0000000000000058,1.0000000000000056,1.0000000000000067,1.0000000000000053,0.0,1.0000000000000049,1.0000000000000056,1.0000000000000053,1.000000000000005,1.0000000000000058,1.0000000000000056,0.0,1.0000000000000053,1.0000000000000056,1.000000000000005,1.0000000000000056,0.0,1.0000000000000056,1.0000000000000049,0.0,1.0000000000000053,1.000000000000005,1.0000000000000064,1.0000000000000062,1.0000000000000056,1.000000000000006,1.000000000000006,1.0000000000000053,1.0000000000000042,1.000000000000005,1.000000000000005,1.0000000000000053,1.0000000000000049,1.000000000000005,1.0000000000000044,0.0,0.0,0.0,1.000000000000005,1.0000000000000058,0.0,1.0000000000000058,0.0,1.0000000000000044,1.0000000000000056,1.0000000000000056,1.000000000000006,1.0000000000000049,1.0000000000000036,1.0000000000000058,1.000000000000006,0.0,1.0000000000000053,1.0000000000000058,0.0,1.0000000000000058,1.0000000000000056,1.0000000000000053,1.0000000000000047,0.0,1.000000000000005,1.0000000000000058,1.0000000000000053,1.0000000000000056,1.0000000000000053,1.0000000000000058,0.0,1.0000000000000056,1.0000000000000056,1.0000000000000056,1.0000000000000049,0.0,1.0000000000000047,1.0000000000000067,1.0000000000000053,0.0,1.0000000000000049,1.0000000000000058,0.0,1.0000000000000062,1.000000000000006,0.0,1.0000000000000053,1.000000000000006,1.0000000000000058,1.0000000000000058,1.0000000000000058
Articles of concrete cement and plaster,0.0012744406294333342,0.00675684720033946,0.0027433531868990974,0.00023366571225864665,0.02212121334309279,0.0006699035517246242,0.009006810990299714,0.006228882625358526,0.00046573481991911083,0.008867808516379059,0.00022670799752819843,0.0008753218600853717,0.0016270475655816407,0.0008069464451402335,0.0011627844218737363,0.008293912237605538,0.00220791342109369,0.006349188747201883,0.0013981477380931428,0.004392661148086537,0.007926358548825585,0.0016394628581784378,0.008982915127232764,0.0007510562434187502,0.021911840382884098,0.0003614879845373929,0.01127621048888813,0.0010540821378696085,0.0003266307899120717,0.005616779102516453,0.00656118605864301,0.0010830076831096005,0.007841340202695427,0.008701518183439198,0.000598263526565638,0.010699758105004835,0.0036362517751984767,0.00022670799752819843,0.0008069464451402337,0.0703270325693677,0.004951622835931367,0.007737963498867371,0.0021827773071220686,0.0033892623764394383,0.008819716629939344,0.0036040929050534863,0.007961492745263357,0.00013177389572986586,0.006496586988597927,0.0008468416604732741,0.0007596622602378057,0.0015783405175173078,0.0010628403199851647,0.003655459251610867,0.0005875882477669776,0.00021222677694459935,0.0026896460736116116,0.003748394490182543,0.007352147188251879,0.0011341137038311064,0.0008753218600853717,0.000598263526565638,0.0019422664214254254,0.00025467942214660647,0.023133151641740065,0.019548352771317397,0.0,0.0006686812163060247,0.00028809390057423753,0.005207954287757961,0.0006129956670716418,0.0070270435552187115,0.004614462089133337,0.00036507572097943904,0.006759656721325961,0.001446495711966747,0.007107154351469856,0.002635411703553536,0.0035590129321551598,0.004614462089133337,0.0016633089982660229,0.014520470780306674,0.0012513573275260254,0.0065641246330486215,0.005010734827118833,0.0003486315670422638,0.0056976374037770935,0.0003182088947356609,0.0054131346194208445,0.0009159849602768961,0.0009099037622128353,0.01326527669113038,0.0042758851701376645,0.008033074120914105,0.0,0.0010110845077826087,0.01628282794236867,0.0018630091524882287,0.015081194284813033,0.0077921748754619415,0.008701425964493662,0.0,0.00044027111727556393,0.006902981775223243,0.001828873399549426,0.008469337959660324,0.004317400933921385,0.0020366524895017255,0.0015166025558200436,0.009241004693894448,0.011366515956012619,0.0004352937505870794,0.012508067605747136,0.0004443159354589633,0.008545070641508563,0.007218299588405975,0.0005008705062857808,0.014299300763868025,0.01009131414040656,0.009218028699478001,0.007096621001892791,0.003716204458741011,0.004743633416041338,0.0022568659985521327,0.0,0.012632749407949388,0.010878168316508164,0.0012383774117654984,0.006820753069686558,0.0010159165479975728,0.008269301863071711,7.478434137568154e-05,0.0007101066234604898,0.009551284856365081,0.008162674171244855,1.6287095758431378e-05,0.006132227754443178,0.025825806437037472,0.016607675950067572,0.0001731276915417912,0.008855763454179417,0.023429097638392,0.00878829412943323,0.013458993069666835,0.004333868898433469,0.0045971578033678386,0.00043676777574982545,0.0074819579461027855,0.010322054713189376,0.008052472552836688,0.011167168283981867,0.002515344461733918,0.0017346938429781973,0.0075270671517302015,0.008878649298633126,0.0008651210294675899,0.007959429923666184,0.0012965102412089164,0.0035232054540873382,0.008654941798614936,0.0014061947191619968,0.007959429923666184,0.008565535146155594,0.007991851616617534,0.0021537941787533074,0.007959429923666184,0.004149802511077595,0.009367960192535895,0.008860218056065997,0.006584487774937935,0.0004910920957255942,0.007758616500348685,0.00017487186394934666,0.006179877819981186,0.0035590129321551585,0.003971821093562042,0.00014126419137702278,0.0033891449028308324,0.013345384321066672,0.00613574000984965,0.009803316231990105,0.00805318470481411,0.00034248416508928675,0.002889929795427394,0.0,0.0062403673901736505,0.007411279941397177,0.007424542138187591,0.0013053848114824458,0.00149676437971027,0.008264807957279881,0.0004909595761500729,0.037417241682009786,0.01309332800398896,0.0011538613668423707,0.005406611622752153,0.009395571501124385,0.08875717167856295,0.0022497537268205687,0.010771505084544605,0.0007786887432384012,0.007868084922329398,0.014625661369302101,0.00046750518944559566,0.0025657027657961613,0.005926421945104795,0.009415262420018734,0.004846170331328348,0.007862758645936177,0.0015746830109304266,0.007360560670112661,0.007573206666945734,0.01026271417626362,0.0020589652941847866,2.9539679303204497e-05,0.0070275448804032895,0.009872235732192232,0.0006418852320934459,0.014791622998340944,0.0002264009631836005,0.0,0.005092653395929008,0.00023234625126415112,4.5744748265143885e-05,0.0,0.0010356069833123381,0.005109425172215837,0.00038995480499758386,0.008513610179041916,0.007434641698525015,0.0021287905450469015,0.007862758645936177,0.008727714115635192,0.010847218353687755,0.00965386783396903,0.010667814327543858
Automobile bodies trailers & semi-trailers,0.017222622239299996,0.05955719760813618,0.041432097025205256,0.0059809697945631506,0.052440328527050314,0.012005948605470192,0.059388570712733284,0.015282520483741194,0.053324713711585495,0.012465958981850949,0.01811056335919718,0.3148164476693895,0.005579220028682394,0.007520956558748773,0.04519979023732817,0.058005118404017744,0.037667894776561454,0.037587175124313414,0.037346719267071,0.033846652814306585,0.040130409269748306,0.11641848670373697,0.041239944497083465,0.00308558771262331,0.20223148707283956,0.01850967273033144,0.061261393303132204,0.007483522918563279,0.012128085016568235,0.018654429376686727,0.0019492843797596889,0.04010760281017294,0.04073802172227771,0.040662405793328235,0.0,0.04295132041944799,0.030018256076406548,0.003874160555174609,0.007520956558748773,0.13255814840239533,0.023530591601752963,0.044302200961771385,0.03498569475546997,0.03585271809261434,0.03979141860207576,0.03182186841103161,0.04322856250501178,0.004930968338264894,0.05631416687155308,0.017350848409748838,0.022498898939213547,0.02673644387780664,0.03276594276840171,0.007874045017794406,0.013629917935181642,0.02156603895957817,0.1537102496058303,0.049715319498208364,0.04496443362522975,0.01719381477616119,0.05965940906820096,0.009679151187690202,0.05571382544023119,0.004766968958671061,0.04160549220986819,0.050599052748614086,0.044302200961771385,0.011023122365325383,0.07470000572601082,0.037705011468282375,0.021195312323197126,0.03197883284207322,0.07397551949550078,0.017879712662810177,0.010678097665802237,0.058562266552627015,0.008497776317220518,0.03506363126920118,0.02870130286247177,0.07397551949550078,0.07457663372984223,0.03950604152876866,0.035200475178328756,0.03957672821820085,0.0524702663344131,0.02009634843873329,0.014945267473274746,0.03981460463543814,0.029926530429910985,0.06333052604983615,0.01142332042786496,0.04887329840934515,0.04487698339468236,0.046000969455620724,0.0,0.012504543142732687,0.23685057496564124,0.015045972360432832,0.13938138487490775,0.04230650292009014,0.040056272799055104,0.0028186217688879528,0.06020696515205044,0.035625513447755,0.032339624435615714,0.0685794057590109,0.0443842004188256,0.02117562363836742,0.018014852514769215,0.05346733444679068,0.05351236968823542,0.07072445529116853,0.039874471560460784,0.05530096916172137,0.041434221352584635,0.04375418908990367,0.004125759182770196,0.039861416309841656,0.033267652725461165,0.043264583309827485,0.04052372000097853,0.023196007865571907,0.035853361169438186,0.0214662317110323,0.0,0.04305429875297781,0.0434625136820498,0.08341485726142034,0.06688275014123421,0.06164729999754416,0.047372836013977744,0.030858990518405693,0.06274013570199359,0.0398647800906468,0.042139516950284554,0.011808397735290042,0.029908171317072005,0.05562906618183935,0.0358522037813835,0.04066404480986595,0.04373097976900868,0.09360129948769669,0.04607644548337671,0.05116275902801912,0.039580844220277675,0.03317013037823375,0.0028186217688879528,0.040711315519149686,0.042521876249238894,0.04481515075251613,0.04302813863098841,0.02202888850799327,0.03242640884176454,0.00879622819968673,0.042560893039959725,0.01034991300661149,0.04319819886219686,0.03831587363626132,0.04569651114595464,0.04027509742960875,0.03898137769651965,0.04322856250501178,0.053383070005206354,0.042122315317260614,0.038963074349491755,0.0,0.0243359812454552,0.05815063343333887,0.03516554935405798,0.03015619628671506,0.07852211095149626,0.06279314727999792,0.014498451801094816,0.0105568080805987,0.028701302862471766,0.023793088181881205,0.06968132203350921,0.12493636829926758,0.06750132884258572,0.03446906346997496,0.027814686245631538,0.03577859909357944,0.03762310290770363,0.02455538149965831,0.0,0.05993917000751198,0.03772082323448395,0.027632829249804283,0.010116625892031725,0.051860150313371364,0.03421350745123904,0.009959160841339078,0.10559111290445172,0.0555757349194747,0.030911320991405103,0.020556805421167137,0.1531076253161225,0.3823872988999641,0.06464608328738786,0.0436467486414561,0.01294311147725343,0.03517130754940255,0.03368594603384455,0.005034159465828487,0.028503905082113538,0.03410164724412976,0.03453725192892755,0.04737525977294319,0.02517339359705926,0.09752215225824015,0.013172384804427591,0.038106628289448545,0.018127309302951738,0.034851564647243045,0.01201299802074727,0.016310204069407773,0.05124910565882046,0.03784847078703345,0.04075267116335712,0.07166469589691467,0.0,0.02146455371333873,0.0028186217688879528,0.010146259269139094,0.0,0.014069930234316715,0.016561665743857968,0.036425663821376256,0.04465461560860214,0.03129874962345802,0.023647297852134763,0.02517339359705926,0.04349929572671884,0.04345872287722471,0.04368194499098978,0.046966466137560704
