,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.6116723402436085,0.8432232122927015,0.8437274641682474,0.5798077171026648,0.7779412239502087,0.7898225559844978,0.847892359299583,0.7000415496528134,0.7049756335082737,0.8370003737437084,0.8069543976441141,0.8543082060828638,0.6040080938159674,0.8231091745762732,0.8578443118381147,0.7422500713081578,0.8652922964763319,0.8472439259705553,0.8647262291537091,0.8091837048944557,0.8375914239045333,0.8849729030149069,0.6543887022800899,0.8341978583040741,0.6548109351786965,0.8076663683378786,0.8467151656384475,0.8215240654632435,0.7469626429257417,0.567955354884806,0.7368719704720217,0.34771794478916696,0.6610698061096643,0.8460823828995,0.882927352499769,0.0,0.830874096437972,0.8374705823558432,0.706066164413307,0.823109174576273,0.8191906093030624,0.8203326410397321,0.8865761611398312,0.84858081286975,0.876540864853484,0.8345753396565379,0.8097543501941777,0.8383139773355589,0.4685611589063547,0.8307154683248704,0.7905589159448891,0.7505167180543705,0.7652165805664466,0.6381730660978396,0.8232772841578391,0.578719854388083,0.7938841243958146,0.8453224131058387,0.8534477884738175,0.8788975966817523,0.7564004460316855,0.8415421949964649,0.6309173750543074,0.8083364231749033,0.2195359066102033,0.7775841713533063,0.8941075082008537,0.8534477884738175,0.778778883113699,0.8522122481025305,0.8814961220211519,0.8472982206465409,0.8627415028706414,0.8115491085758333,0.8478188415371415,0.7949356157002904,0.8379285980043482,0.8645802075079252,0.8217514165959192,0.7173797280023105,0.8115491085758333,0.7093513776496517,0.8436096898569436,0.8064790095115818,0.8613042460006558,0.8520748728365107,0.7934983861398525,0.763279734501953,0.6683223676398027,0.6714742335986289,0.8397176388313209,0.7733778441355711,0.9655021254132432,0.6198825788366049,0.8854205853898273,0.0,0.7378688377729532,0.8122268305458801,0.6848656613650888,0.8540601249489849,0.8738805747287637,0.882897648110828,0.8438655366052242,0.7629563918631026,0.8534371512061755,0.8005060288488672,0.8199080735389263,0.7501766520640721,0.6912206070484249,0.7428041584318139,0.7926736499073245,0.8567533778307538,0.7746589590232965,0.7723399463825796,0.7870936287188073,0.8794617213972927,0.8584361016478834,0.571829456553004,0.8175070832556781,0.8846444218882804,0.8663720441504342,0.8613565266008866,0.8910301956119705,0.7062682467237582,0.0,0.8742735209487941,0.8361904781083336,0.8344888886014395,0.8472991851375342,0.8407943273857429,0.865501322383772,0.5555740476216288,0.7917657067620602,0.8695944442448236,0.8549340641118311,0.745681948128192,0.6068652667347278,0.7996305340623734,0.8187278561943663,0.8152912747279953,0.8848334876067999,0.812245778421464,0.8981555784614491,0.9881281802047965,0.8467663647620648,0.8061814629543793,0.5539835028923017,0.8291144083123102,0.8589767305003299,0.8740235138461403,0.8355854844764555,0.8079235927895886,0.8538797074508572,0.8207041836682857,0.8542066715703364,0.7689400399840993,0.8208534908012323,0.8036735604747653,0.8163089870631568,0.8825278694872954,0.8225289398509794,0.8207041836682857,0.860592150869745,0.8782207080612775,0.8123943007624607,0.8124050764594531,0.7748076186470885,0.8703987904502675,0.8492273824312171,0.8769174533041637,0.8639750634044738,0.8506638101357292,0.8022953575317012,0.6256777592915658,0.7173797280023102,0.8226536688472452,0.8272113591029654,0.8433452496228132,0.8491719957085887,0.868480379130578,0.8184045503554974,0.8534292363922716,0.8328466495949628,0.8438655366052242,0.0,0.8238435262398341,0.6342218156481189,0.8523455197227164,0.7393486626648356,0.8436804821107621,0.8842616230359746,0.8138891716563371,0.8090938468771134,0.8424671721246209,0.8177570147921759,0.7011711438053381,0.868543488580272,0.7982564556719938,0.8564427705452031,0.8558163403536604,0.563047040553825,0.8165744150539427,0.7401086445696716,0.5479108742489028,0.6962654646310998,0.8660452217588539,0.8673806485272172,0.794272265270627,0.8481011378992519,0.588099381513739,0.8780036378409326,0.9407741851045458,0.6636614791216123,0.7869155897631924,0.5132384444148103,0.8802108049640767,0.8898886217812648,0.7314970558824483,0.8505386803211651,0.5506997402556733,0.8036735604747653,0.6101743308890101,0.54552348151396,0.4751464381733409,0.8036735604747653,0.7352354268795906,0.6307449820159684,0.556966910385573,0.9077559777052024,0.8621712349244421,0.8392552540466561,0.8481011378992519,0.8894411727826314,0.8388745319657646,0.8519433386627083,0.8410419510094626
Agricultural and forestry machinery,0.01640015732043555,0.01916833976964192,0.2556231128657712,0.01578370289363857,0.012252095301332514,0.008252339411796754,0.026937179580165782,0.017722185015208714,0.013898158755378991,0.022721216366614814,0.013428860886003256,0.007234038181859879,0.016197599118396716,0.01342842439145631,0.005464716720981892,0.013371882543485723,0.01734794991785118,0.01178376329988049,0.022814555563643518,0.011931063893512594,0.021455115273380666,0.028379208008790784,0.013802532294831592,0.04224322996645062,0.015900068271956534,0.016782797575548833,0.009285901665734753,0.010771512134891161,0.01645577926790431,0.015744276961439173,0.0196362645487115,0.015130231208762765,0.014943616178595652,0.028873349384327264,0.033052630988577414,0.0,0.016817296247511097,0.012235654111659092,0.022713281963503838,0.013428424391456311,0.008490595381069532,0.014413382431537287,0.02329627619857099,0.018231770221933098,0.015497618725190974,0.021628587480745958,0.015015491563647915,0.026718278557528452,0.015479123239443388,0.0232891163190068,0.01709025756203724,0.01963303573745715,0.009528229897975369,0.01539836323077039,0.01342842439145631,0.015333796428457917,0.012571101591991915,0.009476356388092626,0.00731531812351513,0.01657130653047781,0.0265258903746238,0.010008139901235424,0.019366278956324784,0.014066223440844709,0.023714752865197884,0.03472809842602613,0.0070032060981886236,0.0,0.008520696457496233,0.01071066427727264,0.01770884916157842,0.006510408585148204,0.02905650608629129,0.017163960810006134,0.007234038181859881,0.0808329771859454,0.009439749777438212,0.02313387624349588,0.02564529689358624,0.026932409549375053,0.012539722670981319,0.016693061700219804,0.015660013748083557,0.008859147338446227,0.019880125074733232,0.01936817205038861,0.019015210835605405,0.013026139417752542,0.01011111036295112,0.020008061699948974,0.009615041275566383,0.02261890656648486,0.07428457808317335,0.024389815145541012,0.023895108144053195,0.0,0.02389357154894873,0.008782447539993186,0.020544620889826205,0.011320065033154907,0.04155362364265813,0.03459525052744037,0.01578370289363857,0.011053647099939699,0.021192413001365228,0.015967287004904664,0.009840203801875757,0.02302902430139881,0.0029555591965631377,0.017266824859205412,0.19661054817533144,0.030803145790677687,0.014205160858341854,0.025464959967301592,0.020901852222102852,0.037883613108628617,0.9478867204167911,0.016455848320793536,0.012079064405441962,0.033286086679439865,0.01940503561408811,0.01959575344804375,0.016367606946816708,0.014394791216119796,0.0,0.03060396734598364,0.014022207211584266,0.016722698464767535,0.008726670745251507,0.010605976391399805,0.018997827424419786,0.013786061617604482,0.01808429237104913,0.01975687567774097,0.026637409421320132,0.012346953983477942,0.01938060427063743,0.017091738712009977,0.026626571143216066,0.017133672353892022,0.03523552214579264,0.018118400886954357,0.032330101252259616,0.05429219919884626,0.018090617380825666,0.016593652260104282,0.01578370289363857,0.012950944722012272,0.022326448805264087,0.02999367957616697,0.017372467169876327,0.074422557821992,0.013983427735086026,0.0156660969941324,0.02557631177440629,0.016886598235761188,0.022111265865043542,0.011953344161262987,0.008628016405938922,0.029288464581394034,0.01386227478478432,0.02721750585893968,0.025978245807264565,0.022155145695599218,0.016469518099828138,0.015517604021030654,0.018619692267057404,0.036862884377028095,0.021672573443546728,0.019088057605889622,0.005983131687376884,0.023296276198570987,0.01990553588483141,0.016226422288346684,0.02693240954937504,0.0785477048423567,0.016437084226682976,0.010133410277278512,0.012643626292752215,0.020887381426881697,0.0351264663754485,0.02031108762575991,0.014718379417871288,0.03663663602754866,0.0,0.012853251495409139,0.07869919334133124,0.023350278434686306,0.021748936768052153,0.007442112153072389,0.014447455301213077,0.008353626914865521,0.010719043024665977,0.017627962384281038,0.007370210555964563,0.049310236032317045,0.011531195842896812,0.010811992090811169,0.009221043978799387,0.01447215965103786,0.01565770722065161,0.01846070201877918,0.016707621099935642,0.013204021957597886,0.013827732939516878,0.016449069932860882,0.03653607290003148,0.0179175131457387,0.01178376329988049,0.014396017867663228,0.02582566649361543,0.023672843783056632,0.025257167280535012,0.02220487039906198,0.01576686696412111,0.02896603161156661,0.025774813573481666,0.019435683825149385,0.02647895647504637,0.00941669457290704,0.022790777567943434,0.015970590207742996,0.01578370289363857,0.03312074468233923,0.0,0.016001907164010145,0.032027266417590905,0.015274662949745351,0.03533484680169528,0.01694225577972969,0.010115658122490592,0.09188363395300377,0.02044889357917534,0.014807457120663258,0.01926634629413894,0.015705491580706776
Aircraft and spacecraft,0.020186808832132096,0.08257130994361492,0.019534960028025794,0.02061027963232802,0.01189113628567124,0.016297816564682772,0.021976143564706674,0.019502726547709265,0.015131650932531784,0.03320552037110491,0.020879122991620553,0.012158447817229537,0.018128333507020446,0.015408040223290237,0.021035512649167046,0.021918648533785244,0.021254468121911407,0.01571295833347604,0.016529082596717558,0.029017393991237334,0.019814704594299817,0.019570896464545545,0.018113764652687745,0.024759092014020632,0.020410455745761315,0.01909595731451372,0.010916978050278216,0.02418240541488437,0.019099958461617682,0.020043829657351037,0.01958719479874161,0.020595331599288433,0.022061581981666054,0.02491895492029653,0.011736067765477972,0.0,0.014809378458407548,0.02272985784847927,0.019650854190269858,0.021312576380863594,0.019569093683808634,0.014982536630251394,0.01996553038975062,0.012983320351820787,0.020314613852610852,0.02103386672932742,0.01526178057193594,0.018168370333685707,0.01628232243353236,0.021669665240780952,0.01633647471530441,0.02000230604819789,0.014236858821493018,0.026882333399961367,0.01540804022329024,0.01759455720583709,0.018855400554507563,0.012207572360681228,0.021783299053916818,0.02710314822800423,0.03391519389366343,0.02099878188592513,0.018551533482312532,0.0241132377218988,0.02022118393159397,0.020162788858850044,0.02050429051616675,0.0,0.011796938204240682,0.0206234668542504,0.02812079725795928,0.015068285845813887,0.012834780540030653,0.03454337685600994,0.010916978050278216,0.019935069257476016,0.021765545162460504,0.018758748853235255,0.018019792171422716,0.025053174336827348,0.03466914799430562,0.021588608570175676,0.023312437576458296,0.02066172380215969,0.09000781059861616,0.03464889836854487,0.014613535239607603,0.02180105022794278,0.016608868989013887,0.019651851831495332,0.021156364204012092,0.016332951778583377,0.04716971962393269,0.01953972484248334,0.035814092375076836,0.0,0.019747788472492846,0.05030696242424299,0.03147805919515197,0.049876308256122215,0.04883758007572563,0.029549682704421168,0.023291449947907425,0.014970172104669053,0.02228626864527677,0.9126328722111624,0.021161578803178024,0.01986039329916878,0.006251671031487458,0.01943943714400053,0.019935069257476016,0.03854197567138734,0.018874470142730235,0.01806496984387796,0.015941331615027733,0.024574816921689682,0.016933338791296087,0.02027176814363119,0.044417822554956875,0.1800547470462354,0.025498627851438097,0.02724522845217431,0.02132665194131336,0.020887336948998535,0.0,0.023031768601169712,0.018698933874822847,0.02219841183846797,0.019167157520365585,0.020032148319114804,0.02134561094507632,0.011707212730459955,0.02380650320273196,0.011484565447320962,0.01988133728306734,0.01871724216077234,0.019678657836227034,0.019698839477146467,0.016561127864819607,0.021223399607745712,0.014053913495523936,0.02508192934147066,0.019349752247991105,0.0,0.015360209625943718,0.014730872231918197,0.03219334051155139,0.01805929375659888,0.016029170852558356,0.026992593676674455,0.018913470780528775,0.011789584344854685,0.011756924653258399,0.0,0.020119676101890402,0.018733644081547495,0.01935249544016563,0.025078539217226855,0.019129082484591053,0.021829435150022933,0.01540804022329023,0.02168137823839491,0.02290837254770629,0.0181536414215449,0.014681349467101548,0.010916978050278216,0.02040383722262412,0.04007949165815894,0.17418882419663756,0.020933297698000685,0.025646162868006063,0.018583306946071618,0.014613535239607603,0.019432208880322363,0.02505317433682734,0.019253748671319057,0.023310773664773174,0.015674259711693582,0.018583306946071618,0.019077426303189145,0.0230337646059853,0.020141375885244443,0.8917450978272062,0.023291449947907425,0.0,0.03316032821607763,0.016804196327092957,0.019257437892498345,0.02228559069061483,0.023277142796364652,0.014601275406170374,0.018168171777112517,0.01950684103139227,0.020477989340529582,0.015973790110946493,0.023578462826826258,0.12556911508580948,0.018778526048470325,0.019840544358592886,0.016581621768674924,0.0168900801562568,0.01979409007065363,0.020748038181063206,0.02253626031760346,0.01883691802903801,0.01675602075777989,0.0782761682957754,0.019115505144806012,0.01655203273605286,0.01903326725467598,0.01728499807910264,0.017837218266338575,0.01975014402737899,0.013495831842508622,0.01691142134821126,0.03854197567138734,0.023113047766882458,0.019009346737905587,0.01961939110304852,0.004152068359111551,0.023686239780767917,0.014969056762144564,0.01935249544016563,0.021010754255547128,0.03466914799430562,0.020075636470284555,0.019171488874819245,0.01656790933042276,0.01959245656134808,0.01631670402125504,0.016294526575313228,0.01958136309731966,0.021639495746840376,0.018460099830639946,0.01762357623073047,0.01963188702364663
Animal feed ingredients and pet foods,0.0,1.0000000000000713,1.0000000000000735,0.0,1.0000000000000726,0.0,1.0000000000000726,1.0000000000000733,1.000000000000073,0.0,0.0,0.0,1.000000000000073,1.0000000000000724,1.0000000000000728,1.0000000000000733,1.0000000000000724,1.0000000000000735,1.000000000000073,0.0,1.0000000000000733,1.0000000000000686,1.0000000000000724,1.000000000000073,1.0000000000000733,1.0000000000000724,0.0,1.0000000000000726,1.0000000000000722,0.0,1.0000000000000722,1.000000000000073,1.000000000000073,1.0000000000000617,1.0000000000000715,0.0,1.0000000000000726,0.0,1.0000000000000728,0.0,1.0000000000000733,1.000000000000073,1.0000000000000728,1.0000000000000724,1.000000000000073,1.000000000000073,1.0000000000000733,1.0000000000000724,1.0000000000000733,1.0000000000000735,1.0000000000000742,1.0000000000000728,1.0000000000000726,0.0,0.0,0.0,1.0000000000000728,1.0000000000000724,1.0000000000000722,1.0000000000000728,1.0000000000000724,1.000000000000073,1.0000000000000717,1.0000000000000728,1.0000000000000717,1.0000000000000724,1.0000000000000737,0.0,1.000000000000074,1.000000000000073,1.0000000000000724,1.0000000000000722,1.000000000000072,0.0,1.0000000000000733,0.0,1.0000000000000726,1.0000000000000733,1.000000000000073,0.0,1.0000000000000735,1.0000000000000735,1.0000000000000728,0.0,1.000000000000073,1.0000000000000726,1.000000000000073,1.0000000000000728,1.0000000000000724,1.000000000000073,0.0,1.000000000000072,0.0,1.0000000000000728,1.000000000000072,0.0,1.000000000000072,1.0000000000000726,1.0000000000000728,1.0000000000000726,1.000000000000068,1.0000000000000715,0.0,1.0000000000000737,1.000000000000073,1.0000000000000733,1.0000000000000726,1.000000000000073,1.0000000000000733,1.000000000000073,1.0000000000000728,1.0000000000000726,1.0000000000000726,1.0000000000000722,1.000000000000073,1.0000000000000704,0.0,1.0000000000000733,1.0000000000000722,1.0000000000000693,1.0000000000000726,1.0000000000000735,1.000000000000073,1.0000000000000726,0.0,1.000000000000072,1.0000000000000733,1.000000000000072,1.0000000000000733,1.0000000000000726,1.000000000000073,1.0000000000000728,1.0000000000000724,1.0000000000000733,1.0000000000000713,1.000000000000072,0.0,1.0000000000000728,1.0000000000000733,1.0000000000000726,1.0000000000000697,1.0000000000000726,1.0000000000000733,0.0,1.0000000000000733,1.0000000000000726,0.0,1.0000000000000735,1.0000000000000726,1.0000000000000704,1.0000000000000726,1.000000000000073,1.0000000000000708,0.0,1.000000000000073,1.0000000000000724,1.0000000000000724,1.0000000000000726,1.0000000000000724,1.000000000000072,0.0,1.0000000000000724,1.000000000000072,1.0000000000000713,1.0000000000000724,0.0,1.0000000000000715,1.000000000000071,0.0,1.0000000000000735,1.0000000000000724,1.0000000000000726,1.0000000000000735,1.0000000000000726,1.0000000000000733,1.000000000000073,1.0000000000000726,1.0000000000000728,1.0000000000000735,1.0000000000000717,1.000000000000073,1.000000000000072,1.0000000000000722,1.0000000000000713,0.0,0.0,0.0,1.000000000000073,1.0000000000000726,0.0,1.000000000000073,0.0,1.0000000000000728,1.0000000000000713,1.0000000000000735,1.0000000000000728,1.0000000000000726,1.0000000000000728,1.0000000000000717,1.0000000000000726,0.0,1.0000000000000726,1.000000000000073,0.0,1.0000000000000726,1.0000000000000724,1.0000000000000693,1.0000000000000708,0.0,1.0000000000000724,1.0000000000000673,1.0000000000000722,1.0000000000000733,1.0000000000000728,1.0000000000000726,0.0,1.0000000000000715,1.0000000000000728,1.0000000000000713,1.0000000000000722,0.0,1.0000000000000728,1.0000000000000733,1.0000000000000726,0.0,1.000000000000073,1.000000000000073,0.0,1.0000000000000706,1.000000000000073,0.0,1.0000000000000724,1.0000000000000728,1.000000000000073,1.0000000000000728,1.000000000000073
Articles of concrete cement and plaster,0.011815504660119413,0.04632990043920581,0.024031946177433223,0.0021640630936067213,0.00919528045128864,0.00038153016614331627,0.050803398340807764,0.024587084675917054,0.0030097716576553027,0.062124159158648835,0.0021640271047962518,0.0006801160171688292,0.007821193593432578,0.00269211461859656,0.00015490239587396797,0.008576531717372927,0.06689302165912674,0.0006049777779902483,0.05590036206001969,0.0020311461582444637,0.032997846153947435,0.08402234724716477,0.000230872937628521,0.045369400487988466,0.00398329348869703,0.0006009821439559258,0.000191890896848057,0.0821521956162586,0.00998789758598536,0.002787558630741032,0.03793291577301054,0.0595220664448361,0.00962216864762765,0.08628176441482181,0.05549644693365377,0.0040611957089985,0.06367813510594716,0.03628113407146799,0.0021640271047962518,0.00269211461859656,0.0013665756470496652,0.03461553884412732,0.08193424027297676,0.013015238252718064,0.02419693302341202,0.0647875821347481,0.030252793621281523,0.038988881655081534,0.0009582731959501125,0.05745464716021886,0.004993076229113183,0.00818180114976189,0.009533835811611404,0.005070536978824022,0.030810512667324503,0.004882133471988505,0.0010753025549342051,0.000329744823252726,0.0003191478699419086,0.07081055754830902,0.009663005760838813,0.0006801160171688292,0.0040611957089985,0.007492439049134334,0.0023585118043351868,0.02277851866410546,0.019224174351291694,0.0,0.00037447764521611834,0.0012056918321567058,0.04790209012151891,0.0005424787107334453,0.05048636976991724,0.02168494943303629,0.00018557859361757387,0.03593160157582354,0.0008030172012200384,0.0696567175805517,0.017541421470744487,0.016504304757641117,0.02168494943303629,0.0007530560427003592,0.038521397652445555,0.003591034686399101,0.07087981004087437,0.038838587986665354,0.0020702107011835503,0.03710046913916462,0.000799536089932221,0.015797913663578807,0.0006949151246609599,0.008329292907817927,0.8246441652844265,0.028123081195917395,0.07864921438676765,0.0,0.010119175464334844,0.00024413074457607656,0.01807626146017453,0.0007609503443501641,0.08152622002268162,0.05549536950799587,0.0,0.0020200971034913463,0.06085531758026088,0.019619704945469565,0.0034564141260804617,0.018360424819527387,0.00027831733656445993,0.012426469538717122,0.0454332397914271,0.17134198082389568,0.003635777785293613,0.05082763785174459,0.003889323938239062,0.07498520028391013,0.049680670418481496,0.0049434291515436605,0.037098193257203045,0.06717733517148164,0.013950603991355733,0.019521446470555086,0.014182270005093993,0.00966565641592598,0.0,0.06072840927717104,0.062784965352371,0.0038287068817450427,0.00021188235895503281,0.0039002999922924664,0.07799795208376463,0.0002272320004802797,0.002424601204179825,0.028967968186208733,0.0683106363492684,0.0001360228573913391,0.05964765083982261,0.0016142316433569045,0.008359067770428866,0.0007439255186522762,0.07479206738219936,0.0021325933866595745,0.09709283088676987,0.8626597254159543,0.030312701085674743,0.036909392861054324,0.0020229283778799814,0.056544009751938185,0.06333744355162388,0.07970348807363863,0.06304387300875626,0.01832487440073243,0.01019340927419123,0.0346094832782055,0.05783508862840021,0.008673250358774849,0.03666300025938689,0.001046417617702831,0.00037704661519015584,0.05992286308713146,0.007296644805300242,0.03666300025938689,0.05032450185129875,0.07487699027119865,0.02157190877952792,0.036663000259386874,0.02876091963573105,0.08096708344985729,0.11096041790007122,0.06284497083556187,0.000281142271152651,0.08206083333903784,0.00025059899296921715,0.04285980875304577,0.016504304757641135,0.026924417977532707,0.0005834822274919426,0.00013701230131867164,0.11630506018600532,0.044422859075815835,0.049885742530239724,0.05199008489478614,0.0005198615161838032,0.028389767203738488,0.0,0.03164502865249178,0.0712841857347636,0.053332048684030575,0.013516744066031766,0.00031383338036748736,0.06236135829084626,0.0003547944400716619,0.002789985085074847,0.044090322694652816,0.00966630802342719,0.03756960379008102,0.00043490827327682664,0.002102904631550756,0.0003414987571721729,0.06360421314030949,0.004069111054515117,0.050592836519884415,0.026595861163150977,0.0033699216103796306,0.021044388478748455,0.052699549110475946,0.06383536633036287,0.040010854726936974,0.07302509544487625,0.010054031651750098,0.08939745878363362,0.059679353533322245,0.02552697150159717,0.004158481734388886,0.00010267908059312374,0.05050854611990626,0.1052410960486311,0.0037942522671968507,0.04080907836337768,0.002076341087832116,0.0,0.025371488144536603,0.002153508524937234,0.0005825221201315352,0.0,0.0058325544504245624,0.05288009682295376,0.0030508134178828298,0.08255370340097568,0.06138766151084263,0.014324719310054466,0.07302509544487625,0.05899685260953387,0.06279252488414834,0.06407985307597959,0.060523172701746515
Automobile bodies trailers & semi-trailers,0.008552279231396598,0.11852505156890959,0.19602353716311025,0.009228261863682552,0.013822997910971555,0.0037409054780645516,0.05624563306133504,0.03312090487790578,0.02030556411419601,0.01707928997989364,0.01194198139361099,0.008673496197834698,0.009270770698992374,0.01224990310347273,0.007364726148024469,0.03685770074884294,0.06639986435246154,0.008506219250312905,0.042861362498396706,0.009113213098007422,0.03396782941999379,0.08105023519002594,0.01712321025889702,0.0328489875354723,0.006198795176658875,0.00986484965565541,0.00546995250724226,0.06540749189501482,0.013854090409398997,0.026163679554962696,0.030250099176128364,0.004771336683651792,0.03827794653688246,0.08858689030594599,0.07014200739779933,0.0,0.05647276144322357,0.038271171042152656,0.008119276628611179,0.012249903103472732,0.010734978376301673,0.0494234653843368,0.1097176948495143,0.04676105717018872,0.04012132787844443,0.06715328522975143,0.04425607268763616,0.047122655185383784,0.011413164493927139,0.018934934494540926,0.0057852764099045155,0.025540516100458575,0.06866895495338389,0.09767381186213007,0.013819212292789266,0.031080861338290976,0.01261097502555831,0.013236626050527474,0.007218493419999693,0.09344564414298875,0.007700551398812801,0.010424386048156131,0.016940271141903513,0.056296463596233554,0.007780378929793234,0.040405829545217986,0.046571245477001436,0.10971769484951424,0.003585349537843462,0.012373222414294612,0.0628845417194437,0.004839431246418894,0.06376583287014596,0.047693206164008496,0.005751427921578134,0.014503995037312697,0.010311922346969442,0.014660731243495727,0.06660673668279396,0.014358914476266044,0.047693206164008496,0.019292414753361176,0.06975093406849066,0.012750935233320417,0.05234432363699408,0.01807211977899431,0.012254997015858221,0.016074455480348474,0.010744505444505052,0.035254636383360426,0.012079533387306036,0.02163283582074715,0.05237480221234216,0.03555341692324621,0.09875830689255836,0.0,0.028230214259523163,0.00999017870099869,0.03442524209278316,0.016304260694957974,0.099020766731994,0.07446580367186384,0.005890795003706195,0.04151529095703028,0.06389096817783106,0.04799356984768568,0.014006863847049533,0.021932917383292675,0.004380771226319793,0.043944460600300876,0.037049585131691834,0.15452695203899913,0.3049840015375923,0.07611888366887233,0.19539539205137807,0.30445455317766323,0.13790827198355213,0.009152626256771648,0.03157929546808839,0.10630339578861987,0.04463095584631355,0.04449554951015699,0.03739728129558413,0.027934867228534176,0.0,0.0908625527322305,0.056800500809743255,0.01121101529218856,0.00925107991500952,0.012726569092756363,0.038635848975148344,0.005691786986523941,0.01548003584070762,0.061959051723129266,0.0835689920797037,0.027176625706566208,0.06943575639440172,0.00830645692842462,0.04600684986400957,0.061604760992935916,0.11172458345024174,0.01216678985401045,0.12726213140559195,0.17681854075529152,0.06341614900676729,0.036307374432814975,0.005890795003706195,0.05832908118365797,0.08255490154522958,0.08200671293999569,0.05513537752148579,0.01180165319237964,0.051765879491358,0.01349535853496955,0.08263876384241889,0.035163837118283296,0.04716757604283254,0.009400321398448963,0.010027806305668302,0.0807848761363062,0.11045852379716696,0.047122655185383784,0.0736534599701151,0.10188507618923313,0.07097647017084406,0.0,0.04880112425959765,0.12071572353923474,0.7654145841428419,0.0691697215908806,0.010185350823604632,0.2900799047937523,0.004001620458722442,0.014722306545563293,0.014358914476266046,0.033454554223605486,0.040329865772371964,0.0122982010795424,0.3246588905742536,0.06883182267956911,0.03270966904187831,0.0673356436495957,0.0440256759732963,0.08795976818019284,0.0,0.051824431818051644,0.077576935205876,0.030414170555242842,0.023060136920359266,0.010593632167657649,0.04332421000371061,0.007321108273234852,0.01015098413178688,0.06127885389624335,0.009166082495768004,0.024389010595247795,0.017222706692361506,0.009044357600497897,0.012724500650843518,0.05737506191321402,0.006573615597788844,0.04154595663981528,0.05360899200540903,0.008964653763269567,0.030742825800294776,0.037224163098467246,0.06401958156505558,0.2343785786708501,0.046559005438726306,0.07870782269608735,0.0254783559109392,0.2777347633580703,0.025989365933418208,0.058806894337018134,0.003847003821020065,0.022810758133481913,0.08646951631084,0.06598909246460337,0.08082777963086435,0.014500104243652856,0.0,0.035759811267876584,0.005890795003706195,0.024066732840167224,0.0,0.014580798116977317,0.02981367402574297,0.08942415448501442,0.12279426023080874,0.06678484745311379,0.03285910407420192,0.046559005438726306,0.09061349966240456,0.056675012521603216,0.0634653895501313,0.05990013947856059
