,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.3080950020880206,0.4265213893468163,0.43956095978073306,0.2872563646092622,0.45483233455272293,0.4673673711021014,0.4370161351431246,0.3525226062208216,0.3922965257146408,0.42195116657967274,0.5463302526169392,0.7462223976341109,0.301098120578053,0.4071739197926682,0.712673607323681,0.4128853803241482,0.43689238861389246,0.7332444748813216,0.45017390192744255,0.4778013208147969,0.4381698337966554,0.43449862410013923,0.37702402179506955,0.437878745863614,0.33452714127900296,0.5211084050218188,0.5486014045685619,0.5035184042703562,0.3563384581957194,0.2841358751961493,0.37222346216042324,0.17219192215537762,0.32268088794736705,0.42622810109876264,0.4335351164496318,0.0,0.4396169946387733,0.4698658748642386,0.35299662048345687,0.40717391979266815,0.47563998869707874,0.40216666251327887,0.434069249097021,0.45719795707970684,0.43798778403902916,0.42423951871022786,0.4676050836869286,0.45641543322591044,0.2318572875204191,0.4457360583502335,0.4602395389184371,0.3735999248981838,0.42084744606534796,0.3212092826130372,0.4072457096742357,0.2891513799630926,0.41418981709429104,0.5148058741933729,0.49355392416216715,0.43239504103225257,0.38947728924649094,0.5103380497049671,0.31309752584449224,0.47217851430174457,0.11065756462147545,0.4376750826814663,0.4380020739355554,0.493553924162167,0.46042658018753224,0.5017556183572026,0.4360886286323668,0.515580343503327,0.4240985955189154,0.46847894554836034,0.5501435349953413,0.4370219159828996,0.518572440273202,0.42749354036657705,0.4746685206718447,0.38825473963760226,0.46847894554836034,0.4031687675872744,0.42765120723237043,0.4692593688300619,0.4439284492471598,0.44273679263960364,0.4471069387308609,0.41200892049929333,0.3758108647997148,0.32178925545859566,0.5057996761791198,0.37802917522857976,0.4312086077592889,0.3093418539836555,0.4311403555209414,0.0,0.3687411194503604,0.5655951031658253,0.33463248158600734,0.4471807696903982,0.4313284094814768,0.4328338382032081,0.42643479590767375,0.4129434715293493,0.43192921468683637,0.4075579266034253,0.48668661817662207,0.4143560025801636,0.4274384085994615,0.354041073073115,0.43798157637710833,0.4179558112182458,0.4267168915039402,0.394779177915696,0.42651947365827847,0.4345747705817752,0.42061070635362785,0.2855646665694591,0.4327811574900085,0.4382905986184781,0.4329170593136548,0.44269074239377104,0.4250941796201679,0.42645184022895793,0.34906580302750795,0.0,0.43672574181693,0.44425387869338007,0.6102087404332545,0.5479272501003983,0.5961224537481112,0.4208988354725554,0.3241362646326097,0.4868933845251552,0.480160870644036,0.4218532441503143,0.3778517973092082,0.30024647088619993,0.4610760339295392,0.44373004959110135,0.4612689881247821,0.4346175820707815,0.5380134773617157,0.4372379415427898,0.43261115046594883,0.4321103780963526,0.44529234125325245,0.2771831193647333,0.4349269930365163,0.43308908588368833,0.4274841927047714,0.4398112563812679,0.5129241374462937,0.4517686913351023,0.4182058534711208,0.4326236531372516,0.3789742115852987,0.41752096672875627,0.441026286932926,0.44473102335624987,0.4328766810955734,0.40651790992093967,0.4182058534711208,0.4392085283055712,0.43358657017138486,0.39716198622289306,0.4138892458765869,0.38301000653725026,0.42924052939261514,0.4191865150419661,0.42915946587057674,0.43704070757854374,0.47437565724037817,0.30604810063796767,0.3882547396376023,0.46162182178518874,0.4388780277675912,0.4940194231951933,0.4591972570296441,0.43728491136652486,0.42810643570381807,0.41128319490326254,0.5106792186623839,0.42643479590767375,0.0,0.45818914137657213,0.31433437452410395,0.43326287972619926,0.36666905529586225,0.48130834237329695,0.425079841562605,0.4964214404694395,0.48687559283700177,0.4320252337920087,0.4652871765072256,0.3498877382637692,0.5500394741259595,0.480770312092144,0.5969311390277076,0.4438142118836461,0.2826737506064283,0.45030235314381356,0.37036079253042126,0.27210583204110295,0.3627373643328947,0.4351102244230754,0.434960510350972,0.4250373141097127,0.41851630673660833,0.30972149937973253,0.43160851688512286,0.43124291469716874,0.33630552415348053,0.4645642514610765,0.26821297236709346,0.43403075531525387,0.43896945410594523,0.3628232716991926,0.4298225548730683,0.349944075732752,0.4410262869329261,0.30644248490706166,0.2708998006941128,0.24573669867047196,0.44102628693292606,0.36616717808503824,0.31380704801003884,0.27938144728884007,0.4338514385608439,0.4341477385930844,0.5051934034661333,0.41851630673660833,0.4323228409369088,0.44560895176110615,0.43439148613094264,0.43860218291364833
Agricultural and forestry machinery,0.014414031735731673,0.06361035373130808,0.04105435592833487,0.008253447261091921,0.035280921257814256,0.02876601814552561,0.03794331805869694,0.028859586996436922,0.08167609089073184,0.051495616599514814,0.0180772006907378,0.039477784783066204,0.016479665520289975,0.01807114372435523,0.040060839649296,0.11495417601266043,0.036688652119948775,0.06415108389311829,0.03762970062337742,0.057230485473794654,0.02819681632704849,0.03584085702997558,0.06191473676485954,0.038778790338826724,0.010217798072103662,0.09927179049919631,0.04196584263203621,0.12367884660054321,0.015915195987606903,0.00866692404652192,0.026510124447933596,0.028488662361855804,0.01689271571371051,0.03734545783409653,0.03938435059507088,0.0,0.03813460854734524,0.04035163262318062,0.021121374001545123,0.01807114372435523,0.055169510335862045,0.03134808709949517,0.0325579899238105,0.03570195946769609,0.03761579725024331,0.035979939372056166,0.042099646211842964,0.03987208370422266,0.023101784500788522,0.04581396574178022,0.02732469516502949,0.02438508978301047,0.032813817321403746,0.028037093347508698,0.01807114372435523,0.01735035710310947,0.03286336869699155,0.06562038993585627,0.04191544294067983,0.0359341900776844,0.019570938570825407,0.07774524706837259,0.0230803882026226,0.04907304588725501,0.03266467332700335,0.05289347242896292,0.04851729118429335,0.0,0.025680170458615093,0.06827764928153703,0.16649785832594718,0.05133961812369614,0.03522208073947686,0.05136069304924325,0.03947778478306621,0.03860179299158449,0.07035001411002156,0.024631445935021902,0.036760217260814014,0.03793259508782897,0.05615421042583884,0.0579581455453931,0.03389583480265518,0.028249998576899436,0.03490303192218385,0.037803684408123664,0.031117565772769886,0.03846020453235897,0.034909855079236135,0.023236058942877714,0.07230021253772476,0.026656858184541738,0.03669343783192242,0.02984612792083665,0.03164463059590214,0.0,0.025684917441761,0.06588048600544603,0.021272771647298145,0.08835686104262087,0.036457802561255345,0.037937439875536945,0.008253447261091921,0.059697247998063405,0.03800437465386643,0.20348690973460432,0.13998185815299596,0.03251508957007733,0.01591171444845389,0.019212493901481484,0.04664177924931314,0.04710686284584079,0.06277168930399417,0.04357011167271861,0.058470301484973744,0.038655042123758185,0.041800982279620265,0.011330083218085594,0.042321950939675036,0.04296352871672807,0.03892489486060762,0.03805188496231654,0.04220115825411964,0.051271459317801825,0.012441680052617659,0.0,0.03901799578517273,0.038246050615098816,0.11354439868278417,0.061045302344287226,0.10903051520524995,0.02140777760425395,0.03197295917254291,0.08734542958948759,0.037751483130320965,0.035909465512680865,0.017371725967374282,0.019985118820394526,0.07543716901682364,0.03673585004070804,0.05325150416953357,0.03695727321212311,0.08322312829611274,0.049234563927998756,0.04181088238074254,0.03485118244048619,0.043597757647341855,0.008253447261091921,0.04043679157260341,0.034950352693256005,0.03857181971699093,0.0378708984929715,0.04516374169671349,0.03832079978142756,0.021782126255462,0.03954032072873019,0.026512922591463144,0.031163446122295768,0.05741724745257707,0.07068966334215072,0.03645653463718886,0.01876278737501891,0.04093911841584577,0.04952670409832237,0.052322556995129714,0.023201043525793687,0.02888767440677371,0.0323662049748279,0.03724447738082251,0.027282899642201503,0.027669522889212116,0.03255798992381051,0.028571007304173297,0.0300850612576763,0.037932595087828994,0.030990406693297393,0.03701415762508972,0.07929810975811727,0.08055215889942188,0.036898291764699255,0.03946944022650291,0.05857620315114431,0.036569699420564206,0.03022163430394954,0.0,0.05353465548823287,0.036569594640725414,0.04137062114492448,0.023248060555587206,0.04125585422640645,0.04122729970304755,0.03815009520214584,0.10281536403103844,0.015440275005620832,0.037460857247572796,0.03977972145526791,0.07047914792211281,0.05856531857734675,0.08221617564687785,0.03555938110633621,0.00931983195389456,0.039068633877204315,0.051616963263647196,0.019846349276806834,0.04164491342899956,0.04019874310385496,0.039080409809581815,0.06988711026243787,0.06415108389311824,0.04177207157664597,0.037049391562189095,0.036821938264936536,0.021052994422177687,0.034691014894311895,0.07830439145980274,0.03605601437975408,0.04179547134240305,0.1098151770519846,0.07475233168034322,0.06225211291597351,0.021297139407884698,0.035247173941545785,0.008253447261091921,0.04974415899811225,0.0,0.01242535913519001,0.02764595170413788,0.01779219562793154,0.0356471242280541,0.038863051873617056,0.03385017996508958,0.06208768231493896,0.04983001565672612,0.037207132798495746,0.03648961971355554,0.03887926029509198
Aircraft and spacecraft,0.03381255028664634,0.1445050163985489,0.022955408027142597,0.04600583873297364,0.026601307928174153,0.022937694672483355,0.028230515288492533,0.026572129210966924,0.01819151867810725,0.02912080835281006,0.06365377957598846,0.019085755841255624,0.031708462088607926,0.017573937839573343,0.02860716583880824,0.02605125501827369,0.0679813849027883,0.05572830001223184,0.03562454303370425,0.027604964353568004,0.02340736256395031,0.020703798958762048,0.029442355374722,0.025850566788878607,0.037282333389134996,0.023395029536783695,0.01308182699154568,0.8360019895986418,0.023828413274976947,0.03479558217718713,0.0235023487267788,0.024090141930433632,0.026947947242337456,0.02621559429896786,0.013626373112408443,0.0,0.018561108556941448,0.025174498438497617,0.05136924099448996,0.02141739243449314,0.027116198913206668,0.020920244109550342,0.023921004455584965,0.017267902044743856,0.01998255420337614,0.022047435902622523,0.01952640931817509,0.02384721010694324,0.02098318085248218,0.02578050594047519,0.018702621315237773,0.02587959666492631,0.19590720757493976,0.03610469894292162,0.017573937839573346,0.046980609110331924,0.02320217435729204,0.019323329297742362,0.03014941207765181,0.025769671276296837,0.029962056239733154,0.025679911715015255,0.0228240703411501,0.03510409093883714,0.0267748149275568,0.04186931319259437,0.027314614814009916,0.0,0.012423230113543803,0.02676365058091924,0.027209105195302303,0.018728771422355732,0.01629917674470207,0.03001641919147748,0.013081826991545678,0.023162628293300014,0.03007718968719332,0.025563008374123602,0.01910298741687803,0.02583565799923988,0.030111619240812952,0.07262606375875309,0.0238092942348098,0.024428986528452764,0.023886053614466912,0.030105771792162183,0.016968466186085055,0.027948977393752822,0.021827754407109,0.05134954826737971,0.02472378040791698,0.025548946683952724,0.8379762473113221,0.027905697211984257,0.025329046874273984,0.0,0.031372704790950126,0.01852627886446046,0.023436053387015807,0.048170053792273945,0.024963285461587225,0.02710639249971896,0.022409423049593227,0.018493270106669922,0.0277324605989492,0.02707709543847286,0.022182218742354542,0.026380290744011093,0.026367671715030447,0.02502622434935368,0.023162628293300014,0.02502593709664458,0.02502743486406582,0.02727694347231563,0.023951446431010288,0.022667644712992527,0.01893800313284741,0.023440149660678138,0.027161675915213023,0.030271781667168124,0.02417749154862635,0.024058782172945277,0.0274268882177732,0.024522328698567245,0.026316886280844613,0.0,0.024575454364574433,0.0243295805242185,0.03515436547894425,0.02485125917208071,0.10709173129840119,0.3524560130726486,0.013726705962555085,0.7719640077989133,0.01476723480140606,0.026502710181884038,0.0253836393646047,0.02662074993341558,0.029367801229595942,0.02327482778055922,0.030047986361807277,0.015323753773505295,0.8586388065383562,0.02271250861796641,0.0,0.03247673078328385,0.024832116257678057,0.03361599728069188,0.02312700742047717,0.01661174936644247,0.022517394428140866,0.025082787348553445,0.013751864814524388,0.014118136734543013,0.0,0.02782467768228535,0.022502114214981345,0.023014176327986528,0.02585801118397476,0.023999319238862775,0.16619472671436708,0.01757393783957333,0.03293304314478192,0.02488681175708843,0.024410327899869938,0.01943894569439218,0.013081826991545675,0.11641278558626174,0.02507253381351912,0.02358405898455675,0.025193811159251973,0.021690938553572448,0.016968466186085055,0.023465392167256995,0.025835657999239887,0.023282411082481486,0.025737191956621438,0.022428658670334705,0.021690938553572448,0.02922386841663073,0.02397622402049741,0.04178388074136693,0.028728400016401312,0.022409423049593227,0.0,0.02494860530468191,0.01955741704011336,0.02268632544060453,0.02856082680058574,0.022481030131200442,0.025583434722854532,0.04486948367282338,0.024247269528686156,0.02411963641871694,0.04589283930689804,0.025192735351968615,0.024217240012098747,0.029116133669741712,0.02483237991849232,0.034327187247363784,0.025686104253720005,0.026437317766216897,0.02564974645693058,0.04001379324864565,0.037732199080992485,0.022060801283820392,0.023431135554124783,0.022667969903383458,0.02055724470481476,0.02399504782414645,0.02051509083385475,0.023850312355073268,0.03245045608743835,0.014568726212206428,0.02372778726682696,0.025025937096644565,0.024618289159513623,0.026327048052619248,0.030093132929228973,0.008372040093091155,0.03240210331757222,0.018921345554604414,0.023014176327986528,0.02437008281941306,0.03011161924081296,0.025404582323061933,0.02400217253419371,0.021531745071764308,0.022059441654937142,0.01859407141468146,0.022333147813100404,0.027108598004756068,0.026928017883311915,0.024737369802403725,0.02623576728219733,0.025807134693237945
Animal feed ingredients and pet foods,0.0,1.0000000000000036,1.0000000000000044,0.0,1.0000000000000036,0.0,1.0000000000000038,1.000000000000004,1.0000000000000042,0.0,0.0,0.0,1.0000000000000038,1.000000000000003,1.0000000000000027,1.0000000000000029,1.000000000000003,1.0000000000000036,1.000000000000004,0.0,1.0000000000000042,1.000000000000004,1.000000000000003,1.0000000000000042,1.0000000000000042,1.000000000000003,0.0,1.000000000000003,1.000000000000004,0.0,1.000000000000004,1.000000000000004,1.0000000000000038,1.0000000000000038,1.0000000000000038,0.0,1.0000000000000033,0.0,1.0000000000000042,0.0,1.0000000000000038,1.0000000000000044,1.0000000000000053,1.0000000000000036,1.0000000000000033,1.000000000000004,1.0000000000000042,1.0000000000000004,1.0000000000000042,1.0000000000000036,1.000000000000004,1.0000000000000038,1.0000000000000033,0.0,0.0,0.0,1.0000000000000036,1.000000000000003,1.0000000000000029,1.0000000000000042,1.0000000000000033,1.0000000000000029,1.0000000000000029,1.0000000000000036,1.0000000000000027,1.0000000000000038,1.0000000000000044,0.0,1.0000000000000047,1.0000000000000033,1.0000000000000029,1.0000000000000036,1.0000000000000042,0.0,1.0000000000000042,0.0,1.0000000000000036,1.0000000000000044,1.0000000000000042,0.0,1.0000000000000038,1.0000000000000033,1.0000000000000036,0.0,1.000000000000004,1.0000000000000038,1.000000000000004,1.0000000000000038,1.000000000000004,1.0000000000000038,0.0,1.000000000000004,0.0,1.000000000000004,1.0000000000000044,0.0,1.0000000000000038,1.0000000000000044,1.0000000000000036,1.000000000000003,1.0000000000000044,1.0000000000000038,0.0,1.0000000000000036,1.0000000000000036,1.0000000000000038,1.0000000000000036,1.0000000000000049,1.000000000000004,1.0000000000000038,1.0000000000000036,1.0000000000000036,1.0000000000000033,1.0000000000000036,1.0000000000000027,1.0000000000000042,0.0,1.0000000000000038,1.0000000000000047,1.0000000000000038,1.0000000000000036,1.0000000000000033,1.000000000000004,1.0000000000000038,1.0000000000000036,0.0,1.0000000000000036,1.0000000000000044,1.0000000000000027,1.0000000000000038,1.0000000000000033,1.0000000000000044,1.0000000000000033,1.0000000000000029,1.0000000000000038,1.0000000000000042,1.0000000000000044,0.0,1.000000000000003,1.0000000000000036,1.0000000000000029,1.000000000000004,1.0000000000000038,1.0000000000000047,0.0,1.0000000000000038,1.000000000000004,0.0,1.0000000000000042,1.0000000000000044,1.0000000000000038,1.0000000000000038,1.0000000000000042,1.000000000000004,0.0,1.000000000000004,1.0000000000000033,1.0000000000000047,1.0000000000000033,1.0000000000000042,1.0000000000000038,0.0,1.0000000000000047,1.0000000000000047,1.0000000000000042,1.000000000000004,0.0,1.0000000000000029,1.0000000000000033,0.0,1.0000000000000036,1.0000000000000042,1.000000000000004,1.0000000000000036,1.000000000000004,1.0000000000000042,1.0000000000000036,1.0000000000000033,1.0000000000000036,1.0000000000000038,1.0000000000000038,1.0000000000000033,1.0000000000000042,1.000000000000003,0.0,0.0,0.0,1.0000000000000038,1.0000000000000044,0.0,1.000000000000004,0.0,1.0000000000000044,1.0000000000000033,1.0000000000000038,1.0000000000000038,1.0000000000000038,1.000000000000004,1.0000000000000027,1.0000000000000033,0.0,1.0000000000000033,1.000000000000003,0.0,1.0000000000000036,1.0000000000000033,1.0000000000000036,1.000000000000003,0.0,1.0000000000000036,1.0000000000000044,1.0000000000000047,1.0000000000000036,1.0000000000000036,1.0000000000000033,0.0,1.000000000000004,1.0000000000000038,1.0000000000000033,1.0000000000000033,0.0,1.0000000000000038,1.0000000000000044,1.0000000000000024,0.0,1.0000000000000038,1.000000000000004,0.0,1.0000000000000042,1.0000000000000053,0.0,1.0000000000000047,1.000000000000004,1.0000000000000042,1.0000000000000044,1.0000000000000042
Articles of concrete cement and plaster,0.0027832393711178776,0.020069474200041373,0.008428909070933582,0.0004548750091482875,0.021182110620398473,0.0004610023182494894,0.026842090030518097,0.0067261799372919095,0.002530390674241148,0.013714601145047012,0.0005539872534455863,0.028918065664699732,0.0021152460557562376,0.000823617234505153,0.0016016554231138148,0.008153699933556895,0.015115794531133613,0.0019928579921320196,0.013791120145839119,0.0027061383923975262,0.009123533738327472,0.01731426559373657,0.0021217298893286478,0.016908339161690142,0.0029092622012975495,0.006821807567218499,0.0009936068015696264,0.21098020401505163,0.0023095303584004024,0.0009925679544747533,0.010095072996258933,0.014501753758580307,0.0021503992683420308,0.017237668138420138,0.01922295942435725,0.001321060595909828,0.026313136712277807,0.00834637328328358,0.0005539872534455863,0.000823617234505153,0.014422727436405918,0.008219868360250362,0.017524247231912544,0.005691193623338328,0.007002372304983444,0.020727272053195314,0.00826441916599004,0.01620223572597393,0.0005096320117734451,0.014064364815676614,0.0013507376928813969,0.0016511338445715502,0.002478028795786091,0.0021809061628360097,0.007339711030324503,0.0011630597313768156,0.0009440506475457326,0.011155118241387924,0.0043898470747377166,0.01692757150237092,0.0023672551175559046,0.028918065664699732,0.001321060595909828,0.00729797202508174,0.0005641283436904786,0.008854901525997569,0.007664407248967283,0.0,0.00044529825084728295,0.01784027770981624,0.012376572927995409,0.001982799999181993,0.014106781479050236,0.0326104806913187,0.001069872640141697,0.011462567438939782,0.04201121135228193,0.013933143477532791,0.005386232952989088,0.014918321464121777,0.0326104806913187,0.0015343692840350267,0.013926940756221456,0.037156478437571853,0.014707300281827575,0.020322066850823113,0.0005426012997203011,0.010710384095771063,0.001759948682642354,0.004175995402341656,0.028920336234654617,0.0019522752325365053,0.015362168529448677,0.006518703966831279,0.016294323299759408,0.0,0.0022541232747523487,0.004218662421599251,0.004013742990174047,0.01774574631051333,0.01693536949019856,0.019223733294146055,0.0,0.003385848308126504,0.014557619734610056,0.00416821092620671,0.0306142966784486,0.021735036370680996,0.001188835106882847,0.003004374094183014,0.015277364779265813,0.01724460413168387,0.003273682875210652,0.016941439608771473,0.0035056607075945032,0.015275330948219786,0.014627531333380692,0.0010508595912664318,0.015078493204481958,0.015896317970953536,0.013736054951546482,0.007744822769648349,0.006694331723771043,0.004934575203787391,0.0025200916341413452,0.0,0.017012717820023674,0.026764638777940022,0.037368133549234704,0.0015474093301543338,0.02590968197771153,0.016625940816231907,0.00013503105120249117,0.003728859186514157,0.021359382940687233,0.01561266761526135,3.7435587202084296e-05,0.010526922167200381,0.03160297867668779,0.005804716059087009,0.0001594391764607039,0.014681210922684379,0.013996367161381033,0.03474761122142316,0.015326248642189007,0.010207506343775851,0.009552460162997243,0.0006245223756569453,0.015672675909439705,0.02425840074103103,0.017401958728480084,0.029069420160515686,0.004662266011331968,0.003578482760232941,0.015289065962551907,0.01590235060841162,0.0019071993794820663,0.01621975185086087,0.0025277566208855053,0.005173668109541888,0.018559065795884462,0.002103326072843662,0.01621975185086087,0.025424412864581764,0.01616099239884963,0.005195886711374509,0.016219751850860872,0.007804334642660614,0.015755576958709,0.017135477827670064,0.013684029363535464,0.017861127137547818,0.0001528271395419103,0.010707856178919553,0.014918321464121777,0.006424800700517884,0.001630880417486316,0.003112540104882874,0.10898927710416342,0.011759318044656873,0.016349136177473737,0.017900445650736663,0.0002839714930761027,0.006202864666126772,0.0,0.029654866813007878,0.015765351770982927,0.01637585910809288,0.002914355506445446,0.0018606485780433594,0.021435590273353275,0.0011016893490068554,0.03168388977063247,0.014221454644825849,0.00246298941455717,0.008709015084144171,0.019540222050014003,0.01801552590071145,0.01578485606607312,0.02623948165877645,0.0014372348522151217,0.017320995186320215,0.00944025494218655,0.0010377329321687,0.016190433937391103,0.013563816423783938,0.013233462380919811,0.03600838231993667,0.015649457164137615,0.009528270688407373,0.016269839543596988,0.015550654708430752,0.006555360409105399,0.05186815640882959,9.127871078360033e-05,0.014109191401102153,0.01657653871744498,0.0009692398566532884,0.014427783311450596,0.004511395166865444,0.0,0.006724068485803645,0.00045225292793276377,0.00023074343887308945,0.0,0.0016275536478426507,0.011560602664324566,0.0007640864456352043,0.015483813190615127,0.014180506897798163,0.004704088842149657,0.015649457164137615,0.017848618860653975,0.0267537143395311,0.023116801068471426,0.025245351243346283
Automobile bodies trailers & semi-trailers,0.037000779596286726,0.06429073878988081,0.06030838418163088,0.007400275765021059,0.07366829773329352,0.01884837051554219,0.08786184914625278,0.017766152653721636,0.06216517943962267,0.014292600075980572,0.15632212883499266,0.0847414321749682,0.007164319249888014,0.008432904374606786,0.07480885449666702,0.0928222698303635,0.06805200142543474,0.07770756358882609,0.059007176260395526,0.06887012438534512,0.05088265243843159,0.04895921001504627,0.1439270292398944,0.07660339673014678,0.003936684411789713,0.0937659365994433,0.037766711319749575,0.2668251466565445,0.01094748392363004,0.013481092112183868,0.024198560331198708,0.0024138796260216094,0.04485068908300459,0.04851829416704967,0.05013986790060016,0.0,0.052634231635435964,0.04989581166523638,0.004912315392209229,0.00843290437460679,0.10662991753073536,0.031163176524560802,0.04997804226102132,0.10729262859247887,0.13121353957049822,0.06438629767123683,0.054258428875113826,0.050745463028198934,0.006004092396640434,0.16041231199689035,0.04892998825914639,0.02666164380391293,0.03893322221306722,0.048396379483690376,0.008878029777747798,0.01649826832476243,0.026229059880721946,0.20210413378449554,0.06084775476783153,0.05497715639352701,0.03282580680854918,0.13800329661032504,0.013218021659489198,0.05281896946353936,0.006221235607561067,0.05564372935705732,0.07295669471616778,0.049978042261021316,0.017147036299765737,0.13779301068492814,0.051853486562392886,0.04081767465331251,0.03657402212881844,0.08092831618506964,0.039112519735573344,0.015629298295891676,0.14983775594713386,0.01176827532270236,0.04643903075995955,0.04284138746316218,0.08092831618506964,0.14030982154066188,0.0526640008599843,0.04639135195248443,0.05768799850616665,0.2778543001596634,0.03834921709832842,0.018906795812269995,0.05076814391235193,0.03645373826102866,0.1262491041947314,0.01697453748412343,0.07307901525022602,0.06604960554676137,0.0522114913622415,0.0,0.017264352563804587,0.141453953679847,0.01805763542014847,0.1098235562662473,0.048553464662562926,0.049424316632676636,0.003547403959174371,0.08634483482386862,0.04178129914868894,0.04438100781357791,0.10226265282827163,0.0697525912982013,0.02228764985307865,0.02175953144553692,0.0873832852844621,0.05673879101971184,0.10610036467029477,0.05370745824188913,0.10778140756812137,0.04814824565019426,0.05015732913548298,0.005012080766189577,0.05040952479327049,0.04339167659337223,0.04943764138418,0.06295678931703026,0.03191649073176982,0.04689279192680214,0.025495294059962845,0.0,0.05333224736072387,0.053008153164910005,0.10514520374725128,0.4455204384353585,0.14244592913996407,0.1037258733411843,0.07210089014112894,0.15369122805103103,0.05897618199606811,0.05166464271658234,0.020814491992259987,0.03501900606071007,0.09741397755811068,0.05051974074978976,0.05269615592617871,0.04943262840192309,0.12715400575132504,0.0582549566455584,0.05453762436298698,0.048124893027140826,0.07428867761896267,0.003547403959174371,0.06203853414595626,0.05011980861926058,0.062063008334292444,0.052489998979826064,0.04553230841217458,0.04155501399358207,0.009944067183663658,0.0478849479144355,0.013902377194693737,0.050707213525096696,0.0703651119720975,0.12013828550277879,0.049205542014496416,0.04161417857007221,0.050745463028198934,0.07740524993743758,0.04886356810229142,0.05511705912217486,0.0,0.03354828878297618,0.052367450814961844,0.04356054341074369,0.03652479567342346,0.10197058327078469,0.020052771795444586,0.015359478578060621,0.04284138746316218,0.03858930618889202,0.05848201596744885,0.1881067832461538,0.11196265640437697,0.04239892267707072,0.03515892607252172,0.043895908861142155,0.13513401787592252,0.029907566247136027,0.0,0.06808375882309543,0.04661520026442315,0.03980368318997248,0.012231138820395332,0.10071329065253622,0.042233027850955646,0.019403660616932498,0.18301987954951376,0.08152479989955831,0.05461126663337161,0.032189513718543096,0.21746184910789368,0.09083162172854278,0.1979796080402806,0.05317932134088834,0.021699189833700804,0.05331605666487376,0.04910071706804523,0.00724347446750236,0.04288547947385478,0.0441696314680371,0.03932582654932018,0.06624468280303175,0.028690500159335445,0.16469018193224008,0.015505979905118225,0.04525591773787227,0.027660026922698627,0.04347999745498194,0.01624858188955687,0.019071862228700047,0.07893838608690773,0.04608158537581442,0.05056241561924998,0.26658724313822185,0.0,0.029293208088295036,0.003547403959174371,0.025310302157032005,0.0,0.01618113359407145,0.019499340343323592,0.041263150471830004,0.05072488689786034,0.03686028475209475,0.03894238143419997,0.028690500159335445,0.061566771627490836,0.0530026261755292,0.05284994793060999,0.056013219462482965
