,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.0012720925581965693,0.0019066207551420543,0.0018117527773235614,0.0012251178433160502,0.001630497902377401,0.0016527059360828642,0.0017975443496489377,0.0015128205997063222,0.0014897395003122369,0.0017997565827061798,0.0016798714796530537,0.0017448149799585456,0.0012591617230189426,0.0017306968604402508,0.0017591734205673788,0.0015702272056524486,0.001867291345233258,0.001733332936713483,0.0018740331213916175,0.001701342523613653,0.0017935557850601068,0.0019217444958435437,0.0013480842709347111,0.001766537039344587,0.0013585993019746296,0.001684048275860517,0.0017455088951752926,0.0017282811932586685,0.0015095419754283428,0.0011901139875581345,0.0016297831250103516,0.0007456705208058843,0.001354973934785461,0.0018746370124082458,0.0019267491878642816,0.0,0.0017631807034180214,0.0017693685561953646,0.0014832269275392648,0.0017306968604402508,0.0017203693793002737,0.0017926097712650706,0.0019288369279885963,0.0017983231382569644,0.0018986342096576647,0.0017976782351063901,0.0017089063072599471,0.0017756934663142325,0.0009957496634805316,0.0017585228901762769,0.0016613622646365297,0.0015796809416160444,0.0016088313674069814,0.0013179948975534138,0.0017312493292046135,0.0012047527546742637,0.0015932588524924655,0.0017698525519324547,0.0017715701993626684,0.001900817405461862,0.0016212351294577737,0.0017591035648826569,0.0013251990052747153,0.001692356379773343,0.00046915568981126607,0.0016319833360368648,0.0018454284590377714,0.0017715701993626684,0.0016293347180335105,0.0017983786121597864,0.001930704955739597,0.0017702795614535907,0.0018609429965472254,0.001695769097789907,0.0017473498928935582,0.0016670779207573353,0.001747333454477712,0.0018990960086547213,0.0017172318406220165,0.0015157805816176748,0.001695769097789907,0.0014989807677842008,0.00180052275207577,0.0016819249430238847,0.001856032749714082,0.001845747775404203,0.0016736749906846597,0.0016214168842116688,0.001387566406886693,0.001369279009773276,0.0017560054252259891,0.0016108591834918219,0.0018655011114491339,0.0013174564480656122,0.00189890215749971,0.0,0.001559805881143818,0.0016844041255396744,0.0014367980984524866,0.001724882306595493,0.001909189797856499,0.001928182350273777,0.001803703829829076,0.0016079996898378248,0.0018723697066151544,0.0016758437130826647,0.0017209211929545992,0.0015805642096994984,0.0014425404274629326,0.0015204544583069311,0.0016602941200071922,0.0018207197262823107,0.0016354847553230387,0.0016500902439516207,0.0016548697246158589,0.0019799582825118056,0.001836738891420638,0.0012029976811721089,0.0018839276449272991,0.001750285131510541,0.002047654413204515,0.0018516860786476127,0.0018491912764138018,0.0017864157215799913,0.0014680796377894473,0.0,0.001926895496025797,0.0017775735022409556,0.0017217913676122348,0.0017644875302452367,0.0017435741604919044,0.0018283484003067784,0.0011718149158202419,0.001665753715843297,0.0018681964780788184,0.0018488948967753363,0.0015595688023640445,0.0012738790013014434,0.001679871472405754,0.0017649718888806758,0.001694979769111399,0.0016953334552481853,0.0018478587284795674,0.0018854791864095595,0.0018056148150688925,0.0017206815019649604,0.0011621295003561352,0.0017518486712594851,0.0018496428556829248,0.0018762724648249585,0.0017791438803561454,0.0016721583366980316,0.001829043544511287,0.0017766350449607057,0.0017802150610674661,0.0016269593615363866,0.0017737831012794437,0.0016967719322516024,0.0017002593286385165,0.0019220956389053888,0.001736175969533333,0.0017766350449607057,0.0018599867939762948,0.0019053595846890595,0.0017260133079795923,0.0017585455438057897,0.001652349840359052,0.0018856854976359815,0.0018500611509597396,0.0018892685388634406,0.0017373414312656075,0.0018068064605839213,0.0016765519786929974,0.0013289462562665864,0.0015157805816176752,0.0017295066135709757,0.0017294921806308326,0.0017470603947028337,0.0017882596992885877,0.0018700838571243867,0.001706474894845257,0.0017814177965656034,0.0017343436506066967,0.001803703829829076,0.0,0.0017347188567740023,0.0013433936971341126,0.0018324555850393663,0.0015554892502695327,0.0017754882109822618,0.001857958324025536,0.0016884666424969012,0.0016904051825692907,0.0018159701382659526,0.0017143525510551181,0.0014731922533183185,0.0018021106481521851,0.0016655541111137687,0.0017570980660929821,0.0018038282085842546,0.001177313600141438,0.0017391011131298129,0.001592651423122495,0.0011497230679767608,0.0014701700802048853,0.0018718152007126956,0.0026801677645798224,0.001683751291670333,0.0018044119334874047,0.001245866925839488,0.0019089037197139525,0.001895658723926037,0.001370636292506047,0.0016570849733517617,0.0010844098580731303,0.0018728537137286873,0.001880366558610755,0.0015718293367018923,0.0018343431402522733,0.0011589757636784786,0.0016967719322516029,0.0013034803554953485,0.001144601529606165,0.0009791425837297357,0.0016967719322516029,0.001539179227363754,0.0013498734093456313,0.0011686262355236074,0.0019105323580928886,0.001889943432359237,0.0017580354953378897,0.0018044119334874047,0.001973013470729992,0.001782338359080959,0.0018153881427153081,0.001787809226732957
Agricultural and forestry machinery,0.00012373177919404555,0.00018274606377996104,0.0016375456813882685,0.00010892089891178325,0.00011465002812159631,7.251783902537394e-05,0.0002175423669472192,0.00014194004265628395,0.0001276931543284277,0.00021165874547565775,0.00010174898596532475,6.823885187667544e-05,0.00011849768251065092,0.00010173912037880437,5.502043486759572e-05,0.00015077169526099245,0.00017458285098297018,0.0001083144605948861,0.00027364785289783826,0.00011544325934223731,0.00018053193818176692,0.0002767693654240261,0.00013067012805265818,0.000305203852786745,0.00011228248478770516,0.0001429075896670473,8.443102815998482e-05,9.832346343250662e-05,0.00013466902179620267,0.00010893921716618776,0.00015454771039614582,0.00012736452749758105,0.00011516911060079716,0.0003012540451785998,0.00033369254154940706,0.0,0.00015595782456176479,0.0001091599880372081,0.00016187235109549282,0.0001017391203788044,8.341684345379749e-05,0.00012072668637737549,0.00021899522525485403,0.00017241713900574462,0.0001524906864205385,0.0002052940689836504,0.00015491210436658056,0.00021320933569894492,0.00014831010074375036,0.000251305805901717,0.00013109754687813167,0.0004787577063920022,8.410170110101939e-05,0.00012693044632110307,0.00010173912037880441,0.0001271101627058894,0.00011401033766960353,8.452005966504166e-05,6.758997800762047e-05,0.0001546501497055395,0.0002046746717986784,0.00011101866912639413,0.0001609745989904246,0.00013373155779153336,0.0002534369627309163,0.00025885253566968006,6.685531319072208e-05,0.0,7.35323622914524e-05,9.769698203923305e-05,0.0001544032719502648,6.440494487219939e-05,0.000444582861449279,0.0002419534993680104,6.823885187667545e-05,0.0005407595721853593,0.00010288083820146069,0.0002263463869728037,0.0002322108201093798,0.00020739460094729796,0.000255562940126556,0.0001612772732605354,0.00016137289063837017,8.883238328577101e-05,0.00018623867548735195,0.00022932455104076845,0.00014535198764278854,0.0001190099016195285,0.00014298097653894334,0.00016351794415538654,0.00010498357484840978,0.0003874231118903729,0.0006238680630628923,0.00021424193645374864,0.050809682135959655,0.0,0.00018939533446276797,7.82778351730788e-05,0.00016834550193925172,0.00010671702080136366,0.000567583535349099,0.0003619473986126732,0.00010892089891178325,0.0001525172998699091,0.00019873274073250191,0.0001427733893604873,0.00010221517026149957,0.0002435927048413437,2.7236599069871907e-05,0.0002873756257060355,0.0012642690122957312,0.00023735101212822286,0.00011473985140220099,0.0002423834230478909,0.00018718659875673825,0.00033413945744326687,0.0059322967769950535,0.00012134027326045002,0.006254319228093138,0.00010623062781076212,0.00028195362653394245,0.00016760062756224575,0.0002425930649750123,0.00014580061481480483,0.00010811353101339917,0.0,0.00029459528790301093,0.00012562250830639278,0.00013634448161842921,8.155834377502046e-05,9.526081224579874e-05,0.0007872030553254361,0.00011488676635573062,0.0001490719426625471,0.0002014413489806505,0.00026703901653499603,9.946881644832135e-05,0.00016174189489281214,0.00017035660937839516,0.00026675440814281323,0.00019780617023801617,0.0001643279834407705,0.00025391743119838065,0.0004171710615859626,0.00041937296226173334,0.0001591968214251333,0.00010892089891178325,0.00015192497229596504,0.0003095403139771123,0.0002695666534213017,0.0001630569936652077,0.0004916832299583998,0.00013934084244171736,0.00011969137143559023,0.0008696008418621146,0.0001581648197671601,0.00016927107007509959,0.00011572949769751969,9.199856176323286e-05,0.00029809159901281055,0.00010847280393362154,0.00021236524685087606,0.0002016309979020114,0.00020635607273982565,0.00021672428858612275,0.0001300886293860243,0.00015486887161174348,0.00048469446708053585,0.00019490340413082382,0.0001709855448783903,5.755655293239653e-05,0.000218995225254854,0.00014803008565512343,0.0001359641359415701,0.00020739460094729807,0.0005256267209497879,0.00013914038995097426,9.718435667659909e-05,0.00011353432359173528,0.0002481778240565976,0.00025906173366193854,0.0002023200414655745,0.00013324886518811541,0.0004626268517607851,0.0,0.00023860508329163362,0.0005591427565404043,0.00024249069175575377,0.00017386315257559318,7.297517104235382e-05,0.00014336537039944075,7.501121183405224e-05,0.00010376614107738909,0.0001450722600907775,6.802194768473473e-05,0.00036663170760785585,0.00011564890895484276,9.02992587757825e-05,0.00010253792814098225,0.0001337256289968956,0.00010875905096161074,0.0003860137445178647,0.00016806411538331209,0.00010179280415684528,0.00012562112597950373,0.001721075244934313,0.00030478206388032336,0.00016153146937654636,0.0001083144605948861,0.00013150409323318545,0.0015655701303704116,0.0002061744762225677,0.00018995936999197222,0.00018313262661207212,0.00014548524546662532,0.0004231483165651211,0.00024115453187598357,0.0003058189477315198,0.00036103470820595735,8.317713056484456e-05,0.00016317584296119758,0.00013368891447763947,0.00010892089891178325,0.000234093340923263,0.0,0.00012048095632951593,0.00023483755503777147,0.00011102531814817668,0.0003136757485777139,0.0001541756929123868,9.722219229952197e-05,0.01480354944528928,0.00018274443238853853,0.00013290781836061227,0.0005521155479138078,0.00020578441117394237
Aircraft and spacecraft,1.4585137046230912e-05,2.451093200597047e-05,2.6140579952286756e-05,1.5676587404635272e-05,8.533145135131545e-06,1.2570823067569566e-05,1.4713370888081722e-05,1.269725421083183e-05,1.3303086030026954e-05,4.05781515511059e-05,1.457916398932242e-05,1.5763046156677897e-05,3.764691804903984e-05,8.644391255270441e-06,2.0711695595675727e-05,2.4169587841237047e-05,3.309896851054832e-05,1.3910247650326269e-05,2.3701159055953327e-05,2.1704079282645273e-05,2.4203239715329186e-05,3.367147373633382e-05,3.948299553118957e-05,2.5422225805675588e-05,2.775063578822789e-05,1.2282287451659008e-05,1.5728931148282824e-05,3.839710320228993e-05,1.043247126774241e-05,1.0602101923418523e-05,1.248024590750746e-05,1.2501330859019624e-05,1.2415223868076436e-05,2.4941280040046176e-05,2.3171483886682793e-05,0.0,1.549045233872069e-05,4.557117439085479e-05,1.6152355068083114e-05,1.1668607041047338e-05,1.4089969778264949e-05,2.9187833085185387e-05,1.5105621309426434e-05,1.5631378635715592e-05,1.6101219090610434e-05,8.790942010040463e-05,1.4433324334333828e-05,1.1683950496701298e-05,1.4136756449645076e-05,1.3806947590029314e-05,1.6245246820632032e-05,1.2759409949325416e-05,1.822284822716612e-05,2.0065124302336167e-05,8.644391255270443e-06,1.4167455662146883e-05,1.1880443007416717e-05,1.576439607614987e-05,1.3166745882627959e-05,1.528676742042478e-05,1.8288967956979332e-05,2.6124772473473665e-05,1.1381980896174528e-05,4.5179279876528544e-05,1.168829672823209e-05,3.902982123192072e-05,1.4113867777327508e-05,0.0,6.211989327479894e-06,1.2523999223084924e-05,2.0152635233060702e-05,1.55310231931744e-05,2.2222881469242092e-05,1.844177158411766e-05,1.572893114828282e-05,1.2698633230449782e-05,1.3333487213062677e-05,1.2540807419750709e-05,0.00010143122179157084,2.391411747271526e-05,1.8509644785463776e-05,3.491075685337308e-05,1.3175784931726342e-05,1.4805797607380436e-05,4.1722593967093484e-05,1.850396681141603e-05,1.4710330284337857e-05,1.6542070517425566e-05,1.0111867137499612e-05,1.614827760675365e-05,1.405424838530788e-05,1.406086810525369e-05,1.476076159241637e-05,1.1312389631074791e-05,2.67718192376278e-05,0.0,1.253049267350065e-05,1.0476165025748494e-05,1.0282419240119086e-05,2.0841727467949204e-05,4.769888943723729e-05,2.4660826929358912e-05,0.00019006202760075885,1.3537632963612138e-05,1.9479279625815478e-05,1.1038155042593769e-05,1.1641763807314774e-05,1.1514187084927213e-05,3.995566133459139e-06,1.0634603815041849e-05,1.2698633230449782e-05,1.3640301462104247e-05,2.2750280819953026e-05,1.343656168532443e-05,0.00028308577973810907,1.8358241367524975e-05,3.588202022992849e-05,1.0521819907782244e-05,1.0541231942370402e-05,1.7609587930340887e-05,3.271016056353159e-05,1.7844459161128804e-05,2.8455297455171813e-05,1.616211775287933e-05,1.2159208092557752e-05,0.0,5.059431017513152e-05,1.152592122562932e-05,2.121736026072591e-05,1.3413147027140193e-05,1.717612285035639e-05,1.3373419432541376e-05,8.361303019182073e-06,5.3810511185504924e-05,1.5175357612950636e-05,2.0537724291757145e-05,1.4931343435704617e-05,1.3610312734078825e-05,3.273675229012475e-05,0.00022896180384091863,1.5006070779267813e-05,1.3586583073329522e-05,1.4061368086461935e-05,0.0,1.0068693933517344e-05,9.065621898106783e-06,1.8121039022554656e-05,1.4116911129342385e-05,9.3219390655727e-06,6.011799095210808e-05,1.2314779010496351e-05,2.3994433748310155e-05,1.5397700502847492e-05,0.0,1.685849456351711e-05,2.9697047425126177e-05,1.0011797289342277e-05,2.393036400109838e-05,1.4008053558369659e-05,2.02839125821562e-05,8.644391255270443e-06,1.6208927368805125e-05,3.705024009513915e-05,1.3747929623764336e-05,1.4929689969977257e-05,1.5728931148282824e-05,5.661576017286339e-05,2.608555473363093e-05,1.0127428745815753e-05,9.98719565569421e-05,1.3106198703405573e-05,2.1108842299790603e-05,1.4710330284337857e-05,1.0544579640248549e-05,2.391411747271526e-05,1.0146556335808289e-05,1.4012977568489718e-05,1.2238621407549722e-05,2.1108842299790603e-05,1.3082419709069399e-05,1.3148360996917636e-05,0.00011463979306149859,1.120023207882221e-05,0.00019006202760075885,0.0,1.3214775127872276e-05,1.084187797107719e-05,1.533303319255422e-05,2.260803770903411e-05,0.0001884161027765727,0.0004127700189932866,1.6080473673255057e-05,1.538207434727579e-05,2.6018856745847085e-05,1.5167325665788076e-05,1.9801960051505212e-05,4.876996528626098e-05,1.3341300771319874e-05,1.1892064394584744e-05,1.6234223198858468e-05,1.3368308152048257e-05,2.8378340035306385e-05,1.719485352383216e-05,5.535649920161181e-05,1.909809191416965e-05,1.6107666605744352e-05,1.5097238609538476e-05,2.4661421054053165e-05,1.4159447219852818e-05,2.1166348646330353e-05,5.269041801371052e-05,1.1690189235886479e-05,1.1294840316206564e-05,1.5554271136215222e-05,1.2369298342147703e-05,1.3640301462104242e-05,1.1230720955006728e-05,3.102892203093907e-05,3.274899169605809e-05,0.001353911153656703,2.1935163947958785e-05,8.784104720797144e-06,1.0011797289342277e-05,3.8247470662734814e-05,1.8509644785463772e-05,1.0894483477998828e-05,2.236523478882446e-05,1.687533125004982e-05,2.292342168443359e-05,1.3908600618191792e-05,1.002605551201972e-05,1.4745281438844428e-05,1.510118501966388e-05,1.2052429517318304e-05,1.1585697116578659e-05,1.9219131409501482e-05
Animal feed ingredients and pet foods,0.0,1.0000000000843714,1.0000000000843712,0.0,1.0000000000843723,0.0,1.000000000084372,1.0000000000843723,1.000000000084372,0.0,0.0,0.0,1.000000000084372,1.0000000000843712,1.0000000000843723,1.0000000000843718,1.000000000084372,1.0000000000843725,1.0000000000843727,0.0,1.0000000000843718,1.0000000000843716,1.0000000000843716,1.0000000000843725,1.0000000000843725,1.000000000084372,0.0,1.0000000000843723,1.0000000000843714,0.0,1.000000000084372,1.0000000000843718,1.0000000000843718,1.0000000000843705,1.0000000000843725,0.0,1.0000000000843718,0.0,1.000000000084372,0.0,1.0000000000843727,1.0000000000843732,1.0000000000843714,1.0000000000843727,1.0000000000843723,1.0000000000843718,1.000000000084373,1.000000000084372,1.0000000000843716,1.000000000084373,1.000000000084373,1.0000000000843725,1.000000000084372,0.0,0.0,0.0,1.0000000000843718,1.0000000000843714,1.000000000084371,1.0000000000843723,1.0000000000843718,1.0000000000843718,1.0000000000843716,1.0000000000843725,1.0000000000843716,1.0000000000843723,1.0000000000843723,0.0,1.000000000084373,1.0000000000843718,1.0000000000843714,1.000000000084372,1.0000000000843727,0.0,1.0000000000843723,0.0,1.000000000084372,1.0000000000843723,1.000000000084372,0.0,1.0000000000843718,1.0000000000843723,1.0000000000843718,0.0,1.0000000000843725,1.000000000084372,1.0000000000843727,1.0000000000843727,1.0000000000843723,1.0000000000843723,0.0,1.0000000000843725,0.0,1.0000000000843725,1.0000000000842952,0.0,1.0000000000843718,1.0000000000843716,1.0000000000843716,1.0000000000843716,1.0000000000843716,1.0000000000843725,0.0,1.000000000084372,1.000000000084372,1.0000000000843718,1.0000000000843723,1.0000000000843723,1.0000000000843718,1.0000000000843716,1.000000000084372,1.0000000000843723,1.000000000084372,1.0000000000843725,1.0000000000843718,1.0000000000843705,0.0,1.0000000000843727,1.0000000000843619,1.0000000000843723,1.0000000000843712,1.000000000084372,1.0000000000843725,1.000000000084372,1.0000000000843723,0.0,1.0000000000843723,1.000000000084372,1.0000000000843718,1.000000000084372,1.000000000084372,1.000000000084372,1.000000000084372,1.0000000000843725,1.0000000000843718,1.0000000000843714,1.0000000000843718,0.0,1.000000000084372,1.0000000000843725,1.0000000000843718,1.000000000084372,1.0000000000843723,0.0,1.0000000000843725,1.0000000000843736,0.0,1.0000000000843714,1.0000000000843727,1.0000000000843707,1.0000000000843723,1.000000000084372,1.000000000084372,0.0,1.0000000000843718,1.0000000000843716,1.0000000000843727,1.0000000000843723,1.0000000000843718,1.000000000084371,0.0,1.0000000000843727,1.0000000000843714,1.0000000000843716,1.0000000000843718,0.0,1.000000000084371,1.0000000000843714,0.0,1.0000000000843725,1.0000000000843718,1.000000000084372,1.0000000000843732,1.0000000000843723,1.0000000000843716,1.0000000000843725,1.0000000000843718,1.0000000000843716,1.0000000000843723,1.0000000000843718,1.0000000000843718,1.0000000000843714,1.000000000084372,1.0000000000843712,0.0,0.0,0.0,1.000000000084372,1.0000000000843723,0.0,1.0000000000843723,0.0,1.0000000000843723,1.000000000084372,1.0000000000843718,1.0000000000843725,1.0000000000843718,1.000000000084373,1.0000000000843712,1.0000000000843727,0.0,1.0000000000843723,1.0000000000843714,0.0,1.000000000084372,1.0000000000843718,1.0000000000843712,1.0000000000843718,0.0,1.0000000000843716,1.0000000000843716,1.0000000000843727,1.0000000000843716,1.0000000000843718,1.0000000000843712,0.0,1.0000000000843705,1.0000000000843727,1.000000000084372,1.0000000000843716,0.0,1.000000000084372,1.0000000000843723,1.0000000000843718,0.0,1.0000000000843714,1.0000000000843712,0.0,1.0000000000843703,1.0000000000843718,0.0,1.0000000000843727,1.000000000084373,1.0000000000843727,1.0000000000843723,1.0000000000843725
Articles of concrete cement and plaster,5.301640711778077e-06,1.2479641942938809e-05,5.519862909934761e-06,4.567313188870411e-06,1.9065554192975854e-06,9.299560995719508e-08,1.5739408171380727e-05,5.5292823465427515e-06,3.8384168294195717e-07,4.705606560488622e-05,6.176673321846736e-07,1.6950702578913067e-07,4.65267761745336e-06,1.0958656798558771e-06,1.0537609896131122e-07,7.836535847228701e-07,1.6790006295522297e-05,2.106038129725424e-07,0.00016736071742286897,4.6332015439362825e-07,7.5677672133518416e-06,0.04727162067165497,4.9380923904130415e-08,1.2937355995570559e-05,4.74170389272561e-06,9.088144207219351e-08,3.1166926486398834e-07,7.304617052444565e-06,3.124320250818223e-06,3.875947560590254e-06,7.816151391735668e-06,1.1774983997627687e-05,4.094573670895494e-06,3.7705989023745306e-05,2.7403877434110166e-05,3.2373280943494832e-06,1.892248577927318e-05,7.241506546765297e-06,6.176673321846736e-07,1.0958656798558771e-06,4.487567546337078e-07,7.27108605176917e-06,1.5969385554299766e-05,4.276270272008233e-06,5.414749786299905e-06,1.852005228811683e-05,9.357493345294345e-06,2.75839656897564e-05,2.249048927911009e-07,1.1814655708429669e-05,1.0140026239168497e-06,2.293496957899068e-06,1.975422954584976e-06,1.96554798414881e-06,8.111845064993213e-05,4.936757570718774e-06,1.9683080698380297e-07,6.326329495389089e-08,1.0704999474009463e-07,1.4512566983343545e-05,4.339833331766475e-06,1.6950702578913067e-07,3.2373280943494832e-06,1.4945449126181567e-06,4.948737446008707e-07,5.021481548193065e-06,4.285141134732739e-06,0.0,8.980381551605174e-08,1.9307383202506606e-07,1.0582260008620946e-05,5.9113835956273264e-08,4.757122172700288e-05,6.336205900648122e-06,3.3718983848458915e-07,7.969920362790082e-06,5.293608003104458e-07,4.40045726242886e-05,4.134439905173062e-06,4.070582656512507e-06,6.336205900648122e-06,1.3581505633693313e-07,1.3573084635783523e-05,1.0323905723798578e-06,1.3654551830580497e-05,8.319293255533697e-06,4.1146062377443877e-07,7.656051271403716e-06,1.3408691426316547e-07,5.86972923622785e-06,2.504482130089092e-07,2.1566626163425443e-06,4.6879876185843615e-05,6.493943594652793e-06,1.6384348828584312e-05,0.0,3.1653010815521977e-06,4.645322426343308e-08,6.6184124050023954e-06,6.912274026495026e-08,4.8614129723181625e-05,2.740403422761267e-05,0.0,6.190928729379005e-07,1.5639420209243334e-05,3.6275106951769858e-06,1.5393364597698935e-05,4.681179435999173e-06,9.453457627638501e-08,5.357053379347656e-06,1.0287687501635465e-05,5.424317787132548e-05,3.7671417285886625e-07,1.4688573298547814e-05,3.6058216014051617e-07,2.4755292358263774e-05,4.119074808398161e-05,4.776269887580434e-06,2.5611252891834822e-05,9.923549375169674e-06,2.6833148013269147e-05,3.6775812653348354e-06,6.386263541929844e-06,2.9511050770287285e-06,5.276943045383972e-06,0.0,5.220572089342544e-05,1.908725775287734e-05,4.56720911853437e-07,2.9300747621694685e-07,4.1600862490521227e-07,1.7647845406463265e-05,6.51123832823122e-08,2.489933047429596e-07,6.294548703502862e-06,7.567539936405505e-05,3.822026589283623e-08,4.008392720563334e-05,2.706507536103966e-07,3.0426292652420795e-06,8.051462245004524e-08,3.959969575283153e-07,1.5779695305230146e-05,4.249412010164481e-05,6.135499770350526e-05,7.402340243932068e-06,4.272598990144197e-06,2.0645541342361464e-05,2.1008583708652078e-05,0.0002828989227394102,1.8933871929600166e-05,3.48677623984056e-05,6.224731596524542e-05,1.7665283029763168e-05,2.2527122660963553e-05,2.2804258731119417e-06,1.8731335192746606e-05,2.6934828219120014e-07,1.0176611238512471e-07,3.6317149863415593e-05,5.57333225359694e-06,1.8731335192746606e-05,1.5680641921037137e-05,2.1856505737598923e-05,4.83753582871577e-06,1.8731335192746613e-05,6.034909007191714e-06,3.590093048549301e-05,3.0021837428336646e-05,0.0001149050217495123,5.3516361587360016e-08,1.594746261172624e-05,5.556908537789056e-08,8.902753127421874e-06,4.070582656512508e-06,1.8998393345175587e-05,2.1444984137164642e-07,2.789202193029285e-08,1.0017167675367308e-05,1.1076933848883041e-05,1.1392077728832013e-05,1.3731093642837053e-05,1.6658370366467195e-07,8.99567047577071e-05,0.0,1.0256303916784739e-05,3.0053681352353368e-05,1.2420206948506998e-05,3.3975693525461182e-06,8.709215947897809e-08,1.5281001517731858e-05,3.474934946276031e-07,3.7687756556330415e-07,1.1257126154876763e-05,1.943785314323627e-06,7.96314602248754e-06,7.702019561201822e-08,2.3030465071969523e-07,1.096123510443628e-07,1.9842333560115083e-05,4.977617200167823e-06,2.888760678877288e-05,6.026534668760803e-06,3.763443941361685e-06,4.75971438875399e-06,2.1073159447707655e-05,2.6190347414822613e-05,3.7166663249574985e-06,6.897460085020213e-05,1.011799703277874e-06,3.058255711864853e-05,6.269176848555635e-05,6.886667168054324e-06,9.335617743671889e-07,2.281440258923488e-08,4.754893680379338e-05,7.664138120445566e-05,1.3467897460476882e-06,1.087506305446545e-05,1.6956159140883185e-07,0.0,5.517435452322604e-06,4.566500965429835e-06,5.427930652628677e-08,0.0,4.58236862898328e-06,1.05358689524095e-05,4.65218416494936e-06,4.389015288493795e-05,5.846996790434273e-05,8.773971947593258e-06,6.897460085020213e-05,1.3541022685998897e-05,1.906471501749958e-05,2.091684614802329e-05,1.8464541568040923e-05
