,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.00019598297296695186,0.00028244658697302054,0.00030254018733118774,0.00018826389158423378,0.00039730584820710284,0.0003158463289492709,0.0002913772892556161,0.00023111087737023395,0.00025039373105697316,0.0002819807341508165,0.000283996068634802,0.00032201465858229127,0.00019871139440934792,0.00026621543692186163,0.00029535614337790827,0.0002600333480768659,0.00032339956841938614,0.00032791112546452425,0.00029557071081540094,0.0006182207196051406,0.0002858147717990825,0.0002831446579116225,0.00026805099107512093,0.0002901898411910278,0.000220302612383117,0.00030254918902082617,0.00031050778512300915,0.00029003302758291727,0.00023413182194086257,0.00018457971187535829,0.00024478522425995855,0.00011145492735278731,0.00021423168666284906,0.0002766501862394464,0.00028641938260305487,0.0,0.00031308219812194025,0.0003044920000271561,0.000229431442100494,0.00026621543692186163,0.00029512542419959795,0.00027069661011466686,0.0002820429340617111,0.00029035630504895135,0.00028359151942489944,0.0002746208813497685,0.00032375626789470774,0.00030610055781154464,0.00015292338086474964,0.00029908373348693044,0.00035838271772955377,0.00024177716605562003,0.0005155657722710438,0.00024839708224019314,0.0002662699335954553,0.00018790667247189645,0.00034178280622501476,0.0003252686254716409,0.0002892130378664784,0.0002447430042354645,0.000647420400663859,0.00020534752758366904,0.00029545565284982164,7.225867476550749e-05,0.0015673570555545667,0.0003571724007411303,0.0003252686254716408,0.00032058457375331976,0.0002986602314127808,0.0002855063362576136,0.0003212232146718022,0.0002790631880059141,0.00029361043543566797,0.00030976163271806623,0.00042294971070489987,0.0005736661695970838,0.0002777191752075294,0.0003484305778692665,0.00035676803586124066,0.00029361043543566797,0.000258378704402004,0.0004759225652360017,0.00032516909780048585,0.0002852681471278002,0.00037585957306720847,0.0002943580918638493,0.00027283921855514103,0.003313713649132186,0.00021095870292047806,0.0006327358870336381,0.00024785634631949274,0.0002833245182232529,0.0002747288177072679,0.0002898905819927905,0.0,0.0002382505079306956,0.0003538540902365874,0.00022658661518386322,0.0002902701940801071,0.0002817262021105227,0.00028634812309463926,0.0002800153421226772,0.0002650150255395962,0.0002852415710273784,0.00027052387428413456,0.0003545455809114707,0.0004235025705951687,0.0003366978082338736,0.0002311930958419597,0.00043273792887100413,0.0002710859028348759,0.0002617356785838375,0.00032703037316911347,0.0002665824191004346,0.0002826044924246701,0.00027429006995848324,0.00018569154135163348,0.00028438481912096045,0.0002876055928235433,0.0002860552901358674,0.0003087010728565239,0.00028350000309543234,0.0002873052747191317,0.00022786661934338977,0.0,0.0002990834851604171,0.0003448174694937939,0.0003165505215970252,0.0003204244059459753,0.00033771720182644035,0.00027380075950804076,0.0002261886454003931,0.0008082796095358291,0.0003012852432862199,0.0002862274875757255,0.00024106333323498807,0.00023157998387714204,0.00030341031540533883,0.00031546254612061533,0.00041652034374400866,0.0002884280959970238,0.0003272971903025253,0.0002802991559569431,0.0002849552830639983,0.00029566320274458034,0.0002747765687375768,0.00018025227410242107,0.0002814121978282944,0.0002969416933312418,0.00027922599139950467,0.0003848122510491177,0.00031602431182193604,0.0002852852817085875,0.0002872134001118185,0.0003588714642134826,0.0002454286602433594,0.0002859098003055984,0.000662740856217526,0.0003011165531772665,0.00028412631804576957,0.00026598582986950937,0.0002872134001118185,0.0002907715548019949,0.00028394713745916997,0.00026597876730082796,0.0002841295082596062,0.0002585759745245715,0.0002810134926663104,0.0002724881749838494,0.00028018215867961884,0.00029065158505225583,0.0002906840091878482,0.00040511913270279174,0.00020206374693505864,0.0003567680358612406,0.00029500838170949857,0.0002827832893546828,0.00040112798761087495,0.00028874968050346297,0.0002872198652782972,0.0003028556419132688,0.00027436860162464413,0.00029966453270806423,0.0002800153421226772,0.0,0.00030676639363916644,0.000205196977414628,0.00033530825846378497,0.00023721222753607602,0.0004547639781698912,0.00027876486645165974,0.00034228457293215825,0.0003535429450835602,0.0002956534226042169,0.0003673766751445248,0.000248120091051838,0.00030400396790836805,0.000309372684491127,0.0003097004474548185,0.00031421637876779754,0.0001899873839562009,0.0002977033227195337,0.00030258800445759473,0.00017735806164902095,0.0002378815122362948,0.0002957216095931086,0.0002975225892232402,0.0002686725130842546,0.00027842199561236045,0.00020377272021314467,0.0002815062680486866,0.00028306314772290895,0.00022950908457697696,0.0003106481427039061,0.0001756372906989151,0.0002818325359249415,0.0002817548332164283,0.00024694538202887987,0.00032514197051845524,0.00021251437166613045,0.0006627408562175258,0.0002585818527950779,0.00017652890247543804,0.00017245131771825346,0.000662740856217526,0.00024248376819753178,0.00020558532218527482,0.0001851610395373088,0.0002833788116526025,0.0002804860541186114,0.00030167713000648093,0.00027842199561236045,0.0002873274316413774,0.0003228507083656712,0.0003047708456978748,0.0003312750993785904
Agricultural and forestry machinery,1.998553391970623e-05,5.9871365606446325e-05,0.00030109835617297606,1.3707152651589695e-05,9.336095052885632e-05,0.0004293030679747238,7.290055704226522e-05,4.103038543637114e-05,7.824570619837579e-05,3.504685226884661e-05,1.5094234847711041e-05,2.0350752210190057e-05,2.0833311372334087e-05,1.5081062678130308e-05,1.384593893200125e-05,0.0007182567869008172,0.0001638085999744951,1.9607419550590803e-05,0.00011237753887205952,2.6857021123783848e-05,0.00011526414867330372,0.00010765126024972118,6.494973781691509e-05,7.712213954477053e-05,1.751517759429881e-05,3.71499750403603e-05,7.407834470641133e-05,2.9592228996748156e-05,2.8517440599394254e-05,1.4224491510253374e-05,4.337722542815463e-05,3.200470343212779e-05,2.463612848060346e-05,4.963220480079562e-05,0.00016612588631087315,0.0,8.86549691279715e-05,8.289357008781975e-05,1.71307748163637e-05,1.508106267813031e-05,2.226639495613527e-05,6.342428705686438e-05,5.8426416624914085e-05,9.732799531342337e-05,5.219203805114345e-05,6.978165851051709e-05,5.264019937755659e-05,3.082309625937958e-05,5.004388257255513e-05,4.5516552628603905e-05,0.0004907779569703288,4.7594305871496675e-05,0.00016204844504190302,2.1761500510978834e-05,1.508106267813031e-05,1.9008774983606194e-05,1.75236146855654e-05,1.6213429376717923e-05,5.039655515374217e-05,3.3471655973659586e-05,2.83715454560277e-05,9.104687860986795e-05,0.0001194353493423423,6.746563428069006e-05,0.0001270527312869601,3.437291596377126e-05,0.0,0.0005416768557796515,1.953843656169952e-05,4.7137332316046927e-05,1.954714603004873e-05,0.00010724823381973347,2.5865245271961297e-05,2.0350752210190057e-05,0.0001440350683371386,2.5746989582973525e-05,4.337156665362918e-05,5.759511908595628e-05,7.654511978482726e-05,2.54370804402161e-05,0.00010792709284901248,7.575249156698528e-05,0.0004981766226223952,8.633961301746463e-05,7.596015861336089e-05,0.000495576985721054,0.00029049239153384896,0.0015800756903276575,3.7269590021875174e-05,2.6481969400123043e-05,6.78152952696996e-05,5.117961076052506e-05,4.1235079064957476e-05,5.832523181229803e-05,0.0,0.00011057915132608418,2.4613336961341845e-05,4.1183135973312134e-05,2.6373070411537674e-05,6.0978937723158195e-05,0.00019697196958085717,1.3707152651589695e-05,2.697418845874123e-05,6.071111256309569e-05,6.297971735780212e-05,2.4321983030559802e-05,0.000569834470188069,1.4182750128242297e-05,4.560815813277638e-05,5.797078189412596e-05,2.899437932472824e-05,2.7710252928886434e-05,0.00010064506165131874,5.1147043498929844e-05,6.334733591485957e-05,4.163652401189204e-05,1.8272760602081017e-05,4.069018461006715e-05,3.064925676864223e-05,5.138143288177045e-05,0.02041393133537051,4.786746518901667e-05,6.82744815313464e-05,1.664040330692168e-05,0.0,0.00011079364281968035,4.779222793585128e-05,5.0963485650643005e-05,2.042103702595997e-05,2.706226297085432e-05,3.492518054399687e-05,0.00017380779564655322,4.3148730283962454e-05,8.303850684872892e-05,0.00012480237099178276,4.187331512074622e-05,3.521238161273318e-05,0.0002613797197943029,0.00015089545026271962,4.3439335617264844e-05,7.133271255555207e-05,7.340237890400146e-05,4.5442124366033635e-05,3.2685404171554273e-05,0.000149957150579876,6.440842326744063e-05,1.3707152651589695e-05,3.409738353961979e-05,9.115321607860743e-05,4.5880626712950085e-05,0.00011852340111247848,3.639558751962674e-05,3.9292138237338313e-05,1.698216516019199e-05,0.00018459149805034997,9.934223262282885e-05,2.1890635862852435e-05,2.3562564693126737e-05,2.4459091060569083e-05,0.0001370027594613628,1.6465198361100466e-05,2.6796117405900962e-05,8.601876758891787e-05,6.907296740586382e-05,6.364557371311544e-05,3.1837778738570895e-05,0.0007563708708290839,7.2742033015614e-05,4.8091955723609815e-05,4.339876682301127e-05,1.6725317721127924e-05,5.842641662491406e-05,0.0005631976003578913,3.9576683347695624e-05,7.654511978482729e-05,4.123976232345873e-05,0.00014793824060257648,0.00015429642922526013,3.87247521889621e-05,7.877096954062664e-05,4.691049447512794e-05,9.019385066738092e-05,8.495017898362396e-05,6.00921236761912e-05,0.0,2.9758877047950506e-05,3.965909822749631e-05,0.0003798947166255784,5.795785869688881e-05,0.00014152666915252557,4.4832754933274064e-05,2.0117856439471873e-05,3.7794631169924334e-05,2.3691529127215534e-05,5.6577844900129234e-05,4.934087397302442e-05,2.5452114833134314e-05,1.9491816053718087e-05,1.9890577290956952e-05,5.950581440945984e-05,1.4500073883591958e-05,5.9600305416142204e-05,0.00012604170290825834,1.4864741473316423e-05,3.7282414338521744e-05,0.00020768017088428103,5.860694290669502e-05,4.974599149424363e-05,1.960741955059081e-05,3.802898851511061e-05,4.6070414899349345e-05,4.605995166227951e-05,4.822815300695472e-05,8.073398707391798e-05,8.898115924313195e-05,9.977149053098057e-05,3.24440236833971e-05,8.681063554435424e-05,9.686587191326379e-05,2.167635606669111e-05,1.8050651888839562e-05,4.003149591990728e-05,1.3707152651589695e-05,3.69635953139098e-05,0.0,1.642137351884169e-05,4.324233075660739e-05,1.788693876179782e-05,5.2554186921787034e-05,3.546991846692441e-05,2.6102768262335017e-05,4.7630875058970335e-05,5.755022664982555e-05,5.669636599319125e-05,0.00017701512881843602,0.010974644150594407
Aircraft and spacecraft,5.0786983974771784e-05,0.0017416406917009355,0.012382005105630887,5.103912888405787e-05,0.0013554557809354521,4.0583576020700296e-05,5.285341158129574e-05,4.222631289407914e-05,3.1505027338609184e-05,6.40551097435667e-05,5.8970200203957544e-05,6.879634351935823e-05,4.2391557276995716e-05,4.845158612321089e-05,0.0001398588021086942,0.00032669483802854135,0.0004284024428154675,6.918703636060691e-05,6.261168302467711e-05,6.790156270779374e-05,8.305104277859997e-05,0.000146750886949431,0.00022649002145063688,4.8956452049551136e-05,8.794311015139272e-05,5.307601679814757e-05,2.4354874217846437e-05,0.00037331928574855285,3.6694967129212745e-05,4.0066560352474686e-05,4.028215132768017e-05,3.880601053213302e-05,5.253218686818767e-05,4.917395225187933e-05,2.6322826121428213e-05,0.0,4.795603828471145e-05,0.0004812935326976437,5.244232712163609e-05,5.3763001315895614e-05,4.9854218437964074e-05,3.756050258824205e-05,3.745942262211632e-05,3.274881119847671e-05,0.0001825630077332392,5.730280096558335e-05,5.339200714998483e-05,6.323615862468328e-05,3.542277134738471e-05,9.715400708724247e-05,4.4129978819963596e-05,4.381502814956192e-05,9.10553027081139e-05,6.471036091450932e-05,4.8451586123210894e-05,6.011565717340038e-05,7.055487759556068e-05,4.56324366463956e-05,0.00012280606278394795,6.498280462568788e-05,0.00041028594364577765,3.692792805813705e-05,0.00011498461589297564,3.8298907982931516e-05,8.138109955066392e-05,0.0006044214523762255,0.0,2.777089884113099e-05,7.006832478893344e-05,0.0002082485395486712,3.296329456825657e-05,2.8760460196367707e-05,6.555951141152942e-05,2.4354874217846437e-05,0.00020594942761953866,4.976142635447553e-05,6.967663334557687e-05,4.1798313584665405e-05,6.929821834905261e-05,6.57778819934953e-05,0.00046773921263188546,4.983957558294793e-05,5.362837931359905e-05,0.00016858984550460315,6.574967158128869e-05,3.1388673176952345e-05,5.2624419315056326e-05,0.010101858231619697,5.243271151772258e-05,5.9564025488308954e-05,3.936228712673378e-05,0.0003108553440899891,3.846606303413157e-05,5.23839183458681e-05,0.0,4.925635735174345e-05,0.00017803338751188092,3.660688555595305e-05,7.106475348264495e-05,0.02087424583314422,9.366911105107044e-05,5.23856897775977e-05,4.231314933813529e-05,0.0003236875262729457,8.466201520540303e-05,4.2948450942090475e-05,5.823116233558489e-05,0.00010151385377407377,3.736587233997697e-05,0.00020594942761953866,4.063527655246493e-05,8.50683268927285e-05,0.00011270149944873364,5.980312650651514e-05,0.00026231380460700333,4.8065008884313676e-05,3.6658247206234304e-05,7.62750275806435e-05,6.875868468759196e-05,0.00015961191180335465,4.9404534751418876e-05,5.790930596140095e-05,4.8693539046543495e-05,4.013049469420168e-05,0.0,0.0005430685834619159,7.538294010032134e-05,0.11348423148726004,4.663041419711145e-05,0.00030307751086722804,0.00015467905977062542,2.45606525063905e-05,0.0007345575259729815,3.2002589547546865e-05,4.528594008470073e-05,3.901603622939681e-05,4.807506947677501e-05,0.00018150770875647904,8.929705726213165e-05,5.360448267278353e-05,4.379554536271277e-05,0.0007946784744163885,0.00010511230717755566,0.0,7.449846254817151e-05,6.37271571687787e-05,6.357947870153437e-05,9.249632839280448e-05,4.882197834774717e-05,0.00011387493707779659,0.00010145503830676581,2.7221668730385224e-05,2.5583760227157297e-05,0.0,0.0007415516420772873,0.00019023231559399934,3.479895852506769e-05,6.938161118751304e-05,5.2251550457521875e-05,0.003935467093581501,4.8451586123210866e-05,9.205531646073414e-05,4.985973093821023e-05,0.0009878776644253178,3.203119613153578e-05,2.4354874217846444e-05,0.00013694636251945498,0.00011908084462351916,4.17338380316086e-05,9.645423640306173e-05,0.00035798917182956616,0.00025637060236704574,3.1388673176952345e-05,3.7462913314489746e-05,6.929821834905262e-05,3.509839822746262e-05,7.361421865636213e-05,0.00011625109360902512,0.00025637060236704574,0.009202942422236631,5.0999066485387526e-05,0.0003648867836046103,0.00026310920491832854,5.23856897775977e-05,0.0,5.391266050177434e-05,5.074805236168829e-05,4.3739760715068367e-05,8.097143721179886e-05,5.2354610371135274e-05,9.933667227830206e-05,4.767413808582572e-05,0.00015612685665736503,0.0008274155794899065,9.445051768349434e-05,6.0315304276154383e-05,0.00023151004909706665,5.1843565333652306e-05,8.179339250039354e-05,4.700619338441188e-05,7.157670370700384e-05,4.9195605783546304e-05,0.00013322344793743497,5.311768499707995e-05,0.00015713046482209573,4.60731748461329e-05,0.00016457826307553507,0.00026346614646339226,4.451634370411019e-05,0.013967156435222294,6.088817697208636e-05,6.380106339440518e-05,4.210819809013134e-05,2.647305836989487e-05,4.068779579164797e-05,4.063527655246493e-05,3.954908972399879e-05,6.242218541083959e-05,0.00014131654587843067,4.910221870866883e-05,6.503637826743688e-05,3.7576845931672774e-05,3.479895852506769e-05,5.6850369309603514e-05,6.57778819934953e-05,3.7556227751898345e-05,4.4103947736460126e-05,5.0125077787747406e-05,4.4389455449218526e-05,5.007057025888765e-05,4.9040482597473205e-05,4.983473099909625e-05,5.1748304652979323e-05,9.018047217781088e-05,9.286979822115062e-05,6.795839060038021e-05
Animal feed ingredients and pet foods,0.0,1.0000000000004639,1.000000000000464,0.0,1.0000000000004599,0.0,1.0000000000004627,1.0000000000004634,1.000000000000463,0.0,0.0,0.0,1.000000000000464,1.0000000000004639,1.0000000000004632,1.0000000000004632,1.0000000000004627,1.0000000000004632,1.0000000000004639,0.0,1.0000000000004634,1.0000000000004632,1.0000000000004636,1.000000000000464,1.0000000000004639,1.0000000000004627,0.0,1.000000000000463,1.0000000000004645,0.0,1.0000000000004636,1.000000000000464,1.0000000000004636,1.0000000000004643,1.0000000000004639,0.0,1.0000000000004647,0.0,1.0000000000004636,0.0,1.000000000000464,1.000000000000464,1.0000000000004647,1.0000000000004647,1.0000000000004634,1.000000000000463,1.0000000000004639,1.0000000000004636,1.000000000000464,1.0000000000004636,1.0000000000004639,1.0000000000004636,1.0000000000004636,0.0,0.0,0.0,1.000000000000463,1.0000000000004636,1.0000000000004639,1.0000000000004639,1.0000000000004636,1.0000000000004639,1.0000000000004634,1.000000000000463,1.0000000000004494,1.000000000000463,0.0,1.0000000000004636,1.0000000000004625,1.000000000000463,1.0000000000004639,1.0000000000004643,0.0,1.0000000000004643,0.0,1.0000000000004634,1.0000000000004645,1.0000000000004632,0.0,1.0000000000004639,1.0000000000004632,1.0000000000004639,0.0,1.000000000000463,1.0000000000004632,1.0000000000004639,1.0000000000004639,1.0000000000004434,1.000000000000464,0.0,1.000000000000464,0.0,1.000000000000464,1.0000000000004645,0.0,1.0000000000004634,1.000000000000463,1.0000000000004636,1.0000000000004632,1.0000000000004643,1.0000000000004639,0.0,1.0000000000004636,1.000000000000463,1.0000000000004627,1.0000000000004636,1.0000000000004634,1.000000000000462,1.0000000000004636,1.0000000000004616,1.000000000000464,1.0000000000004634,1.0000000000004599,1.0000000000004639,1.000000000000464,0.0,1.0000000000004627,1.0000000000004634,1.0000000000004625,1.000000000000464,1.0000000000004574,1.0000000000004627,1.0000000000004623,1.0000000000004645,0.0,1.0000000000004634,1.0000000000004643,1.00000000000046,1.0000000000004632,1.0000000000004623,1.0000000000004634,1.00000000000046,1.0000000000004627,1.0000000000004632,1.0000000000004636,1.0000000000004639,0.0,1.0000000000004625,1.0000000000004636,1.0000000000004627,1.0000000000004636,1.000000000000463,1.0000000000004639,0.0,1.0000000000004643,1.0000000000004632,0.0,1.0000000000004632,1.000000000000464,1.0000000000004643,1.000000000000465,1.0000000000004636,1.0000000000004627,0.0,1.0000000000004627,1.0000000000004634,1.0000000000004647,1.0000000000004634,1.0000000000004634,1.0000000000004636,0.0,1.0000000000004647,1.0000000000004625,1.0000000000004645,1.0000000000004634,0.0,1.0000000000004632,1.0000000000004634,0.0,1.000000000000464,1.0000000000004634,1.000000000000464,1.0000000000004636,1.0000000000004639,1.0000000000004625,1.0000000000004643,1.0000000000004634,1.0000000000004634,1.0000000000004634,1.0000000000004632,1.000000000000463,1.000000000000463,1.0000000000004636,1.0000000000004634,0.0,0.0,0.0,1.0000000000004639,1.0000000000004632,0.0,1.0000000000004632,0.0,1.0000000000004632,1.0000000000004627,1.0000000000004627,1.0000000000004634,1.0000000000004596,1.0000000000004632,1.000000000000463,1.0000000000004652,0.0,1.000000000000464,1.0000000000004632,0.0,1.0000000000004634,1.0000000000004639,1.000000000000464,1.0000000000004607,0.0,1.0000000000004634,1.0000000000004643,1.000000000000464,1.0000000000004636,1.0000000000004623,1.0000000000004632,0.0,1.0000000000004645,1.0000000000004636,1.0000000000004627,1.0000000000004634,0.0,1.0000000000004627,1.0000000000004645,1.000000000000463,0.0,1.000000000000463,1.0000000000004639,0.0,1.0000000000004639,1.0000000000004647,0.0,1.0000000000004639,1.0000000000004634,1.0000000000004643,1.0000000000004645,1.0000000000004643
Articles of concrete cement and plaster,3.098593878991002e-05,0.00010917558458217823,6.365126583552364e-05,8.546577220388082e-06,4.447047182922659e-05,1.7809378816095262e-06,0.00012068753597722527,0.00011936591957746141,4.113715280679145e-06,0.00030083391600495106,1.5502929193443497e-05,1.5982630003595848e-06,2.2050523034083123e-05,4.143901467352884e-05,3.9931899600195386e-07,9.215622944071483e-06,0.0008951952867674188,8.725458993803049e-06,0.0001604557467560471,8.710027634961507e-06,9.354223929683841e-05,0.0002012311715340258,1.163427888851983e-06,0.00010158174748561956,1.2768866860044968e-05,1.1114110251477695e-06,1.1985334751381856e-06,8.438623549154166e-05,2.7356027422931178e-05,9.671625810401567e-06,0.00012307946102584974,0.00016897934306323877,2.650918529320552e-05,0.0001998328610187119,0.00021161533503239355,1.6343658601124554e-05,0.000573986438847649,8.654213605939686e-05,1.5502929193443497e-05,4.1439014673528845e-05,3.937933868847374e-06,9.819940995725755e-05,0.00019440797974151801,3.30884080548499e-05,7.856354312849158e-05,0.0003538114354214841,7.810361032770775e-05,0.0003039121476555095,3.250863128482729e-06,0.00013722168067559904,1.4239950535258155e-05,2.6404790327152928e-05,2.3996135752285757e-05,1.4932377275701372e-05,0.00011170884021391252,1.5418730061665378e-05,8.301147599466808e-07,1.2289566204839194e-06,0.00016849673342346648,2.6591652168598005e-05,1.5982630003595848e-06,1.6343658601124554e-05,2.192391217777757e-05,6.192185229246144e-06,6.049067579346558e-05,5.1235324240962706e-05,0.0,1.7596996901673991e-06,8.318809880195187e-06,0.00011752661740896705,7.947706094748475e-07,0.00022582641957973664,5.0442456106631246e-05,1.2111835035524429e-06,8.951621287431785e-05,2.0287476199886736e-06,0.0001860360959516328,4.373635779060827e-05,0.0019297214691525917,5.0442456106631246e-05,1.3745972478144938e-06,0.00011639251380783458,9.06438133239558e-06,0.00016123982523867027,9.33741420887158e-05,5.374352720716389e-06,8.8663872848534e-05,0.00011599821606448229,4.132895045106739e-05,1.6364161693765144e-06,2.2073772281668296e-05,0.0001847224482704193,6.884532342711049e-05,0.00018114860917329187,0.0,2.90772341351511e-05,5.208205124807067e-07,4.891342175382376e-05,4.1412106347184393e-07,0.00019126283603672386,0.00021160031675775262,0.0,4.970821209132927e-06,0.00015558520495405982,3.858550413904712e-05,8.630702778916605e-06,0.003040267899271764,8.375444094007112e-07,3.2877378028968694e-05,9.728326704977734e-05,0.00025996548974677126,4.178836492447765e-06,0.00038315308234621373,4.246049680014193e-06,0.00025860264871916533,0.00023836971088026171,1.5354836625463344e-05,0.0001739767493510895,8.438413661037978e-05,0.00031095052061117537,4.290299497578726e-05,5.245812962363184e-05,4.3223019260725626e-05,2.6195106956305597e-05,0.0,0.00018647945977219205,0.0005911056761685803,4.45442310953942e-06,1.591121993552354e-06,4.883072450905079e-06,0.00020748612274658888,5.754130913781686e-07,3.0191965132582093e-06,7.271634900210184e-05,0.00019903131500961237,1.5205813041250113e-06,0.00015642369922066882,1.3641028191276096e-05,2.1835244010554018e-05,3.2957214240039877e-06,0.00027955822170988966,8.99492958868666e-06,0.00017988382689206167,0.00018031257700917868,0.00019545862634283407,9.033991990296008e-05,7.995923152033626e-06,0.00019191061242771962,0.0005068632561174058,0.0002065259370612547,0.0005715805115764844,6.550873940507585e-05,3.290315996195589e-05,0.00029320001274680017,0.00018099106577111973,2.4006025462602462e-05,0.0003093979484305422,5.896403613575468e-06,1.7781627693843974e-06,0.00021894254735470157,5.920301934836952e-05,0.0003093979484305422,0.00012144902674740917,0.00021290583542240402,5.7015569539237687e-05,0.0003093979484305424,9.458249906875316e-05,0.0002651030369354223,0.0002141197428510184,0.00017848585954289062,6.084703624589358e-07,0.00019412764383370826,1.0655267845098496e-06,0.00014142999363741973,0.0019297214691525923,0.00011848352913575547,1.7198403447293636e-06,4.0445383669795514e-07,0.00011829500371306365,0.00014095671138352145,0.00010646951861454893,0.0001262387744080939,1.7118166864599747e-06,8.19401365199899e-05,0.0,0.0001885025030033493,0.0002036515653465799,0.00015714320310905767,3.4556862770215276e-05,2.0766896488584337e-06,0.0001543965004801917,2.7634454635946653e-06,6.7744089971379785e-06,0.00017230782013661855,2.6325956330867635e-05,9.083099624071759e-05,2.716875347307298e-06,2.217482376564933e-06,1.6970131745760681e-06,0.0005773065386159053,1.2136276234698815e-05,0.0002130266879624468,7.032231870344861e-05,1.338008823054689e-05,5.0494281484172554e-05,0.00013008051060911142,0.00032785182967322106,4.4037109187550276e-05,0.0002450001021046829,1.1849723771420377e-05,0.00018283282653666204,0.0002373114382474702,6.443498597796629e-05,1.3443269559554916e-05,3.1743939500402975e-06,0.00022580426398360824,0.000219217854337199,1.6295910482459106e-05,0.00017202315787557667,4.282668260294611e-06,0.0,0.00010433135591388345,8.521553741802302e-06,6.227388078754774e-07,0.0,1.6770027448198937e-05,0.00012617121346600763,1.0581072047616673e-05,0.00024401926383519826,0.000187078933549986,5.894159845421937e-05,0.0002450001021046829,0.00013545274877452756,0.0005929941215159371,0.00043686807422354146,0.0005444766636917531
