,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.00011941746471566375,0.00016983390097874326,0.00019500667169265376,0.00011707164894812303,0.00012984418512728947,0.00013897644872729807,0.00025386588333214824,0.00011317257564371524,0.00011679442384621041,0.000135898884641329,0.0001424078787574163,0.00013979998298441993,0.00011950822163676949,0.000134334495992844,0.0001391117669765172,0.00013003889085361374,0.00014605029835977243,0.0002714134397387704,0.00014227366762311654,0.0001728560449447743,0.00014139837179611044,0.00013739318125639672,0.00010859601838869873,0.00013648322186580504,0.00013355965613767232,0.00013711618475311063,0.00014649943082820118,0.00013335788839089822,0.00012587247060304594,0.00011815689554764175,0.00012026796505483545,5.460738111060753e-05,0.00011918960796312357,0.00047828195339410596,0.0001375450511289954,0.0,0.00013750088538294882,0.00015487046629232456,0.0001504168716911916,0.000134334495992844,0.00014276717929124656,0.00013060297762558355,0.00013690842860556216,0.00014135035283905555,0.0001386278063656989,0.00013944488904157895,0.00016411682250222105,0.00013840210435289596,7.605450824860721e-05,0.00020676840569735017,0.00013881577852403957,0.00012890432426494798,0.00013014736950101008,0.00011611152718704002,0.00013434134779612998,0.00012621519257970958,0.00013212722858497083,0.00014345802453885587,0.00014120687771982613,0.0001449217856872769,0.0001305071721889594,0.00040792601257295594,0.00011883840349015148,0.00014402441385498682,3.6066227621727094e-05,0.000132752860994765,0.00017479258263855088,0.00014120687771982613,0.00013680617198809093,0.00015150161985825553,0.00013709553913739733,0.00015547122047043392,0.0001359498287698595,0.00016696085943897175,0.00014664104163022415,0.0001342118495759566,0.0004310439478900587,0.00013576221053473918,0.00014857415406838807,0.00012282359231296524,0.00016696085943897175,0.00012150728240644415,0.0001464581922392222,0.00014797853673909447,0.00013888730017693566,0.0001456793146254146,0.00013481975760197055,0.0001361511593649803,0.00010898234578465377,0.0001224190602132169,0.003620827603540998,0.00012961683670303884,0.00013666860765082592,0.00011062645059415276,0.00013673073983915156,0.0,0.00012799621032895923,0.00013800298449214143,0.00012321732463707746,0.00013398603713260168,0.00013704969545526877,0.00013729548204657885,0.00013637956586526388,0.00020322515766101748,0.00018818004724406774,0.0001922503763829616,0.00013035407618826648,0.00012132517334563005,0.00012300059162605471,0.00013439861670746096,0.00013748554475473456,0.0001264468913774607,0.00013292700022708763,0.00012718742316796084,0.00013728456459877092,0.00013547570742695683,0.00011807015728588358,0.00013641138416683104,0.0001364645768708542,0.00013667531035937397,0.00013502128243230135,0.00013565875006350434,0.00013495405517963152,0.00013709526734976036,0.0,0.0001396513473583154,0.00013989067947027005,0.00015483605727903128,0.0001688980593458818,0.00014945648901813107,0.00013538963484948356,9.5832221775611e-05,0.00013382431378952285,0.0001537276629601625,0.00014435594006119402,0.00013221221455196646,0.00012177625465557184,0.00013488758948076974,0.0001951080322969957,0.00014215485566656201,0.0001369651280899857,0.00013684841159299944,0.0001358757195750381,0.00013644447329549576,0.00014078615788404682,0.0001391880177700881,0.00011680503632030884,0.000134846056388884,0.00014502557120769238,0.00013662801225725515,0.00015066743770807578,0.0001379842018290247,0.00013884586141908793,0.0001355221576488556,0.0001382983089214421,0.00012948870443452284,0.00013544842499723481,0.00015868688235248253,0.000848752184818275,0.00013719818469206519,0.0001334873232458308,0.0001355221576488556,0.00016626720189699448,0.000137466501089151,0.00013135011655956443,0.00013410241147006406,0.00012304380757231445,0.00013659247223251673,0.00013540817387797574,0.00013655167832669535,0.00013328604092436268,0.00024429751142628477,0.00014255891531182233,0.00010034103456494228,0.0001228235923129653,0.0001389931655598459,0.0001362615923605286,0.0001408102897347112,0.00013760060654433403,0.0001451956260864858,0.00013470248354711982,0.00013730119058445972,0.00014800850815185177,0.00013637956586526388,0.0,0.0001541567968027653,0.00012100431031060563,0.0001376625065886073,0.00012539814758301607,0.0002489416782204772,0.0001381456538598441,0.00014903299993492062,0.0001372892748438389,0.0001379221283224284,0.00015376123896143336,0.0001252945751331308,0.00013949995523543718,0.00013658803102933116,0.00015172099565365226,0.00013901732789560895,0.00011787251238148002,0.00014441399158614162,0.00012036233030319807,0.00011556048573133692,0.00016667771152262018,0.00014157297477356088,0.00013692710983534274,0.00012896179669714917,0.00013533906724445626,0.00010789196926252185,0.00013701124135159746,0.00013646274617488594,0.00011662420697227627,0.00013262482101233578,9.13324649876486e-05,0.00013649852336118106,0.00013673673412080997,0.00011694160116435997,0.000138157915517265,9.273541982947355e-05,0.0001586868823524826,0.0001026046322556573,0.00011515761396860878,7.427770462283959e-05,0.00015868688235248261,0.00012824983763340514,0.00010450655345829081,0.00011614478185446799,0.0001367706212702946,0.0001367714927890063,0.0001428655420926294,0.00013533906724445626,0.00013691236575631339,0.0001385027053232209,0.00013905736818217045,0.00013878035249682307
Agricultural and forestry machinery,8.252516410471219e-06,2.1873804967865038e-05,1.899135716436267e-05,4.6690617922023e-06,1.4680153372309653e-05,1.1767806354395416e-05,2.1580946755783197e-05,1.3273920962271898e-05,2.1395194136139958e-05,2.0041962146308416e-05,0.00048125702924151466,1.512521716909044e-05,7.980727389818605e-06,0.000481403550130679,1.4876664193756594e-05,2.2360266077386065e-05,2.3316230084014075e-05,1.638098354394797e-05,2.083720647888074e-05,2.730633896607278e-05,1.5758183211496545e-05,2.1661211137907798e-05,1.927522595357227e-05,2.0745743252246677e-05,5.62301521836336e-06,2.4192062275920218e-05,1.7010349090548042e-05,2.3659416193027438e-05,2.569752771189289e-05,5.102338571041601e-06,1.1985737847293875e-05,1.2046577444031291e-05,8.271374926037759e-06,2.773044100756183e-05,2.154930283723155e-05,0.0,2.4169730868685097e-05,1.702097003151327e-05,1.1844287583481917e-05,0.0004814035501306782,2.339634638121163e-05,1.6131979817068618e-05,2.1395158949125374e-05,1.9693125546522555e-05,2.7762468933657323e-05,1.9859304534984118e-05,1.8086858152863073e-05,2.6426307963592972e-05,1.2798967161295448e-05,2.3484852348414292e-05,1.1988413622895457e-05,1.360303081550229e-05,1.5060448823795032e-05,1.4490216736405031e-05,0.00048140355013067836,8.366052609528234e-06,1.3048160950530364e-05,0.00010454913647520483,2.4867328681595214e-05,1.9879704821398613e-05,9.671275018429384e-06,0.00011386098781045261,1.766034988256994e-05,1.7917427395095106e-05,0.00044476792152801437,2.0310025497580715e-05,1.1064472150629328e-05,0.0,1.0707308618820852e-05,1.92686413500095e-05,2.885456338657189e-05,1.860769251505099e-05,8.3006278563033e-05,2.6359273076822544e-05,1.512521716909044e-05,1.6353523662667185e-05,9.166701846879e-05,1.5349812891363148e-05,2.110153196915064e-05,1.8425516972782587e-05,2.599083674796746e-05,2.0484635869314826e-05,8.982079061273583e-05,1.1992629243903136e-05,1.8750321118915745e-05,2.5743380803865797e-05,1.2657396848629956e-05,1.4799883672705371e-05,1.4893932376601007e-05,1.1691263768441964e-05,9.844291614273602e-05,0.0005356819720204851,2.161317337216454e-05,1.4712555507055422e-05,1.9940900085974397e-05,0.0,1.3389974860864366e-05,1.860457464508647e-05,1.1787655077995198e-05,3.416671496305348e-05,2.2646075695181087e-05,2.1466938470809217e-05,4.6690617922023e-06,2.595589647662191e-05,2.116484008820948e-05,2.130957737135611e-05,1.6042469369215437e-05,5.729350115818056e-06,2.1320191764230938e-05,1.918704165218259e-05,2.2774096460582576e-05,1.8345262603447313e-05,2.7875818999048352e-05,2.2411984331728058e-05,2.195190356877887e-05,2.1889191199834983e-05,6.616495607444929e-06,2.191703665396588e-05,2.4420020560673193e-05,2.2045099139571037e-05,1.85535483019979e-05,2.1166072341839642e-05,1.8463807089693634e-05,6.579993974934223e-06,0.0,2.3251138419186355e-05,2.0021671247149112e-05,2.63721785344018e-05,2.2538374846045354e-05,2.5150570749609688e-05,2.9922640230414456e-05,1.4138178094410398e-05,1.9945275913357384e-05,2.1804764911959923e-05,2.8137238097815734e-05,7.333359075345059e-06,1.2714812690266258e-05,2.158292860044864e-05,2.2073736999110995e-05,2.025394927563827e-05,2.204348866677795e-05,1.896228383567543e-05,2.1241609733076724e-05,2.416042810854997e-05,1.8183218413702213e-05,2.139035738558481e-05,4.6690617922023e-06,2.02278265286967e-05,1.9539294617648065e-05,2.350319941290883e-05,1.9747209074326712e-05,6.011532667283906e-05,1.798039741477494e-05,0.0004076895974354834,3.103011423241581e-05,2.9238811614701136e-05,1.9515058157506977e-05,2.743864064514839e-05,6.383714873383722e-05,2.148486525017416e-05,0.0004673266676868647,2.7160289615860344e-05,2.6328479621892216e-05,2.070873074087274e-05,1.647388005341008e-05,1.2530941484499506e-05,1.5257693512958593e-05,2.2649882619012903e-05,1.7692790754785933e-05,0.0001727162849125765,1.7953793600590302e-05,2.1395158949125374e-05,1.1995296220256814e-05,1.2197454912432246e-05,1.8425516972782587e-05,3.152976655787959e-05,1.853663046759703e-05,2.3045467073144498e-05,2.4408414279860943e-05,2.298480602049604e-05,1.9965645610828056e-05,2.1183518637017068e-05,3.569741002623665e-05,2.658726123367217e-05,0.0,2.4954475392780007e-05,4.894113895791241e-05,2.201679061352946e-05,1.639209301952149e-05,2.3541225248322527e-05,1.8652266597839484e-05,1.4887912824663213e-05,2.1340898014278213e-05,8.203702083092446e-06,1.5575050213208912e-05,2.031215340052884e-05,0.00020558594711879728,1.46512594877531e-05,2.4077908523041748e-05,1.7783295864071075e-05,5.136863982421353e-06,2.1923420596474563e-05,2.0421313585539314e-05,1.138747247616309e-05,1.7726464091582814e-05,2.1198787810205875e-05,2.219363023269256e-05,2.2427272893372915e-05,1.6380983543947965e-05,2.0479868805835368e-05,3.110575069772645e-05,5.777255820543584e-05,1.1650773336480335e-05,1.5316148003227404e-05,2.3085503131347813e-05,7.684745231772398e-05,2.4228076550452245e-05,2.018782166054988e-05,2.11114235684577e-05,1.4998684201802334e-05,1.1956315976126749e-05,1.4735829860326743e-05,4.6690617922023e-06,1.4888592391481427e-05,0.0,6.789053899222892e-06,1.490296679202771e-05,7.075486306134731e-06,2.1197504421421747e-05,9.467746661971733e-05,3.4654067649923746e-05,3.8656898205976194e-05,2.1820790725159203e-05,1.849489964627782e-05,1.9184445615009317e-05,1.9549966594187468e-05
Aircraft and spacecraft,0.0008267035951719048,0.0003225377046181434,0.0011792459094266672,0.0001997932668762185,0.0004475875206993397,0.003603652259192309,0.0002292092457468147,0.0004863363109911573,0.00014710589104872484,0.0003649416736428931,0.00047303531815203793,0.00011267854679030836,0.0001729480218546896,0.00013490856618653235,0.00020686419112560155,0.00040238529672650676,0.00022501887008975475,0.00025330859603613396,0.0001989447714746274,0.003473387955687499,0.00017263371218632386,0.0002833202488384152,0.0002487141548525432,0.00025465603797018556,0.00019541685554378145,0.00013848934696531184,0.0001520579638922681,0.00019445901131798747,0.00012968597051545944,0.00014298927029845253,0.00016380276685684937,0.00016744784418661898,0.0002188671229456133,0.00024188373310966054,0.00015612875790554028,0.0,0.00017671807097336393,0.00048599784204819615,0.00019301179432937535,0.0002121370869649384,0.0001897144545619557,0.0001662285645519447,0.00017917067371796532,0.00020022161520173674,0.00019555414955735485,0.00031594393657142264,0.00016833108007945557,0.0023240443002339613,0.0001867173250385547,0.00027266525492320955,0.0004563499297966016,0.00019117915925611576,0.0004570195824773237,0.0025266908458693857,0.00013490856618653235,0.0001739951597958464,0.00017201123123169735,0.0001111203164265695,0.00029282874458727424,0.00015570538890461472,0.0003769923598306722,0.0015730525818491241,0.00014755088725518215,0.00026436910436663727,0.0002477818521836115,0.0002646498510239128,0.00020845919689047357,0.0,0.0007961371255716435,0.00015852192904857219,0.00026079449007883077,0.00019049643552660804,0.00019045317929779646,0.0003886902675370717,0.0001520579638922681,0.00015434944074920688,0.000309920503598474,0.003179910290656446,0.0002046531127348051,0.005614066151907302,0.0003868346823135467,0.0002307213779394718,0.0003230553685140802,0.00034953347584771124,0.00017318474878873154,0.0003865653094316804,0.00020802102453430064,0.00027632525900983214,0.00022297176817383046,0.0001929703328658656,0.0008406098416603843,0.00018674844607961518,0.00019950993387547703,0.00021924903623704088,0.00028926817268757954,0.0,0.00018177903250539616,0.00018081188855038194,0.00013927173567890565,0.00026512059884052267,0.00019939859911891503,0.0002319564774625467,0.00021664655656804645,0.0001612702229311154,0.00028352649505521745,0.0003508881493340355,0.00021264055587977716,7.148379969316632e-05,0.00013883059142665198,0.00015434944074920688,0.000168961559226008,0.00019658676164652342,0.00018071398596524092,0.00015577862176117404,0.00016682897981771107,0.00018625539125281522,0.00014322107452819293,0.00023839979030865682,0.0002481257664161294,0.00029368705860603435,0.00025496750055070753,0.000290209020372714,0.001109197882285833,0.00017070027610551516,0.0,0.0002639094305185463,0.0001633442797679519,0.0002863658792281787,0.0005040072856564498,0.00019504579184644632,0.00016831787569134257,0.00010536346029633535,0.00019982193402670782,0.0001587433484812226,0.00020541858197297122,0.0002781427038219423,0.0001835855472365172,0.0002743850559163914,0.00022113579446643913,0.0002733903578065266,0.00015622004896910063,0.00019611962933007863,0.00014731388416945517,0.0,0.0001984674884893816,0.00015796611293166562,0.0003548824404236394,0.00035058215309908283,0.0006447376437110922,0.0002811538573516692,0.00016866677271456696,0.00016324688835962108,0.0001512377616561616,0.0,0.0002588639683381188,0.00014793344690758513,0.00012766634567109802,0.005624487435506766,0.00034654220013660453,0.00016282608014705932,0.00013490856618653244,0.006199799197253451,0.0006272351413201406,0.0002984549008864064,0.00022057385154258902,0.00015205796389226812,0.00016658113556196306,0.00029037922472292224,0.000145984845651,0.0010442722620740527,0.00018597447387098113,0.00014859017618313773,0.00020802102453430064,0.00014894408461948953,0.005614066151907304,0.00013087981807738446,0.00022266957784322264,0.00028958596998129496,0.00014859017618313773,0.00018789457608066126,0.00022527453464643815,0.00020094796519081685,0.00023042828835306793,0.00021664655656804645,0.0,0.00017110906311268074,0.000808349171858068,0.00020898207852685564,0.0015872794898658799,0.0002173274325764749,0.00013948792775310962,0.00018605938017015816,0.00017753223977575892,0.00023226003517759744,0.00036134260007737186,0.0036451796157865907,0.00016895207191425693,0.00018761079869606607,0.000245947032255633,0.00017779663313679213,0.0016117032311294469,0.00018150964558616737,0.0001984348046464167,0.00022092874806437535,0.00017571922703516653,0.00028409546609451183,0.00022501639761354943,0.00016088832894691965,0.0005326153471791015,0.0001964211028539955,0.0001733339813617186,0.002400629212237174,0.00014977249432636795,0.0001608452576541751,0.00015436960348426363,0.00016896155922600805,0.00015074992278091246,0.00020802915406219026,0.00017387754559200494,5.565870618261183e-05,0.00423121563790002,0.000563765858322573,0.00012766634567109802,0.0001772640664063468,0.0003868346823135467,0.0037690891345329002,0.00018644949555683305,0.0002655734439329218,0.00017354902717465798,0.0001966594806661558,0.0001468361641994324,0.00023402333611510784,0.00022658400674754878,0.0001769750730761457,0.00024526705125556107,0.0002068993103446619
Animal feed ingredients and pet foods,0.0,1.0000000000005882,1.0000000000005884,0.0,1.0000000000005878,0.0,1.0000000000005884,1.0000000000005882,1.0000000000005882,0.0,0.0,0.0,1.000000000000588,1.0000000000005875,1.000000000000588,1.0000000000005884,1.0000000000005875,1.0000000000005878,1.0000000000005878,0.0,1.0000000000005884,1.000000000000588,1.0000000000005882,1.0000000000005886,1.0000000000005878,1.0000000000005878,0.0,1.0000000000005878,1.0000000000005875,0.0,1.0000000000005878,1.0000000000005884,1.0000000000005875,1.0000000000005878,1.000000000000588,0.0,1.0000000000005889,0.0,1.0000000000005882,0.0,1.0000000000005882,1.0000000000005884,1.0000000000005889,1.0000000000005878,1.0000000000005875,1.0000000000005884,1.0000000000005882,1.0000000000005878,1.0000000000005884,1.000000000000588,1.0000000000005882,1.0000000000005884,1.000000000000588,0.0,0.0,0.0,1.0000000000005878,1.000000000000587,1.0000000000005875,1.0000000000005889,1.000000000000588,1.0000000000005875,1.0000000000005875,1.000000000000588,1.0000000000005869,1.0000000000005873,1.0000000000005886,0.0,1.0000000000005886,1.0000000000005875,1.0000000000005878,1.0000000000005878,1.000000000000588,0.0,1.0000000000005884,0.0,1.0000000000005695,1.0000000000005882,1.0000000000005882,0.0,1.000000000000587,1.000000000000588,1.000000000000586,0.0,1.0000000000005882,1.000000000000588,1.0000000000005873,1.000000000000588,1.000000000000588,1.000000000000588,0.0,1.0000000000005882,0.0,1.0000000000005884,1.0000000000005886,0.0,1.000000000000588,1.0000000000005875,1.0000000000005873,1.0000000000005882,1.0000000000005886,1.000000000000588,0.0,1.0000000000005882,1.0000000000005878,1.0000000000005875,1.0000000000005878,1.000000000000588,1.0000000000005882,1.0000000000005882,1.0000000000005882,1.0000000000005878,1.0000000000005878,1.0000000000005878,1.0000000000005884,0.0,1.000000000000588,1.0000000000005886,1.0000000000005886,1.0000000000005884,1.000000000000588,1.0000000000005875,1.0000000000005882,1.000000000000588,0.0,1.0000000000005884,1.000000000000589,1.000000000000588,1.0000000000005882,1.0000000000005869,1.0000000000005882,1.000000000000588,1.0000000000005875,1.0000000000005884,1.0000000000005886,1.0000000000005878,0.0,1.0000000000005884,1.0000000000005875,1.0000000000005878,1.0000000000005884,1.0000000000005873,1.0000000000005884,0.0,1.0000000000005884,1.000000000000587,0.0,1.000000000000588,1.0000000000005889,1.000000000000588,1.0000000000005889,1.0000000000005884,1.0000000000005846,0.0,1.0000000000005718,1.0000000000005878,1.0000000000005878,1.000000000000588,1.0000000000005818,1.0000000000005882,0.0,1.0000000000005878,1.0000000000005884,1.0000000000005889,1.000000000000588,0.0,1.0000000000005875,1.0000000000005884,0.0,1.0000000000005878,1.0000000000005873,1.000000000000589,1.000000000000588,1.0000000000005873,1.0000000000005878,1.000000000000588,1.0000000000005878,1.0000000000005884,1.0000000000005886,1.0000000000005884,1.0000000000005878,1.0000000000005882,1.000000000000587,1.0000000000005878,0.0,0.0,0.0,1.0000000000005882,1.0000000000005884,0.0,1.0000000000005884,0.0,1.0000000000005873,1.0000000000005875,1.0000000000005882,1.000000000000588,1.0000000000005875,1.0000000000005886,1.000000000000587,1.0000000000005889,0.0,1.0000000000005884,1.0000000000005886,0.0,1.0000000000005882,1.0000000000005878,1.0000000000005884,1.0000000000005878,0.0,1.000000000000588,1.0000000000005884,1.0000000000005878,1.0000000000005878,1.0000000000005875,1.0000000000005875,0.0,1.0000000000005884,1.0000000000005882,1.0000000000005875,1.0000000000005875,0.0,1.0000000000005878,1.0000000000005882,1.000000000000588,0.0,1.0000000000005875,1.0000000000005875,0.0,1.0000000000005884,1.0000000000005889,0.0,1.0000000000005878,1.0000000000005884,1.0000000000005889,1.0000000000005895,1.000000000000589
Articles of concrete cement and plaster,1.063622760013461e-07,1.0938838399436103e-07,5.635595386221258e-08,1.1542718837671688e-07,5.061749542935874e-08,3.93972780367674e-09,1.4924371477012363e-07,6.531902779789e-08,4.582271726544236e-09,1.2132591320329247e-07,9.448401929846267e-09,6.03184403862008e-08,1.0136380718633936e-07,6.186060730397688e-09,3.553532864837043e-08,1.3689490144049495e-08,1.2269896572265993e-07,2.7556411023934604e-08,1.0880802575247421e-07,5.68695418198327e-08,9.485112061972041e-08,1.4056518511873154e-07,3.727452077477441e-09,1.2548285645677095e-07,1.1370340076427668e-07,1.2035993614434691e-08,7.538712012862819e-09,1.325277802400833e-07,4.153920939811294e-08,9.446508095501482e-08,8.488192524325269e-08,1.1890995990710694e-07,7.465053169316224e-08,1.3805874761558245e-07,1.5886544076990607e-07,7.604454105536384e-08,1.3097595246100888e-07,6.618018194006268e-08,9.448401929846267e-09,6.186060730397688e-09,4.2175177389738345e-07,8.160343666011013e-08,1.3972076283223274e-07,4.207953750546329e-08,8.225298502381584e-08,1.2966860394998015e-07,6.533639743500737e-08,8.890128740095057e-08,2.418521516706321e-09,1.1229295279411974e-07,1.2618006827011442e-08,3.6265305196212286e-08,2.4493253395107942e-08,5.370251556941588e-08,5.8693399586532e-08,1.123543500248568e-07,2.855469501377193e-09,1.3283331419848115e-08,7.061611069745966e-07,1.2863537805855725e-07,8.052076465283206e-08,6.03184403862008e-08,7.604454105536384e-08,2.5076294565838162e-08,4.817524612638725e-09,1.0615553138442119e-07,8.98137623323206e-08,0.0,3.783856353584675e-09,8.000200065846544e-09,9.401659287923645e-08,5.9219733134745395e-09,1.1606418476416732e-07,1.0088381658450766e-07,7.871926513492972e-09,9.809480878084754e-08,0.02225862472719398,1.276103638751291e-07,1.1899315218776314e-07,7.466265057879735e-08,1.0088381658450766e-07,3.3369206485882875e-09,1.0609919747313102e-07,1.9347941997672896e-08,1.2470840075581536e-07,9.31481502041929e-08,6.936146954504541e-09,7.313080275006204e-08,2.983508701474981e-09,1.4045677788653018e-07,0.005315884962456777,3.3785875571671574e-08,1.3320191204159612e-07,7.823649337739185e-08,1.389964200849798e-07,0.0,5.2865010425372006e-08,1.1951058183484374e-08,1.0243834618950947e-07,7.788875804115657e-09,1.4036469110945518e-07,1.58870222664711e-07,0.0,1.0757710949987002e-08,1.1875975114958894e-07,3.2004413805647324e-08,1.0269792621548919e-07,6.674741510799346e-09,5.749261012231294e-08,1.2671087575719213e-07,1.3133923845152952e-07,5.823942510852112e-09,1.3231981840551275e-07,5.068199276572814e-09,1.3015867753267452e-07,1.1213609201674248e-07,1.0916608220713688e-07,1.330249821232388e-07,1.5072704826665996e-07,1.2426223973558093e-07,6.194661299738795e-08,5.440294539146593e-08,4.320791274039745e-08,1.2105232223740795e-07,0.0,1.2860704233387643e-07,1.3063396679846232e-07,2.268753459851645e-08,1.5720274549598142e-07,2.533614614499238e-08,1.3606008060139404e-07,8.045335595057062e-10,4.5469353958399385e-09,1.2705824838711475e-07,1.258567137364578e-07,6.28893704227666e-10,1.238322076772058e-07,5.414981969809993e-08,1.6379208231966176e-07,2.4420649698787702e-09,1.2919609652949665e-07,3.571741039409337e-08,1.4098456401777824e-07,1.3333552390269901e-07,8.028695840538337e-08,1.657384733672739e-07,1.0822064503370804e-07,1.3418979970117318e-07,1.3293723583191187e-07,1.3744926595806106e-07,1.3093215407069226e-07,4.779226971987393e-08,3.963910742985066e-08,8.110283458306208e-08,1.409232263992516e-07,3.6594847972023986e-08,8.592287062433065e-08,5.67467720923816e-08,1.4582396218812932e-06,1.515463141935451e-07,1.677179195206908e-08,8.592287062433065e-08,1.4644173172911393e-07,1.3366471700193566e-07,5.661181955553727e-08,8.592287062433063e-08,7.329788921776964e-08,1.3375331778372312e-07,1.3641999417158987e-07,1.0981072271752217e-07,8.694374875219884e-09,1.3974216165781496e-07,3.967336348217266e-09,9.37271314570915e-08,7.466265057879741e-08,5.7637081737901445e-08,2.6119261052583604e-09,3.278917342726783e-09,1.4553067962564583e-07,8.572679070085013e-08,1.313533807542774e-07,1.2128799368977098e-07,2.0841671172195228e-09,4.9264964767185355e-08,0.0,1.052909961292244e-07,1.244989933015925e-07,1.1408027700061383e-07,4.500883934413972e-08,8.034222868589634e-09,1.3948961063515406e-07,9.43018620866341e-09,6.034771803244888e-08,1.1948292004488934e-07,2.166800436018057e-08,8.28359306379574e-08,1.2325196533876252e-08,2.120141375893733e-08,3.245193345753199e-08,1.3065089650924949e-07,9.241143089966108e-08,1.228713412077433e-07,8.834861956171199e-08,9.146148653644051e-08,4.6163276015695266e-08,1.6364369139864864e-07,1.2185515142865362e-07,5.1633398215886375e-08,1.1307976263058492e-07,1.742321667951894e-08,1.3060416548335632e-07,1.1112940967060451e-07,1.7379121133432422e-07,6.194789356967468e-08,6.456928543672352e-10,1.1608086686525676e-07,1.314694727524839e-07,7.42877964472011e-09,1.2429152256879578e-07,3.176628476113387e-09,0.0,6.53089702410927e-08,1.1548677230450177e-07,5.821303884272486e-10,0.0,9.041287910867778e-08,9.625383080601669e-08,1.1972191008962247e-07,1.3543308809376683e-07,1.0855388789003458e-07,3.333713956764463e-08,1.1307976263058492e-07,1.3335740690216602e-07,1.3053385985935607e-07,1.333539863584445e-07,1.3219271438290288e-07
