,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.004741222467695074,0.007461932705874043,0.007261402046543787,0.004625082560990856,0.006621642998203859,0.007589285468555396,0.009624162838363856,0.005418121385951031,0.005663613816040547,0.006650180949264842,0.006454524111691004,0.007041506489576872,0.0048272544805372675,0.006374596185494649,0.00703201887422139,0.00611997297616104,0.006817205217973249,0.008266270572843173,0.006966901195207958,0.00933824001681318,0.006734319756053097,0.00661285143808582,0.005515948612975804,0.007000996049314777,0.005190776355222484,0.006743097484147267,0.007633989136630991,0.006612857295871831,0.005464391715695487,0.004635809451862758,0.005942720478586217,0.0026270432206424226,0.0051557433382880625,0.007026731558398754,0.006650949029346164,0.0,0.006583692096026884,0.007079320940536913,0.0054662630969113815,0.006374596185494649,0.007579200216125707,0.006639684298746635,0.0065562688533448155,0.0068594604777805195,0.006624774167784544,0.006434031211272389,0.007280762479971722,0.006741065935912536,0.003568027059222373,0.008562461500458559,0.00806340073975989,0.005697639482069588,0.006631517269144512,0.0052456324223463,0.0063752602450373955,0.004614286126242012,0.006924050387587603,0.007608666473147033,0.00679976298388916,0.006758848684512459,0.005944949951466638,0.016684992795738703,0.004967895926265157,0.007687402948806936,0.0017862139264240955,0.0067616215277332,0.007597500044505689,0.00679976298388916,0.007756825756834477,0.007995399028627156,0.006648052269875558,0.007814404765810079,0.0065311501758140034,0.01028782531828106,0.007623954962609677,0.006911956375597759,0.015056840847838933,0.006477037785370574,0.00743099893178376,0.006076372519003232,0.01028782531828106,0.00659708650336218,0.006836241295407457,0.008162738247222592,0.006631158167724415,0.007084501643100389,0.006755961065664483,0.006609002661202576,0.005830115901761035,0.0052325074990239905,0.01598844757165233,0.0057649729799333915,0.0065693769298991326,0.004809348471909611,0.006610870737293509,0.0,0.005612985768423448,0.007550248209013964,0.0052014637814242854,0.006502884444738083,0.0067477721602619755,0.006649876106187042,0.006671180316657679,0.007867437877729078,0.007906877641487415,0.010891675612696616,0.006468524947685169,0.0067251139482576,0.005478381783839045,0.006940799769559316,0.006417996388910046,0.006459579032545929,0.006093757015016719,0.006384828717342772,0.00663596314180571,0.006444077199218683,0.0046117809463804725,0.006522118243556163,0.007378470152574601,0.006579202916049765,0.006590340010755344,0.006443152124382311,0.006580132633015115,0.005811332344795805,0.0,0.007196593229176479,0.006817011549942335,0.010047946990050896,0.009192822656185727,0.008734497509644196,0.006390602736651396,0.005054733248732708,0.007371176465235165,0.006880570769002295,0.0068949675830679335,0.005670827276929584,0.004735837373297323,0.00666970879886354,0.006854541377864423,0.007933317328440579,0.00666415884244179,0.007327693843997961,0.006495083072401751,0.006531314080483848,0.006889197810836531,0.0064961770033142505,0.0045281146788457745,0.006626076339698124,0.006846397726511536,0.006711230238254059,0.006566461626997752,0.0071567682949751025,0.006723379290135424,0.0066943197611663,0.006726205449000929,0.005762138301249762,0.006674470617346059,0.009485264629643796,0.007000435459921805,0.006609861581397478,0.006346922393013077,0.0066943197611663,0.0077801487311550035,0.0067210335562941865,0.00611538955583541,0.006622954547375367,0.0058732148544925105,0.009016349776163309,0.0064173702302222765,0.006666299167230651,0.006549405072235366,0.009374038620240777,0.008929143292762669,0.0047247497436914525,0.006076372519003231,0.007109511999877503,0.0072295730926184585,0.007376886710975842,0.0066559364226215015,0.006742374652527305,0.007182557180260891,0.00648113637338079,0.007221650333618054,0.006671180316657679,0.0,0.008636465261842583,0.004958590518635476,0.006635221484635826,0.005571318238209969,0.011053944203154297,0.006525148702545681,0.007454318013871782,0.006895937791487519,0.006482808942790904,0.00849832306997154,0.005584475234473586,0.0068926764320387515,0.0069479001161290126,0.013827212152657092,0.0066412295507846586,0.004530533955517029,0.006732302921320012,0.00574318999509958,0.004355974145840874,0.006607282147558978,0.006698523240732145,0.006617115133199899,0.006242248995332523,0.006536756182188722,0.004852802421864744,0.0066291808225617055,0.0065483110927190636,0.005185036429567489,0.007159110166184712,0.004049977602649927,0.006560530857199617,0.006558201472557604,0.005545733750930292,0.006636481774492234,0.004558081771752829,0.009485264629643794,0.004849656994616029,0.004338930742530327,0.0037363745403904813,0.00948526462964379,0.005636185889676003,0.004815492391257087,0.004482143654443568,0.006577219811392228,0.006708594621796921,0.007300459484348919,0.006536756182188722,0.006611718999602721,0.006617532511853141,0.006783724189921787,0.006672202990540694
Agricultural and forestry machinery,0.004404321759442705,0.0129356833294204,0.012080500320626752,0.002384763630984541,0.007320505814876719,0.006907132222089338,0.009053125913780649,0.006755873351030608,0.010749500321450568,0.011802508048424032,0.006450942631179856,0.009730327430805576,0.0039943102596845005,0.006449850199789677,0.006896751326945378,0.010436858912486946,0.011023257736933164,0.010721560599698343,0.029171833655496235,0.01383037672687773,0.008704366004773952,0.013977125919184673,0.00812431730607513,0.008376775449512663,0.0029023697649135658,0.009418282040080373,0.01055125907808913,0.014247236065253811,0.004622240191698222,0.0024648425026451127,0.006665689172296484,0.007047931280681834,0.004883135876857454,0.01265863246597826,0.011913824215090704,0.0,0.010074875445863938,0.009736235949300075,0.00629324580814926,0.006449850199789677,0.013126516143798218,0.011529149698598399,0.012830951782867568,0.010467584827969565,0.01263104316946938,0.010589404334188642,0.010369003794396012,0.01878595541719085,0.006157645679932477,0.018021993392210167,0.008829842696279752,0.020383817157758142,0.006510146156930996,0.008036388134192406,0.006449850199789677,0.006814743908335435,0.00723390702326798,0.00901626307326786,0.006933221771109127,0.009699203360225875,0.00862341526687585,0.015221718533758623,0.006549458123516343,0.008818518735555836,0.008499062959431647,0.011671573476817038,0.0053310648385645025,0.0,0.0061546517030031805,0.01321273380340063,0.00999864644190513,0.012415486700742356,0.011805836216227763,0.03240249049421321,0.009730327430805576,0.009012578082883568,0.014307110407475046,0.008628244935052244,0.010768722940673528,0.008572275356539366,0.03826596902006674,0.010249506465629955,0.011158226887109046,0.00885326491093061,0.012163896875576195,0.012078146323998324,0.00999020404125742,0.008489767092278602,0.0064744383485112085,0.007574255926504,0.014152699843409581,0.007432502012819372,0.011564070523832253,0.012667777939978534,0.011595151264224144,0.0,0.006725927554917411,0.007332076927061428,0.006249312994884405,0.00916897428674824,0.011773476864426338,0.012025275977494785,0.002384763630984541,0.011871100378868142,0.012571360254741608,0.05592201035395025,0.007020858626350465,0.0023939575612940225,0.009814333521526985,0.011410942351940644,0.012333801568450584,0.008506427306670073,0.01595168016475151,0.012371892553888663,0.011928497678267166,0.018413654497009088,0.003851365468642839,0.018728315922715243,0.008050229301338268,0.012067225310202958,0.00900525899388286,0.020712016795326915,0.009598223115266712,0.0039650978855892,0.0,0.012159371040011812,0.009471761414245944,0.019144812681939048,0.009043554191541103,0.01599626151933164,0.008012037723385637,0.007511688742203013,0.009869032791281509,0.011480393548187121,0.012779412332358154,0.0037003512428235197,0.007409927623541413,0.009351548919515496,0.012030117676840204,0.010413798125602725,0.012234765545181795,0.009180802051271982,0.011302632591653254,0.011969198013188576,0.01122019704959413,0.010749016158374893,0.002384763630984541,0.03725897466305753,0.011816298622511635,0.011117257577473706,0.010345892337269293,0.009150137161753502,0.010866595293993664,0.008592717094239108,0.012344873534244563,0.007678993406252724,0.013522731552017279,0.013887013928383254,0.020047122409575548,0.01184341628559869,0.0066215029294626965,0.019654715892026723,0.010737672374936478,0.011765990123858015,0.0064982312048523835,0.007451953341062551,0.008134387082245113,0.011469389615049388,0.010463654231378324,0.013120091584918316,0.013237222121783146,0.01283095178286757,0.009977151375121002,0.006920608307838577,0.008572275356539365,0.00936306772036634,0.008674151986421942,0.00843707735657041,0.011596440180718995,0.010839241383189464,0.011263143762647214,0.012389910457830623,0.008429177681545967,0.010227831823310172,0.0,0.03434435891464149,0.01095140339754818,0.015524351231796314,0.006326401467906329,0.00689450197156206,0.011158772483500999,0.009481728861429083,0.009388361876995292,0.003999512495162687,0.008648561624058469,0.010934254907088652,0.009880165335969983,0.011034725940298175,0.01769381059500665,0.00961284111035224,0.0026341551026542965,0.013386742593239435,0.012356776294502325,0.004919479315320578,0.02210211769731183,0.021460533253754778,0.011958056313962049,0.01213551039159231,0.010721560599698341,0.009815049138131918,0.01085342100789365,0.01444158957613881,0.006132316802373085,0.007043985568266689,0.009499331046918177,0.011850080018612673,0.01176537990811427,0.012536476829480652,0.012921545869271934,0.007035839247017691,0.006350857903743766,0.007636318607305751,0.002384763630984541,0.007826245073353265,0.0,0.004381798323613924,0.007413652170151113,0.003913285585445035,0.011361697800328086,0.012081278128940394,0.009245981746489764,0.014266400883823575,0.011481384730925814,0.00990120750085603,0.010985614798416855,0.010829724600636437
Aircraft and spacecraft,0.004921085032513551,0.022289626738205254,0.006665015126035627,0.0033622347699270236,0.004336988161625514,0.007895333334515118,0.004734717988875958,0.00421919338219151,0.002934035401137545,0.004892228454661902,0.006347019861806409,0.002419590459660112,0.0031640979522559814,0.002723456861966827,0.0072200217014068415,0.017091157163803085,0.018017127729034223,0.007187314382357334,0.005524956553264796,0.007994081137690873,0.004345546408221954,0.003992583398073452,0.009105603393108038,0.004920143270699365,0.005630798022885486,0.0029618167652718584,0.0029052999535310355,0.004520534306262218,0.0026194935199301012,0.0031915311759293883,0.005280910721041492,0.003679237658922479,0.0037363346548673405,0.0041013386830479085,0.003014399668979387,0.0,0.013232174755764717,0.00797250002140815,0.003313134466797576,0.003457617688833659,0.012743163241187593,0.04971975109929998,0.003796894519916167,0.005076916960972221,0.0060007945717393315,0.0048405194694590425,0.004631659533987745,0.0041145389548222985,0.004030246692745032,0.0322078966386278,0.007894611390808751,0.01044941080170542,0.0030065235204998694,0.006741342170064967,0.0027234568619668273,0.0030404592780796146,0.16936947243111333,0.002400371097439836,0.00829809065154103,0.0030892061840318056,0.005499064006020639,0.09635520233748092,0.0036980423154012597,0.005580984861351683,0.0028957362481361725,0.005797275757037484,0.008608520393314556,0.0,0.0023779667505856622,0.00374889927238104,0.004302662209381361,0.019525493240476536,0.0029796973455804253,0.0051029879852666354,0.0029052999535310363,0.0069543437338844645,0.009302502311788127,0.003835089626645951,0.0038782426080259304,0.009984723746492155,0.005118352994392469,0.01935052342195736,0.007741392339313404,0.017218646799090895,0.00404630977466798,0.00512055953783589,0.021280714483628477,0.00507373622596107,0.006248605887184754,0.003312834115636916,0.008399652462876316,0.003544187034324839,0.005172246530274447,0.002847946553011395,0.005257555767483939,0.0,0.0034324834537449106,0.12635177216571106,0.003101625137016861,0.005989364871392195,0.007215575787874876,0.01175606045396719,0.003360544728715651,0.007204861347839665,0.0038833622402824515,0.02082628271085012,0.0038457934314876864,0.00158720338284841,0.003177352105944568,0.0069543437338844645,0.003254828757668938,0.0042860389756181096,0.2287466839343838,0.0054386899801533665,0.005787760301372871,0.0028513221581849767,0.0027445929815235783,0.003542879951458464,0.009695024482467821,0.004538273076412092,0.0044103471793781575,0.004490065917602416,0.011069286638870333,0.003029396172270706,0.0,0.0045136624699047695,0.032380123319032846,0.029060199242909007,0.00439919100726652,0.003650493167945823,0.0644584637996954,0.03713141707327271,0.01792897666072422,0.005544398649735318,0.1818524319408396,0.004050263896635551,0.01139567155512142,0.008570336035708956,0.007594807997820861,0.10602878847937872,0.0031990139264907414,0.004200889043952234,0.005254848304571118,0.0,0.011065673497213177,0.002916947355613863,0.004820757701815026,0.13159794319233253,0.004108169468859488,0.004633971332855212,0.016867073604546402,0.002988480367149709,0.0028937035781926097,0.0,0.06797547127921165,0.00411641054895195,0.0025930284047019016,0.009998251085611072,0.01907840559072933,0.0038333513471590372,0.002723456861966827,0.0049363949240232505,0.005337665418271546,0.021675279908694115,0.004766557730219002,0.0029052999535310363,0.003952547849436994,0.0248524663734677,0.002756892840219857,0.0038577639480602043,0.00400811491794988,0.0043990490043572935,0.021280714483628477,0.0040590388829219335,0.009984723746492155,0.002628656927797341,0.012863456719195062,0.005540324169675035,0.0043990490043572935,0.010176879224616318,0.0037834250310459124,0.007089400570663943,0.007613095450642431,0.003360544728715651,0.0,0.01213293948831914,0.0036253173696554584,0.007761725924714841,0.04142541751329638,0.0034061929458747576,0.0074537192588598295,0.0032438995646067734,0.004631708935455892,0.006735066478444374,0.017479673024165227,0.007879110499786218,0.004167731974295727,0.008702016797316792,0.02676075606744588,0.0054399994225477494,0.0068739461284309565,0.007903660502767956,0.004627173985685652,0.003526795681665498,0.0045885131221540835,0.0056142592227479155,0.011634907482191904,0.004333557335061372,0.8008876580044494,0.012201717010564562,0.013592262650906461,0.003574675077131148,0.0032448955511796313,0.0030997284900229106,0.0033828384470874543,0.0032548287576689384,0.003271834852062311,0.06652310267378032,0.006035005305256191,0.0028251995011398705,0.008283397689585166,0.004048206540844791,0.0025930284047019016,0.003684542116725013,0.005118352994392467,0.0028520106517939087,0.0030471370866665365,0.004504271336680231,0.0035780033479257565,0.004312107604535324,0.0037674981840474285,0.012197788224172756,0.004876821994595987,0.03638392516799198,0.016070522898165872,0.02904789417103516
Animal feed ingredients and pet foods,0.0,1.0000000000000084,1.00000000000001,0.0,1.00000000000001,0.0,1.00000000000001,1.0000000000000093,1.0000000000000093,0.0,0.0,0.0,1.00000000000001,1.000000000000009,1.000000000000009,1.0000000000000095,1.0000000000000093,1.0000000000000093,1.0000000000000098,0.0,1.000000000000009,1.00000000000001,1.0000000000000093,1.0000000000000093,1.000000000000009,1.000000000000009,0.0,1.0000000000000095,1.0000000000000098,0.0,1.0000000000000098,1.00000000000001,1.0000000000000098,1.0000000000000095,1.0000000000000089,0.0,1.0000000000000087,0.0,1.0000000000000093,0.0,1.0000000000000095,1.0000000000000102,1.0000000000000107,1.0000000000000093,1.0000000000000089,1.00000000000001,1.00000000000001,1.0000000000000095,1.0000000000000102,1.0000000000000095,1.0000000000000095,1.0000000000000109,1.00000000000001,0.0,0.0,0.0,1.00000000000001,1.0000000000000089,1.0000000000000093,1.0000000000000095,1.0000000000000093,1.0000000000000082,1.0000000000000093,1.0000000000000095,1.0000000000000089,1.0000000000000107,1.00000000000001,0.0,1.00000000000001,1.0000000000000095,1.0000000000000098,1.0000000000000089,1.0000000000000095,0.0,1.0000000000000104,0.0,1.0000000000000087,1.0000000000000104,1.0000000000000098,0.0,1.0000000000000084,1.00000000000001,1.0000000000000098,0.0,1.0000000000000098,1.0000000000000087,1.00000000000001,1.00000000000001,1.0000000000000089,1.0000000000000093,0.0,1.0000000000000095,0.0,1.0000000000000093,1.0000000000000095,0.0,1.0000000000000093,1.0000000000000089,1.0000000000000095,1.0000000000000093,1.0000000000000104,1.0000000000000089,0.0,1.0000000000000093,1.0000000000000098,1.0000000000000095,1.0000000000000102,1.0000000000000093,1.0000000000000095,1.0000000000000098,1.0000000000000104,1.0000000000000093,1.0000000000000095,1.000000000000009,1.0000000000000095,0.0,1.0000000000000093,1.00000000000001,1.00000000000001,1.0000000000000098,1.0000000000000095,1.0000000000000093,1.0000000000000098,1.0000000000000098,0.0,1.0000000000000104,1.0000000000000093,1.0000000000000087,1.0000000000000089,1.0000000000000098,1.0000000000000082,1.0000000000000095,1.0000000000000095,1.0000000000000087,1.0000000000000098,1.0000000000000093,0.0,1.000000000000009,1.00000000000001,1.00000000000001,1.0000000000000102,1.0000000000000093,1.0000000000000087,0.0,1.0000000000000093,1.0000000000000098,0.0,1.00000000000001,1.0000000000000093,1.0000000000000098,1.0000000000000095,1.0000000000000089,1.0000000000000089,0.0,1.0000000000000084,1.00000000000001,1.0000000000000089,1.0000000000000093,1.0000000000000098,1.0000000000000098,0.0,1.0000000000000089,1.0000000000000089,1.0000000000000107,1.00000000000001,0.0,1.0000000000000089,1.0000000000000104,0.0,1.0000000000000095,1.0000000000000089,1.0000000000000104,1.0000000000000095,1.0000000000000098,1.0000000000000093,1.000000000000009,1.000000000000009,1.0000000000000102,1.000000000000009,1.0000000000000095,1.0000000000000093,1.0000000000000084,1.0000000000000098,1.0000000000000102,0.0,0.0,0.0,1.0000000000000089,1.0000000000000098,0.0,1.0000000000000098,0.0,1.0000000000000095,1.000000000000009,1.0000000000000098,1.0000000000000095,1.0000000000000102,1.0000000000000093,1.0000000000000087,1.000000000000009,0.0,1.0000000000000098,1.00000000000001,0.0,1.0000000000000098,1.0000000000000098,1.0000000000000098,1.0000000000000095,0.0,1.00000000000001,1.00000000000001,1.0000000000000093,1.0000000000000102,1.0000000000000098,1.0000000000000095,0.0,1.0000000000000093,1.0000000000000102,1.000000000000009,1.0000000000000095,0.0,1.0000000000000093,1.0000000000000104,1.0000000000000095,0.0,1.0000000000000098,1.00000000000001,0.0,1.0000000000000104,1.0000000000000102,0.0,1.000000000000009,1.00000000000001,1.0000000000000095,1.0000000000000098,1.0000000000000095
Articles of concrete cement and plaster,0.000220021223389964,0.0019436849065469746,0.0004875756073750252,4.059518473094328e-05,0.0028783454273677545,6.398921134683841e-05,0.003381747444429177,0.0007113151855947925,9.479243992261432e-05,0.0010893171158684416,3.754173454325373e-05,0.00039655290455112735,0.0013217257556112244,9.430389726353395e-05,2.7888332979166048e-05,0.00032861239238534003,0.0010329495034169722,0.0003832371817203111,0.010078655256940091,0.0007650443157876514,0.0006224085450736827,0.0012897997564960298,3.479378078457873e-05,0.003653961569836696,0.0003869018038207177,3.227361067481606e-05,4.951502444991752e-05,0.002979334098092695,0.0001706008818101882,0.001524197212189525,0.0022257283106409736,0.0064863521019697425,0.0003684994964967308,0.0011461487829621732,0.00218753781214887,0.00011522673369607359,0.00256267439343312,0.00045744424777960515,3.754173454325373e-05,9.430389726353393e-05,0.0001739467953521828,0.0027545108112667803,0.0009591658652341688,0.0006151812140779978,0.0005255259734123667,0.0021383674989057795,0.0006094882631656894,0.0010936006902430226,4.760146358209232e-05,0.0012030835139645616,0.0002241556949732675,0.000254406589891819,0.00016004399136985457,0.0003858208796852224,0.0005458857861043703,0.00020067871500566224,3.574463288058829e-05,7.633287995067212e-05,4.996688797866928e-05,0.001215832638702141,0.0005158362189324843,0.00039655290455112735,0.00011522673369607359,0.0003003854697706311,8.917513505890896e-05,0.0013820187683074346,0.001174426979745762,0.0,3.242220694416744e-05,0.00010019438155555284,0.001443481037307324,5.250935101088146e-05,0.0010367842843275888,0.1125580609592324,5.130576157561593e-05,0.0026215558124230635,0.000979534831172217,0.0010302548506731439,0.0004283866810624575,0.00044755157462687443,0.1125580609592324,2.5964156697546622e-05,0.002126800508827057,0.017041376946646952,0.0008352715879999431,0.0010738372873770306,4.7214462527137906e-05,0.0019925051752821086,5.869202032408938e-05,0.0021133063012000546,0.0003981387647322702,0.00011656777064372703,0.0012743670464806195,0.0006591105068999841,0.0010535564098626301,0.0,0.00014708968510532798,2.0288778622501702e-05,0.00025736853305491104,2.1734184701874484e-05,0.003065210225153799,0.002187679317885886,0.0,0.0008567158202636402,0.0005312044937119733,0.0006900370825211924,0.0005378816304315027,7.92826232447329e-05,0.0009574760212311503,0.003590617644452662,0.004351392465478019,0.00016402325901735602,0.003281092171781568,0.0001403105716528109,0.0010701301156822802,0.001042350710719078,8.309316822153689e-05,0.0011061018712140364,0.003525642350692716,0.0011005428982399086,0.002046873628034769,0.0009703563208443371,0.0003893474320868588,0.0014999799782144157,0.0,0.0018698656478347093,0.0026379001238491188,0.0003432023872249769,6.522655963012129e-05,0.0015105661154681785,0.0009858506000312483,1.3160822315852013e-05,9.623751169723311e-05,0.0042415538671795785,0.0012123242664657966,4.663400109501147e-06,0.001029384843178791,0.00022279143113886914,0.0023588987118802664,7.848684559861737e-05,0.0011436793887096342,0.0004866566049036083,0.001728090966523845,0.0012177942661607058,0.0009251010609595694,0.0005056122129289703,3.813657701120989e-05,0.002542416992441238,0.002311199901807713,0.0011995274655904698,0.0025636885960651037,0.00034507633559619313,0.0003211340663741779,0.001031845602288603,0.0016623630567484176,0.0001677747641566073,0.0010921656691577463,0.000675969111627798,0.00032075351786678256,0.0019568743917986785,0.0001851030817862934,0.0010921656691577463,0.003619889585709567,0.0017914067038441277,0.0005394395044682732,0.0010921656691577463,0.0016383202378992825,0.0014404222413892098,0.0021001165442001337,0.0009611630137813517,4.053951453921223e-05,0.0009712609151827738,2.6712314705429496e-05,0.0035905789263113385,0.0004475515746268746,0.00048636109527284765,4.74084960909868e-05,1.624703395904262e-05,0.004243048597180981,0.001446494316815623,0.004520824736451825,0.003616251455084611,1.7309935959635092e-05,0.0004825840214280442,0.0,0.0782290326121529,0.0009498039492575112,0.003985052757871015,0.00019949144530199102,9.041047787742827e-05,0.002261878659357524,7.47603222223732e-05,0.0005502077201452241,0.0026333051870830104,0.0007224285665081274,0.0005249314101822439,4.134664793731143e-05,0.00018626519174332645,0.00013225987518432992,0.002589211876675799,0.00015975410392619378,0.0021364391954459476,0.001183778819500601,0.00016581370673875105,0.0008338732304569139,0.0010598643832452988,0.0010923300579035555,0.0014088986609846455,0.0010867217270734216,0.0003563738360740266,0.0012547467235841968,0.0010003336906782708,0.0021255368906096385,0.0005968919433508431,5.664632156256957e-06,0.0010367295495172534,0.0018470993490537046,0.00013151318598527383,0.003001724831461124,3.909585792162201e-05,0.0,0.0012559017770359762,3.965220105529772e-05,9.850711727756336e-06,0.0,0.0012431835343986262,0.0006600037286192517,7.306121285921117e-05,0.0013191619414170586,0.0008815831755913281,0.0005251757313972355,0.0010867217270734216,0.00322789748601167,0.0026419652241872925,0.0022405000961665867,0.002450490475279942
Automobile bodies trailers & semi-trailers,0.0019681915916113127,0.006588368808085756,0.010076699329129569,0.010349183319518672,0.0030677726103664434,0.0013097328429301355,0.007170225358172064,0.0027388312466089196,0.0033998922573887447,0.003733754216191109,0.0015387981751893722,0.0030734395666478414,0.001262742986093953,0.0013773919439309112,0.002304652578544048,0.004837849260457302,0.02247717030351319,0.003109239839813932,0.005078909071345709,0.0036510414281649053,0.004442823958508353,0.007201739439839905,0.003269571336773252,0.006536848375918974,0.0004863968938026384,0.003088899798626617,0.0020791160589718025,0.004256545624873929,0.017379456850488847,0.0029732523572183734,0.0027737727178769158,0.0003502135380243889,0.02005516486718666,0.007859547383629106,0.007071028383076956,0.0,0.0067223125831854386,0.004037353304765148,0.0006799188680598092,0.0013773919439309115,0.00440285055369106,0.0043264845791660626,0.00944043751538799,0.005351487490033249,0.00456319539099807,0.007158106554621092,0.006255049773964018,0.018392561661830478,0.0008796456569610077,0.006388547997741938,0.0016737987047624997,0.009236461522606269,0.0037297276155789537,0.004524917987011841,0.001448067823906644,0.0028983283765663154,0.006721187197691053,0.0034053653689439,0.003201441806637428,0.008487734005981932,0.002027314855652181,0.006427563227359816,0.0017178245103038183,0.0026126207143690947,0.0007965750926317868,0.005795375052265849,0.0059489991658448725,0.009440437515387992,0.001239951850065587,0.0029821762734940365,0.006375972949498766,0.0020596330177064634,0.008028669664263886,0.04028011286297162,0.0020678508489305847,0.0020809525024069768,0.006075985694815238,0.001294530497487925,0.006696304224103411,0.002607999964401104,0.04028011286297162,0.003689710274370252,0.0077003373797517385,0.008871033236539665,0.005683114510547883,0.0040785757368224365,0.002280411347897272,0.005676426484351002,0.0020467736346471282,0.0872035761089648,0.00734077115951274,0.002321812076980208,0.017387831091351294,0.006031815820983374,0.010508288267797572,0.0,0.0023332449986105085,0.005250329558916657,0.002989666242963004,0.003411174987242369,0.008269477041831336,0.007340904891262908,0.0004484991323652726,0.005916915143106298,0.005045284998440904,0.008496665327077395,0.004164191052051452,0.0009945647828614593,0.0037160268967623756,0.011039659677015451,0.007400714466548123,0.005661068680216329,0.007939648988167831,0.006298282466980809,0.007967050329884892,0.011680720480619487,0.0007313670294936308,0.007331004585531105,0.0038535567885089974,0.00835989999171958,0.004793333446435902,0.004161259055160882,0.004840871618246988,0.00804581319428932,0.0,0.007503965825212971,0.006596801688576918,0.0039345039464042005,0.0030131036433691727,0.004546579181717681,0.00767810570213355,0.0015788902282847632,0.005787763785746978,0.0067076934447540155,0.007512878407324471,0.0021443993844367758,0.0062154022288151995,0.0031335913185393713,0.005060642338672229,0.007276825850170513,0.009234231694162919,0.009941521667430083,0.008910046246246498,0.007150207138179039,0.007361233621822637,0.037741142498889366,0.0004484991323652726,0.00906170884105473,0.017681525594942703,0.009467013472989583,0.007587763473474467,0.0024975466772701547,0.005050051851906571,0.0019850765767130386,0.009518254498454998,0.001877721502783712,0.018364588943888323,0.0038034705751795956,0.006187286230501262,0.007528846578324648,0.005542926017032485,0.018392561661830478,0.008263442258358343,0.008247098157745561,0.008137170971026982,0.0,0.005280671784681519,0.007489891996085503,0.006315763701023253,0.006738755133586118,0.002459587814040854,0.005762118758095991,0.0015027218579236887,0.00207064047549778,0.002607999964401104,0.004386376916443788,0.024696568191470557,0.0038479159847864377,0.005415807850917328,0.006793238445566474,0.0041219784095618325,0.0064730562644173244,0.005566914025915485,0.004787084166195679,0.0,0.024780303592249874,0.007417035593954513,0.0043041924422111575,0.0019056623114762118,0.09782858895591318,0.009660405777157195,0.0012481735712171194,0.003067013638555799,0.0073694396448401875,0.002708889396643785,0.003034866130702054,0.0034778419905567536,0.0030408134500591127,0.007267122952895327,0.006766780332504692,0.001312423562508709,0.005275228801895722,0.004719612753737457,0.0008338025767671125,0.003926976132866038,0.004161774457000988,0.005177271693135197,0.00556659493508435,0.007017048717419997,0.003934922552734107,0.002610027657395926,0.00856611930461566,0.004088610976005565,0.0056334651619214,0.0008904890643795415,0.0050739920266588525,0.007269569807348333,0.008659997536309806,0.008437428989728293,0.003038482332958419,0.0,0.003915438207249074,0.0004484991323652726,0.0011433054647268185,0.0,0.006354884362188103,0.0026619720760754583,0.007699747461732818,0.00908832231411757,0.007351164277379562,0.00391097615248333,0.007017048717419997,0.00714010369089416,0.006581569837846326,0.012188800599864491,0.012876881470758342
