,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,7.451415990259451e-05,0.0008359656587490217,0.00012100252370001129,7.427858124098087e-05,0.0001049409794870102,0.000125501520498166,0.0025634115894477465,9.23488597610092e-05,0.003523507719499265,0.00011450305894510433,0.0001098840880593208,0.00010979885858429576,7.580582659081886e-05,0.00012192114573893583,0.00012491200188711208,0.00013073088057756463,0.00026201104549852393,0.00010610934815493448,0.00011773374711461314,0.00010382851248960636,0.0026392799504691713,0.00011469621415102047,8.52716149120625e-05,0.00011497121995358407,8.730623288825357e-05,0.00010774635489644332,0.00011117370798986315,0.00013185099768682468,8.742366372506614e-05,7.056927595800095e-05,0.00012739362966338567,4.246425855516012e-05,0.00011452548897200334,0.00010426371788384494,0.00011114103983419727,0.0,0.0001424637176120239,0.00011682238237253422,8.712455155036692e-05,0.00012192114573893581,0.00011548263152991589,0.00011899458284224196,0.00010684282817446824,0.00011296910789576655,0.00013744002294849647,0.0001469913129731218,0.00018760741749926558,0.0001238335470763191,6.02678415017936e-05,0.001557887589197467,0.00013731671964646887,9.179443023140272e-05,0.00011431359367228047,8.19065202467451e-05,0.0001218673182658454,7.151887312189099e-05,0.00010354079169596404,0.00012806372342403922,0.00012397340589574902,0.00027896158653881935,9.356650970616194e-05,0.00011251329381232233,0.00011500109788885377,0.0002689297660391206,2.743413720429301e-05,0.00011951546413301641,0.0008967190784501527,0.00012397340589574902,0.00013078017674772073,0.0001072320389148637,0.00010942501916894287,0.00010981247560487975,0.00010923116064174715,0.00010666615885888636,0.00011089094539394677,0.00012242090360343303,0.00011159944849523265,0.00010476163014090688,0.00018390316807642186,0.00010266643910251259,0.00010666615885888636,0.00014770588887542068,0.00015201732642967683,0.00011937084064325426,0.00011674631270718722,0.00011008837578057528,0.00011879333294595256,0.00014609674221918853,8.587870657435096e-05,8.038689348260711e-05,0.00011217717820904406,9.392190076739515e-05,0.0001091363423958577,7.866429687985743e-05,0.00010669379685135782,0.0,9.045924816230215e-05,0.00010859977619451515,9.099575561101517e-05,0.00010440881592153244,0.00010730550966065155,0.00011144515524046987,0.00010551799047743702,9.693219587107247e-05,0.0014408294848086238,0.00010663706291380934,9.967524789149639e-05,9.163509459586571e-05,8.767078660713967e-05,0.00012352867532507077,0.00010444656656193858,0.00011487096305343629,0.00010755975374690489,0.00013002792965923014,0.0001136826369058207,0.00011152527017722877,7.105602518134722e-05,0.00010592467004696904,0.00012197902917512689,0.00010717283760963856,0.0001092667018685784,0.0001147566565049712,0.00014545567340492761,0.0003167663414130123,0.0,0.00011538920246692757,0.00015335796547238348,0.00010989109686891782,0.00011161847713135306,0.00011252639362149854,0.00010413653845103298,9.815900230618924e-05,0.00011048003856048385,0.00012185302297173901,0.00027234867731559483,9.094682840222048e-05,7.484008945252981e-05,0.00010632716320825887,0.00024351936138522753,0.00010791869865999111,0.00010825972080740132,0.00011067599248632515,0.00010917973267469794,0.00010600436093081967,0.0001451586399528656,0.00010985089524749518,6.900836459807168e-05,0.00010906860025193589,0.00027765615775548206,0.00010778365429320697,0.0001450620792300545,0.0001051747601840342,0.00012217740926669652,0.00012435616794647782,0.00011047023011159137,9.396982731456987e-05,0.00012420499640430598,0.00010347606520497862,0.00010217304215224692,0.0001098571672478152,0.0001192498265246989,0.00012435616794647782,0.000719946222967573,0.0001195350633618279,0.0001128824270854161,0.00012291927680735049,0.0001043794347936228,0.000106310245872332,0.00010926166989983517,0.00010841688208241563,0.00010381867441286891,0.0023630126231415005,0.0001185891726432448,7.990484314161864e-05,0.00010266643910251259,0.00010836525870033578,0.00010617312343620211,0.000110594892895283,0.00017569891991553734,0.00021068883842584294,0.00013713080009825377,0.0002430750856050863,0.00012426167356966299,0.00010551799047743702,0.0,0.00013035390110290975,7.925295366201303e-05,0.00012793362596511343,9.060687380721791e-05,0.00011516198270124253,0.00017078573694113042,0.00010520042355920442,0.00010672895204761042,0.00013525080883062534,0.000252150111780455,9.184146495656971e-05,0.00011466453832745325,0.00010834076699699491,0.00010811477794507164,0.00016390275451386293,6.97623554518574e-05,0.0002689413057622984,0.00014162965439591847,6.818353153691414e-05,0.0008793727215854988,0.00020041269154146604,0.00010859421726403502,0.0035996909999080405,0.00011353149754141752,0.00022447830052251875,0.00010727910060048045,0.00010760355097583116,9.484017459361994e-05,0.00010599486213274284,9.70465268607626e-05,0.00010783153530432748,0.00010636870765730417,0.00010956153607820707,0.00014962491900049162,7.146970609793199e-05,0.00010347606520497857,7.557913673099266e-05,6.777145354520726e-05,0.0011739937394406805,0.00010347606520497858,0.00010800661050166026,8.064601827891938e-05,7.351641582382916e-05,0.00010740518274007515,0.00010913069235882856,0.00011515311496776115,0.00011353149754141752,0.0009073374896881202,0.00015931424709366237,0.00014434896734117524,0.00016355160758550877
Agricultural and forestry machinery,6.03625469877173e-05,0.12115303304129002,0.0005433147329168128,3.73664530631933e-05,0.00031714935644727927,6.0533225435764394e-05,0.001679899142761282,9.64501177207904e-05,0.012982212417329378,0.00010505138041542707,5.176626641673766e-05,6.0719399408484245e-05,0.0002478194927668862,5.171931172020398e-05,4.207492708036055e-05,0.007094700670243789,0.000166856082570309,7.207112999154885e-05,0.00017327721246799207,0.00019222064516756024,0.00013851285964339055,0.00022277349861719216,0.00025040882449828294,0.002339737801346935,6.11838329714399e-05,0.00033509147454077216,8.990382509570439e-05,0.00010824793970501458,6.280436996013898e-05,3.777592830358879e-05,9.522453979419674e-05,7.285402627918952e-05,5.486059115581703e-05,0.00013983606915739382,0.0003007183019977624,0.0,0.0003057533677487819,8.703985108850348e-05,6.511979324211706e-05,5.171931172020398e-05,7.96408458704912e-05,0.00012573177909661336,0.00015377955859793697,0.00037805513286782495,0.00019218101862224105,0.0003167213034849971,0.00011413149485185869,9.403332929699416e-05,9.86511558804791e-05,0.00019665882034607322,0.0001353999696124426,0.00011693370024507114,8.55991060640037e-05,9.603817099863843e-05,5.1719311720203975e-05,4.974805080147756e-05,0.00048615650020384423,5.7204789013264395e-05,4.697407963099207e-05,0.00029656834633213163,8.041502397858181e-05,8.016795552983765e-05,0.00011227222942527736,0.0006881222183617731,0.0001574964455804854,0.00032931462143745253,0.0008817304246971676,0.0,5.9881487977066976e-05,6.209568970057746e-05,0.000229656087219228,4.787733642940337e-05,0.00022586073866268455,8.36228583806199e-05,6.0719399408484245e-05,0.0002929835353058559,7.477324873897322e-05,0.00011401496215017244,0.00013604436154027486,0.000276982885334366,8.284357226657627e-05,0.0034720955651956656,0.00022592445714966354,6.181350911493723e-05,0.00023890055639129939,0.00015816897337445881,0.0001249080818480774,0.00029160229808471817,0.000179201721254862,8.468092168118073e-05,8.026699498544947e-05,0.00010122407771944631,0.00013824704340647802,0.00011862761150813262,0.00014032157706944475,0.0,9.205840816563618e-05,0.00014964630582042863,8.998788720434042e-05,9.894024180174255e-05,0.00016690828208319435,0.0003000767675631944,3.73664530631933e-05,9.408372635179367e-05,0.0015053214153015013,7.683625604743976e-05,0.0001804580130138699,9.931064757826342e-05,8.014470210849234e-05,0.0005498747447170888,0.00010123629451458143,0.0003071837292539211,0.0004595998676070745,0.0003351391587299358,0.00016209422780250784,0.0001223161742179942,4.938177598474249e-05,0.00012054278346203375,0.0005867329609288339,0.00014466544193329073,0.003641398232770254,0.00019530313355149587,0.0014566154991342867,5.4019039035770634e-05,0.0,0.00026366985156467827,0.0001644972692391342,8.536764106269379e-05,7.134983561755697e-05,7.65728568169725e-05,9.586524212412029e-05,0.00044441029850145615,0.000369788724974423,0.00020421644843300068,0.00035547180159029354,8.089793022784418e-05,9.32971805502879e-05,0.0005874353358880372,0.0002690849361631911,0.00024092914704606738,0.00019923230581208375,0.00038825375707992997,0.0001398724793594726,0.00011973765263298868,0.006938420833774448,0.00028714965466383687,3.73664530631933e-05,0.0001148832091601133,0.00035018303986127824,0.00014221799369252265,0.00020849341568597734,0.0002612042238128032,0.000213453537048475,5.717151359522871e-05,0.00029825469319565373,8.083258844671861e-05,6.767647602987236e-05,0.00019335267812517075,7.461184624920071e-05,0.00023504992517188312,5.5079845867828694e-05,8.531710245240083e-05,0.00034723444909569203,0.0009205372828937453,0.00011445951958985315,7.325344277351527e-05,0.00014560652567690148,0.0001843503597564706,0.00012720261559113143,0.00014315744591440757,6.276216992730953e-05,0.00015377955859793697,0.00013029339546596368,8.621109184150237e-05,0.0002769828853343658,9.538346993394007e-05,0.0020610543517481836,0.00016872059083331193,0.0001496638870187395,0.00017701786716341187,0.00023108101375856227,0.0007788668951487601,0.003496862659661093,0.0001351665680238317,0.0,9.905017951767782e-05,0.0001213235541369236,0.0003199049301779242,9.735021521333055e-05,5.7322101322168244e-05,0.0005289986092420455,6.103767279615225e-05,0.0003808284025107434,0.000263870283897818,9.260482746175833e-05,0.00014901973584054054,8.928466301502523e-05,0.00015049436605865822,6.10882634883601e-05,0.0002460782070715012,4.026303136537933e-05,0.0003541527099466008,0.0006971033007444531,4.184505132236842e-05,0.0005316778289763516,0.0002976513193973128,0.0001592091802394838,0.06004723816545954,7.207112999154885e-05,0.000434961272843894,0.00013184407356287012,0.00022400195349521717,7.559187899074693e-05,0.0004481041537597538,0.003291604675595938,0.0002144407276743298,0.00011971337428156625,0.00020769323311862833,0.0038277146760969712,8.752684179473745e-05,6.706978313974867e-05,0.00014682405156811123,3.73664530631933e-05,0.0025862527004686243,0.0,4.4792120098545604e-05,0.00012975640993302865,4.749929322378266e-05,0.00017027780083604682,0.00014230359706368737,8.309265160061504e-05,0.00012399918358910569,0.004504442523602317,0.00020006495260651726,0.00025700729383834234,0.0002667287628923028
Aircraft and spacecraft,3.5350865113945002e-06,9.17343534539726e-06,5.225853929522976e-06,4.467206327397881e-06,2.5449339420843815e-06,4.147660421897734e-06,5.680136856647974e-06,3.4524497482283044e-06,5.9926314741666356e-06,6.359628070277801e-06,7.535252315704045e-06,2.829032451366252e-06,4.359388845528699e-06,2.4156364042330977e-06,4.711684945922455e-06,4.752890229302333e-06,4.886959054974154e-06,1.1148177776569123e-05,7.2862490159180645e-06,5.053601743791368e-06,4.17526008858435e-06,5.295270651061277e-06,4.7534202496256255e-06,5.6469659205413815e-06,4.386270550656324e-06,2.897535453611127e-06,6.2151226009329245e-06,6.068160843338156e-06,2.779370280333557e-06,3.075342062632101e-06,3.991487865010331e-06,4.057271840562029e-06,4.315220000037553e-06,4.857477989489942e-06,6.105421884727537e-06,0.0,5.405540486051561e-06,5.08337201313634e-06,4.467133687334691e-06,3.7391814612115093e-06,4.336870792594743e-06,5.11730350122806e-06,5.56275821139013e-06,6.043581715021014e-06,5.769813324337525e-06,4.030695549378203e-06,4.866447362680272e-06,3.850697459921788e-06,6.173936632533532e-06,4.983183295705414e-06,5.4695847220455555e-06,3.6440475117654267e-06,4.705707784269075e-06,4.8710178735252955e-06,2.4156364042330977e-06,3.9769475174221564e-06,3.665808250062375e-06,2.695045996672151e-06,1.0646506348069501e-05,3.425165543794923e-06,6.613507089250934e-06,4.4651355425882045e-06,3.447153184296238e-06,6.1591859181996535e-06,2.9708122476731685e-06,4.365462413093729e-06,4.8651416473115084e-06,0.0,2.3109255850970976e-06,4.2813543754697335e-06,4.944980925297737e-06,5.791033098396628e-06,5.764752581500123e-06,6.708143617971765e-06,6.2151226009329245e-06,3.4525581710947027e-06,1.0563063534688722e-05,4.194210833861183e-06,4.9780149468619266e-06,3.88686744495684e-06,6.733154885266999e-06,4.840818451085831e-06,4.7398799568827115e-06,4.239152944170358e-06,4.202581881175942e-06,6.730916579005346e-06,9.753325100555478e-06,5.651023020738449e-06,3.0664763734793617e-06,4.466001620283903e-06,4.139131773934712e-06,4.695119175762326e-06,6.433329960669925e-06,3.057890088837048e-06,5.559584163367085e-06,0.0,3.875423985823918e-06,3.469982397009983e-06,3.0702220568788914e-06,5.2116049668707675e-06,4.718058297644244e-06,5.2379908335210444e-06,3.8294960270895776e-06,5.2874247956702816e-06,3.277374273863879e-06,3.894548328539066e-06,4.249891627470083e-06,1.4247422521384738e-06,2.926019159917109e-06,3.4525581710947027e-06,3.9972012228630326e-06,0.00017641568616922666,3.96713509096701e-06,4.220502585547586e-06,3.863178438072672e-06,2.7472603577509176e-06,2.9566822760206855e-06,3.1930393068398364e-06,5.509979224612656e-06,4.634972928873137e-06,5.481933666676151e-06,5.8580369606518155e-06,5.870100260230225e-06,3.6604414024564624e-06,0.0,5.211069482743136e-06,3.972824895427923e-06,4.351002416609956e-06,3.729310525218275e-06,4.561716057757485e-06,5.019608506335639e-06,2.835763620533566e-06,6.335076147149726e-06,5.945144474864724e-06,4.7497730616992895e-06,3.650589264272349e-06,4.1665615716794785e-06,5.51583550114038e-06,4.127231585309845e-06,1.14281900458127e-05,5.8357251921173714e-06,6.289086531872092e-06,3.477673181388702e-06,0.0,3.893253623970185e-06,2.986587717576697e-06,6.359594991505102e-06,6.065953682910422e-06,3.2709246116192136e-06,9.641628006876125e-06,1.767207407462076e-05,6.151870306372262e-06,5.8736303968273374e-06,0.0,4.771879678975495e-06,3.843856102338723e-06,2.7155544999203086e-06,3.883077353325314e-06,3.874221800710603e-06,4.895772732627745e-06,2.415636404233097e-06,5.894771934200243e-06,6.4144859938884305e-06,5.4991596029983075e-06,7.478663494967615e-06,6.215122600932927e-06,3.930202394537235e-06,6.664141334519005e-06,2.806170209363255e-06,3.851872289822444e-06,6.677882709202166e-06,4.210428405494763e-06,9.753325100555478e-06,3.013830615786019e-06,3.8868674449568415e-06,2.7755395139068263e-06,4.3912393152433144e-06,6.4210728353681e-06,4.210428405494763e-06,4.05090636042353e-06,4.169000587863016e-06,4.825595874016661e-06,3.463849712997235e-06,3.8294960270895776e-06,0.0,4.118655034953201e-06,2.65401681035768e-06,5.3590938530475775e-06,3.5319043018688854e-06,3.8910169982742605e-06,3.3704708215495818e-06,4.763876207957225e-06,5.034539245855023e-06,4.476293172897625e-06,1.020418319254069e-05,3.7488831007698275e-06,3.4813012942045287e-06,3.999266523272897e-06,6.5878717899813666e-06,5.854020341207008e-06,3.177776554595022e-06,4.685246459665683e-06,5.094890242918835e-06,4.522077813018095e-06,4.463303395640599e-06,5.897607984543895e-06,4.6192173339989905e-06,3.87463014786965e-05,5.9264663720591935e-06,4.251321823518627e-06,4.418632330492735e-06,3.82587737305733e-06,3.1127305864061075e-06,5.985675582724805e-06,4.694481796158976e-06,3.997201222863033e-06,3.5444473714840377e-06,4.179032304762034e-06,4.29717055756545e-06,1.8135444072793315e-06,4.032898372905999e-06,3.889890853475021e-06,2.7155544999203086e-06,5.602017292682566e-06,6.733154885267001e-06,3.070023528279728e-06,3.221344243642229e-06,5.4913654060559186e-05,4.389275519495576e-06,2.6992712966645954e-06,2.8354237312721494e-06,4.289964464258803e-06,5.7556391567422615e-06,4.450411953412437e-06,4.185560115242597e-06,5.022067933567344e-06
Animal feed ingredients and pet foods,0.0,1.0000000000262756,1.0000000000262754,0.0,1.0000000000262754,0.0,1.0000000000262717,1.000000000026276,1.0000000000262537,0.0,0.0,0.0,1.0000000000262765,1.0000000000262759,1.0000000000262752,1.0000000000252354,1.0000000000262759,1.0000000000262756,1.0000000000262759,0.0,1.0000000000262759,1.0000000000262759,1.000000000026276,1.0000000000262748,1.0000000000262759,1.000000000026275,0.0,1.0000000000262754,1.0000000000262754,0.0,1.0000000000262759,1.0000000000262763,1.0000000000262685,1.000000000026276,1.0000000000262759,0.0,1.0000000000262756,0.0,1.000000000026276,0.0,1.000000000026276,1.0000000000262763,1.0000000000262768,1.0000000000262756,1.0000000000262754,1.0000000000262763,1.000000000026276,1.0000000000262756,1.0000000000262759,1.0000000000262759,1.0000000000262759,1.0000000000262768,1.000000000026275,0.0,0.0,0.0,1.0000000000262754,1.000000000026275,1.0000000000262756,1.0000000000262756,1.0000000000262756,1.0000000000262754,1.0000000000262752,1.0000000000262756,1.000000000026275,1.0000000000262759,1.000000000026273,0.0,1.0000000000262748,1.0000000000262748,1.0000000000262756,1.0000000000262763,1.000000000026276,0.0,1.0000000000262759,0.0,1.000000000026275,1.0000000000262765,1.0000000000262765,0.0,1.0000000000262756,1.0000000000262665,1.000000000026276,0.0,1.000000000026276,1.0000000000262748,1.000000000026276,1.0000000000262754,1.0000000000262759,1.0000000000262759,0.0,1.0000000000262756,0.0,1.0000000000262759,1.0000000000262763,0.0,1.0000000000262756,1.0000000000262754,1.0000000000262754,1.0000000000262754,1.0000000000262759,1.0000000000262759,0.0,1.000000000026276,1.0000000000262748,1.0000000000262756,1.0000000000262763,1.000000000026276,1.0000000000262759,1.000000000026275,1.000000000026277,1.0000000000262754,1.000000000026276,1.0000000000262048,1.0000000000262763,0.0,1.0000000000262759,1.0000000000262763,1.0000000000262754,1.000000000026276,1.0000000000262537,1.0000000000262756,1.0000000000262754,1.0000000000262756,0.0,1.000000000026276,1.0000000000262768,1.0000000000262756,1.0000000000262756,1.0000000000262748,1.0000000000262759,1.0000000000262759,1.0000000000262754,1.000000000026276,1.0000000000262759,1.0000000000262759,0.0,1.000000000026275,1.000000000026276,1.000000000026275,1.0000000000262756,1.000000000026277,1.0000000000262763,0.0,1.000000000026277,1.0000000000262756,0.0,1.000000000026276,1.000000000026276,1.0000000000262759,1.0000000000262759,1.0000000000262759,1.000000000026276,0.0,1.000000000026275,1.0000000000262754,1.000000000026276,1.0000000000262759,1.0000000000262765,1.0000000000262759,0.0,1.000000000026276,1.0000000000262734,1.000000000026276,1.000000000026276,0.0,1.0000000000262752,1.0000000000262759,0.0,1.0000000000262756,1.0000000000262763,1.000000000026277,1.0000000000262756,1.0000000000262759,1.0000000000262759,1.000000000026276,1.0000000000253877,1.0000000000262754,1.0000000000262759,1.0000000000262754,1.0000000000262754,1.0000000000262754,1.0000000000262763,1.0000000000262759,0.0,0.0,0.0,1.0000000000262759,1.0000000000262765,0.0,1.0000000000262719,0.0,1.000000000026276,1.0000000000262759,1.0000000000262763,1.000000000026277,1.000000000026276,1.000000000026276,1.0000000000262756,1.000000000026276,0.0,1.000000000026276,1.0000000000262725,0.0,1.0000000000262754,1.0000000000262754,1.0000000000262763,1.0000000000262699,0.0,1.0000000000262732,1.0000000000262763,1.0000000000262763,1.0000000000262754,1.0000000000262745,1.000000000026272,0.0,1.0000000000262756,1.000000000026276,1.0000000000262759,1.0000000000262754,0.0,1.0000000000262756,1.0000000000262765,1.0000000000262754,0.0,1.0000000000262754,1.0000000000262754,0.0,1.0000000000262756,1.000000000026277,0.0,1.0000000000262763,1.000000000026275,1.000000000026276,1.000000000026276,1.0000000000262763
Articles of concrete cement and plaster,4.09231867231126e-06,0.2576775262327555,2.106331513523779e-05,2.095580913388297e-06,4.69070909783702e-06,1.356107855183299e-07,0.0009285471620685782,8.583645031821344e-06,0.0014734299963986086,6.641195223531649e-05,1.2975706352583342e-06,5.642105145306362e-07,4.040504715850042e-06,1.6048870800705337e-06,3.4696811838672517e-07,0.0016443599460413513,5.303242846854155e-05,3.6543312433140197e-07,3.5957244530347415e-05,7.490713672656308e-07,3.323905962448387e-05,5.492134307090842e-05,1.5212216292713457e-07,0.00037116968367997437,2.4972452536093556e-06,2.603905472606235e-07,1.0129768867251503e-07,1.666926865812147e-05,8.846558398114102e-06,2.318805776932859e-06,1.2129422719385903e-05,1.5356250705750976e-05,3.6351961997349966e-06,3.210708605666219e-05,0.0003004812776191076,2.023724981732581e-06,5.1296442126702306e-05,9.159472028707737e-06,1.2975706352583342e-06,1.6048870800705337e-06,1.7847002506713074e-06,9.562507434588071e-06,2.0153015085226235e-05,1.2851559938341302e-05,5.612168320038282e-05,8.208142825370586e-05,3.578055515732615e-05,2.84958463414242e-05,9.94043625089335e-07,0.000642936815788546,1.3803816772279146e-06,2.96679560491232e-06,2.6804287379221967e-06,2.1183919256521118e-06,4.260943897943954e-05,5.012501252312787e-06,2.619748195711708e-06,1.6825960927038944e-07,2.035509373892245e-06,0.00011291481364274722,1.4139289955067983e-05,5.642105145306362e-07,2.023724981732581e-06,4.635671737193972e-06,8.30446290356488e-07,9.148250979137756e-05,7.924939552469398e-05,0.0,1.3150155252848048e-07,5.670700327768363e-06,9.117183776501478e-05,2.453818827638363e-07,4.115764688493645e-05,1.2377450943604503e-05,1.0171622772366016e-07,0.0001768635502891759,6.416614800080891e-07,5.0458409400401415e-05,5.2172766929893e-05,1.786023214014532e-05,1.2377450943604503e-05,0.0006610860047352729,6.026668131513362e-05,2.0198777847277493e-06,2.5089448828932265e-05,9.89226441272037e-05,5.637437520266921e-07,6.144280128834961e-05,7.751636411813732e-07,6.923688062958414e-06,5.739589549936662e-07,2.5203445977010258e-06,3.60412707087216e-05,8.6498876072601e-06,2.140650551374853e-05,0.0,3.0653860469641584e-06,1.2918022940645268e-07,6.3527596132925155e-06,1.8718120515144406e-06,3.500113725879311e-05,0.00030051141340008196,0.0,1.132647612185366e-06,5.448190991204725e-05,2.3794284004849625e-06,1.4837570166827448e-05,1.2679540584411244e-07,8.061244147009648e-06,0.00031099003081631654,4.307707371422216e-05,0.0002072273980757204,6.873295486475158e-05,2.3893485604752752e-05,4.5151774361111984e-05,3.730139695617392e-05,2.7086134593216993e-06,2.5347346240434188e-05,0.0049489580454191075,6.232168640285144e-05,7.476982500306347e-05,4.494222558295419e-05,2.8613016524722527e-05,4.40541425462961e-06,0.0,0.0001637529029764841,5.350786370198208e-05,1.0302978243663628e-06,5.13040318479359e-07,1.277972801090818e-06,3.216112994424246e-05,2.9434587279562262e-06,6.403735303277216e-07,5.45375658657273e-05,7.769184481051883e-05,5.731272454931913e-08,3.269264742445809e-05,1.057959343438168e-06,3.752321686043344e-06,5.720894572763111e-07,6.235728765163382e-05,2.6373414066996088e-06,2.1496102944664527e-05,3.346334675022573e-05,0.0001397508153984163,1.4700826720564084e-05,1.9589882896007475e-06,0.00014191174756597076,6.218436426194283e-05,0.00013586585808772364,5.400021427021438e-05,2.2208460907796106e-05,3.56595557847569e-05,2.2904257690909294e-05,0.00013135181989720892,2.7131969394414504e-06,2.4274628152970077e-05,5.006848550672192e-07,2.647140132268875e-07,0.00026656147774557326,5.415426148256278e-06,2.4274628152970077e-05,0.0008107973701473311,0.0007108306105262866,6.289647403475154e-06,2.4274628152970077e-05,1.268932914467611e-05,0.00010720692049778019,2.868401102948103e-05,7.063368371551621e-05,1.2360250387366649e-06,2.016253342148708e-05,9.364929114378435e-08,1.3984004866936163e-05,1.7860232140145335e-05,2.4747862444860694e-05,0.0002622501617518891,7.484899877796939e-08,2.2737303717075035e-05,0.0015282621367256888,0.0003348874099090761,0.00035983297925709765,1.1679677502836573e-06,4.3780551471059374e-05,0.0,2.18500368871176e-05,2.965615973680224e-05,0.0002049731886824775,3.8195827948117674e-06,1.7971594547275903e-07,0.00047124741671806814,2.047485659575332e-07,1.2034693225995586e-06,0.00011469096574304203,4.159167564410686e-06,1.088203322873253e-05,2.0320712493203895e-07,7.147694809982864e-07,2.0427955173468346e-07,5.5543706945269624e-05,2.7162791287417123e-06,0.000255707763385295,0.0001121798118724999,2.0653316493294893e-06,7.496203844277397e-05,8.681842806554423e-05,6.724026775179728e-05,0.00037514151594617305,4.930076158021662e-05,7.128555296424718e-06,2.5743048553708567e-05,4.478303617767765e-05,1.0757639436569495e-05,3.514290431062817e-06,9.016872000083638e-06,4.114283487831309e-05,5.107613411035785e-05,0.00010185238013879766,0.0001269482619458769,3.200468967183784e-07,0.0,8.145343291190194e-06,2.0894454126560794e-06,2.1567673301206028e-06,0.0,3.250190700469587e-06,1.3256539399584712e-05,2.3990009625081246e-06,5.050882304654208e-05,3.8544824888609664e-05,7.4413673954180675e-06,4.930076158021662e-05,0.00030863210041839033,5.271938083254024e-05,8.736701390169392e-05,5.4953832720989874e-05
