,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.0005433944084898133,0.00019769548255863564,0.0001987793678215993,0.0002519015217074665,0.0001782928993023521,0.00018686330853965365,0.00020269829729125744,0.00017135598170094294,0.00016224479752417262,0.00020329126211601515,0.00020527966156821503,0.00019359983820121856,0.00038497604889229097,0.00020261507034148672,0.0001926659037529473,0.00017690893068680267,0.00019942159166286668,0.0001934321628172984,0.0002487256879973913,0.0001985935618835892,0.00019898049271337888,0.000200028934536692,0.0001472638876943856,0.00020263154690423,0.00019653745053096618,0.0001847495238050319,0.00019928564216754703,0.00018805060937438905,0.009102016907236377,0.00019744646529106178,0.00045866014944958514,8.072035485359983e-05,0.0004940495510687566,0.0001999766100875909,0.0001999966943206102,0.0,0.00019523325702769888,0.00019781886121855155,0.00022787644350983046,0.00020261507034148672,0.0001983355980769964,0.0006289648973725654,0.00020008732918436542,0.0001992724402166558,0.0001989079168085358,0.00019882365903948717,0.0009744139855549979,0.00019997028397714193,0.006951168569903521,0.00019564220153769668,0.00018507055640244461,0.006029896408057523,0.00032091703538902823,0.0019172000054092358,0.00020260849713134868,0.0001975545558926671,0.00017419641447077985,0.00019611576775819162,0.00019395469100493915,0.0002001201430779439,0.00019864813933190382,0.00019839075151747228,0.0036144647527343262,0.0001879309974470449,0.0008272821658202516,0.0001819274904603888,0.00019931730431870735,0.00019395469100493915,0.0001853463546121341,0.00019772956120279423,0.0001995120721078673,0.00019982142998992483,0.0002010654167184787,0.00019764034610192212,0.00019952665730515396,0.00019434316166087642,0.00019766602460844998,0.0002011338458496557,0.00019934291827330137,0.0001724023280362666,0.00019764034610192212,0.00016343129249102062,0.00029155823972752286,0.00019217578022502637,0.00019554470979095642,0.0001971225858948881,0.00023298784516872443,0.00022138158579958854,0.00015036624756256702,0.0002762647276125834,0.00019840481608251985,0.00020024509982208044,0.0017654012718074366,0.000200370226413555,0.0,0.0008090430602216334,0.00018596829242541717,0.009568669312693658,0.0001868019844836168,0.00020046599100188845,0.00020003474753925205,0.00020116119384898604,0.00019983938309745198,0.00019753137839311467,0.00018596172970024023,0.0001970184773850525,0.0001857565652178921,0.00015901654803319827,0.0010133259095282683,0.00018854642101628132,0.00020104800494506907,0.00017747796995012618,0.00020689338959326651,0.00017936991590696813,0.0001998256879939373,0.0002009785201930402,0.00019793307059344755,0.00019997595316107716,0.00021951575394110745,0.00019949875777313425,0.00019306903831521624,0.00019657205996740588,0.0001906333788545083,0.00029122674375477056,0.0,0.00019987919902276618,0.00019501106172522333,0.0001902275746294566,0.00019564812803326507,0.00019355727174149372,0.0001998270251663378,0.0001301022126408654,0.00018294826926319526,0.0001982886974175521,0.0001988796290873165,0.0007900212177145589,0.0001931481820329671,0.0001856603563893635,0.00018847313314043708,0.00018789822431832738,0.0002003063121334319,0.00018584326492755823,0.0001986222494012318,0.00020001680466149205,0.0001975347615952654,0.00018665212012054653,0.00019735379874558093,0.0001925298900186619,0.00020039956906670926,0.00020022921518221329,0.00019394544846104578,0.0001873967909156671,0.00019946141646084878,0.0002064480518319033,0.00028008016252618136,0.11120560466359947,0.00020621009189822058,0.00019934587739579233,0.0002019081409557039,0.00020001113399549663,0.00020070046811844098,0.0002064480518319033,0.0001988014866936314,0.00020451419525208,0.017908869671446344,0.0002042420095613814,0.0015004236662285462,0.00020019694072029334,0.00020188873791862614,0.00020046234200433264,0.00018947946735338456,0.00020242637493104513,0.00018797097521663084,0.0010980241944195212,0.0001724023280362666,0.00019548941401596826,0.0002087494462596207,0.0001910719481793075,0.00019459053838295976,0.00020036304821174024,0.00019694270640845967,0.00018935820832455277,0.00040087742786231546,0.00020116119384898604,0.0,0.00019631856232152746,0.0001982262391023198,0.0001955734859276103,0.013651458833235323,0.0001962332278244942,0.00019720378322009923,0.00020507892638402212,0.00018631135101261005,0.0002037851068171761,0.00019624253031241546,0.00046022359025187743,0.00019531384215326403,0.00018675301563045492,0.0001957723978397907,0.00019615450993658025,0.000197383831847523,0.0001951091348955063,0.0001668219807958668,0.00020934632272869876,0.0001988175619847277,0.00019930162251164977,0.00020018929346258757,0.00018278582855503454,0.00020260405023672098,0.00013713010978323565,0.00020030122405614723,0.00020043169961345134,0.0017017452610266065,0.00018157028222811475,0.00011998443850445579,0.00020218693191423323,0.00020252008976419893,0.00017159618223966684,0.00027408964451317665,0.00012573397922675608,0.00019934587739579244,0.00017096711956303667,0.00019734438678720192,0.0001048952016902594,0.00019934587739579238,0.0003295951224990355,0.0023027455079471563,0.00019789189424819397,0.00019999421608164948,0.0002006943227838944,0.00020176403465044728,0.00020260405023672098,0.0001993200808241244,0.00019470256552407608,0.00019750201142071353,0.00019582601034809886
Agricultural and forestry machinery,5.2431012003951564e-05,2.5417534542994216e-05,2.6466926689490328e-05,1.2903812834454584e-05,1.6912408971143694e-05,1.0238783200088145e-05,3.3966645846777744e-05,2.849176381305551e-05,1.9747803907515703e-05,2.4814781248004386e-05,1.3717022784880737e-05,1.0481250418500408e-05,2.965909232998251e-05,1.3710230455442186e-05,6.938356837582377e-06,2.4740468470326086e-05,2.7571887888822992e-05,2.3197451298937543e-05,2.90728221597216e-05,1.2326360664464896e-05,2.0109012407551664e-05,2.9888173375584413e-05,1.2621200351150114e-05,2.9683527785365705e-05,1.3653947048084737e-05,2.5317388781983503e-05,1.097792165295086e-05,1.5372226146711513e-05,0.032983392818647386,1.291529978680971e-05,0.0001118870833942291,2.4974440777232322e-05,9.166033115488756e-05,2.8528564922607434e-05,2.6653459857953732e-05,0.0,3.2632235633630685e-05,1.4545187522253062e-05,1.93126416997933e-05,1.3710230455442186e-05,1.1136731018037876e-05,2.8233830723109553e-05,3.450810186357554e-05,2.3084355698555084e-05,2.081379341951286e-05,3.526713020616755e-05,2.3527098233774966e-05,1.841208916483402e-05,0.0002470118198399648,2.586678938713407e-05,1.2188364877369981e-05,0.0018866351336326748,2.0983632794503265e-05,6.899198228460293e-05,1.3710230455442187e-05,1.588893181642079e-05,1.1739454001889496e-05,1.1397140602161307e-05,8.395336784336723e-06,2.2685658340005734e-05,4.363924680158805e-05,1.337999503327468e-05,0.011078253230104479,2.249938211668417e-05,4.2759804867976014e-05,1.969024969744475e-05,1.520282586020677e-05,0.0,1.0215459909931607e-05,2.0068756018681464e-05,1.7979457966163122e-05,5.531200276600952e-05,2.4274911254792505e-05,1.5194464183362311e-05,1.048125041850041e-05,4.339173728440351e-05,1.2765286033757176e-05,2.5036837678370746e-05,2.6229859235809445e-05,1.46375675537978e-05,1.4794565739664467e-05,2.440225509667234e-05,2.436973641691458e-05,1.0603467355382665e-05,2.782764184753766e-05,2.8105834081139855e-05,1.3269707030546722e-05,1.8353134897715128e-05,1.0307483198231191e-05,0.00020872017927360005,1.260783724673594e-05,2.512467694790335e-05,0.00016241197418204864,2.945082223676364e-05,0.0,0.00045722139132087604,1.0735671213835592e-05,0.00026714391456318496,1.1950329272288708e-05,3.7372659263169725e-05,2.8067293202622667e-05,1.2903812834454584e-05,1.5251005104349298e-05,3.247072879387169e-05,2.5293499376115566e-05,4.8556979240580944e-05,2.1309949264336833e-05,5.740877942142571e-06,5.725448341597915e-05,2.6179551143082407e-05,1.788379307182293e-05,1.4254310050370177e-05,3.8003453287766434e-05,2.758661449667746e-05,3.0831928263411826e-05,2.4123027882948093e-05,1.5095147646244056e-05,2.3537687349494533e-05,1.2612586902927327e-05,2.706199197199874e-05,3.560675738859784e-05,1.955863729756527e-05,2.5418172474739737e-05,1.3772710723608856e-05,0.0,2.818875237039233e-05,2.922748260749937e-05,1.4163994056361212e-05,1.1559461126539946e-05,1.786876822570296e-05,2.275096409653031e-05,2.972754098738022e-05,1.7335628874679212e-05,2.8486541579422325e-05,2.7231485414199298e-05,0.0005937318567792738,2.3306926841441103e-05,2.9172600448098433e-05,2.6085851558876072e-05,1.4098240798247325e-05,3.152689353899597e-05,2.250899853443637e-05,2.638302286749381e-05,2.061836534676626e-05,2.7507488622967743e-05,1.8317642572610394e-05,1.2903812834454584e-05,1.6958481466943082e-05,3.527257520259051e-05,2.9355185309246442e-05,4.1814527500718605e-05,1.6027716446812986e-05,2.0332493722154846e-05,1.4092177763098935e-05,3.031981007182314e-05,0.030601407269902844,1.4407758295711865e-05,1.2314530945496562e-05,1.68415492965437e-05,2.905804012690105e-05,1.3971190489392901e-05,1.6063882430832265e-05,1.6406501452779503e-05,2.4769732701932878e-05,0.00094275203363217,2.468887532551393e-05,8.373723210437665e-05,2.9708971889746264e-05,2.9381920723447373e-05,2.252888235888196e-05,8.111906716104926e-06,3.450810186357553e-05,1.1431295799295298e-05,4.13017077752686e-05,1.4637567553797805e-05,1.8047663068244e-05,3.995593235706807e-05,1.2303312743788234e-05,1.7791460670491357e-05,2.217490796624125e-05,2.0910645679243556e-05,2.564510417326382e-05,2.1880188081968976e-05,3.0154294286667947e-05,0.0,1.7611527989786374e-05,2.0472537961516398e-05,2.5814545999641042e-05,0.009419560349031995,8.471982398332563e-06,1.9405703766815642e-05,1.1120010703872029e-05,1.8233794256592367e-05,1.548577305292438e-05,9.424809739829389e-06,0.00012753354755930772,1.4653511197758601e-05,1.6708017386286858e-05,1.81918107529542e-05,3.264428332998293e-05,1.2876109008220378e-05,2.8627937546357903e-05,2.4742771413749273e-05,1.168565193485452e-05,1.985005204030342e-05,2.0380649593802158e-05,2.8715961138336643e-05,2.6055346887532788e-05,2.319745129893755e-05,2.006130020540596e-05,2.765810777648773e-05,2.5526045671932486e-05,2.217148261003946e-05,2.8568163945703498e-05,3.863560947078772e-05,2.395433952918609e-05,2.0530334528742047e-05,3.0176334779650806e-05,2.8097742499927318e-05,1.1132688391001533e-05,1.939981531376328e-05,3.3376003233375705e-05,1.2903812834454584e-05,1.4524347896719034e-05,0.0,2.1793081215832778e-05,4.065675439233191e-05,1.5167125493661743e-05,2.9743510162579814e-05,2.099784937293397e-05,1.3045644146743935e-05,2.3820888867331226e-05,2.711911753108274e-05,3.516947815708923e-05,2.941742535333434e-05,3.098511652366979e-05
Aircraft and spacecraft,5.765962420615887e-06,1.4128893601748837e-05,5.127081630300562e-06,5.5438056648094564e-06,6.402182427259168e-06,4.465301382226871e-06,5.308574993534769e-06,8.178914791588094e-06,4.0476574548581005e-06,6.325591722713122e-06,3.4885016580709755e-05,0.00017209187422854655,5.3042731488346635e-06,5.03569756522861e-06,7.19867170689363e-06,5.998953025140294e-06,6.14984181364378e-06,4.941323186962746e-06,5.111790758307195e-06,7.007191212954408e-06,6.737976668734253e-06,6.158338324996563e-06,1.4915154568989153e-05,5.5759778966260555e-06,6.402819496397153e-06,5.4327894333585685e-06,2.7007033236027437e-06,9.36944347260977e-06,0.0011070476258765924,5.414598060282515e-06,6.127976693763493e-06,6.521905763096302e-06,6.4687380785779e-06,5.802309144824023e-06,2.9924298075159224e-06,0.0,4.123257172345273e-06,1.1645043661453448e-05,5.55114285930142e-06,5.3262809802379555e-06,5.370761988851327e-06,5.557799416673471e-06,5.2548051272378415e-06,3.492251659184099e-06,4.680570840165375e-06,2.0518118562127427e-05,4.592216303076085e-06,0.0002790206334863661,4.867022726513632e-06,5.726359778174743e-06,3.878275704442211e-06,0.0008698323322677399,3.5819521539063703e-06,6.589312602809414e-06,5.035697565228611e-06,5.729055951823955e-06,5.821486924876749e-06,0.0001787946262060569,5.382116684552432e-06,5.7450234360298485e-06,5.953006172335994e-06,5.845975138096958e-06,5.116214456111594e-06,8.782045094463032e-06,5.499724939304671e-06,6.192051388171858e-06,5.334344571212935e-06,0.0,3.1799647722866602e-06,6.453029307381241e-06,6.637977340502326e-06,4.1990922845493785e-06,6.284076453199184e-06,5.969959064039785e-06,2.7007033236027433e-06,5.835092337980465e-06,5.386409116154727e-06,0.0003864806510962508,5.911568094199798e-06,7.714791572561367e-06,5.983605804521175e-06,6.2915046657126225e-06,5.616027747984937e-06,5.514541579969395e-06,9.47820390784003e-06,5.982593181062737e-06,3.5223137251401965e-06,5.298057708569691e-06,4.76678350131741e-06,5.551073487307046e-06,5.495105083527378e-06,6.192132572419604e-06,5.521026205050936e-06,1.0992801230830739e-05,0.0,0.014042475798288295,3.969580764646377e-06,5.420905456920466e-06,6.118511697065866e-06,5.646112476240718e-06,6.256854481453927e-06,8.642077434620064e-06,3.935647664783984e-06,6.182128764498773e-06,5.136055787714303e-06,5.3271721603322066e-06,7.2519814434072694e-06,6.668495273588108e-06,5.428587248699385e-06,5.835092337980465e-06,6.561491329277228e-06,9.367575982247058e-06,6.087261498123503e-06,5.0433075171723396e-06,5.85560818225075e-06,5.511601769061285e-06,5.449724216559709e-06,5.053597297861221e-06,7.609480858905759e-06,6.55071708121875e-06,6.4011153517578005e-06,5.489226133199904e-06,5.446714919680256e-06,5.33261434994686e-06,0.0,1.2667994140642646e-05,5.614862989195657e-06,6.0671211398522325e-06,5.263321748962188e-06,6.202898535886327e-06,5.620302014809984e-06,2.9890338121051235e-06,6.00852622667346e-05,3.1036873112219623e-06,5.215681189679338e-06,1.7367903899969418e-05,5.383133879806693e-06,1.3479764478534658e-05,0.00017843811401021333,5.31044684075132e-06,3.313691830544435e-06,5.724746037816143e-06,6.179604317802523e-06,0.0,6.358373118601806e-06,6.5148965824135644e-06,5.912313085803606e-06,5.9165979037037446e-06,3.965029794135907e-06,5.456723936305322e-06,2.9739074416087226e-05,3.543290613755396e-06,4.69382708407653e-06,0.0,8.67821723601737e-06,0.0002973869086423032,5.415635877168369e-06,7.720554581286771e-06,5.514638949416878e-06,9.88238218424727e-06,5.035697565228609e-06,0.0007647289923422273,5.763912923228755e-06,1.6144699576156997e-05,3.9785967046496635e-06,2.7007033236027433e-06,6.009971554170156e-06,9.94931931076794e-06,5.369848478347815e-06,8.411664732614454e-05,5.727299636319947e-06,6.260005864037343e-06,3.5223137251401965e-06,5.574865988071818e-06,7.71479157256137e-06,5.3999496708795376e-06,5.575747434286297e-06,4.18991782479652e-06,6.260005864037343e-06,5.593887853273779e-06,5.54092561433999e-06,6.203117314606893e-06,4.907747578924064e-06,8.642077434620064e-06,0.0,6.311238146543148e-06,5.388918767149875e-06,4.585211235277903e-06,0.014630497712171044,8.612312171818451e-06,5.663326468794571e-06,5.067245847069132e-06,5.989776017646491e-06,8.306735393538355e-06,4.772164938412161e-06,9.014729815499443e-06,1.2088053044209768e-05,7.680311297051781e-06,6.215936878642147e-06,5.895232691154499e-06,6.165135017846539e-06,5.217500964318588e-06,5.686689026355206e-06,6.300354765456462e-06,5.726713175765358e-06,4.013458428347614e-06,6.787793050264309e-06,6.558946724824661e-06,4.377506409078928e-06,6.262196857678005e-06,5.464501082725838e-06,0.0002863584118987667,5.4217301325164425e-06,3.099568909360757e-06,4.69786513018884e-06,6.561491329277228e-06,6.865386932969626e-06,5.832886814037317e-06,9.480528483671098e-06,2.0898004306824845e-06,7.164061213862871e-06,5.0818694615615495e-06,5.415635877168369e-06,5.957724013175282e-06,5.983605804521175e-06,5.449346303033346e-06,6.4536127498926125e-06,5.589853898010297e-06,5.173644375126736e-06,1.1065823499800923e-05,5.126769740286772e-06,1.1210047954938485e-05,5.192875829815083e-06,5.627659563790751e-06,6.286298997961562e-06,5.699606271758863e-06
Animal feed ingredients and pet foods,0.0,1.0000000000001699,1.0000000000001694,0.0,1.0000000000001692,0.0,1.0000000000001696,1.000000000000169,1.0000000000001692,0.0,0.0,0.0,1.000000000000149,1.0000000000001694,1.0000000000001683,1.0000000000001692,1.0000000000001688,1.0000000000001696,1.0000000000001692,0.0,1.000000000000169,1.0000000000001692,1.0000000000001692,1.00000000000017,1.000000000000169,1.0000000000001692,0.0,1.000000000000169,1.0000000000001328,0.0,1.0000000000001685,1.0000000000001692,1.0000000000001616,1.000000000000169,1.0000000000001688,0.0,1.0000000000001694,0.0,1.0000000000001692,0.0,1.0000000000001699,1.0000000000001676,1.0000000000001696,1.0000000000001699,1.000000000000169,1.0000000000001694,1.0000000000001699,1.0000000000001688,1.0000000000001679,1.0000000000001692,1.0000000000001699,1.000000000000168,1.000000000000169,0.0,0.0,0.0,1.0000000000001692,1.0000000000001699,1.0000000000001685,1.0000000000001696,1.0000000000001668,1.0000000000001688,1.0000000000001545,1.0000000000001694,1.0000000000001608,1.0000000000001685,1.000000000000169,0.0,1.00000000000017,1.0000000000001694,1.0000000000001692,1.0000000000001696,1.0000000000001685,0.0,1.0000000000001699,0.0,1.000000000000169,1.0000000000001688,1.0000000000001692,0.0,1.0000000000001688,1.0000000000001699,1.0000000000001694,0.0,1.0000000000001694,1.0000000000001692,1.0000000000001694,1.0000000000001692,1.0000000000001694,1.000000000000163,0.0,0.0,1.0000000000001639,1.000000000000169,0.0,1.000000000000118,1.0000000000001694,1.0000000000001437,1.0000000000001696,1.000000000000169,1.0000000000001688,0.0,1.0000000000001688,1.0000000000001692,1.0000000000001692,1.0000000000001688,1.0000000000001692,1.0000000000001688,1.000000000000136,1.0000000000001694,1.0000000000001692,1.0000000000001692,1.0000000000001694,1.0000000000001692,1.0000000000001692,0.0,1.0000000000001685,1.000000000000169,1.0000000000001694,1.0000000000001696,1.0000000000001692,1.0000000000001692,1.0000000000001694,1.0000000000001565,0.0,1.00000000000017,1.0000000000001694,1.0000000000001685,1.0000000000001692,1.0000000000001683,1.0000000000001694,1.000000000000169,1.0000000000001692,1.0000000000001699,1.0000000000001696,1.000000000000169,0.0,1.0000000000001692,1.0000000000001692,1.0000000000001694,1.000000000000169,1.0000000000001696,1.0000000000001696,0.0,1.0000000000001696,1.0000000000001694,0.0,1.000000000000169,1.0000000000001692,1.0000000000001696,1.0000000000001696,1.000000000000169,1.000000000000169,0.0,1.0000000000001692,1.000000000000095,1.0000000000001683,1.0000000000001692,1.0000000000001694,1.0000000000001683,0.0,1.0000000000001683,1.0000000000001694,1.0000000000001696,1.0000000000001557,0.0,1.0000000000001645,1.000000000000169,0.0,1.000000000000169,1.0000000000001683,1.0000000000001703,1.0000000000001694,1.000000000000169,1.0000000000001694,1.0000000000001696,1.0000000000001694,1.0000000000001699,1.0000000000001696,1.0000000000001694,1.000000000000169,1.0000000000001688,1.0000000000001694,1.000000000000169,0.0,0.0,0.0,1.0000000000001692,1.0000000000001132,0.0,1.0000000000001692,0.0,1.000000000000169,1.0000000000001694,1.0000000000001692,1.0000000000001583,1.0000000000001692,1.000000000000169,1.0000000000001694,1.0000000000001703,0.0,1.0000000000001694,1.0000000000001699,0.0,1.0000000000001692,1.0000000000001683,1.0000000000001696,1.000000000000169,0.0,1.0000000000001692,1.0000000000001685,1.0000000000001683,1.000000000000169,1.0000000000001692,1.0000000000001692,0.0,1.0000000000001694,1.0000000000001692,1.0000000000001694,1.0000000000001688,0.0,1.0000000000001688,1.0000000000001688,1.0000000000001694,0.0,1.000000000000169,1.0000000000001688,0.0,1.0000000000001696,1.0000000000001696,0.0,1.0000000000001683,1.0000000000001692,1.0000000000001696,1.0000000000001699,1.0000000000001696
Articles of concrete cement and plaster,0.0002049351383328525,3.921141819072377e-06,2.495414839052592e-06,8.032266702469818e-05,8.855507476912748e-07,9.916382664348333e-07,4.828112553884216e-06,1.0358136947531231e-05,1.2525397084371188e-07,5.769084208646726e-06,1.401840847163176e-05,1.7927397926457553e-07,0.000854658638376754,3.4648548831544673e-07,2.36972573226862e-08,2.808800852286346e-07,5.33794995955822e-06,7.085527607077767e-08,5.785598794019197e-06,4.5952918665954485e-07,2.7547880746970387e-06,6.147886674785965e-06,6.651448963821169e-08,6.7735898702694544e-06,8.073037782301839e-05,3.609909161591219e-08,1.553237511794667e-07,2.599086066572591e-06,0.06650692627329688,6.113036534320002e-05,0.0002263629669513376,1.551579446401213e-05,0.0026852686095970384,6.150158765285002e-06,5.716228905821889e-06,0.0009220547391611623,4.654352684490513e-06,2.8228665498577244e-06,1.401840847163176e-05,3.4648548831544673e-07,4.208120200626394e-07,7.603766371463309e-05,6.185256708462296e-06,2.6963867934126846e-06,4.479003754711181e-06,7.072213929757802e-06,5.062939729547004e-06,4.127403032250951e-06,3.7975048266476897e-06,4.669279920441402e-06,1.0906431894191812e-06,0.01269691652899852,0.002634902291137451,0.00016851613858300283,2.8133984338017846e-06,0.00011120097014972011,2.5922191838430074e-07,2.874235222582139e-08,6.705188882662136e-08,5.603149475088895e-06,0.002261828826989221,1.7927397926457553e-07,0.0009220547391611623,1.1726926452645435e-06,0.00014377360667595704,2.8903407437958126e-06,2.4422593171297142e-06,0.0,9.94714296856856e-07,5.9353013865033525e-08,3.858215023417699e-06,3.123971259735299e-08,5.967250962424958e-06,8.292295908318712e-06,1.599448905518048e-07,8.828966407636129e-05,2.0385230166379158e-07,1.3495658507454557e-05,4.5742243110472636e-06,2.3191345757615857e-06,8.292295908318712e-06,4.456270089798178e-08,1.0238734594095569e-05,2.043426334102484e-06,5.157920910407939e-06,4.346252491417466e-06,2.4381499655917005e-07,4.10227808664918e-06,1.0487961871562731e-07,0.0005582014999065286,1.8030395887048917e-07,7.309729000784806e-06,0.0023337664111014182,6.052083398073822e-06,0.0,0.038336768734059924,2.0302404334719494e-08,0.00037894151593740287,1.703943388029449e-08,6.418105911206666e-06,5.71622973273051e-06,0.0,5.950799844896492e-07,4.651627469253109e-06,1.3867092143773711e-06,3.7385506344914565e-07,2.983052367332017e-06,1.2616014503073164e-07,0.014533310442736208,9.719924915063188e-06,7.009273927426273e-06,1.3099718636396352e-07,5.110742706399373e-06,1.3045041618620096e-07,5.976019047186328e-06,5.644665681639172e-06,0.00017540856320358232,7.5453213929067455e-06,5.09487353413155e-06,5.80403171277584e-06,2.0425774793123064e-06,2.4809460421813254e-06,1.6673319841699429e-06,0.0008046470192230596,0.0,5.14042807869004e-06,4.583568738634137e-06,1.772152749516753e-07,7.274577636983461e-07,2.2553082340265578e-07,6.234667166209649e-06,2.755388342170933e-08,9.062882000592225e-08,2.848189156777105e-06,5.488910179113766e-06,1.3746968388704474e-06,2.6730948166508656e-05,1.4393067231588598e-07,2.0268025828819935e-05,5.4464688605087996e-08,5.953191451476988e-06,1.9752804068102503e-07,5.705956877580736e-06,7.360412643053889e-06,7.775902520893319e-05,3.0706065423323746e-06,6.122009532424954e-05,5.081234921890733e-06,4.7426922301821725e-06,6.271676103902862e-06,4.624800699525854e-06,1.6594949675680506e-06,1.888417112967368e-05,3.767393616915263e-06,6.569103491990938e-06,0.0486561757123039,3.9874898600629985e-06,2.012324376045465e-07,4.534641709085482e-08,5.7393498666612495e-06,8.87993755699836e-07,3.9874898600629985e-06,4.847094768793911e-06,5.867543528345891e-06,0.0065795352675143874,3.987489860062998e-06,0.00022286411514853968,6.048500960830282e-06,7.4380353698189145e-06,4.960095607105577e-06,5.825861562245316e-08,6.175767251532115e-06,1.0364320720240466e-07,0.0001813627449216026,2.319134575761587e-06,2.513564798461242e-06,8.522393376905102e-08,1.0657812736177854e-08,3.608808997952431e-06,3.558427872002388e-06,5.6759484680563635e-06,4.524035793788267e-06,1.6910842195219616e-07,2.236167160868861e-06,0.0,7.074282669684259e-06,5.570557098010465e-06,5.896660989696581e-06,0.12944378440068527,2.0369288816891763e-07,5.281414768480958e-06,1.122594846530957e-06,1.80087093191109e-07,4.024945475246405e-06,1.931749159343707e-06,2.3101765957427064e-05,3.378404343637904e-08,8.247765383944197e-08,4.571348723468495e-08,4.648199034513347e-06,4.814542715322704e-05,5.38729379524829e-06,2.851289367337686e-06,0.0005812275494080924,1.7947697299747498e-06,4.190465808446568e-06,5.70982890568109e-06,1.3495539729954832e-06,5.233042278487859e-06,3.7536533007123564e-07,5.947469163521973e-06,5.048825481357626e-06,0.0009348159256290265,7.293998328481431e-07,1.1605520332274327e-08,5.967404695305642e-06,6.4243526275181835e-06,3.3989959128608095e-07,3.940860375022843e-06,7.086059546535879e-08,0.0,0.00032712384699826603,6.54582146397806e-05,1.974042436392607e-08,0.0,0.0026320547790626542,0.0003225614460464811,6.352501131856045e-05,6.445277447984116e-06,4.880571475892046e-06,1.3918460659841795e-06,5.233042278487859e-06,5.574969699196641e-06,4.578178442714363e-06,5.318321600579719e-06,2.222828709093365e-05
