,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.0003104377179076522,0.0012329039722913221,0.0004568045294073341,0.0003018604488591871,0.0004017726551464844,0.0004481639495841041,0.0031448760207092737,0.00036044174686381767,0.0003840679902926673,0.0004361228946900571,0.00041697885508214054,0.00042940040503288237,0.0003176173164943914,0.0004348525442136463,0.0005274149321004392,0.00038884478664803594,0.000618631153132629,0.000422297772603315,0.00045696913526627376,0.0004217685873793903,0.000547729173852071,0.0004506853633903102,0.00033441974476025073,0.006493345149311814,0.00034035885553135065,0.0004741177278321636,0.0004421868308232369,0.0004201008035890369,0.0003608186162186834,0.0003007848361314817,0.00041237257852306424,0.00017382096444698545,0.00036850804414581025,0.00043581292544283255,0.0004634919369191696,0.0,0.0004628823617602077,0.00044529438337593267,0.0003596936785902481,0.0004348525442136463,0.00043694749522636597,0.0004225656221942935,0.00043995258335146763,0.0004358577044065374,0.0004729043513774051,0.0004748100412133154,0.0011268307778041066,0.00044698055147583687,0.00024089360168471683,0.0020281121360892955,0.0004542620218070064,0.0003767919981386412,0.00040729660247826934,0.0003259530739154779,0.0004348538715828933,0.0003014049824287604,0.0004030004386151517,0.0004381035867448919,0.0004505042040979819,0.0006460085890277565,0.0003976544403350568,0.00044666228803593854,0.0003619433020889781,0.0005956170627809432,0.00011142637683901935,0.0034520878873797447,0.0014685948308538702,0.0004505042040979819,0.00045463585394308844,0.00043314606031846163,0.00049895834592682,0.0004343092632828555,0.00043516547541761733,0.0006581766084050598,0.00044201037329185083,0.015402436152486364,0.00044651291875825414,0.0004298233950850115,0.0005159071202860984,0.00046693616981071734,0.0006581766084050598,0.000413489415929043,0.0004786167375913243,0.0005121379621511961,0.00044338631490631764,0.0004699271424388329,0.0004244244104913627,0.00048295743362719,0.00035422411363079666,0.0003363191734032451,0.0004472515600077855,0.0003835849284851057,0.0004382982383216298,0.00031881576122251874,0.00044182490155156046,0.0,0.00037210333086211064,0.00042602501471125615,0.00035217377713630415,0.0004206257752130156,0.0004368883287430941,0.0004667313629843152,0.0004284847405540706,0.00044277347532104656,0.0016323337621593913,0.001995060385463874,0.00044749694329890077,0.0003917094499349555,0.0003602212819374444,0.00036118297090590156,0.016364873263786214,0.0004233264668590748,0.0003928702256957772,0.0005578229728721803,0.0003967374722867219,0.0004462183746314783,0.0004345437521820582,0.0003024951373315107,0.00043490804522337373,0.010201125968092521,0.00044075413579215824,0.0006348517283090327,0.00043980442021904627,0.0004766154672026422,0.0006179320094996115,0.0,0.00047995445578899703,0.0004761565751369944,0.00043822580209172365,0.00043577479159948165,0.00043803709377403537,0.00042583656969307523,0.00033434765857883614,0.0004058264817266975,0.00046605708093388955,0.0006228614906042321,0.00037675740365245,0.000312527198107003,0.00041917226822461997,0.0005729707397736387,0.00044656289302848873,0.00044611768271991646,0.000619410420656433,0.0004291757932847041,0.000435624715596991,0.00047108030302651926,0.0004167920108093019,0.00029640264234250625,0.0004272594986538073,0.0006355210672907869,0.0005008371025890919,0.00046692636775456947,0.0004162631721251093,0.0004750755995253013,0.00044381943501669934,0.00043354059333692766,0.0003834886708456605,0.00044326275068462816,0.0004197781741569217,0.00043921947500829417,0.0004550859514064815,0.0004323866189478545,0.00044381943501669934,0.00045770092727333707,0.00042127230440234327,0.00043908199009908634,0.0003957308632124245,0.00043606107524923155,0.00042838084625171824,0.0004377744253805106,0.00041431730214047023,0.0029233634156599314,0.00044642961138661986,0.00031462870102559365,0.0004669361698107175,0.000425235312072832,0.0032385950385232227,0.00043509072285713495,0.0004350800945055215,0.0005663000263849738,0.036199134547094225,0.0017276398851136876,0.00044752011387237293,0.0004284847405540706,0.0,0.0005793140968745525,0.0003267512607700032,0.000458897760958321,0.00037056793022453166,0.00044942422279865997,0.0006298237209093492,0.0004227731267557433,0.00041908951993780325,0.000504760536533559,0.006337981994048831,0.00036108982325685547,0.0004549879018053974,0.0004320974876040955,0.00043054208594458187,0.0004916536441453072,0.0002919931582411169,0.0006055559585803611,0.0005444689325337263,0.00028576201858101813,0.0012350012427105267,0.0006016077259682016,0.0004490470778135107,0.00041612914137266927,0.0004338813025889814,0.0004510486270077208,0.0004376953318691261,0.0004368252177168603,0.0003497705900299554,0.0004156645968185519,0.00027708809414256716,0.00043624175847044907,0.0004355817495448169,0.0008510839658134844,0.0005738492969763384,0.00027769130831514376,0.0004197781741569217,0.0003324716172339901,0.00028451978446288235,0.00023511892335616305,0.0004197781741569217,0.0003886177309799945,0.0003205129338571738,0.00029506604078959525,0.0004466236872736776,0.0004357305532858363,0.00044231088685158394,0.0004338813025889814,0.007497728997374347,0.0004828977480264698,0.0004950467829984927,0.0005470712253492542
Agricultural and forestry machinery,9.604906488352218e-07,3.110359556922003e-06,4.663266918539805e-06,6.113955767491561e-07,6.7057915549989e-06,2.5452456913504074e-06,3.642639307179387e-05,2.038697657596403e-06,3.201278410321379e-06,2.8333870953896467e-06,1.259835419790153e-06,2.4159940148367706e-06,1.0178221019809567e-06,1.2592851012213003e-06,2.2528441683521154e-06,4.082987258989325e-06,5.670699910334145e-06,3.0109762320390734e-06,2.4986454567236552e-06,2.517918704158421e-06,3.066438225954021e-06,2.638313455356138e-06,4.9904064688167785e-06,3.30039261332922e-06,7.293252639526275e-07,3.8234138809305555e-06,2.5580811596901833e-06,3.0128359282519356e-06,1.1138248131230933e-06,6.355600319803177e-07,1.9649638125206197e-06,1.7871877323781898e-06,1.1452260399416035e-06,2.6757496189019946e-06,2.8665004364294392e-06,0.0,2.9189558558595716e-06,2.640884125940926e-06,1.4814805542068716e-06,1.2592851012213005e-06,3.876162069034253e-06,4.256261492134356e-06,2.2280263683719034e-06,4.986526207694726e-06,2.5589079795707367e-06,4.501528343353927e-06,2.963787110916358e-06,2.715149252676778e-06,1.903655959258916e-06,1.2486738166511447e-05,3.295999967071986e-06,3.1063356054914486e-06,4.029022121022826e-06,1.533826118227136e-06,1.2592851012213003e-06,1.1151014601257517e-06,3.0245839020736568e-06,2.3743226237189284e-06,3.1225199949233003e-06,3.717837442204686e-06,1.345092903777507e-06,3.0723024808096008e-06,2.181319080175698e-06,4.417707308837301e-06,2.477227417309604e-06,4.129794267362752e-06,8.548662468734558e-06,0.0,2.5778892545388986e-06,2.237748094527633e-06,2.8880997624035694e-06,1.8515840557115132e-06,2.541384827319539e-06,3.0197728418429044e-06,2.4159940148367706e-06,2.86272326760509e-06,3.02575373477006e-06,1.7368774407318e-06,2.8777938864526348e-06,3.703083607883376e-06,3.1272006127090208e-06,3.5432105755133496e-06,2.637207492698808e-06,2.624144621010314e-06,2.7375610533145096e-06,3.0229354377906832e-06,3.618460130242623e-06,2.8414053154097775e-06,4.54941305005954e-06,1.722717690366075e-06,2.9906885378962204e-06,2.089734766110091e-06,2.598382839784577e-06,2.1073326948438807e-06,2.177646973735826e-06,0.0,2.0584655729411158e-06,3.784093961726594e-06,1.5264739906019395e-06,3.541960759088337e-06,2.6869226996774645e-06,2.799891875326281e-06,6.113955767491561e-07,3.279100234902151e-06,2.899871994899488e-06,5.380313232734524e-06,2.6759624615840474e-06,3.906881524224698e-06,1.115731796067388e-05,1.3601937382704041e-06,4.032837734986374e-06,3.200515040211668e-06,2.281778033691768e-06,3.080782071501301e-06,2.6137644301808464e-06,2.697269664563046e-06,3.1296097828030217e-06,8.079901785187818e-07,3.1804263025255013e-06,3.16266521064674e-06,2.701255997667571e-06,4.841129241427349e-06,3.5016215355704546e-06,5.113678482451259e-06,2.1219932029369636e-06,0.0,2.734505624128434e-06,2.998814752141374e-06,3.309447955218692e-06,3.0455979869921972e-06,3.2527136119249025e-06,1.673491831990218e-06,3.5573957002939358e-06,3.4791726220477304e-06,2.5924541302886722e-06,5.174371762995857e-06,1.1095555311790385e-06,1.3910109064659628e-06,3.893130348924073e-06,3.600652118602077e-06,5.864685645698861e-06,2.54167046631611e-06,3.9942786364868585e-06,2.361935235524148e-06,3.0275009505737023e-06,3.674608979060276e-06,0.0016001641628115675,6.113955767491561e-07,2.9931071416009556e-06,7.078760852074068e-06,2.9267944612175627e-06,2.9382795350903757e-06,4.246068209050749e-06,2.42352048525174e-06,1.5070730215198974e-06,2.7682915533975846e-06,2.062287134528954e-06,2.0984153878926403e-06,2.516380615666689e-06,2.4916989938535693e-06,2.8633097014180685e-06,1.3107788600032073e-06,2.786214382819255e-06,3.234553724003043e-06,1.7677743654875843e-06,1.8192045247745021e-06,3.0805273737786724e-06,2.737208718025096e-06,1.8808835441628466e-06,2.864903100374977e-06,1.856098103441945e-06,2.228026368371904e-06,3.711244610300758e-06,1.837333134047238e-06,3.703083607883378e-06,2.9201197955283543e-06,2.59418709854054e-06,4.241459799792537e-06,3.03874170270436e-06,3.089491372552146e-06,3.518002054128706e-06,6.429906542247112e-06,2.730842712318396e-06,2.0789711098354934e-06,0.0,3.1093275835553227e-06,3.19389650079575e-06,2.658609519777761e-06,1.6784780773547189e-06,3.1911722119087373e-06,7.070536163578969e-06,2.3484021637022824e-06,4.010139774919994e-06,1.756660176777467e-06,6.71872531665561e-06,2.28314643690854e-06,3.2924415058496068e-06,3.1440064877255174e-06,2.3710146799834385e-06,3.5543282295941993e-06,6.576765732806736e-07,6.672656881407872e-06,4.099344873108398e-06,1.4414139095515513e-06,5.39890271315159e-06,4.149718110599674e-06,2.7058258563893507e-06,3.0315634706734214e-06,3.0109762320390726e-06,2.8664811616114974e-06,2.658358965968324e-06,2.470439790993956e-06,1.8884051861558235e-06,5.98424882600434e-06,3.5990638671321358e-06,2.588715134185731e-06,3.0228895566211412e-06,0.0001862975144162518,3.0206961625542776e-06,2.045169028829172e-06,1.493786701323972e-06,1.980860219755826e-06,6.113955767491561e-07,2.091963955360638e-06,0.0,8.779372616053598e-07,2.706181066959154e-06,9.690004602399256e-07,2.809680737776506e-06,2.488855513302557e-06,3.865794320671456e-06,2.4246758575781083e-06,8.162221772605226e-06,2.9979261065899036e-06,3.375157180205999e-06,4.937887378644468e-06
Aircraft and spacecraft,0.0015392589586317206,0.0005389029851536592,0.000506387952088447,0.00031841719427761573,0.0009741241117846487,0.0004798303996819623,0.0003870259864689767,0.0008667118915764401,0.0002163126791976332,0.0007283590711114896,0.00036618898586375927,0.00017857913446359992,0.0002626915990171183,0.0002365906437025161,0.000308662937132263,0.0007612962604287882,0.00037703506356954043,0.0002996751841731451,0.0002636822006872711,0.006835781982298856,0.00026692552600863253,0.00044802291910861036,0.00041988763087958325,0.0004643501995966097,0.00029546499894461117,0.00023310717559084712,0.00020545835017459862,0.0003253655473175824,0.00021047921971704397,0.00023937094621564754,0.0002486532138606065,0.00024589250590193205,0.00037909863499999114,0.00043911367000951725,0.0002129872435105539,0.0,0.0002680855294900751,0.0008543808848681439,0.0002920352864175124,0.00040482833733143024,0.0007293760936364338,0.00025127606511531785,0.0002749416743578499,0.0002710351341609157,0.0003302383922861285,0.0005468881413157171,0.0002386916834902228,0.00027771963841303403,0.00028019181866343755,0.00039026010086602996,0.00031161805218045494,0.00031199439039088006,0.00030246162772774523,0.004954931443592232,0.0002365906437025161,0.00029060858587107874,0.00032974092659791355,0.00017751553288803784,0.000441941263422583,0.0002547044753908064,0.0007825994224649091,0.0005252309223116759,0.00022882040840401495,0.0004720039862065583,0.00044021694314086364,0.00045805061397133807,0.0005463188089059439,0.0,0.00017200176053128416,0.00024788455745821807,0.0008751182075439876,0.0002837103653725522,0.0002467858174094541,0.0007817707425677894,0.00020545835017459865,0.00043891349693473097,0.0004451665262951499,0.00029157716243399323,0.0003102861062010744,0.011031806665934982,0.0007853965552350046,0.0003893506223537361,0.0004027631083563995,0.000516251857493263,0.0002900678239191666,0.000784917202427168,0.0003018367090313785,0.0004835535610383507,0.0003770563183839833,0.00029198457757097603,0.0013992785946729122,0.0002769296068767522,0.00034510075806924923,0.00038030739819374727,0.0034822198208256864,0.0,0.00029417914840869277,0.000296448325739203,0.00022641325993519136,0.0004890579984851718,0.00030588033706248336,0.00040668129220585147,0.00034200831809281726,0.00023526201186794966,0.0006629724687009569,0.00047242098632634664,0.0004330571330885448,0.0003588834247992804,0.00027284157640787224,0.00022055434563252776,0.00043891349693473097,0.00027908468910249607,0.00031614986116243617,0.0002781906900863567,0.00027140113177617726,0.000318205402731636,0.00025670377564477275,0.00024267681175441834,0.00023750842817236057,0.000330544920278518,0.0005043179332900339,0.0011923304557937317,0.0005620067394748699,0.0021555123926858683,0.00029370431978291216,0.0,0.00046571883459083075,0.0002597568106140436,0.0004744723586202041,0.0009578327130025926,0.00030199759624493795,0.00039522352530331186,0.00016808465275774053,0.00033058511379222515,0.00022926656944435102,0.0005110550451334593,0.0005168410212331077,0.0006632321647195388,0.0004122910044317632,0.000345131666107945,0.0004140962500359466,0.00022299625471965053,0.000323577219013023,0.0002502767481625548,0.0,0.0003604063847796459,0.0002907707591060192,0.0007040645785818891,0.0007038872206872093,0.00029751791642941295,0.0005022164827089054,0.00027148535650894733,0.0002206289576432697,0.00020880922271755532,0.0,0.00043728266259673724,0.00026737154868451744,0.00020802415613318284,0.011052453392812455,0.0004904704314205257,0.0002619073619774263,0.0002365906437025162,0.00034817053449502557,0.00037162529144258696,0.0003287326113254358,0.00020545835017459862,0.00027413004469511,0.00047300025271899607,0.0002145054064889686,0.000788908618077619,0.0003092686274048432,0.0002863999578130314,0.0003018367090313785,0.00026101486381979,0.011031806665934979,0.0002115283209483776,0.00040590743455019195,0.00035578809167690815,0.0002863999578130314,0.0003114503821974418,0.0004606967796898323,0.00039587687971406345,0.00023935115173681236,0.00034200831809281726,0.0,0.0002792756745028958,0.001561403786906979,0.0005372845250842135,0.0028473161608233255,0.0003428945311711871,0.00024451668583507554,0.00027733779143419835,0.0002978461404847221,0.00040092818239921633,0.00031893369701811866,0.0071122548568635,0.0002964992579525519,0.0005351291604036029,0.0004113009367871643,0.00026318527613385415,0.003107700416829939,0.000293522553784047,0.0003517488522327973,0.0003662127265685585,0.0002900924193874689,0.00046475133807660546,0.0003827691603277457,0.00029123924182027544,0.0009631984254758249,0.0003701000975043819,0.0002694261287346991,0.00027822275392266974,0.0002454730137799705,0.0002295518363325118,0.00025094861396460715,0.00027908468910249607,0.0002485277332036531,0.0003539357355897096,0.00027580321222416075,9.366983160720289e-05,0.008292211412817647,0.00029804292639683846,0.00020802415613318284,0.0002885397993783469,0.0007853965552350048,0.00024234637848399187,0.0002607749536666625,0.000459110488928085,0.000273406288460047,0.0002591092946512722,0.00029093395525022923,0.0007030179807862372,0.00038084966809259936,0.00027979736029288426,0.0003519164961882629,0.00034539097199551934
Animal feed ingredients and pet foods,0.0,1.0000000000080722,1.000000000008072,0.0,1.0000000000080735,0.0,1.0000000000080684,1.000000000008074,1.0000000000080735,0.0,0.0,0.0,1.0000000000080733,1.0000000000080722,1.000000000008073,1.0000000000080727,1.000000000008073,1.0000000000080742,1.000000000008073,0.0,1.0000000000080733,1.0000000000080729,1.0000000000080729,1.0000000000080722,1.0000000000080738,1.0000000000080735,0.0,1.000000000008073,1.0000000000080733,0.0,1.000000000008073,1.0000000000080733,1.0000000000080729,1.0000000000080709,1.0000000000080729,0.0,1.0000000000080693,0.0,1.0000000000080744,0.0,1.0000000000080738,1.0000000000080744,1.0000000000080733,1.0000000000080733,1.0000000000080733,1.0000000000080718,1.0000000000080744,1.0000000000080733,1.000000000008073,1.0000000000080722,1.0000000000080747,1.0000000000080742,1.000000000008074,0.0,0.0,0.0,1.0000000000080727,1.0000000000080735,1.0000000000080724,1.0000000000080707,1.0000000000080735,1.0000000000080724,1.000000000008073,1.0000000000080733,1.0000000000080729,1.0000000000080733,1.0000000000080702,0.0,1.000000000008074,1.0000000000080729,1.0000000000080727,1.0000000000080735,1.0000000000080733,0.0,1.0000000000080738,0.0,1.0000000000080727,1.000000000008074,1.0000000000080727,0.0,1.0000000000080733,1.0000000000080735,1.0000000000080735,0.0,1.0000000000080735,1.000000000008073,1.0000000000080735,1.0000000000080727,1.0000000000080735,1.0000000000080735,0.0,1.0000000000080738,0.0,1.000000000008074,1.0000000000080709,0.0,1.0000000000080733,1.000000000008073,1.000000000008073,1.0000000000080729,1.000000000008074,1.0000000000080729,0.0,1.0000000000080735,1.0000000000080733,1.0000000000080727,1.0000000000080738,1.000000000008073,1.0000000000080735,1.0000000000080733,1.0000000000080735,1.0000000000080733,1.0000000000080733,1.000000000008073,1.0000000000080729,1.0000000000080727,0.0,1.0000000000080735,1.0000000000080729,1.0000000000080733,1.0000000000080718,1.0000000000080727,1.000000000008074,1.0000000000080735,1.0000000000080735,0.0,1.0000000000080729,1.000000000008069,1.000000000008073,1.000000000008074,1.000000000008073,1.0000000000080718,1.0000000000080733,1.0000000000080735,1.0000000000080727,1.0000000000080727,1.0000000000080733,0.0,1.0000000000080735,1.000000000008073,1.000000000008073,1.0000000000080722,1.0000000000080744,1.0000000000080738,0.0,1.0000000000080695,1.0000000000080733,0.0,1.0000000000080733,1.0000000000080693,1.0000000000079865,1.0000000000080695,1.0000000000080735,1.000000000008073,0.0,1.0000000000080724,1.0000000000080735,1.0000000000080729,1.000000000008073,1.0000000000080735,1.0000000000080727,0.0,1.0000000000080729,1.0000000000080722,1.000000000008073,0.0,1.0000000000080722,1.0000000000080724,0.0,1.0000000000080733,1.0000000000080733,1.0000000000080729,1.0000000000080744,1.000000000008073,1.000000000008074,1.0000000000080738,1.0000000000076636,1.0000000000080729,1.000000000008073,1.000000000008071,1.0000000000080718,1.0000000000080727,1.0000000000080735,1.0000000000080695,0.0,0.0,0.0,1.0000000000080729,1.0000000000080742,0.0,1.0000000000080684,0.0,1.0000000000080735,1.0000000000080718,1.0000000000080738,1.0000000000080735,1.0000000000080733,1.0000000000080733,1.0000000000080729,1.0000000000080693,0.0,1.0000000000080722,1.0000000000080718,0.0,1.0000000000080718,1.000000000008073,1.0000000000080718,1.0000000000080733,0.0,1.0000000000080729,1.000000000008074,1.0000000000080733,1.0000000000080735,1.0000000000080729,1.0000000000080718,0.0,1.000000000008073,1.0000000000080722,1.0000000000080718,1.0000000000080735,0.0,1.000000000008073,1.000000000008074,1.000000000008073,0.0,1.0000000000080733,1.0000000000080733,0.0,1.000000000008073,1.0000000000080733,0.0,1.0000000000080733,1.0000000000080729,1.0000000000080695,1.0000000000080689,1.0000000000080698
Articles of concrete cement and plaster,0.0015927987465530972,0.03392865577326872,0.009291764302317854,0.0012245652983135869,0.002218303596022939,3.564882370072442e-05,0.070620664621209,0.003232926386014707,0.00012041290088413906,0.005971281352891313,0.0003151414675919853,5.199562852406579e-05,0.0019455804201330812,0.0002644123142156879,2.833614691211491e-05,0.00033508832397947697,0.006857407986038402,6.389393949297385e-05,0.007325087016699572,0.00016778383007210628,0.01208477268109588,0.016018943476488207,2.4656424098716685e-05,0.0683654747453634,0.001307263448361168,5.287462533348084e-05,2.076670868911204e-05,0.0017302488848802895,0.005693524375237451,0.00132408242358666,0.003442961104627134,0.004436082095509323,0.0013605788462637224,0.006144391163701453,0.23246654511108036,0.0009303943526860584,0.010163683731325332,0.0025850776839928453,0.0003151414675919853,0.0002644123142156879,0.0002145727505739662,0.002884269174506197,0.005623966502723658,0.0018351436508301112,0.006025351218223176,0.026715330596638436,0.011754914272771734,0.006673337450196225,0.0002179292618917644,0.0120791933272474,0.0003760536667569791,0.0009034862463162402,0.0008537773188000344,0.0006892135227961848,0.0030033387084043312,0.00320730515468807,0.0004114101667359967,4.4830379642618e-05,8.56050495485404e-05,0.013535144180763159,0.002167134059845617,5.199562852406579e-05,0.0009303943526860584,0.000708349819912923,0.0002786998401768486,0.014030082715535918,0.01189782190292678,0.0,3.4031781381021105e-05,8.515734963641185e-05,0.012669134061910392,1.68944850165696e-05,0.008200434773077636,0.005626119154669779,2.0293783637796855e-05,0.03584419364597389,0.00010390144250098691,0.004840568391084719,0.007422954720143619,0.006059380498847609,0.005626119154669779,3.2461448933509867e-05,0.01269524261827617,0.0008787761655605626,0.00549243159327441,0.011154894303372177,0.00015031848831883625,0.006916309790046671,0.000667355862794176,0.00292799637519545,5.622406838870978e-05,0.0007661056410565058,0.005692662030072844,0.0026523303946840216,0.005574618734551053,0.0,0.0010405065575866792,2.2431098330126318e-05,0.001924162206329451,1.391955690495079e-05,0.005630022265222235,0.232495878487234,0.0,0.0004887096391152189,0.007315074343395929,0.0054141245039939275,0.0008454716907211602,0.005486415815722301,3.970947005514303e-05,0.003377084718071893,0.06192295016169544,0.0049402733560969265,0.00010153795152774933,0.013868830587940776,9.120763035374377e-05,0.005592557259998234,0.00782619803819487,0.0013171969721297208,0.005742972038799398,0.049007112047803406,0.005528370616325144,0.032560471611516296,0.012228754374688384,0.003817695143608853,0.0019749943276057467,0.0,0.038907456279721454,0.011006677432836157,0.00010048525689001867,3.2194867563926796e-05,0.0001527980087602468,0.005817360954901708,0.00022718581805171372,0.0001713316037832723,0.009023406506746132,0.021072798957438438,2.652896551847585e-05,0.004109947050742383,0.0001772863929025008,0.0012004430746358273,0.00028039243842094416,0.006504579828935329,0.0003687327729395053,0.0049933568451606255,0.005712651290963905,0.004601960199814122,0.004078013227164176,0.0011441436204610628,0.09087147826453001,0.011006147781099072,0.005671764911973228,0.011322440438865123,0.0014040730111191343,0.015832056343516056,0.006326542823756753,0.07062954097138165,0.0008678948955299422,0.00671657146541085,9.47081128156063e-05,9.612555152459877e-05,0.18972049362153226,0.001028973972483909,0.00671657146541085,0.013159489260197658,0.002057006752042094,0.006716571465410854,0.0032557388617709218,0.005857613883694552,0.00532106361442602,0.005475404737440085,2.341555393810296e-05,0.005612056995655091,2.408406118651713e-05,0.005211281712108021,0.006059380498847607,0.0028250748337366764,0.004828379176602934,1.4618974259935352e-05,0.0023904598388690794,0.018444909289548277,0.06223153421943964,0.030655376522999385,0.00010697418049997867,0.0020545644791891285,0.0,0.006689381560792925,0.005275827270794723,0.021180854257430645,0.0011833589951580632,3.195622554100517e-05,0.040587680334048866,4.412147257539469e-05,0.00016444795969863032,0.017811730013204095,0.0010584068556587956,0.0029797202575796346,2.9592437643578885e-05,0.00034626134754946837,2.4517804966155194e-05,0.01010763797370809,0.0010053045496801099,0.06787788379272641,0.013975224534834739,0.0010497059086269477,0.006568242703019169,0.010515768054206476,0.0054358840261421685,0.000971860129795856,0.0058018498548743375,0.0003423076611410587,0.005264401732512782,0.005623001308641696,0.004447782468135185,0.0005488877163768674,1.365245938289412e-05,0.008198617904043734,0.005339812962539985,0.0008476310025520377,0.020356207028329326,6.232529914336509e-05,0.0,0.0027972275668327103,0.0012223514984461034,2.7229822766857713e-05,0.0,0.0014308038849450333,0.003690797023701569,0.001276207034995985,0.0064315253800507404,0.004784316773564951,0.0015163218327228396,0.0058018498548743375,0.044413057520325594,0.010284391654717125,0.034103703508327095,0.010094226048193298
