,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.006275483768413947,0.009085889264046325,0.012238867180680768,0.006058008931935773,0.008146177183372294,0.008343188773388337,0.009554981156925109,0.0077260936033858646,0.007341479519417814,0.10710064314453467,0.014942795370978675,0.008826170989967484,0.006275114539325529,0.008665007432341998,0.007688973053873165,0.009151654360971187,0.008768009352547514,0.00914668141852808,0.011463666739937062,0.011826761894479117,0.011416742327892623,0.00671596115114547,0.008747379674418545,0.0067005652268669605,0.008335166565704257,0.00884231544573439,0.008470483240877097,0.007407532586337426,0.006039618337353707,0.007836321477818469,0.0038410375933692347,0.0067029344711170506,0.009721175037685437,0.009586074965454421,0.0,0.009420730539976527,0.15185182892579527,0.007632117858646238,1.0,0.008837430238284845,0.008528135166948071,0.009081206198621858,0.009916023210648939,0.009033431647580912,0.008828075648594587,0.008871487111349045,0.04588941624530744,0.004911199492170829,0.00906948276503591,0.008380922249577014,0.00822180972463759,0.008009278196504904,0.006894147752365123,0.99626600545431,0.005999234907711493,0.007966122221655929,0.008726296029965268,0.008846536690958437,0.009080945922362698,0.007798229261800167,0.00911831836705089,0.006532426618245888,0.008465161554909745,0.0023840847575706415,0.008168839646506517,0.009159946292255023,0.008846536690958433,0.008163757688262835,0.008875394598321052,0.00910524578324176,0.009082006240236458,0.11969980351667588,0.008559372989481144,0.00885190911913261,0.008421866886528925,0.009027984307409573,0.008990905323582859,0.00918247547175425,0.007724701366959151,0.008559372989481144,0.007439918092113552,0.02872507062310667,0.008457971524338853,0.009113327614930937,0.00884659267874935,0.008657288910885083,0.008060082195845501,0.007110509362870382,0.006767093653794054,0.009220993453814818,0.008873490348628681,0.0333841638294935,0.006477088383813055,0.010160021888175025,0.0,0.007584322154392481,0.008498991048393049,0.007031419195391293,0.008536281873674221,0.010092916823539837,0.009666105149045968,0.009573275022942387,0.008008996838740757,0.009171979354645253,0.008606581067675449,0.011171273983921304,0.008449587358067232,0.007244162479064252,0.007436934178581424,0.008410225394811947,0.008922855408750083,0.008185285076958912,0.007986550160050166,0.00820099534017657,0.009141479354660656,0.36419778880288606,0.005977220499694653,0.009071817284563202,0.008857467299288387,0.016528664675629086,0.008777851955120531,0.008796793245763315,0.008652459452162468,0.007340497073072595,0.0,0.010413444044414893,0.009757881046134708,0.00870268515757303,0.008891832067653808,0.008935157040390005,0.03408523221806568,0.005781533396392646,0.008182856863197205,0.009041414502655167,0.017754899697410717,0.007644529528306557,0.013046417218425246,0.008393113748802757,0.009623145902140782,0.00871323125664108,0.009204888334903481,0.008409194186812846,0.016248503217711357,0.009184568506048704,0.009541412120471663,0.008394205551871528,0.005797778833751027,0.009707760953610176,0.009218524036988442,0.009538782081609295,0.009407971359707917,0.04495099643580965,0.009781339636484762,0.06077390238281763,0.008664560378877766,0.007948992139669231,0.1190831273192739,0.01187615314728663,0.008536652042715354,0.009589789174093113,0.8689745687901806,0.06077390238281763,0.009151277519119917,0.009070257345208192,0.021644254612115058,0.05977494742439588,0.008592925833186708,0.010403940423994023,0.2962339868102001,0.10651563138661013,0.008471798953964202,0.009512896511976137,0.008614754304556783,0.007242053451594007,0.007724701366959151,0.015725800316329495,0.008880804144809216,0.008756802760766003,0.008769746084544847,0.009040108535352078,0.00854566144502768,0.008846495401890277,0.010326434103746396,0.009573275022942387,0.0,0.00905720064821277,0.033651834800641496,0.008913451600335794,0.007579929616653429,0.00917580814719041,0.008896381659551526,0.009025992480532867,0.008413405657538512,0.00886429416623129,0.008751624878534594,0.007495548402433926,0.008825631283418525,0.008517748078533453,0.008699765578705679,0.00954883641686606,0.005931103139120005,0.00930171334050802,0.007582323056578288,0.00573447491322262,0.0075286958709545925,0.00928616556048135,0.009146390491310899,0.008210792809755502,0.2002662714830564,0.006156728785094435,0.032010045020002716,0.04245580215978164,0.006781387129924401,0.008179918863100464,0.005299438405028925,0.038184567610741925,0.009042650339463422,0.007882900963338832,0.00876763045871609,0.005644137164345953,0.01187615314728663,0.00688946233031394,0.005707071281654624,0.004750403453726403,0.011876153147286631,0.007433661503874288,0.0066515636917981,0.0058372935626627934,0.009245655079860466,0.1512759528266377,0.037620755879088835,0.2002662714830564,0.009143826520883082,0.00966583869788896,0.009541123873445493,0.009771925765524863
Agricultural and forestry machinery,0.0011549109342829992,0.002277630062904563,0.002509798139103684,0.0008998317755887136,0.001393446827230342,0.0007252755093233796,0.00477391186131765,0.0014040597717206614,0.0017124971550572883,0.005576701449401702,0.9996848968636334,0.0006851800791522508,0.001063478746737631,0.0005024485797319356,0.00155543004135108,0.01329627834080395,0.0010184313129627833,0.002632451747614434,0.0010945919704436525,0.0025326629960445387,0.0033499744835163,0.0008690613556676801,0.0032441626240184217,0.000973556812922848,0.0013083375359016598,0.0007629241077176076,0.0012464327346610278,0.0019403887339232266,0.000902588098218357,0.001490047791834035,0.0013966468351748376,0.002150748605606895,0.016207095791556148,0.0034889329147822735,0.0,0.015995762226658626,0.0013038214933370183,0.0015478446656692246,1.0,0.0009481041005947541,0.004088009555744954,0.002883585847780303,0.0038399075415894305,0.02254857587356877,0.002736033771140553,0.002037363608327172,0.017549542823097453,0.0019490515548998791,0.003925947920639181,0.000834984728064936,0.0021469365312565083,0.0009464619168022015,0.0012045500544235214,1.0,0.0011360305785610533,0.0010158504082747476,0.0008816286659249044,0.0007724665896602359,0.002055378290076697,0.001200578833298781,0.0010253120693902605,0.0017522736924557,0.0013737807596014642,0.0048082154545685835,0.0031260522910934625,0.000820492446447055,0.0,0.0007351964214734631,0.0009642058931917053,0.007050444276190335,0.0006412832562057232,0.1373427599502175,0.007453670544777205,0.0006851800791522508,0.0017324286721020965,0.0009766822841858975,0.0025971560419555486,0.004346285446807055,0.0012389987332327274,0.001825840508416291,0.0019360339869435334,0.0022070413750596165,0.0008268864745533056,0.0023401698336535117,0.002376288029467942,0.0008557124321308612,0.0013282158966949507,0.0009286949151442267,0.0024045523042918455,0.0009771542840941092,0.00161999608378141,0.006360447692313257,0.0020783570539564017,0.003135374984671921,0.0,0.0015003058855369857,0.0006993888130917751,0.0017998892654375414,0.0008834203251852006,0.005562559508559937,0.0035474752487304976,0.0008998317755887136,0.0015789760245268714,0.0027799861071632504,0.002236394700853511,0.0010232339154587215,0.003211298483492028,0.0003327654246849224,0.025150516889409724,0.0018515459543785927,0.0034766768153855756,0.0021668419939799657,0.003912898576324895,0.002308329725156365,0.004905099009269306,0.003167494805430979,0.00110573197072247,0.003183496946680377,0.0016988738503536387,0.004713032009982214,0.002812206566141665,0.0022192357177838215,0.0015844268014462998,0.0009868280161779471,0.0,0.005553920016851907,0.0036426938200653882,0.0010535471444628912,0.0008993391566088944,0.002960967720059493,0.037230926472659416,0.0010011707662169955,0.0012657654467049338,0.0042120875188149075,0.01910949461016702,0.0012120800718811633,0.0018524683740625699,0.002974217928205286,0.0033265519289347786,0.002383006312982935,0.003759442556580862,0.001514458547942818,0.0025933200885718665,0.0032414015504004666,0.0038775573251256493,0.0016590655095553826,0.0008998317755887136,0.005187222011674259,0.0031915315321996403,0.005402807247132305,0.00546957118881849,0.09793453319323081,0.0015749080678388835,0.840916539782725,0.0029639775237954185,0.002258450665003111,0.012600351949877296,0.0010970816563007797,0.0009145716198396669,0.004139379448847887,0.9693744720380599,0.01968912233105299,0.0017104946797652863,0.0025254857392186967,0.011505894641074054,0.00198288383907016,0.0024093979026787228,0.005333251758400275,0.0024458744501845925,0.334754773961214,0.0005990166479148806,0.002883585847780304,0.0007394123935278794,0.0014158879100623478,0.0012389987332327274,0.03310269529581456,0.0019197377509459772,0.000908873523575419,0.0030642208703366577,0.0022487793555256677,0.001879119981838935,0.0023861594302335494,0.0014513367798556036,0.02342783401130725,0.0,0.0021932743822831577,0.06239550525535393,0.0034958140250521508,0.0016345063598678774,0.000770777876712997,0.0017493896307637735,0.0007475752171222786,0.0010283234247749269,0.002394168933101081,0.0007281254614609534,0.002120175438710093,0.0010008002349534018,0.0006985756004143535,0.0009080489351622664,0.004067148932924625,0.0009018284250400061,0.006195543256482079,0.0018792416330531661,0.0009090791565239876,0.0016080447731914166,0.0018462371935025988,0.005230545699605057,0.001976588414901228,0.0010184313129627835,0.0015375404938899422,0.02156160191885051,0.08338392969647099,0.0030571327235821948,0.0013230755288627324,0.001544764017140273,0.12358557523488709,0.0032431476372069504,0.003252565265676805,0.002529413205713434,0.0008676883238639587,0.0015871889324498777,0.0014339584908053986,0.0008998317755887136,0.0012666039951542538,0.0,0.0011833813009879048,0.001550910383316384,0.0010019976834545166,0.0033742911509294232,0.15838876031843904,0.04411144326817944,0.0434431493666259,0.002310971541456237,0.004483466821622486,0.0036511833679305733,0.0051793466603021225
Aircraft and spacecraft,0.009131410239814092,0.009323469439625854,0.006913780784481164,0.007192241502708015,0.005993671455446896,0.006641624434780084,0.006778807617976415,0.007920688016515519,0.00945865319020602,0.008494818287033542,0.006959895501397185,0.004379847760399716,0.006495002316941088,0.007610560693266791,0.007601875792535757,0.008351802378917243,0.00557756969909618,0.005643620315694963,0.017549931568673138,0.006352152639498468,0.006173465855791404,0.006446342439802265,0.007361900240757903,0.007424546359875859,0.007029981079639328,0.0033485916767840938,0.006856625523671932,0.008142499227596979,0.007118875090992041,0.1373351428502859,0.006267374948024735,0.007240405606868324,0.007619034171432491,0.0036318022631700313,0.0,0.012060683776055545,0.008032964346106349,0.007069432450191137,0.6960289431038965,0.009195924388344053,0.005302688870952517,0.0062614934232279006,0.004143218353596076,0.00525011348493955,0.007539485422840312,0.005729102726406273,0.49828412768875874,0.005267477183781077,0.007778131291533292,0.0046626678125179675,0.007246469717878672,0.004209394880907704,0.017323986612796143,1.0,0.006486729796602565,0.009001840805924097,0.004420654218710664,0.006323509268117526,0.006947023965806555,0.008458851265458527,0.008225466940237921,0.006651073228727002,0.006313192998866689,0.007433068465134364,0.007476453882361851,0.007947988174169838,0.0,0.003263821707223929,0.009378315677608082,0.008197809249211093,0.00477698052236697,0.015770953844645583,0.008391978195188731,0.0033485916767840938,0.007185687368261534,0.0063493486988843465,0.4549144239690287,0.006487397743599222,0.023874304918826535,0.00842011465443925,0.008612236809637101,0.009160306304308356,0.007877947830446309,0.006372926350992186,0.008428775371827306,0.004336803367187463,0.006913600450614854,0.006040679746111614,0.007069609470265123,0.00864437009233469,0.005669079545157513,0.011005694630294173,0.0074828834808389364,0.011526944386529512,0.0,0.007034534977241324,0.03532903287645094,0.007127257089267774,0.007515099514181429,0.014076885618273399,0.0071117274663444726,0.009000832974559657,0.005074999419025536,0.006914047767252673,0.00781750336221284,0.0065830206388800844,0.007073891296511263,0.0033578507043219618,0.007122691489449018,0.0071856873682615355,0.006565024172139962,0.006207469474680183,0.006969242587178513,0.005429994863392358,0.007055697424622077,0.7531547826182812,0.007202991130915427,0.007515702040610686,0.0058799590050709,0.016652067743032066,0.0076973660261347755,0.007194785000124611,0.009169838960522834,0.0070507634132642005,0.0,0.007447811250037366,0.007431060821083323,0.0072438991902277075,0.00794815243472926,0.007039432834872698,0.007606672536475857,0.003898828728308817,0.006649028301077626,0.003832817483889541,0.057553318650968265,0.007032660948226782,0.010109731556809403,0.006837788717110548,0.007870012312158389,0.00654679159392435,0.003937184259816834,0.00699591138664762,0.00665826044328616,0.0,0.007182950100751072,0.005111990002357193,0.008197450938325114,0.007071346049285603,0.004527572083873354,0.008665830758291517,0.009316178281769628,0.007455767263676947,0.003727138159216728,0.0,0.009224691975648661,0.006351111362067753,0.007125277793938429,0.023912739100449786,0.007898559945919748,0.00705533396685627,1.0,0.013311203923097542,0.009264467520589369,0.006966811691652824,0.004498626652459603,0.0033485916767840946,0.0070685409263632195,0.009427168059533041,0.028762068244503988,0.23911226206215533,0.006954810426820772,0.006100839717374101,0.004336803367187463,0.007189776227630431,0.02387430491882653,0.007170696478647694,0.007315398235954858,0.0048039228348528695,0.006100839717374101,0.010138454193092325,0.007181870779836208,0.006849678462617959,0.007177422446866158,0.009000832974559657,0.0,0.006834464485353003,0.8292373109083979,0.006974749960544332,0.011687982054506203,0.008976318266397474,0.005276227485414727,0.006437774170583948,0.006476440465560029,0.006922103595705553,0.005594345518652866,0.021989098621680435,0.007054165826065869,0.008028758940817927,0.008229207183753166,0.005899987160353101,0.010311830546818536,0.009393455381671856,0.0065302475860615035,0.007696670194261497,0.006581693290247226,0.0053652051231626195,0.007250370986721841,0.006373170879204063,0.006463696677034444,0.006355601411592757,0.17951272709349658,0.5636436033174124,0.03168635953900936,0.0038058901313282713,0.005433356637183429,0.006565024172139963,0.006924490972518721,0.0071607342953462,0.006930277595551487,0.0013658141505935278,0.019592126124422432,0.00477418191721858,0.007125277793938429,0.007324271660181723,0.00842011465443925,0.007218163591891613,0.006850744384248142,0.00576091868178739,0.006188067458559498,0.9071302028744317,0.7908799889253657,0.019435142268352558,0.006571118219854842,0.007570453636141329,0.007515890766774807,0.03862742795747165
Animal feed ingredients and pet foods,0.0,1.0000000000000127,1.0000000000000133,0.0,1.0000000000000133,0.0,1.000000000000013,1.0000000000000127,1.0000000000000124,0.0,0.0,0.0,1.0000000000000129,1.0000000000000124,1.000000000000013,1.0000000000000124,1.0000000000000127,1.0000000000000127,0.0,1.0000000000000129,1.0000000000000127,1.0000000000000124,1.0000000000000133,1.000000000000013,1.0000000000000135,0.0,1.0000000000000127,1.0000000000000124,0.0,1.0000000000000127,1.0000000000000133,1.0000000000000127,1.000000000000013,1.0000000000000127,0.0,1.0000000000000129,0.0,1.0000000000000127,0.0,1.000000000000013,1.0000000000000138,1.0000000000000118,1.0000000000000124,1.0000000000000133,1.0000000000000129,1.0000000000000133,1.0000000000000122,1.0000000000000135,1.000000000000013,1.0000000000000138,1.0000000000000138,1.000000000000013,0.0,0.0,0.0,1.0000000000000135,1.0000000000000129,1.0000000000000122,1.000000000000013,1.0000000000000129,1.0000000000000124,1.0000000000000118,1.0000000000000138,1.0000000000000118,1.0000000000000129,1.0000000000000127,0.0,1.0000000000000133,1.0000000000000122,1.0000000000000124,1.0000000000000124,1.000000000000012,0.0,1.000000000000014,0.0,1.0000000000000122,1.0000000000000138,1.000000000000013,0.0,1.000000000000013,1.0000000000000129,1.000000000000013,0.0,1.0000000000000129,1.0000000000000129,1.0000000000000135,1.000000000000013,1.0000000000000124,1.0000000000000127,0.0,1.0000000000000122,0.0,1.0000000000000129,1.0000000000000124,0.0,1.0000000000000129,1.0000000000000127,1.0000000000000138,1.0000000000000115,1.0000000000000127,1.0000000000000127,0.0,1.0000000000000133,1.0000000000000129,1.000000000000013,1.0000000000000135,1.0000000000000135,1.000000000000013,1.0000000000000129,1.0000000000000135,1.000000000000011,1.0000000000000133,1.0000000000000124,1.0000000000000127,1.0000000000000122,0.0,1.0000000000000129,1.0000000000000122,1.0000000000000133,1.0000000000000122,1.0000000000000129,1.000000000000013,1.0000000000000138,1.0000000000000124,0.0,1.0000000000000127,1.0000000000000138,1.0000000000000122,1.0000000000000127,1.0000000000000127,1.0000000000000093,1.0000000000000129,1.000000000000013,1.000000000000013,1.0000000000000129,1.0000000000000124,0.0,1.000000000000013,1.000000000000013,1.0000000000000124,1.0000000000000124,1.0000000000000122,1.0000000000000127,0.0,1.0000000000000138,1.0000000000000133,0.0,1.0000000000000122,1.000000000000014,1.000000000000012,1.0000000000000135,1.0000000000000122,1.0000000000000124,0.0,1.0000000000000127,1.0000000000000124,1.0000000000000124,1.0000000000000127,1.0000000000000129,1.0000000000000122,0.0,1.0000000000000124,1.0000000000000135,1.0000000000000122,1.0000000000000127,0.0,1.0000000000000124,1.0000000000000124,0.0,1.0000000000000133,1.000000000000013,1.000000000000012,1.0000000000000133,1.0000000000000122,1.0000000000000138,1.0000000000000133,1.0000000000000127,1.0000000000000129,1.0000000000000129,1.0000000000000129,1.0000000000000138,1.000000000000013,1.0000000000000138,1.0000000000000115,0.0,0.0,0.0,1.000000000000013,1.0000000000000129,0.0,1.0000000000000138,0.0,1.0000000000000129,1.0000000000000124,1.0000000000000133,1.0000000000000122,1.0000000000000127,1.000000000000014,1.0000000000000127,1.000000000000013,0.0,1.0000000000000124,1.000000000000013,0.0,1.0000000000000122,1.0000000000000124,1.0000000000000127,1.0000000000000129,0.0,1.0000000000000135,1.0000000000000127,1.0000000000000124,1.0000000000000127,1.0000000000000135,1.0000000000000135,0.0,1.000000000000011,1.0000000000000129,1.0000000000000124,1.0000000000000124,0.0,1.0000000000000127,1.0000000000000138,1.0000000000000127,0.0,1.0000000000000124,1.0000000000000127,0.0,1.0000000000000122,1.0000000000000118,0.0,1.000000000000012,1.000000000000013,1.0000000000000138,1.0000000000000135,1.000000000000013
Articles of concrete cement and plaster,0.001405131767917907,0.007779374403988018,0.003401419798502158,0.00037162906800246477,0.0011491097838213962,5.042580613180351e-05,0.009637662573071191,0.0029116485236164993,0.0002059724368772943,0.10919371919712789,0.00024999529907278025,0.00012056912539587058,0.001071882149569901,2.1862156918167698e-05,0.000334468019168469,0.02382736823250669,0.0001461018211191688,0.018039580054887223,0.000281722370181509,0.006108145971272068,0.014114539584433865,2.6447360904087976e-05,0.007980373585851661,0.0005702311764003061,5.1727285733280706e-05,3.889817412359015e-05,0.0030767155573550183,0.0014565914705494142,0.0004388334327713451,0.004329704568927616,0.006729452496669847,0.001185184895542238,0.01258912475311688,0.021345800058734595,0.0005479057634440027,0.01369230211688628,0.004014226103953022,0.00024999529907278025,1.0,0.0002588953156295322,0.0040197287009347315,0.009043097475295353,0.0022658825916028738,0.0031222827589506394,0.014295625497335668,0.0041123866866999,0.35209334515788854,0.00011429337129903344,0.00713638660194282,0.0006132784193023681,0.0008620521163002305,0.0010645037022570588,0.0006362776889853268,0.4506549956926423,0.0007889007507039174,0.00010862020953137015,3.677680505832989e-05,4.403694274926225e-05,0.008340518141985073,0.0012352581887042301,0.00012056912539587058,0.0005479057634440027,0.0012681411628737858,0.0002714973453413642,0.003165594662443003,0.002685340119393009,0.0,4.9293154407537026e-05,8.24305599581221e-05,0.006524567064646122,2.8027083211317585e-05,0.27389832073986653,0.0032614159459355163,3.427630464407972e-05,0.005311398697439561,0.00018004102952915948,0.018980392577787886,0.002311499638072705,0.003607778921038202,0.0032614159459355163,0.00015145776041474072,0.012257722265403996,0.0005364281832635858,0.007580615132569402,0.00486174340366188,0.00043226089412179983,0.004364613781083864,8.762757384836103e-05,0.0022082662037434006,0.00013245122465715644,0.0011029330920218226,0.01348057412218085,0.003238167099271538,0.00931865493688913,0.0,0.001165211621796198,2.6812151492624343e-05,0.0030581030381303764,2.6380022669049277e-05,0.013654341310077813,0.02133929359515707,0.0,0.0003255732028533993,0.007023609447971132,0.0020641625599687233,0.0023551344037750287,0.0046791486094372205,4.085462067987128e-05,0.0024174544173566673,0.0073421788982402595,0.016170303871855828,0.00016472511400635802,0.018556718984257637,0.00015773088201931405,0.04010548989627345,0.27753896006387224,0.0006734048539552008,0.010925215694477812,0.0072589561944488,0.0640112150681536,0.0023076676760583606,0.0028991759879616855,0.0017253638041598266,0.0012851592388439428,0.0,0.020941619028517953,0.013935591913693002,0.00019274647088093647,3.9271648596045115e-05,0.0001844044777814674,0.018402744697173172,4.065303949262683e-05,0.00011432906800998914,0.0038882176935534285,0.027662362513532757,1.672918000324516e-05,0.034389564814457714,0.00021287038325415878,0.01459828922974043,5.000814076014559e-05,0.05080959487466192,0.0002641694314801001,0.011172920232937701,0.012345149240025697,0.006329283171188875,0.004479057654218462,0.00034645826231730753,0.020723254485536684,0.015601284937533821,0.017817561388237552,0.01373132765285709,0.10205857721734328,0.002658631054954791,0.4096131972648556,0.01433068979625684,0.0009645497173348703,0.3716285708436859,0.00017071523021286748,9.233193203472775e-05,0.025364778835390626,0.9300468834552571,0.3716285708436859,0.009520187483967381,0.0382926547609845,0.006842307557923604,0.3716285708436861,0.0033166694837439533,0.04480581235073289,0.011592717918941502,0.22056604560542753,6.333704340335083e-05,0.009025352371365888,8.82907100627251e-05,0.004990594665256024,0.003607778921038205,0.16147691680106876,0.00014507832044499298,1.3314734459781752e-05,0.004225189271676444,0.01187987064361792,0.00840944758576019,0.0074703960768023195,0.006402346389676584,0.006342622052598933,0.0,0.045126941496448345,0.1126363823744415,0.007988930915149167,0.0015362830776163993,4.580400912729939e-05,0.009371564138938231,5.758877719718202e-05,0.0004202653946584969,0.012187398856315274,0.0011623793369459467,0.004225996066351123,4.353490276272109e-05,0.00010815914160173107,4.88059958094869e-05,0.015279882726572611,0.0006580008740343339,0.06400421885286132,0.003559853135150851,0.00048447984819459963,0.002641750444095276,0.011505733619371081,0.07170368316072516,0.0016352865746250517,0.1860278604860926,0.00042887245134603277,0.023943467714466815,0.20105458799496448,0.0034691951766278916,0.0005439814379432459,1.2259234426424305e-05,0.27371155063322355,0.016508770059879316,0.002655649565820403,0.013245059607832406,7.621404427235752e-05,0.0,0.0029501560206166852,0.00036952499969733303,2.75741620107112e-05,0.0,0.0008714541870752329,0.005896143519329191,0.00047886103975810113,0.03423404483485205,0.2157258447543812,0.044807213300208044,0.1860278604860926,0.008830054245066707,0.013918994214412337,0.0177794277365496,0.013038991425493487
Automobile bodies trailers & semi-trailers,0.0011907507320953823,0.011407317751718866,0.014032741270821186,0.0011871727854058543,0.002139215429645212,0.0005735644722633251,0.008854369576810541,0.005498484379450281,0.0018955313320075347,0.8895570110518267,0.8511052135120615,0.0013732096872041267,0.0012039724423768582,0.001501660206403596,0.005109505199203207,0.008899774091003882,0.0010340596887661389,0.008099992761168589,0.0013238636368974916,0.010428039794732984,0.01386546922092536,0.001794056934051977,0.00428449295473526,0.0009305843296965063,0.001546534366187591,0.0007708839791067639,0.0031773145508054057,0.002120387244122673,0.002668812226220534,0.004771925241811483,0.00039154316601687576,0.006842845201540923,0.019284259545597496,0.00927200757245488,0.0,0.011604178400129414,0.006129447720531857,0.0012981864191527897,1.0,0.0017373724465126429,0.009195067868345251,0.019089688895176603,0.007965739956800371,0.0065035848393278795,0.015180543969740836,0.007401968986024907,0.20249690668202439,0.0016967745379580898,0.0030175314708928928,0.000768473275026509,0.0028586845583583125,0.0059767702896184275,0.0055489346955383805,0.9796270907092982,0.005264431627655695,0.001543039641794895,0.0019208129246934018,0.0010091173783780907,0.016038209319491896,0.0011361999838969046,0.0014905911498938936,0.0025922878743122025,0.002585911877812486,0.0012719984015877863,0.014119407074612034,0.007374424327333506,0.019089688895176617,0.0005542780500306349,0.0018298757327206712,0.012111682167193688,0.000785234648411275,0.35394191485348364,0.003198180707351675,0.0008210115193165924,0.0018650696784701232,0.001483593202396768,0.11407187361038726,0.011650370225608667,0.001958108098028305,0.003198180707351675,0.005328579079279955,0.01900618412191716,0.0012010660973686652,0.007397323133066158,0.0029790170643783343,0.002050888611191037,0.0020827813862873265,0.002165053782970776,0.0036092554726222794,0.0016568269739613043,0.003241098808824799,0.15319693589746297,0.008527897433161706,0.01727116140386789,0.0,0.0045043575441914355,0.0018652804562737338,0.005836355832808852,0.0022619652409949518,0.020913901321045977,0.009833301232211178,0.0008777400922833753,0.004163145529597538,0.01116549808978654,0.0068583913634183424,0.001818154086703257,0.0028259500769945672,0.0005974842228387758,0.0051435827901383365,0.002984018222501276,0.013972956401626477,0.007534054046053219,0.021768669324198624,0.009212628866154845,0.01626920134597809,0.06731580755659958,0.001448673541536474,0.009796966574407002,0.00750324202812286,0.017066056613750602,0.011380791207511506,0.007662646681837097,0.0062027411183374175,0.0032874311784112527,0.0,0.014779552338779249,0.010041079678769679,0.0014028118145931016,0.0013808592500226082,0.001605124440639054,0.006362477310877215,0.00080545001656856,0.0023862342011758708,0.011911813856928648,0.01912857861543693,0.004072186047018874,0.012136373727947578,0.0011998236728795058,0.008293360990464103,0.008546541680309981,0.018424581945042658,0.00222515073893645,0.0217334199123334,0.05446232399258041,0.011124133723471248,0.009124025903152781,0.0008777400922833753,0.01068730382271722,0.014344299522366575,0.015179344096741376,0.010908499352958506,0.07951609576759608,0.008371080212087195,0.9715177466672152,0.012297114840530192,0.00323275353231946,0.20290566513862754,0.0013851432267185167,0.0013640663766571665,0.01088246170337343,0.30178125047307924,0.20249690668202439,0.008486100756721264,0.016019283619094736,0.017039299221077133,0.0,0.008527652313523733,0.017944721806418214,0.008921236165806557,0.35537698890543246,0.001690816012390912,0.05295798798103283,0.0005321083147395722,0.0021527129906496224,0.001958108098028305,0.02920504556993169,0.008511146254648267,0.0019071766082233202,0.006970043709520352,0.011866771457246779,0.0055713156361026335,0.010427592864443386,0.010426814817543005,0.017127903080049984,0.0,0.006329111165868866,0.12916966088405735,0.005139416314246494,0.004059774206930195,0.0013358057669337383,0.006682671262191766,0.0011244058622757323,0.001571258291543438,0.010557729146136412,0.0013073706341938357,0.004863819654765002,0.0022009563172217203,0.0014660121109569006,0.001973246072734004,0.010025028681982533,0.0009702185871336857,0.02682792412085973,0.007666132955785639,0.0013550658833975588,0.0051511902936310795,0.0257075361550904,0.01153120498078524,0.007414273480803815,0.4616165103315655,0.003503513735992734,0.8497698948912881,0.05339287142532429,0.0035357656668129527,0.009753889302821275,0.0005548996703793194,0.7980129355529668,0.010241726633942842,0.011646066948062354,0.015500468808128744,0.001783333958176038,0.0,0.005842825228883581,0.0008777400922833753,0.0016868556256487486,0.0,0.001709860331988262,0.004974892399991698,0.015536899947997994,0.01811327717484782,0.2115810964224449,0.10217587464272675,0.4616165103315655,0.011710216378286458,0.010005218969707267,0.03182546205918161,0.010677133402898331
