,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.15354755608059337,0.21808331425376679,0.21404498377121806,0.14748411257770047,0.19585292281244426,0.19844912425042854,0.22070988917242654,0.18102467669282252,0.18278816511473614,0.2198181644264924,0.20288034331382446,0.21011999338021034,0.15282065944743778,0.244597636102316,0.2329846442401785,0.1915966547229736,0.21880614247180089,0.20810150124071736,0.21966509166162845,0.22353181653128218,0.2147305167040623,0.22392006004486825,0.16226802803746643,0.2118169383934713,0.163592195515283,0.20309969850315984,0.2126656823467642,0.2122413359897193,0.18049609192601887,0.14591167108995626,0.19089557524790862,0.08810697514129968,0.16280987875817787,0.2596661476615485,0.22409291744848672,0.0,0.21041812285590275,0.22023884670844368,0.18229172022343643,0.244597636102316,0.2089097067233015,0.20104287285116704,0.22402286524576823,0.21320320289977596,0.22153868466413185,0.2116374185696732,0.206560553249179,0.2145500758643242,0.1183861007109851,0.21330176956331123,0.19871594195833406,0.1912039817645688,0.19346290741259997,0.1607126055720396,0.2445048703755257,0.14672634780143692,0.1899748595929291,0.2116288686931356,0.2119459688673019,0.2217442369638647,0.19258278919570054,0.21077799337469177,0.1606241895819711,0.20290037809957157,0.05595824726883393,0.19500845820453425,0.21948711060368176,0.2119459688673018,0.1953791736935574,0.21402988596351638,0.22312540540737533,0.21216430270579067,0.2227278431711239,0.2041501249092258,0.2129441903042734,0.20169087592979312,0.20963586043366467,0.218960834860167,0.2100756543937397,0.18058847913107354,0.2041501249092258,0.17973270513490644,0.21005420448803008,0.20203169876825314,0.21690039002892306,0.2150183778224915,0.19942039524406602,0.19289818267553016,0.16547643973142273,0.16461963344642075,0.2113375199352241,0.19241665427234372,0.22107128136183893,0.15691665379722233,0.22581268376363361,0.0,0.18914444502889305,0.20396866595040283,0.17182864993000463,0.20821392077607626,0.22398175601774792,0.22425122197608766,0.21773161561799256,0.20627353339479676,0.21808176257221298,0.20253046494434443,0.2125144057927605,0.18945820227221336,0.17262356693774064,0.18058874650157064,0.20136681265485099,0.21762635268962252,0.2019076830017526,0.1947304047288675,0.2038511661619008,0.22518408910801319,0.22932338409040118,0.14634869905994666,0.2210861046967547,0.20732775001698472,0.22377881806198185,0.21236309182784072,0.21583344484299843,0.21035960509011298,0.17710683948159814,0.0,0.2214944192341425,0.21354796014707025,0.2070922717519296,0.21156620946609228,0.21024304295436996,0.2215394894234035,0.14097756041385548,0.20165448595210553,0.21890917025125567,0.2382195538634789,0.18974504147744772,0.15428475230686423,0.20248371634309842,0.20673470145924153,0.2032397077363353,0.23057431043201818,0.21975399352702485,0.22616794750621508,0.22157583572846462,0.2145367420921993,0.2034284119729321,0.14191065161797886,0.2160519046943299,0.21826000778525287,0.2649605512405927,0.21181527946203296,0.2029039244842731,0.21557132220018901,0.2162602631658238,0.2103012068026503,0.1949008496963576,0.21801950969533798,0.2259152462768097,0.20447595962860385,0.22354448019021492,0.2396854536400298,0.2162602631658238,0.21747361079990568,0.2223946590627428,0.20366725070453712,0.2140116610098705,0.1959140256535147,0.22889512013303717,0.24736216336300207,0.20603527051480622,0.22098039061345595,0.20171425134727128,0.1565918723740966,0.1805884791310735,0.20678122758296189,0.20838021805208412,0.20973268277276447,0.22395264489490865,0.21943445589294663,0.20571786839241213,0.20989361243601753,0.20924724162643085,0.21773161561799256,0.0,0.20799751885233528,0.16320246782213607,0.21504879021776158,0.18693696699767845,0.21252763520048287,0.21697536531225362,0.20869002275146242,0.20685888386856352,0.2134882001936443,0.20609210341169007,0.1772870114360854,0.2185647517491636,0.2005775090001795,0.20924860666642572,0.2147062140441824,0.14401042821809062,0.20614186864819994,0.18406946374287486,0.14048554523410214,0.17891961566447206,0.21925214323736714,0.23099237274934167,0.2061547225804725,0.2218922925166095,0.14893513785056398,0.2239833296959544,0.22257891368636193,0.16385825302739496,0.1977136019410201,0.12936001561919463,0.22246635519253602,0.22241384729735694,0.18409242228244704,0.21442679088718922,0.14074214497952192,0.22591524627680987,0.157547628451969,0.13986632868431964,0.11646305915676874,0.22591524627680987,0.18207291000133488,0.1596006764612503,0.14262230841210502,0.22858474385145638,0.25703767688719065,0.21446207661738323,0.2218922925166095,0.22366576384962528,0.212701295962342,0.21463490073708116,0.21280289829792226
Agricultural and forestry machinery,2.4013979607220444e-05,6.8596082288829e-05,6.534055663742481e-05,1.4125814112208634e-05,4.343513249322401e-05,1.616382132146284e-05,4.3735899302496655e-05,3.425578538319407e-05,3.9089170588005837e-05,8.91975841345055e-05,3.913762644041946e-05,1.801709147075225e-05,2.0992874739424712e-05,3.9135772193406776e-05,1.2395492771255303e-05,3.973370014879464e-05,0.058383096898377784,2.3743429909367677e-05,8.090929114465975e-05,6.638119796037479e-05,4.548127550494796e-05,0.0001592926546905061,2.215152514883405e-05,3.830690561779566e-05,1.9928199862389513e-05,3.494233379866079e-05,2.659362502440704e-05,2.6371997552120703e-05,2.5289831737670146e-05,1.4269254298761141e-05,3.451790757346744e-05,2.7647022621142316e-05,1.9237638409668177e-05,0.0011981468022373815,0.00015604040859744606,0.0,5.511994987695596e-05,0.00013782244656693473,2.6171360935544176e-05,3.9135772193406776e-05,2.1929418374746657e-05,3.1771152407569534e-05,7.075247901782538e-05,6.50715124234497e-05,4.218564106893341e-05,6.590233993109146e-05,6.253763446667148e-05,7.134992487941195e-05,4.058637468222702e-05,0.0006731390249625446,2.187349273659893e-05,5.1288773449967675e-05,2.1462713644247414e-05,3.581027672048598e-05,3.913577219340678e-05,1.907596780685947e-05,2.167032936609518e-05,1.984514839252275e-05,1.627587360631821e-05,5.2778740052180644e-05,2.4873695044054355e-05,2.814176497564392e-05,5.600958786309556e-05,4.6846274440326454e-05,8.695720998465023e-05,5.960829398966632e-05,1.9753819256011554e-05,0.0,1.5399633338731933e-05,2.2102752468305628e-05,4.0911093519120184e-05,1.7291976855566707e-05,0.00015481812811137322,4.5741740054672784e-05,1.801709147075225e-05,4.268549028581787e-05,2.6058489915711057e-05,0.18216429780094598,0.000992793525662551,2.6278445025417618e-05,3.392288487866201e-05,4.839581968252201e-05,4.630803612699899e-05,1.6957788337625662e-05,7.65089493603783e-05,6.441708329259079e-05,2.3187164657030134e-05,3.10229170375944e-05,2.6552966560684574e-05,2.9998431950429733e-05,2.7948556676030505e-05,5.1806479861863046e-05,0.45102673594821535,4.155154209143183e-05,0.001932106086241778,0.0,3.907414267766141e-05,1.8959217599446995e-05,6.650711671299469e-05,2.272803803763731e-05,0.00021579718425141268,0.00016157103101886941,1.4125814112208634e-05,2.8003286249876883e-05,6.520921179980905e-05,3.814139170393508e-05,2.5832651543637675e-05,3.3022437018657444e-05,7.245191830959557e-06,3.131866383596802e-05,5.4641318559439557e-05,0.00016866410945025833,2.3698873955139366e-05,0.00010029960008872734,5.422411281472415e-05,0.00018471523839172984,0.0001000582355934504,1.9921931939783327e-05,0.0001017100146004401,2.9312738619842985e-05,0.00018531808313207803,4.080817038834164e-05,0.00012333884250209884,4.260385932428454e-05,1.76436373738554e-05,0.0,0.00017164629582562982,4.334175508072749e-05,2.6266016043381503e-05,2.4089656381048238e-05,2.0676418543126606e-05,6.601954882569108e-05,2.835457336675198e-05,3.093987077347625e-05,5.958218832090952e-05,0.00011647660594632999,2.390603440100296e-05,4.1316211572927176e-05,6.090170726571975e-05,9.80822281657277e-05,5.430277275151228e-05,0.00015457163350929076,4.8851440460110513e-05,5.1723215579474e-05,0.00019310250441675674,6.54314546766925e-05,6.792762316976796e-05,1.4125814112208634e-05,4.2308301070802555e-05,7.679676820875398e-05,0.0013229621193582303,6.039738369878701e-05,3.368931419873572e-05,4.197749807241774e-05,4.437758342720221e-05,0.0001900630448193422,3.794761698090419e-05,4.977409492084592e-05,6.680876997591861e-05,2.430564416813397e-05,0.00020399018457589998,4.373104551386025e-05,7.143708475071903e-05,4.525031871367374e-05,9.712680461176085e-05,3.615444633804402e-05,2.9050405931893115e-05,4.49366615437679e-05,6.054049068221983e-05,0.004599988052942987,1.484674767284922e-05,7.075247901782541e-05,2.0944870162882018e-05,3.0779531453453854e-05,2.6278445025417625e-05,4.232931947568397e-05,5.341366329291308e-05,2.2568545531081187e-05,3.1006697715095396e-05,0.00012760536472726297,0.00027558045000166314,7.643106557964169e-05,3.951181484660817e-05,0.00013313815909483945,0.0,3.5453532073191076e-05,0.0002195988392067183,0.00010332638674218437,4.7458517828617705e-05,1.6895851902361456e-05,4.677472798672857e-05,1.860687662740825e-05,2.7439080284781945e-05,5.10185350022753e-05,1.6787901299986935e-05,0.00010522721716095675,3.857583778835629e-05,1.8024744768166256e-05,2.130818343288036e-05,4.369356894757184e-05,1.5073354194043062e-05,7.756206220624451e-05,4.824376453758502e-05,1.5472481468480214e-05,3.353925354590731e-05,0.00010438603444004683,0.00018228658389542768,4.735609834944289e-05,2.374342990936767e-05,3.778046235636266e-05,0.00045459010465366057,7.197289889255411e-05,3.248581198180222e-05,4.6773627057393614e-05,4.886188450471974e-05,0.00015558375988998407,0.00019585840309195669,7.976576372973669e-05,0.000570673176765284,1.8970780329846654e-05,2.7600092086725344e-05,3.326627789709365e-05,1.4125814112208634e-05,2.7680649749959012e-05,0.0,1.937065542729973e-05,0.0001184661085192278,1.721846744442827e-05,0.0004985943901382786,6.103361429056249e-05,2.9431768945067708e-05,0.0006012375119231723,6.105080288751603e-05,4.49939606551149e-05,0.00012764505294112985,5.238664578842321e-05
Aircraft and spacecraft,0.0026818133412761275,0.0025760237461643614,0.0025880495518761162,0.002518090387769773,0.0015017782594785969,0.002342978034928825,0.002824217055307447,0.0024849495332126877,0.0024062003251278307,0.0032777747535750737,0.0026310833840697107,0.0019558393612289044,0.003016416538323759,0.0020101995322761223,0.02385533477732474,0.00289759362187046,0.002770233515886904,0.0026135781799905616,0.0025681216454240987,0.003062870673583901,0.002776211529710838,0.003361626321849981,0.002725509181749622,0.003323967171853628,0.011558846835181305,0.0022749179883918896,0.0024843729325760566,0.002752669624343585,0.002279724003170224,0.0023667639305209568,0.0024130127907856114,0.002473578844531793,0.002466535764892693,0.002975723455035998,0.002675430647297085,0.0,0.0045508403862193824,0.0033456678230641664,0.002525479551749888,0.002240220234720977,0.002824759038785256,0.002817669943147038,0.0025838376961859985,0.002516192124031293,0.002515363257587178,0.004655662657847723,0.0023967716701733194,0.002294063981407457,0.00251472390393929,0.0036352145165672927,0.0021295187385573493,0.0030210886308025143,0.001954844979947585,0.004035049998795431,0.0020101995322761223,0.002250062562851756,0.002705437669306777,0.0019349254645859943,0.0026834376895106455,0.002726935704905427,0.002763753108245444,0.004128118045015653,0.002384231376385584,0.0025961021895790724,0.0023362199975406647,0.004127540576037812,0.0027898771438447886,0.0,0.0011462378536562757,0.0024520430747063974,0.004353588435807125,0.004466417641272518,0.0029177997342272146,0.0027523626913307196,0.0024843729325760566,0.0036375386065933945,0.0026999504595433058,0.002352131811338266,0.004620520001152093,0.0032720353553077532,0.0027605469636611227,0.0027933813899937206,0.0023516247303498913,0.002519671479433184,0.002652287539173611,0.002760406052026968,0.002525638002292941,0.002820963726746447,0.0023485519959771514,0.002525325322735342,0.0025762735962359196,0.002494512158346741,0.05985850182623268,0.002346563927341381,0.01392279824805401,0.0,0.0025633769503584495,0.0052877410021860164,0.0023174509938208116,0.003185192150689245,0.00319547459265434,0.006670152145446065,0.006781283878954867,0.002835790993337947,0.003912477738669929,0.002311183591452692,0.00272909814577736,0.0024340421509951404,0.0008007099153854325,0.002317680009455079,0.0036375386065933945,0.003736277119791499,0.002818242700859466,0.003309446072355488,0.002183096875980096,0.002867368927749896,0.002713899978661466,0.0023120801683939045,0.0022759732895603264,0.014030113131225574,0.006349871530992507,0.005418371349343448,0.0029968415285169378,0.0026952527398695835,0.0023856851060034107,0.0,0.003340233954493647,0.003438389579242461,0.0025705662231876605,0.002693301451782595,0.0029353016277092756,0.0031849108223130597,0.0016651916768193845,0.0025407437665559826,0.0025658024250573347,0.0034142378072949207,0.0029617417913123147,0.002758752078441662,0.0026704332106407477,0.0022963231279281085,0.0027179591015551677,0.0025904144743813732,0.0028665433890386117,0.002511557592140991,0.0,0.002002137843076293,0.0017885474851076753,0.0027217954473467256,0.010607563654439907,0.0017610278287537632,0.004572717878230753,0.003185736929766773,0.0031915800459528486,0.002468649285202308,0.0,0.0025706624877080775,0.002699477074526831,0.0022834455635160913,0.00327356795224808,0.0024807137923840493,0.002512652897059069,0.0020101995322761215,0.002660475352145384,0.0037775120768882,0.002345140427712991,0.002862049163090358,0.0024843729325760575,0.0024095068470179394,0.0023011098653828066,0.004577379766126579,0.0025657872348122403,0.002872628733180773,0.002525638002292941,0.002364031285449466,0.0032720353553077554,0.0024366127021268505,0.0055664681735209005,0.002235189708685746,0.002872628733180773,0.002438862292014731,0.004514594409189553,0.00789922509862021,0.002299592473433302,0.006781283878954867,0.0,0.0037828614199664377,0.0021873762612505438,0.008151634032493655,0.00307161460130328,0.006750253591201413,0.002497501318547168,0.002518501199831854,0.002600745735242682,0.002671584717935568,0.0027317537531213387,0.003159950561378231,0.0025791976320636944,0.00272418955298292,0.002561005980294254,0.002643325621940331,0.00223986335695441,0.008480812778067415,0.0028511235986184414,0.0035034173412478524,0.0026786867472542147,0.002671531767628634,0.0027092688133474765,0.002933381981483782,0.002843361631471431,0.0027831818705913607,0.003876967433845506,0.0022533170287189898,0.0023420550680940326,0.002502370004994558,0.0019983827652924257,0.0037362771197914997,0.0044492400957908814,0.0031272305938004966,0.002832010001350564,0.0006666429906375931,0.0030816697390573587,0.0016965013604343178,0.0022834455635160913,0.0030303908372377895,0.002760546963661122,0.0023269324250839163,0.00267546986910414,0.002661248129689783,0.004080276800396947,0.003151695786647164,0.002148018957903096,0.0028173017827121684,0.017492468809497307,0.003910108672305821,0.0024016723934207483,0.003958129766271542
Animal feed ingredients and pet foods,0.0,1.0000000000001152,1.0000000000001157,0.0,1.0000000000001155,0.0,1.000000000000115,1.0000000000001152,1.0000000000001157,0.0,0.0,0.0,1.0000000000001148,1.0000000000001141,1.000000000000115,1.000000000000115,1.0000000000001146,1.0000000000001146,1.0000000000001155,0.0,1.000000000000115,1.0000000000001144,1.0000000000001146,1.0000000000001155,1.0000000000001146,1.0000000000001148,0.0,1.0000000000001144,1.0000000000001146,0.0,1.0000000000001152,1.0000000000001148,1.0000000000001148,1.0000000000001108,1.000000000000115,0.0,1.000000000000115,0.0,1.0000000000001141,0.0,1.0000000000001155,1.000000000000116,1.0000000000001157,1.0000000000001144,1.0000000000001144,1.0000000000001155,1.0000000000001157,1.0000000000001144,1.0000000000001148,1.0000000000001152,1.0000000000001157,1.0000000000001152,1.0000000000001148,0.0,0.0,0.0,1.0000000000001148,1.0000000000001146,1.000000000000114,1.000000000000115,1.0000000000001152,1.0000000000001141,1.000000000000115,1.0000000000001152,1.0000000000001141,1.0000000000001144,1.000000000000115,0.0,1.000000000000116,1.0000000000001144,1.0000000000001141,1.0000000000001144,1.0000000000001146,0.0,1.0000000000001155,0.0,1.0000000000001148,1.0000000000001148,1.0000000000001148,0.0,1.0000000000001148,1.0000000000001152,1.0000000000001155,0.0,1.000000000000115,1.0000000000001146,1.0000000000001152,1.0000000000001155,1.0000000000001152,1.000000000000115,0.0,1.000000000000115,0.0,1.000000000000115,1.0000000000001132,0.0,1.0000000000001148,1.0000000000001148,1.0000000000001146,1.0000000000001141,1.000000000000115,1.000000000000115,0.0,1.000000000000115,1.000000000000115,1.0000000000001148,1.0000000000001146,1.0000000000001152,1.0000000000001148,1.0000000000001146,1.0000000000001148,1.0000000000001144,1.0000000000001144,1.0000000000001144,1.0000000000001146,1.000000000000114,0.0,1.0000000000001152,1.0000000000001148,1.000000000000115,1.000000000000114,1.000000000000115,1.0000000000001148,1.0000000000001152,1.0000000000001146,0.0,1.0000000000001146,1.0000000000001155,1.0000000000001146,1.0000000000001152,1.0000000000001144,1.0000000000001152,1.0000000000001152,1.0000000000001141,1.0000000000001144,1.0000000000001148,1.0000000000001152,0.0,1.0000000000001152,1.0000000000001144,1.0000000000001141,1.0000000000001148,1.0000000000001152,1.000000000000115,0.0,1.0000000000001157,1.0000000000001155,0.0,1.0000000000001155,1.000000000000116,1.0000000000001146,1.0000000000001152,1.0000000000001152,1.0000000000001148,0.0,1.0000000000001148,1.0000000000001148,1.0000000000001146,1.0000000000001152,1.000000000000116,1.0000000000001152,0.0,1.0000000000001146,1.000000000000115,1.0000000000001155,1.0000000000001148,0.0,1.000000000000114,0.0,1.0000000000001148,1.0000000000001146,1.000000000000115,1.0000000000001152,1.0000000000001146,1.0000000000001155,1.000000000000115,1.0000000000001146,1.000000000000115,1.0000000000001146,1.0000000000001146,1.0000000000001152,1.0000000000001146,1.000000000000115,1.0000000000001144,0.0,0.0,0.0,1.0000000000001148,1.0000000000001148,0.0,1.0000000000001148,0.0,1.0000000000001152,1.0000000000001152,1.000000000000116,1.000000000000115,1.000000000000115,1.0000000000001146,1.0000000000001148,1.0000000000001155,0.0,1.000000000000115,1.0000000000001148,0.0,1.0000000000001146,1.0000000000001152,1.000000000000114,1.0000000000001144,0.0,1.000000000000115,1.000000000000115,1.000000000000115,1.000000000000115,1.0000000000001146,1.0000000000001146,0.0,1.0000000000001148,1.0000000000001148,1.0000000000001152,1.0000000000001148,0.0,1.0000000000001148,1.0000000000001148,1.0000000000001144,0.0,1.000000000000115,1.000000000000115,0.0,1.0000000000001146,1.0000000000001152,0.0,1.0000000000001146,1.000000000000115,1.000000000000116,1.0000000000001155,1.0000000000001155
Articles of concrete cement and plaster,0.0032928616098929996,0.017394176652632834,0.006442612813508026,0.0009884661622192692,0.002294724054329218,0.00011637637551292518,0.02508439080831377,0.0064009049209075896,0.00053527430097207,0.027767782566335508,0.0005569964280098007,0.00018893714944803687,0.002302664255327143,0.0010879932253301291,4.36131547068783e-05,0.001304358839839752,0.020141653700987264,0.0002324480181552959,0.01986664782243295,0.0006301483588596114,0.008866229987471837,0.02134108545863596,5.709161596176307e-05,0.01877891689331095,0.0014228651226247798,0.00011759195903477293,5.718367655116458e-05,0.012686264011994254,0.002741650288483305,0.001059967703065717,0.009597764103257023,0.014774584325180024,0.002647314054240183,0.021154932728579434,0.021441333360609494,0.0012857237528920034,0.016644213720715742,0.009097603369582747,0.0005569964280098007,0.0010879932253301291,0.0008309880946484351,0.008790422913164573,0.02052658893723053,0.0034287730540100204,0.006627957504755441,0.017931877571865724,0.008116123096159038,0.03485691442381022,0.0002537143843042538,0.015448230846127045,0.0012609179351574576,0.001913395469185048,0.002398036683738789,0.0014220174439023429,0.011191069097121323,0.00169727159551754,0.00021774633305755834,7.647390554214542e-05,8.71838958673857e-05,0.019062568939106905,0.002817594966099865,0.00018893714944803687,0.0012857237528920034,0.0019087101045166656,0.0006063920404661901,0.007017374294156577,0.00594984382594824,0.0,0.0001144326958482615,0.0003864194526663002,0.013213906602676127,9.228168144883895e-05,0.026909480130694403,0.005439956544149813,5.580212503621172e-05,0.011440026510804148,0.000218866172454662,0.2582754266558597,0.005057186377325722,0.0073241174732593395,0.005439956544149813,0.0001373456293984593,0.011728804706715727,0.0009169599092739175,0.01729304440448804,0.010920553822662398,0.0005257427429215166,0.010006960781009423,0.00015710399158949282,0.0043262590085845175,0.0001930164074074297,0.002185165554251067,0.034418791841271494,0.00717456955940749,0.021473023969266983,0.0,0.0026669618055627127,5.413560943473649e-05,0.005130631630899487,9.666088596134748e-05,0.0216982801621337,0.02144045353153049,0.0,0.0005522772296215508,0.015811481196554594,0.004581762731953747,0.0009507492737333544,0.009551860806558045,7.875465932000244e-05,0.003370519617945622,0.015609290664965672,0.1423792633428562,0.000645902188762297,0.01568072898712523,0.0006048524744830243,0.025235137712320267,0.02806749315098779,0.0016755415137826228,0.028783303977443556,0.014096601319189831,0.028080351297135375,0.004573293484722854,0.00552152754558014,0.003886808856859354,0.002812183793199232,0.0,0.020266034272856344,0.016470385081211774,0.0006181066140683759,6.756562883156392e-05,0.0006363485398851911,0.04297544308915335,0.00016564948433154075,0.00040153901498409385,0.008041433129149952,0.020665637063058073,3.949713754683952e-05,0.02855197074643593,0.0003447079589370761,0.0023581659884168936,9.124348554686036e-05,0.025744874651061827,0.0004850626825658562,0.02281333783472954,0.033267750022277616,0.010546985821320564,0.009387699766413366,0.0009239998035680346,0.01890146631761741,0.017281262472857144,0.023203532677665464,0.01657469035172799,0.006277508583003511,0.0033050730682381534,0.0335376282844303,0.017730306699436222,0.002164146641034298,0.03562539050999644,0.00038970515522557687,0.00010849663280033484,0.022319332403368496,0.0035756523706581473,0.03562539050999644,0.023501819329854807,0.023209805291080587,0.005450407165477278,0.03562539050999641,0.0074667213150306335,0.06782351743060959,0.03866114480246059,6.0716440921284184e-05,0.020514473067623013,6.94527735608713e-05,0.010900748434479787,0.00732411747325934,0.01066850717258922,0.0002217078849958895,2.8320802325851803e-05,0.017237053535911817,0.013285062034962578,0.017941528147816334,0.017765564573783366,0.00015957099980465125,0.00846489068258723,0.0,0.010928459124501504,0.020916398808221492,0.015907582228167207,0.003446035929355789,9.32500401991176e-05,0.021886553413538266,0.00010384779908233144,0.0005024994436359638,0.014178793587568923,0.002446297382229559,0.009517711606173242,9.859604992276353e-05,0.00027770572671554776,8.47760235633398e-05,0.06010705414733215,0.0019420736405017119,0.021348570706031095,0.00821435535389111,0.00118156368100415,0.006218510987870947,0.021392336296221087,0.02825092037859297,0.006194872826306168,0.02641867975412801,0.0015718282094401843,0.019583804032838478,0.025426376478995347,0.006719800203525471,0.0011565749270803056,2.8984249080640708e-05,0.026904979055525115,0.05317863529786825,0.001403363615360982,0.013077140714485009,0.00022882914468099326,0.0,0.006500197722889385,0.000986016293671641,7.657314066004393e-05,0.0,0.0018052639034255773,0.013283896422601856,0.001198206877616483,0.03331718480633981,0.019527368564401317,0.0067049120601205565,0.02641867975412801,0.01938340627829054,0.016449472478057194,0.017566101927222296,0.015959150568307455
