,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.0002715512392810957,0.00045320524366887185,0.00037962431726628866,0.0002599445647774555,0.0003452156663423799,0.00035177773595028406,0.0003961375377952672,0.0003253588262208275,0.0003165107561397167,0.0003948202029329304,0.00035900890344970395,0.0003704356079316004,0.00026973922905685336,0.00037862967830415195,0.00037439512694775783,0.0003326778740062296,0.00039342475440729967,0.0003683531568402158,0.0004062608651811291,0.00036435100371526985,0.0003777432213890652,0.0004036183197017329,0.00028777063475781106,0.00038111454377283313,0.0002894135426778751,0.0003582005335502073,0.00037083508901404724,0.00036703969804157847,0.0003212749534653343,0.0002555315562616371,0.00037243323476392513,0.00016117077888350894,0.0002894606290860083,0.0004112826648542962,0.0,0.0003735611057289069,0.0003805689446799951,0.00031843193886131317,0.0003786296783041519,0.0003654905712558115,0.00035887080490697816,0.00040013270261234584,0.0003787788170659321,0.0003953011384395143,0.0003769887532553191,0.00036268466438218533,0.0003825237615016632,0.00021301508675397092,0.00038098285265690757,0.0003515258476419797,0.0003373810088983309,0.0003408205327053726,0.0002820461808024724,0.00037871664545776837,0.00025838455382709926,0.00033841084325839674,0.0003756260159037521,0.00037580394821143105,0.0004002838590521859,0.0003404321743630879,0.00037379057119789127,0.00028299819690193596,0.00036532046077564765,0.00010013206454998124,0.0003464137059372808,0.00039343958839972113,0.00037580394821143105,0.00034627371874759684,0.0003823761170146303,0.0004195985863328232,0.0003753528190502638,0.000399132440554928,0.0003627961758591627,0.00037122750239868235,0.0003565944333915037,0.000371243394945888,0.00042767413268571497,0.0003655723239201253,0.00032177866790068457,0.0003627961758591627,0.0003187200869946246,0.00039525661877567645,0.00035807428879728264,0.0003873415102312952,0.0003945137769220245,0.0003532084445881899,0.0003448365088715399,0.0002938056183423628,0.0002923669671718545,0.0003732399626744199,0.00034294286772338853,0.000398432455406109,0.0002818134580023151,0.00040690312019071536,0.0,0.00033579273832114805,0.0003577360389433904,0.0003048496108653633,0.00037050770323441727,0.00042290273803128383,0.0004130294512591443,0.00039827550258249197,0.00034333104842141406,0.0004277970185622439,0.00036356692022030236,0.00036633719639305503,0.0003359645754883389,0.00030631194012432103,0.0003222181783567548,0.00035398305645106376,0.0003959071427549684,0.00034607698123858925,0.000355322525126796,0.0003498306057862546,0.0004551344260274767,0.0003891124895663295,0.0002576534616353993,0.00039916146104660767,0.00038381480055803795,0.000503696787426174,0.0004253691260848629,0.0003857902395534853,0.000377203050521327,0.000315309994165305,0.0,0.0004290732400145682,0.0003767213037440001,0.00036532130914525946,0.0003746801666234462,0.0003700419557497891,0.0003898898587903809,0.0002487352193748444,0.00035297530330905496,0.00038990609023437035,0.00042117983140061116,0.00033460921690335696,0.0002730430421905828,0.0003590748096598531,0.00038152776478487887,0.0003589681782503127,0.0006073915337553589,0.000360508988344555,0.0003956429324362547,0.00039996359101548035,0.00038648763017909,0.00036377706265739904,0.00024958550605028867,0.0003708165166391675,0.00039017227757575713,0.00044759049232711277,0.00037666723961248493,0.0003564763230027954,0.00038352824741316776,0.0003892995112785754,0.00037763572553537963,0.00035157429266670636,0.0003886371045455019,0.00036378618927466317,0.0003613654458913604,0.00040907334454053557,0.00037875720147944805,0.0003892995112785754,0.00041453553083165365,0.0003984171289684292,0.0003646944459204642,0.0003852967208125183,0.0003565526666939285,0.0004271473128201794,0.000425416393293958,0.00040647205162423154,0.0003684372240050003,0.0003962570127270724,0.00035577386664772096,0.0002847902085911679,0.0003217786679006845,0.0003673500635137221,0.00037478905320429177,0.00037615100267279387,0.0003805078720868028,0.0003951618325035282,0.0003649407563498027,0.00038248281661996616,0.0003676615139032529,0.00039827550258249197,0.0,0.00036950561753287765,0.0002892558775173889,0.0003836741619312366,0.00033124388238680083,0.00037722071778276166,0.00039097004513653956,0.00035982269291292516,0.0003601074708289786,0.00038197309385208536,0.00036470349790924137,0.0003141472726026316,0.0003808823028460304,0.00035441719090329344,0.00037193700719513444,0.0003826821209063216,0.00025272288452441995,0.00038138006970438285,0.00035229720485904434,0.0002469413514978791,0.00031832397751648797,0.00039115827781809525,0.0009530406292522865,0.0003562987579697844,0.00039366057924956736,0.00026617797118176525,0.00040787448312838665,0.00040564589107243496,0.0002923247484228158,0.00035072072838228987,0.00023165907856429006,0.0004021998754447789,0.0004037510530748424,0.0003315179983311024,0.00039871410602187665,0.0002449031889149711,0.00036378618927466306,0.00027738961552284245,0.0002458669789422235,0.00020658340051703554,0.00036378618927466317,0.00034357809972353687,0.0002856656799745869,0.0002508053505305035,0.00044356762469000943,0.0004249048756807425,0.00037737220324852435,0.00039366057924956736,0.0004579916947447137,0.0003777084994400627,0.0003840411269263035,0.00037847940817020774
Agricultural and forestry machinery,2.569790233426565e-05,0.00010365293372902992,7.52597011275371e-05,9.232459073098079e-06,5.021026673097716e-05,1.3219795633131176e-05,5.133000259817989e-05,2.4609757247652236e-05,4.746521313113456e-05,0.0011512975774063102,1.844689063234821e-05,1.4967393469319624e-05,1.7683740643365306e-05,1.8441084479435344e-05,1.140325454802484e-05,3.5005432174832225e-05,5.993318271084581e-05,1.6637839645838413e-05,0.00011285655171596988,2.4348912755584247e-05,5.8791590083593736e-05,0.00014096091516397808,1.9274612680821234e-05,4.302667938407472e-05,1.3978738884556533e-05,3.841639746308382e-05,1.6959959837455947e-05,3.1292766307677827e-05,2.00027179646554e-05,9.490735294276611e-06,2.8354873728773254e-05,2.2740890040232334e-05,1.619394466820516e-05,0.0001357744156563572,0.0,5.456821716557909e-05,5.4260327298271614e-05,1.7532355963769627e-05,1.8441084479435347e-05,1.939656861377857e-05,2.6009890887879328e-05,0.0001404569078864153,7.388851106632985e-05,5.797006779679373e-05,8.792893553683937e-05,0.00018891169675650405,5.6776014843853766e-05,3.374778015589981e-05,0.00021153271384892044,2.127522112221694e-05,3.355296766867273e-05,2.1568980255656148e-05,2.642800825737117e-05,1.844108447943535e-05,1.3848513442884905e-05,2.473673197943573e-05,1.9969162230614872e-05,1.526545640598343e-05,6.663943336796544e-05,1.7119743759870386e-05,2.3612354761372243e-05,4.0578406812893766e-05,4.258875611549166e-05,6.692046895750349e-05,7.648604267732615e-05,1.7776422431224214e-05,0.0,1.2716979975554352e-05,2.332213429110659e-05,4.811191259747256e-05,1.45925611492049e-05,0.00010519699033876556,3.1530126766630455e-05,1.4967393469319624e-05,3.385943843757643e-05,2.180577604921224e-05,0.00010247504701724098,0.00028073089624814653,2.1262282996549972e-05,2.553320489981929e-05,6.0814179304926745e-05,5.174806927829294e-05,1.3794588294141084e-05,9.952670968123879e-05,0.00010201117279234826,2.348373863485449e-05,4.395077391023159e-05,2.3510898535498763e-05,2.7127248447474392e-05,2.2318284475587037e-05,3.4538865587211316e-05,0.0018140155745226167,3.546547956811099e-05,0.00011716660713411044,0.0,3.245246273626493e-05,1.767506541201435e-05,4.137783796543485e-05,1.965154092423617e-05,0.0002876468037246823,0.00012703721593139945,9.232459073098079e-06,2.309141589583631e-05,0.00011808677189377738,3.801442790090437e-05,2.0981459610591273e-05,2.4583090046548826e-05,6.973512096660349e-06,2.3905654764063405e-05,4.024586239786282e-05,5.805985191256269e-05,2.590461486667029e-05,8.353646450101249e-05,9.509190271189077e-05,0.0001136546173026464,6.0410411434554015e-05,2.224541126729566e-05,5.589869981635822e-05,2.51050562036317e-05,0.00038449204771019756,5.9205772249656807e-05,7.663125678444151e-05,4.619878865148221e-05,1.6595785653478912e-05,0.0,0.00012285151375513982,3.696050396793592e-05,2.3195203476053353e-05,1.6947761438279134e-05,1.9227251193980195e-05,0.00023798122100866833,2.790597905641395e-05,3.326650782052342e-05,0.0001409020063542125,0.0014480711324015012,1.9987975771882203e-05,7.216663590250974e-05,6.016461093479841e-05,9.887239634145508e-05,3.5280740469886485e-05,0.0001255337822685327,5.0089674574935015e-05,8.942776797449901e-05,7.260367983408471e-05,6.927453533159416e-05,5.287963058693403e-05,9.232459073098079e-06,4.201978346531088e-05,9.16041349958345e-05,0.00036598418022283375,5.2991375104621444e-05,2.595374931197006e-05,6.185025613417902e-05,2.2680926591350356e-05,0.00012756364469883379,2.9862628249771853e-05,3.1466217892057004e-05,2.4441753048606964e-05,1.984878270556625e-05,0.00014057408669807924,2.0555683650618466e-05,4.456802021639019e-05,3.933370938140943e-05,0.0001473251010858139,3.1899587377441865e-05,2.3440405608859853e-05,4.129359522090425e-05,0.0002158964046038815,0.00010969068973348855,9.811696835869303e-05,1.6007384735172348e-05,0.00014045690788641526,1.817239288264892e-05,2.622081403241268e-05,2.1262282996549972e-05,5.1357485384762104e-05,3.870606168658205e-05,2.278758640018884e-05,3.0658974264498656e-05,8.694949738202205e-05,5.507064662945381e-05,6.511951233026291e-05,3.117450013339355e-05,0.014232675099960956,0.0,2.7088792026063226e-05,9.643840519341804e-05,9.158064334218393e-05,3.7961097333479904e-05,1.57234326575766e-05,4.92903715527677e-05,1.5152913068976921e-05,2.588165982732483e-05,0.0008168145457976432,1.6067882762685623e-05,6.010314443785507e-05,2.312773082757409e-05,1.9160333102934094e-05,2.1612597944915616e-05,4.0318703852473466e-05,9.536892577084806e-06,0.00010706841725450154,6.581181459234387e-05,1.1596447717859147e-05,3.691028773374972e-05,6.153384313550298e-05,0.0001018400049146497,7.470795279407389e-05,1.6637839645838416e-05,6.252898642264387e-05,0.0005475707361475864,0.00010001433571653578,3.119280263400815e-05,3.965194678340023e-05,4.237475680245463e-05,0.0001020807351624635,7.310741085610434e-05,7.613549400400441e-05,8.825333897360499e-05,2.1620166710821647e-05,1.856671120624757e-05,2.696211196450606e-05,9.232459073098079e-06,6.261655092132296e-05,0.0,1.4525672797071402e-05,5.5140569941050515e-05,1.280544108771771e-05,0.00022636811320220855,6.82484455666372e-05,3.1285147959571125e-05,8.454013642138539e-05,6.35655703696944e-05,3.678466964824543e-05,0.0002698011374442122,5.0764478352013426e-05
Aircraft and spacecraft,2.79064556712272e-05,3.257639115892632e-05,2.950379698799111e-05,2.900663885085079e-05,2.3102550701127447e-05,2.681886099937388e-05,3.402306019946084e-05,3.2794205941882544e-05,2.3649484003813e-05,7.082164855613315e-05,2.7859508655668382e-05,1.645307474506477e-05,4.995209604863869e-05,3.122875711376067e-05,3.948087120436495e-05,7.99047258476194e-05,3.627540304019475e-05,2.83268811522443e-05,2.8306097977085537e-05,4.9475069968173294e-05,3.497414012282348e-05,8.192811846475178e-05,3.8463421954630356e-05,4.568852570962393e-05,4.2827626949627374e-05,2.2022867202276864e-05,2.4403930254438642e-05,2.4150383980539467e-05,2.151244208904472e-05,2.302777632335633e-05,2.6535964744148286e-05,2.5129393520264703e-05,2.8509115289061657e-05,3.240527304847972e-05,0.0,2.7007978645579445e-05,3.781056293460706e-05,2.8041757090321873e-05,3.717793115584053e-05,3.2681364035711516e-05,4.894100658741028e-05,3.002308921339691e-05,2.620401125624287e-05,2.5609030087163692e-05,9.472563578177111e-05,2.452495349332828e-05,3.14995998384823e-05,2.577215175102133e-05,3.0704350472743576e-05,2.929869056213797e-05,7.779850772738823e-05,2.113919482346325e-05,0.0018076329517575827,3.1228757113760676e-05,2.6555232387830193e-05,3.1133749715509477e-05,1.6138462051831417e-05,2.732857103979532e-05,2.9857150322154852e-05,4.973901866476846e-05,4.255674145606056e-05,2.341494548003482e-05,3.485011404307577e-05,2.3041696222988707e-05,5.14715442447417e-05,3.241505161631586e-05,0.0,1.558632171074186e-05,2.3404211714230946e-05,4.004605150372817e-05,2.726457499018867e-05,3.55415545443954e-05,5.0437057619294507e-05,2.4403930254438642e-05,2.6170462062145793e-05,2.7818493701182753e-05,3.298059119851065e-05,0.00011527876671830091,4.8619715025560526e-05,5.0635477525837956e-05,3.7090472474388544e-05,3.152647536100851e-05,4.90724507621535e-05,2.8646394799026702e-05,5.060840304604742e-05,2.509476815805984e-05,3.383038926828396e-05,2.0777552018382513e-05,2.8037893831281613e-05,2.939038890892408e-05,2.4694456098350627e-05,3.5989490215817596e-05,2.317986621858043e-05,6.686956207008084e-05,0.0,2.6545571872197394e-05,2.0501194002425655e-05,2.228254118482082e-05,0.00012508161500744322,0.0001575969654284487,9.438161201134743e-05,0.0002075552807975143,2.451687597651516e-05,0.00027008429282308476,3.170477640022838e-05,2.830567893284589e-05,2.5545988029701755e-05,1.840151311545378e-05,2.229889935235526e-05,2.6170462062145793e-05,4.392059349247422e-05,3.0584276947867116e-05,2.4974516953065182e-05,2.203937962375901e-05,3.2500318201538114e-05,5.6922743022604295e-05,2.3203871958713442e-05,3.125088571984529e-05,3.138520924060961e-05,6.216045665870647e-05,4.131662101422973e-05,3.884201269567884e-05,3.3732030617989265e-05,2.6230474422705e-05,0.0,3.846893019028421e-05,2.4182004957374653e-05,2.7552675835525604e-05,2.8761041674172185e-05,2.770684142294039e-05,7.819272061796099e-05,1.6440029139889322e-05,2.5325633349794684e-05,2.5132696699107435e-05,3.707497432649026e-05,5.284325155997947e-05,3.142731302794457e-05,3.8844149683187214e-05,2.208282570374737e-05,3.015617790412482e-05,2.6251473062540316e-05,3.4966967836966444e-05,2.3399422574654255e-05,0.0,2.305985385413409e-05,2.2441002859063064e-05,4.691083990405461e-05,3.3831205294653295e-05,2.210341954070831e-05,0.0025547422690343604,2.60278487511272e-05,6.922934848870457e-05,2.4172821074294928e-05,0.0,3.2163909074296645e-05,3.0285329859177657e-05,2.145236394325256e-05,4.8666351675440814e-05,2.8091972938839387e-05,5.145535579725653e-05,3.122875711376066e-05,3.559178688173576e-05,5.720371123631248e-05,2.562919675084499e-05,2.5567400868724382e-05,2.4403930254438645e-05,2.4915299308655823e-05,0.00019463217877932582,2.3592858955583185e-05,0.0001282944627333115,2.4617295396341616e-05,2.5021221892286758e-05,2.509476815805984e-05,2.271526707157028e-05,4.861971502556054e-05,2.1615445426114865e-05,3.250760129691869e-05,2.515379743421097e-05,2.5021221892286758e-05,2.4607009912630263e-05,0.0006183717141408475,3.118399157269093e-05,4.01425149326482e-05,0.0002075552807975143,0.0,3.891436967248726e-05,3.312854458899403e-05,3.339320484140741e-05,3.916017698472678e-05,0.00020587986815449123,4.181739549748173e-05,2.7424191443039752e-05,2.494349074872734e-05,2.8908551895467998e-05,2.9032944171567873e-05,4.2812617727117846e-05,2.376442528136635e-05,2.9811203689651164e-05,2.54807373099357e-05,2.7532855334187138e-05,2.907253875762689e-05,4.2261228866036285e-05,3.056544737998291e-05,7.128849851458885e-05,2.7026027356319753e-05,2.9973906014844118e-05,3.980119469103069e-05,3.087896982245141e-05,2.6462102241007288e-05,2.5847315766373672e-05,6.816203189139731e-05,3.234858323833689e-05,4.513983822760788e-05,2.4998804642234922e-05,2.1574336602294168e-05,4.3920593492474214e-05,2.902684122293024e-05,4.589062141826409e-05,2.5537746603135892e-05,6.475794652003638e-06,4.3375769912601484e-05,2.044604971396171e-05,2.145236394325256e-05,5.1118870192396155e-05,5.0635477525837956e-05,2.338453378977677e-05,2.3179847804198667e-05,2.7779027902621914e-05,2.721338275457954e-05,3.6476299402748946e-05,3.100938964943507e-05,3.3736429509407136e-05,3.5939327084745305e-05,2.5239628970210635e-05,2.581634649161577e-05,3.407054460877414e-05
Animal feed ingredients and pet foods,0.0,1.0000000147520793,1.0000000147520791,0.0,1.0000000147520796,0.0,1.0000000147520796,1.00000001475208,1.0000000147520807,0.0,0.0,0.0,1.0000000147520804,1.0000000147520782,1.0000000147520793,1.0000000147520796,1.00000001475208,1.0000000147520807,1.0000000147520796,0.0,1.000000014752081,1.000000014752079,1.0000000147520804,1.00000001475208,1.0000000147520804,1.00000001475208,0.0,1.0000000147520798,1.00000001475208,0.0,1.0000000147520798,1.00000001475208,1.0000000147520804,1.0000000147520798,0.0,1.0000000147520751,0.0,1.00000001475208,0.0,1.000000014752081,1.0000000147520802,1.000000014752079,1.0000000147520798,1.0000000147520793,1.0000000147520791,1.000000014752081,1.0000000147520804,1.00000001475208,1.0000000147520798,1.000000014752081,1.0000000147520804,1.00000001475208,0.0,0.0,0.0,1.0000000147520787,1.0000000147520793,1.0000000147520798,1.0000000147520773,1.0000000147520804,1.0000000147520802,1.0000000147520798,1.0000000147520802,1.0000000147520784,1.0000000147520796,1.0000000147520802,0.0,1.0000000147520807,1.0000000147520793,1.0000000147520796,1.0000000147520804,1.0000000147520791,0.0,1.00000001475208,0.0,1.0000000147520802,1.00000001475208,1.0000000147520802,0.0,1.0000000147520798,1.00000001475208,1.0000000147520804,0.0,1.0000000147520807,1.0000000147520796,1.0000000147520802,1.0000000147520804,1.0000000147520798,1.00000001475208,0.0,1.0000000147520796,0.0,1.0000000147520796,1.0000000147520751,0.0,1.0000000147520791,1.0000000147520796,1.00000001475208,1.00000001475208,1.00000001475208,1.0000000147520798,0.0,1.0000000147520811,1.00000001475208,1.00000001475208,1.00000001475208,1.00000001475208,1.0000000147520802,1.000000014752081,1.00000001475208,1.0000000147520804,1.0000000147520796,1.0000000147520791,1.0000000147520798,1.0000000147520782,0.0,1.0000000147520804,1.0000000147520793,1.0000000147520791,1.0000000147520776,1.0000000147520798,1.0000000147520802,1.0000000147520804,1.0000000147520802,0.0,1.0000000147520796,1.0000000147520751,1.0000000147520796,1.0000000147520807,1.0000000147520802,1.0000000147520773,1.00000001475208,1.0000000147520804,1.00000001475208,1.0000000147520791,1.0000000147520796,0.0,1.0000000147520807,1.00000001475208,1.0000000147520802,1.000000014752079,1.000000014752081,1.000000014752081,0.0,1.000000014752076,1.0000000147520798,0.0,1.0000000147520791,1.0000000147520751,1.0000000147519625,1.0000000147520747,1.0000000147520796,1.00000001475208,0.0,1.0000000147520791,1.0000000147520791,1.00000001475208,1.0000000147520804,1.0000000147520796,1.0000000147520782,0.0,1.00000001475208,1.00000001475208,1.0000000147520796,1.0000000147520807,0.0,1.0000000147520791,1.0000000147519983,0.0,1.0000000147520793,1.00000001475208,1.0000000147520796,1.0000000147520804,1.0000000147520796,1.0000000147520811,1.0000000147520802,1.000000014752079,1.00000001475208,1.00000001475208,1.0000000147520778,1.0000000147520796,1.000000014752081,1.0000000147520804,1.0000000147520751,0.0,0.0,0.0,1.0000000147520804,1.0000000147520796,0.0,1.0000000147520798,0.0,1.000000014752081,1.0000000147520787,1.0000000147520804,1.00000001475208,1.0000000147520807,1.00000001475208,1.0000000147520796,1.0000000147520747,0.0,1.0000000147520796,1.000000014752078,0.0,1.0000000147520798,1.0000000147520798,1.000000014752078,1.0000000147520802,0.0,1.0000000147520793,1.00000001475208,1.0000000147520804,1.0000000147520807,1.00000001475208,1.0000000147520787,0.0,1.0000000147520796,1.0000000147520791,1.0000000147520787,1.0000000147520804,0.0,1.0000000147520796,1.00000001475208,1.0000000147520804,0.0,1.0000000147520804,1.00000001475208,0.0,1.0000000147520796,1.0000000147520787,0.0,1.0000000147520804,1.0000000147520796,1.0000000147520756,1.000000014752075,1.0000000147520753
Articles of concrete cement and plaster,0.00013364342292281357,0.000666595555774202,0.0002722661295905204,4.359832296708998e-05,9.513983061678137e-05,4.695037979414773e-06,0.0008366340963910692,0.00028507260852960825,2.0354443877189116e-05,0.0028626281908909748,2.26021498227146e-05,8.82523129437356e-06,0.00010547396461981812,6.25623348040288e-05,1.8911368043602176e-06,4.0802050137195665e-05,0.0009087511186379741,1.152240265751155e-05,0.0018210541024838323,2.3890852949318637e-05,0.00037609228405602964,0.0025455502886359044,2.3461273195150015e-06,0.000688882838617627,6.190880583853406e-05,4.579114558623543e-06,2.717951822235497e-06,0.00037927870545625546,0.0001147729276955378,4.729728802828043e-05,0.0003974440038647825,0.0006005203830036144,0.00011583449785128502,0.0010737384132170032,5.7928095285840855e-05,0.001067004269625277,0.0003598354721745441,2.26021498227146e-05,6.25623348040288e-05,2.0380656522825868e-05,0.00036459646206322174,0.0008112414602483225,0.0002266330455186745,0.0002701936183217876,0.0009823181521917863,0.0004871419688440314,0.001654628330444585,1.1426872267180498e-05,0.000602127906738898,5.141970602002579e-05,7.961645615929066e-05,9.53507531717019e-05,6.588742634379127e-05,0.005079271057568076,7.430695661915955e-05,9.911002526806784e-06,3.222521844684133e-06,3.8044519135258153e-06,0.0007386665320726536,0.00011971061229853925,8.82523129437356e-06,5.7928095285840855e-05,7.539006874592346e-05,2.4665699797715613e-05,0.00025623805929553847,0.00021896504359972407,0.0,4.586301795258997e-06,9.969542898736338e-06,0.0005422836671882966,3.0852878147520344e-06,0.0028972701460315722,0.0003392802072979236,2.7031941763381036e-06,0.0004056601954370163,1.077976214942204e-05,0.002594495953453204,0.00019642711348595766,0.00020536552430790926,0.0003392802072979236,7.4752978689345456e-06,0.000728401052979684,5.509412998777465e-05,0.0006978642816487615,0.00041964555790046553,2.0849076132522165e-05,0.00038865497629287813,6.720476838823822e-06,0.00018010297330358214,9.016559232960412e-06,9.13064831399365e-05,0.0027573871559317307,0.0002995619719532295,0.0008525613436442503,0.0,0.0001070027845429941,2.3112860002831113e-06,0.00022607561689552913,3.7087233643776664e-06,0.0028933558577767635,0.0010736781792328647,0.0,3.3446558909587595e-05,0.0008407690578730529,0.00018719282135938828,4.4708060752835474e-05,0.00023782691291078116,3.690941199839227e-06,0.00023487377457692726,0.0005305984584227157,0.002775219734555897,1.9485465100005622e-05,0.0008025387630192904,1.8688573949118438e-05,0.0014084186998740622,0.0024934279139249465,7.38370728084598e-05,0.0014136442787683757,0.0005115353081279479,0.0015693874509382245,0.00018345758465816906,0.00034579370101808966,0.0001492813115609439,0.00011753019295772766,0.0,0.003129931993827948,0.001079212393110665,2.46290928853903e-05,3.219494125108642e-06,2.1754022347609012e-05,0.0009316768198174784,3.4221783047060834e-06,1.2727179460247968e-05,0.00031684617672232446,0.004613575638441632,1.4293086742038393e-06,0.0023064350683808734,1.3556305840383586e-05,9.547244661109386e-05,4.064023571041086e-06,0.0022135382640226567,1.9698575272523703e-05,0.0008092777923463847,0.002486166797195734,0.000498356961730522,0.0003742797462157805,4.068581148050601e-05,0.0009765235118245125,0.001195284431381107,0.01780197758503979,0.0010666382773724852,0.002165511262747713,0.00015698952371968878,0.001034051757866138,0.001135578199150799,8.763239532615802e-05,0.0010965559714362484,1.3994026844107512e-05,5.367343930978548e-06,0.0014363419224635466,0.00033565996224809385,0.0010965559714362484,0.0008277808939052723,0.0012279605061323346,0.00021845404408312743,0.0010965559714362484,0.0002970766023540243,0.002096866846863955,0.0015448734365012173,0.0071554780580424145,2.798471621823255e-06,0.0008101708004994325,2.758372737104974e-06,0.0004521541259154579,0.00020536552430790923,0.0011425656112118842,1.0317591343768377e-05,1.462750143799852e-06,0.0005205505514790607,0.0005776337416428275,0.0005948425597774307,0.000728076426654823,8.818621025219935e-06,0.005635158572952114,0.0,0.0005712024976852098,0.001737046491082843,0.0006404325472951659,0.00013860973658325553,3.9136050298519555e-06,0.0007935740606198962,4.743593133279112e-06,1.9168701637694495e-05,0.0005939023185615304,9.868734676481506e-05,0.00038252522482688404,3.892861690238748e-06,1.1921540755824845e-05,6.194984220295123e-06,0.001126460885853879,0.00013445126584593975,0.0015921722212550663,0.00031135775000339176,5.2816040100032165e-05,0.00023472134847814114,0.001177076350377132,0.001539929593088719,0.00019261689357495006,0.004241325350341574,4.954551709803857e-05,0.001754008300507556,0.0038419456831274845,0.0002755911719448095,4.570351301122442e-05,1.157429195212191e-06,0.0028957991242586152,0.004579180438623651,7.670061601826652e-05,0.000577358578426653,9.059036802420672e-06,0.0,0.0002801962733934009,4.3401602061559556e-05,2.809726149737231e-06,0.0,0.0001148951753515989,0.0005275613605812504,5.7740216305118544e-05,0.0025975808877951295,0.003567928885605147,0.0005085327555046706,0.004241325350341574,0.0007010498651455086,0.0010796144713981657,0.0011264052455559168,0.0010204668965607384
