,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.002903811329141558,0.004141087011299189,0.004456920635787765,0.0027804384845891935,0.003926478650922777,0.006569567628779401,0.004191130528730519,0.003437427827027888,0.0035233205829831985,0.004059983282742091,0.004030803548444739,0.004407153280509035,0.0028834519789091534,0.003927103803673235,0.004192937998425521,0.003723552510259265,0.004381101060966246,0.004231302880473215,0.008505518506211016,0.0040394784623566955,0.004331751843004962,0.004326435757899742,0.0032964820197077618,0.0041885479540998026,0.0031742349056590445,0.004097671281174581,0.005158895605622508,0.004195503600350726,0.003441716496820429,0.002725143935096006,0.003733847269285937,0.0016855214863892073,0.0031270796027969166,0.004097334961360417,0.004292513215481564,0.0,0.0041885955502932665,0.004283973673408969,0.0033803811366307462,0.003927103803673235,0.004345377593259211,0.003976556494886661,0.004347492545359619,0.03435468627575481,0.006855520970409745,0.004503378272526354,0.017535184585484087,0.0041186425043525,0.0022950683245987753,0.00422493021477964,0.005530881983193207,0.0036038212970622846,0.0047632755891910015,0.0030350144278817786,0.003928184885722352,0.0027828310437194802,0.0037754273103996357,0.004292086928577855,0.004219559915126093,0.004300842350735041,0.003689173021560696,0.004235969751506008,0.0030458713002120587,0.004409184145164803,0.0010762925154951602,0.004359063567530427,0.004272076600461529,0.004219559915126093,0.0071811021293579315,0.0041887744364349005,0.004330381917477513,0.00430392117017776,0.004181972076406048,0.004055184295064243,0.005132243357143791,0.03673515630317159,0.004220920489812144,0.004185293212454118,0.0045931720865973365,0.003646079830358834,0.004055184295064243,0.0035976864481434136,0.004114171534302264,0.005071848942992056,0.005180981339473913,0.004232455712401702,0.005230687352416414,0.020380557731937178,0.003305994505678163,0.0031176489127899905,0.004227007222428262,0.003661005307591298,0.0042236568711964025,0.0030086061148850976,0.004278025654770767,0.0,0.003549234823879239,0.004093325265552503,0.0032670090691803233,0.004559369848246372,0.004240651869588314,0.004286317800266684,0.00407821044821611,0.0037681388176843723,0.004173924671854489,0.004036328963291022,0.004142383567671479,0.0038361792881094503,0.003755773790266042,0.0034670453910767953,0.038820664273199634,0.004079771266575211,0.0038387960626350645,0.003872590553813132,0.0038752561096704785,0.0042858611992418125,0.00415020559158708,0.0027458995160671625,0.00426521034043725,0.004074702831185544,0.004273640472967033,0.015141463964985748,0.004269145984754836,0.00423020535247014,0.003356888443756932,0.0,0.004261231365571231,0.004201863068734297,0.004128505617001258,0.004271124137285299,0.00416458029550588,0.0041213303353293,0.004031690275697401,0.004402612554549372,0.004085990665120847,0.0035547488672082075,0.002907054460973881,0.0039963392875751935,0.02917076073331966,0.004140204852124721,0.00426003400013064,0.004094358758766033,0.004181148670036311,0.004266538162742012,0.004241193062075111,0.05242045049463504,0.002656255301899412,0.004126290559977976,0.004242184595884908,0.004156126476668586,0.004188939170088886,0.004471299160112919,0.004507745466876707,0.004007532335692853,0.005654392005312755,0.0036745695324781127,0.004002539155268308,0.004011666866951909,0.004838211923026573,0.004296702139384091,0.003933001569482267,0.004007532335692853,0.004234125735530827,0.004312071884299934,0.003920377233232577,0.0039667898882505956,0.0037647706852076287,0.004192378328383873,0.004065138945983118,0.00423851425083482,0.004120191488310139,0.004202310143550981,0.005544124915506465,0.0030238734362327763,0.003646079830358834,0.004485187370405298,0.004943070938734808,0.0042807137144883715,0.004194153543441898,0.004248759348151502,0.004315153474564821,0.00405390698960189,0.008332213611122227,0.00407821044821611,0.0,0.00413025673863625,0.0030468145742206985,0.004256202425205285,0.0035520604904893424,0.004668293087952998,0.004221931164349788,0.004634198227778126,0.004139864279993295,0.004156834812570167,0.0051232269248029,0.003365493785743245,0.0042388768785079686,0.004040472103842621,0.004230210352389743,0.004232603247746515,0.0026956342047874306,0.004741935005346073,0.0036303292612557773,0.002621996362352909,0.003565493818032067,0.005422305647390151,0.004176880863308616,0.0039140767453593635,0.0040622917168971475,0.0029776854299306374,0.00428547198851309,0.00425981859125589,0.003182136237588603,0.005277067625948643,0.0026095858048499464,0.00424063929708021,0.004272474828458795,0.0035868742102190335,0.004144812584465944,0.0027461835801281995,0.004011666866951909,0.003044099833158306,0.0026103059634481527,0.0022740331768930735,0.004011666866951908,0.0034662599170908227,0.0031362801150337442,0.0026800035139944904,0.004284523085558142,0.004250984486698499,0.004751300318344889,0.0040622917168971475,0.004278549506044311,0.004222039396426921,0.004204682384718406,0.00420654923203814
Agricultural and forestry machinery,1.305970089634072e-05,4.1627137041753345e-05,4.7791447344419595e-05,7.641582828342116e-06,4.162703529314554e-05,9.045160687536952e-05,4.962305029995239e-05,2.5916558819109937e-05,4.0939579302926764e-05,4.727281242914097e-05,1.7765939464469614e-05,0.0001777795749313055,1.6016466088671843e-05,1.7759057963379668e-05,2.5682506283997005e-05,5.785375441135691e-05,3.5868891320601944e-05,5.646281601071839e-05,4.983083413071897e-05,4.5730067801674246e-05,0.02677857027497356,3.468227206260845e-05,4.889601746858387e-05,3.50316042905181e-05,1.2259847611683592e-05,4.0957463797119573e-05,0.0001410325810211866,3.8683600449669067e-05,1.3922401042054688e-05,7.875719096682597e-06,2.516987176479297e-05,2.1492194395239713e-05,1.4151220168888114e-05,3.675688587790132e-05,3.8003324408504714e-05,0.0,3.881327832848464e-05,0.00012913259846085057,1.921334799672005e-05,1.7759057963379668e-05,4.34112194248826e-05,3.7126393260609925e-05,3.27012483458674e-05,0.0007500361708818093,5.5641539566443064e-05,3.617759702777798e-05,5.28770971963777e-05,3.945584061551796e-05,2.1950198604107947e-05,0.0005017015079806169,0.0009267568316617601,2.596002917747053e-05,3.969756047251387e-05,2.391990438737982e-05,1.7759057963379668e-05,1.466186053622052e-05,3.559999702812224e-05,2.799977765050481e-05,2.374506601486587e-05,3.4464100654170695e-05,1.9336421373540104e-05,3.764011749261507e-05,2.624905482158599e-05,0.0008353797069911852,2.9895433909486518e-05,0.0006493554988424222,4.958996049596609e-05,0.0,7.015606589336571e-05,3.0605607697001e-05,3.657894765497658e-05,2.246192086801936e-05,3.380584074927651e-05,4.620282314038613e-05,0.0001777795749313055,3.59951011082107e-05,3.540777969456992e-05,2.4397964031666253e-05,0.0004964834673119947,6.492629954335413e-05,4.8852921311523904e-05,4.889452200156783e-05,3.791752059143255e-05,6.836301194800107e-05,4.877061023273226e-05,3.724915974625492e-05,4.926423541996294e-05,5.442429220550212e-05,3.527887843774695e-05,2.020740703826807e-05,3.6386498306936614e-05,2.4947043025487057e-05,3.598049522928499e-05,0.00011627008396708633,3.269747354553637e-05,0.0,2.223185298211219e-05,3.7055440235604824e-05,2.0937188655958907e-05,3.892849808178465e-05,4.0545578293257856e-05,3.6290357897645446e-05,7.641582828342116e-06,4.477971296236172e-05,3.991910909764276e-05,5.914563181981113e-05,4.618561899643336e-05,3.263921284392391e-05,3.631595583705377e-05,1.8315661745954376e-05,5.055775524651735e-05,4.742671312793406e-05,2.8486661065082403e-05,4.256256243637923e-05,3.8310015658874246e-05,3.7768203351809785e-05,4.302437045996573e-05,1.0651909528898963e-05,4.360621916094215e-05,3.088283098737655e-05,3.876577044994391e-05,4.411777371507934e-05,5.837170880821352e-05,8.72378121274473e-05,1.5525242799124418e-05,0.0,3.830888668075473e-05,3.622584298306568e-05,4.403216290455918e-05,4.717768779002272e-05,4.241027562357847e-05,2.134615686826082e-05,4.2946921929951995e-05,0.01370944924748845,3.865513805366893e-05,1.3278749877124006e-05,1.97079240254272e-05,4.406212543251825e-05,0.002928405125389041,4.670854994613483e-05,3.695113094875792e-05,4.0925531781433144e-05,3.4689557414498286e-05,4.342603173958203e-05,4.2591108585023235e-05,0.0010731127117920645,7.641582828342116e-06,6.532340381762647e-05,3.7143358098895514e-05,3.5445697535349804e-05,3.749457660838493e-05,8.23967466629346e-05,0.00011908044810369444,2.1439892120760206e-05,3.72955590151734e-05,2.7760156658196484e-05,2.9540084568561398e-05,4.554787202200581e-05,3.842370943194326e-05,3.557069716727025e-05,1.8479558441700414e-05,4.0441251061563955e-05,4.595967930024293e-05,4.2746591845236536e-05,2.4635708351694294e-05,2.2099473503483543e-05,3.860190401276936e-05,3.685752749210524e-05,2.72820885837694e-05,3.020542852137703e-05,2.3842744863214558e-05,3.2701248345867414e-05,4.8993369221313574e-05,2.2378868348142626e-05,6.492629954335416e-05,6.750880870541434e-05,3.610571837306672e-05,4.1605083571054054e-05,3.685017774180993e-05,0.0022053122528695097,4.197485334553333e-05,6.516869308497615e-05,0.00014701478131461877,2.812832526621516e-05,0.0,4.755982397168553e-05,3.912080251994204e-05,3.9853885589409964e-05,2.125486282916498e-05,2.4772227551323226e-05,4.6099267796018325e-05,0.00016631073552187008,4.663397262282875e-05,1.9009013979729426e-05,4.115488834527285e-05,3.615010183694156e-05,4.192506508942952e-05,2.899609975242432e-05,3.3494579822593315e-05,3.89307712588646e-05,9.387378484652499e-06,4.618431267225838e-05,4.800710693839847e-05,1.381026200093438e-05,0.00011027178573757022,0.0003349594267366741,3.8234038007813056e-05,4.370537085261869e-05,5.64628160107184e-05,6.958333967493822e-05,3.338235047238984e-05,3.541172161686443e-05,1.990057919379246e-05,0.0007416313308114523,9.167312636026963e-05,3.4855559524433124e-05,4.34205982704117e-05,3.6031140482849686e-05,0.00016159371149632916,2.7491840414495972e-05,1.9400888145729762e-05,2.5191007721965323e-05,7.641582828342116e-06,3.592253017247252e-05,0.0,1.1253680880761688e-05,2.6965798037666413e-05,1.4790501888906546e-05,4.303689405750148e-05,4.1005165016848836e-05,0.00012084172291962186,3.499187214327036e-05,5.161483781154026e-05,3.95000288312389e-05,3.966661778801601e-05,4.201192410677746e-05
Aircraft and spacecraft,0.005791594718749501,0.005747298283163473,0.006454962513227948,0.006540642900558798,0.0032948817355202727,0.005549079046609764,0.005576734613229681,0.0050283728540519886,0.006685208621213804,0.006151038515862593,0.006853465865878962,0.003799449414774353,0.006305788206665712,0.0030581577979389095,0.005211780450269135,0.005336387684656098,0.0055626881121183715,0.00867542774421955,0.0184017074460595,0.009268665482014457,0.006209197675152815,0.006719435253406219,0.005344652128704652,0.005840583384996333,0.005757495826645443,0.0037886626784490495,0.009265089681212195,0.004426219954211079,0.0037699106357643062,0.003917268579800891,0.005715057587448275,0.006388071771945562,0.004614730674395181,0.005073461189509157,0.009029848947806769,0.0,0.007325517224955404,0.005863429846904018,0.006910365521218097,0.0040746999721630265,0.005706960454321587,0.007072309049873888,0.006577617073378762,0.00849901309424188,0.007300749767392364,0.005217733278822712,0.006359669837090056,0.004151150964196967,0.007269435256070856,0.005131267735815899,0.0057929869589176345,0.004344556671034106,0.00553079604194241,0.008260350401772743,0.00305815779793891,0.006024303154563614,0.005035725343727636,0.0035831758574896904,0.007094084487353073,0.004441295772432684,0.006340890358847547,0.0051339007519205495,0.004580743395014029,0.007021060124926543,0.004148183592254375,0.006342633849655799,0.005511721341601577,0.0,0.0023823521228035394,0.004359431209784864,0.005378417144314645,0.00771021092310881,0.008446568984157457,0.006353752167050189,0.009265089681212195,0.004422441544238024,0.0070712802604279736,0.004387999016527692,0.006681269549895305,0.011281170325574479,0.006374206315382463,0.005439296704714502,0.005065589639567584,0.005026547846556948,0.005399958084727175,0.0063734574853883666,0.008658106400037027,0.005660867042495167,0.0037690280862341208,0.006908178483002598,0.005602324105481363,0.006647240817565265,0.004823176809170011,0.004342264186178874,0.006166158422402813,0.0,0.004879716671411526,0.0037661961623156473,0.0038331599449505237,0.005366206732006077,0.005862831079702683,0.005813305527897757,0.004639382650970108,0.0070606425207004895,0.006345372051580667,0.004263433890003187,0.004463665904664428,0.00428933534961948,0.0015669756083464825,0.003940006208392102,0.004422441544238024,0.005082119487245988,0.006153605298239097,0.005268216064803089,0.004726024874553096,0.005093242558313827,0.0034158295891670728,0.003819923405202743,0.004081628682025908,0.006530515186376119,0.005840811440420275,0.006375987287707767,0.005505143234123747,0.007416752694994115,0.004720896809596968,0.0,0.005684660551459369,0.004522276006558934,0.0064098473268050715,0.005510229708183532,0.006643048646125237,0.004783805389448262,0.0047529249914960645,0.008681747753237724,0.006475581107201785,0.0049482279567346805,0.005458624709253809,0.0054906965807268665,0.004380289193509861,0.007990084675825225,0.008528284599654505,0.004565229605678166,0.004845064848753427,0.0,0.0038102030894691546,0.004539537769554972,0.006462593650926443,0.0065797551883296996,0.0033865170604128057,0.0065187363930418905,0.0048345491036203845,0.008983014919223228,0.00880734694786164,0.0,0.005914589547923449,0.00513936898617354,0.0036568324413877667,0.011285889568639136,0.004800409403727767,0.006168831339405202,0.0030581577979389087,0.00561290650043345,0.006938427819974342,0.00470334198794306,0.00847921022910653,0.009265089681212193,0.005034430336032861,0.006749724862146322,0.0037350973858837943,0.004952608948884164,0.004539207558032061,0.005677348682475133,0.008658106400037027,0.004010755055728261,0.011281170325574479,0.0037530033256357614,0.0049193915766086276,0.006238615769902645,0.005677348682475133,0.004880559376566824,0.005423291933445439,0.005326714419005199,0.007192793003615018,0.004639382650970108,0.0,0.005016612672812463,0.00417597763687671,0.006975860114420478,0.006054326610266291,0.004661621532403937,0.004186471320269481,0.0073101087788392536,0.005289018332914312,0.005471750248795426,0.00834569456488518,0.008825534645134518,0.004197925268827434,0.005282391274604374,0.004509046366252676,0.007483266292833157,0.00581630133107495,0.006104668487531307,0.005606737574985358,0.006108923494334891,0.006411749615645066,0.007797610374718225,0.005627186889096716,0.005472909288974386,0.00733853750463043,0.005746587538616905,0.005664135969494046,0.004150597389489173,0.004071000953772478,0.008852615589426592,0.004277531581026806,0.00508211948724599,0.004328877248270527,0.005290939228561503,0.00496102770624641,0.0013998369851885737,0.010163488464820439,0.00365549445897886,0.0036568324413877667,0.0044510157656710465,0.006374206315382463,0.004044415423943619,0.0039940436075598055,0.00713423386729187,0.005675130234987247,0.0033564042837386553,0.0037529015028604897,0.005631073489132,0.005927064144359539,0.004837677664346752,0.004469546348039639,0.005195102816127464
Animal feed ingredients and pet foods,0.0,1.00000000000349,1.0000000000034912,0.0,1.0000000000034908,0.0,1.0000000000034885,1.000000000003491,1.0000000000034917,0.0,0.0,0.0,1.0000000000034903,1.0000000000034908,1.0000000000034912,1.000000000003491,1.000000000003491,1.0000000000034914,1.0000000000034919,0.0,1.0000000000034917,1.0000000000034879,1.0000000000034917,1.0000000000034905,1.000000000003491,1.000000000003491,0.0,1.0000000000034912,1.0000000000034903,0.0,1.0000000000034912,1.0000000000034912,1.000000000003455,1.000000000003488,1.0000000000034863,0.0,1.0000000000034914,0.0,1.0000000000034903,0.0,1.0000000000034917,1.0000000000034912,1.000000000003491,1.0000000000034852,1.0000000000034917,1.0000000000034914,1.0000000000034919,1.0000000000034908,1.0000000000034908,1.000000000003491,1.0000000000034912,1.0000000000034917,1.0000000000034908,0.0,0.0,0.0,1.000000000003491,1.0000000000034914,1.000000000003491,1.000000000003491,1.00000000000349,1.000000000003491,1.0000000000034912,1.0000000000034912,1.0000000000034903,1.00000000000349,1.0000000000034892,0.0,1.0000000000034923,1.0000000000034908,1.000000000003491,1.000000000003491,1.0000000000034877,0.0,1.0000000000034914,0.0,1.0000000000034905,1.0000000000034912,1.0000000000034917,0.0,1.0000000000034917,1.0000000000034914,1.0000000000034919,0.0,1.0000000000034917,1.00000000000349,1.0000000000034897,1.0000000000034912,1.0000000000034908,1.0000000000034912,0.0,1.0000000000034912,0.0,1.0000000000034912,1.0000000000034899,0.0,1.0000000000034908,1.0000000000034908,1.0000000000034908,1.0000000000034912,1.0000000000034914,1.0000000000034863,0.0,1.000000000003491,1.0000000000034912,1.0000000000034908,1.0000000000034897,1.000000000003491,1.0000000000034912,1.000000000003491,1.000000000003491,1.0000000000034903,1.0000000000034914,1.0000000000034905,1.000000000003491,1.000000000003484,0.0,1.0000000000034905,1.0000000000034905,1.0000000000034914,1.0000000000034721,1.0000000000034912,1.000000000003491,1.0000000000034917,1.000000000003491,0.0,1.0000000000034879,1.0000000000034914,1.0000000000034905,1.0000000000034917,1.0000000000034908,1.000000000003491,1.000000000003491,1.0000000000034914,1.0000000000034814,1.0000000000034903,0.0,1.0000000000034914,1.0000000000034004,1.000000000003491,1.0000000000034834,1.0000000000034914,1.0000000000034919,0.0,1.000000000003492,1.0000000000031273,0.0,1.0000000000034908,1.0000000000034919,1.000000000003488,1.0000000000034919,1.0000000000034905,1.000000000003491,0.0,1.0000000000034914,1.0000000000034912,1.0000000000034888,1.000000000003491,1.0000000000034894,1.0000000000034863,0.0,1.0000000000034888,1.00000000000349,1.0000000000034908,1.0000000000034908,0.0,1.0000000000034903,1.0000000000034892,0.0,1.0000000000034919,1.0000000000034912,1.000000000003491,1.0000000000034912,1.0000000000034908,1.0000000000034912,1.0000000000034917,1.0000000000034905,1.0000000000034912,1.0000000000034914,1.0000000000034908,1.000000000003491,1.0000000000034908,1.0000000000034877,1.0000000000034903,0.0,0.0,0.0,1.0000000000034914,1.0000000000034905,0.0,1.0000000000034888,0.0,1.0000000000034914,1.0000000000034912,1.0000000000034912,1.0000000000034912,1.000000000003492,1.0000000000034914,1.0000000000034908,1.0000000000034917,0.0,1.0000000000034908,1.0000000000034905,0.0,1.000000000003491,1.0000000000034914,1.0000000000034721,1.0000000000034912,0.0,1.0000000000034905,1.0000000000034914,1.0000000000034888,1.000000000003491,1.0000000000034908,1.000000000003491,0.0,1.000000000003491,1.000000000003491,1.0000000000034912,1.0000000000034914,0.0,1.0000000000034912,1.0000000000034912,1.000000000003491,0.0,1.00000000000349,1.000000000003491,0.0,1.0000000000034888,1.000000000003491,0.0,1.0000000000034888,1.0000000000034912,1.0000000000034923,1.0000000000034917,1.000000000003492
Articles of concrete cement and plaster,0.00021527197490036048,0.0008043474688058252,0.0005663493519999048,6.602258800909717e-05,0.0001574679692089918,0.0009502692127705845,0.0011306941701412375,0.0009362496556257276,1.8496169939119987e-05,0.0007987619933197967,4.015572920165516e-05,9.37950170379401e-05,0.0009422043533919537,6.064365653456101e-05,4.8354865786621645e-06,3.565900515129948e-05,0.001046083023612263,0.00015251325439896024,0.000875732707809831,7.869935515896186e-05,0.01462720214059849,0.0011347875350728167,9.315360899719506e-06,0.001029661925545941,9.266795556362894e-05,7.073747879085779e-06,0.00014676243710209078,0.00032528618658464356,0.0001669838716949405,0.001430348317063755,0.00104017681347314,0.0018203911790110427,0.0002983176389944619,0.0011442468973326002,0.001082338461769768,0.0001533694055472284,0.0028549346432722848,0.0005951930552587927,4.015572920165516e-05,6.0643656534561005e-05,0.00036179892275420717,0.0007851282497750139,0.0011789496789582756,0.0018922073048727212,0.0005882751514159818,0.0019260803573034513,0.0006542072942075081,0.0006205608472478847,1.6810587142939092e-05,0.0009231843725108856,0.0005936533887949608,0.0001410489699008074,0.0007364358525059036,0.0001010689434259503,0.0004356277930697623,0.00010713830735574123,1.6807465979233776e-05,4.377145348521909e-06,1.8907847331879365e-05,0.0010666381103030813,0.00030398535953532897,9.37950170379401e-05,0.0001533694055472284,0.004946126318064359,3.9709024950366164e-05,0.0004363355510298901,0.00037168833127236166,0.0,0.0009556161465675007,1.26591837447657e-05,0.0007316209536468677,4.511710071447504e-06,0.0007225798385078112,0.0007484614533997359,0.0001278938870046978,0.0008000724368690977,8.754726985440798e-05,0.0009105269815033023,0.0021254594030058194,0.00033276513951715163,0.0007484614533997359,6.652286029868196e-06,0.0006421417715361053,0.000875992534146686,0.012157826007833989,0.03590846355369139,0.0003744060106408348,0.0017893193658349244,4.612063412952458e-05,0.004420522182055381,9.428884132273614e-05,0.0001407249543495766,0.0009836714843494726,0.001223687053603671,0.0011064081902413094,0.0,0.0001755440102409316,4.276254248748822e-06,0.00031477816895486864,2.6964993415512456e-06,0.0011171441585240806,0.0010823756314599035,0.0,7.097345317367697e-05,0.0008963739856396514,0.00025848558520093125,0.0001894877238434196,0.0003823822494867645,1.9306004549418067e-05,0.0005878662643294934,0.0009821084618154721,0.001075179017831249,1.773068724222823e-05,0.0015600580029619115,1.6644851778044417e-05,0.0009724936981770195,0.0007231481983303102,0.00010836906969487446,0.0009626454504318794,0.0008070912300209459,0.0008382826660225547,0.0014262966502775378,0.0012533343914712762,0.0012195895767248776,0.0015514125990475165,0.0,0.000904230934370766,0.0029300523937959757,2.024699272295217e-05,3.72623945034457e-05,2.682712701647644e-05,0.001100947207001284,1.2432931321632266e-05,0.0005286351790319164,0.0010071644861713044,4.277693463868614e-06,0.000726598565130199,3.3709046440055135e-05,0.013476393692733988,7.283906097595102e-06,0.0009173882110009255,3.4750210398935285e-05,0.0010306437906080722,0.0009849413413660578,0.0010345914400071462,0.030613213435076597,6.200192932243577e-05,0.0009575371267466176,0.002547724034933448,0.0010925201567754616,0.002841746963700019,0.0003827742476240941,0.0014284226506769372,0.0005625489841476742,0.0009737187083373127,0.00015356547688067794,0.0005948408414179519,4.412496032494999e-05,2.4517597238756618e-05,0.001059125632710289,0.00012441502658556996,0.0005948408414179519,0.0010931977899970998,0.0009397790452901346,0.0003753300872209437,0.0005948408414179521,0.0006241975314548299,0.0009309460972381884,0.001123589146601158,0.000875850658636385,7.586865137210934e-06,0.0011761777188187468,0.00035704926292152804,0.0013442899315702,0.00033276513951715174,0.0004728089047663984,3.4476917436399345e-05,1.1684529685484793e-05,0.00042634492953426385,0.001950647172173239,0.0011632574224135703,0.0009196464022130172,0.00021103563183544186,0.0003840080467926301,0.0,0.0011766343115884974,0.0010162763363634631,0.0011366845654240901,0.00021098545647849136,0.00015747587542557968,0.0011271224728037978,0.00012356886590079546,3.423239750682305e-05,0.00161974889247793,0.0372933017669572,0.000643871115937794,6.240994694438908e-06,1.3303204368409209e-05,5.169036487155472e-05,0.003212558507247461,8.343065981320955e-05,0.037751331371846726,0.0005268953969060455,0.00011956400538610115,0.00043014606689710207,0.004632937969561292,0.0007946573138667945,0.00017284380776257436,0.0008575332566824191,7.064171226918057e-05,0.001095782402442055,0.0008607015211992085,0.008817579426193213,0.0005947722533784162,2.188405819973691e-06,0.0007229016605308732,0.0011959111863047943,0.004302731228287559,0.0018195966415207208,7.127428435238477e-06,0.0,0.0010561686881939228,6.548588787488196e-05,3.3113179420535245e-06,0.0,0.0004785832136538053,0.0008544411607887841,7.904721191778535e-05,0.0009800194553495215,0.0008800667097501519,0.00030182883222799206,0.0008575332566824191,0.0011511892536555173,0.0029390015320946315,0.0023008058435045726,0.002714117761140744
