,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.0018960881764897917,0.0027862300746352648,0.005267236068429872,0.0018162352297307264,0.002763177168148181,0.002731512034161013,0.0029705294689711475,0.0022590584261206856,0.003023789171413699,0.002969453534358447,0.0027307903906462825,0.002984180488186561,0.0018896954498896542,0.002581867217158408,0.0028652914208642175,0.003239499336360581,0.002778995393444134,0.002998609198160787,0.002792075502877904,0.004241747049384513,0.0026889748035297616,0.003490045987075102,0.0027694684465794346,0.0028271823325392268,0.0020708363435775336,0.003002435052599162,0.002961541209148338,0.005549500268202315,0.002267248805488131,0.0017862500738228845,0.0023357943773667567,0.0010934242078127082,0.002042977546626198,0.0027722772135737876,0.0027592845679324006,0.0,0.0027169918149885187,0.0027767619991227004,0.002207498358154576,0.0025818672171584074,0.0028011501204477764,0.002560795120976569,0.002739872658559694,0.0027526649257901665,0.0030104713692523477,0.0026236213968492414,0.0028850556270362425,0.002946046798476363,0.0014580184115555051,0.002895758182352614,0.0028517576394378385,0.002330938112272695,0.0027480578408691923,0.0021709926810859516,0.00258263169000049,0.001823539319043471,0.0038784628379962723,0.002978472625363699,0.0028418193997384283,0.002741456749136465,0.0023711799579068144,0.003992121409612729,0.001968208794209012,0.0029128104145421697,0.000694867496744078,0.0026655725065356578,0.0028206135359398893,0.0028418193997384275,0.002704714343474069,0.013202515232959709,0.002785456013101201,0.0037918673421321616,0.002762093938129138,0.0027880752939278236,0.002964465830725378,0.0027016009917585422,0.006716039769791416,0.002742213113353119,0.003038011289394095,0.002405542093631407,0.0027880752939278236,0.0045866693395938355,0.0026567849773566493,0.0027623681832464864,0.002721980985394166,0.0027095472758471547,0.002653254142362489,0.002670824691437999,0.0027979907052212913,0.002037169304873147,0.003965531960586435,0.0023703474439832283,0.002800544588669553,0.0019608580023802724,0.0027539716999421793,0.0,0.002297431680211841,0.0031700164628665688,0.0021116854298957226,0.0032618393252219625,0.0027764656919872337,0.002759161955316927,0.003009211898884857,0.002505002440855016,0.0028119262217393298,0.0027076511279984683,0.0037591454286294177,0.002517612588690213,0.0024236344633645547,0.0022417074326025344,0.002703716633406671,0.002678270012666263,0.002945321243292325,0.0024909177668287516,0.003598368499089912,0.0027526956903196217,0.002665386286102816,0.0017970051052253815,0.002763027137998179,0.00283068878523813,0.0027305974036986934,0.0027084309536339465,0.0026936411781079543,0.002678861973543399,0.0022157061150546746,0.0,0.0027670339743962745,0.002865558505329661,0.00313153179694234,0.17134226351259527,0.0026522166838580897,0.0018958058674980443,0.0027430027127705,0.0027933393573849347,0.0027667598550972713,0.0023300485550442683,0.002077410581620268,0.0027070327360849463,0.002688308295236583,0.0038620565559102757,0.002750868753871021,0.0034169867028010802,0.0027115184861445578,0.00276208888456816,0.002707561566533661,0.0026362927505355033,0.0017445468607259448,0.0026454752652153185,0.002739853019189928,0.0027605851124253697,0.002745365329412534,0.0028117081100580235,0.002736385034246337,0.0030770455379360642,0.002739793272107409,0.002371533394139649,0.00304630377707238,0.00443290459850114,0.003710807533808245,0.002828272309996091,0.002584032913718192,0.0030770455379360642,0.0028667664732446767,0.0027355031420000534,0.0025099285900341346,0.0030422405378594617,0.002404832021073412,0.0028572004992611175,0.0026610007489329566,0.0027450292062877954,0.0028980724724159282,0.0029532709964104763,0.002982179135542593,0.0019409730987515242,0.0024055420936314057,0.002717271892063146,0.0027409184867883915,0.003243094967882103,0.002893580627927269,0.0027274440910843084,0.0027989771203346054,0.002635910651587879,0.0028282176373498175,0.003009211898884857,0.0,0.0027717412577112433,0.001996113549733044,0.0028839124959932926,0.002289426731965378,0.003313237999152296,0.0026898446094643417,0.0030165947023071617,0.0029156705069409714,0.002660050584964002,0.002952684179658907,0.0022933162324040657,0.002819603103569607,0.0027443965207876635,0.004598206591545583,0.0027542654073872026,0.0017997991289120776,0.0027389856277101787,0.002350089658026893,0.0017178432385769643,0.0023186935914467914,0.0027366746711308854,0.002725696588292184,0.0033685353076564934,0.002835755106576953,0.006411227862014565,0.00274867955911862,0.002766073252935135,0.002091713069535309,0.002739205817412074,0.0016777337055984257,0.002773759962038939,0.002761070027706689,0.002651023933226668,0.0026953165591464866,0.002119659406872337,0.004432904598501138,0.0020762568090857093,0.0017102710387256947,0.00800138439080564,0.004432904598501141,0.002274880543097542,0.001972976675160698,0.0017610519405508267,0.0027497277199973916,0.00274057509177255,0.0029912646502661686,0.002835755106576953,0.002747460239035374,0.0027517714634022455,0.0027175496665764525,0.002721189872038667
Agricultural and forestry machinery,0.0010728096961749706,0.014973317323025735,0.0034700343763889147,0.0005047631509812115,0.0018634858669485433,0.0015363392206073558,0.002442762366867783,0.0019408993012966997,0.014673820154409045,0.002571742340350092,0.0009926644913355873,0.0019565677520851726,0.0009816149592483307,0.0009922815288797323,0.0020638336288942957,0.010125989279262854,0.002376375491689883,0.002643969833862186,0.002994909581820679,0.0063867015890951215,0.002086847014225646,0.0025095028958285167,0.004590704107687758,0.0021126306802433394,0.0006155757513259912,0.0070950212957403835,0.002755905990339053,0.040638743020935904,0.001032430957767934,0.0005465379250321356,0.0018088539487431912,0.002112120472258303,0.0011911690809180498,0.0025402297669033062,0.0026691411534484396,0.0,0.00273938548263361,0.002097176086431473,0.0013568237152681124,0.0009922815288797326,0.002883724853307031,0.0018097855583545685,0.0023044436936123687,0.002303100701023091,0.0033228669560585984,0.0023323980474919234,0.0030050504141477174,0.0023232051998751738,0.0016075670774299,0.0035162636468236965,0.0016226770219510897,0.0017045461425359034,0.0028085257507491405,0.002601755617305689,0.0009922815288797328,0.0013022755148155943,0.0038443977819051347,0.006772520335765154,0.002242076375641572,0.002819461692399177,0.0014525968664031233,0.011152017855895157,0.00147216729592384,0.0024313140489001174,0.007711422584436729,0.005482150675801188,0.0013761045703607547,0.0,0.001387286906312049,0.011408603594658728,0.002938607804820112,0.0038458944586030708,0.002303309187405036,0.004233355995568107,0.0019565677520851726,0.002407847073848506,0.009530378089127045,0.001680023063515496,0.002511788395818428,0.0022350537913993075,0.00511069182681235,0.014766653666051907,0.002476387579493808,0.0017003869873070305,0.002269308009529192,0.002860143933373621,0.0017503704301378548,0.0024599149729917415,0.0020831393157911392,0.0017557374117766547,0.009832083640278806,0.0018160695940723439,0.0024052874006127607,0.002322183214976822,0.0021987560839364963,0.0,0.0016878362240345484,0.0027873896695439194,0.0013905472457149811,0.0039012968028838313,0.002555995907180671,0.002700450864272531,0.0005047631509812115,0.0038267680128193913,0.002348759773395775,0.005512554444029053,0.004233220199759963,0.0019750623587206357,0.000729854178730492,0.0013145526177251884,0.002940494172390679,0.0026863781851353854,0.011467057735553317,0.004257837642219758,0.018736039841049056,0.002699059268951194,0.0025965819808856515,0.0007440136231457639,0.002613047957077419,0.0025960043061774595,0.002556257876583689,0.0021652527191201253,0.0032277312539947065,0.0023384594950224494,0.0007882276494510776,0.0,0.0026544407606575206,0.002227087606248346,0.002826894347826126,0.18312807200921655,0.001508473427765138,0.0019859947669006364,0.006603994602112045,0.010908642909494658,0.002700648508260213,0.0008638960463828509,0.00137392275252321,0.0028520881555631162,0.002505978191627483,0.003210241570894738,0.002557641517378218,0.0037391720216661106,0.004701882211436171,0.002703504461320816,0.002188055746496019,0.0033759315417799477,0.0005047631509812115,0.002791638970309105,0.002358253045900408,0.0027011263359265165,0.0024066808430110685,0.0019462665325766992,0.002134437783679157,0.001208706104070401,0.0025699259669740224,0.0021854137085993543,0.0017644965455228848,0.0064276059086895865,0.012671132928912759,0.002532271896629567,0.0010430425520536225,0.0023259422687487434,0.0037425179563077052,0.008219607646626515,0.00158153576847824,0.0021189730302606535,0.002016059682796055,0.0025480436960013462,0.0019084822034525805,0.001763372245279131,0.0036898297044305095,0.0023044436936123687,0.0016660772192683972,0.0019879440570934994,0.0022350537913993092,0.001802227398562152,0.0022374785585619053,0.005445156691977634,0.01099542666200879,0.004786932970441602,0.0039579134140936304,0.003456703558938962,0.0022198485432274166,0.002116352127513068,0.0,0.004708572586693449,0.002358002543453264,0.003054634299629599,0.0017777834953380189,0.0022199412613901444,0.0031076868933192117,0.0019131892333552108,0.008067056662736105,0.0009079046214134543,0.00193811800227047,0.0036281688103567255,0.005571435124918286,0.0030246443594014287,0.007785841772512196,0.0021256848401277717,0.0006181417888026388,0.0027443472918882174,0.005123227546884909,0.0011733698659813182,0.0023150228215826746,0.0026941927027363697,0.002620995144332894,0.015916727120574896,0.0026439698338621863,0.01076702984712797,0.002533403309410571,0.00298956533656989,0.001408937942928405,0.0018583776357810678,0.0025917058119341967,0.0023374118987720366,0.00270623213577972,0.0026529864928173737,0.002964650828742779,0.004994482083158635,0.0013695678068633569,0.0021679140041837284,0.0005047631509812115,0.07107278329451529,0.0,0.0008291875751126536,0.00220773806176005,0.0026560811671323243,0.002412758300126883,0.0034243291880436083,0.0017765406867977622,0.0022800921952909866,0.003235455989737456,0.0022021884209078354,0.0025507495556270584,0.0024223336121262616
Aircraft and spacecraft,0.0001572062231355001,0.014679964221629689,0.00010565726678219098,0.00010812113338156474,0.011355864531357474,0.00010965038143405468,0.00014778648469648017,0.00010917758297729787,8.395190118916294e-05,0.00016729147539821645,0.00012848344807800277,0.0002713756084462139,9.140266734655388e-05,7.442931155167237e-05,0.0009319968722427686,0.0025308958269410304,0.001211279646290412,0.000126551944529649,0.00020707954672513079,0.00022164835323561243,0.00043147943096625787,0.000898685966960102,0.0016428314231047912,0.00013204183616941204,0.0004496061487723882,9.57505413946029e-05,5.994170157904936e-05,0.0007414574963754369,8.973320431255222e-05,8.761232981200112e-05,9.727089991347037e-05,9.875958788540452e-05,0.00011204732082137426,0.00012518548515894624,6.424920114674402e-05,0.0,0.00018444462412214524,0.0032551091295746682,0.00010627327256224501,0.00010583417101471184,0.00013858032757424552,9.587812769522763e-05,9.627059206591505e-05,9.484149200112822e-05,0.0013607666738561874,0.00020098452796531017,0.0002153330874144954,0.00013840727512757603,9.629365508875652e-05,0.00038648813547061903,0.00010912182465830829,0.00011038472496954535,9.323355526392072e-05,0.00018926961697936933,7.442931155167239e-05,0.00010656618094687665,0.00012488561523098848,0.0002797419774239801,0.0001320922878185814,0.0008325163439131504,0.0001749626217847083,0.003336611428836881,9.81560874649455e-05,0.0006754025336745777,9.36895308551271e-05,0.00034124495856127933,0.00034146887965230124,0.0,7.973257188839177e-05,0.00035010671678050717,0.0015185306110416107,8.626800827452787e-05,6.806085359348196e-05,0.00017630539060203723,5.994170157904936e-05,0.0015807208439529634,0.00016833455714545018,0.00015651914519704878,9.625468803805874e-05,0.00025249137590230666,0.0001768746800799589,0.0013234149100300782,0.00014361744000826218,0.00017388104087381445,0.001208119383137334,0.00017679924911366925,8.765937416782066e-05,0.00014794439185812094,0.0036661225504916175,0.00010625869298440163,0.0002617916202475231,0.00011318957364095148,0.00016019269179135754,8.898908970468575e-05,0.0001381019684449443,0.0,0.00011012065722023441,0.0013477771247064423,8.780997460989536e-05,0.00025118474408355226,0.00035208617449443565,0.00030342615979757587,0.00010237840284569119,0.00016811377402963274,0.00015941991946130784,0.0002651186739793513,0.00010873704517692256,0.000109839223694077,0.00010751972459177655,9.38358749395265e-05,0.0015807208439529634,9.317554581648168e-05,0.00044771781622444246,0.0004507662767962497,0.000290049745751818,0.0008167564776632818,8.095693416464592e-05,8.746744487177407e-05,0.0001736819543209246,0.0002540733253030879,0.0008174468371545228,0.00015667487562807735,0.00017016446641966195,0.0001442422185581545,9.569142580653599e-05,0.0,0.00369419929637292,0.00024025670642839343,0.00015675474864199169,0.0018352226309003529,0.00012636982297230102,7.224836625961665e-05,0.004128976940948189,8.449589670950871e-05,0.0001329434952859655,9.188234636209214e-05,0.0001316459582672327,0.0012656888841049555,0.0003886234906795861,0.00018524240283633277,0.00019779761181303526,0.003904910455839237,0.0005988909846463344,0.0,0.00019227435122374985,0.00010285604924451578,0.0001652358417867324,0.0005445368608295343,0.0002149601483951175,0.00012717444979310684,0.0001730017048435088,6.366595268858802e-05,6.329848298148443e-05,0.0,0.006228497591003942,0.0012254763287254061,8.175879290373145e-05,0.0002528522938465073,0.0001762149393876799,0.00022126362844698493,7.442931155167233e-05,0.00023702813180292157,0.00013541765963375794,0.008261102293431858,8.501373595955605e-05,5.9941701579049326e-05,0.0006720189475613097,0.00012521527242824674,9.628548041429777e-05,0.00012270635752319295,0.00016793479340229542,0.0017158489850780407,8.765937416782066e-05,9.173885189099998e-05,0.0002524913759023067,8.205196451718939e-05,0.00011524699001163459,0.0007754358658414107,0.0017158489850780407,0.08040190941176008,0.00017520896545630558,0.0027447886954242006,0.0016436999783687486,0.00010237840284569119,0.0,0.0001474565717068688,9.726039892597553e-05,0.00011638518044643444,0.0004300810732921269,0.0001029257164801976,0.0005385282443021729,9.84079210997726e-05,0.0007543326790846209,0.006839024373932613,0.00042173172560479923,0.00020340910214692424,0.00174239428417745,0.00013583855018815724,0.0002608500491968792,0.00010367618118648553,0.0002195453188015317,0.00013322323710922407,0.000769109394034784,0.00011357106271826223,0.000836865777962634,0.0001552513830707739,0.0001735837486032104,0.0018683256277452743,0.00016868966537595328,0.1226050870073836,0.00015029633311768297,0.0001359318352228712,9.90158408531009e-05,6.572594669192488e-05,0.00010429532115327004,9.317554581648171e-05,8.907630017913562e-05,0.0002026343850615436,0.0009316148669886371,0.0003544269639439866,0.0002152521221863632,9.715142619143939e-05,8.175879290373145e-05,0.00024038328046709575,0.00017687468007995883,8.817561654274595e-05,0.00014401261780327553,0.00020450203802485907,0.00014933146667899482,8.722096926545129e-05,8.429354673027425e-05,0.00013684645654708295,0.00014184053873008415,0.00029572779984115953,0.00033806795098323465,0.0002366627088708418
Animal feed ingredients and pet foods,0.0,1.0000000000000198,1.0000000000000202,0.0,1.0000000000000198,0.0,1.00000000000002,1.0000000000000202,1.0000000000000202,0.0,0.0,0.0,1.0000000000000193,1.000000000000019,1.000000000000019,1.0000000000000195,1.0000000000000193,1.00000000000002,1.00000000000002,0.0,1.0000000000000207,1.0000000000000202,1.000000000000019,1.0000000000000204,1.0000000000000204,1.0000000000000195,0.0,1.000000000000019,1.00000000000002,0.0,1.0000000000000202,1.0000000000000202,1.0000000000000204,1.0000000000000198,1.0000000000000204,0.0,1.00000000000002,0.0,1.0000000000000198,0.0,1.0000000000000204,1.0000000000000207,1.0000000000000202,1.0000000000000202,1.0000000000000195,1.0000000000000204,1.0000000000000198,1.0000000000000193,1.0000000000000209,1.0000000000000202,1.0000000000000207,1.0000000000000202,1.00000000000002,0.0,0.0,0.0,1.0000000000000198,1.0000000000000193,1.0000000000000189,1.00000000000002,1.0000000000000195,1.0000000000000198,1.0000000000000193,1.0000000000000198,1.0000000000000182,1.0000000000000204,1.0000000000000207,0.0,1.0000000000000207,1.0000000000000169,1.0000000000000195,1.0000000000000195,1.00000000000002,0.0,1.0000000000000202,0.0,1.0000000000000189,1.0000000000000202,1.0000000000000202,0.0,1.0000000000000184,1.0000000000000195,1.0000000000000202,0.0,1.00000000000002,1.0000000000000207,1.0000000000000195,1.0000000000000195,1.0000000000000202,1.0000000000000202,0.0,1.0000000000000195,0.0,1.0000000000000204,1.0000000000000204,0.0,1.000000000000019,1.0000000000000202,1.0000000000000195,1.0000000000000198,1.0000000000000202,1.0000000000000204,0.0,1.0000000000000195,1.0000000000000202,1.0000000000000198,1.0000000000000202,1.00000000000002,1.00000000000002,1.0000000000000195,1.0000000000000202,1.0000000000000204,1.000000000000019,1.0000000000000195,1.0000000000000193,1.0000000000000204,0.0,1.00000000000002,1.0000000000000207,1.00000000000002,1.0000000000000204,1.0000000000000195,1.00000000000002,1.0000000000000204,1.0000000000000193,0.0,1.00000000000002,1.0000000000000213,1.00000000000002,1.0000000000000144,1.0000000000000202,1.0000000000000198,1.0000000000000198,1.0000000000000207,1.0000000000000198,1.0000000000000204,0.0,1.0000000000000198,1.0000000000000198,1.00000000000002,1.0000000000000202,1.00000000000002,1.0000000000000207,0.0,1.00000000000002,1.0000000000000195,0.0,1.0000000000000198,1.0000000000000193,1.0000000000000202,1.0000000000000198,1.0000000000000198,1.0000000000000195,0.0,1.0000000000000193,1.00000000000002,1.0000000000000202,1.0000000000000195,1.00000000000002,1.0000000000000193,0.0,1.0000000000000202,1.0000000000000204,1.0000000000000204,1.000000000000019,0.0,1.0000000000000187,1.0000000000000195,0.0,1.0000000000000187,1.0000000000000189,1.000000000000021,1.0000000000000204,1.0000000000000193,1.00000000000002,1.00000000000002,1.00000000000002,1.0000000000000198,1.0000000000000198,1.00000000000002,1.0000000000000195,1.0000000000000189,1.0000000000000198,1.0000000000000202,0.0,0.0,0.0,1.0000000000000193,1.0000000000000204,0.0,1.00000000000002,0.0,1.0000000000000202,1.0000000000000198,1.0000000000000202,1.0000000000000204,1.0000000000000195,1.0000000000000193,1.0000000000000189,1.0000000000000198,0.0,1.0000000000000195,1.0000000000000198,0.0,1.0000000000000193,1.0000000000000202,1.0000000000000204,1.0000000000000095,0.0,1.0000000000000198,1.0000000000000209,1.0000000000000202,1.00000000000002,1.0000000000000195,1.00000000000002,0.0,1.0000000000000198,1.0000000000000198,1.0000000000000198,1.0000000000000198,0.0,1.00000000000002,1.0000000000000202,1.0000000000000178,0.0,1.0000000000000193,1.0000000000000195,0.0,1.0000000000000202,1.0000000000000202,0.0,1.0000000000000202,1.0000000000000198,1.00000000000002,1.0000000000000202,1.0000000000000204
Articles of concrete cement and plaster,0.00010994311218803019,0.002064264730725448,0.00024966782787428087,2.2812619669785727e-05,0.0006016578618478541,4.302905189439825e-05,0.0008483999169946562,0.0003213309220210471,0.001001126409408579,0.0004427963298231649,1.775401560452691e-05,0.0015983712509487515,0.0001197516331291042,3.38112807467116e-05,0.0003581018764734181,0.0036053454142649668,0.0005929565594821691,0.001410514177920021,0.0007938225874719031,0.0003593671257824177,0.0005349799327884063,0.0004918874280785293,0.000744269812826185,0.0005978744767285595,5.155134775531175e-05,0.0002883981358454731,9.711683275173191e-05,0.08240171296449711,7.376153112888122e-05,9.216752614004176e-05,0.0004569027386724372,0.0007009230612504307,7.497379722524622e-05,0.0004923222873459862,0.0008584558615011066,5.14403491663209e-05,0.004304114187969271,0.0002681014109193775,1.775401560452691e-05,3.38112807467116e-05,0.000685354446614874,0.0005002951321655269,0.0004735218656917782,0.0007639877525044449,0.00040262167138854966,0.002261160854967312,0.00031688561461747555,0.0003764603917216093,9.146039110904989e-06,0.0004101583374492928,6.938610113786649e-05,5.7320596184116906e-05,0.00011051307226019815,0.00017345902791310978,0.00020482297916874566,4.82449372048345e-05,7.471634637394261e-05,0.000134334882920173,0.0006004570173502161,0.0004802442464203202,8.694485049543096e-05,0.0015983712509487515,5.14403491663209e-05,0.013879919619198272,1.8408699488418557e-05,0.000951706233999879,0.0007997567809110796,0.0,4.0777292042386076e-05,0.012175751469215852,0.00037393446253299723,0.0005573615995152062,0.00038511634818944013,0.005119378997216107,0.00010504451028985369,0.0004358545902562522,0.002872894161716747,0.00040361830014547836,0.00024848732842241777,0.0009419957053606495,0.005119378997216107,0.00033545581916060346,0.00043456613081625686,0.0008224400323176583,0.00040722481482810525,0.0003412916347326546,2.3574864088323993e-05,0.0003632588240998954,2.2908090249853606e-05,0.00022420456683489492,0.0016306309194494104,6.010180739505186e-05,0.0004890902242443482,0.00020277927878473113,0.0004927588046572009,0.0,6.87704828461763e-05,0.000818199109482732,0.00012606934362269402,0.0001873759873564042,0.00046849129525023206,0.0008585078755831128,0.0,0.0003756504468985402,0.0004050245565408247,0.00013275076719684167,0.007725312771918329,0.0014236972099325813,3.146170617933321e-05,0.00011976204830389525,0.0005759383440112608,0.0006112215787556481,0.0014250627262865228,0.0017739425945590267,0.0015651452825863935,0.0004629107885861381,0.00038704781405693325,3.86031583815856e-05,0.0004859651057883894,0.0005815381927217826,0.00045882575126631364,0.0002921468091639782,0.0004348447655967264,0.0002389799724429963,0.00014420087749813864,0.0,0.0005083487877107779,0.004472655162395387,0.0003201250832797837,0.060567895782828396,0.00046471641489523877,4.8264897786936415e-06,0.0013514700271137301,0.0006577653252314866,0.00047195329603415807,1.839788849475309e-06,0.0003425083706256122,0.0007572889789916901,0.0003571589038914841,2.295840965537938e-05,0.000468913236360018,0.0004207386141939311,0.009029715326520794,0.00048779252932868155,0.00130305890633548,0.002002132639864569,2.5359737334694337e-05,0.0006516302168374324,0.0036308897232546255,0.00047110428163432656,0.004288750683061419,0.00018693269419207246,0.00014741732667327253,0.00035080116386175016,0.0006543769127835107,7.99737164857892e-05,0.0003711958309404055,0.00033283750106363703,0.0012505412142744257,0.0007552351505098709,6.765624354947054e-05,0.0003711958309404055,0.0008268968125287752,0.0005079626569036865,0.00014840287807845915,0.0003711958309404054,0.0003058921968781311,0.0004766409582188157,0.0005129557808453873,0.0003825229117998024,0.0002535835695271666,0.0006528288109106861,1.313085802862006e-05,0.0005064535030391048,0.00094199570536065,0.0002262461785984104,1.172833347038443e-05,6.358678801736535e-05,0.049156494124970355,0.0005914559606827873,0.0006323140135729681,0.0006498974339683263,1.7977142980236602e-05,0.00017172705503313922,0.0,0.004479994762635484,0.0004322695921223816,0.0008590791793609559,8.435670591444527e-05,0.0006651654058067309,0.0006806590011367858,0.00019497124219672822,0.0009258929579649295,0.0008778195144424552,0.00010573246393334101,0.00025171647872367396,0.00017221713924228408,0.0005654040958852573,0.01394016645645787,0.004302375616909139,7.697410498784874e-05,0.0012334948721436786,0.0008125846836881206,4.424340307491143e-05,0.00025348216418204087,0.00045871361307662557,0.0004558840142729524,0.015918194025159642,0.00041640020383020677,0.003940782496391389,0.00044589934778209965,0.00040881057827219197,0.0003147861262912265,0.0012243270870926429,3.1021890465020157e-06,0.0003851786898254791,0.0005558283078490006,0.00020758621210753258,0.0009562798266122594,0.0010257082386674274,0.0,0.00036768914485978235,2.2712910171096588e-05,0.00015619339187839798,0.0,0.0001017181827353826,0.00031620188851777265,4.0553264847505875e-05,0.00047680969005003374,0.00038206070323985034,0.0001797707420342048,0.00041640020383020677,0.0006053396965159258,0.004490703022038661,0.0030121620505437455,0.004085455640186738
