,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,1.075654289519616e-05,6.924752942804772e-05,1.6480626220212788e-05,1.0562710471763239e-05,1.4557815601655916e-05,1.650667878504052e-05,0.00019923998118490417,1.2719716813364241e-05,1.4243704244552894e-05,1.5463694499139436e-05,1.5742637057216976e-05,1.5564828333544597e-05,1.0940858896669045e-05,1.5935555095408816e-05,1.644348285704608e-05,1.3368451395262855e-05,2.7855642760112886e-05,1.6040389005418798e-05,1.5972982027287707e-05,1.5465912669579856e-05,1.7291485715697955e-05,1.5680204260548345e-05,1.2135973163318806e-05,0.00024355304603259313,1.5012507219099188e-05,1.5590844316470158e-05,1.4806614665034605e-05,1.2502608387764715e-05,1.0269399160205653e-05,1.557798372817484e-05,5.971625396649055e-06,1.3826078519289042e-05,1.4713928022318547e-05,1.5532624060576473e-05,0.0,3.863723121020877e-05,1.604500653407756e-05,1.2416408127751209e-05,1.593555509540881e-05,3.233985678765125e-05,1.5410247821783284e-05,1.5076265945994521e-05,1.531263015607674e-05,1.735648493604028e-05,1.829459279603215e-05,2.119800144683256e-05,1.6996873300695544e-05,8.295689418047305e-06,0.00012364677522036608,1.7517434653415136e-05,1.3005159152236305e-05,1.5539418633870054e-05,1.1481620064843731e-05,1.5932129545557088e-05,1.0389309837333988e-05,1.5753133420240628e-05,1.600264125177544e-05,1.7832457549915245e-05,2.818797398465373e-05,1.3309580839042605e-05,1.614676021091748e-05,1.3879134721921944e-05,8.880388354920938e-05,3.880960689372015e-06,5.7192131815652805e-05,7.664124095230135e-05,1.7832457549915245e-05,1.6886403715767648e-05,1.5334053524802228e-05,1.5595714301435874e-05,1.5662787914355678e-05,1.5127971642717657e-05,1.630722011131911e-05,1.5569459397228896e-05,0.025970542743220686,1.6052779549604273e-05,1.4762426813374152e-05,2.0848920615614992e-05,1.4640729234681552e-05,1.630722011131911e-05,1.600030029420001e-05,1.827673321332981e-05,1.6929022376493965e-05,1.5700606509468586e-05,1.5396496136123155e-05,1.5548164101870162e-05,1.7461083112526072e-05,2.4866525938415153e-05,1.1530760971878359e-05,1.6129683588511115e-05,1.3243151282670446e-05,1.5197717593882287e-05,1.1314209496894005e-05,1.5050214882907695e-05,0.0,1.2811824806875299e-05,1.5294000496939407e-05,1.248817160538571e-05,1.5931376807253646e-05,1.5028172709577045e-05,1.5563223613004957e-05,1.478888876588583e-05,1.4060420278045063e-05,9.655541200720556e-05,0.00011459144620335591,1.5345137315056962e-05,1.4262033163788744e-05,1.3274096226208729e-05,1.2453821452908688e-05,4.803579122423551e-05,1.4626459973973188e-05,1.3667586820123591e-05,2.7013841807465464e-05,1.3863988213435137e-05,1.5534797321288343e-05,1.5277880467547652e-05,1.0331733633609374e-05,1.4984674060559555e-05,0.0008498148931907662,1.506155197233578e-05,1.628773284244957e-05,1.5514441988778392e-05,1.786029038698142e-05,2.9565563616367196e-05,0.0,1.6005223997613457e-05,2.595652187083334e-05,1.5389356198951788e-05,1.610448211865907e-05,1.5800232763259253e-05,1.468534512232822e-05,1.2132251003482247e-05,1.4443107110768721e-05,1.6695371618520206e-05,2.7369971494558402e-05,1.2924691043180874e-05,0.00029701064841128387,1.4871827772528159e-05,2.5285530561099916e-05,0.00012987081651588995,1.5167711169857313e-05,1.529804838387425e-05,1.483310300983837e-05,1.4991464886248391e-05,2.0717688141442326e-05,1.4806382239007609e-05,1.0068156709049916e-05,1.5181755373883387e-05,3.1590334610304173e-05,1.4847068087919067e-05,2.5310811615746307e-05,1.4878735717298534e-05,1.6243406302699025e-05,1.6186794123528767e-05,1.5579299711333372e-05,1.3164007540864464e-05,1.617119665126876e-05,1.5375587156558523e-05,1.487887779202035e-05,1.5367907744687706e-05,1.5708185778624193e-05,1.6186794123528767e-05,7.723348824925825e-05,1.605755561880844e-05,1.5028641696843322e-05,1.600755681501512e-05,1.4076790510182677e-05,1.4929213700302505e-05,1.501795289632457e-05,1.5112535015721994e-05,1.4557039032821073e-05,0.00018416180975424392,1.6488957166269857e-05,1.114006299490076e-05,1.4640729234681553e-05,1.5067677697590145e-05,2.0506455328716087e-05,1.5978942277030933e-05,1.506898314647124e-05,2.3941150354810355e-05,0.00017009501748261032,2.9698989881979563e-05,1.6457079752180742e-05,1.478888876588583e-05,0.0,2.1360409612216005e-05,1.1336171055883133e-05,1.7270225498182754e-05,1.2742733016072194e-05,1.6222816506998523e-05,2.025081706474487e-05,1.4922643028745928e-05,1.528427022737218e-05,2.0403626682578844e-05,5.084537826032527e-05,1.2718580039971043e-05,1.598281493045598e-05,1.585627442369579e-05,1.535373479872491e-05,2.5989191307576563e-05,1.0152390185921886e-05,0.000257707037679102,1.753792860982418e-05,9.910188213062028e-06,7.188294254006664e-05,2.2308392757151062e-05,1.5156342537903902e-05,1.4869833605611937e-05,1.537083018100273e-05,2.0104520331386565e-05,1.5056933885447592e-05,1.5092066996823585e-05,1.2539386706930966e-05,1.4794335522282122e-05,9.557157298053702e-06,1.5077040719564222e-05,1.4989164763795464e-05,1.571591444695942e-05,1.9639639138149496e-05,9.84340918681607e-06,1.537558715655852e-05,5.168153635052557e-05,9.86322791188404e-06,8.387854877831183e-06,1.5375587156558513e-05,1.427255516055684e-05,1.1073028387380317e-05,1.0397588418344222e-05,1.5078049282839405e-05,1.5136545580125291e-05,1.5755360591234824e-05,1.537083018100273e-05,2.006035391161522e-05,2.753837772733838e-05,2.245844310876969e-05,2.983365662998141e-05
Agricultural and forestry machinery,3.7489118219932535e-06,1.0344542118894105e-05,1.3326081748922995e-05,2.5373567586592344e-06,7.027294468738234e-06,3.950215171140437e-06,4.0401531280344176e-05,6.7292431977410545e-06,6.913011375040338e-06,4.8018615993271114e-05,4.292889594222487e-06,5.1167201313308646e-06,3.5062968808175074e-06,4.291984048361717e-06,3.8641998905414375e-06,7.703614662365531e-06,8.905994938618215e-06,4.755308847076106e-06,1.1918583335105373e-05,5.241062586415859e-06,7.322422225903682e-06,2.0335382959010905e-05,4.902740881210675e-06,2.906513218831931e-06,8.958641157216523e-06,5.1003006475991534e-06,6.200601903747976e-06,4.8470440364541736e-06,2.605155098926681e-06,7.548571319850933e-06,6.1710184606526214e-06,5.219098758634015e-06,6.655348067936527e-05,2.2079481231648697e-05,0.0,1.0169053017420295e-05,7.106865367263716e-06,5.6243805471007255e-06,4.291984048361717e-06,5.678639205544758e-06,5.8544297419286696e-06,1.0104626816956216e-05,1.088159512219791e-05,7.0556808489376435e-06,1.182880510038987e-05,7.259450633401353e-06,7.088378178710473e-06,1.1195570212031293e-05,1.8672153694043803e-05,4.5208824609757986e-06,1.886557419072456e-05,4.696448413696741e-06,4.579895723967683e-06,4.291984048361717e-06,3.983339650725202e-06,4.68887575564769e-06,9.784869256458122e-06,4.90418700488312e-06,8.278656086076591e-06,2.5314458017233957e-05,7.88055158806725e-06,1.3666682109667641e-05,8.357488049739799e-06,9.563069680996197e-06,5.919548134113273e-05,3.6621365871015735e-06,0.0,3.6456265227407694e-06,5.53960299502653e-06,7.047431200146685e-06,9.177478198534145e-06,2.2382877281356277e-05,8.349599209454158e-06,5.1167201313308646e-06,0.0017358666441496771,7.166833151590348e-06,9.510507096183653e-06,1.835965954316816e-05,5.757445622145262e-06,9.132109591105827e-06,8.091294995776581e-06,8.17419166988853e-06,4.1067918318755025e-06,9.450328288062791e-06,9.079821716169808e-06,4.844335396274241e-06,5.699990718334252e-06,7.179284634121221e-06,8.802905386826044e-06,7.326157738625963e-06,1.0083596383122643e-05,3.499548147701367e-05,8.818933259088634e-06,1.4568391077273699e-05,0.0,1.5255255779986406e-05,4.722358535000456e-06,9.231330746552745e-05,5.246648520503185e-06,4.2604952436470004e-05,2.366725762322561e-05,2.5373567586592344e-06,6.870084137159998e-06,9.514103016231603e-06,8.534402113441742e-06,5.767527803766455e-06,7.4772038436005496e-06,1.7295468913447975e-06,4.740733153692327e-06,1.5573927067478243e-05,1.852798971216332e-05,5.3603493939056325e-06,1.3273440116165233e-05,8.66598808230427e-06,2.055072848303774e-05,1.5659842857177427e-05,3.370583267946897e-06,1.5972955033989895e-05,8.951449184106285e-06,1.9413088448576326e-05,9.665491587332447e-06,1.1811312725869435e-05,7.716607956712346e-06,6.963352803367837e-06,0.0,1.904843785924587e-05,7.104546408585112e-06,5.681103419466629e-06,5.036019465148128e-06,5.604680828068401e-06,6.9304516786825716e-06,7.372531590904593e-06,6.141866412229271e-06,9.251555377661938e-06,1.7018552886603584e-05,5.056615488116683e-06,6.178697373665284e-06,1.006068311396357e-05,1.546495863723316e-05,6.160192700198091e-05,1.9559793171225724e-05,8.780321175856019e-06,8.67420631797649e-06,0.0008621376877299621,8.805332782998914e-06,1.9392530438258987e-05,2.5373567586592344e-06,1.0948376820647176e-05,1.4678624006502717e-05,2.261648897698142e-05,9.26839190414469e-06,6.0137512496355335e-06,7.3589315393928904e-06,4.674371007881695e-06,1.7078801421973345e-05,1.7985653528996776e-05,5.208551699654519e-06,5.252459953627984e-06,6.021613888085378e-06,1.832521705019979e-05,2.320226841016056e-05,6.64834526519854e-06,7.3551623262948295e-06,1.2763545774683098e-05,8.62891828228112e-06,6.186315823540387e-06,1.0684460860453766e-05,2.1279144085606626e-05,2.5069961613225205e-05,9.307835086952274e-06,3.303034434276704e-06,1.0104626816956211e-05,4.632874633846037e-06,7.002793742162901e-06,5.757445622145262e-06,7.392651735200595e-06,1.3756440478210091e-05,5.583541592307154e-06,7.895370051684324e-06,1.1296579291083173e-05,0.0006819619807477325,0.0006980225069703484,6.933348466335362e-06,2.9385592543633477e-05,0.0,8.858472181220482e-06,0.0005523091487687489,1.326922895335414e-05,1.1707295783717553e-05,5.031904967709948e-06,9.091749352109308e-06,5.153438390291481e-06,5.9528733016750775e-06,5.761581715748805e-06,4.117590618059828e-06,1.0693269339866502e-05,7.6006362331138744e-06,4.129332373624775e-06,5.864669618550844e-06,7.019294424903786e-06,2.6014992408033474e-06,0.0001954428170350241,8.638374438995014e-06,3.4684332837563007e-06,9.247293338340358e-06,9.264613335272366e-06,2.0199392113739137e-05,8.097066238223067e-06,4.755308847076107e-06,6.852505820290724e-06,1.9799965692022422e-05,8.871151631288443e-06,1.2454715702232798e-05,7.798679466683292e-06,7.918428985580954e-06,4.867720497643473e-05,0.0008876533977245633,1.1296156716486063e-05,1.505503707190932e-05,4.860987161919609e-06,5.756220227053801e-06,1.73290562833533e-05,2.5373567586592344e-06,4.850475621948408e-06,0.0,3.4425864401451364e-06,6.37016455706834e-06,3.414409839453411e-06,3.107247426060999e-05,6.988286133676191e-06,5.638481036529715e-06,1.9964359685394208e-05,2.374907542527273e-05,7.152907256994451e-06,1.0271636925488417e-05,9.439674659867825e-06
Aircraft and spacecraft,0.0001332908776504496,0.00013674707816528894,0.00014111767787351924,0.00017506234299849484,0.00011044846836287988,0.00017876718476961048,0.0002014749524317782,0.00011087247815351131,0.00010208180517156447,0.0006402385453373541,0.0001481546105020819,7.695749221276077e-05,0.00017918908993594601,9.63296788569145e-05,0.0001691674999166674,0.00022756072789623756,0.0001320583084944169,0.0001109412783563278,0.0001132710459391277,0.000416951616028497,0.00013750363067582613,0.00024635132822677515,0.00015754848854026052,0.00017577277662505516,9.404939256539403e-05,9.186919712970721e-05,0.0001139259340678933,9.25931651535725e-05,0.00011886887907459215,0.00010950478311875471,0.00010906880868203501,0.00020299865345519384,0.00032014937669919987,0.00011352943404317367,0.0,0.00011568560342155335,0.000347735925379027,0.0001436882555228742,0.0002659595608061847,0.000259939664386616,0.00014579748099434928,0.00012242682156960735,0.00011196119137180936,0.00012030018873887969,0.0002951216937748447,0.00010039224481803783,0.00012089098791865165,0.00012405915652295113,0.00022345457681355272,0.00018187103876002127,0.00011005662434939828,9.44892406730504e-05,0.00035073925892319157,9.632967885691448e-05,0.00013092116660260312,0.00012077397331623936,7.636744103662117e-05,0.00015368847566264536,0.00011445741982798369,0.0006302172259915741,0.0002307498762209352,0.00010290314683433247,0.00032016453974816967,0.00010292797470774701,0.0013677491119472962,0.00022194294137707464,0.0,7.88113896654565e-05,0.0001044001403404859,0.0008048100771000011,0.00013258681605144432,0.00012737887357048032,0.0006462643965652724,9.186919712970721e-05,0.00018224441429749312,0.0001545882776589435,0.00013017703749367547,0.0003435318140334474,0.00025445294204181967,0.0006496770291341779,0.00013393017879485822,0.0002608971139211865,0.0002060078639998628,0.0001312891885303514,0.0006490445943081009,0.00010493571763009405,0.0002002466688824877,0.00010753013305750479,0.00014365810480064094,0.00018462213796893568,0.00011030111266206239,0.00013538312617759747,0.00010420170484791524,0.0012803268106513525,0.0,0.00013249579108560016,8.983680511428984e-05,0.00010290680931501767,0.0001819025556952594,0.00020419394069816756,0.00023387690022898445,0.0005763057583588679,0.00010095380580603863,0.0002596548838001626,0.00010711136903299875,0.00020364480042490323,0.00014174283397574392,5.056822474735816e-05,9.874559256930796e-05,0.0001822444142974931,0.0001380131795327571,0.00013134133238766266,0.00011809801962971419,0.0001319602995436287,0.00014224262785392152,0.00017446924422876586,0.00012473317302575028,0.00010136799639925924,0.0002388347489932239,0.00016571527361695565,0.0005093233156215035,0.000466038004723222,0.0002354899563777412,0.0001712103457599804,0.0,0.0003768670543993379,0.00011113016446109073,0.00015715782303232204,0.0001272478639031496,0.00014009273309066066,0.00015292914218636045,8.457080898136083e-05,0.0001155486079574857,9.66440223971945e-05,0.000200538222255738,0.0001244065763124723,0.00024113284377596644,0.0001608354070780871,9.976280634156135e-05,0.00020614634724792894,0.00010204542967286433,0.00012049301172260757,0.00010459687294973204,0.0,9.862087469296503e-05,8.58732302124801e-05,0.0005662633732127666,0.00015410303148403678,0.00019311378339306105,0.00021729083223470354,0.00012022449928618913,0.00011571812668291193,9.390979101764971e-05,0.0,0.00018642583077042112,0.00011450555318062974,9.121550781322719e-05,0.00025475920568168806,0.00015516188299677234,0.00012201177252146941,9.632967885691447e-05,0.00016388768205424092,0.0003375016944749442,0.0004348773022409522,0.0001131334442142282,9.186919712970724e-05,0.00012184153619776486,0.00024753732778359886,9.372546310303395e-05,0.0003522534331555933,0.00011649718690003468,0.00012070496619012597,0.00010493571763009405,0.00010539333985852217,0.0002544529420418196,9.235456266359172e-05,0.0002485432258814655,0.0007128692417627982,0.00012070496619012597,0.00011919712997613685,0.0006009891128481663,0.00020491951147723637,0.00010138995229231026,0.0005763057583588679,0.0,0.00013287392395104467,0.000117024408843782,0.00026115508362409956,0.00016739161209019547,0.0005723726486103372,0.0001585385076201831,0.00013489133588325173,0.0001277026001028514,0.00020841601009725282,0.00012062446097761543,0.000204155580816951,0.00010969246309811414,0.00019909259700730004,0.00012871886060430133,0.0001266078951986465,0.00013123647355353654,0.00014750419890497806,0.00017424691967359279,0.0003081214147525367,0.00013084982613263818,0.00017499836621324332,0.0002205475030230204,0.00013715620464994205,0.00011808612015915953,0.00013480586483085517,0.00021307969474425485,0.00012240601758930318,0.00011402650994291916,0.00010097130342167578,0.00021864008354281287,0.00013801317953275713,0.00011004273138482192,0.00017387412967002677,0.00014365514384606504,4.262858185481861e-05,0.00022626749686936338,0.00011174843099065037,9.121550781322719e-05,0.0001967152924965012,0.000649677029134178,0.0001213018631599108,0.00010722233475862304,0.000123082191426913,0.00012188717701705945,0.00012805145056324588,0.00011765190687898098,0.00025409456941929986,0.00020250470037159153,0.00011883580060504782,0.00022238271229547407,0.00015385327564846504
Animal feed ingredients and pet foods,0.0,1.0000000001262046,1.0000000001262057,0.0,1.0000000001262048,0.0,1.0000000001262015,1.0000000001262048,1.0000000001262046,0.0,0.0,0.0,1.000000000126205,1.000000000126205,1.0000000001262044,1.0000000001262048,1.0000000001262042,1.0000000001262046,1.0000000001262046,0.0,1.0000000001262046,1.0000000001260239,1.000000000126205,1.0000000001262055,1.0000000001262048,0.0,1.0000000001262046,1.0000000001262046,0.0,1.000000000126205,1.0000000001262057,1.0000000001262053,1.0000000001262053,1.0000000001262046,0.0,1.000000000126205,0.0,1.0000000001262046,0.0,1.0000000001262048,1.0000000001262055,1.000000000126205,1.0000000001262037,1.0000000001262053,1.000000000126205,1.0000000001262048,1.000000000126204,1.0000000001262053,1.0000000001262048,1.0000000001262053,1.000000000126205,1.0000000001262053,0.0,0.0,0.0,1.000000000126205,1.0000000001262048,1.000000000126204,1.0000000001262048,1.000000000126205,1.0000000001262046,1.0000000001262044,1.0000000001262053,1.0000000001262042,1.0000000001262055,1.000000000126202,0.0,1.000000000126205,1.000000000126205,1.0000000001262042,1.0000000001262046,1.0000000001262057,0.0,1.0000000001262046,0.0,1.0000000001262048,1.0000000001262055,1.0000000001262055,0.0,1.0000000001262044,1.0000000001262044,1.0000000001262042,0.0,1.000000000126204,1.0000000001262044,1.000000000126205,1.0000000001262048,1.000000000126204,1.0000000001262053,0.0,1.0000000001262046,0.0,1.0000000001262053,1.0000000001261675,0.0,1.0000000001262048,1.0000000001262048,1.0000000001262053,1.0000000001262044,1.0000000001262053,1.0000000001262046,0.0,1.000000000126205,1.0000000001262048,1.000000000126205,1.0000000001262037,1.000000000126205,1.0000000001262053,1.0000000001262053,1.0000000001262053,1.0000000001262055,1.0000000001262053,1.0000000001262044,1.0000000001262046,1.000000000126205,0.0,1.0000000001262055,1.000000000126205,1.0000000001261629,1.0000000001262055,1.0000000001262057,1.0000000001262046,1.000000000126205,1.0000000001262055,0.0,1.000000000126204,1.0000000001262057,1.0000000001262035,1.000000000126204,1.0000000001262048,1.0000000001262057,1.0000000001262044,1.000000000126205,1.0000000001262053,1.0000000001262048,1.0000000001262046,0.0,1.000000000126205,1.0000000001262037,1.000000000126205,1.0000000001262044,1.0000000001262055,1.0000000001262053,0.0,1.0000000001262053,1.0000000001262046,0.0,1.0000000001262042,1.000000000126205,1.0000000001262046,1.0000000001262048,1.0000000001262048,1.0000000001262046,0.0,1.0000000001262042,1.0000000001262053,1.000000000126205,1.0000000001262042,1.0000000001262053,1.0000000001262028,0.0,1.000000000126205,1.0000000001261924,1.0000000001262046,1.000000000126205,0.0,1.0000000001262044,1.0000000001262046,0.0,1.0000000001262044,1.0000000001262048,1.0000000001262048,1.0000000001262055,1.0000000001262048,1.000000000126205,1.0000000001262053,1.0000000001262042,1.0000000001262048,1.0000000001262042,1.0000000001262046,1.0000000001262028,1.0000000001262037,1.0000000001262044,1.0000000001262042,0.0,0.0,0.0,1.0000000001262046,1.0000000001262057,0.0,1.0000000001262026,0.0,1.0000000001262055,1.0000000001262048,1.0000000001262055,1.0000000001262057,1.0000000001262042,1.0000000001262048,1.0000000001262037,1.000000000126205,0.0,1.0000000001262048,1.0000000001262048,0.0,1.0000000001262046,1.000000000126204,1.0000000001262055,1.0000000001262046,0.0,1.0000000001262055,1.0000000001262057,1.000000000126205,1.0000000001262046,1.0000000001262048,1.0000000001262053,0.0,1.0000000001262053,1.0000000001262048,1.0000000001262048,1.0000000001262046,0.0,1.0000000001262053,1.0000000001262055,1.0000000001262048,0.0,1.0000000001262055,1.000000000126205,0.0,1.0000000001262046,1.0000000001262044,0.0,1.000000000126205,1.000000000126205,1.000000000126205,1.0000000001262057,1.0000000001262062
Articles of concrete cement and plaster,7.525760332732823e-06,0.0008698501453074797,5.16484754043353e-05,5.578808906042528e-06,9.997150063446176e-06,2.750510748884673e-07,0.0018800978384785412,1.524917840190388e-05,6.613513117871364e-07,2.8299810888302737e-05,1.455211767316556e-06,2.612364161947462e-07,9.151018198972475e-06,1.39824922722936e-06,7.998479440805748e-07,1.8911204853634035e-06,8.489491747475466e-05,3.9555118728365925e-07,3.735304550400137e-05,9.310447488605465e-07,7.973966451538127e-05,8.80551977379135e-05,2.7232791108996585e-07,5.990077444501907e-06,2.536009304885792e-07,4.489153614329761e-06,8.074623777629777e-06,2.6437509905516107e-05,6.082138802606144e-06,1.9002320328754077e-05,2.09355324701582e-05,7.684425117033635e-06,2.8386392191848217e-05,0.0010525974651559352,4.429069696857198e-06,0.00015418994255201373,1.4966852449400595e-05,1.455211767316556e-06,1.39824922722936e-06,1.6014742778771606e-06,1.3951802682714449e-05,2.6013224037834962e-05,3.620164470227953e-05,0.00011168085116125731,0.0002219539614544033,0.00013719183344022931,3.370185599438776e-05,6.053527334954877e-06,0.00027344772250616195,2.1142833629522533e-06,1.0971208895621401e-05,4.519712647974627e-06,5.4441078416833846e-06,1.4699703299834948e-05,1.4594692477467545e-05,7.525629407140623e-06,2.121092320150987e-07,3.2216880516600447e-07,0.00024557533781392965,2.8938518418419012e-05,2.612364161947462e-07,4.429069696857198e-06,1.0286032964218809e-05,2.1160173244461593e-06,0.0005812853672623196,0.0004885100136136545,0.0,2.4838730372744717e-07,3.605461371281504e-07,0.00020926788730959574,8.288551560250303e-08,4.1011901893237906e-05,2.5377811992834585e-05,4.926701767862045e-06,0.001318134574165895,5.060612320764885e-07,2.3530335270432978e-05,0.00011029147932296064,5.1163621382401064e-05,2.5377811992834585e-05,1.977591745864535e-07,0.000142536604510495,4.0535268718705305e-06,3.79857240743157e-05,0.00020327334996898258,7.655838331835212e-07,0.00011975419525497642,2.2694649900317492e-06,1.4172494064854669e-05,2.8068167783903075e-07,3.854353827268586e-06,2.5359164880367462e-05,1.329892540838877e-05,3.084133168990946e-05,0.0,5.379130371540663e-06,1.0885601263030867e-07,9.099055445840756e-06,8.269487800717558e-08,2.6361110626688647e-05,0.0010527302033200535,0.0,2.2207136383428983e-06,9.97171541100558e-05,0.00012766422986727985,3.906878884950642e-06,2.724995102863879e-05,1.914598966264979e-07,1.830838891505589e-05,0.0023591290827022393,2.381702421604592e-05,6.472143259937413e-07,0.00020863437015474938,4.4063319647841347e-07,2.5980891137757013e-05,3.9117384086486e-05,6.077140600928981e-06,2.5224990047813027e-05,0.0015826651826417286,2.5704779921534978e-05,0.00026312629188192073,0.00019833432910016543,0.00011075087528590114,9.465011127482704e-06,0.0,0.0003369708813568754,0.0001628771656394357,4.812396735921239e-07,3.466802697855726e-07,7.071156813850295e-07,3.502246344561442e-05,4.027715450547474e-05,7.846026638331885e-07,0.00022728688238231163,0.00010953331411062382,1.2216916428779151e-07,1.958989074189382e-05,8.394013445611665e-07,7.31531477793202e-06,2.5796512802657565e-06,3.8488629772327476e-05,1.697605811686438e-06,2.324765903380348e-05,2.5362494924622622e-05,6.085303992554294e-05,2.623840402043082e-05,5.210592122834867e-06,0.00043507252932639006,0.00016332788010618645,2.624287277642948e-05,0.0001617039365127576,9.176126474817774e-06,9.363389676919408e-05,3.208744375331453e-05,0.00038759383141958963,6.497781943598217e-06,3.40619418007631e-05,5.902813271788683e-07,4.86993297611383e-07,0.000846954874837555,5.214654753975831e-06,3.40619418007631e-05,0.0028143131890326785,0.00021751107309511163,1.1710972710120903e-05,3.40619418007631e-05,4.960304538028676e-05,3.1196348660583285e-05,2.4966200674981052e-05,3.3111387534556436e-05,5.178967887476113e-07,2.5958205320461833e-05,1.56248540155916e-07,2.4363693411457312e-05,5.116362138240106e-05,1.4493889964919644e-05,1.5785242596541213e-05,8.166870322929347e-08,1.1075293505658845e-05,0.0002355595372643686,0.0031437613741419706,0.0008028829401412983,1.6797607724634454e-06,1.0357293945550036e-05,0.0,5.36661994541978e-05,2.4618589257027335e-05,0.00040857054647984404,6.765336215589784e-06,4.4775375592962394e-07,0.0010263953129760139,4.350604837106963e-06,8.073041901411273e-07,0.00040399078807210894,8.489994625436538e-06,1.4398275664688472e-05,1.5398869803494337e-07,1.2412170386778852e-06,1.4099844516806354e-07,0.0001550076203877465,4.730981042031266e-06,0.0007397411552390991,0.00047220216968813287,4.8958548920008126e-06,0.00015186264081737795,0.00013460401362783825,2.524783471382314e-05,5.264920243341997e-06,2.795342969913324e-05,4.777235730267795e-06,2.4446081261903025e-05,2.7017888315050047e-05,2.188210562273731e-05,1.0756075385718477e-05,7.580284855166534e-08,4.100132515388566e-05,2.5643462565508386e-05,1.174904249222798e-05,0.0004774498995995674,2.890250920133841e-07,0.0,1.3376790741096977e-05,5.565716925418148e-06,3.964315950684641e-07,0.0,6.818954767308819e-06,1.7442947401638718e-05,5.967253796764526e-06,3.03245917884807e-05,2.2508659819031632e-05,1.1102932610958786e-05,2.795342969913324e-05,0.0018072272723083614,0.00016010367053789144,0.0002510553956917662,0.00015795043934742535
