,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.502346211232005,0.7168381672686732,0.7125517942248033,0.47954340411906526,0.6442591323169848,0.6546881642704429,0.702206734543513,0.594967373738959,0.5934715426145868,0.712345782547265,0.6635181926474314,0.6905267013829784,0.49815114476393874,0.6834605907674943,0.6963384748556636,0.6217350827328806,0.7324172607472362,0.687184352783258,0.7378390868390018,0.6776172808561299,0.7055423346020979,0.755381516659737,0.536510430388452,0.6937570200917722,0.5363291751507894,0.6686541511603706,0.6902521832900516,0.6860698219809683,0.5969712821571572,0.47051511145648217,0.6258345008146053,0.29628689314300205,0.535829695955781,0.7472619036774253,0.7554986093172225,0.0,0.6963510369235457,0.7230754222433219,0.5858776388895599,0.6834605907674943,0.680623406462512,0.6682361405858896,0.756212368140004,0.708581968502183,0.7455675524336667,0.7065879227416529,0.6762768515156344,0.7001162294451461,0.39292719487534383,0.6894459425214122,0.6559994551245578,0.6261929450474201,0.6360123864858377,0.5208708569283629,0.6836617960767556,0.47637254221486663,0.6286714246151704,0.7008390672721168,0.7025860818874525,0.7442772909041429,0.6376017353864484,0.6957877522475855,0.5245759104646548,0.6682468531919763,0.1856835497228106,0.6442140261288603,0.7242177503623225,0.7025860818874525,0.6443205999834801,0.7105198397396313,0.7476542941127929,0.701005184745314,0.7308953342059564,0.6686803963067229,0.6909804625579212,0.6572732843016911,0.6912206905638324,0.7337065700926503,0.6808812945786206,0.5985885569114213,0.6686803963067229,0.5943870843874081,0.6989566001212327,0.6651800861538086,0.7286404474483706,0.7208147816808255,0.6601058637078826,0.6384490856027752,0.5475731691686141,0.5403372465244951,0.6947797316915924,0.6385740614816531,0.7374283035066195,0.5191482859461075,0.7660942042960209,0.0,0.6181772452189108,0.6672456458467456,0.5670781539052683,0.698422565887204,0.7443630538461667,0.7560736175743465,0.7241646656381118,0.6347511923281894,0.7158863244014553,0.6568809709166223,0.6820044875725341,0.6254506238387385,0.5703499363728619,0.5995492437292326,0.6554491557320995,0.711939017556889,0.6488643502624685,0.6480371429203323,0.6554662594246218,0.753053496470225,0.7222824249456036,0.47540617423269066,0.7419726507623841,0.683719239648676,0.7544826841159986,0.7088272995711467,0.7258957644816156,0.703280863322965,0.5796562428783367,0.0,0.7430998999554492,0.7012631437873482,0.681296391147756,0.6986314365630824,0.690305924906179,0.7248358120294348,0.4621468469905093,0.6613260289314419,0.7327395774662485,0.7207560824041662,0.6244166155244661,0.5033936442786641,0.6624573284962594,0.6879389773188586,0.6698105527602638,0.7664161165424174,0.6711859835728722,0.7263425916577595,0.7444719368488586,0.715473803039953,0.6772831038390089,0.45956012801684437,0.690480878067596,0.7290605819549011,0.7017869900231842,0.6617862246372808,0.7192162285255521,0.6961216787528287,0.7030038008575702,0.6422332274003162,0.6953356505226179,0.6763093434889358,0.6742723852487291,0.753204268421899,0.685135317423806,0.6961216787528287,0.7199087644821301,0.7481443177636772,0.6805567188248154,0.6891061009646452,0.647617305292618,0.7450694754926607,0.7118512908755453,0.7441528962577438,0.6866786908966864,0.7061415583199872,0.6629272702364578,0.5230499823941159,0.5985885569114213,0.6831240043092485,0.6784980194193887,0.6954099596037747,0.710199518901296,0.7361037461668147,0.6724012449818717,0.7006095542815935,0.6848812380743641,0.7241646656381118,0.0,0.684043530591413,0.5320146333722435,0.7209244495994525,0.6177417239787298,0.7047902613072871,0.7286358651943858,0.6682958604804167,0.6720470829813211,0.7127099003920908,0.6763534959791305,0.5824965990947915,0.7119675104861244,0.6590249317691081,0.6942364508764807,0.7115442730546855,0.4656878491685905,0.6807792478509586,0.6152292288897716,0.4547030914785813,0.5781812274450588,0.7347859711657341,0.7843295946074123,0.6661339272744671,0.7104881340733402,0.4904875851329429,0.7469300586211105,0.7422234749682048,0.5411606518553806,0.6539782320618142,0.4270974697380982,0.7397477164272103,0.743149791325867,0.6178684461973368,0.715880352533252,0.45842418128352336,0.676309343488936,0.5160852213976621,0.4526913462333382,0.38632446857859026,0.6763093434889358,0.5978769357445435,0.5314713220762612,0.46214213757107697,0.7817996435770034,0.7274675657959068,0.6931044800774071,0.7104881340733402,0.7557691415930964,0.7028263119896397,0.7150637809162879,0.7051809746851575
Agricultural and forestry machinery,0.0022483490727723456,0.017092899551722916,0.011215502323618357,0.0016565272255302348,0.004608071742899855,0.0015501795497174433,0.005673692311585721,0.004624533376305603,0.003845815890996548,0.030502059814983704,0.003949699319141709,0.0017472292708275588,0.0021898505416713793,0.003948260043152389,0.001125900891913388,0.004288356102292668,0.01174879279383888,0.002029883216992563,0.011021283084109247,0.0021429985229152798,0.005562187183719087,0.06149425745921417,0.0021682711600338085,0.004458222500311242,0.004806562630002185,0.003973069231092255,0.0018962085911660188,0.0023424151722383608,0.0037589934539779485,0.0016662311729396205,0.006501018897570603,0.0047399781019620765,0.002460864382175329,0.4170485584283271,0.032265896936557785,0.0,0.012065103843406038,0.0904776519044562,0.002460452994068621,0.003948260043152391,0.0019242374624517055,0.004236345907433314,0.005777540662721484,0.010242796083211153,0.005314350577235058,0.00911250079337818,0.02225697478160024,0.01062022510669931,0.008348227228128087,0.49274533138423704,0.0024403304493906723,0.009743923155149927,0.002468163118000761,0.002338889586866041,0.003948260043152391,0.002453737514367702,0.0022520868385541484,0.0019641644223324624,0.00155945850912659,0.007475375955386507,0.003209769071671336,0.0024650278740746567,0.008959447385633588,0.007118658641290125,0.03679307350629225,0.004946614587011626,0.002483048610826218,0.0,0.0015020600966399761,0.002095476605174725,0.005294756652354863,0.0017488270087091843,0.05225214643369623,0.005396006640660757,0.001747229270827559,0.006278662640671794,0.0022660342704447487,0.018931347188943324,0.7456964431588884,0.002784691610279109,0.00266811370169177,0.005644591561008051,0.01100389154131737,0.001600147873368801,0.019531947026502558,0.008498535887290203,0.0026338072214796746,0.00297014592819818,0.00286075429522479,0.004998151939612384,0.00230697646216721,0.01191404299637226,0.04942927170617811,0.00584638557079803,0.009437278818264552,0.0,0.006828762988253875,0.0018894521049976074,0.011093810888922827,0.002053860077823951,0.12000175382614,0.035298147622585034,0.0016565272255302348,0.002482056791217293,0.00607721449936106,0.0043800315006440795,0.0022906910055979996,0.0032592410165274296,0.0007698869078415446,0.003174779685213071,0.007082435047324225,0.018781168248340904,0.0021531309914856614,0.0260792975625725,0.004714540091402761,0.07617277528653671,0.013823903266494453,0.002081218173592835,0.01427742552234347,0.0037268660453395894,0.05654126717475041,0.004272583489341978,0.06525232598458192,0.005686512770774531,0.002005796235995502,0.0,0.05194423719882914,0.00724273107932649,0.002383448558351149,0.0017867873288868732,0.0019212282973028302,0.00421955996729107,0.004097266733981218,0.0032104386719987903,0.00738680373004816,0.04049813597938495,0.004052650390206145,0.003644240089602679,0.010347490543208288,0.0193806175840762,0.005419237927078246,0.05857323157304306,0.007857106312162458,0.004516708318939523,0.0406893276542453,0.009625793998017962,0.008956098501706146,0.0016565272255302348,0.0074613557949105664,0.011557629775804823,0.013164003119603977,0.0041724177904002525,0.004022142682210845,0.005145624794458959,0.02333031980515673,0.006433533953563756,0.007652725161498497,0.0021473855040793303,0.002095671496598478,0.08951071634883803,0.005276021673427999,0.011326712137669608,0.0037685254192907336,0.037852258244042654,0.004799319222571489,0.004951069664031881,0.008849621765856366,0.08462423753133251,0.0055722163853992425,0.08632535997187221,0.0012807492845004454,0.005777540662721482,0.002567362321293556,0.005101515638241242,0.00278469161027911,0.005179154978509813,0.003930201258075948,0.0020875606453798355,0.002687969071118744,0.012502521036402803,0.009400726628263792,0.01503751034583899,0.009050602973032498,0.04768619108201026,0.0,0.0034737755724430345,0.08782241734804654,0.024121202445313124,0.015158944616694156,0.0016410036280091634,0.005905869988283519,0.0017988155922213686,0.0034030547167430624,0.006169114322649852,0.0015866291110834545,0.0431235691823275,0.002455514995926234,0.0018420207919236623,0.0019193025096317187,0.0077389431632573485,0.0016654968609948924,0.019311403749474588,0.005477066285112129,0.0016653103065539365,0.0035369834753237106,0.005796302064060483,0.07771972517096154,0.0043806489363952435,0.002029883216992563,0.0034248240852388268,0.2806002584376524,0.011726485474567228,0.005235528445199952,0.008019155891489304,0.006371806673434309,0.049318536556251055,0.04148576646711834,0.014954154695299001,0.027591157594944557,0.001858365308591963,0.0029464406594013883,0.0048401798708809715,0.0016565272255302348,0.003044011045600184,0.0,0.0021640263657775284,0.06808128393009129,0.002250612735208249,0.07356759086030672,0.00461648741509074,0.0041099898203496845,0.013242099520100208,0.008018379036474208,0.008495415808386747,0.01285614634575897,0.00858917297049962
Aircraft and spacecraft,0.0064932129276173405,0.00823447293774973,0.00602649888403676,0.006962796693739207,0.004208404648211376,0.0060366835777456995,0.007569568682422956,0.008765256285211931,0.00477032173737489,0.01309109672848698,0.0064430512146346295,0.0036683858277801957,0.006924064039880188,0.008672958093342705,0.00971499263715934,0.025075236680322865,0.0098077591973383,0.006375308048677628,0.0057351654199960375,0.011984783699233843,0.005985850262179277,0.02164477137762915,0.005914209442952243,0.008875291123621998,0.00825092468928423,0.00509426883363827,0.0042656316062621834,0.005563371807873061,0.005029606147536233,0.005404160436732682,0.0061024261757735634,0.005596367531882165,0.0067373474932746645,0.01570862361606358,0.004760664667013174,0.0,0.005419513763039594,0.008905713473854018,0.006717114195381602,0.00996994078692738,0.007881305116593976,0.009217883746874307,0.005942236882054032,0.005076088818934871,0.005156332577183275,0.009548343402075174,0.004774281070640365,0.008040297266216802,0.005296455554361953,0.007224777549458953,0.0055500753831649995,0.026634918295678125,0.004148020042048686,0.02017418378124099,0.008672958093342703,0.006042382365827252,0.005605443775782893,0.0036447530120827026,0.006098690630551732,0.007075121685317782,0.012653050496751977,0.008654366496746908,0.005341424429789737,0.008146992033162735,0.005402808903782469,0.007776349529482437,0.007515126107430446,0.0,0.0030955098645315004,0.005401957883111698,0.009453958961215748,0.005393369461361534,0.006354865584805687,0.012848421094781206,0.004265631606262183,0.005981718625815645,0.006247530288325384,0.008347098032519809,0.009564253642655052,0.01133095629204336,0.01290382784697006,0.010238257491135124,0.007491432230590877,0.01405553179920016,0.005547589532450422,0.012895464245811086,0.004823838228586197,0.0075284924768850795,0.004774497155420585,0.006716126387141012,0.006793261914255381,0.005244484030097506,0.009462857035077415,0.0054555914119378355,0.012938324421709354,0.0,0.006373749584173983,0.004742995324865568,0.005191599202864077,0.04286792568480487,0.04738144790343666,0.02811699592502495,0.014359586643546092,0.004890866898807549,0.10048889614469114,0.005712909372387787,0.006803442559845831,0.00579139835884003,0.002387079777480494,0.0052117182722305165,0.005981718625815645,0.012225063801260119,0.005757244281724811,0.00555769729901845,0.00488931828964396,0.007173537983356254,0.009246875551136966,0.005487483224072156,0.0053775716891918115,0.006131315148120348,0.013882651392423275,0.00898830419318362,0.00964097715705798,0.007634255248745199,0.006198272328791392,0.0,0.00912612778289753,0.005554857996962516,0.006061624026025871,0.0068719093587451575,0.006537364720972634,0.02612068380290923,0.003581526744025005,0.005886981367537535,0.004620954714418032,0.0072732136317401035,0.01574525994066672,0.0075665706457031245,0.007243602120542961,0.005014108245778267,0.006834085029847738,0.005104008999482748,0.009593926101966353,0.005266872917720309,0.0,0.004561576741225925,0.004321386467895867,0.011883930903141172,0.008413797328418907,0.004796789887703188,0.005948770693937178,0.019191899436681963,0.004347800082890099,0.0,0.007265068906016934,0.007741707515321387,0.005013949619900122,0.011344277862130532,0.006000723410391862,0.013650080544236118,0.008672958093342701,0.00837773160135149,0.009124659663898445,0.0055600518184901054,0.004964321811946605,0.0042656316062621834,0.005760617883098745,0.06796298503455976,0.005273826752733627,0.015223217049051824,0.00566751739159715,0.005421617942987569,0.004823838228586197,0.00530026075730193,0.011330956292043363,0.005039129377920719,0.00779291192215976,0.005649743295401919,0.005421617942987569,0.005519131097469047,0.007343254286159335,0.007209660804717666,0.009061066057586104,0.014359586643546092,0.0,0.010495583544243955,0.008857816670242075,0.007715863717064147,0.007760366490502328,0.0142838264095294,0.0055128796156481185,0.006300945009697192,0.005637789239564256,0.006628771131428776,0.006296053449337798,0.010279460874252865,0.005301521292688699,0.006831954165138915,0.005801067144363784,0.005871594092552986,0.00615094631035976,0.011423177206393355,0.006760843409146601,0.009189213239067798,0.0062172920764599834,0.0061523584100127635,0.009956183315357704,0.005761258724565716,0.0054728540695600835,0.005609768490480371,0.008178964318550084,0.008306580524919715,0.014077795683078525,0.004531809481566812,0.00486868485953377,0.012225063801260115,0.00752044172054131,0.007385053401945295,0.005935962483961729,0.0013728458375750134,0.010157326641928721,0.0042993935471089964,0.005013949619900122,0.006901216366577004,0.012903827846970061,0.005526452530415194,0.005332760094739285,0.005619820581867831,0.006256442081188991,0.008933449781449379,0.008374176965204634,0.008074792931691518,0.008296113707389625,0.005771425193596261,0.005630933202165018,0.006758912150005347
Animal feed ingredients and pet foods,0.0,1.00000000000007,1.0000000000000693,0.0,1.0000000000000704,0.0,1.0000000000000702,1.0000000000000704,1.0000000000000713,0.0,0.0,0.0,1.0000000000000706,1.0000000000000702,1.00000000000007,1.0000000000000697,1.0000000000000702,1.0000000000000706,1.0000000000000708,0.0,1.00000000000007,1.0000000000000704,1.0000000000000702,1.000000000000071,1.0000000000000704,1.0000000000000702,0.0,1.0000000000000697,1.0000000000000695,0.0,1.0000000000000708,1.00000000000007,1.0000000000000704,1.000000000000069,1.0000000000000702,0.0,1.0000000000000682,0.0,1.0000000000000704,0.0,1.0000000000000706,1.0000000000000708,1.0000000000000697,1.0000000000000704,1.0000000000000702,1.0000000000000697,1.0000000000000708,1.0000000000000697,1.0000000000000704,1.00000000000007,1.000000000000071,1.0000000000000706,1.00000000000007,0.0,0.0,0.0,1.0000000000000697,1.00000000000007,1.00000000000007,1.0000000000000693,1.0000000000000706,1.0000000000000706,1.00000000000007,1.0000000000000704,1.00000000000007,1.0000000000000704,1.0000000000000704,0.0,1.0000000000000708,1.0000000000000697,1.0000000000000708,1.0000000000000706,1.0000000000000702,0.0,1.0000000000000706,0.0,1.00000000000007,1.0000000000000706,1.0000000000000708,0.0,1.0000000000000697,1.0000000000000702,1.0000000000000708,0.0,1.0000000000000702,1.0000000000000704,1.0000000000000702,1.00000000000007,1.0000000000000704,1.00000000000007,0.0,1.0000000000000704,0.0,1.0000000000000704,1.000000000000069,0.0,1.0000000000000704,1.0000000000000697,1.0000000000000697,1.0000000000000704,1.0000000000000702,1.0000000000000702,0.0,1.0000000000000702,1.0000000000000702,1.0000000000000704,1.0000000000000708,1.0000000000000704,1.0000000000000697,1.0000000000000697,1.0000000000000704,1.0000000000000704,1.0000000000000697,1.0000000000000697,1.0000000000000697,1.0000000000000702,0.0,1.0000000000000702,1.0000000000000706,1.0000000000000704,1.000000000000069,1.0000000000000697,1.0000000000000702,1.0000000000000704,1.00000000000007,0.0,1.0000000000000704,1.0000000000000684,1.0000000000000702,1.0000000000000706,1.0000000000000706,1.0000000000000688,1.0000000000000704,1.0000000000000697,1.0000000000000704,1.0000000000000704,1.0000000000000706,0.0,1.0000000000000702,1.0000000000000706,1.0000000000000704,1.0000000000000695,1.0000000000000704,1.0000000000000706,0.0,1.0000000000000695,1.0000000000000706,0.0,1.0000000000000704,1.0000000000000682,1.000000000000068,1.0000000000000702,1.0000000000000697,0.0,1.0000000000000702,1.0000000000000704,1.0000000000000704,1.0000000000000704,1.000000000000071,1.0000000000000695,0.0,1.0000000000000704,1.0000000000000706,1.0000000000000695,1.00000000000007,0.0,1.0000000000000697,1.0000000000000704,0.0,1.0000000000000697,1.0000000000000702,1.0000000000000702,1.000000000000071,1.0000000000000702,1.0000000000000708,1.0000000000000704,1.0000000000000702,1.0000000000000704,1.0000000000000704,1.0000000000000695,1.0000000000000704,1.00000000000007,1.00000000000007,1.0000000000000682,0.0,0.0,0.0,1.00000000000007,1.0000000000000706,0.0,1.0000000000000704,0.0,1.0000000000000704,1.000000000000069,1.0000000000000713,1.0000000000000697,1.0000000000000702,1.0000000000000702,1.0000000000000702,1.0000000000000684,0.0,1.0000000000000702,1.0000000000000693,0.0,1.0000000000000702,1.0000000000000704,1.000000000000069,1.00000000000007,0.0,1.000000000000069,1.0000000000000704,1.0000000000000704,1.0000000000000702,1.0000000000000695,1.0000000000000693,0.0,1.0000000000000706,1.0000000000000702,1.000000000000069,1.00000000000007,0.0,1.0000000000000697,1.0000000000000706,1.0000000000000697,0.0,1.0000000000000702,1.0000000000000697,0.0,1.0000000000000693,1.0000000000000697,0.0,1.0000000000000704,1.0000000000000702,1.0000000000000684,1.000000000000068,1.0000000000000677
Articles of concrete cement and plaster,0.007379184382620959,0.0369044670069275,0.015003676681225573,0.0024261390598387155,0.005244115757977275,0.00025954890778552857,0.04636195539078818,0.015743687812553496,0.0011284836101518975,0.1577807302291362,0.0012500028790154273,0.0004874702009741016,0.005836522641340886,0.003476512367468295,0.00010448522696571543,0.002267879874683517,0.04951262134273226,0.0006376282698721803,0.10122416401743654,0.0013183360503951538,0.020733535214154202,0.14200675359827117,0.00012941618597665474,0.03819944090350359,0.003434869313067994,0.00025327793625969146,0.00015016245313837536,0.021087650520961385,0.0063250621800890975,0.0026263544061785374,0.021915672097887796,0.03309577124452052,0.006402424058484008,0.12252434935997401,0.0590419062943648,0.003210203191865992,0.05909144696286234,0.019818629626672073,0.0012500028790154273,0.003476512367468295,0.0011265268928712874,0.02011411086001256,0.044679880558864,0.012591298826834036,0.014909216501474849,0.054356669358110815,0.027019617368453274,0.0923270892710885,0.000631605395176296,0.033179672533667964,0.0028338444174518924,0.004394593235048121,0.005253395814303196,0.003645187997555442,0.28516504839397616,0.0041160748989742795,0.0005484657928015521,0.00017798644498253954,0.00021018765297298116,0.04071191401289325,0.006618790781036251,0.0004874702009741016,0.003210203191865992,0.00415385750314495,0.0013597250325976563,0.014147302740355682,0.012091537351375182,0.0,0.0002535254012845741,0.0005544340644013685,0.02989501775579961,0.0001713283998423759,0.1619877150792112,0.01881362275383129,0.00014937421698601815,0.022412515414401292,0.0005960368823213314,0.1446152205799072,0.010833496648264305,0.011321188371259158,0.01881362275383129,0.0004161350895646801,0.04013518155156206,0.0030543940668573983,0.03846408483739414,0.023139086846855235,0.0011485045813650735,0.021423951028280857,0.00037086733551163224,0.00992877257954596,0.000498067381304414,0.0050313318760298415,0.15403351265356716,0.01651877688706272,0.047047499584213975,0.0,0.005901176187697811,0.00012767847276410566,0.01245744621707115,0.00020660564233314612,0.1615944874979589,0.059038862619590106,0.0,0.0018544202876999848,0.046575295971073134,0.010336507647376819,0.002474948849061068,0.013105579706332542,0.0002041671183884486,0.013058650257073342,0.02934003703667725,0.15498204666419957,0.0010820053463162997,0.04395083662603864,0.0010380400865812565,0.07675745115622652,0.13932439295042057,0.004094942367950074,0.07858749673754128,0.028303412923257477,0.08463877940197961,0.010132323126988729,0.01920954573935507,0.00823021345333957,0.00649290793357566,0.0,0.1746647205146718,0.0597780708996547,0.001370684430358137,0.00017799883075495039,0.0012087928086773046,0.05106947519979273,0.0001893912032724997,0.0007064300255176414,0.01746649786799597,0.258157366652974,7.886546728684142e-05,0.1286594170154025,0.0007486358036024733,0.005270492579828356,0.0002246131187755462,0.12156841918154254,0.0010869131599064315,0.04468253098801248,0.13883364287816602,0.02757839189399981,0.020607500259997687,0.002264059209299317,0.05356554858829001,0.06619055368109943,0.05907305969866511,0.12125940575397079,0.008640352204226794,0.057524968517887506,0.06282953083689861,0.004832220488696589,0.06100236741299061,0.0007729241334525584,0.00029638219082065787,0.07919875148580614,0.01874758658980102,0.06100236741299061,0.045862770644083034,0.0672268386411463,0.012037848375212008,0.06100236741299061,0.016376892162067756,0.1153378171934269,0.08589092792969331,0.4013125672350689,0.00015493734702260372,0.04462192074250805,0.00015207796089049752,0.024933528183104393,0.011321188371259165,0.06313380513514633,0.0005702635493576255,8.113849809457005e-05,0.028943423009125745,0.03165275556212574,0.03290180930273586,0.04030405944497421,0.0004886554134953633,0.3164978299340078,0.0,0.03168221587310403,0.09652274868438035,0.03534055657365065,0.007639987004894278,0.00021617538677575724,0.043840864388236034,0.0002622640070944398,0.0010605418685620362,0.03256498618011207,0.005438237472954178,0.02107777712860625,0.00021480564698570187,0.0006619993237354867,0.00034477122605079013,0.06236256047207232,0.007513162036628765,0.0879202926785204,0.017201133883411466,0.002930655037966295,0.012949807543728554,0.06536851408653868,0.08259894564138189,0.010697418313617172,0.23727272601112764,0.00275094589433304,0.09772846339326252,0.21493390235179946,0.015175995436810311,0.002521220835484352,6.390634496591869e-05,0.16190499216178716,0.2562876502325474,0.004166630800490217,0.03160211160316288,0.0005035629298186021,0.0,0.015463571069943642,0.002415203849840891,0.00015543269285501465,0.0,0.006388511813710866,0.029058908548778628,0.003210660591110653,0.14395736193361056,0.1997385774214897,0.028380008021469515,0.23727272601112764,0.03872722520994909,0.059802028317426974,0.06240772046521003,0.05651920578819748
Automobile bodies trailers & semi-trailers,0.0025993704007039207,0.05238632825997043,0.0252500990641063,0.0026277954257286143,0.004378012303874382,0.0014388029758846447,0.01310749495608642,0.010849085297615874,0.0043074781965611545,0.006518828406164857,0.004848991201905273,0.0027270885433298034,0.0031871843568533026,0.005088095082452662,0.0023158263363391826,0.012325283526443008,0.020257451357283216,0.002330084346516758,0.016289501790843444,0.0028644805792230237,0.013539054160105785,0.03357053575969997,0.003761148587296256,0.00956878293092635,0.0019398711334588455,0.00317777635290339,0.0018237333103616631,0.00799285825043659,0.007966250872278497,0.010451321220111906,0.011244008321475995,0.000891202858151402,0.017312050378553344,0.14835385206175286,0.02597408608465481,0.0,0.021700441309180148,0.01394172406217783,0.0028253048896069704,0.005088095082452663,0.0034273007341034546,0.017988897709498478,0.043054579535086804,0.018172787892026768,0.01554232053163941,0.026166313583613317,0.016245943728616423,0.015419346185309121,0.004651335076463941,0.005889121834555314,0.0015277963569515786,0.008154728587399218,0.017014663316807416,0.012381541078867103,0.006099066114482159,0.011756670375862774,0.004596236764865783,0.004174531220472875,0.0021532196073235973,0.03522002824491568,0.0025958663016589826,0.0032637981386980357,0.008311197375994504,0.0068338872593150975,0.0036797394281145486,0.013503487779821511,0.011532248767879071,0.04305457953508682,0.0014016999101889853,0.004005050255183037,0.024904693395312646,0.0016562983708269185,0.03767461002849733,0.007095734934674594,0.0019684471700008965,0.005127817421318574,0.0032200107655126725,0.007166994967466031,0.03864062991066572,0.00427089849469405,0.007095734934674594,0.00583995783690356,0.030141551756648014,0.002706390740235251,0.01667847010362253,0.006369388852591205,0.004030800408039422,0.004547118686502577,0.003872344067556714,0.008877912109147089,0.0036050776256118457,0.014787636462590617,0.017608319998107212,0.01576818971785715,0.03899964825935006,0.0,0.011182225519254947,0.003226654840977394,0.013106027053630473,0.004926967476984752,0.060313691782562746,0.027586058081047905,0.0018273442645443442,0.009321053787323818,0.024812583350065143,0.013651421020157213,0.0039585802975461775,0.005988674408426916,0.0016296355510464473,0.015959264666427827,0.008304439113755521,0.06941709637095636,0.020733361514934795,0.02954347805007674,0.02202872530520092,0.035786390415820234,0.03477806957469497,0.003121960123514135,0.024432379513280804,0.009098702285857345,0.04034438405001302,0.04752975558997709,0.01767657614953079,0.013571421609091118,0.009243723800928144,0.0,0.03664434670547191,0.02173740612897764,0.00242046887179311,0.0029529817059801263,0.0034465338512142426,0.014292252876863434,0.0018607057530413264,0.004515392871895173,0.024342566792115456,0.11588569665689104,0.009635996361067703,0.027033798871847325,0.0025856075898273764,0.020935822388937684,0.025203246843228465,0.042233179921402526,0.003694323957097003,0.04059163909254243,0.06526849575650924,0.02454529877089853,0.012648755456404422,0.0018273442645443442,0.026808012055176713,0.03168110692153688,0.02077859401751541,0.004380670400759217,0.02032100973270391,0.005457068336126107,0.035110917912462875,0.007930261146093054,0.015479414373819757,0.002982920018984083,0.0028843924454303696,0.029192248248172063,0.05005065922780893,0.015419346185309121,0.01600963805747602,0.04207874315790772,0.8011335518969455,0.0,0.018732391580414592,0.0499982119858786,0.02450800033394245,0.045677571620064396,0.00348495231628959,0.02448249587495519,0.0012234881613125746,0.004600888180162243,0.004270898494694048,0.012994074363997228,0.013627373732293968,0.003968250063029933,0.02246684601344741,0.025526893521746467,0.011011462898642502,0.022229919983987764,0.017766036128085187,0.05386145405625747,0.0,0.0138067186051444,0.18783013123739542,0.011042833763435645,0.008289759355467266,0.0028869790482489864,0.01448561885761672,0.0025124578545111225,0.003215414754977365,0.016599599340432647,0.022117799516894635,0.03896367693479604,0.004958720559612064,0.0028733603180605563,0.004129480494866314,0.026059209464241253,0.002067586018776608,0.014217480334146078,0.017657076998555055,0.0036212690429842935,0.011303270362204059,0.014457570708414035,0.026988501900913328,0.0185920608136946,0.019167864276700104,0.0089565670124758,0.06817605827161939,0.025726592037055455,0.01053722857939638,0.022344391193763528,0.0012463471128871988,0.009326603006982754,0.037852549215344145,0.024942378378737723,0.02976295206831037,0.004046326764839999,0.0,0.012900919339015791,0.0018273442645443442,0.0044581555094902045,0.0,0.0041444612903025575,0.011475239215172779,0.035201669266357864,0.04508776708446989,0.02438315502958901,0.012727309540570544,0.019167864276700104,0.031979370026196635,0.021686261050852366,0.02405031688590612,0.021844880673433868
