,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.0876929821475068,0.10631644830282196,0.12260020961374214,0.07113596748464389,0.1154920659226595,0.14672293780665624,0.11066241711272874,0.08637201509680731,0.10478951531899423,0.10290292453102877,0.1101607044834724,0.12355844738147284,0.07550853696639977,0.09970095808129138,0.12418156698255944,0.11545526535873535,0.1218668784333972,0.12493777800015007,0.24959107890348048,0.11729576947138429,0.10610852733301325,0.10449664911956465,0.11805388032698046,0.10034897977070771,0.1420401836983013,0.13604121445494735,0.11783418110748192,0.08765209698183656,0.07184528484604367,0.09242086113322696,0.04237944851611151,0.08096114368205035,0.10437624928642468,0.1068287863505755,0.0,0.11557238638734428,0.1720012750417318,0.08983041533109003,0.09970095808129138,0.12214533139526375,0.09956934596257797,0.10555144294227477,0.1267707880039537,0.10971842163302029,0.12305779006713047,0.18898750147382032,0.11116200754515917,0.05722771838131964,0.11293940893935876,0.13870780099371538,0.09530159969424502,0.11545898048050696,0.09063101889622012,0.09971742113827639,0.07202474142086483,0.13316399730226686,0.12607804865656583,0.11998255219330888,0.10621604564723058,0.0946284701725521,0.1375782543456036,0.07750195381890497,0.12296463974556351,0.02812221852455296,0.12270899936997431,0.10926460077191316,0.11998255219330888,0.13918800605186413,0.1634350516419327,0.10751648866926052,0.12979193486962573,0.10358217218626839,0.15208407899115642,0.13589763452152642,0.12162855038634292,0.13602190424089475,0.10339896441501725,0.13161472641684707,0.10453635204891629,0.15208407899115642,0.10241542729732635,0.13159126272879007,0.13517204197398097,0.1167960076889358,0.14112104211362048,0.12469859907761398,0.1180715463586778,0.0969245195237151,0.08000130014941946,0.13728256500238806,0.09214164472104552,0.10502263100287958,0.07743542924947228,0.10514958729369361,0.0,0.08965177578930526,0.1244396129404322,0.08229746178898056,0.10741443362809994,0.10616807255395055,0.10684612817156437,0.10365561064655886,0.11950360810452326,0.11375580561298143,0.10297443383210299,0.16411095593895814,0.11932662555902528,0.12385893663069465,0.08690437705308864,0.12257481541621414,0.10176157435377645,0.11672434009955618,0.10255639704711784,0.1134294843987498,0.10590250249364107,0.10256910054270997,0.0719369098413741,0.10515748675672716,0.1138850082201421,0.1058475935384727,0.11081806057244462,0.1062815426426863,0.10677489651225629,0.08760963589755273,0.0,0.10971539835612798,0.1209198280700532,0.13664807767247072,0.307662672642121,0.13583561053716392,0.10221147256558567,0.0913141600477429,0.13326399117957852,0.21058728311217942,0.10546895921315848,0.09076017627174232,0.07407994285103867,0.1212797833158919,0.11573869917526151,0.1511686787494128,0.10590644304203861,0.1367223962181831,0.10528357931089219,0.10515666827635764,0.11539114478517523,0.15730884241075085,0.06978625825151061,0.11562573415192878,0.1099139006506713,0.1044461469992974,0.11534250301624435,0.133584375983537,0.11138449269860089,0.1020866545430337,0.12154270244521143,0.09245267323184006,0.1019385452518089,0.14213015078484686,0.11795534805599547,0.10629336030417333,0.0995309536780052,0.1020866545430337,0.1097211837392931,0.10594036970951136,0.09775168430425213,0.10103902046147653,0.09412411948991058,0.10487459313561633,0.10162626220814443,0.10491170581731188,0.1161468271261485,0.11044127776796128,0.15207148668393652,0.0755781820013336,0.10453635204891629,0.13149247514102663,0.11458819921670259,0.13297473944335114,0.12420181143117681,0.13063517626472387,0.11287369179090419,0.10192547561978767,0.16126481047886967,0.10365561064655886,0.0,0.13717357515336448,0.07747395479667733,0.11362117285191797,0.08930832062384905,0.1274734731978637,0.10422276967117958,0.12768849155548484,0.13909244063494472,0.10530850539799343,0.13850465027793457,0.08912678040091762,0.11739647494939051,0.12375557130349836,0.14067594568287903,0.11620279474451367,0.07741534012558741,0.11249729160662754,0.09348365492898748,0.06740765160036395,0.09843493859166179,0.11022549213142753,0.10571274647854541,0.11163493747452682,0.10214094757369745,0.0813496912432648,0.10562450975247044,0.10495275263663296,0.08441036073812147,0.12364468269008393,0.07133277428692904,0.10473719525240154,0.10528494031811853,0.08982634812256136,0.10982649834518389,0.08647275665183432,0.14213015078484686,0.07615475997906225,0.06708309716367578,0.061683832453178475,0.1421301507848469,0.09018261756963236,0.07768182443792328,0.0698889130286902,0.10540469415062537,0.1061842762270648,0.12438663297250137,0.10214094757369745,0.10582812397232942,0.11894417424252617,0.11198297485426763,0.11477394999821143
Agricultural and forestry machinery,0.027413529050392023,0.08530156775941915,0.07773299054556383,0.01455335542209767,0.05098671636451898,0.05338080097044975,0.09261048238116365,0.06822349401634241,0.06580152804673117,0.5492164478260196,0.03659211257789066,0.06793997901570274,0.026208007426196455,0.036583533868533386,0.038813573180023646,0.07360289992960378,0.08016236236539795,0.07574939212899487,0.14257374504278988,0.05906080978589014,0.07646720139797936,0.13055000701918335,0.05093008426810516,0.017743574722983237,0.06724926126579983,0.07887030785462959,0.06894248461842349,0.031279688983025994,0.015055897647254133,0.05373582053191349,0.06397898030588138,0.026289084528746974,0.08444960720815907,0.08132233979279724,0.0,0.06858855643394131,0.13548258971209942,0.04536322082058188,0.036583533868533386,0.06691002220967832,0.04827164156335824,0.058671186535289965,0.0781109489669066,0.1082278773174989,0.10693799406127359,0.2364455850048117,0.058819083237633255,0.04428054337967492,0.10089944006246232,0.05211622018389819,0.04487090919699398,0.04913924567575029,0.06358846061583652,0.03658353386853339,0.03411992408394113,0.04984437273262081,0.05668083974922271,0.04587733254225864,0.06853530308847229,0.038111532247443396,0.10126510004397796,0.04301718905482488,0.09300991500878418,0.08190423600539266,0.10124809787319825,0.04095871534091477,0.0,0.04936875941501842,0.05423386312665684,0.06993326105192134,0.04026857561075961,0.0685964169743281,0.08932115385225904,0.06793997901570274,0.08744320043016397,0.08816161705340528,0.046559665942335265,0.10185599667378718,0.06500840456343533,0.10334099100674028,0.06704444302563847,0.08653519520162437,0.05414792179507124,0.10393288744548991,0.09760519754836668,0.12141534899938468,0.057464385427745714,0.04954191610870531,0.04614439197006156,0.09546079503547862,0.06748046571544719,0.07167486526599369,0.06262944495070526,0.05664214050208323,0.0,0.05936093776895482,0.061147467620575296,0.03990766882639598,0.09905432746210541,0.09035676291285398,0.08390538585617069,0.01455335542209767,0.08172432180208812,0.06004934362658674,0.08833771459602645,0.07709635597228118,0.061930693393006234,0.02713901683086479,0.03380130888865559,0.12690361149733206,0.0777193109195117,0.06071002742040263,0.07503564086631408,0.06192602258650413,0.0773888925230582,0.07181549414943354,0.02014913294119535,0.07255635512404886,0.05803838565729325,0.07407923093062277,0.09847790322513755,0.08992539716884466,0.07854073696386585,0.02179414450905847,0.0,0.08627809896515992,0.060222835248575045,0.09660235227078827,0.1945420966726139,0.06675385317077268,0.03908287364280322,0.05079395527687525,0.07411198941067847,0.08152109309158428,0.07184433302052179,0.02558338027444791,0.0359027777169112,0.08108788443809674,0.07846507212598933,0.060626023546186014,0.07352660461931611,0.06391114389218212,0.06217933667872257,0.0719839809719383,0.06249680678847492,0.1064393534971411,0.01455335542209767,0.0901212246874334,0.07780224034124454,0.11200350094381456,0.06565940102983607,0.06710325090292543,0.06488659678318441,0.0401953886821096,0.06727789565075583,0.04871643290827384,0.044113699372126086,0.14116932111082986,0.05924966101026234,0.09501217440472036,0.03768601662360963,0.05884065951486904,0.21368184916448213,0.11962936052142858,0.04616506716627611,0.0638143074716193,0.07942879165278013,0.08076340588691927,0.049052377204060464,0.05448449756114059,0.06818409653548312,0.05867118653528997,0.053802667353179616,0.05970879913922259,0.06500840456343535,0.05161638969166937,0.05420583760496268,0.08761539208018448,0.07630562014999737,0.07214241138844182,0.09509214315636844,0.08339243507840856,0.10679406273756764,0.054245152292512644,0.0,0.09785851104905284,0.06685543634211735,0.10735275086571372,0.04543510812558467,0.04579927437586137,0.08587343688929643,0.06630703851424073,0.09354179825405308,0.028067415067597083,0.05082847093952424,0.10537041360156982,0.10129640780430761,0.042431042002530846,0.06232466306883908,0.06116716356275688,0.017127724714824138,0.08906942702259552,0.11851239927228255,0.026871145023282153,0.08052052759631456,0.07088488111056947,0.0790768075241493,0.06373780172139588,1.0,0.05811918951205162,0.0784587777058682,0.0651097270576885,0.03957614394716642,0.058323764743835146,0.06963390945613446,0.06906455066124097,0.07196672129151281,0.06772196190944853,0.07317536511419445,0.07045974262667037,0.0457650519744924,0.06285357717284588,0.01455335542209767,0.044630370382021896,0.0,0.02174530334603571,0.05765939685697135,0.027036826067108232,0.07064880856743093,0.08243922557672112,0.058359493383118,0.05936421211839903,0.2181170889923232,0.06368655511100371,0.06516485182255077,0.06725049344642646
Aircraft and spacecraft,0.015946009783895602,0.01822090517174973,0.018686105164924704,0.017963036610242882,0.012360893194972767,0.017343790770830328,0.02231413358602011,0.015921446887839922,0.01807826639223585,0.030956942015939754,0.02418098267577351,0.01756245209535114,0.016373709677163183,0.011018876831464516,0.018190660447263193,0.021961917323010723,0.01992068229439388,0.44269834823724874,0.025251679141335998,0.02118678518150839,0.01943565918469401,0.023328427802833625,0.02356486450728705,0.01740984898200381,0.014270385313198217,0.016022949554241654,0.024461206240329596,0.01419482445891104,0.015233190805776264,0.02054978578752477,0.02312829548516264,0.023529745624158317,0.022202408277928312,0.01620417786464258,0.0,0.016921378545953394,0.021236338409311585,0.017169211666821473,0.017701336976989786,0.021683800180690802,0.016495004681844515,0.019231946799554048,0.03633918462090598,0.019243021738838288,0.019161815654971534,0.03063641987987104,0.015445827711574758,0.019252533468460085,0.020058783412588457,0.016365961018328243,0.015809328396841158,0.020054312266111745,0.023248329652474344,0.011018876831464514,0.015797641329035373,0.01995116625587466,0.017623369695995126,0.03097537382501321,0.02785215031107016,0.03226172114721843,0.01867514569076374,0.015163514296942406,0.09265193764794417,0.014698436627952767,0.01762444349361653,0.02301261376007186,0.0,0.009135287424487552,0.07843783140299007,0.023203924003067554,0.02020872263288017,0.016167923785839824,0.032686963641937156,0.016022949554241654,0.01623907765391763,0.030804298826736295,0.016561249539915602,0.02113047844036403,0.019970869168940374,0.03281763995249095,0.02012395300215018,0.024687467627740937,0.01846966170004313,0.023070201240289138,0.032800440029008726,0.018091134038300545,0.02215344308686553,0.01732688886055091,0.017167241850871942,0.018084416266195145,0.016410977042608445,0.025298748975616497,0.014729213347582698,0.021777315915826278,0.0,0.019490247209162002,0.013388894561932315,0.01486838255580587,0.021375853293121663,0.017807239050106536,0.041195577391129994,0.018353264627748847,0.016878585955429785,0.023758762763468284,0.01523628802643982,0.01799023984949862,0.026142483443826067,0.00824868391701319,0.014765288052846055,0.01623907765391763,0.01664292179234649,0.019920884154140915,0.01600288170330533,0.015088027193497916,0.01626382719624041,0.012487525319143393,0.015078998689007651,0.014754199748946832,0.0173059227613656,0.017125132682694354,0.021772954993454073,0.025748245910044484,0.022520305587428208,0.01693713060895033,0.0,0.02176559428622703,0.016056988119441805,0.020107191249380686,0.017156347270286674,0.017787546800293298,0.01961117882969985,0.0112293777899491,0.024518712253159016,0.0184799068145829,0.017017188839759792,0.030025204656487472,0.020807616969614594,0.024263631350278186,0.017566974587171318,0.023877991174864614,0.016361074467845904,0.026005642677970325,0.01622044388385599,0.0,0.015503278240720961,0.01699066409250284,0.03023795304873677,0.020315866721537814,0.013513815957676709,0.022074739908870208,0.016824945799811374,0.016293937160136204,0.015832553834109583,0.0,0.022654898787701754,0.015288563876773855,0.013946386444334255,0.019978763716351995,0.01680417019249113,0.017303962677649432,0.01101887683146451,0.021703950534560996,0.02371390239778665,0.01716415199148249,0.020702460804316123,0.01602294955424165,0.016724282813487274,0.023369511314763638,0.014056089254539317,0.01698387821738839,0.02647413844686193,0.015649218390845928,0.018091134038300545,0.015088074841120283,0.019970869168940378,0.014011058686709129,0.020318120420895133,0.05909104342717502,0.015649218390845928,0.01686719185764302,0.01816784249040783,0.019549495718096076,0.015535044850527245,0.018353264627748847,0.0,0.01671306913697858,0.01234736541865456,0.021384529800785028,0.016912677028175224,0.018466567289907837,0.01323305388543851,0.016974619638270863,0.01858709601419597,0.01873326177613818,0.7308318786281386,0.021230630969104894,0.02555964603283872,0.019052160448635263,0.01873803462633035,0.01695473469260173,0.014688538890372672,0.021113601183316455,0.019745051961381287,0.019394662155475063,0.016618217029230963,0.019506036462002645,0.019567384507762808,0.016636411656980273,0.018999085918247036,0.016603759497414078,0.016346037434378794,0.015264272769335835,0.015177954584649992,0.016307731763507336,0.015998125303512287,0.01664292179234649,0.017762798980398002,0.017026543352945882,0.019365278494799205,0.004333183152904387,0.019258062770030428,0.014448806660133444,0.013946386444334255,0.017980092378911405,0.03281763995249094,0.015133129889936042,0.015020450818774905,0.01911010753061067,0.017382440401268746,0.012162895835941075,0.012755792251213278,0.02133869329117449,0.02200539555804712,0.016904679976463468,0.025703340959790027,0.019881168841952717
Animal feed ingredients and pet foods,0.0,1.000000000000002,1.000000000000001,0.0,1.0000000000000013,0.0,1.0000000000000013,1.0000000000000009,1.0000000000000013,0.0,0.0,0.0,1.0000000000000016,1.0000000000000013,1.0000000000000007,1.000000000000001,1.0,1.0000000000000002,0.0,1.0000000000000007,1.0000000000000009,1.0000000000000013,1.0000000000000013,1.000000000000001,1.0000000000000007,0.0,1.0000000000000007,1.0000000000000009,0.0,1.0000000000000004,1.000000000000001,1.0000000000000024,1.0000000000000013,1.0000000000000018,0.0,1.0000000000000018,0.0,1.000000000000001,0.0,1.0000000000000009,1.0000000000000004,1.0000000000000009,1.0000000000000002,1.0,1.0000000000000007,1.0000000000000009,1.0000000000000004,1.0000000000000016,1.0000000000000009,1.0000000000000016,1.000000000000001,1.0000000000000007,0.0,0.0,0.0,1.0000000000000007,1.0000000000000007,1.0000000000000013,1.0000000000000016,1.000000000000001,1.0000000000000004,1.0000000000000007,1.000000000000001,1.0000000000000007,1.0000000000000018,1.0000000000000009,0.0,1.0000000000000009,1.0000000000000007,1.0000000000000004,1.0000000000000007,1.0000000000000004,0.0,1.0000000000000007,0.0,1.000000000000001,1.0000000000000018,1.0000000000000004,0.0,1.000000000000001,1.0000000000000009,1.0000000000000009,0.0,0.9999999999999998,1.0000000000000007,1.0000000000000007,1.0000000000000013,1.0000000000000004,1.0000000000000004,0.0,1.0000000000000007,0.0,1.0000000000000004,1.0000000000000009,0.0,1.0000000000000004,1.0000000000000009,1.0000000000000004,1.0000000000000007,1.0000000000000016,1.0000000000000018,0.0,1.0000000000000002,1.000000000000001,1.0000000000000009,1.0000000000000013,1.0000000000000009,1.0,1.0000000000000007,1.0000000000000009,1.000000000000001,1.0000000000000013,1.000000000000001,1.0000000000000007,1.0000000000000009,0.0,1.000000000000001,1.000000000000001,1.0000000000000013,1.0000000000000016,1.0000000000000009,1.0000000000000007,1.0000000000000013,1.0000000000000007,0.0,1.0000000000000013,1.000000000000002,1.0,1.000000000000001,1.0000000000000002,1.0000000000000016,1.0000000000000004,1.0000000000000016,1.0000000000000002,1.000000000000001,1.0000000000000007,0.0,1.0000000000000013,1.0000000000000002,1.0000000000000009,1.0000000000000009,1.0000000000000004,1.000000000000002,0.0,1.000000000000001,1.0000000000000009,0.0,1.000000000000001,1.000000000000002,1.0000000000000013,1.0000000000000009,1.0000000000000007,1.0000000000000007,0.0,1.0,1.0000000000000013,1.0000000000000016,1.0000000000000007,1.0000000000000013,1.0000000000000013,0.0,1.0000000000000016,1.000000000000001,1.0000000000000013,1.0000000000000007,0.0,1.0000000000000004,1.0000000000000007,0.0,1.0000000000000007,1.0000000000000004,1.0000000000000009,1.0000000000000022,1.0000000000000007,1.0000000000000002,1.0000000000000016,1.0000000000000009,1.0000000000000002,1.0000000000000009,1.0000000000000004,1.0000000000000009,1.0000000000000004,1.0000000000000009,1.0000000000000007,0.0,0.0,0.0,1.0000000000000004,1.0000000000000013,0.0,1.0000000000000018,0.0,1.0000000000000009,1.000000000000001,1.0000000000000009,1.0000000000000007,1.0000000000000002,1.0000000000000009,1.0000000000000002,1.000000000000001,0.0,1.000000000000001,1.0000000000000016,0.0,1.0000000000000007,1.0000000000000007,1.0000000000000018,1.0000000000000007,0.0,1.0000000000000007,1.0000000000000013,1.0000000000000013,1.0000000000000007,1.0000000000000007,1.0000000000000013,0.0,1.000000000000001,1.0000000000000009,1.000000000000001,1.0000000000000004,0.0,1.0000000000000004,1.0000000000000018,1.0000000000000007,0.0,1.0000000000000004,1.0000000000000007,0.0,1.0000000000000007,1.000000000000001,0.0,1.0000000000000013,1.0000000000000009,1.0000000000000022,1.0000000000000022,1.0000000000000018
Articles of concrete cement and plaster,0.007405488998194808,0.021085554576933722,0.015133829234626885,0.000638634801494656,0.007599932667028926,0.0015205327039449976,0.033149893264627694,0.06345132618204581,0.0011409099551456844,0.017954992947528958,0.0006015965439260073,0.0037075206544164747,0.0039685590030954085,0.0016160588668917917,0.00030141568299618833,0.0039929012354873086,0.043826196978337624,0.021909857246084612,0.06540928693349156,0.11369448586057646,0.01833646952569964,0.0004465338993795646,0.019631178139805708,0.002863203147774684,0.004126441519117484,0.011378583327055204,0.03390283918022685,0.002668141400939425,0.0017731099503410562,0.04025338191185791,0.026476684639904303,0.0024473897528218447,0.01792048386789385,0.02728645781422719,0.0045732320000179,0.02258825753058104,0.014587414827609285,0.0006015965439260073,0.001616058866891791,0.009473044792191323,0.03172311550455859,0.01777085939909081,0.014559793601049571,0.034280836239943165,0.03190363337855854,0.013272626495834801,0.01769421182610262,0.000417170960183594,0.01518051184685421,0.004061362866151922,0.0019065771252265488,0.003989193008265698,0.02126778941906899,0.008233487986503075,0.0014428105573608737,0.0012010671956725289,0.0006711131737969334,0.0023264292403944935,0.020606936029415265,0.002835072345121187,0.0037075206544164747,0.0045732320000179,0.0032278667815900473,0.0008929680730805654,0.011480397494789567,0.00979694062879221,0.0,0.0013534616314727292,0.0013297284622206195,0.016621043068811875,0.0018643348533697473,0.01551100969018672,0.07919473639171581,0.012052014302925459,0.019696139259260115,0.0040643068696942,0.015109070385027552,0.00891514098424525,0.012730510187385625,0.07919473639171581,0.0002994392054914899,0.012484552103659136,0.013130259407267851,0.015251778611394857,0.011994428527377437,0.0023407093148573015,0.01146714759520604,0.00023996822325070337,0.005306303824973645,0.003808195283978515,0.0022445035574252072,0.019632082897408754,0.010444876134452809,0.018328359894045704,0.0,0.002408501979601504,0.0014761822962552045,0.006060036797496897,0.0005095316943132456,0.01749710730002186,0.027287588953155407,0.0,0.012483625907016892,0.014682246509845388,0.004669760633494536,0.021177963205217195,0.017983477266639923,0.000807101113052641,0.003637288477526821,0.0200866510675721,0.021222971198491557,0.001932319135147199,0.03443759484646908,0.0016067465991478186,0.018262363151508483,0.015988549341038726,0.0012357913852998066,0.019899309771192357,0.01798274390952281,0.018619026828045525,0.016604651773513647,0.012125911502641367,0.004975910885442136,0.006874768743232462,0.0,0.018210542143593283,0.022829865447153905,0.008244530962034258,0.1292260847903261,0.0030003354895946233,0.01759214607273452,0.0007145709731174836,0.0009907461896113108,0.01487260865772676,0.017818805078431203,0.00018519668979863487,0.01181591674012394,0.006008215628080644,0.023090387662742035,0.0003161314973871586,0.01836265533526063,0.006293640962430535,0.023042190686147677,0.019618461728493203,0.009599859375619371,0.0168550952855142,0.0006215760435129381,0.02014950417324664,0.02158719437893785,0.018323789903995524,0.022558134310736118,0.011757814004388429,0.005716268591381597,0.016727519505343368,0.02679216956854209,0.0020937499613388586,0.017699768858429433,0.04631783759439511,0.0011992239177120452,0.025106069580534154,0.0029547076293018238,0.017699768858429433,0.03081956721877768,0.019028891708291272,0.005968843116963051,0.01769976885842944,0.02241935843113745,0.01866798427694375,0.018667816619688363,0.014789189049815951,0.000899184066320087,0.017881798690040508,0.0019422891707413924,0.040275398006399656,0.01273051018738563,0.012516666925858202,0.000290251274943837,0.0004197446149700422,0.04789158013958248,0.0312233830994714,0.020339246820321667,0.021239554071226737,0.004094452412253654,0.006902111869153114,0.0,0.06112252918906486,0.016655494047934802,0.01927690521271291,0.0031441806168486545,0.08703496006245295,0.02513096455803227,0.08392551971652702,0.012991301120104272,0.01862404400005985,0.005351716438856001,0.01634198828775086,0.0004931847296107536,0.0032137355924906626,0.0007271834252300722,0.02262908923916098,0.006722303689038759,0.02240833006496042,0.011179798519100729,0.00307595024641081,0.014775727339049312,0.0142375024957041,0.018531815412699156,0.016116902079576226,0.017218789567739493,0.006405600938566335,0.016799643299813736,0.016852444556345974,0.007691573146230796,0.007624267560827309,0.00022881017748053442,0.015512603286740834,0.017965293921350167,0.00117004605545464,0.019082440035949253,0.0008781319372437267,0.0,0.044885994362019274,0.0006355507786283844,0.0001446736342018841,0.0,0.0031245788610538114,0.011984595337526344,0.0018425876611913592,0.020381869484117507,0.014974736617372444,0.013322590860521002,0.017218789567739493,0.02100107352989499,0.02282465390055413,0.021738048642923974,0.021648553084588264
Automobile bodies trailers & semi-trailers,0.06241271808169888,0.05180593789991989,0.0636392835635158,0.006627403555244994,0.05063197060941,0.014846671975508532,0.07300949709867026,0.016704184748797597,0.04064379011984821,0.013640439199046273,0.01326693492466068,0.04855929646877571,0.006778798824493764,0.008082457017257922,0.0395365053263914,0.04812554592761312,0.06148988859332032,0.3697885670158893,0.2790590244873151,0.10730721874984787,0.048302061417431215,0.06846811732894914,0.08405542292982797,0.003985262298934584,0.05570233920250803,0.03045771916285481,0.06189298105312779,0.014669188660866566,0.012364782312404333,0.028219746140524627,0.002124513471447231,0.0398989308914057,0.04548102536391245,0.04743651738211288,0.0,0.05798124320081885,0.0828453850941007,0.00433578800605324,0.008082457017257924,0.056315372454188134,0.030645658851062976,0.053443905359934284,0.06771340684637757,0.15223793259247898,0.06303303325840363,0.16626038737312207,0.048216357999079355,0.007380745583402316,0.11869853020139157,0.07084413829407019,0.039999895274775224,0.039799918344944646,0.12350371556635911,0.008513755462149813,0.01598742590415265,0.04055712657539763,0.06750145116598394,0.03148969072924161,0.05997262647786119,0.05421362693458322,0.055155414415572104,0.014134209490351511,0.02733460530506479,0.006937732157171561,0.04385675497517524,0.06195406277529873,0.05344390535993428,0.013709636430242044,0.03964100572637878,0.11191494091164646,0.018614122777130523,0.037306496452440364,0.06828230840066364,0.0327711866685721,0.011216400094542592,0.059143983325608405,0.014067976472427338,0.08382546668267747,0.036037338819040046,0.06828230840066364,0.09812938614773971,0.13282029411039414,0.029291163937233047,0.19384842797759955,0.10294106271558665,0.042726634360705125,0.015041012676488993,0.041438536104144996,0.03224344654465057,0.05401169585656694,0.026338831778589134,0.050138023095104595,0.04124470823906482,0.06689079878661244,0.0,0.017009525247404553,0.05278386253101442,0.03214765813123632,0.05938906758076162,0.052003616904317485,0.0485594463590265,0.003210800575215894,0.07358744824632532,0.03861052808955034,0.043490678239995084,0.053871113904145417,0.06206654195955508,0.012500081714922943,0.030454408532427084,0.03922404821218852,0.053324885014769674,0.053442722923655296,0.06063025828140503,0.04937808848503245,0.049105658869880775,0.05188396230130332,0.00479373493284784,0.051300118576687835,0.03485414473965065,0.048734265348373516,0.11860169289719268,0.043507054397320936,0.08899891109921731,0.023609031167555423,0.0,0.059785191257048995,0.05742562710162201,0.03856195588578229,0.2673379060304899,0.06694260678693066,0.07315630875528605,0.023249979791762403,0.06552253631308677,0.2960760396732019,0.051010458769738254,0.013621727228235365,0.04373871363465183,0.06628868425241653,0.04586596592149792,0.05010874866920577,0.051845599856298295,0.07152702824690885,0.053320031059100166,0.05139328417149177,0.05158183018248405,0.05461182477104038,0.003210800575215894,0.08553320758233825,0.05592308199682901,0.047189287759682556,0.055616334750320004,0.042717309756570496,0.06460591900593085,0.009515810623751555,0.050998679254620954,0.01258040696829822,0.0481869116791154,0.22906542045497888,0.03270703459026074,0.048835785899101904,0.03918613447218018,0.048216357999079355,0.06649939318046885,0.05009335234196813,0.04317021084428329,0.0,0.02893998906229286,0.049883612020920294,0.04401913315153491,0.034901271403924086,0.04284332427945925,0.04901289961068834,0.020627757721467643,0.012702126180077584,0.03603733881904005,0.03659965445858683,0.04604368802800865,0.05741641690735373,0.05080154467773711,0.04500560068048415,0.03345444733994488,0.0442430616063928,0.11663499619322909,0.02889005012437847,0.0,0.06329410287761572,0.04447912667927064,0.09912957085694929,0.011914433578482247,0.03593999795347041,0.03890627894377687,0.051732983042387846,0.04798959957835005,0.06975178625429262,0.5127751271702188,0.0796337883041036,0.056030092578721984,0.05291011835304107,0.0514902560728029,0.057344128102094036,0.05233217084971184,0.04671001170430554,0.05253674067726791,0.006469081186139439,0.1027364573335118,0.06387859633467485,0.03372830049156007,0.04459961559862281,0.027425178381062155,0.08545059858099278,0.014641716478638189,0.0431066475156443,0.02513139378173359,0.040289870434358305,0.010540605118676534,0.018254521484360145,0.07091086325006536,0.046589421798056675,0.05445831983738163,0.04849064409196121,0.0,0.023966218718036884,0.003210800575215894,0.009183980292870594,0.0,0.013899243835658937,0.01778009688182487,0.04429822875417699,0.05406632423746917,0.037735302655608274,0.03567591455062893,0.027425178381062155,0.053346578257545435,0.05743731956882567,0.056649519112395685,0.05910002290862382
