,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.0015769758842619093,0.0008434385405660061,0.0007647719720373109,0.003938740747652677,0.0006901444328800036,0.0007196965669285543,0.0007772567395885917,0.000973097346648243,0.0006287656804012385,0.0007850787726797612,0.0007889361558730608,0.0007466620970908879,0.0011842757209727824,0.0007855033513677034,0.0007468937350533729,0.0006852696462348793,0.0007708964642911331,0.0007442260631183885,0.0008764729783397312,0.0007713226356596134,0.0007685483868389881,0.0007755059138896864,0.0005703963441635182,0.0007672067332334554,0.0007895405372418066,0.0007177110176263778,0.0007594552936151452,0.0007271589973527899,0.0009316422112613742,0.0008035393831677733,0.0018609772147088475,0.00032445026809967365,0.0584278107004289,0.0007778909120006046,0.0007778625114862587,0.0,0.0007594524754313443,0.000766003971009854,0.0008699911344478443,0.0007855033513677034,0.0007711468540890818,0.02410304977268573,0.0007754249387402202,0.0008460978555699323,0.0007703534326249065,0.0007733886161613241,0.0007628069890405617,0.0007704866292437447,0.015996483985742556,0.0007515794080581035,0.0007153485359694499,0.006505472266227442,0.001756542738305359,0.004661064560365213,0.0007854784731929519,0.0008026537234281099,0.0006756705787061329,0.0007570644397821482,0.0007485796943638954,0.0007769246275415754,0.0007854703336839078,0.000759104102305212,0.03799979238425463,0.000724959331272356,0.0007104910082049641,0.000770011355186575,0.0007485796943638951,0.0007140583424285749,0.0007653890892717237,0.0007733734534678248,0.0007628493207425096,0.0007796382484989281,0.0007810475669056181,0.0007602144299911414,0.0007498563826726685,0.000758806694595608,0.0007784636458950485,0.0007486649863406813,0.0006709263975227008,0.0007810475669056181,0.0006329482240249499,0.0008930892406476932,0.0007480475005513874,0.000756820755206381,0.0007647313401293552,0.0007569605084855998,0.0007492388231146734,0.0005825452225968994,0.0013064533565060373,0.0007601425728337411,0.0018150453571144317,0.0007762195932675557,0.004522194737592634,0.0007763957533722795,0.0,0.001994424927371767,0.0007205707568289948,0.003909728168883434,0.0007237851905700245,0.0007763606051239582,0.0007784787384499144,0.000778797477083289,0.000778940623677347,0.0007617975879436139,0.0007164321051754164,0.0007648597399137851,0.0007249116205869331,0.0006152989023187406,0.0025110191797125384,0.0007277637630671345,0.0007806625008569737,0.0006859607916777013,0.0007879146681993065,0.0006934656918693399,0.0007745445080125444,0.0007798413049079387,0.0008144984679905007,0.0007753006837548656,0.0007944750401273952,0.0007735549460168504,0.00074588448372313,0.0007634748607923947,0.0007387063059170392,0.0009804848607027573,0.0,0.0007760158098101477,0.0007578363573656449,0.0007367202340408198,0.0007618483973968064,0.0007490228374862191,0.0007778591902322302,0.0005027320016978761,0.0007088344982382076,0.0007670198116843524,0.0007734482267954976,0.0017421258642268216,0.0007797189684562899,0.0007198197169005046,0.0007272021025681205,0.0007280078150725882,0.0007759224231108261,0.0007198350773287136,0.0007711590527139341,0.0007754141462752087,0.0007686318030017521,0.0007210391673467411,0.00080498079134843,0.00074869233604047,0.0007736893459140914,0.0007770419458636358,0.0007537041496405776,0.0007202479642494437,0.0007697223945017283,0.000793747108454923,0.0009028681531498025,0.0012587188769646134,0.0007932353178567486,0.0007751529162396292,0.0007809299949678222,0.0007770435042492095,0.0007782910402354714,0.000793747108454923,0.0007744116173801037,0.0009923096139029712,0.0016359790918120548,0.0007855127361397703,0.005743372840492243,0.0007763564384260195,0.0007815754905602259,0.0007769169971454154,0.0007350747962082055,0.000776861428878063,0.0007265040485578721,0.000781384962336105,0.0006709263975227006,0.0007542636788429505,0.0007777606649159186,0.0007396039229075463,0.0007522354458860632,0.0007750645945820285,0.0007492509564543575,0.0007328466602104578,0.000953154504591178,0.000778797477083289,0.0,0.0007700473420440255,0.0007979402984611701,0.0007588385100454028,0.015001207395074106,0.0007556827109256615,0.0007653461588674711,0.0007838550907022157,0.0007207898843877793,0.0007816715452871339,0.0007455215490819752,0.0012049388373629227,0.0007565379427211438,0.0007245236458431265,0.0007542667479883826,0.0007610845211927574,0.0008036391152122952,0.000758824494098658,0.0006466877394111135,0.0009336048290726717,0.0007876360519491433,0.0007680781345249234,0.000775279875218752,0.000707865062632246,0.0007842355224132271,0.0005309810097766318,0.0007761322332657751,0.0007766767876112375,0.005139962363810462,0.0007024609190238775,0.0004649365721095189,0.0007790581026447752,0.0007781947081538597,0.0006645183037832974,0.0008951776535463559,0.0004866351250015654,0.0007751529162396296,0.0007013056800714894,0.0008057669040357253,0.00040636391238620736,0.0007751529162396297,0.001261530969186941,0.03931910776699768,0.0008026819345754642,0.0007759136909322723,0.0007775484126306215,0.0007713500118268937,0.0007842355224132271,0.0007827145998079394,0.0007565986007209405,0.0007667284475127652,0.0007611022584485478
Agricultural and forestry machinery,7.305393185097512e-06,3.2571837762883395e-05,4.303319993174875e-05,5.948054975194618e-06,2.5277750762398778e-05,1.827985054511901e-05,2.1355499932447333e-05,2.0654195736508483e-05,3.449283240173253e-05,1.34872355155334e-05,6.8856968568643594e-06,7.730259155828972e-06,2.2345669811679924e-05,6.880305683767342e-06,6.5877206279418905e-06,9.808242655331983e-05,1.9351378147017373e-05,1.2181524018453403e-05,1.5421689179548083e-05,9.454975958321074e-06,1.3148773027133016e-05,1.953662215898092e-05,2.3419849203513553e-05,4.286317351944538e-05,7.719537090410671e-06,4.059295429565591e-05,8.979841738666304e-06,1.673018921275673e-05,0.00016041962693235623,5.989479507718961e-06,4.142111105793029e-05,2.400768829924431e-05,2.9869193185010565e-05,1.301925968517158e-05,2.933140414241991e-05,0.0,2.7182773437288422e-05,9.264228099522184e-06,1.827512165554862e-05,6.880305683767342e-06,9.858042158805465e-06,1.845846775714228e-05,1.0465929951813595e-05,2.4578935711486783e-05,1.867686269537178e-05,2.2287646993492515e-05,1.301540807287965e-05,1.0849040749183539e-05,6.90070235424073e-05,1.3692140396372437e-05,1.6867932139065106e-05,3.273978571015649e-05,1.631067819929176e-05,9.294755282038281e-06,6.880305683767341e-06,1.0480795643745532e-05,3.776885370822208e-05,9.314817640435644e-06,6.630244397829482e-06,2.1349945046868112e-05,1.072319648675252e-05,1.1577913764265184e-05,7.224568726509596e-05,5.765128915378328e-05,2.8912718876326905e-05,7.040933109760274e-05,0.0,2.118591933422904e-05,1.196461622932124e-05,7.923325780491361e-05,1.920371532236558e-05,2.3349341341785417e-05,1.0562281410408393e-05,7.730259155828972e-06,4.131344702720836e-05,1.0698625955961963e-05,1.010469356178351e-05,1.45550707708711e-05,2.466498899477803e-05,1.0404675603136863e-05,6.321887022306988e-05,2.044308945061548e-05,2.027794271035818e-05,1.9566462815980976e-05,1.2861643365076933e-05,1.6433906928107626e-05,3.136423808729685e-05,1.574977071157892e-05,1.6431034162575955e-05,1.0868095762544148e-05,0.004035316554436434,1.5333537649219034e-05,3.9260844303958656e-05,1.090961704276834e-05,0.0,0.0018261855438433127,1.6045802753232333e-05,1.2673982990609484e-05,1.3804476901331853e-05,1.6743410530290547e-05,3.0145779681985492e-05,5.948054975194618e-06,1.1680106032373506e-05,3.672836235660841e-05,0.00012179505766592373,2.450475588009251e-05,1.7257108363230523e-05,8.243269245864088e-06,1.549780793502627e-05,4.5455419234858896e-05,1.0688142913336437e-05,1.533625789629066e-05,4.015726952307726e-05,2.6014859916863355e-05,1.7595529981777272e-05,1.3117384230404485e-05,6.5215331587629975e-06,1.326682983519779e-05,1.7636332122729294e-05,1.4649562738643386e-05,3.8537286403953105e-05,1.8081000373872135e-05,0.00011350155508508887,6.686173443126731e-06,0.0,2.363466973030804e-05,1.9522192330124592e-05,1.5178664551435387e-05,9.266125281319963e-06,1.5413913412817367e-05,8.273379006109339e-06,4.3299177847198265e-05,3.438047625457067e-05,1.77695218090333e-05,1.8011895234810807e-05,0.0001527156953806322,8.1896119916029e-06,5.171994918938714e-05,2.0970792514823455e-05,2.1511074047778286e-05,1.7983183092855317e-05,3.721939687863259e-05,1.2918456913646388e-05,1.2054938780334689e-05,2.115589369973138e-05,2.1664558827776752e-05,5.948054975194618e-06,1.2834296905573028e-05,1.8784922894039485e-05,1.4460064063632702e-05,2.561740714221408e-05,2.393866633530777e-05,1.7918172974653173e-05,7.533416310311967e-06,2.2895416915391533e-05,0.0001564057090474551,9.09336723359451e-06,9.373148390152688e-06,1.2078937772886827e-05,2.2185859747276388e-05,7.170748077299709e-06,1.0904931818051987e-05,2.6265270668633326e-05,2.8262126359978075e-05,2.623543179565298e-05,2.3587771339178682e-05,8.478824292631702e-05,1.7809350903031247e-05,9.50934722380989e-06,1.2981594535800741e-05,7.296005193269421e-05,1.0465929951813591e-05,1.703240557043418e-05,2.6567107616675155e-05,2.4664988994778037e-05,0.003482859076928684,3.686505916640505e-05,1.7758852916144296e-05,1.5683941910841934e-05,1.7399253357015225e-05,2.0980038169702305e-05,6.305707074552548e-05,2.2029390111116725e-05,1.2232872547028774e-05,0.0,1.2272264591454929e-05,1.2204735081378834e-05,2.289492966687194e-05,0.0004879612514996792,7.359485259820407e-06,3.296531837933149e-05,8.492952050412091e-06,3.704869637096158e-05,8.688452921152974e-06,9.76938850270533e-06,1.4380229129815105e-05,1.2270005564852755e-05,1.7308625072098988e-05,1.2196936640341787e-05,2.1922787737882012e-05,6.035430979095998e-06,1.7961523749248493e-05,5.421998149829454e-05,6.359025904410572e-06,3.472930408387642e-05,1.7939513423614474e-05,1.7160106218732267e-05,5.174131103366862e-05,1.2181524018453403e-05,2.6732528718245005e-05,1.2150161158694261e-05,1.27467902424468e-05,1.3538239797913898e-05,4.0887648780451735e-05,0.00025616012532095285,2.2087365128995307e-05,1.2018394760587594e-05,2.380108782042951e-05,3.323699406564079e-05,1.1208632263279516e-05,1.8327758580916187e-05,2.4329241458772837e-05,5.948054975194618e-06,4.082061764958302e-05,0.0,6.9532746271472156e-06,1.4009573782905121e-05,9.759907274623865e-06,1.5494480585319632e-05,9.424947832416484e-06,8.710345744572522e-06,1.3634593262378942e-05,4.750836268734454e-05,2.3912830377692616e-05,2.2421580561636184e-05,2.3559863420532227e-05
Aircraft and spacecraft,4.039963119566825e-05,4.8851423257709436e-05,3.5324018148049635e-05,3.686189157040094e-05,2.581877043084844e-05,4.902084909420817e-05,3.6464690343726305e-05,0.0027280298300688326,2.9086743392766784e-05,4.0015905258831135e-05,3.8142588802724684e-05,7.834521520081258e-05,3.226032104220096e-05,2.539394843902565e-05,3.596384798597047e-05,3.79092949419347e-05,3.792190425741179e-05,3.460688179659055e-05,0.00018009735759774752,5.665956333260955e-05,0.0005785250775565119,3.291579793400446e-05,3.956542089724303e-05,3.61269989480032e-05,3.6258020298108264e-05,3.597473237134541e-05,1.9375266934606804e-05,8.574753261776613e-05,3.817349181141687e-05,3.718908486360119e-05,0.0006244545819985673,0.0009089051035222319,3.718034071680795e-05,4.154269042692567e-05,2.0141402545066307e-05,0.0,2.7304385690119922e-05,3.779970596374137e-05,3.684545190368305e-05,3.0190699682514988e-05,7.199819552489971e-05,9.060714303906452e-05,3.254508070319152e-05,2.337026780594328e-05,3.0276936811857864e-05,5.681402868089873e-05,4.046233357728657e-05,3.058929177437055e-05,4.6453500323631745e-05,3.827040306841676e-05,2.8002383659883513e-05,0.006324337006485348,3.6094241545949384e-05,5.1292270736628106e-05,2.539394843902565e-05,3.28953723473565e-05,0.00018876679442640445,8.067863633039909e-05,3.6590425670214e-05,3.753997760900532e-05,4.258705767874605e-05,4.024736785683884e-05,3.8872094079135646e-05,3.446960380753239e-05,3.901697307853381e-05,5.3145389547638084e-05,0.0,2.4760164696387855e-05,3.707276707074712e-05,3.8056092770641907e-05,2.5944081049513913e-05,2.227137467062338e-05,4.162939205275929e-05,1.9375266934606804e-05,3.670835222647141e-05,3.662431142485983e-05,3.1129502238218285e-05,2.7755440962649443e-05,6.7455842274661e-05,4.1041365981400495e-05,3.869444125455593e-05,3.691263537018479e-05,3.518504229063373e-05,3.6142028349576315e-05,4.104699254224412e-05,2.7691590952948614e-05,3.684933995865506e-05,3.190053396798024e-05,3.6845179190160984e-05,3.883035834918167e-05,4.9874742469058244e-05,8.502192778708061e-05,3.8320393304369906e-05,3.657129005121153e-05,0.0,3.7608347893693775e-05,2.416149720892229e-05,3.6618481269554686e-05,4.666397305042767e-05,3.688669467611457e-05,3.767374017397785e-05,3.3069814833492493e-05,2.9791413757547758e-05,3.4699099818433176e-05,3.5134294014185854e-05,3.51035450414007e-05,3.663570288977975e-05,1.1882793406502719e-05,3.693124784905577e-05,3.670835222647141e-05,4.087755258973688e-05,0.00023037046931856985,3.4869578714309466e-05,2.8609104065471203e-05,4.47859397945048e-05,2.7095807770096187e-05,3.682960750369869e-05,3.430422337982704e-05,2.998670851926408e-05,3.7850891362720815e-05,3.4038737458151554e-05,3.570950980137962e-05,8.4085391044921e-05,3.6106121315244684e-05,0.0,3.620180685540057e-05,3.7210719706217824e-05,5.4289840473054504e-05,3.803660820323622e-05,4.036317293528122e-05,5.234441121632418e-05,2.0691470122002802e-05,8.160234305893623e-05,2.0663135072422e-05,3.304806958424377e-05,5.222518660735953e-05,6.720079915733069e-05,3.88577597785547e-05,9.732670473057034e-05,4.03720635161646e-05,2.3312409145286976e-05,8.789061225918043e-05,0.00018807080806499478,0.0,2.928150453457155e-05,0.000529435835265816,4.0349657881521974e-05,4.103342499681566e-05,2.8550680250535198e-05,3.509001412907874e-05,3.846557824018679e-05,2.0353219859779786e-05,2.1090347416661675e-05,0.0,5.2588679724907374e-05,4.4480370604224326e-05,3.6560686724897415e-05,6.754429242111021e-05,3.473478227732772e-05,3.888748926809014e-05,2.5393948439025656e-05,3.575167391754261e-05,4.4050237634400784e-05,3.1868527060593846e-05,3.357136018945843e-05,1.937526693460681e-05,5.962108336675714e-05,3.3551584541753005e-05,3.6035841283118794e-05,3.3414202397918916e-05,9.506233854276169e-05,4.3319656307691614e-05,2.7691590952948614e-05,8.954326088941797e-05,6.745584227466102e-05,3.6342097760031893e-05,5.063544431734648e-05,2.8607246262901797e-05,4.3319656307691614e-05,3.6887320095866935e-05,3.6706086428734914e-05,4.095973384457624e-05,3.327593459203097e-05,3.3069814833492493e-05,0.0,3.9991267471848906e-05,3.113413572469071e-05,4.7059150672701446e-05,0.00022150986418557685,3.3102411355245334e-05,2.807015631460965e-05,3.387967409860873e-05,3.881702079762825e-05,4.442925927947415e-05,3.380629301302137e-05,0.00010787398944391409,4.097131340339742e-05,5.6106181568561985e-05,3.697287627236602e-05,3.077180574075635e-05,3.711976879756586e-05,3.278747547889752e-05,3.912796374663711e-05,3.655578603130442e-05,3.869685053562451e-05,2.8049398726928264e-05,3.259056984906462e-05,6.460152583272217e-05,3.3159734628817893e-05,4.3663873177357884e-05,2.9790253514042317e-05,2.9604276931687055e-05,3.669625426098602e-05,2.1779080034208315e-05,2.8193009487529454e-05,4.087755258973688e-05,4.004360318124685e-05,3.450807847325043e-05,3.788144787040428e-05,8.554518429677451e-06,5.966948425886887e-05,4.207955093106834e-05,3.6560686724897415e-05,3.775930485087611e-05,4.1041365981400495e-05,3.6746890295329534e-05,3.612073013942544e-05,8.783487485595283e-05,8.73332126381884e-05,2.6289225387588078e-05,3.123663598950439e-05,6.985572558952683e-05,3.509127569880629e-05,3.7570337123705465e-05,3.3475449801785e-05,3.6749190952168984e-05
Animal feed ingredients and pet foods,0.0,1.0000000000000584,1.0000000000000588,0.0,1.0000000000000584,0.0,1.000000000000059,1.0000000000000582,1.0000000000000584,0.0,0.0,0.0,1.0000000000000582,1.0000000000000584,1.0000000000000586,1.0000000000000586,1.0000000000000584,1.0000000000000586,1.0000000000000588,0.0,1.0000000000000586,1.0000000000000586,1.0000000000000588,1.000000000000059,1.0000000000000584,1.000000000000058,0.0,1.000000000000059,1.000000000000057,0.0,1.0000000000000584,1.0000000000000586,1.0000000000000557,1.0000000000000584,1.0000000000000584,0.0,1.000000000000059,0.0,1.0000000000000586,0.0,1.0000000000000588,1.0000000000000586,1.0000000000000586,1.000000000000059,1.0000000000000584,1.0000000000000588,1.0000000000000593,1.0000000000000586,1.0000000000000542,1.0000000000000588,1.0000000000000586,1.0000000000000573,1.0000000000000557,0.0,0.0,0.0,1.0000000000000582,1.0000000000000582,1.0000000000000586,1.000000000000059,1.0000000000000588,1.0000000000000582,1.0000000000000555,1.0000000000000584,1.000000000000058,1.0000000000000588,0.0,1.0000000000000588,1.000000000000059,1.0000000000000586,1.0000000000000586,1.0000000000000588,0.0,1.000000000000059,0.0,1.0000000000000582,1.0000000000000582,1.0000000000000586,0.0,1.0000000000000584,1.0000000000000584,1.0000000000000593,0.0,1.000000000000059,1.0000000000000584,1.0000000000000586,1.0000000000000588,1.0000000000000588,1.0000000000000582,0.0,1.000000000000056,0.0,1.0000000000000588,1.0000000000000588,0.0,1.00000000000005,1.000000000000058,1.000000000000058,1.0000000000000588,1.0000000000000588,1.0000000000000584,0.0,1.0000000000000588,1.0000000000000584,1.0000000000000586,1.0000000000000584,1.0000000000000586,1.0000000000000584,1.000000000000057,1.000000000000059,1.0000000000000588,1.0000000000000593,1.0000000000000586,1.0000000000000586,1.0000000000000586,0.0,1.0000000000000586,1.0000000000000584,1.000000000000059,1.0000000000000586,1.0000000000000584,1.0000000000000584,1.0000000000000593,1.0000000000000582,0.0,1.0000000000000588,1.0000000000000595,1.0000000000000582,1.0000000000000582,1.0000000000000586,1.0000000000000584,1.0000000000000584,1.0000000000000582,1.0000000000000588,1.0000000000000586,1.0000000000000584,0.0,1.000000000000059,1.0000000000000584,1.0000000000000584,1.0000000000000584,1.0000000000000588,1.0000000000000593,0.0,1.0000000000000593,1.0000000000000584,0.0,1.0000000000000588,1.0000000000000593,1.0000000000000584,1.0000000000000597,1.0000000000000588,1.000000000000058,0.0,1.0000000000000582,1.000000000000052,1.0000000000000588,1.0000000000000586,1.0000000000000593,1.0000000000000577,0.0,1.0000000000000588,1.0000000000000593,1.0000000000000593,1.0000000000000544,0.0,1.0000000000000375,1.0000000000000582,0.0,1.000000000000059,1.0000000000000586,1.000000000000059,1.0000000000000586,1.0000000000000584,1.0000000000000588,1.000000000000059,1.0000000000000584,1.0000000000000586,1.0000000000000588,1.0000000000000586,1.0000000000000582,1.0000000000000588,1.0000000000000584,1.0000000000000586,0.0,0.0,0.0,1.000000000000059,1.0000000000000564,0.0,1.0000000000000588,0.0,1.0000000000000588,1.0000000000000588,1.000000000000059,1.0000000000000586,1.0000000000000588,1.0000000000000586,1.0000000000000586,1.0000000000000595,0.0,1.0000000000000586,1.0000000000000586,0.0,1.0000000000000588,1.0000000000000582,1.0000000000000586,1.0000000000000588,0.0,1.0000000000000588,1.000000000000059,1.0000000000000584,1.0000000000000588,1.0000000000000588,1.0000000000000586,0.0,1.0000000000000584,1.0000000000000593,1.0000000000000588,1.0000000000000584,0.0,1.000000000000058,1.0000000000000582,1.0000000000000588,0.0,1.0000000000000588,1.000000000000058,0.0,1.0000000000000584,1.0000000000000586,0.0,1.0000000000000584,1.0000000000000586,1.000000000000059,1.0000000000000595,1.0000000000000595
Articles of concrete cement and plaster,0.00019433788115159564,4.121530636894452e-06,2.3409653539412765e-06,7.508533587654148e-05,8.239725554301755e-07,8.240581026558246e-08,5.458096273835616e-06,4.654648820260491e-05,1.2852795685197152e-07,6.045650058717914e-06,1.5098792878553898e-05,1.8130319425417853e-07,0.0007612155609604132,3.4677756380769953e-07,2.328658452805105e-08,3.0407011115934657e-07,5.170700540990734e-06,2.571019578454014e-07,5.809405371769281e-06,4.795055107191996e-07,2.6236947623746387e-06,5.758981982270841e-06,6.637680247124221e-08,0.00012259419355442706,8.431634094227658e-05,3.6224197852841834e-08,1.587010333683813e-07,2.8493098528834754e-06,0.06008555268468172,8.278860566778026e-05,0.001010208603736081,1.6203025336868404e-05,0.004476395933410697,5.684082132889843e-06,6.307267863639969e-06,0.0010792653417180434,4.772169778802563e-06,2.5893360349684314e-06,1.5098792878553898e-05,3.4677756380769953e-07,4.3501457336615206e-07,0.0007308367913834139,5.6334048255186655e-06,2.54803875522493e-06,4.462028337864011e-06,2.2565581970711332e-05,5.173700466189198e-06,4.087652166275796e-06,6.902987086747322e-05,4.585283301532148e-06,7.794650325653162e-07,0.011321852017975673,0.0026603650152563644,0.00041510236420134745,2.6974072909737395e-06,0.0001089413773188069,2.7140052451651646e-07,2.826502954435662e-08,7.477677370117236e-08,5.267705698831516e-06,0.003756959354741117,1.8130319425417853e-07,0.0010792653417180434,6.570514408320384e-07,3.2918703811866147e-06,2.77703802079673e-06,0.0,7.966743698621968e-08,6.576488315438547e-08,3.6746594706542697e-06,8.63322080100646e-08,5.716090434875378e-06,7.740055776323032e-06,1.7119879015610185e-07,0.005971047034234829,2.0231874688155299e-07,1.4033669997371118e-05,4.508038565882081e-06,4.363634246586706e-06,7.740055776323032e-06,4.409585061639318e-08,1.0638304662149894e-05,1.2363615707265547e-06,4.869465900153333e-06,4.18642732326337e-06,1.540004886589451e-07,3.6054358866942483e-06,1.0541072420666846e-07,0.0005244427978089869,1.8229609438469907e-07,0.028507649405180878,7.45575432620863e-06,0.002120882392464897,5.582300947267671e-06,0.0,0.050209944602830806,1.969970888666315e-08,0.00041208904973015216,1.911490915666277e-08,6.060998433798976e-06,6.307284988112761e-06,0.0,5.604635589421858e-07,4.289095556576262e-06,1.392195953591051e-06,3.6872090135551457e-07,3.1455155098476958e-06,1.276196104309238e-07,0.005046485357332582,0.00028804667641843106,1.1648689846040102e-05,1.4056967469212418e-07,5.241418481950509e-06,1.398951197959331e-07,5.9767521480291444e-06,5.4163964782723055e-06,0.00025755679788035216,7.574803588227629e-06,7.0307387155121765e-06,6.170457006922996e-06,3.3032324009453466e-06,2.660872765021899e-06,1.5205023455320985e-06,0.0007814367448446785,0.0,5.1695749846292205e-06,4.734588871665828e-06,1.9062636102299344e-07,6.806474388791651e-07,2.289501251991134e-07,5.8666406281750956e-06,2.6923713945209546e-08,9.667026079614453e-08,2.8276833072221663e-06,5.284184941953047e-06,1.2390573881779834e-06,2.867356381177103e-05,1.3970114529606394e-07,2.1514036919045753e-05,5.4520208190317836e-08,6.105175528262087e-06,1.8931628169963237e-07,5.408161543871982e-06,7.4099142279254775e-06,9.801580647526015e-05,2.72755780816198e-06,6.544194228494456e-05,5.182910055800008e-06,4.835869911529186e-06,5.980279473351298e-06,4.753604760698409e-06,1.5934402882733247e-06,2.149873379592613e-05,3.7404203976386e-06,6.65961527432024e-06,0.06343438514165427,3.958762431459052e-06,2.0633616740852235e-07,4.309267869778204e-08,6.166097572169812e-06,8.640607209238034e-07,3.958762431459052e-06,5.527243122591365e-06,5.9198805333002125e-06,0.005652183958199042,3.958762431459052e-06,0.0156561887515652,6.420147495462584e-06,8.738812065937334e-06,4.8249301879149045e-06,6.694833459064321e-08,5.627194882189983e-06,2.6356556333334e-08,0.00012633338355332212,4.363634246586707e-06,2.50787340893408e-06,1.816010366364321e-07,1.0319122858289149e-08,3.9473658467556894e-06,3.5086955984777663e-06,8.252164245919044e-06,4.6291479263158695e-06,1.5575872902172884e-07,2.147028028665954e-06,0.0,6.7211297231242295e-06,5.206422433369468e-06,5.902783442434377e-06,0.13866411631788722,9.346551686254079e-08,5.438803028965256e-06,1.221491918517954e-06,1.7669349279508502e-07,4.207669860624291e-06,1.9113283160227145e-06,2.9356400997593358e-05,3.288995621206177e-08,8.467355946376458e-08,4.548144663870388e-08,4.808797208972969e-06,5.232835021836257e-05,5.7855726804106925e-06,7.660369924675376e-06,0.0006777088994646127,1.7255696439568081e-06,4.322637634468582e-06,6.174730089656957e-06,1.4436406020669583e-06,5.079905487744415e-06,4.0034492105480664e-07,5.49069265877501e-06,4.849949512578752e-06,0.0008455196642270237,5.814326542234539e-07,1.0922010952825648e-08,5.716032126793375e-06,7.346304968360736e-06,3.503947445555598e-07,4.1958678372246145e-06,7.518176808974684e-08,0.0,0.0003198700598051631,6.997240420787316e-05,1.941424299922977e-08,0.0,0.002612598352087335,0.00029057837881160757,6.799516316077878e-05,6.633309947841243e-06,4.575256247317063e-06,1.3509084354095684e-06,5.079905487744415e-06,6.707512997450508e-06,4.72863818654084e-06,5.393280249440468e-06,2.3673255221573305e-05
