,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.0009150293391398022,0.0015053360361027691,0.00140287124148621,0.0008791832748094572,0.0012316468030355305,0.0012889519169696699,0.0013674172337986741,0.0010833118114748855,0.003629988363042534,0.0013190865347753658,0.0014207579148673322,0.0013711446589181292,0.0009076228584180985,0.0012317000879145188,0.0013425846414005977,0.004913152745652114,0.0013029243926392738,0.0014104832209101536,0.0013617658802648396,0.0014274913306040046,0.0013004216336970989,0.001391611797033506,0.0012320047777431458,0.0017014058492978044,0.001019033098111496,0.001285523365492982,0.0013745222729493194,0.002645824445875829,0.0010782796167610946,0.0008622463467302466,0.001111820856878375,0.0005203945729392454,0.0009696448943877359,0.001375279130592975,0.0013087645361057082,0.0,0.0012709263047252846,0.0013081148915660152,0.001060782038305695,0.0012317000879145193,0.0012948957559687057,0.0012380595927509383,0.0012963374541744646,0.0013376594096114439,0.0017033642480048957,0.0013101100811885298,0.0012999486826451385,0.0013002602280665402,0.0006898967689661326,0.0013765542241707938,0.0014743315997898497,0.0011158811287492547,0.006958860522889979,0.0009687513180164751,0.0012319345671048289,0.0008834665089694063,0.0012675618749725588,0.0013392249872919073,0.0013142937338355106,0.0012948343187203582,0.0011260512835398646,0.0021172842588401838,0.0009440295256662632,0.0016338629909023173,0.0003307657378687025,0.0012992645593871367,0.0013211059083711996,0.0013142937338355104,0.0012784110008391561,0.001301702330445479,0.007476594651373579,0.0012869792466747413,0.0012760844966662665,0.0013746281423450248,0.0013227541893767662,0.002315637738520687,0.001300579960152008,0.0015681370470478132,0.0011953842952504607,0.0012760844966662665,0.002602453140731921,0.0012911585588960722,0.001281682741960549,0.0013484207549438927,0.0012789025960366009,0.001257558443965659,0.0013031657738961676,0.001223980195914134,0.0009741707291257583,0.0020612918349896545,0.0011340602712135662,0.0013123216909580104,0.0009323730860416826,0.00135963942092565,0.0,0.001110378872756628,0.001344352810633221,0.0010106956923744451,0.001279522278279945,0.0013180913616350804,0.0013094310727676862,0.001375012283499975,0.0015744295185777756,0.001314937996881711,0.0013055114363944805,0.0015367814843250068,0.0011678377118208355,0.001116242979349906,0.0010796028522160935,0.001315042091426202,0.0012744099772733877,0.0015092165128877753,0.001201633568288247,0.0020325356549137355,0.0013324575179550471,0.0012637120033831533,0.0008666728443471575,0.001300325785108333,0.0018415836813209417,0.0012921244912025072,0.0013432246625456994,0.0034766887992941538,0.0012603134494129499,0.0010542441372981164,0.0,0.001392654176098707,0.0012910903360906015,0.031728429402231806,0.0013431410318828084,0.07243532521546943,0.001260255581023372,0.0008978907487990389,0.0026976662635585635,0.0013201524216127794,0.0012906645762827853,0.0011225919437341865,0.0009973293265144335,0.0012518060597926418,0.001278572593566656,0.0013425902042745886,0.0014832110300281457,0.0013830725049420612,0.0012877464543317157,0.001306471398595862,0.0013020352146049061,0.0012379974177784108,0.0008424575712100833,0.001252110018252141,0.0012899766880690394,0.0013051616189901011,0.0012862916581433692,0.0013081584868113137,0.0012896893383260706,0.0012870279519163466,0.001388213203516588,0.0011325947168349282,0.0012835930762506028,0.0014311754745855803,0.0021779764807163707,0.0013108201165141302,0.0012300499839590431,0.0012870279519163466,0.0014771901904516492,0.0013689435750884654,0.0011904257134211747,0.0012735764557014076,0.001159376730572132,0.0013368338253582613,0.0012720248149027035,0.0012999180185982488,0.0013874628460185097,0.0013624281551393564,0.0015316482179532796,0.0009207356981253616,0.00119538429525046,0.0012693085753341421,0.0014698336709190094,0.0013254570677106534,0.0013748338327115616,0.0012968103826298469,0.0013540224812978584,0.0012456765544339174,0.0013280476849381927,0.001375012283499975,0.0,0.0012790682292204952,0.0009556869098788975,0.018779629301325994,0.00109424584431454,0.0016539082356411443,0.0012707812978188836,0.0013206295656966879,0.0019185421774596265,0.0012681573645741619,0.0014681918974729462,0.0010673912091199106,0.0013181761938004543,0.0012471743108850425,0.00484707306737893,0.0012903554435996893,0.0008565812345978867,0.0012651627248725522,0.0011564107671334118,0.0008316407191254159,0.001093989378521923,0.001295151189115149,0.0013046023709250903,0.002609190870659987,0.0012865343030532125,0.0010677134560243696,0.0013031697466418658,0.0012973951850113225,0.0009864077096410967,0.0012609640034198684,0.0007910381116652753,0.0013181590048253799,0.0013279917045227801,0.0011005447316769174,0.0013329625665020701,0.014600587296388396,0.0014311754745855807,0.0009282465213470875,0.0008282146250300279,0.004129667302374528,0.0014311754745855798,0.0010982087223699903,0.0010770837772330595,0.0008477601309913736,0.00130355778763853,0.0012868152829797858,0.0013440482710101744,0.0012865343030532125,0.0013631827131430556,0.001282716104405227,0.0012797905706061735,0.0012762670684244996
Agricultural and forestry machinery,0.0009671820977426962,0.004181817936404464,0.003104396257577366,0.0005810632349632322,0.0018664803828632366,0.0022573645582025814,0.004129536564327975,0.0027535422681086645,0.004261113588932307,0.0031160190719103325,0.001296980278374712,0.0028446502550295368,0.0010012267466610798,0.0012965832984040413,0.006684428840326218,0.004220506445736396,0.002801707702695719,0.0033680881251063562,0.0028605098897429406,0.0030851725674861806,0.0019907959325920193,0.002458724969053598,0.003270740025645548,0.0026393072569141406,0.0007059560157860553,0.003685596923306246,0.0030524891694605843,0.005000754300202557,0.0011836813954669689,0.0006228168732738453,0.0025346286505290726,0.0032740052884400067,0.001539773197839244,0.002665979239303205,0.0027374802127281524,0.0,0.002606055161494402,0.0028673367497479394,0.0016198235799953845,0.0012965832984040413,0.004120825422127042,0.002787993866742846,0.0022163273745955383,0.00250015166041283,0.0026185108932351635,0.002565054946004644,0.00305077770485189,0.0030075263859060818,0.0019141855226264617,0.003201412704977341,0.0028457824242254645,0.0019066701591411454,0.002580838479179875,0.0017431345949631754,0.0012965832984040413,0.0015534793883803255,0.0020057332363801195,0.007722539943761071,0.0036337206853696226,0.002808797567280425,0.0016483933913941746,0.008491163007894228,0.001778570002952801,0.0038791328285419447,0.002579484606098303,0.0030288341130725463,0.0015875079313734622,0.0,0.0020425063197819374,0.003183241960565568,0.023059214673580245,0.002472776670803202,0.004012782096631523,0.0028446502550295368,0.004396859539399941,0.0074837401427412685,0.0017217864493491804,0.0026730769891718654,0.0030263155833673643,0.004422069002528406,0.00416602687520083,0.0031784829402524044,0.002242737926114802,0.0023159262736969243,0.002711631195896681,0.0032386088164528424,0.002306682587214898,0.0020319126172161136,0.0021283859804850295,0.007892645172517842,0.002247446229968185,0.0026957540757103636,0.002386722033577449,0.002288634889016679,0.0,0.002284138139191158,0.0044608890916259195,0.0015593668501263287,0.004262912246281223,0.002638449063151041,0.0025885120142699735,0.0005810632349632322,0.004602084339713881,0.002305328179931019,0.005103334265916823,0.011543453709277729,0.0026369541458030154,0.0008764476093433268,0.0014001982365270758,0.005886363419010677,0.003385182693729086,0.003286228095570331,0.0028275041478798093,0.003393089490694116,0.002825991426204377,0.003011695486497264,0.0008023103851778956,0.0030565253255317266,0.003488828352489791,0.00284302305268118,0.002294724422248604,0.0030733007124722892,0.002496973801834542,0.0008606294403111435,0.0,0.002681394600797626,0.0027806360649333802,0.021829432925938416,0.003940027489317703,0.058536108047418975,0.001465270115892788,0.002012395448219228,0.004077770726147717,0.0029530671051436856,0.002714818660500731,0.0009501506675618901,0.0013760585002111393,0.0029310748493598486,0.0026193311178530033,0.0025897646276796006,0.002606091539380288,0.003645019988766167,0.002915920760102861,0.003219980059007283,0.002630560792264239,0.002800108267958425,0.0005810632349632322,0.0029613782971058653,0.002558296966383759,0.0027412701509493273,0.003513572812191068,0.0032040042915439425,0.0026282910917849716,0.0015929638910109267,0.002468115686931768,0.0022343606808660336,0.0026481878507580445,0.003091217940361656,0.007485371306184255,0.0024754312462587935,0.0013503982027909401,0.003122952416008565,0.003095984236011486,0.0033714599029484498,0.002042597056950287,0.0032691643480553152,0.0022797953580360264,0.0027165735794330652,0.001868764015645235,0.0019123044921624715,0.0039032067493223236,0.002216327374595538,0.0033468312475134583,0.0029622253885941093,0.003026315583367363,0.002357861410740943,0.0026010190007893703,0.003790925175279577,0.004896947642584753,0.003584720634550175,0.002739225254011286,0.0030413904805100768,0.00284106814863318,0.0022660803697549894,0.0,0.004163350780289171,0.0027388280747433634,0.002802928276889656,0.001900540520564515,0.0036658972208107403,0.002522415905281082,0.002756060517404294,0.004035795133663361,0.0010004161719864451,0.002752930812132681,0.0026284029486428177,0.007999183913388414,0.011498198952462417,0.012479160589779263,0.002432982060216444,0.0006401235780220125,0.0028846603558043906,0.002882439938265191,0.0016153383478661907,0.0028248302656670096,0.0030021707071660937,0.002894912294608074,0.003625140167090475,0.0033680881251063567,0.004014786195359309,0.0027250249450810615,0.0026030471195745983,0.0017990934829480512,0.0021226341158557785,0.00305269139905945,0.0025436425585809905,0.0032249089616375338,0.0028051305556068542,0.0027357383921807962,0.0028479193789550067,0.0016302494281853661,0.004032783006267764,0.0005810632349632322,0.006768804506577269,0.0,0.000940118633007506,0.0019961463258270137,0.0013154972964920394,0.00251329230722017,0.002399991565652273,0.002385827493173329,0.0026103877077440574,0.0030353339267283662,0.002550776222979049,0.0025732272277826495,0.0026564394719382077
Aircraft and spacecraft,5.275495441408281e-05,0.000640217136291665,5.3269174780739965e-05,5.547366120993078e-05,0.00039527201305772656,0.00021856943516736956,5.692477295417798e-05,4.2731096754978786e-05,3.586253289758925e-05,0.00014499397485825665,5.3236761977033956e-05,0.00010243814007016385,8.095989529259762e-05,5.176319894467609e-05,8.562777166096233e-05,0.00012878872943123768,0.0005368358937833547,4.201991201262412e-05,0.00022001161258225466,9.99819922449697e-05,0.0004086537269686896,0.00013328311595640747,0.007096903421652808,0.00015526338361720055,8.273624324942126e-05,5.2096631003174087e-05,2.9881408153822867e-05,6.43952149083224e-05,3.754799882072664e-05,3.863046803840763e-05,4.364330415920075e-05,4.0682071969822444e-05,5.596599327649565e-05,0.0014692515780883528,4.3216672200464034e-05,0.0,5.5095197029156554e-05,0.00016451396034944117,5.303528340920712e-05,7.185523841872744e-05,0.00039764483350574674,6.718224071550568e-05,4.1793273944168386e-05,5.96045183504326e-05,9.167174197612259e-05,0.000221959738669981,0.21214733759401164,5.137744490602913e-05,4.4883898656269805e-05,0.00011099195644489619,5.1758055164748307e-05,4.55109698025722e-05,0.0016793365582445706,8.959853616979799e-05,5.17631989446761e-05,5.18769598067028e-05,8.844714366190417e-05,0.00010530918568450022,5.183217504907999e-05,5.865404141366393e-05,0.0001313026850971469,0.00037459135396672867,4.220575816923831e-05,8.912577940937661e-05,6.090735804662954e-05,0.00012862253130550705,0.022914623543610565,0.0,2.6297622681893107e-05,0.00010597798497730646,4.1392757791797336e-05,4.481699308292105e-05,0.00011677024051507317,2.9881408153822867e-05,0.0006317651346159916,5.551280983515634e-05,5.317249583893683e-05,0.00018680210152669988,8.780045313993482e-05,0.00011730516995163244,0.0005862704965586427,0.00811169148841696,7.352969779340153e-05,0.00010072519570244705,0.00011735826160543601,3.513864397024001e-05,6.050386199987894e-05,0.0003756762578699446,5.3023373809638005e-05,6.630405703665876e-05,4.3127074942315654e-05,5.010056319142218e-05,3.858630219877119e-05,9.100037763342365e-05,0.0,4.754479503625471e-05,6.543121265944987e-05,3.686475055433964e-05,6.213102831819208e-05,0.0003281452484689002,7.761625568197898e-05,0.0003325476650367323,3.9191873259346255e-05,6.443880266020788e-05,4.3052595519357115e-05,6.60853405827682e-05,5.036161620075159e-05,4.494392534247769e-05,3.8404938458912516e-05,0.0006317651346159916,4.399412573360322e-05,0.0002911624933944334,0.000648227455109982,0.00025852613466485763,0.00011407836150623107,9.283576926756537e-05,3.931757769765888e-05,3.887286326896049e-05,5.924815076307274e-05,0.0001600764177526541,0.0005287139564379319,9.790527887334543e-05,9.012050716982877e-05,4.710531481519434e-05,0.0,0.00015731804023679189,9.79085300597335e-05,0.020404814497843895,6.216972287750317e-05,0.00021998363251317745,4.5629697848765075e-05,3.0873317330698984e-05,0.0014456230488905867,3.5961102555586924e-05,6.529331806412892e-05,4.294744526833017e-05,0.00034889015682379524,0.005270897388361233,0.00017436580357230625,7.301641616577108e-05,4.195356305654449e-05,0.011248566261444356,0.00010356452929708712,0.0,6.849998500345885e-05,9.15926959855294e-05,0.00010671010049209484,0.00015518729581336473,4.588048085701102e-05,7.348665753812103e-05,0.0009964844697997839,4.4143847972167846e-05,3.089090603097172e-05,0.0,0.0008825138085635037,0.00018766769493404925,3.433806993224268e-05,8.790901787738805e-05,6.878698842701099e-05,9.859951518413976e-05,5.176319894467609e-05,5.621939007687056e-05,9.704582037435618e-05,0.00022073948021489578,3.761097441453657e-05,2.9881408153822867e-05,0.002773289212651261,6.640360507754485e-05,3.559649118829269e-05,0.00019219910504579543,4.749241045760104e-05,0.0002511292665065139,3.513864397024001e-05,5.899823172097382e-05,8.780045313993482e-05,3.4678470285709575e-05,6.12032770567031e-05,7.225923355736316e-05,0.0002511292665065139,0.001695500344047141,9.275064051371233e-05,0.00021618271177538867,7.243009760233389e-05,0.0003325476650367323,0.0,5.87881855873828e-05,5.591924286374344e-05,0.00022362249064772965,9.159310353170587e-05,0.0003299431207241895,0.00017774799659195853,4.910462958639826e-05,0.00020393548910594905,0.0003240959615433548,7.267498689854521e-05,7.12167532618243e-05,0.00011915228635189299,0.00025125432410241685,5.885670702580337e-05,0.00010045032962046596,6.114067619023425e-05,5.110074848987574e-05,0.0001384169635090416,0.00012385174914564143,0.00016180361187214824,0.0001610044541697619,6.0638600264732666e-05,0.00023339968678683467,4.406506321813438e-05,0.005092050513282359,0.0001246221411000856,5.247525031012324e-05,4.078624589307411e-05,3.80311254298774e-05,5.699841335021995e-05,4.399412573360322e-05,3.9350311720436906e-05,0.00024452889255173607,8.456146731529283e-05,0.0002111914517949947,7.896327386200844e-05,5.825071823290623e-05,3.433806993224268e-05,9.051821362574053e-05,0.00011730516995163244,3.970220412618837e-05,4.4096145536109645e-05,0.0001258792775751533,4.453979053586506e-05,6.158733806750367e-05,8.564173458978522e-05,0.0003788896588105982,5.6113745735304444e-05,9.919887030881088e-05,9.474952896146435e-05,9.205672078975097e-05
Animal feed ingredients and pet foods,0.0,1.0000000000000921,1.0000000000000924,0.0,1.0000000000000917,0.0,1.000000000000092,1.0000000000000926,1.0000000000000915,0.0,0.0,0.0,1.0000000000000921,1.0000000000000917,1.000000000000091,1.0000000000000917,1.0000000000000915,1.000000000000092,1.000000000000092,0.0,1.0000000000000917,1.0000000000000926,1.000000000000092,1.0000000000000924,1.0000000000000924,1.0000000000000915,0.0,1.0000000000000913,1.0000000000000908,0.0,1.0000000000000917,1.0000000000000915,1.0000000000000917,1.000000000000092,1.0000000000000917,0.0,1.0000000000000917,0.0,1.0000000000000908,0.0,1.0000000000000924,1.000000000000092,1.0000000000000921,1.0000000000000915,1.0000000000000921,1.000000000000092,1.0000000000000924,1.0000000000000906,1.000000000000092,1.0000000000000924,1.0000000000000913,1.0000000000000924,1.000000000000092,0.0,0.0,0.0,1.0000000000000913,1.0000000000000915,1.0000000000000915,1.0000000000000917,1.0000000000000924,1.000000000000091,1.0000000000000917,1.0000000000000924,1.0000000000000913,1.0000000000000915,1.0000000000000917,0.0,1.0000000000000924,1.0000000000000913,1.0000000000000906,1.0000000000000924,0.0,1.0000000000000915,0.0,1.0000000000000915,1.0000000000000921,1.0000000000000924,0.0,1.000000000000091,1.0000000000000921,1.0000000000000917,0.0,1.0000000000000928,1.0000000000000915,1.0000000000000917,1.0000000000000926,1.0000000000000917,1.0000000000000921,0.0,1.000000000000091,0.0,1.0000000000000908,1.000000000000092,0.0,1.0000000000000917,1.0000000000000917,1.0000000000000917,1.0000000000000917,1.0000000000000915,1.0000000000000917,0.0,1.0000000000000921,1.0000000000000915,1.0000000000000917,1.0000000000000917,1.0000000000000921,1.000000000000092,1.0000000000000921,1.0000000000000913,1.000000000000092,1.0000000000000917,1.0000000000000915,1.0000000000000915,1.0000000000000926,0.0,1.0000000000000917,1.0000000000000924,1.0000000000000917,1.000000000000093,1.0000000000000917,1.0000000000000913,1.0000000000000921,1.000000000000092,0.0,1.000000000000092,1.0000000000000928,1.0000000000000888,1.000000000000092,1.0000000000000888,1.0000000000000921,1.0000000000000904,1.000000000000091,1.0000000000000915,1.000000000000092,1.0000000000000921,0.0,1.0000000000000913,1.000000000000092,1.0000000000000915,1.0000000000000921,1.0000000000000913,1.000000000000093,0.0,1.0000000000000924,1.0000000000000917,0.0,1.000000000000092,1.000000000000092,1.0000000000000917,1.0000000000000915,1.0000000000000921,1.0000000000000921,0.0,1.0000000000000913,1.0000000000000915,1.0000000000000926,1.000000000000092,1.000000000000092,1.0000000000000917,0.0,1.0000000000000926,1.0000000000000926,1.000000000000092,1.0000000000000917,0.0,1.0000000000000908,1.0000000000000917,0.0,1.0000000000000913,1.0000000000000915,1.0000000000000917,1.000000000000092,1.0000000000000913,1.0000000000000917,1.0000000000000921,1.0000000000000913,1.0000000000000913,1.0000000000000913,1.0000000000000917,1.0000000000000915,1.0000000000000913,1.000000000000092,1.000000000000092,0.0,0.0,0.0,1.0000000000000915,1.0000000000000917,0.0,1.0000000000000921,0.0,1.0000000000000908,1.000000000000092,1.0000000000000917,1.000000000000092,1.0000000000000913,1.0000000000000906,1.000000000000091,1.0000000000000917,0.0,1.0000000000000921,1.0000000000000915,0.0,1.0000000000000915,1.000000000000091,1.000000000000093,1.0000000000000897,0.0,1.0000000000000915,1.0000000000000913,1.0000000000000928,1.000000000000092,1.000000000000092,1.0000000000000913,0.0,1.0000000000000915,1.000000000000092,1.000000000000092,1.0000000000000915,0.0,1.0000000000000915,1.0000000000000921,1.0000000000000915,0.0,1.0000000000000921,1.000000000000092,0.0,1.0000000000000921,1.0000000000000917,0.0,1.0000000000000926,1.000000000000092,1.0000000000000917,1.000000000000092,1.0000000000000917
Articles of concrete cement and plaster,6.20225385284902e-05,0.00021686537202303519,8.55282952153003e-05,3.605397939992627e-05,0.00015333966352087562,1.1659581209313568e-05,0.00024022217663615384,7.660464735486896e-05,4.620140122533506e-05,0.0001698425767567192,6.010300023892356e-06,0.0010101694352043064,8.864904320980428e-05,2.3575460291321975e-05,1.0226819041445516e-05,0.00016512857561581075,0.0001609396510250871,4.488424120202928e-05,0.0005017924682785062,0.00017851963153124587,8.620235493569112e-05,0.00014890352703707726,1.6576076365880062e-05,0.0002405495540317719,7.22259932046628e-05,1.1641952308098262e-05,5.4101241137235657e-05,0.003879559044725359,2.7610461549746388e-05,9.266959630541809e-05,0.00018957531124531323,0.00040015242307863324,4.3119733248648395e-05,0.00015412086364504211,0.0002370861113667085,3.107108469995052e-05,0.0002750407442606736,9.542594001812714e-05,6.010300023892356e-06,2.3575460291321968e-05,9.497490166728075e-05,0.00016931899293951504,0.0001425887842478218,9.319997593608332e-05,7.205755112211403e-05,0.0002186730741799161,0.00011190312603349755,0.0004077487153412207,3.493134053902921e-06,0.0001302817717240097,2.9910109384734404e-05,2.5733653231253112e-05,2.7836748272471548e-05,9.124788416400776e-05,9.06998189315878e-05,4.4742562694033295e-05,5.725742755329176e-06,1.4880731642832348e-05,1.8901666294455276e-05,0.00014550634982095814,5.116722632743773e-05,0.0010101694352043064,3.107108469995052e-05,0.0002956011626701212,6.935902934408242e-06,0.0007487851741584424,0.0006243505982428807,0.0,9.855699113320516e-06,0.00012952778355118156,0.0206037108995099,0.00024134211217022032,0.00468483135667367,5.779590051489942e-05,0.00017707215626508064,0.0012692062250294059,0.00014168662590600156,9.363393927639642e-05,0.0001237381957682197,0.00468483135667367,1.6816871971521555e-05,0.00017570206197487073,0.0007234036139255444,0.00012222076184101029,0.0003139705575287231,1.9929364493768252e-05,0.00013788794225592986,5.058270060138108e-06,0.00012911930466289135,0.0010427595714584243,1.932386834478195e-05,0.00019867581786270756,7.427757311303696e-05,0.0001477409654961126,0.0,2.8281015534621887e-05,1.8209353839356423e-05,5.82481528983587e-05,1.2401050046275875e-05,0.0001465887541854816,0.00023709747977166028,0.0,0.0002929407532025241,0.00011613878050002723,4.4781179889138264e-05,0.007184033871787149,0.00016618718948806913,1.750198980857785e-05,6.60299281507381e-05,0.00024164812180739874,0.0004665491988501622,6.523434549597682e-05,0.0003445676024857714,7.048601927031628e-05,0.00014752183390450544,0.0002675146017081699,3.823809280147701e-05,0.00019653328683884191,0.00020118894128286146,0.00014980131714428896,0.00013850835005084966,9.36562610146223e-05,0.00013089033971505867,0.00010028083727323201,0.0,0.00016996833253174403,0.0002765647280923548,0.01898831793900041,2.317813180854517e-05,0.06120768123089637,0.00014216374184294507,1.8058415714385363e-06,6.518525300178877e-05,0.0004241882307825362,0.00015211024817652556,5.380319629369128e-07,0.0001612607089352547,4.668206419033447e-05,0.00014503208536145395,1.5804391135866046e-05,0.00015015190973130584,0.0001734888193082125,0.0005241264037689506,0.00019476422852607607,0.00010953886313835935,0.00010794413093345937,3.401655734109227e-05,0.00021075497904876595,0.00025440666458903245,0.00014975560855257533,0.0002702445390726951,7.325080866949867e-05,5.0701875830471015e-05,0.00040097623868156186,0.00019075461203812408,2.3264079621684584e-05,0.0004252576547155906,0.0001785201862090458,0.0006230451896881428,0.00021415698693898585,4.45552437205041e-05,0.0004252576547155906,0.00025600455666229395,0.00017646961357029218,5.5208946161195694e-05,0.00042525765471559067,0.00011190048107379851,0.0001704013480181225,0.0002510694925581355,0.00012357252671318453,7.049412394341188e-05,0.00015019332403136217,1.7505400601144355e-05,0.00023846786038903448,0.0001237381957682198,8.780918085991236e-05,3.7144660403173958e-06,5.036152935748439e-06,0.002207269540895038,0.00013492352632358442,0.0002776537271258095,0.00026775949271764333,3.5866296831615934e-06,5.658381001329271e-05,0.0,0.0033308349535503714,0.0001525223962851087,0.0002704684480038206,3.100312075359025e-05,2.5985396878982857e-05,0.00020216473836883543,5.322443767971472e-05,7.366894236608903e-05,0.00036463519197852214,6.1794076422781e-05,8.292990274314298e-05,2.051853562068361e-05,3.22324957617541e-05,0.004334177985321765,0.0002719113392893733,5.544846864000983e-05,0.00022798579803106264,0.0004592133448902397,3.635998994066961e-05,0.00010266960437455827,0.00016303090085926668,0.00014909840486517834,0.0007260142848443164,0.00023511022839715364,0.00019495077929462966,0.00013838834542130894,0.00022941969965032337,0.0001361449410181755,8.166009557803512e-05,6.478478144634883e-07,0.00024127247348475255,0.00025504741157587635,1.4859760267157295e-05,0.00042401302804096977,0.00016403049603267968,0.0,0.00012025555140674135,3.602315006070495e-05,8.52586996296695e-06,0.0,8.196858551277886e-05,9.924306320523465e-05,4.0210926802688966e-05,0.00016370884974426043,0.00015485730044864654,0.00010890444663796481,0.00023511022839715364,0.00022801110598538062,0.0002769092856048225,0.00023947944036623126,0.00026104240070234453
