,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.0005543620795210989,0.0007474878849199159,0.0007434443964301798,0.0005349262776701726,0.0006816377691163975,0.0006951680055984618,0.0007373040624328612,0.0006251957253663982,0.0006192592534737252,0.4050136031339897,0.12521205236395458,0.0007271585276351861,0.0005524243454151131,0.0013520143261032704,0.0007578354455958421,0.0006507444070416,0.0007556498754223591,0.0007192335464914406,0.0007617483876441119,0.000720467867562449,0.0007428605803778483,0.0007798960919351529,0.000564316720158137,0.0008784816801918372,0.0005874991025837825,0.000698729952690281,0.0007365314919308136,0.000719337878672276,0.0006380930971212714,0.0005277949685835439,0.0006593002657972793,0.00031418450513170183,0.0005869080067256191,0.0007839982782515966,0.0008081586835061511,0.0,0.0007343458591305872,0.0008265573697740234,0.0011706792372539537,0.00135201432610327,0.0007267445123423163,0.000708548547245712,0.0007700520212893168,0.0007362080339950248,0.0007628776160418214,0.0007301577208803178,0.0007152042851905146,0.464772150831168,0.00046975973571578445,0.0007232336097700088,0.0006971269980678694,0.0007050192311921317,0.000709030924107464,0.0005776027160767917,0.0018067908662099648,0.0005336267987818629,0.0006746043180351854,0.0007324912327513679,0.0007368469388242582,0.000763797152429706,0.0006726829844291534,0.0007455972672429595,0.0005707485332857786,0.00071101112841048,0.0002058450029209645,0.0006874791153524053,0.000751274514922592,0.0007368469388242582,0.0006797846114964469,0.0007484709957275717,0.0007675503714370679,0.0007366591034776209,0.10856692123431562,0.0007366127863129196,0.0007373601155620816,0.0007829154202678684,0.000745199748173196,0.0007890726465565562,0.0007232373115441127,0.0006431553263252599,0.0007366127863129196,0.0006191559226815269,0.0007488355914577321,0.0007113107293537829,0.000747828378440353,0.0007521810049036767,0.0006928073351293596,0.000677143227498577,0.0005726893054545802,0.000591725924565104,0.0007453952953151143,0.0007074234001544675,0.0008058907654338112,0.0005778173347302795,0.0008159434340961853,0.0,0.0006545344875073298,0.0007040085200734875,0.0006181186745982752,0.0007170670697036461,0.0007966404736172667,0.0008140191916096201,0.0009028665356518403,0.0006964441532570417,0.0011086089771498162,0.0006884033709512932,0.0007532807838808698,0.000694136652098391,0.000600934980870319,0.0006543206574851448,0.0007823146202512482,0.0007475740779313832,0.0006785572711275967,0.0006835183395163107,0.0006852140961586085,0.0007704528074951515,0.010421753101662162,0.000537897598002901,0.0007679663917765776,0.0007328989526601045,0.004016817856396422,0.0007381828399483642,0.0007451765127080971,0.0007287208992882168,0.0006256127680261131,0.0,0.0007806800492305619,0.0007380511861724903,0.0007227391264126133,0.000959295386057168,0.000729120042839771,0.0007611286064015052,0.0004853140502827072,0.0007106058798651746,0.0007688261005459476,0.001107910246124189,0.0006590174485565142,0.0008679785062161008,0.0006997617131592797,0.0007140596703719643,0.0007064027810823781,0.000781772324601987,0.0007054853851405828,0.0007878825123707148,0.0007729373964082825,0.0007454922702658759,0.0007164484720628291,0.0005174144720857659,0.0007318291140752006,0.0007546722910601105,0.0008144537642552094,0.0007509327638626336,0.004151045685644874,0.0007481778619162643,1.0,0.0007380623924922746,0.0007048129185267841,0.9380017333667275,0.0007205150162781931,0.0007745337589362871,0.0007947193833752096,0.01014117648530974,0.000757278536703389,0.0007657486991673814,0.00105828961344269,0.9824593210626981,0.0007364816445046165,0.0008255283907728229,0.0009392146911570568,0.006355958774952408,0.0007180156468991508,0.0007398603419638712,0.0007135236076669879,0.0005764125342619027,0.0006431553263252599,0.002829235664934016,0.0009079039378258362,0.0007298361312610248,0.0007582458333533699,0.0007586614423099092,0.00074970624427945,0.00073014691565518,0.0007258390484905025,0.0009028665356518403,0.0,0.0007381949018601728,0.016907143621572664,0.0007449677292280774,0.0006542464969650116,0.000747791271895558,0.0007517219050519122,0.0008202971804418685,0.0007080451998726197,0.0007373670784460003,0.0007269296703830366,0.0006287204012179885,0.0009614630482523111,0.0006993863180342328,0.000791574118545354,0.0007489485895470794,0.0005226166263278538,0.0007250491298124909,0.0006398106662101641,0.000517468870350386,0.0006265662428304548,0.000759462671827145,0.0007864338005670247,0.0007030222919460805,0.30519751736871914,0.0005150858983945843,0.0015091937295675345,0.0478734370886317,0.000591508701265998,0.000684085177781527,0.0004475572795870768,0.06803380450775566,0.0007929465670768772,0.0006419340231898166,0.0007438994655585106,0.00047635106398217516,0.0007205150162781931,0.0007512399999411283,0.0005102146659643825,0.00040250162457888827,0.0007205150162781932,0.0006409786315187977,0.00057715208515619,0.0005182499994892706,0.0007830345306655738,0.050633039643879954,0.31364381136321756,0.30519751736871914,0.0007754130907482553,0.0007401291771141755,0.0007505787184029159,0.0007439612709921748
Agricultural and forestry machinery,0.00292460921983305,0.00475546537292312,0.005196764825108234,0.0022579761363981095,0.0031510356331497786,0.0022974193605410954,0.004208992879571387,0.0074967311269239735,0.0036768582213095556,0.08502332549733764,0.015623233426446167,0.00210423417738726,0.0028784829827878788,0.015621785186181123,0.0015508148786423752,0.0032202220641272547,0.010148833696302666,0.0025670850890277008,0.005771795534964007,0.004268048242417078,0.00387196381358793,0.005824987443868315,0.0022760363302847947,0.003370405711816492,0.002420447299444525,0.003220543510182848,0.002480454327915398,0.002959960425515835,0.0032316927399006663,0.002267834242440146,0.005278027649752462,0.00654884186203306,0.003275763472011593,0.011381746853960347,0.005165035572425498,0.0,0.016512278839483953,0.0028423813848433895,0.007494860808740833,0.015621785186181123,0.0025894391287971143,0.06750874410833016,0.006604899411561829,0.0042149138738156065,0.005069198773298976,0.005646992625695355,0.005343017808218339,0.8735269294950507,0.004722469927334326,0.006472981325985327,0.0023335779069961747,0.004220362977658523,0.002983569456968253,0.0037120075576283834,0.015621785186181123,0.0036911379384645224,0.0021385931364077773,0.004302299738464468,0.0019474120241954316,0.005653042365708827,0.0032707276239692844,0.003050936630874419,0.005452435228929515,0.003092881302704512,0.006350671579640597,0.0036463772690377683,0.002416269810401023,0.0,0.0023432488977104516,0.002729317243611762,0.0040349171098227965,0.0020601931421971734,0.12303953065745396,0.3199384131828606,0.00210423417738726,0.009475661432663991,0.002872420943948981,0.004666917436401766,0.006027133802727791,0.0028803568380042655,0.007136639148024816,0.004070670957606521,0.005608954443378903,0.0027459639670204526,0.0054241463878064574,0.005781798364591439,0.002300412814778523,0.0035775526956945613,0.0037147716590983175,0.004498489232162317,0.0029373859299062833,0.004480662988049727,0.005467542777231839,0.004962438826840069,0.00569100480226833,0.0,0.004365972102744102,0.0019292426619071908,0.003431584730310768,0.0025325574250284434,0.005512695637056008,0.005436712331513675,0.0022579761363981095,0.012891155991154327,0.005836142642953935,0.0033008456830222847,0.003831838586067469,0.004467852600823537,0.0009982263270541614,0.0035561884750918895,0.004146065065891602,0.00383662095735777,0.003018483473466259,0.005691778973556157,0.005135147209136399,0.005639652818224844,0.003986743788642893,0.0027546302224243356,0.003839175017169279,0.002550040421298033,0.005689977404903899,0.0037964652969352253,0.005311879683869375,0.0032868919530041904,0.0024554594471482764,0.0,0.005644384137061609,0.01551911684881014,0.002736105554243561,0.002426982141599489,0.0025079963393387955,0.004811923520709159,0.0024000978806907602,0.002922202531164001,0.006249129467581227,0.0056155535797404715,0.002766562864788066,0.004359069164700959,0.003763950698416645,0.005191089263396681,0.002950801460092683,0.005860675429501645,0.003493088722038306,0.00579809639094198,0.003948447367723493,0.011145452854836082,0.0038905958282770244,0.0022579761363981095,0.009853382051068614,0.007536676168169303,0.006768360410391037,0.01473744082531611,0.03101697308878567,0.0038438101829151874,0.17536528711228141,0.005812691827653983,0.004415758528422096,0.6251786571941927,0.0042844042496471,0.002728062532258677,0.005656839713342558,0.016559136861801736,0.006984587614490493,0.004818805745659095,0.00458978829114002,0.0383869509574572,0.030941632162718415,0.005377013952439031,0.005576684640579134,0.015219946813510177,0.0016960084858159913,0.006604899411561835,0.002049772227501698,0.006040308107834681,0.0028803568380042677,0.025252238955809362,0.0032289338485880724,0.0025276216192427437,0.004252015592718143,0.004817061007063747,0.003656826003825814,0.005014787200669292,0.004641484754244534,0.006616456364458923,0.0,0.008942353993931753,0.014611318361961827,0.0058638213103982565,0.004967318180960406,0.002068286714161656,0.003971503632498184,0.002494129505960127,0.003610747622945479,0.002766312200927821,0.0020324980248174686,0.0048920910833310845,0.0031966431624631795,0.0018638658662229154,0.0031078294348249845,0.017773978264853704,0.0022926563252055623,0.010628460850684716,0.004408762304072022,0.0023500622551750577,0.004075951484409366,0.004185288025582713,0.005645051112621303,0.00441903183173367,0.0025670850890277003,0.0036758129342472504,0.005593192953682923,0.3352985487391367,0.003967574338344852,0.0027381220694756713,0.003497540877970385,0.11084954769656225,0.003951742425410762,0.00484426390756385,0.005172469668921847,0.002180066930734463,0.007476686999848194,0.007649523696998885,0.0022579761363981095,0.002370510120524762,0.0,0.002679726567464471,0.003929807467960058,0.003067886109543256,0.005327400611246238,0.057027037700561445,0.056911582341737536,0.29506517584179776,0.004518279132744564,0.020197262106179618,0.011264263156986825,0.01529874521079302
Aircraft and spacecraft,0.0008118189994543622,0.0014352484854188898,0.0007518667415469945,0.0006015921474468613,0.0005454810910931681,0.00046820428803453254,0.0005253966546837161,0.0034622624958085164,0.00042158835086023044,0.0013199980143065579,0.03928232705446369,0.00037323778765096204,0.001163736095824579,0.0021841242968987885,0.002171154417048343,0.0013375977855918794,0.0005580697504885093,0.0007547012473147796,0.000658428774020616,0.0019253149039403976,0.0008135292226500652,0.0009923385149476624,0.0006257840952671412,0.0008843024441084222,0.0015257064996933125,0.0004576110525276009,0.0003517584060783347,0.0005683530891191891,0.00045445237239737356,0.000474114946108789,0.0007750410385581789,0.0005634717032547833,0.001710002959743635,0.0008686754783728913,0.000586506155163707,0.0,0.0006457335664016918,0.005516883497089312,0.0005873471760281238,0.0017278076294236333,0.0005753276962800595,0.0008483572545647986,0.0008008299282854274,0.00040963165125601665,0.0008823224485218291,0.002436633158779529,0.0004567922855700067,0.36173505375723675,0.00044387908263857545,0.0007652300399717731,0.0005221981823143628,0.0005548524487646294,0.0003818950461036095,0.001550607838882879,0.002184124296898789,0.0005467945681389721,0.0006928669353090867,0.0003740877195957176,0.000540109314496095,0.0005559958201064314,0.0006895755929841368,0.0012952213256694801,0.00047111861238020175,0.0005628762860405748,0.0005138708718828211,0.0012551231867778804,0.0005453174992620996,0.0,0.00027301165148877713,0.0005085295355987606,0.0015482342940100382,0.000959569132120983,0.004502470221507627,0.0006933175923466221,0.00035175840607833456,0.0012633355279839395,0.0005495160018729284,0.5030828155018061,0.0029410697384208676,0.002777744116049672,0.0006955798498169878,0.0005471359013754419,0.0005816939301801948,0.000645769021376887,0.0005867359948594118,0.0006955036696002523,0.0004112869830375645,0.0005449792443989202,0.0004623074112920281,0.0005872988117430745,0.0007541067185200692,0.0026799532929534598,0.0012743771893462593,0.0005694501688647794,0.008132420911226254,0.0,0.0013270481468179091,0.0006864162511164961,0.00045793283292203953,0.0009223478454117167,0.0016540128392240447,0.002225479476952333,0.0055495749628035876,0.0004125902341032109,0.0013320221739225929,0.0005343570533590208,0.0005156292837162573,0.002748748500283562,0.0003381777466799229,0.0004636524318281975,0.0012633355279839395,0.0005882385224939291,0.0007347965360189721,0.0005674935156710388,0.00047707865397656987,0.0010762460552866608,0.002512337633856741,0.00046268595842700904,0.0004807621994781604,0.00457850232367163,0.0013993037424275324,0.00242527834140161,0.0006238873001166266,0.0008880099199757612,0.0004896780166408725,0.0,0.006331554476184826,0.0006733919396690669,0.0006875792189561731,0.0006950516199451374,0.000652387807513749,0.0007986503050276975,0.00029657362404825936,0.0005429487290660405,0.0004141432667273022,0.0011947906042846562,0.0006844239984248399,0.0005633715954667431,0.0006336720482269086,0.0005978677735988893,0.0005579889928085777,0.00039462335094811717,0.0005851637302445475,0.0005221559350640096,0.0,0.0004945427707143364,0.0004759371663659117,0.0006777373926682963,0.0006275971668114661,0.0004691452563892431,0.0014645515085997668,0.0006093171357452442,0.0012840829898227283,0.000363690955417693,0.0,0.00199354627820503,0.0005675939249069869,0.00044781568346175904,0.0027823493371574807,0.0006394001258835088,0.0007565697189642573,0.0021841242968987876,0.0016028345050063087,0.01423411104307837,0.00043148369426148145,0.0003517584060783347,0.0005741742451823459,0.007167280251451092,0.0004931517326800789,0.10499790642314995,0.0005536096933182182,0.0006106326709363956,0.0004112869830375645,0.0004996128782240075,0.002777744116049672,0.00046111437208920216,0.0005837289195550947,0.0004411719684793673,0.0006106326709363956,0.0005374737649838066,0.0007121093474473559,0.0010477979010523983,0.0004781258167893361,0.0055495749628035876,0.0,0.0006365694093526774,0.002174110454996013,0.00055049227527743,0.0013414674207963178,0.005503443466942616,0.0010338444574967526,0.0005473530977582828,0.0008424973059610991,0.0005913275267330361,0.0007451394838646158,0.00470469493507619,0.000503257898071548,0.000554197477337684,0.0005675764619691341,0.0005337834411752182,0.0010605173773334294,0.0008169544972130623,0.000568322459009902,0.0017140034068129889,0.0005811186495301898,0.0005050874505727078,0.002829672227157015,0.000747957721836424,0.0005832627663791993,0.0006219848446669244,0.0020021719265091832,0.37161508282908273,0.0005248376015842189,0.0003887435978339171,0.0004179036180729443,0.0005882385224939291,0.0004962540463828845,0.0010947576934840194,0.0005962998413618836,0.00013892730658032738,0.0022192915589724616,0.0012401771992862477,0.00044781568346175904,0.0012273029373552275,0.0006955798498169877,0.00047032572648840856,0.0004868299396886193,0.0005708094659238678,0.0005296868264655683,0.009962115456040513,0.0018463230191702287,0.008277191834986732,0.0006185270928111722,0.0007685875470687358,0.0015573548175944194,0.0008800850851265932
Animal feed ingredients and pet foods,0.0,1.0000000000002194,1.0000000000002203,0.0,1.00000000000022,0.0,1.0000000000002192,1.00000000000022,1.00000000000022,0.0,0.0,0.0,1.0000000000002198,1.0000000000002147,1.0000000000002194,1.0000000000002203,1.0000000000002203,1.00000000000022,1.00000000000022,0.0,1.0000000000002203,1.000000000000219,1.0000000000002196,1.0000000000002192,1.0000000000002205,1.0000000000002203,0.0,1.0000000000002194,1.0000000000002198,0.0,1.0000000000002196,1.0000000000002198,1.00000000000022,1.0000000000002187,1.000000000000218,0.0,1.0000000000002196,0.0,1.000000000000221,0.0,1.0000000000002205,1.0000000000002205,1.0000000000002194,1.0000000000002196,1.0000000000002198,1.0000000000002196,1.0000000000002203,1.0000000000001834,1.00000000000022,1.0000000000002207,1.0000000000002207,1.0000000000002207,1.0000000000002196,0.0,0.0,0.0,1.0000000000002198,1.0000000000002198,1.000000000000219,1.0000000000002192,1.0000000000002198,1.0000000000002196,1.0000000000002194,1.0000000000002198,1.0000000000002185,1.000000000000219,1.0000000000002196,0.0,1.000000000000221,1.0000000000002192,1.0000000000002198,1.0000000000002198,1.00000000000007,0.0,1.0000000000002207,0.0,1.0000000000002198,1.0000000000002205,1.0000000000002205,0.0,1.0000000000002196,1.0000000000002205,1.0000000000002196,0.0,1.0000000000002205,1.0000000000002194,1.00000000000022,1.0000000000002205,1.00000000000022,1.00000000000022,0.0,1.0000000000002198,0.0,1.0000000000002203,1.0000000000002154,0.0,1.0000000000002192,1.0000000000002196,1.0000000000002198,1.00000000000022,1.0000000000002194,1.000000000000218,0.0,1.0000000000002198,1.0000000000002198,1.0000000000002198,1.0000000000002194,1.0000000000002196,1.0000000000002196,1.0000000000002196,1.0000000000002198,1.0000000000002185,1.0000000000002192,1.0000000000002198,1.0000000000002203,1.0000000000002176,0.0,1.0000000000002194,1.000000000000219,1.00000000000022,1.0000000000002145,1.0000000000002198,1.0000000000002196,1.00000000000022,1.0000000000002198,0.0,1.0000000000002187,1.00000000000022,1.0000000000002192,1.0000000000002198,1.000000000000219,1.0000000000002045,1.0000000000002198,1.0000000000002205,1.0000000000002198,1.0000000000002176,1.0000000000002198,0.0,1.0000000000002203,1.0000000000002194,1.0000000000002194,1.0000000000002174,1.00000000000022,1.0000000000002203,0.0,1.0000000000002196,1.0000000000002198,0.0,1.00000000000022,1.0000000000002203,1.0000000000002185,1.00000000000022,1.0000000000002156,1.0000000000002194,0.0,1.0000000000002196,1.0000000000002192,1.0,1.0000000000002203,1.00000000000022,1.000000000000219,0.0,1.0000000000002205,1.0000000000002198,1.0000000000002196,0.0,1.0000000000002185,1.0000000000002196,0.0,1.00000000000022,1.00000000000022,1.00000000000022,1.0000000000002203,1.000000000000219,1.0000000000002203,1.0000000000002205,1.0000000000002192,1.0000000000002196,1.0000000000002205,1.0000000000002194,1.0000000000002198,1.0000000000002194,1.0000000000002196,1.0000000000002105,0.0,0.0,0.0,1.0000000000002203,1.0000000000002194,0.0,1.0000000000002198,0.0,1.0000000000002207,1.0000000000002196,1.0000000000002203,1.00000000000022,1.00000000000022,1.0000000000002205,1.000000000000219,1.00000000000022,0.0,1.0000000000002196,1.0000000000002205,0.0,1.0000000000002203,1.0000000000002198,1.0000000000002145,1.0000000000002196,0.0,1.000000000000219,1.0000000000002194,1.0,1.00000000000022,1.0000000000002198,1.0000000000002192,0.0,1.0000000000002194,1.0000000000002196,1.0000000000002196,1.0000000000002205,0.0,1.0000000000002196,1.0000000000002205,1.0000000000002192,0.0,1.0000000000002198,1.0000000000002196,0.0,1.0000000000002185,1.0000000000002194,0.0,1.0,1.0000000000002185,1.0000000000002203,1.0000000000002196,1.00000000000022
Articles of concrete cement and plaster,4.172238157822079e-06,0.00010288959432809452,3.777397863187376e-05,4.245189359576934e-06,4.124577915285804e-06,1.5149976449270177e-07,0.0002083154203370501,7.870418552437468e-06,5.538711535152594e-07,0.08736087297340019,1.210472566529999e-06,3.229488052259272e-07,1.6198290776970105e-05,0.00020593700608850538,8.727953471540506e-08,9.669942867335765e-07,6.44659029266136e-05,7.346917674039909e-07,6.091125702707083e-05,8.257954169499608e-07,2.313877753037011e-05,3.873647890166054e-05,1.1702017535055194e-07,0.0006832571571274056,2.5145551332402454e-06,2.2179174114640466e-07,4.7346418865463e-07,7.633331047340656e-06,6.679413985498303e-06,2.2691510867502328e-06,1.1648030196815303e-05,1.6784505776008654e-05,4.160472238837838e-06,2.8675641555169584e-05,0.00018661748202789932,2.11433428118198e-06,0.00016751692998593555,9.566848649334523e-06,1.210472566529999e-06,0.0002059370060885053,1.926196931634185e-06,1.0427133131979675e-05,2.0730843876116087e-05,1.1127529704245036e-05,2.2569331394867985e-05,0.00010879694797432224,4.070911885938871e-05,0.937850424251064,1.9859519059963535e-06,6.316097489239152e-05,1.857653643442702e-06,4.608049226970276e-06,3.13721787489438e-06,2.531737764371237e-06,0.06742298188241722,4.409133945504805e-06,1.7010396434073536e-06,2.0861402563114098e-07,2.1207644809625657e-07,4.8925753686410655e-05,6.3517993872456805e-06,3.229488052259272e-07,2.11433428118198e-06,4.520987469019607e-06,9.751637000845869e-07,0.00017432651130533735,0.00014576894253517006,0.0,1.43883233166228e-07,2.3234918784011674e-07,4.363292128884268e-05,7.947070049779632e-08,0.40136338996361925,1.9519037619367667e-05,4.882499692544425e-07,0.0004032297856992052,4.4764131500935734e-07,4.403497193397807e-05,1.704245987728998e-05,1.7542470168116184e-05,1.9519037619367667e-05,1.449884323526557e-07,4.941130495352861e-05,3.070777860510394e-06,1.917317841642868e-05,3.2402166123710666e-05,6.065483871826059e-07,2.1191739324787688e-05,4.297398930185096e-07,9.142692377885163e-06,3.3170348782516466e-07,2.9201691356498945e-06,3.241295536031509e-05,8.635687505541303e-06,4.2326331185585555e-05,0.0,3.2508986028243895e-06,1.4086774365201024e-07,7.643550540714445e-06,7.834700625394453e-08,2.6470492173862455e-05,0.00018662228416219234,0.0,1.5976137991265642e-06,2.437649578367183e-05,2.7987675905512835e-05,1.9635955696951536e-06,1.1821995226886699e-05,2.889650164077133e-06,0.002141867040406759,0.0007195470458106637,3.70248918645162e-05,4.2646986780593906e-07,0.00011415403071892764,3.89857588534947e-07,8.904257132277306e-05,0.4826907712127611,2.695536994004299e-06,2.7305738272750602e-05,0.00034665656330694155,0.0001367422648683228,5.29810850240458e-05,5.426569205161147e-05,3.154623468609408e-05,4.492998537704131e-06,0.0,8.887448319505777e-05,0.0001745422062279727,5.050875806891841e-07,1.9189710576672803e-07,6.068347127494289e-07,3.895054815494273e-05,6.983441814903274e-07,3.657872882908841e-07,6.377557112855144e-05,0.023167966271987035,5.194629897245846e-08,0.03299386468578029,5.878429360479441e-07,6.3700065087739834e-06,6.814082264588693e-07,0.00010655273349980726,9.416677303978565e-07,1.979680347876285e-05,3.0095062783541836e-05,5.595755824177127e-05,1.2574298629328213e-05,1.917395204333991e-06,0.00010240576666707712,0.00015181113988028012,4.02908325294174e-05,0.00016834016363172571,0.005455211968209049,1.8601136023998848e-05,0.939563127445312,8.473675796627114e-05,3.325127489999062e-06,1.0,5.473180855928594e-07,2.6086889987619254e-07,0.00015997123306734306,0.03885371163749358,0.00019447355413575065,9.14423781257881e-05,7.687504315687328e-06,1.0,1.9799920279950123e-05,9.534467073897632e-05,2.6538453716489044e-05,0.004258428534707593,9.050952911492587e-08,2.0693145303877173e-05,1.1205669457913401e-07,1.3596963578790758e-05,1.754247016811619e-05,0.026951573632008972,1.7458563795133733e-06,4.973700947515214e-08,1.0495442540819233e-05,5.525225945735102e-05,0.0010009194179117292,0.00011816313116056871,1.7077989543366454e-06,4.41632815548919e-05,0.0,0.10782670425904736,0.06305076408463778,7.081586686532292e-05,4.245136858016835e-06,2.0264117904703728e-07,0.00014368358765656572,5.568876920442866e-07,7.393815241785529e-07,0.000122205898079749,4.023451823160688e-06,1.0603756269295196e-05,1.2684002005144548e-07,4.805797135186474e-07,1.5499753362257244e-07,0.00017091060366671436,2.712621831626312e-06,0.054006284481896136,0.00012337699083212795,2.108677823132933e-06,2.053792536244862e-05,5.41012132969717e-05,0.0001494505457215462,4.103469626386688e-06,0.3359682802375254,1.4050819678693305e-06,2.6366075625329778e-05,0.32835369338639814,1.0161667183670901e-05,4.936654224122159e-06,3.615779866569916e-08,0.40108037190446916,4.2522033507946584e-05,6.843008399435268e-06,0.00014514990218058164,2.1243572243016278e-07,0.0,7.863637852407524e-06,2.046711182265537e-06,1.0333067167394519e-07,0.0,3.2269466662320596e-06,1.377369229854467e-05,2.293416606740945e-06,0.00011276249253244108,0.11401800468636183,0.10907171490567381,0.3359682802375254,0.0005206355623199781,0.00017472894695783766,0.00013850917933211663,0.00016011924843284774
