,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,5.8991272254218835e-05,6.855102919358416e-05,7.146960804384392e-05,5.821949664343725e-05,6.306760196417183e-05,6.516711051294952e-05,6.950787571167059e-05,5.799233912493301e-05,5.71763955409628e-05,0.09813769705756337,8.106078836735638e-05,6.99076035219565e-05,5.903679406536883e-05,9.610774848191147e-05,6.878144760540745e-05,6.114916518517642e-05,7.000752362415022e-05,6.833117554421585e-05,7.039711057213828e-05,6.763446074905144e-05,6.916645133120806e-05,7.11781034629685e-05,5.246681557238313e-05,6.850818633145355e-05,6.151417560607561e-05,6.540033017353561e-05,7.356443305491889e-05,6.645626044950959e-05,6.483365626927054e-05,5.7999602022720654e-05,6.058167539188483e-05,2.891094769096164e-05,5.877164022863585e-05,7.023505831871908e-05,7.099864306346854e-05,0.0,6.816676763137316e-05,7.324093445976807e-05,6.486383795113267e-05,9.610774848191147e-05,6.782540810777593e-05,6.631462592333201e-05,7.109780682874265e-05,6.961628923362229e-05,7.065337361437512e-05,6.871474163125422e-05,6.82365434572376e-05,0.006858786016592409,3.895643955290564e-05,6.855192431559341e-05,6.525059889556778e-05,6.487373854273358e-05,6.296635435668406e-05,5.693808664889405e-05,0.004337428714666804,5.850664034004737e-05,6.290522963156926e-05,6.87941201116771e-05,6.848233442674357e-05,7.08076248176082e-05,6.566728501192425e-05,7.08723584158032e-05,5.866829010277392e-05,6.84864531259378e-05,1.8316175921477322e-05,6.391629798492747e-05,7.117623082258432e-05,6.848233442674357e-05,6.400915804032854e-05,6.93233931677667e-05,7.142561470683477e-05,6.965774588773642e-05,6.752279328862233e-05,7.373034145568035e-05,6.538403103680603e-05,7.142482024088106e-05,7.036968427945629e-05,6.903566141415972e-05,5.987783355139858e-05,6.752279328862233e-05,5.753942279115935e-05,6.928786253475156e-05,6.641876731997542e-05,6.937516132731145e-05,6.907652482263845e-05,6.517203307791002e-05,6.468059926290372e-05,5.366769588431943e-05,6.21051565305074e-05,7.063832145427017e-05,6.587180568546227e-05,7.515742099053064e-05,5.5149897793585904e-05,7.132414099705078e-05,0.0,6.423078268036678e-05,6.596622687867437e-05,6.216830726428566e-05,6.753537710755503e-05,7.085291437861711e-05,7.101042277385904e-05,7.060072813478831e-05,6.555511524019306e-05,6.916470600401734e-05,6.518248799776026e-05,6.829806310856688e-05,6.313686799444115e-05,5.664142951360536e-05,6.355649491074724e-05,6.527826608076877e-05,6.992746469125196e-05,6.346088239868115e-05,6.60653204394071e-05,6.397020813950704e-05,7.095642621900583e-05,0.038929338265834786,5.8159063173552296e-05,7.566203043535201e-05,6.871119551850484e-05,7.147107744011573e-05,6.891570297697326e-05,6.951617809788834e-05,6.968359164021684e-05,6.318834284724714e-05,0.0,7.063997245712829e-05,6.810947538218382e-05,6.782598780555957e-05,6.897957474903266e-05,6.851865194568016e-05,7.090483803197487e-05,4.553359100284841e-05,6.996872410785803e-05,7.043719777469602e-05,7.008159883095539e-05,6.508744541675328e-05,5.902946619747184e-05,6.544199086824996e-05,6.673798599221125e-05,6.68276677775769e-05,7.109307213365654e-05,6.57640321110137e-05,7.153615112388771e-05,7.521257237276511e-05,6.913974857998502e-05,6.628936139359181e-05,5.7409929774093585e-05,6.76663247888167e-05,6.965994655543423e-05,7.081891867477984e-05,6.793868998768588e-05,6.925374116636382e-05,7.052977022637843e-05,0.00017314623659917943,6.972274977508305e-05,6.560061751418347e-05,0.0001683635175672119,6.753484832379159e-05,6.882443263837583e-05,7.099043336290518e-05,0.08242607832310381,0.00017314623659917943,7.044461435752331e-05,7.069442643940325e-05,6.75120562151592e-05,0.00017061545657314124,6.328254504588186e-05,7.076610813969951e-05,7.75988225829445e-05,7.782466784932033e-05,6.862858058580367e-05,6.961180957871195e-05,6.570337876908244e-05,5.174237336583228e-05,5.9877833551398616e-05,6.87411576945779e-05,6.870818421638152e-05,6.792472783495589e-05,6.861764520940732e-05,7.024076833616469e-05,6.693835766429025e-05,6.787892295174836e-05,7.047836894797674e-05,7.060072813478831e-05,0.0,6.780723266111739e-05,0.023418386887573448,6.914057454004899e-05,6.320656615611071e-05,6.94849325929758e-05,7.050496292692304e-05,7.113789566452114e-05,6.573300856411689e-05,6.917024039986456e-05,6.72420556020126e-05,6.257563204005898e-05,6.960950921607429e-05,6.619015326148601e-05,8.498628972773324e-05,6.905839188683962e-05,5.779196851107862e-05,6.74495028185272e-05,5.959933136885015e-05,5.7181330621217626e-05,6.335245314266e-05,6.993410710846846e-05,7.032099378180486e-05,6.443367104607672e-05,0.2499444769505612,4.798508325203501e-05,7.155188213582521e-05,0.07263546761683058,5.665388406577317e-05,6.432950650499397e-05,4.187673804197485e-05,0.23792756635634482,7.118775654020506e-05,5.9656837934144827e-05,6.968419716437503e-05,4.4460599529766426e-05,6.753484832379157e-05,5.155768790224631e-05,5.707776181516862e-05,3.770774411020116e-05,6.753484832379159e-05,6.441776395068455e-05,5.323427047040783e-05,5.7340775601162833e-05,7.1986147302147e-05,0.12738867909047133,0.017399933427460455,0.2499444769505612,7.108451404464535e-05,6.815498478354384e-05,6.917939959831686e-05,6.848331738553391e-05
Agricultural and forestry machinery,4.6789454231499647e-07,1.8734099286445065e-06,9.016775303286008e-07,3.56739056970141e-07,5.478232076569253e-07,3.8753838378545683e-07,1.1341690793062556e-06,1.1587861523162819e-06,2.2693538041507502e-06,1.1820444104478534e-05,4.083203004011195e-05,3.8973589579133686e-07,4.6144319514589563e-07,4.0843997285749766e-05,2.968172006076738e-07,1.367626647367792e-06,1.9827258065055803e-06,4.536096318947633e-07,1.0261438206995316e-06,7.05158156683322e-07,7.392943794426511e-07,1.0468780060923951e-06,9.678300843990452e-07,6.619145645938482e-07,3.854285147863889e-07,7.11338010340281e-07,4.41972160836045e-07,4.5292641155808236e-06,5.486899645544766e-07,3.58926758682086e-07,8.234343051560157e-07,9.872964006830087e-07,5.547631887079475e-07,2.246350481935151e-06,1.031599754672154e-06,0.0,3.030826862153545e-06,5.130746244804835e-07,1.1218698320902563e-06,4.0843997285749766e-05,4.956171215727504e-07,9.374610184755024e-06,1.0728230730985602e-06,8.226084344050212e-07,1.6768760476221044e-06,9.83363583087256e-07,9.382759884447161e-07,0.00011924740380225988,7.59236663096584e-07,1.1242077805385506e-06,3.951467343759446e-07,6.9999634507392e-07,1.2738177632058383e-06,5.961731784810949e-07,4.0843997285749766e-05,5.728919868497524e-07,3.8487985845657363e-07,8.357506408249483e-07,3.768695897631421e-07,9.550206777863535e-07,5.249246067920755e-07,5.788773552629954e-07,8.60499460439773e-07,5.803691889777398e-07,1.110730892928209e-06,8.617968184090373e-07,4.2412924655491086e-07,0.0,3.859731604653255e-07,5.30937057259882e-07,9.763492518282255e-07,3.586265075882318e-07,4.376593035243512e-05,3.8973589579133686e-07,1.4459407126363753e-06,5.403302636170242e-07,7.825414639480902e-07,1.0581378907104172e-06,5.050880514630975e-07,1.1175850465660127e-06,1.247536670755045e-06,9.441095017937726e-07,4.474479260658445e-07,9.133870501919998e-07,9.6256266580282e-07,3.9560895449210713e-07,6.216063672334417e-07,6.134533487920801e-07,7.562884118064833e-07,5.534148950592025e-07,7.244061745233141e-07,1.0568009374946953e-06,8.097618154213105e-07,9.601777652140629e-07,0.0,7.025498363520061e-07,3.890622067973543e-07,5.890006253199741e-07,6.202256812586684e-07,1.0399401369027763e-06,1.099284529643484e-06,3.56739056970141e-07,1.8954818038932005e-06,9.739594311319652e-07,6.973229984931384e-07,6.901257095835398e-07,7.877623678190473e-07,1.8096944674895195e-07,1.4953284053742434e-06,7.58564698138453e-07,7.288480387968761e-07,2.130365834145207e-06,1.0546388040413223e-06,1.7392979319901464e-06,1.055027174377874e-06,7.340496441537579e-07,4.379024426179023e-07,7.149551417950508e-07,4.975520972831217e-07,1.0315970335091178e-06,6.980281425238933e-07,8.905758889207265e-07,6.118270602159141e-07,3.9542722159952666e-07,0.0,1.1188452367281065e-06,2.3568509971355577e-06,9.725836256776132e-07,4.4543020263870316e-07,7.165500826133866e-07,2.1347773118255296e-06,4.435954784074606e-07,4.881752333659404e-06,1.114360169306211e-06,1.643379132569839e-06,4.539077725450318e-07,7.025350958123966e-07,1.0795557736679488e-06,9.742770549046408e-07,2.7807347022766865e-06,1.0301989776184443e-06,7.135792028836995e-07,1.4490588227720665e-06,7.329815114894556e-07,1.768658380664273e-06,6.935819379518014e-07,3.56739056970141e-07,1.6101927909833891e-06,1.7746189946672612e-06,1.2040225161306163e-06,2.3353477619035654e-06,8.064560351990214e-06,6.587216458337803e-07,5.6364904903477485e-05,1.0092975646803084e-06,7.799828341223989e-07,8.535024723972155e-05,7.077991096443586e-07,4.83569540816415e-07,1.0844041043933939e-06,0.011066948738487617,0.00013648759560937386,1.1482537785018811e-06,1.44353011733193e-06,1.1108035487198558e-06,5.329808131964104e-06,4.363601155351409e-06,1.0131108747128868e-06,9.056136577705906e-07,1.5073659666427199e-05,5.322511386299235e-07,1.0728230730985604e-06,3.555190375374978e-07,9.249038425094858e-07,5.050880514630972e-07,4.768323816646435e-06,5.819977282097018e-07,1.1234477776671203e-06,1.875832426121572e-06,1.7608254727919676e-06,6.533937039556717e-07,9.785988346501482e-07,7.549131137556999e-07,1.8598951080651938e-06,0.0,1.3827425837786034e-06,4.468364973520529e-06,1.0425935968688274e-06,8.124193542212774e-07,3.9163028894332165e-07,7.271363298913535e-07,4.4268996239137096e-07,8.579368044377311e-07,5.043897182000298e-07,3.7737232264825893e-07,8.113846667216436e-07,6.637835557168089e-07,3.533922899907765e-07,5.31231644917432e-07,2.6803381743550302e-06,3.631180106304563e-07,1.8260439940714177e-06,7.932425819197836e-07,3.916962222819841e-07,7.200987069561836e-07,7.824340091385104e-07,1.0522240311614804e-06,1.9688796773674863e-06,4.5360963189476324e-07,6.974524353515005e-07,1.6667496185052607e-06,0.0009610647173222738,6.999148426936214e-07,5.137588886351924e-07,6.651697856886437e-07,0.8973532851786428,7.335250884120156e-07,9.451413013572158e-07,9.597790177867347e-07,6.161247846746699e-05,1.1218401270856323e-06,1.1722478041128358e-06,3.56739056970141e-07,9.156146213359891e-07,0.0,4.31638049424545e-07,6.428603494098389e-07,6.625045055628877e-07,9.272681594590133e-07,7.392122929435646e-05,0.030397209861510652,0.08220940316184269,8.386443398481929e-07,3.0354529900547034e-06,1.8653110249728401e-06,2.403160813540404e-06
Aircraft and spacecraft,0.000308733816233701,0.00028418214118491376,0.00024656108269748104,0.006434023132048672,0.0001585419215900338,0.00021564666094464358,0.0002778784330232274,0.00030202559296686423,0.00022394463256826546,0.0002729636554203711,0.00026482279803867936,0.00018298032673120425,0.000254640539291488,0.00045188595897517554,0.00028146347686888533,0.0002830512822361822,0.0002607551614113753,0.00021173750514695693,0.00022919952317624367,0.00028576015537161653,0.0002678518467919597,0.00021615943763579864,0.0002514735830853844,0.0002726696078922617,0.00028350577979507707,0.0003244591528291967,0.00012566390484621036,0.0003008859244320388,0.0003289775281285695,0.00032890607863917033,0.00030002211639207626,0.0002745322334327691,0.0003048131895080815,0.00029644743347333094,0.00013298428964082825,0.0,0.00020064087965882625,0.0002667291194879163,0.0002779760010330898,0.00039760597311449343,0.00028169895993924304,0.00019807256221547528,0.0002445681645150321,0.00015616257515810284,0.0002049229826597444,0.000257475008785095,0.00021675554264528784,0.00038069481753344654,0.00021119657245843347,0.000286923639714338,0.00016580738007175848,0.00031703562290037957,0.00015743725164565586,0.00028840738766450517,0.00045188595897517576,0.00024723633082737273,0.00029540337095504394,0.00018524831837493075,0.000245991571278414,0.0003113825687120405,0.00027516342195112674,0.00028923709049032256,0.00030282798024784343,0.00022515354359958805,0.00032766026749172014,0.00027420534840029643,0.0002794797273426827,0.0,0.0001130414385414257,0.0003146679363676118,0.000293153120937758,0.00018802255627527103,0.00027400265927850996,0.00012566390484621036,0.0003108979218431072,0.00024644980761770897,0.00037440756358280493,0.0002050363655763287,0.0002931047375695741,0.00027481994911920986,0.0002638303787475474,0.0002940716085019329,0.00027476844943040483,0.00026173086629495423,0.0002748050442402955,0.00016720081282602355,0.0002761381828472222,0.0002587469833647888,0.00027801387681137657,0.0002971338104642762,0.00023526140930725452,0.0002998885860435411,0.00032687178195469485,0.0002661855204034599,0.0,0.0003036323444241659,0.00019270569861176882,0.0003313504634805024,0.000283525012732777,0.00025466785906650004,0.00025995054516803556,0.0002603898107041991,0.00021138524993807232,0.00023896560299485316,0.00028682879980310616,0.00025311706416628423,0.00030436018671892005,8.081850765366353e-05,0.00033057383659513585,0.00031089792184310714,0.0002813258653490496,0.00025833936529724103,0.0002741597230517959,0.00024223735522372225,0.00028552656321662875,0.0003971140474678121,0.00033273574262603274,0.0002859512621786773,0.0002257893691010412,0.0002592628081571542,0.00025317335987120747,0.0002549139020350807,0.000245833186496957,0.00030857231904112486,0.0,0.0002643113156998094,0.0003018214747158049,0.00028570265203656345,0.00028972929802970293,0.0002793597874172609,0.00026878345081351004,0.0001691798944012816,0.0002884864179174635,0.00013693090512647055,0.00025167523577214934,0.00029300670640583146,0.0005622830866569811,0.00024630329565226506,0.000249366450632715,0.00025290984829164916,0.00015364293158562456,0.0003043502873508536,0.00030129232314797804,0.0,0.0002259825538894168,0.00019441982330018807,0.0002753402330506805,0.0002431556678599054,0.00015965511638568186,0.00024325959906360974,0.0002918246577397119,0.00013537325856373834,0.00014636414828810083,0.0,0.0002792651876695016,0.00028300950813475067,0.0003364336660414434,0.00029338467045181206,0.00027816649895157753,0.00021499532050526452,0.00045188595897517554,0.0003101549569091274,0.00024245947426543196,0.0002524517919565784,0.00016991693249971004,0.00012566390484621033,0.0002929810924686167,0.00023572632349872698,0.0003300452015773437,0.00031203254003339296,0.00030692208765806765,0.0002674380437487205,0.00016720081282602355,0.00032456077667730585,0.000293104737569574,0.0003326724056279594,0.00030099568056190623,0.00017987381656231965,0.0002674380437487205,0.0002888236481111499,0.000294143196725686,0.0002567140853648875,0.00027266473827298944,0.0002603898107041991,0.0,0.0002834065485128271,0.0004250219037039993,0.0002285513800001111,0.00030518592199822194,0.0002602676259252084,0.00019883410748641525,0.00025211915778186047,0.0002834010788885768,0.0002600719532370368,0.00021056281155000438,0.0003005422513469259,0.0002992729625449977,0.00027593600493109005,0.0003056562295961257,0.00022531663883897161,0.00023678399690596925,0.000256611281933317,0.00027393106657061923,0.0002774135518111503,0.00026468457297521296,0.00019471145262064615,0.0002519427645954897,0.00027495252859649364,0.0002214032516411385,0.00026443221599953547,0.0002686774898937785,0.00038169408755715664,0.00032872022120748225,0.00014656281687845416,0.00022744929525790134,0.0002813258653490497,0.0003098562722999214,0.000274655126160516,0.0002931784823817291,5.415824338691837e-05,0.0002894320678888929,0.00017457696876771017,0.0003364336660414434,0.0003080045830492659,0.00027481994911920986,0.00032829556108675723,0.0003111640072610817,0.00022043871899759122,0.00026505304566062086,0.001269396576424285,0.00041558575539402175,0.0003049213790514987,0.00026432846401826135,0.00028909003446378554,0.0002553794783340533,0.000288111042344205
Animal feed ingredients and pet foods,0.0,1.0000000000560858,1.0000000000560865,0.0,1.0000000000560862,0.0,1.0000000000560865,1.0000000000560865,1.0000000000560858,0.0,0.0,0.0,1.0000000000560867,1.0000000000560838,1.0000000000560858,1.0000000000560862,1.0000000000560862,1.0000000000560862,1.0000000000560858,0.0,1.0000000000560865,1.0000000000560865,1.0000000000560862,1.0000000000560865,1.0000000000560867,1.000000000056086,0.0,1.0000000000560858,1.0000000000560865,0.0,1.000000000056086,1.0000000000560862,1.000000000056086,1.0000000000560867,1.000000000056087,0.0,1.0000000000560865,0.0,1.000000000056086,0.0,1.0000000000560862,1.000000000056086,1.0000000000560862,1.000000000056086,1.000000000056086,1.0000000000560867,1.0000000000560862,1.0000000000560851,1.0000000000560867,1.000000000056086,1.0000000000560867,1.0000000000560871,1.0000000000560867,0.0,0.0,0.0,1.0000000000560858,1.0000000000560854,1.000000000056086,1.000000000056087,1.0000000000560862,1.0000000000560854,1.0000000000560862,1.0000000000560865,1.0000000000560856,1.0000000000560851,1.0000000000560865,0.0,1.000000000056086,1.0000000000560862,1.0000000000560862,1.0000000000560856,0.0,1.000000000056086,0.0,1.000000000056086,1.0000000000560862,1.0000000000560858,0.0,1.0000000000560867,1.0000000000560867,1.0000000000560867,0.0,1.0000000000560856,1.0000000000560854,1.0000000000560867,1.0000000000560865,1.0000000000560867,1.000000000056086,0.0,1.0000000000560862,0.0,1.000000000056086,1.000000000056086,0.0,1.0000000000560862,1.0000000000560856,1.0000000000560858,1.0000000000560858,1.0000000000560862,1.000000000056087,0.0,1.0000000000560867,1.0000000000560858,1.0000000000560858,1.0000000000560858,1.000000000056086,1.0000000000560862,1.0000000000560862,1.0000000000560865,1.0000000000560862,1.0000000000560862,1.0000000000560867,1.0000000000560858,1.0000000000560867,0.0,1.0000000000560865,1.0000000000560862,1.000000000056087,1.0000000000560862,1.0000000000560862,1.0000000000560862,1.0000000000560862,1.0000000000560862,0.0,1.000000000056086,1.0000000000560867,1.0000000000560858,1.0000000000560862,1.0000000000560854,1.0000000000560851,1.000000000056086,1.0000000000560856,1.0000000000560867,1.0000000000560867,1.0000000000560862,0.0,1.0000000000560858,1.0000000000560858,1.0000000000560858,1.0000000000560862,1.0000000000560854,1.0000000000560867,0.0,1.0000000000560867,1.0000000000560854,0.0,1.0000000000560858,1.0000000000560865,1.0000000000560858,1.0000000000560871,1.0000000000560856,1.0000000000560865,0.0,1.0000000000560851,1.0000000000560856,1.00000000005608,1.0000000000560862,1.0000000000560865,1.000000000056086,0.0,1.00000000005608,1.0000000000560862,1.0000000000560862,1.0000000000560862,0.0,1.0000000000560856,1.0000000000560856,0.0,1.0000000000560858,1.0000000000560858,1.0000000000560865,1.0000000000560858,1.0000000000560858,1.000000000056086,1.0000000000560867,1.0000000000560858,1.0000000000560862,1.0000000000560862,1.0000000000560865,1.0000000000560862,1.0000000000560858,1.0000000000560862,1.0000000000560851,0.0,0.0,0.0,1.0000000000560862,1.0000000000560867,0.0,1.000000000056086,0.0,1.0000000000560862,1.000000000056086,1.0000000000560867,1.0000000000560858,1.0000000000560854,1.0000000000560862,1.0000000000560865,1.0000000000560871,0.0,1.0000000000560862,1.0000000000560865,0.0,1.000000000056086,1.000000000056086,1.0000000000560862,1.0000000000560856,0.0,1.0000000000560867,1.000000000056086,1.00000000005608,1.0000000000560862,1.0000000000560862,1.0000000000560862,0.0,1.000000000056086,1.0000000000560867,1.000000000056086,1.000000000056086,0.0,1.0000000000560856,1.0000000000560862,1.000000000056086,0.0,1.000000000056086,1.0000000000560867,0.0,1.000000000056086,1.0000000000560862,0.0,1.00000000005608,1.000000000056087,1.0000000000560871,1.000000000056087,1.000000000056087
Articles of concrete cement and plaster,5.375707895507496e-07,1.7726641333969415e-06,4.279770522525585e-05,2.937078787599925e-07,1.616421082618045e-06,6.823978764879732e-08,2.1739734664711904e-06,1.1747116097020127e-06,7.986308661017401e-08,0.1814910978091815,2.0699737229197386e-07,4.305357310434239e-08,8.602613345227276e-07,4.196852057694936e-06,4.411435958563791e-08,1.8311986016345455e-07,2.6698988856393736e-06,8.45850227439023e-08,3.948339678993098e-06,1.2785484945715544e-07,2.7066242831110737e-06,2.5369277667408285e-06,3.232124804835632e-08,2.3771632604934344e-06,4.534235338951396e-07,2.1712633364768514e-07,9.224561945743962e-07,1.64818574899604e-06,3.8161194194773853e-07,4.509970444048077e-07,1.6612097315109446e-06,2.5657387495059253e-06,4.967810175557782e-07,2.5637643573917283e-06,2.3474078792886274e-06,4.1216818999009317e-07,2.4132345911233206e-06,1.6567712884581724e-06,2.0699737229197386e-07,4.196852057694933e-06,1.0834559808154743e-06,1.648946486271778e-06,2.5387068282065555e-06,9.981463133488874e-07,1.7589112169411654e-06,2.3682727131543936e-06,1.9712990402785154e-06,0.013135369820824744,4.220071025570982e-08,2.062589242990764e-06,4.2242914277923396e-07,3.6985147158008017e-07,1.225762301675996e-06,2.403059415549523e-07,0.1677361450310173,6.132232394346706e-07,1.9468736663571044e-07,2.990744478790486e-08,2.9374030101635935e-08,2.7721285894195536e-06,5.221042108543155e-07,4.305357310434239e-08,4.1216818999009317e-07,1.1792427448691758e-06,8.926779763926722e-08,1.9490180797748483e-06,2.782524011037488e-06,0.0,6.070007018863912e-08,6.681190638860611e-08,1.968724352852437e-06,1.9528603127035773e-08,1.4362849395540358e-05,9.565773798539738e-07,1.6974127355462043e-06,1.2818409246941117e-07,2.1629104927445848e-06,1.6524674735762445e-06,1.2883571587872712e-06,1.4362849395540358e-05,2.8234264159155388e-08,1.729230521101196e-06,2.220816573493096e-06,2.139998415907266e-06,1.4758096533647094e-06,1.1134908037362861e-07,1.4034000183855989e-06,1.0093131503520034e-07,8.993865663184032e-07,4.40411281016425e-08,3.6938535092511527e-07,5.33107957666179e-06,1.228246007048201e-06,2.569278302668296e-06,0.0,3.9859948990815493e-07,1.826550646094008e-07,7.795873799054254e-07,2.689541281386588e-08,2.488065931875216e-06,2.3473675634933034e-06,0.0,9.117727932066235e-07,2.2557617523495597e-06,6.044870887211039e-07,2.275347114103942e-07,1.1822807583812702e-06,6.9491407756780095e-06,9.23019861502582e-07,2.19712579433726e-06,3.041561399035887e-06,8.08407378381728e-08,2.336506847891677e-06,7.895292172372798e-08,2.5946210696153675e-06,0.7834204398080848,3.6620641829543887e-07,5.982319160264028e-06,2.742995824360655e-06,2.648217259727195e-06,1.7869119873284878e-06,1.1476847134820646e-06,1.5905544430773562e-06,6.567513832607593e-07,0.0,2.2137826906943535e-06,2.4069101853727802e-06,1.2456157575982203e-07,7.025027471171066e-08,2.6895240326877506e-07,2.5681875407573973e-06,1.6214067904646018e-08,9.938795000672247e-08,2.0952251179182216e-06,6.193855815631398e-06,6.7910965189884425e-09,0.058863970320518696,4.0456422323945927e-07,1.2043856539990974e-06,1.6582826727029976e-07,2.6244113458272016e-06,6.913619820087373e-07,2.5342943242533024e-06,5.465132357903052e-06,1.1870045929073482e-06,2.386314381012778e-06,2.761189792217948e-07,2.7963361918237073e-06,2.3795162816769232e-06,2.5396781810021815e-06,2.401541319747755e-06,2.6611798501911863e-06,7.389576162924301e-07,0.0001587894222953131,2.30315386961236e-06,3.4664662527427264e-07,0.00016873568295147948,8.570345029613482e-08,3.2332782720171154e-08,2.403012425751925e-06,0.09634445464231764,0.00016873568295147948,2.196862677300986e-06,2.572338066205387e-06,8.726141609405285e-07,0.0001687356829514794,1.222712318245595e-06,2.6140468724807844e-06,2.6728210981722413e-06,3.565798988894959e-06,1.734793474987915e-08,2.5377085682694937e-06,5.569182783752204e-08,1.9103320313041183e-06,1.2883571587872716e-06,7.025653447585687e-06,3.834435565633793e-08,3.143729149252064e-08,2.267672927292849e-06,1.5996570188752314e-06,2.2692571406138816e-06,2.64866226382159e-06,7.862755287241553e-08,9.069758182922942e-07,0.0,2.8573539111699492e-05,1.314511804799784e-05,2.2561063853856444e-06,4.865754242720039e-07,7.367945847753309e-08,2.2717415302449398e-06,8.400103582677838e-07,4.6300919385601997e-07,2.873794986785568e-06,1.8974709727602777e-06,1.6178789003750189e-06,3.273865605887074e-08,3.346786142876146e-07,3.2246432117355364e-08,2.415653843892418e-06,8.105787491868796e-07,1.1509650160244055e-05,1.6313922465090094e-06,3.757574342184562e-07,1.3952946458359897e-06,1.8703435686921436e-06,2.659438844162015e-06,8.093794752288494e-07,0.026249174864794472,4.018298306248944e-07,2.480297446700375e-06,0.001420372129912931,1.1392223372654574e-06,2.9013357825259093e-06,6.645393864871311e-09,0.9992948236769268,2.570101122309482e-06,1.7156741885328855e-07,2.638912095075732e-06,3.532661399632853e-08,0.0,1.311497556951063e-06,2.930606507855488e-07,1.0975146167106805e-08,0.0,7.144578242930317e-07,1.7323177199782637e-06,3.135673537359035e-07,2.6151378246091083e-06,0.00014318598405676415,0.021428273879271667,0.026249174864794472,2.2996130575939562e-06,2.407195511754857e-06,2.392152580308957e-06,2.3121068487973474e-06
