,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.00033492087287696255,0.000781758283466115,0.0005149286806240211,0.0003208829041475389,0.0004735154543057209,0.000488601290419395,0.0005106169990145467,0.0003914566975777468,0.04221635983122225,0.00046288482706713884,0.0004888113083680219,0.0005594664347885688,0.0005718297587492743,0.0004459515109259697,0.0005468339675276409,0.10023875083008398,0.0004839193633488849,0.0005484212725345,0.0004883625032558384,0.000480599565445458,0.00048459267231650927,0.0005129615081154885,0.0004615526906883052,0.0005189258634867147,0.00036222525112261666,0.0007612677874013513,0.0005321494702110793,0.026875628559248715,0.0003973345271872029,0.00031588207202509045,0.000717637879725144,0.0001880117878619241,0.0006294468921182329,0.00047661524502451506,0.0006775772714488643,0.0,0.0004713294673965445,0.000481060296048002,0.00040040638417551954,0.0004459515109259697,0.0004798268918010522,0.0004391697116737554,0.00047533697605181964,0.0004810786634773674,0.0004762046578493686,0.0005244847797499444,0.00048085174045472734,0.0004763203933560813,0.0002549965365319456,0.0004955195081349299,0.0004773300118084421,0.0004072132859054982,0.006307850676557527,0.00034917205832337035,0.0004460390447508032,0.0003208363812321126,0.0005026844729538663,0.0005060771391793553,0.0004930514717233918,0.0004808360752411711,0.00041702310501492946,0.0005477863492444342,0.0003491011714137434,0.0014004914465926205,0.00012059422541171024,0.0005855688965821245,0.0004960455692548616,0.0004930514717233918,0.000488738268300467,0.0005740159878592999,0.0005199114814298806,0.0004965368615499331,0.0004665878675828828,0.0005058371432328275,0.0005329342445358235,0.0005796123911948811,0.0005398716519639742,0.0004673344707087448,0.001089957792017855,0.00042961405934347516,0.0005058371432328275,0.028146941038828695,0.0004772750647500673,0.0004912009684220094,0.0006675279206679079,0.0004750309868139066,0.00046265319143026686,0.0005632006532004167,0.0005608205020044145,0.00040637766716745857,0.0005420865370330786,0.0004141854690872415,0.00048059880619287645,0.0006453994623528107,0.0004744076160675951,0.0,0.00040134664766891363,0.0005032410887561264,0.00037099190579027713,0.0004665468424805084,0.0004829517294789903,0.0007091781270792167,0.00046597969493682905,0.00044578664518949075,0.0006255958940688768,0.0004644968573094645,0.0004895869256167745,0.0004469913990688592,0.0004426966798699115,0.00040870953541123135,0.0005854861459225877,0.0004577853676306932,0.0004451058891072741,0.6655702835895092,0.00047571532674935504,0.00046107105003510536,0.0003178657778789664,0.0004848720420599544,0.0005145830135633711,0.00048014541569776486,0.0005303570170631835,0.00047462076855794334,0.0004705438959952085,0.0005319010683725205,0.0,0.0005571294926781015,0.0004754259920190307,0.0015497921974579395,0.0005138930803074734,0.0009202542303542192,0.0004622791290780175,0.00033424142213571184,0.006180130099882185,0.000491017801844431,0.0004799478115165559,0.00040599153585518257,0.0003428940452651734,0.0004951269076140931,0.0004970624161778494,0.0006896769703726546,0.0005240831742693409,0.0005292949980883603,0.005228742270096832,0.00048378780035681626,0.000470913597467319,0.0004607339638369516,0.00030899780718734033,0.00047905603060015723,0.00048562690577013377,0.0004770862804309772,0.00048297850470476416,0.0004995965699992786,0.0004944746553237068,0.00045904424592041904,0.0005269188799988791,0.0004343928318388796,0.00045823142009311115,0.00047061127056126595,0.0005049513320173607,0.0006365217286438477,0.0004536981580246439,0.00045904424592041904,0.000520232744073353,0.0005204147223086299,0.0004369364660721502,0.000454288658460134,0.0004372482735029352,0.00047765578792851704,0.0004584960671717917,0.0005039053751454329,0.000613054959683388,0.0010703329075340622,0.0004917467399222164,0.00036766968814802873,0.00042961405934347516,0.00047665633079226977,0.0004891934860949253,0.0005120303682776467,0.05365366681079895,0.0004950611760750835,0.0004916360818413949,0.00046250997318545404,0.0005054615589543657,0.00046597969493682905,0.0,0.0004927638815724488,0.0003491959690937225,0.0004746598706819348,0.00039992128578154125,0.0005104448207554065,0.00048205388958031433,0.000498330627367674,0.0008425943939873063,0.0005852380918679867,0.0004941017852150537,0.0004148493783635746,0.0005100217429736685,0.0004789828192405546,0.0005150269467517463,0.00048067509168079654,0.000312588743162102,0.0004832343759457643,0.00042843518847361975,0.00030392527244907077,0.00041775290259673717,0.0004739308413544401,0.0004855220607108031,0.1614271783160887,0.0004603425949957118,0.007821119084012102,0.0004765668047640828,0.0004789779647178625,0.003768657361640767,0.0005004577038861881,0.0003000296896699139,0.00047366333149976376,0.0004771200393247054,0.00040344502663803157,0.0008295832075619899,0.013163245793336205,0.00047061127056126606,0.0003383229684205737,0.0003025324059291866,0.01777925110406389,0.00047061127056126606,0.0005932456634437282,0.0007394763080369732,0.0003132623994102192,0.0004932116380025379,0.00047205253270538397,0.0005077413174860996,0.0004603425949957118,0.0005475373478340789,0.00047678067063525056,0.0005077117745284477,0.0004794585848419425
Agricultural and forestry machinery,7.849204172710017e-06,0.00020217168205761217,8.558875834301907e-05,6.040985652046466e-06,5.060547105314874e-05,9.59015546332746e-06,5.0531746433677097e-05,1.6083787033130397e-05,0.0003309609612589857,1.5031574587726856e-05,8.087982229386155e-06,9.738108667104834e-06,4.1602953649028356e-05,8.079745138145004e-06,8.93232473846817e-06,0.0003335998935607105,2.3537106301287002e-05,1.0959547438074515e-05,2.694472883840569e-05,1.2736899303195707e-05,2.204077640559956e-05,3.0159042682054624e-05,5.2999800670985505e-05,8.688049066273041e-05,9.899873992134788e-06,6.452164584746238e-05,1.1389036418322052e-05,0.0005137915949474811,9.631919455391793e-06,6.117231743004655e-06,1.4721530292672596e-05,1.1372135260987817e-05,8.748972073843237e-06,1.8077378530906056e-05,4.4376699324339977e-05,0.0,4.895374923422358e-05,1.1633748145877886e-05,1.1543138477425506e-05,8.079745138145004e-06,1.3760262258155282e-05,2.0263219751573362e-05,1.6717117703326502e-05,4.33886576007567e-05,3.496161449388554e-05,3.577865370673447e-05,2.296939062851702e-05,1.3939703001568213e-05,1.486379786981545e-05,1.981530268512749e-05,1.752886097219817e-05,1.801153618900331e-05,2.8453989659261253e-05,9.745472907193822e-06,8.079745138145004e-06,7.973459290050106e-06,8.125586318172603e-05,1.3396681710883705e-05,1.0330308578623936e-05,4.1304624538022755e-05,1.3165213591086902e-05,1.546443742001008e-05,1.6981681981135344e-05,0.0001223508572341708,2.4826239717203708e-05,8.757305544400268e-05,0.000151486583273707,0.0,9.535047942624215e-06,0.00011367879745308668,4.266169940971595e-05,1.1284640088082356e-05,3.33011614874773e-05,1.361451114950497e-05,9.738108667104834e-06,4.867874131685838e-05,1.4468270211700094e-05,1.4291816426320676e-05,1.9070646273840276e-05,4.7754592578701925e-05,1.3651307188557935e-05,0.0001793258761247265,1.9432386241498904e-05,9.881192125586454e-06,3.4613501892147114e-05,1.9066319467578903e-05,1.9745835161127505e-05,4.9881923835382325e-05,4.001348583249587e-05,1.2740740033399342e-05,1.4608793556473608e-05,1.5400756053463825e-05,1.9384122061851077e-05,1.6510278168093204e-05,1.6634959583510993e-05,0.0,1.4126266899774593e-05,2.7561703668064788e-05,1.2949382806987463e-05,2.68953065465363e-05,2.4367349302684046e-05,4.321026387579037e-05,6.040985652046466e-06,1.6403127225884208e-05,7.652170918907351e-05,0.00024939799136187096,1.4772290812977927e-05,2.8545897673051e-05,1.4870592332240126e-05,1.2164930612602649e-05,9.364072738999495e-05,1.4470630854359656e-05,7.416029024241429e-05,0.027390339338194798,2.4254874216326542e-05,1.7314513460134495e-05,7.198828073607343e-06,1.73481848573364e-05,3.314195868401007e-05,1.9727759294355397e-05,7.525208782789585e-05,3.0161787695945215e-05,0.00025042236346429245,8.160232087194804e-06,0.0,3.8057257616348296e-05,2.8073868204232777e-05,0.00021640187915991944,1.117523892720383e-05,5.983596279322251e-05,1.14574742845539e-05,7.554258725827516e-05,0.0001527175384839335,3.294136546170374e-05,2.9140155407466327e-05,1.2588603826214895e-05,1.1179168803765258e-05,0.00010159513720929687,3.093023402219475e-05,4.104069581159128e-05,2.7166334490678777e-05,7.349983713541184e-05,0.005632165903041674,1.716932348428373e-05,3.023931391847589e-05,3.8114988844887735e-05,6.040985652046466e-06,1.6949170200388708e-05,2.7972589944250643e-05,1.9600409550853333e-05,3.397811422119937e-05,4.340764275242138e-05,3.264962616519668e-05,8.964937132867793e-06,4.272886067317019e-05,1.8630901299094687e-05,1.0947232038826162e-05,1.2761648035868313e-05,1.531514217159635e-05,3.2319582213299314e-05,8.550287218587417e-06,1.3534512969238392e-05,4.897432168489622e-05,0.00012828902330611698,1.775292802674465e-05,1.1441435112134837e-05,2.2789454953335985e-05,2.584875895467527e-05,1.4366480395339239e-05,2.0193188428916236e-05,2.7468364183797565e-05,1.6717117703326502e-05,2.1055947943591384e-05,1.3449895525058308e-05,4.7754592578701925e-05,1.3165697163867211e-05,6.0104081142567863e-05,3.8529054447053315e-05,0.0012258328298608697,2.5437081178889234e-05,3.641292484422137e-05,0.00014112429185122639,2.381586258277294e-05,1.4943602363267473e-05,0.0,1.647895120135994e-05,1.726954225110972e-05,4.031534216656729e-05,1.880843200271872e-05,1.2637584801730522e-05,6.799004130323932e-05,9.868663561573957e-06,8.981280200735435e-05,1.1488467629776747e-05,1.4814997213165057e-05,1.546696645395129e-05,3.347730456960924e-05,2.9025281102849125e-05,1.3258338950197663e-05,3.15968668806751e-05,6.184581827211238e-06,2.9429620790977467e-05,0.0001378933503486833,7.58821715338049e-06,6.919903447846282e-05,3.292743451955596e-05,2.2354115830934145e-05,0.0011034420667123568,1.0959547438074515e-05,0.0001278310417643628,1.76007601294562e-05,2.967284900583311e-05,1.1248163316311255e-05,7.833254863460969e-05,0.0005710545029388489,3.148567057902832e-05,1.7163930001492844e-05,2.965905269748633e-05,5.742679547531656e-05,6.407541058159934e-05,1.180353761758343e-05,2.4263319009172348e-05,6.040985652046466e-06,0.0017194806561500074,0.0,7.053928347758243e-06,1.7468032021138304e-05,3.0250983111935434e-05,2.371529587708573e-05,1.357484747957229e-05,1.2198469127756782e-05,1.6933312220744232e-05,9.914129285352037e-05,3.410348012981873e-05,3.689993363051267e-05,3.929359120664675e-05
Aircraft and spacecraft,0.00021689864699111358,0.02777470118978995,0.00021856591213111732,0.00023551906224280299,0.00014506938115465022,0.0003215277716591232,0.0002256260804355453,0.00022545816315839716,0.007758284565597378,0.00032154724739524626,0.00025692762797563634,0.0002723897080795179,0.00019211613430684995,0.0001144075875596907,0.00020302403689787413,0.0013000833690889396,0.0003506583045858341,0.00022614871614173913,0.00024732685409308204,0.0004175497667369334,0.00029870929584102727,0.00037647643333004583,0.0004959109911618562,0.00023504356229874938,0.00021222216056551984,0.0001469911439316137,0.00014388357238383028,0.0002942061506410999,0.00014647618870416895,0.00015052233912577948,0.00017466768354735613,0.0001856343698599871,0.00255057741917705,0.00023072775813998147,0.00014626501959262702,0.0,0.00022526428167892303,0.00036848557637088786,0.00024091832808214686,0.00018427633572943254,0.00020980881186121608,0.00015928142690039502,0.00018617395241237524,0.00017775581275971623,0.001025043182686888,0.00021602499767005209,0.0009078706420475278,0.0001761248642075848,0.00019514900648042406,0.00022100180092816973,0.00040172004102478307,0.00016816349951007302,0.00041160536819083145,0.0003616827050769728,0.00011440758755969071,0.00021394548118295855,0.00016443282870879844,0.0002774746528883584,0.0002735332778124749,0.0004326604831017312,0.0003357088574182811,0.0002213235894299994,0.00014963696553656707,0.00032350043627017353,0.00015944710626306153,0.00030279602522569483,0.0002893087948436081,0.0,0.0007111096618954293,0.0035392196213755267,0.00026028402944300923,0.00018115914762718345,0.00015982349396118496,0.0003440390688287531,0.00014388357238383028,0.00018418708779450977,0.00027277627172649565,0.00019560100130574287,0.0001813735169690401,0.00046935685382012136,0.0003423254887139123,0.0003685199038102652,0.0011540897676400766,0.00019040229389982453,0.0004902713834707483,0.0003421308633651935,0.0001757654628862457,0.00023077133775451327,0.00015404548423365245,0.00024084990586667406,0.00020986423227693725,0.00022149899388481726,0.0002478622552689596,0.00016106327096785978,0.0002391057904480116,0.0,0.0017235101317591747,0.0001523223944293892,0.00015005031894175873,0.0006284890912546921,0.0002555903530341542,0.00022043192272052205,0.00018080315071513332,0.00015590098820833886,0.0002800582604060612,0.00043389029539835935,0.00032503583793132767,0.0046289671063642806,7.487184235028903e-05,0.00014723557918427808,0.00018418708779450977,0.0001939688206341008,0.0002512324146532917,0.0008824595676758566,0.000353825887121585,0.00016179072787426063,0.00015017193521773748,0.00044915338091208235,0.000182791780147576,0.0005179882471805868,0.00021996959023087392,0.0003038100802699252,0.0008963727232508391,0.00017641830510962904,0.0,0.0003589309166799043,0.00017899552332365293,0.00048146435591692177,0.00018000605416602212,0.00041004863642180316,0.00018904655916058736,0.00010990303438692607,0.00034350487122494295,0.00014667992472936175,0.00018384739474369116,0.00016908575092367518,0.00020186568032355622,0.0005103136924763338,0.0009918599640057935,0.025913501157513133,0.00017438739240329407,0.0002724712884348247,0.00036270065620821096,0.0,0.00015150578922433985,0.00015189166952541298,0.0003256082363833235,0.0001987160429886211,0.0005811054957976863,0.0003679197980589372,0.00018362509423629556,0.00014943817446134595,0.0001450483025547775,0.0,0.0002391189345112779,0.0006482795060310115,0.00013790293082700672,0.00046997552809378124,0.00016864904981550563,0.00019390334784466883,0.00011440758755969072,0.00027321397161619957,0.0002875487427866644,0.00018199850908064353,0.000187761572659257,0.00014388357238383025,0.0003750595192022297,0.0003210759262120919,0.0001874157846494596,0.00019416046830914529,0.00023991376458443054,0.0008277218306975718,0.0001757654628862457,0.00015299991177849788,0.0004693568538201215,0.00014466082883764702,0.00021050152504597207,0.00025030475541976273,0.0008277218306975718,0.00024415970887280267,0.0002160396426921473,0.0005572173882721071,0.0004175638429002099,0.00018080315071513332,0.0,0.00019359318797663463,0.0001617631407237277,0.00020977203381260473,0.0002378729396179344,0.00018164346062244142,0.0012264624178958223,0.00022444549019976184,0.0004426317623871851,0.0006160678022885806,0.00021616347091004122,0.000357381872274207,0.0006383111999537414,0.00019859197884917183,0.00017496923014659793,0.00020058509438972364,0.00021923363922252316,0.0002158632935719727,0.0004590640450664247,0.0002346230025853912,0.00048740619729484074,0.00022590718090843303,0.00022688477552479603,0.12248227761406882,0.0001922403296436606,0.0007492360192763884,0.0001652139998954156,0.00019297538914170263,0.00015648274705669515,0.0001523278951548431,0.00017610024108901087,0.00019396882063410086,0.00016817825561891352,0.00020249974239211195,0.00041026437167494703,0.0034341068697909334,0.00041121821094860166,0.0004953705069044278,0.00013790293082700672,0.008075735682699389,0.00034232548871391226,0.000155961876802019,0.00021511214452722737,0.2874619147129218,0.00019818004577288974,0.00012705121608077023,0.00013804413597944684,0.0002077321080166916,0.0002229199846067108,0.00019256712933945388,0.0017628516240185933,0.000199063611388042
Animal feed ingredients and pet foods,0.0,1.000000000000806,1.0000000000008065,0.0,1.0000000000008056,0.0,1.0000000000008062,1.0000000000008062,1.0000000000008002,0.0,0.0,0.0,1.000000000000806,1.0000000000008058,1.0000000000008054,1.000000000000804,1.0000000000008056,1.0000000000008056,1.0000000000008056,0.0,1.0000000000008058,1.0000000000008071,1.0000000000008058,1.0000000000008067,1.000000000000807,1.0000000000008062,0.0,1.0000000000008025,1.0000000000008065,0.0,1.000000000000806,1.000000000000806,1.0000000000008065,1.0000000000008062,1.000000000000806,0.0,1.0000000000008074,0.0,1.0000000000008065,0.0,1.0000000000008062,1.000000000000807,1.0000000000008065,1.000000000000805,1.0000000000008058,1.0000000000008062,1.0000000000008067,1.0000000000008056,1.0000000000008067,1.0000000000008065,1.0000000000008067,1.0000000000008065,1.000000000000806,0.0,0.0,0.0,1.0000000000008051,1.0000000000008058,1.0000000000008051,1.0000000000008067,1.000000000000806,1.0000000000008051,1.0000000000008056,1.0000000000008062,1.0000000000008058,1.0000000000008062,1.0000000000008062,0.0,1.0000000000008062,1.0000000000008056,1.0000000000008056,1.0000000000008051,1.000000000000806,0.0,1.000000000000806,0.0,1.0000000000008054,1.0000000000008065,1.000000000000806,0.0,1.0000000000008058,1.0000000000008062,1.0000000000008062,0.0,1.0000000000008062,1.0000000000008054,1.0000000000008058,1.0000000000008062,1.0000000000008056,1.0000000000008062,0.0,1.0000000000008062,0.0,1.000000000000806,1.000000000000807,0.0,1.0000000000008065,1.0000000000008047,1.0000000000008065,1.000000000000806,1.0000000000008071,1.000000000000806,0.0,1.0000000000008058,1.0000000000007905,1.0000000000008065,1.0000000000008062,1.0000000000008067,1.0000000000008051,1.0000000000008058,1.0000000000008058,1.0000000000008067,1.000000000000806,1.0000000000007951,1.0000000000008067,0.0,1.000000000000806,1.0000000000008071,1.0000000000008065,1.0000000000008065,1.0000000000008056,1.000000000000806,1.0000000000008056,1.0000000000008062,0.0,1.0000000000008065,1.0000000000008074,1.000000000000805,1.0000000000008062,1.000000000000805,1.000000000000807,1.0000000000008047,1.0000000000008051,1.000000000000806,1.0000000000008062,1.0000000000008067,0.0,1.0000000000008054,1.000000000000806,1.0000000000008056,1.0000000000008062,1.0000000000008058,1.0000000000008062,0.0,1.0000000000008071,1.0000000000008058,0.0,1.0000000000008054,1.000000000000807,1.0000000000008062,1.0000000000008071,1.000000000000806,1.0000000000008058,0.0,1.000000000000806,1.000000000000806,1.000000000000806,1.000000000000806,1.0000000000008062,1.0000000000008062,0.0,1.000000000000806,1.0000000000008062,1.000000000000806,1.0000000000008058,0.0,1.0000000000008056,1.0000000000008065,0.0,1.0000000000008056,1.0000000000008062,1.000000000000807,1.0000000000008058,1.0000000000008058,1.000000000000806,1.0000000000008062,1.0000000000008054,1.0000000000008056,1.0000000000008005,1.0000000000008062,1.0000000000008062,1.000000000000806,1.0000000000008058,1.0000000000008058,0.0,0.0,0.0,1.0000000000008062,1.0000000000008067,0.0,1.000000000000806,0.0,1.0000000000008054,1.000000000000806,1.000000000000806,1.0000000000008062,1.000000000000806,1.0000000000008056,1.0000000000008051,1.000000000000807,0.0,1.0000000000008058,1.0000000000008056,0.0,1.000000000000806,1.0000000000008065,1.000000000000806,1.000000000000712,0.0,1.0000000000007256,1.0000000000008076,1.0000000000008065,1.0000000000008062,1.0000000000008058,1.0000000000008051,0.0,1.0000000000008062,1.0000000000008065,1.000000000000806,1.000000000000806,0.0,1.0000000000008056,1.0000000000008065,1.0000000000007556,0.0,1.0000000000008058,1.0000000000008071,0.0,1.0000000000008071,1.000000000000807,0.0,1.0000000000008065,1.0000000000008058,1.0000000000008067,1.0000000000008074,1.000000000000807
Articles of concrete cement and plaster,1.152092535647234e-06,0.020223369379837493,2.8644578013373694e-06,2.496568848750028e-07,3.99052336858147e-05,6.102161080636651e-07,1.88082992518795e-05,3.244624275083913e-06,0.0002885291126853141,6.344306572255615e-06,4.128683140645192e-07,2.494976474374873e-05,1.4015401944263699e-06,3.8476500202528594e-07,1.9485421599922845e-06,0.0010271266117790453,6.441507334380987e-06,1.3994450343874227e-06,8.936723901603362e-06,1.905244338214525e-06,4.585158488092268e-06,6.62341979537413e-06,2.3455071679667027e-06,1.0881610947017062e-05,6.233595246342418e-07,3.82339850489764e-05,4.5895505130966616e-07,0.009812859632548217,1.0281505545406664e-06,9.52785586403365e-07,5.1733743627116596e-06,7.804570855033049e-06,9.727597313257555e-07,6.208216263522414e-06,1.3772336335771313e-05,7.454023538813792e-07,1.290528808275268e-05,2.9661893716116643e-06,4.128683140645192e-07,3.8476500202528594e-07,1.0713404285352204e-05,4.202165453114053e-06,6.084171190316533e-06,1.0727589340229772e-05,3.7128357576759224e-06,1.0277682874607818e-05,3.813328778406307e-06,4.6374504259382255e-06,1.8261609751649463e-07,6.346186656032964e-06,7.565560619984592e-07,9.422220022310323e-07,7.5232835687741484e-06,1.1968768119588273e-06,2.7307233958516965e-06,6.128191488834024e-07,6.777933994874646e-06,1.2668602393517467e-05,1.0961802155753182e-05,6.99563735519211e-06,1.1909194742522702e-06,2.494976474374873e-05,7.454023538813792e-07,0.0002068968022942441,2.250310034366607e-07,1.1859421592701245e-05,1.0099393917115946e-05,0.0,5.947952943273868e-07,5.490942258933508e-05,5.437698903572684e-06,5.902793815725066e-05,5.077493228203112e-06,5.002928463021778e-05,4.817808720749058e-07,6.820614179036182e-06,2.3104858958608096e-05,5.331099825844877e-06,2.7658340459883875e-06,9.141383935751378e-06,5.002928463021778e-05,6.354539125148479e-05,6.0550185259348565e-06,8.618059784247934e-06,5.352731594820836e-06,5.270184214775453e-06,2.8550552457985576e-07,1.1570141066471307e-05,2.8968152666152253e-07,2.7986154813643355e-06,2.5072285443064784e-05,9.388484295071799e-07,6.4781349796927855e-06,2.5363111176867046e-06,5.981389153909894e-06,0.0,1.058912538637263e-06,6.501038311039511e-06,1.5770855377694556e-06,1.638968577363697e-06,6.193845350603438e-06,1.37732519442153e-05,0.0,3.415872933842446e-06,8.090994929788032e-06,2.973743362502074e-06,4.9003835790605126e-05,1.3374566010234515e-05,1.1597551759407263e-06,1.4951053161352238e-06,9.956811215520048e-06,7.659963827278148e-06,1.0166752583552083e-05,0.09365925547203874,6.359922826420286e-06,5.034132564856115e-06,4.673481747737116e-07,6.43083961879775e-06,1.4435485573195911e-05,6.622205115096318e-06,5.164125726541146e-06,6.441919764385194e-06,3.37341791822185e-06,1.6384962804506246e-06,0.0,7.82053797587703e-06,1.3201744479565213e-05,0.0004371531467100133,2.6094323037935914e-06,0.000428748212401445,6.130560747296755e-06,1.094646336899459e-07,0.0002497517091864227,8.181670892201936e-06,6.421473518148359e-06,1.9505371553715153e-08,4.420225588449885e-06,5.110911263569675e-05,4.463126007234367e-06,2.2760555198850613e-07,6.597609065278747e-06,4.866718973177897e-05,0.004303927308458902,6.454727465990764e-06,1.3597470772901182e-05,2.9553912845149388e-05,5.045132592309412e-07,9.133430342301864e-06,1.1905563423818631e-05,6.426501290689059e-06,1.2927577157969634e-05,2.1077450487244407e-06,2.237369710818121e-06,4.279966479323781e-06,1.0774361363792777e-05,6.682580859207487e-06,4.530578065261866e-06,1.8224378179995683e-06,3.37364776626581e-06,1.2050830835944312e-05,8.368655464739874e-07,4.530578065261866e-06,1.7521230516704775e-05,7.5228025055750976e-06,2.0595243411813748e-06,4.530578065261866e-06,3.352542537102006e-06,6.613776748217218e-06,6.528901636338504e-06,5.168350624519907e-06,1.4350118421434278e-05,5.893157021016459e-05,1.498654475128594e-07,5.5594162019257616e-06,9.141383935751385e-06,2.9819972608141975e-06,6.231395083023179e-07,4.203800053050811e-06,0.014354488006397636,7.02232805093007e-06,1.069314944061995e-05,1.1050198892200423e-05,2.4070375669338874e-07,2.3300157628991855e-06,0.0,3.76504229335209e-05,5.6361881863190625e-06,9.174610588853659e-06,1.1419781520926849e-06,1.9404744354641326e-06,1.2356982260251328e-05,5.444655754699259e-07,0.00016508377843177618,9.234785417773848e-06,1.2224880030759007e-06,3.074097930537055e-06,1.2532069023688623e-05,0.00013213197491283935,1.6510627759651932e-05,1.2904736535200042e-05,1.0226989041972986e-06,0.0001570702163395241,5.652600683230262e-05,6.185641684219173e-07,3.321529842275905e-06,6.798222386932678e-06,6.685828828246921e-06,0.2013224335368743,5.453785615997852e-06,0.004740785615580596,5.758013104304915e-06,5.316942439689611e-06,4.191509659522985e-06,1.9205733555595082e-05,3.0877854091048126e-07,5.078203115469151e-06,7.012903677367306e-06,5.613088007867465e-07,1.0112469754358604e-05,0.00011452633513654812,0.0,3.4396137868147605e-06,2.4837597955690323e-07,0.007272919172520246,0.0,1.1300606536272007e-06,4.9226568019080115e-06,4.852516005303214e-07,6.447862524827301e-06,4.981943399580131e-06,1.6468823555627576e-06,5.453785615997852e-06,1.0197820290826091e-05,1.3210220860769188e-05,1.20966277595701e-05,1.243118325570578e-05
