,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.5123696566481268,0.7241346248886468,0.7398585814266184,0.48991967032443545,0.6936451043018832,0.7370829200793771,0.72584630640977,0.6034394775879002,0.6324967965427689,0.7209946672486943,0.7429296637954926,0.7866183092789367,0.5114299830094389,0.6972704264019135,0.7591306570902414,0.6512766778510414,0.7439037334495248,0.7522513409555676,0.7512868127236451,0.7351586574973841,0.7349960003660843,0.754672375207731,0.5830971278434854,0.7241922623498925,0.5515235647772622,0.7347728880075306,0.7563268882631904,0.7331584818657726,0.6076396730906346,0.4816589512618796,0.6444412716204092,0.29620569540972413,0.5507545034393456,0.7238052660594012,0.753602936935862,0.0,0.7239961724049884,0.7716570390013462,0.5975585865576555,0.6972704264019135,0.7816404418475652,0.6860870176619073,0.7569722366363817,0.7400855099052351,0.7520474800979035,0.7165034882744944,0.7144067564514056,0.8580455413874774,0.3984479228542035,0.7202805667986852,0.7356391551045832,0.6335397504832533,0.6858615009369988,0.536551791871369,0.6974241900266768,0.4901344018046077,0.6738247046854623,0.7970844671810575,0.7478490153769827,0.6479502031880815,0.8227529840390589,0.533679279238447,0.7177182776161403,0.18955889063048706,0.7039990394964073,0.7467849408313416,1.0,0.7307338675460664,0.7586547641238657,0.7528170753705083,0.7870566086030238,0.7335206531860595,0.7147646804282322,0.756610609393616,0.714628735128964,0.8140389226099282,0.7342714200727947,0.7346693494929473,0.6384949680840519,0.7147646804282322,0.6398726486843205,0.7141460276655164,0.800845448043745,0.7491383400404927,0.7424359227251829,0.745859665187477,0.6723532872979029,0.6017026284011332,0.5501063574063144,0.820273800359473,0.6444372134194748,0.741851886293505,0.5317747777621558,0.7483866306054021,0.0,0.6238779633293862,0.7588438047717272,0.5744107414315976,0.7513302137521466,0.7457741837472491,0.7510802841254024,0.727805072201411,0.672919181719254,0.7310467024681881,0.6792480877672408,0.758318339810846,0.6739086138267685,0.6406214806148881,0.6090106057348721,0.7141426216727566,0.7189578586975587,0.6802374977435504,0.6679452588257093,0.6930538546046332,0.7504266664865957,0.7283945922591855,0.48594234907848954,0.7464604188687591,0.7122204153775021,0.7497351880639265,0.7657179720091143,0.7374464449356076,0.7299167231189652,0.5923994640403777,0.0,0.7491254172284963,0.7334524643976182,0.7642646727359873,0.8194887370423188,0.7932942769812749,0.7321233592821474,0.5066517467260239,0.7121694077399066,0.7710752512406592,0.7205426324699462,0.6304391195175517,0.512364023092271,0.7249914108965143,0.7350468250209208,0.7398071303524738,0.752973564207218,0.7434339943679955,0.7402811466138227,0.7466599978132197,0.7284248731952104,0.7046109782064381,0.4700315808424734,0.7267106477479359,0.7394821229176921,0.7366196952679068,0.731836563383883,0.7243001990462712,0.7382618623730893,0.7116310739296303,0.7213083591206979,0.6453594159125339,0.710739533299476,0.7328561473841297,0.7213180678201254,0.7510097840689762,0.6970619035631946,0.7116310739296303,0.7373534391223115,0.7514767747007992,0.6861487592734475,0.7043419406098603,0.6564275597628646,0.7384862559263752,0.7166489728003589,0.7436031060291605,0.7184906434535415,0.7282940625423874,0.7595501581442521,0.5298107887354969,0.6384949680840517,0.7334763605874229,0.7135824201593619,0.7968877692496289,0.7474607963935002,0.7427065057668211,0.7087652824577733,0.7066430464625885,0.7560959349464825,0.727805072201411,0.0,0.7234607824012592,0.5407052087160056,0.732045602187644,0.6235736682699206,0.8146167518717329,0.7369172682941073,0.7220694458104235,0.7385331439758219,0.7271077284671601,0.7477656527280441,0.6006703358997353,0.8093178008021044,0.7749943613803029,0.772749788672612,0.7372043560978778,0.4768473314785589,0.8241349492000429,0.6278504207090485,0.4640230072058757,0.5988764830958034,0.7478641703518026,0.7514104935644201,0.6941158117982175,0.7179282876090226,0.5165686393443347,0.749002625528626,0.7456993064490645,0.59313242726129,0.7158635268483445,0.4480419828939791,0.7420326113455364,0.7463515744447545,0.6264792596263892,0.7249345470276706,0.48800370322222303,0.7328561473841299,0.5246597194067757,0.46199305703030247,0.4186807929646621,0.7328561473841297,0.6453240958673246,0.5382760562313169,0.47392311822436617,0.7522863158391098,0.7344833707393613,0.741441229427224,0.7179282876090226,0.7477347220936311,0.7340925310633043,0.7321386101160969,0.7335878984655584
Agricultural and forestry machinery,0.14770059589561135,0.40591657962083694,0.36000010218911815,0.08798140184336879,0.25495204271232397,0.297933655368608,0.40289217416457274,0.28410804613021834,0.43955702605237806,0.3762903057470837,0.19049807517817868,0.3634164503470773,0.1505351489207539,0.19044684266277656,0.3152679650667879,0.43341651971353684,0.37437156191195303,0.36966409129536376,0.34421976224496525,0.4292541185725604,0.2948120611125134,0.36236942388762766,0.4905331885364397,0.5197490370141251,0.1038805664397533,0.4182156437940449,0.3650113574304906,0.5480708693407822,0.15930614433324006,0.0943648770608043,0.24434061837823076,0.24778902421083654,0.14657681353944768,0.3909346298490376,0.37016330940862596,0.0,0.3465727358654172,0.41633368076886074,0.2256764690479575,0.19044684266277662,0.5766151670136473,0.2980438325730809,0.31812310490908857,0.35579884370738035,0.3273055666652833,0.38648202026450784,0.38438615700822465,0.4134458644121688,0.23652584202167865,0.43995826367587043,0.2585121527984598,0.23711138102614757,0.45014217068722984,0.260433025763136,0.19044684266277662,0.1667590037692309,0.28247895814433216,0.3865398207411619,0.30434382198623205,0.1943194012986236,0.5884651813583581,0.22915293064873093,0.3507324561766079,0.28241875161555774,0.40020110502669254,0.2088047985921623,0.0,0.2763493041144846,0.4351768202839778,0.5093334924260507,0.2680510077992609,0.3639292915585472,0.5044026034489937,0.3634164503470773,0.31718925783738783,0.6424876571858826,0.2437226832212581,0.39764136202228784,0.5607453482096576,0.5398427519396407,0.4263512014328077,0.3295975318585148,0.29850752595848346,0.3188970595833675,0.3358348835050071,0.2711359922877757,0.3045602154856022,0.29545647865218627,0.22948568114455506,0.5818041044695504,0.27697608091012565,0.36701408767554167,0.2709366708935808,0.3139043293426585,0.0,0.2727117264471176,0.3827079101113531,0.21456231782919413,0.5192139583370948,0.3537173373646222,0.35249232174918815,0.08798140184336879,0.5609473429931812,0.3317895702935203,0.3911035892650939,0.440694712245638,0.3485772439713476,0.12347867965927833,0.2051452028448936,0.4142037918825142,0.47118520516172385,0.40108535887760893,0.3783877426682495,0.4134339556209414,0.37618835535336964,0.4441840830136218,0.11813695051308791,0.45128933814314975,0.7899227620407145,0.38820872885916285,0.29794733652659566,0.39665298988004016,0.3590496988874143,0.12783866451295206,0.0,0.3666623055491694,0.4863107275265571,0.5141491693685192,0.7086376144184685,0.4949641594965525,0.21054434699139132,0.28574461983842686,0.44037669560429304,0.3394311619533894,0.35048755205951687,0.1344522198216044,0.19893432453492765,0.4172128329009201,0.36394047320033796,0.31713392345745345,0.35377352916703275,0.38789969115981976,0.3666916281542589,0.46650321495990293,0.33361977355807654,0.43935032447694905,0.08798140184336879,0.4033092125837511,0.3309975654973611,0.4286592338220003,0.3634761003279439,0.29928168686292456,0.35230206088437255,0.22889151837500113,0.34581553171153967,0.2587953365575213,0.31775500426947517,0.4303768964524853,0.43359640207175165,0.3493786122431565,0.19821686826128765,0.4273522616024658,0.46584997558339775,0.3638508510439229,0.21714842900128398,0.25354366438088505,0.2901816221317699,0.3638529508991032,0.2693128154172714,0.27148340121420733,0.2919090275385825,0.31812310490908846,0.2614518552827413,0.2524488720914329,0.5607453482096576,0.2993950675795562,0.502115125400163,0.536560124811312,0.49909861940679195,0.3578875293235054,0.45759919925474185,0.392165552634119,0.29672223684088916,0.3043372396837645,0.0,0.5139148079397021,0.3974007252298486,0.37503136771523304,0.21608356997960532,0.9074285857820783,0.3245292878241378,0.3534539396894338,0.4722237782390437,0.15027588102689746,0.37134328643964637,0.334033472177139,0.5067902972296924,0.34648126485109715,0.38322281561413596,0.3357972682410855,0.09582698054397457,0.38440275543674257,0.41663931379897423,0.37350731168679047,0.35657566254513,0.4908278888238508,0.38237809398887956,0.44572485718931804,0.36966409129536376,0.5085238337647852,0.482665192582895,0.3503834854117619,0.2313560654011489,0.320097307142388,0.3939792337648654,0.37247175912607056,0.46696198244778087,0.3684314998724748,0.36957069565133344,0.35513085052713095,0.22706111209067004,0.25632455616124866,0.08798140184336879,0.30656422470343725,0.0,0.13438381399588253,0.26802224265724656,0.14325570780709318,0.35237131868329863,0.3375145162707283,0.31431183289546893,0.3569902723215223,0.37776628505021065,0.35230754867599196,0.34100208220620265,0.3611491151692403
Aircraft and spacecraft,0.15621633864809234,0.19487495916348335,0.25131758890835226,0.17928646135473086,0.13173504168299982,0.19199464782328324,0.36190826602960136,0.16048122753345434,0.17756172280660573,0.22273417177650054,0.5831130685136339,0.13705943682464228,0.1745404724724358,0.11371336117765454,0.26185269649945403,0.2206333132547392,0.25471058860296597,0.2146658950482548,0.19446131939336853,0.1993058782271413,0.1922095900226987,0.2065711702675321,0.2662379318389553,0.2828459591642428,0.20931495022628036,0.14089703980599472,0.20599778745874608,0.22108622737777772,0.13099401819042827,0.14293607088797813,0.2018985667533476,0.1875654505398952,0.17386803398045989,0.22831559861186287,0.20568979572128526,0.0,0.21252559124852613,0.2372604696310394,0.18104768583151615,0.14946708183081034,0.21919322081385292,0.20020869859288648,0.2900957257158623,0.21927578281724458,0.21346837072900315,0.18240990894645448,0.17853568083307592,0.22489733150948912,0.342906184386737,0.1911522377582216,0.20220696176439998,0.17190494084827018,0.18296562145448658,0.19220600427662776,0.11371336117765458,0.16348908599894652,0.17168101476444547,0.1343315693474268,0.15005125136722472,0.22978827206431499,0.24282845279067417,0.16067996406675292,0.2060251826962721,0.13789088474652386,0.18938479052625906,0.278250668784983,0.0,0.13016639489737897,0.16440810796394667,0.19647203936458985,0.2421967167837382,0.1994122555444017,0.22979482618547073,0.20599778745874608,0.1682136108126615,0.9895240685550788,0.26280696864339564,0.19489421914858965,0.1777137142583508,0.23034509114545546,0.25501482641516116,0.20333312848623425,0.1845731155729564,0.1909787126442713,0.23041491821166812,0.300207598425872,0.356946527413632,0.15768919582776664,0.1810145810474278,0.19921472931157613,0.19488432461688215,0.2429182321010344,0.13982466170678365,0.2616761308265133,0.0,0.16102661448122266,0.2193591841397841,0.16057807624074757,0.29634940300445545,0.20067742372215475,0.2465560360626816,0.17118062809297266,0.23763792415354032,0.5159432616517209,0.15814179344472004,0.17571836206936298,0.16140817157227264,0.07242826434820118,0.13913251142350577,0.16821361081266148,0.18053768510648088,0.30839260289950954,0.17958284354153511,0.19231645128830344,0.17443677610561967,0.12772270847729195,0.13484781482223884,0.15074807717250463,0.23407378445409702,0.23400081750868798,0.2457639653303167,0.23687363105834214,0.3114761121461606,0.15286528443067102,0.0,0.2457893263188447,0.16302815455975836,0.21821768092218027,0.1625852767469854,0.18885508314481408,0.2179482774809856,0.11671592379670394,0.2587896458318144,0.20205105378933658,0.2073299723588585,0.15169860814025374,0.2098287378027162,0.36293445918884776,0.1534603730672982,0.49473089409040333,0.2033412612144662,0.23038392198799842,0.16063363136112904,0.0,0.2670930662514787,0.14082650462779642,0.22221827683823903,0.3441467457585332,0.164046724040779,0.22078249484332,0.18850286939895625,0.20631226755955237,0.19861515035918145,0.0,0.27932603925312316,0.17561569578455932,0.12875031372900145,0.1776738411783849,0.17869790666096516,0.18647973940160084,0.11371336117765456,0.4072746865472852,0.37756046856085995,0.20480637123329162,0.44836176487887563,0.20599778745874595,0.16953227027499393,0.3993393783015838,0.13277465969324057,0.18681048323918545,0.2355021885398121,0.18996200986695894,0.300207598425872,0.14584366116119066,0.1777137142583509,0.13031831385494555,0.20329331505170184,0.41107006490810816,0.18996200986695894,0.2260740199472625,0.19986029140974643,0.24990335356961543,0.15617295368080167,0.17118062809297266,0.0,0.17931730024059647,0.12361855740774434,0.21665155079713597,0.16785835309171576,0.17865480648150392,0.1515362237580453,0.18528327107410902,0.32978108045126187,0.20350949900690993,0.23152478204088398,0.17626494047421046,0.1792616467662398,0.19952587840018954,0.21846265885720603,0.19584705935212046,0.14730850465611628,0.20843338967818784,0.2917305170650874,0.1822135241733671,0.1902707537135032,0.24100640675153032,0.1861621234573293,0.21998124096571545,0.3375902877176693,0.1935706372369822,0.17288727441214377,0.22908446606817512,0.1399426953144856,0.2092533009280985,0.24884889816891964,0.18053768510648088,0.184682698161258,0.2063864628417529,0.24761303490307476,0.06230186414412621,0.17853929338976499,0.27271370919205595,0.12875031372900145,0.26959295322525806,0.23034509114545548,0.1410898660189821,0.16798962786470395,0.30624285571205484,0.21005033372818557,0.12383152789971703,0.13162903271637785,0.21675590723447988,0.3448754970082061,0.1759837603913942,0.2034438433813357,0.2870275796330441
Animal feed ingredients and pet foods,0.0,1.0000000000000009,1.000000000000001,0.0,1.0000000000000009,0.0,1.0000000000000013,1.000000000000001,1.0000000000000002,0.0,0.0,0.0,1.0000000000000016,1.0000000000000009,0.9999999999999993,1.0000000000000004,0.9999999999999999,1.0000000000000004,1.0000000000000009,0.0,1.0000000000000007,1.0000000000000009,1.0000000000000004,1.0000000000000013,1.0000000000000016,1.0,0.0,1.0000000000000002,1.0000000000000007,0.0,1.0000000000000007,1.0000000000000013,1.0000000000000007,1.000000000000001,1.000000000000001,0.0,1.0000000000000016,0.0,1.0000000000000009,0.0,1.0000000000000009,1.0000000000000016,1.0000000000000013,1.0000000000000009,1.0000000000000009,1.000000000000001,1.0000000000000004,1.0000000000000009,1.0000000000000016,1.0000000000000007,1.0000000000000004,1.0000000000000013,1.000000000000001,0.0,0.0,0.0,1.0000000000000007,1.0000000000000002,1.0000000000000009,1.0000000000000009,0.9999999999999999,1.0000000000000009,1.000000000000001,1.0000000000000004,1.0000000000000009,1.000000000000001,0.0,1.0000000000000009,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000018,0.0,1.000000000000001,0.0,0.9999999999999999,1.0000000000000016,1.0000000000000004,0.0,1.0000000000000007,1.0000000000000007,1.0000000000000009,0.0,1.000000000000001,1.0000000000000002,1.0000000000000009,1.0000000000000013,1.0000000000000009,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000000000000004,1.0000000000000016,0.0,1.0000000000000009,1.0000000000000002,1.000000000000001,0.9999999999999998,1.0000000000000018,1.000000000000001,0.0,1.000000000000001,1.0000000000000009,1.0,1.0000000000000004,1.0000000000000013,1.0000000000000004,1.0000000000000009,1.0000000000000004,1.0000000000000007,1.000000000000001,1.000000000000001,1.0000000000000004,1.0000000000000016,0.0,1.0000000000000007,1.0000000000000013,1.000000000000001,1.0000000000000018,1.0000000000000007,1.0000000000000002,1.000000000000001,1.000000000000001,0.0,1.0000000000000013,1.0000000000000018,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000016,1.0000000000000007,0.9999999999999997,1.0000000000000009,1.0000000000000009,1.0000000000000007,0.0,1.0000000000000004,1.0000000000000007,1.0000000000000009,1.000000000000001,1.0000000000000004,1.0000000000000018,0.0,1.0000000000000018,0.9999999999999999,0.0,1.0000000000000007,1.0000000000000013,1.000000000000001,1.0000000000000013,1.0000000000000007,1.0000000000000004,0.0,1.0000000000000002,1.000000000000001,1.0000000000000009,1.0000000000000004,1.0000000000000007,1.0000000000000009,0.0,1.0000000000000009,1.0000000000000013,1.0000000000000016,1.0000000000000007,0.0,1.0000000000000002,1.0000000000000009,0.0,1.0000000000000004,1.0000000000000002,1.0000000000000013,1.0000000000000009,1.000000000000001,1.0000000000000007,1.0000000000000013,1.0000000000000007,1.0000000000000009,1.0000000000000004,1.000000000000001,1.000000000000001,1.0,1.0000000000000002,1.0000000000000002,0.0,0.0,0.0,1.0000000000000004,1.000000000000001,0.0,1.000000000000001,0.0,1.0000000000000007,1.000000000000001,1.0000000000000009,1.000000000000001,1.0,0.9999999999999998,1.0000000000000007,1.000000000000001,0.0,1.0000000000000004,1.0000000000000016,0.0,1.0000000000000004,1.0000000000000004,1.0000000000000016,1.0,0.0,1.0000000000000009,1.0000000000000016,1.0000000000000013,1.0000000000000002,1.0000000000000007,1.0000000000000013,0.0,1.0000000000000016,1.000000000000001,1.000000000000001,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000016,1.0000000000000004,0.0,1.000000000000001,1.0000000000000004,0.0,1.0000000000000013,1.0000000000000013,0.0,1.0000000000000013,1.0000000000000004,1.000000000000002,1.0000000000000013,1.0000000000000007
Articles of concrete cement and plaster,0.03419536658150234,0.1461593911648149,0.07400637472501946,0.0045438759613625,0.07001174018727048,0.005452166250227314,0.19985451525509637,0.08773630178936849,0.006214486624467092,0.15822346317659408,0.005244565924530062,0.038699920294691034,0.030988532043763756,0.007994009382329217,0.050273338348746706,0.018730896037565736,0.16246836773238513,0.03876915072087792,0.1439600806081153,0.07640674236519884,0.12861518978634445,0.18636992936261754,0.005128988556275204,0.1658192040837298,0.009609733031785462,0.016963912875730208,0.010593916982171154,0.180751935378679,0.02554388592449889,0.007380048747841274,0.11062810208129023,0.1581117974575306,0.02499009288170131,0.18320695392951247,0.20610200359267394,0.016528364756248692,0.1758682032846833,0.08840482772406423,0.005244565924530062,0.007994009382329217,0.5961413295374626,0.10183838124831526,0.18594502720483,0.053897836908624715,0.10669079695742122,0.17247535903827083,0.08027923173841746,0.11710781731305392,0.0029818131060365552,0.1497156067380381,0.016774963546157925,0.018503085126608372,0.02923167139483724,0.0433156212780638,0.07728272185424769,0.011774688173415093,0.00343663057961666,0.018742452101513186,0.17102576338475362,0.025925658011394508,0.038699920294691034,0.016528364756248692,0.033955709247667686,0.006003047861444993,0.14344578100502373,0.12137761814327563,0.0,0.005242255741208741,0.008946859230590073,0.12385345008993018,0.006499815808508383,0.15466422340736402,0.13386678108941696,0.011065086614337893,0.12639737965734915,0.048124590779942744,0.14952756356110472,0.05083990061000741,0.10034530986363749,0.13386678108941696,0.004629956327775744,0.12645926559955273,0.025716475422927515,0.16666895782597102,0.12278544429660052,0.009499443455078893,0.09593071409263036,0.00398520076522452,0.09709218704844835,0.04022811405597822,0.03014935576434521,0.1730149233526335,0.07886535676668058,0.18492884833238013,0.0,0.027970691877267858,0.016877381506177746,0.0440726354116042,0.010989753904154482,0.1857845202172416,0.20610821780216962,0.0,0.014513569929236934,0.1590537880105418,0.042481174973721406,0.3112448193614157,0.13824793954640538,0.00917089641779884,0.033169672965547986,0.16627398298214027,0.17218304346849647,0.00795853257202786,0.17600356135629622,0.006881920515725557,0.17099607913851095,0.14920046240577003,0.010959828455730335,0.17239317802876478,0.2017718194484351,0.16162800556256535,0.08334555785830196,0.07200108285299452,0.05793800101853422,0.043148681992565927,0.0,0.17031291042980737,0.17546905360668116,0.0282318397399678,0.22254915136559988,0.028473948264682133,0.18004078946558158,0.0010880958818358572,0.006227809663698478,0.1742771699519095,0.16608875916193216,0.00043968262727266284,0.11154307951477258,0.07630250218668683,0.18333474080328718,0.0033462556508008176,0.16895582575384688,0.050130645716800336,0.18838965393920404,0.17312991343611397,0.07879744441607373,0.22889587084301485,0.004518673058614887,0.17687666857698517,0.17833189580365358,0.1799977846301679,0.17581500775920697,0.06411361758860382,0.042609374397668986,0.10684595993743934,0.1834226825794164,0.026569658825504293,0.11320595036311332,0.07623197305964505,0.020966962740047192,0.19750412008157214,0.022124314914455528,0.11320595036311332,0.19552485996938557,0.17604847694988335,0.054058662264157176,0.11320595036311334,0.08983486064066264,0.17554452541171847,0.17818611502428747,0.1446162277760958,0.01223774695133485,0.18598845371707337,0.005561456566048386,0.12413881304611474,0.10034530986363746,0.07593196397810666,0.003474765407296501,0.004579878563522436,0.19773560056087822,0.11371943591605539,0.17345938905972869,0.162203294934806,0.0027753914235565517,0.06457373550928247,0.0,0.1400641675052816,0.16503554117677263,0.14916817134316657,0.03280826958246592,0.011064374221105452,0.1861494287781545,0.012695958226132835,0.08481835645874927,0.16012704212041906,0.029013015620220056,0.09214833597729201,0.01724187022484331,0.029810689710509094,0.016821845204947696,0.17532795685613764,0.017695275841593347,0.15982114690303165,0.11891551918272834,0.012011115255696576,0.06194299192326581,0.22125783113337552,0.1580060707356856,0.0700650534377179,0.14884276106728367,0.023880479279018974,0.17347848627233317,0.14659334789453954,0.18067305721016116,0.08633651566424486,0.0008901092570645971,0.1546862819455688,0.17219774397128593,0.009730059269397448,0.16683387665069155,0.004319673425959521,0.0,0.08504877835491427,0.004514435211591429,0.0007828441698819081,0.0,0.021038028654147514,0.12161420704083024,0.017623844041209664,0.1773823185291615,0.14363573455922288,0.04458716620959647,0.14884276106728367,0.17698356988000738,0.17536045417767615,0.17787156714753802,0.17158051418129977
Automobile bodies trailers & semi-trailers,0.15648603457854182,0.578863873906646,0.4104157795882624,0.05930643983005875,0.5846566149478454,0.16712244005601135,0.47850447146060415,0.17006323219222316,0.8461311368486358,0.1261624507710106,0.14333072605113933,0.7610634296318374,0.05613431815559126,0.07644140224733757,0.5536774121465626,0.6626545338803449,0.5354615786072096,0.3226338852776284,0.36664973024452113,0.33254098398537846,0.36954418913649806,0.4571080548189762,0.664902475804521,0.3767498839845772,0.03254248468252966,0.755636723435372,0.21674560723032843,0.7037395263493089,0.07781032000909402,0.11317232105963665,0.17903722282589266,0.02620841512259163,0.3657099003531376,0.46853673158863324,0.5557939300727954,0.0,0.46840769465269094,0.3057526983639523,0.04008238576666615,0.07644140224733759,0.7223376931934443,0.25656847256536636,0.4657030648841162,0.35711121859150907,0.3486204881016684,0.42807381002277756,0.330504498103775,0.4354745140662302,0.05159520805560986,0.4762508886797214,0.19349469632020888,0.20331651370926926,0.2669124798639374,0.3294526741187763,0.08033427679314424,0.1415327242892314,0.1845280931329093,0.7265288907407299,0.44803604779800393,0.1786646115453436,0.6246491327309253,0.10745762806074645,0.324628328582886,0.04840390764620253,0.558196437292448,0.41509153949903677,0.4657030648841162,0.1496346153130481,0.4777212823270331,0.38416371536334,0.19121917804045707,0.33353959511573766,0.6241016938529368,0.20153905871039982,0.10355907330442932,0.6170320735886498,0.09177695253620619,0.36766299486801834,0.2775468265492704,0.6241016938529368,0.5428896333010873,0.38900986188709546,0.49478549788774495,0.48216990638935414,0.7117265889410531,0.24878143080666998,0.13631399057960045,0.3449581497001367,0.2787618141642382,0.6385275553661229,0.12918991482953743,0.46429441874245075,0.3305505636459925,0.49473244226656243,0.0,0.12907506589093362,0.6650999076301292,0.15841746368678422,0.7389683302494328,0.47198846908581293,0.525465338936521,0.029881541948189348,0.5907496992932915,0.38094270560795923,0.33782450430665145,0.6778353426478182,0.4075343501344132,0.16642930418301258,0.17217598473857815,0.48938147051866526,0.494393406527192,0.5570165507050255,0.41545347879688055,0.5570351927037878,0.4396119740161654,0.4534836163610135,0.04365540592901937,0.3852062531678725,0.4203920068072703,0.46554836401493527,0.49444126902688573,0.24810544125650127,0.3981378913470808,0.20007590273727757,0.0,0.46899849980440644,0.475620070240745,0.7257700116740993,0.5051321338635723,0.7219843775473883,0.4278856420454067,0.22167861381540702,0.6970017942856354,0.39696212196698166,0.4812842577164397,0.12396718864126541,0.31087786792846034,0.8000086876883317,0.46595480618977353,0.3934106889688414,0.46532636752268236,0.6832548783808574,0.4787410242090767,0.47353614157365864,0.42861748773282216,0.38286794999272156,0.029881541948189348,0.4032321169537732,0.44627076427457363,0.5148789032167551,0.46115808066195674,0.2401486975566258,0.3988396193502193,0.08926401338372664,0.44603843077215843,0.11326235542745211,0.435199386079859,0.3398795782224058,0.3498880547403541,0.5129974733931008,0.3636093190561032,0.4354745140662302,0.44262051000156094,0.4546134865998079,0.4429421688892065,0.0,0.2526714887067192,0.46092334747018365,0.33952552129252617,0.31210502249203975,0.5249206797233524,0.5270662187899979,0.20169792679813037,0.11159098044500323,0.2775468265492704,0.2569556452110466,0.46409896683313734,0.6633336976762533,0.5566355438933859,0.3606921792115173,0.2733335965989762,0.39775734808024354,0.3780641939691911,0.2642495210234574,0.0,0.5558483384728247,0.44823082560476696,0.286606186781658,0.11105935497921395,0.9421957185517079,0.3244905805649913,0.10618501286730056,0.7586370610210932,0.46612097109293765,0.3202777376783361,0.2036061522525371,0.6912932473447511,0.7001615860174052,0.538043493663233,0.4761722675887672,0.13813228746585746,0.3445631877050816,0.3788212922891211,0.05390955208186984,0.2870090001772684,0.4369183399148792,0.44811009225505005,0.623174871065435,0.24866122278340683,0.6719722201858533,0.13891066523749476,0.4265832691878801,0.18687394758419995,0.36423335684198366,0.14509082477409138,0.16544616050741165,0.5171570521750037,0.39677918447344623,0.42199395794816724,0.5216923328958807,0.0,0.2418325697773386,0.029881541948189348,0.09692561553546476,0.0,0.13070219679593453,0.17337527247468867,0.3827874183716811,0.47373636649721695,0.32903678549818016,0.257081285537774,0.24866122278340683,0.4484809837089964,0.4757102786611057,0.4663629392919838,0.48914565146513583
