,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.0002292997237456532,0.0003239587712719544,0.00032867348179811055,0.00022139301062485274,0.00036419120770664375,0.00033839215616613685,0.000322876453755057,0.0002629136421807614,0.00029260126431534996,0.00031550754373378887,0.00030750417179572733,0.0003293710039376704,0.00022998731491192433,0.000303857892199517,0.00032022931276470536,0.0003081367927109251,0.00033866549758297296,0.0003331591610511416,0.0003656732592112846,0.00044411904898206686,0.0003198595487078798,0.00032955528591608794,0.0002732715424170846,0.00033011893969640143,0.0002486218728345999,0.00039163659596684494,0.00033147766121273956,0.00034480824625748857,0.0002690728727516232,0.00021723424738172655,0.00027851623585093375,0.00012846124723333132,0.0002549927049894249,0.00031420806320126227,0.00032889834090483463,0.0,0.0003306049092962972,0.0003211131354564873,0.0002683666383339872,0.000303857892199517,0.000317981555726329,0.0003085540025113822,0.000330597994035306,0.0003377319087180508,0.00033052072401196003,0.0004248919629283572,0.0003340326949385624,0.00032156690582221017,0.00017656474422336377,0.0003290990268801466,0.00034249354981265046,0.00027840201756035293,0.00037954557872320083,0.0002536258002518697,0.0003039290751086737,0.00021979909245683758,0.0004462299477323656,0.00033725858051222727,0.00032989236015670863,0.0003299887279674313,0.00028477108603564146,0.00035710450147520285,0.00023996786565380577,0.0003279134085275155,8.335096970443477e-05,0.0007901113521294696,0.00035153148739720455,0.00032989236015670863,0.00034398896901104435,0.0003244169033577692,0.00034081547395579557,0.0003361010761027128,0.000320639472394731,0.0003154344172230368,0.0003311317116373382,0.9293850449897,0.00035023333872368363,0.0003200035818558454,0.00034266621558471435,0.0005277448372966239,0.0003154344172230368,0.00032172914086502064,0.00031770801265766684,0.00033094672698146216,0.0003316973400772914,0.0003251608444854175,0.00033224443568987175,0.00031294598961705044,0.0011667799031472028,0.00024566428283119064,0.0003599326352325394,0.0002846698802071982,0.0003245759196511153,0.00025817855975203164,0.0003266681343165232,0.0,0.0002746554956666641,0.00038291518542815515,0.00025884574326830585,0.00031379578003733183,0.000324756043169287,0.00032867078566332274,0.0003176313004455059,0.0003401120003910662,0.0003254300907122538,0.004111770763859399,0.0003570932766904031,0.0003785293066044343,0.00031908930038185773,0.0002683187802742524,0.0003126312824785407,0.0002996289965339319,0.0003215262452802137,0.0003047155013332041,0.00032718338201506383,0.000317904904717613,0.00021867085394739863,0.0003267995319335259,0.0004491798566727224,0.0003271257654336377,0.00033557728099637384,0.00032526956580501465,0.0003292798330254972,0.0002651785893234792,0.0,0.00033037340609229517,0.0003445451144373411,0.00033251419460236104,0.0003304345490961295,0.000335997069483677,0.00031571934969365853,0.0006572193754909138,0.00032610038043356227,0.00033679792317403636,0.0003165265042869776,0.00027633858105134104,0.0002402711147103528,0.0004985280644587043,0.0003807280231205247,0.00035877991308048973,0.00032635381325100927,0.0003606540230142791,0.0003221905687458038,0.00032678591754357737,0.00032509373921472956,0.0003499710024206727,0.00021233672318941694,0.00034503514310668584,0.00033006600451556366,0.0003196538619679182,0.000352344283444167,0.00032668858828487123,0.00032520504961613776,0.00031276747084398276,0.00034095135680600936,0.0002882947332104156,0.0003122143445769561,0.00046117264260587876,0.0003203325823699206,0.0003283787199257574,0.00030388022507026567,0.00031276747084398276,0.000330823635864602,0.0003292102384613557,0.0003049088653253454,0.00030953359851690484,0.00028883095969021576,0.00032219987881523934,0.0003118152768447169,0.000324232102512288,0.0003138939788845915,0.00032361655483092506,0.00036122282746043016,0.00023818347264292116,0.000527744837296624,0.0003424050660226539,0.0003886653197633483,0.00037464455285450744,0.0003407981110085362,0.00032693983883466345,0.0003844609397985254,0.00032909886823944236,0.0003305031234453096,0.0003176313004455059,0.0,0.0003249606129309755,0.0002400129394361068,0.0003414125570529102,0.00027626335466588554,0.0003460283840538487,0.000325333495400285,0.00033658808460802016,0.00038387865107211347,0.00032455040278258756,0.0003561899948117684,0.0002739062801785389,0.0003286743309243447,0.0009432519492493562,0.00032464004838878463,0.00033416585463117316,0.0002177772722058423,0.0003172775225835724,0.000345270707965169,0.0002098451731331307,0.0002679112772822843,0.00033850272068267653,0.00032223600184631623,0.00031338793298564023,0.0003141677796883348,0.00032027370050038625,0.00032678660522547713,0.0003260709299678305,0.000263499740469336,0.00032913888406539324,0.0003177111213996683,0.0003232377480344076,0.0003244634408692876,0.0002776010614886788,0.0003353979659215203,0.00023023990508427858,0.00046117264260587897,0.0017034104760007356,0.000208950367727602,0.0001810937578673917,0.000461172642605879,0.0002716424356455057,0.00024282365733862318,0.00021538453644281023,0.00032738570821139586,0.00032064798597091534,0.00032488884408645813,0.0003141677796883348,0.00032996942627218953,0.0003366072241122132,0.000330557789706936,0.0003396929865191632
Agricultural and forestry machinery,2.3741510357002327e-05,0.0003714704205418037,0.00019238206919002857,1.923728666119852e-05,3.659420219252223e-05,1.5214735688669829e-05,0.001711451839833206,3.832605847977943e-05,3.4353141511909146e-05,4.8563298881295414e-05,1.861865412775757e-05,1.6190230601023783e-05,3.0004642910632103e-05,1.8606002018900036e-05,1.0955263996546706e-05,0.00010180140930572397,5.793539439176741e-05,3.451214059591765e-05,3.9153165867433994e-05,1.723909992915823e-05,5.608441299932473e-05,3.375982151046788e-05,3.239811928033072e-05,7.820314218972792e-05,2.0338689539132384e-05,0.00156216078763785,1.6666453175525906e-05,2.2958643861624765e-05,0.0002382201583429362,1.922327488629931e-05,0.00017656486573927022,3.561404897773583e-05,0.00016459114921361722,5.170361102350564e-05,3.646023428854079e-05,0.0,0.0001386019257973154,7.612640848202934e-05,2.428525339281788e-05,1.8606002018900036e-05,1.6520736785153885e-05,5.097018533419923e-05,3.0126390515905823e-05,0.00012658184355094645,3.0514403539199052e-05,0.00014014560937760908,4.209391661656221e-05,2.4767428557035967e-05,0.0001726445891750052,0.0001125720962866533,1.8219770067865156e-05,0.00011340127363405153,2.424130646519543e-05,2.5783546064494465e-05,1.860600201890004e-05,2.3246382182851898e-05,0.00019270314481016615,3.63252999719255e-05,1.2537742509580032e-05,9.231717840427295e-05,0.06137044263857437,1.9849049154017583e-05,0.0009347966518711464,0.0024680538210854917,5.961202589094217e-05,0.0010934821747184918,3.7449926558121434e-05,0.0,1.5025689275389492e-05,3.0697688640459395e-05,0.00025066058388172643,8.989389260966873e-05,3.175645877862718e-05,2.238625622428621e-05,1.6190230601023786e-05,0.35798964025320873,1.9056379943052106e-05,2.7591329653993973e-05,4.724876472056183e-05,8.336356816417679e-05,2.165060991539726e-05,4.7584655191122e-05,6.209523428029707e-05,1.5587229281365343e-05,5.181564686272956e-05,3.138700246661695e-05,1.9414613939525768e-05,3.237815734696046e-05,0.0003564262063221106,5.6250697692248e-05,1.8714300987457672e-05,0.003010257402391036,5.680723763857888e-05,0.00016225158802951666,2.867850996556933e-05,0.0,0.013276052028158875,2.41036874986324e-05,4.849928931188771e-05,2.3800907087669242e-05,5.0126881222049095e-05,3.7674392044600457e-05,1.923728666119852e-05,2.145757363307761e-05,4.2110797414188725e-05,0.012190143382331327,7.751567388848617e-05,7.531683797075257e-05,7.406510952778662e-06,6.173956636070508e-05,2.3927222905202085e-05,2.5610127544151436e-05,6.20859109280627e-05,3.286974967963393e-05,3.885029190981019e-05,6.573774109984063e-05,2.0432151145586197e-05,6.774492631457146e-05,0.0011158363408910622,3.592287016156045e-05,0.02262060547128492,3.156681782975526e-05,0.0001503704600954735,1.9594228694603598e-05,0.0,4.018358417473562e-05,4.721228768315949e-05,2.2377743968160832e-05,1.7043635971467274e-05,2.8393739901112314e-05,2.6319991466683232e-05,0.0004295516157507127,3.0449698899797515e-05,4.856853785986743e-05,0.00023049721306755904,0.0009690655239618819,2.4524487669845672e-05,6.263604422882071e-05,0.00010091095122700964,2.2653729415170986e-05,3.616181639353451e-05,9.58420600613655e-05,3.142050262337678e-05,2.876267678390061e-05,4.9274525379720864e-05,0.00015697999038744904,1.923728666119852e-05,4.292697474480293e-05,0.00023063467203506384,4.231021745566644e-05,7.126060428968987e-05,2.9174394404044694e-05,2.7833443581354668e-05,1.947899930556359e-05,7.717461411527449e-05,0.00016295324713818402,2.1550735635616823e-05,1.7212967260464094e-05,2.636884291000735e-05,3.4824208453672716e-05,1.894125102120059e-05,2.3985623100330452e-05,8.086172478796517e-05,0.0009688830268398532,6.15481642604662e-05,3.5241381344646735e-05,9.519338891052991e-05,3.967859221623404e-05,2.764379713304999e-05,3.492252796785252e-05,1.182735197330354e-05,3.0126390515905823e-05,1.780041983666611e-05,7.979115078456217e-05,8.336356816417679e-05,2.3644702963142336e-05,0.0008558282394253769,3.380800428508564e-05,3.7776022885576544e-05,3.7796402887912135e-05,0.00247073492666001,0.00014962549016579008,4.537457242332312e-05,0.00022351189246159271,0.0,2.6756094119158318e-05,2.9343223073747852e-05,0.0003836706738514577,0.00023516258125231255,4.003781447396108e-05,0.00018511280330776078,1.6775730541393222e-05,3.2739568536261383e-05,6.522512010577704e-05,1.3704932584374999e-05,3.6309918104162296e-05,5.4966194153264695e-05,2.763456599193284e-05,2.8277861880406092e-05,5.330808449591982e-05,1.917904847902006e-05,0.0002477606282828031,0.004270781009792087,1.737955488568229e-05,0.00017587042953315227,0.00027482267561417293,3.526986312978312e-05,5.389263598601022e-05,3.451214059591765e-05,3.2226106779035666e-05,3.8490012897541805e-05,0.00015062229597594297,2.7392643854170105e-05,0.0022944999955565692,0.0001185068202607812,3.1160386662037884e-05,2.758718490208618e-05,6.681052340895818e-05,8.043908292065238e-05,2.2509289239240578e-05,2.444139328356311e-05,0.0022357400057708187,1.923728666119852e-05,0.00013784838623025217,0.0,2.117482909579885e-05,2.6411399832469713e-05,2.2329542047179778e-05,3.702683551061152e-05,2.24529780000192e-05,1.7128581043271002e-05,2.9500658189827414e-05,0.0003774695583263453,5.857825901530103e-05,7.738195002612284e-05,9.220723154732719e-05
Aircraft and spacecraft,0.0005051081016974291,0.0008761020824200386,0.000287983613984599,0.00022257388836207357,0.0003631310479489491,0.0005157791002021041,0.0002677125017100024,0.0003268864970213648,0.0001467307455276978,0.0005443430478816904,0.00025413211716228856,0.00012926608827562748,0.00017080576480772675,0.00016422553589525167,0.0002098686994881572,0.0017459307532879545,0.0002707375117113576,0.00018590826188782806,0.00019462080703018343,0.001994996079554629,0.00025387720840085046,0.000259099746241747,0.0013042940121643786,0.0003474105512854343,0.0002352515080963258,0.0001567899382837484,0.00011806599052563325,0.00021664764835848806,0.0001453594003244345,0.0001715041457991158,0.0002099988193470004,0.0002067394919343738,0.00024557958568653313,0.00031642695067560147,0.00012306867729521475,0.0,0.0003770055952690064,0.0004921303647564207,0.00020072028917707816,0.00029611881440534167,0.0008867219854259101,0.0005857814453695276,0.00017362441936290713,0.00018500889171631593,0.0002111937101676991,0.000307780504129066,0.0001572157083843333,0.0001870875387432457,0.001050740704206753,0.001456099343155774,0.00019828899906962967,0.00020570074883667907,0.00031776709996751543,0.0014862341074292917,0.0001642255358952517,0.00018266101571565591,0.0002853420162647084,0.00012970927239756863,0.0002536554243287069,0.00017014228940821698,0.0006090649841495442,0.0003183081898471247,0.00016582174351948442,0.00040402580317499713,0.0002124915340566968,0.0002593655901102888,0.0005602533101924427,0.0,0.00010487533916399641,0.00016760759049307895,0.0003563052105730802,0.00036599892136026144,0.00013446420686715496,0.0005916100753044416,0.00011806599052563324,1.0,0.00025487068491808853,0.00018988763481447325,0.00019812455250795282,0.0029656324877657555,0.0005944728210095907,0.00028171891302943664,0.0002963581200842083,0.00024368809148245674,0.0002308477468190658,0.0005942220415002463,0.00015924599173470718,0.00030427602141028666,0.00026941866531289316,0.00020068569231950525,0.000496386176267634,0.00016383579820331668,0.00019727941689570545,0.00019560314695072533,0.000286507251553016,0.0,0.00018813186309822241,0.00015572516460867207,0.00016788955240823114,0.00029460677208447084,0.00021142392020194486,0.00031122594588981183,0.00020478256595933274,0.00014316181408004328,0.00026533229516212945,0.00021545176421554533,0.00025613143690354307,0.00020436076079744707,7.824500431934014e-05,0.00015491408799739927,0.00018156996388260006,0.00019421147076917623,0.0005044875613843145,0.08407460152597654,0.00017082521492352518,0.00017282646241842796,0.00017074285480980837,0.00015268943587613034,0.0002127126587965675,0.00023796497962017915,0.0003617789383433021,0.0004240251909080754,0.0007525494009179942,0.00020819684689644887,0.0,0.00032783398350588386,0.001307720976452014,0.0003209780730108975,0.0003768493079327711,0.0004017448338609929,0.0001767951240275075,0.00011613105992534496,0.00023267355166003417,0.00019830909929319918,0.0002073846681198855,0.00022400763819311521,0.0007891554845350323,0.001043802164552618,0.0005068109517313503,0.0002658529405563546,0.0001312916139149029,0.00020468151744832373,0.00016204890922630758,0.0,0.0002575187572478729,0.0001629008029937008,0.0005295616215494772,0.00043414770575002425,0.00023142092778781416,0.0004359338516444728,0.0006770821544447891,0.00012851463517185536,0.00012196765613152771,0.0,0.002836533380606851,0.00016758471806801198,0.00014368769646795236,0.0029710572669378716,0.00020188462176710004,0.0001608305917909196,0.00016422553589525167,0.00021703299998607407,0.000538947551790696,0.0003308102898543894,0.0001752980672114348,0.00011806599052563322,0.00022847298151792614,0.00023918867568076233,0.00014619946722000762,0.00031988433898584405,0.00019264027893736905,0.00015780842735195003,0.00015924599173470718,0.00023293109615393282,0.002965632487765756,0.00014492665484594505,0.0002792223774976207,0.0016942998760503302,0.00015780842735195003,0.00024810265727951054,0.000536384057277123,0.005334426536720776,0.00015320245021474953,0.00020478256595933274,0.0,0.0006184379860316397,0.0005082201932513879,0.0005402524378522751,0.0008520390541680024,0.00020522320656483732,0.0005260792604160448,0.00018668870995405644,0.0001852054904347651,0.00032635880677680656,0.0001998444153176789,0.0019532662831232886,0.00024820618120079233,0.0005839496014100942,0.0004264453290750579,0.00027116799416584036,0.0008812454746238836,0.0002509707445615425,0.010289730978890894,0.00025248967240613257,0.00018317433983437278,0.0003041454303506599,0.00024417723126890907,0.00020632498908138935,0.0003411533470715794,0.00019900445952219188,0.0006800197692321951,0.0001830820156128788,0.00016722525608432116,0.00013134397010891073,0.00015865800853146657,0.00018156996388260006,0.00016445509365806298,0.00030395226661221735,0.0003082112199429137,0.001299317606635646,0.0022604156962164903,0.00019731130916181297,0.00014368769646795236,0.0001902607127720105,0.0005944728210095908,0.00016927556205788158,0.00017914737973628655,0.00023917703019714196,0.00018241121809858975,0.00017989030252567307,0.00023882619488836104,0.0008465103314287346,0.0002613926408105978,0.001811763961620984,0.0005514278856492798,0.0008156996597452613
Animal feed ingredients and pet foods,0.0,1.000000000011823,1.0000000000118296,0.0,1.0000000000118283,0.0,1.000000000011827,1.0000000000118296,1.0000000000118299,0.0,0.0,0.0,1.0000000000118292,1.0000000000118292,1.0000000000118288,1.0000000000118234,1.0000000000118279,1.0000000000118296,1.0000000000118296,0.0,1.0000000000118296,1.0000000000118294,1.0000000000118292,1.0000000000117955,1.0000000000118299,1.0000000000118285,0.0,1.0000000000118288,1.0000000000118294,0.0,1.0000000000118296,1.0000000000118294,1.0000000000118294,1.0000000000118296,1.000000000011827,0.0,1.0000000000118296,0.0,1.0000000000118294,0.0,1.0000000000118299,1.0000000000118296,1.00000000001183,1.0000000000118268,1.0000000000118292,1.0000000000118283,1.0000000000118294,1.0000000000118294,1.0000000000118294,1.0000000000118292,1.000000000011829,1.0000000000118296,1.0000000000118292,0.0,0.0,0.0,1.0000000000118283,1.0000000000118283,1.0000000000118288,1.0000000000118283,1.0000000000118294,1.0000000000118285,1.0000000000118292,1.000000000011829,1.0000000000118283,1.0000000000118088,1.000000000011827,0.0,1.0000000000118296,1.000000000011829,1.0000000000118285,1.0000000000118299,1.000000000011829,0.0,1.00000000001183,0.0,1.0000000000118294,1.0000000000118299,1.0000000000118299,0.0,1.0000000000118292,1.0000000000118294,1.0000000000117952,0.0,1.0000000000118299,1.0000000000118288,1.000000000011829,1.0000000000118283,1.0000000000118288,1.00000000001183,0.0,1.0000000000118294,0.0,1.0000000000118296,1.0000000000118294,0.0,1.000000000011829,1.0000000000118283,1.000000000011829,1.0000000000118288,1.00000000001183,1.000000000011827,0.0,1.0000000000118288,1.000000000011829,1.0000000000118285,1.0000000000118292,1.00000000001183,1.0000000000118292,1.0000000000118288,1.0000000000118299,1.0000000000118288,1.0000000000118252,1.0000000000118296,1.0000000000118292,0.0,1.0000000000118292,1.0000000000118292,1.0000000000117628,1.0000000000118296,1.0000000000117972,1.0000000000118294,1.0000000000118285,1.0000000000118294,0.0,1.0000000000118292,1.0000000000118305,1.0000000000118234,1.0000000000118296,1.0000000000118274,1.0000000000118292,1.0000000000118243,1.0000000000118212,1.0000000000118292,1.0000000000118292,1.0000000000118292,0.0,1.0000000000118292,1.000000000011828,1.0000000000118292,1.0000000000118294,1.0000000000118292,1.00000000001183,0.0,1.0000000000118303,1.0000000000118285,0.0,1.0000000000118294,1.0000000000118305,1.0000000000118294,1.0000000000118299,1.00000000001183,1.000000000011829,0.0,1.0000000000118294,1.0000000000118296,1.0000000000118292,1.0000000000118296,1.0000000000118285,1.0000000000117601,0.0,1.0000000000118292,1.0000000000118272,1.0000000000118237,1.0000000000118299,0.0,1.0000000000118285,1.0000000000118294,0.0,1.0000000000118292,1.000000000011829,1.00000000001183,1.0000000000118288,1.0000000000118292,1.0000000000118279,1.0000000000118299,1.0000000000117635,1.000000000011829,1.0000000000118296,1.0000000000118288,1.000000000011829,1.0000000000118288,1.000000000011829,1.000000000011829,0.0,0.0,0.0,1.0000000000118294,1.0000000000118296,0.0,1.000000000011827,0.0,1.0000000000118299,1.0000000000118083,1.0000000000118288,1.0000000000118296,1.0000000000118285,1.0000000000118292,1.0000000000118285,1.0000000000118299,0.0,1.0000000000118288,1.0000000000118263,0.0,1.0000000000118285,1.0000000000118288,1.0000000000118299,1.0000000000118254,0.0,1.0000000000118272,1.0000000000118303,1.0000000000118292,1.0000000000118296,1.0000000000118283,1.0000000000118268,0.0,1.000000000011829,1.0000000000118283,1.0000000000118083,1.0000000000118294,0.0,1.0000000000118294,1.0000000000118299,1.0000000000118279,0.0,1.0000000000118292,1.0000000000118292,0.0,1.00000000001183,1.00000000001183,0.0,1.0000000000118294,1.0000000000104812,1.0000000000118305,1.0000000000118305,1.0000000000118299
Articles of concrete cement and plaster,7.767058194669825e-05,0.0007903211011325903,8.507870623973087e-05,1.0537311064340064e-05,1.9354864197987004e-05,5.506328920482813e-07,0.0016697158305804673,6.505545765936079e-05,1.9863291776575523e-06,0.00011294068096783045,7.176976776277752e-06,7.192417592458471e-07,3.6724474242728566e-05,1.0238453060268198e-05,2.3882374984368527e-07,4.666036624550327e-06,0.0001759032167752281,2.5949387433885645e-06,9.707575680949696e-05,3.939195214743157e-06,0.0001271530487954289,0.0001653033537461944,5.953020471023383e-07,0.016356758365729734,1.203148190850744e-05,5.690713002251409e-07,5.71847952731884e-07,3.2473553778522515e-05,8.060643627019206e-05,1.1999198428143955e-05,0.0008840062376410932,0.00013865073818987013,0.0002658970832748044,8.955898259931903e-05,0.0015606072630830088,2.4473631109197387e-05,0.00045572446352686074,5.1883501761886913e-05,7.176976776277752e-06,1.0238453060268198e-05,2.270503574718247e-06,0.00022282422535144632,8.489652843951404e-05,8.689752814193621e-05,0.00013019067905977323,0.0004476407178765784,0.00039706571045545883,0.00012350328295331232,0.002427965030049447,0.0008734794845969604,8.214707076840956e-06,5.410435341686341e-05,2.5712071390255683e-05,0.0010327575813256933,4.759479095734199e-05,2.5039411261442485e-05,1.2931353772138908e-05,4.891987543753256e-07,6.374825106958312e-07,0.00032946731354704684,0.00024444675813868567,7.192417592458471e-07,2.4473631109197387e-05,2.555341068133081e-05,0.00040307902673752916,0.0014255158519270057,0.0011873404399360603,0.0,5.349866744031818e-07,2.4754236149622705e-06,0.0003043408882306181,3.0646175045320646e-07,0.00011293853252246325,4.717646933015213e-05,5.86948597321875e-07,0.5549533221028522,1.1603840638274642e-06,7.84547106910128e-05,0.0001856031136628273,0.007598730110785058,4.717646933015213e-05,5.268375339187901e-07,0.00024534206996821043,7.575303341811146e-06,0.0001217680239101404,0.00022882240279826027,2.322131841178835e-06,0.00018546580468059966,2.6801110262499454e-06,0.00010887508007120892,7.54847563000748e-07,3.604809361813918e-05,8.717006087497654e-05,0.00046578778416974845,9.231273365485945e-05,0.0,9.621561937600625e-05,2.417668275291172e-07,2.89242580021601e-05,1.8980080794243094e-07,8.443811757949435e-05,0.001560794036899958,0.0,4.2969528179830715e-06,0.0001358192851916691,0.0003016774509060235,7.388271953871741e-06,0.0007836932899157086,4.73800270657617e-07,0.0002629891289690961,9.901617678578496e-05,1.8437536729890722e-06,0.0005257861752649033,1.6740811977364872e-06,9.996756771163482e-05,0.00011369214011885715,2.356013841966758e-05,8.575214526924085e-05,0.0062824389401314315,0.00011171096466375537,0.004926041317450561,0.0013802338338075103,0.00024395313206016945,9.29639233576214e-05,0.0,0.0004360711082354058,0.000476560904835664,1.7608466562614683e-06,5.619443721905227e-07,2.1811947822201895e-06,9.531715709955451e-05,5.833785337749369e-06,1.8564584198234225e-06,0.0004904564885638511,0.00019619279494003335,5.649135444092535e-07,6.613744488733993e-05,1.809744596005566e-06,1.392671436037971e-05,5.1771268602794594e-06,0.00011763400998735524,3.429602940942886e-06,7.743600651367748e-05,8.637398201114754e-05,0.0001568649466292773,5.536166217109826e-05,9.62250574756648e-06,0.0006586118772376354,0.00043012745892045273,8.759013995018038e-05,0.00046392431319372925,2.512726629211177e-05,0.00013737512526958197,0.00011850790344343096,0.000589199432429963,5.916009653670254e-05,0.00012547380208238613,1.5843213540692098e-06,1.147941750279178e-06,0.0011832054905156712,2.0132646715203253e-05,0.00012547380208238613,0.001583430253721624,0.00028406772682948634,0.0005299118769366265,0.00012547380208238615,0.0166396781731657,0.00010617234384480159,8.861294510644764e-05,8.862020423285868e-05,3.0683697533250125e-07,8.475075950445866e-05,4.1073343820621166e-07,0.0001105693075239335,0.007598730110785058,4.723578106932641e-05,0.0003393884482701254,1.6020322521998186e-07,4.531933853814219e-05,0.00028717920459815074,0.008284756352383453,0.0009238032106510222,1.9652283328287566e-06,3.5814500526676495e-05,0.0,0.00014217937380473246,8.490160000872086e-05,0.000787292333574079,0.00010047288497723083,7.953227352153645e-07,0.0011203048241586048,1.1955373110201045e-06,2.0937658447871083e-06,0.000825209059162312,2.2014306063475602e-05,0.00031170737074022334,4.194183560164603e-07,1.610987374214538e-06,6.205174803282838e-07,0.0004570470786783919,9.84022853853466e-06,0.0007107278448018137,0.017596490857179934,1.888483365071266e-05,0.00014514117474861486,0.0002699028984085008,0.00011503949367813478,1.7952334355855615e-05,0.00010007431606463888,6.865708644592584e-06,8.061879315895874e-05,9.675925298849436e-05,0.00019583454623578586,2.551848270668125e-05,2.747116968994236e-07,0.00011291875791493046,9.024384198790877e-05,1.609480010290608e-05,0.000998773994352276,1.4683776447013575e-06,0.0,6.280380155103551e-05,1.0277672151959788e-05,5.811331698846365e-07,0.0,4.947659751432418e-05,0.00014672858425365739,1.718108513119013e-05,0.00010231664525592157,7.770333884015004e-05,2.5227586945355814e-05,0.00010007431606463888,0.004267752677992262,0.0004735530123491125,0.0005136407982833838,0.00044240124873166074
