,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.21155711667666233,0.30276454105534967,0.308646328834497,0.20274677648813028,0.28997394051731484,0.31393342456532525,0.30490409859264744,0.25013908985499494,0.2514910303995851,0.3162444309811706,0.28284814241853473,0.29462362260496283,0.21036588042816698,0.29145096774735735,0.29529239696739573,0.26184954229316254,0.3131004079362268,0.2933037334280579,0.31457059255504727,0.31790971759387016,0.30387004486198005,0.3673108444620455,0.23754731232247497,0.3249414792195117,0.2261720004269331,0.2842218532880376,0.29414226031485174,0.2904942781042628,0.2562770642005231,0.19864500549457023,0.2651958358708588,0.1285792842884356,0.22850400347432698,0.31314380899118516,0.4364906930258487,0.0,0.33497806874182273,0.2975743965328107,0.24778903453305015,0.29145096774735735,0.289680797539486,0.2861842822362245,0.3123078946353813,0.2999220198713152,0.3207513526215501,0.2982634253746017,0.3316677259179014,0.30181844965167587,0.1651312351087772,0.29650703402490897,0.2809331308792783,0.2923067533002373,0.2719956915472438,0.22417208511783476,0.2917583226102904,0.20117073120345447,0.27189669638368963,0.2962928556027165,0.2983711418322846,0.3120167231000317,0.2657598797574915,0.30624568429706794,0.220656417872371,0.311049250129292,0.07901938486682338,0.2737442926159659,0.307320820989048,0.2983711418322846,0.2770275010447072,0.3061602781531532,0.3124085884168456,0.2987533380806173,0.3639107806687016,0.2884069727573358,0.2943937208125464,0.28412388241052344,0.3026063238434185,0.3060946665024887,0.36094839219149105,0.2633700567876595,0.2884069727573358,0.26893580941856976,0.3024401954962998,0.28515968840190586,0.3042353724735504,0.3346632678384445,0.2792716532399638,0.28170345543669834,0.23851646458181483,0.22850258418145805,0.3063312093987218,0.2942089102019215,0.3258244599004397,0.22231506698508052,0.0,0.2589678045215281,0.284872609593371,0.24900657903967016,0.2976541589785365,0.32613795971309073,0.45619379008859695,0.30765719884464154,0.27414614701173395,0.31638839225571336,0.2831202295404628,0.29378363962056214,0.2880825495458467,0.24429805871558302,0.26010477250905606,0.2828008538022836,0.2983006920793734,0.2731036561913723,0.27912896683975624,0.2760633958816955,0.3148976099230593,0.31067692376174216,0.2002879246850952,0.3155580393145475,0.3140609598843007,0.3181202143750838,0.3033551079877613,0.3070623978399651,0.297649148313496,0.260638111838997,0.0,0.3534170014467066,0.305478203813732,0.30285432475696056,0.29692832506596745,0.2999605775762448,0.3063488335260184,0.1965825399090897,0.2788394350895301,0.3347635157576983,0.32307242713485806,0.26103451232730135,0.21250180955295803,0.2806857840732818,0.29007908104426994,0.307182733663693,0.3339528510514597,0.28590861927837735,0.35596111469077507,0.38647454421360167,0.3369422877519118,0.28412628394851575,0.1939687708478683,0.30326693651545455,0.3280803715434902,0.33067480525025944,0.3089659563407412,0.28224619471616147,0.30992596362422054,0.30461633016900386,0.31257349525461536,0.2713933446174876,0.30379899547104217,0.3216992788739081,0.28891205373457146,0.39784321821956764,0.30118851470209373,0.30461633016900386,0.3255311876827593,0.3113751433660206,0.30073902941489744,0.3015275504194045,0.2713625415012091,0.34298419517184514,0.29942874316884566,0.32857482415029565,0.2902132114498662,0.30540361338191113,0.286969019030079,0.24448471295009327,0.2633700567876595,0.2934520882655357,0.3012840887085495,0.3019178478754639,0.3022263454866204,0.32374280557263396,0.28882419773759077,0.29943149146014986,0.29251201356714596,0.30765719884464154,0.0,0.295633762740659,0.22610470937195143,0.3453042195489507,0.2593148545858243,0.4221123422562666,0.31240046107474956,0.28896391173888075,0.2870249935515305,0.2995361589745249,0.291025828172545,0.25027258203957103,0.30131716592125357,0.27989067332103185,0.2958345705313128,0.31864364798959116,0.1971384623131363,0.2956837786808902,0.26892082148097374,0.1917171150965317,0.25491271725317177,0.31848436969196997,0.31803672158142904,0.28137123217165394,0.3395239485744031,0.21314363095627237,0.31613469728758176,0.3177761064564948,0.22959206080558947,0.27791972668144455,0.17980441463156552,0.3658744206863031,0.3116140812819161,0.26204388283965296,0.310421779655575,0.19353557385155748,0.3216992788739081,0.2210380665379536,0.1908668457870048,0.1635789799512067,0.32169927887390815,0.26386320961571874,0.22559568863697763,0.19535381498196303,0.3707674911443656,0.3140757271120579,0.29870837321107074,0.3395239485744031,0.3284214809490239,0.30446914840821215,0.3140130213306065,0.3229195554025109
Agricultural and forestry machinery,0.00030728014543231484,0.000922886792964106,0.0007441659198251014,0.00015411687219175826,0.0005500315359163473,0.00035942467035713103,0.0008204515897645748,0.000510926640447236,0.0006139491957403958,0.000945954487862558,0.00028636497653017047,0.00038958861818114333,0.00026114005537396364,0.00028624624173711685,0.0003636267107348553,0.0011868568358204877,0.0010949740906536826,0.0006165123027018146,0.0021245116102273022,0.000727204086451039,0.0006815133353531252,0.0014717556565237658,0.0007964832845578458,0.0006624626452861192,0.0001911751040479405,0.0005955450047003091,0.00045159445446331484,0.00048070559019933504,0.0005401514935934744,0.00015838149037521052,0.0005125978610130017,0.0005463145468183912,0.00034826235055089913,0.0017951643558749683,0.00204268397593292,0.0,0.0008294488882305962,0.0005271294422513778,0.0003246697460623857,0.0002862462417371169,0.0005171876800052475,0.0005020790943979182,0.0008818664062063136,0.0008798740755462981,0.0008904487302672209,0.001033466549244618,0.0009631141966436363,0.0007499799475080294,0.0008857033893341294,0.001814155383407343,0.00040206692959443796,0.006905534932536587,0.00039518917092334243,0.000498991266179866,0.0002862462417371169,0.0005515899524200107,0.0006287245111538632,0.0004158710771208863,0.0003672456029568657,0.0007528028609824338,0.0007007070206941114,0.0008479195284001141,0.0006119770639035798,0.0007327290020402366,0.0018473879682742076,0.0006574669159396585,0.00038483973754070054,0.0,0.00034925799053812755,0.0004965796535671429,0.0006506722174738028,0.00039047964070701565,0.004799989568313597,0.0025554126681099614,0.00038958861818114333,0.0006132634924911463,0.0007658905297666641,0.0012813509941028921,0.0011539221141927262,0.0006903757765139816,0.0033946911356875485,0.0008790399182557359,0.001069170805020481,0.0006051513045712323,0.0008362126424520807,0.001729225851147476,0.00043978386473921856,0.0005639889284186716,0.0014822375448166397,0.0006508137270385747,0.0007852092011867123,0.004727151064987629,0.002712294171464898,0.0010836835546193903,0.0,0.0006613584282699442,0.00038650437646197756,0.0006219679109266971,0.0006237641057839234,0.001151811608921083,0.0023646461347863884,0.00015411687219175826,0.001549396606016648,0.000832885361118298,0.0007000968060253898,0.0007137193979426593,0.001876687945965029,0.00014492496498065904,0.003442633575853147,0.0006812338705591218,0.0006530294497205701,0.0004075198651633509,0.0013239675717846432,0.000733083822584019,0.0014325937447670551,0.0006396308162025847,0.00026509165371798975,0.0006259775374932831,0.0005088644307997087,0.000968418154417932,0.0006813502327172601,0.0018972275022120096,0.0006826633638198304,0.0002830148058500263,0.0,0.0015773500436102547,0.0006097002717626144,0.0005282330115726827,0.00046480162964219237,0.0004751589312728351,0.012895775701288874,0.00046011440887881727,0.0005774532417033548,0.0011589324581332125,0.0014827148517031093,0.0003572491062691487,0.0005044888655564528,0.001011537043909341,0.0015811602193781,0.0016545029119138523,0.0010813304131709514,0.0008073375226969413,0.000685756965365249,0.0013384654322653718,0.005823597746916564,0.000886724879195797,0.00015411687219175826,0.0012670916789281738,0.002997164685516615,0.00130950771607512,0.0008795260835215481,0.00046980644617370033,0.0007733853760166883,0.00035837795587271193,0.0135177965199507,0.0009146461706643629,0.0005306290416741142,0.0007298937966362652,0.000653555733800144,0.0017868391473594113,0.00035876361696401444,0.0007307393643750921,0.0006769537019346373,0.0010280034245040799,0.0021049219786765643,0.000552224990842916,0.000598017485994874,0.004616687382678602,0.000729654298980568,0.0006796648350708225,0.00033005945991432386,0.0008818664062063132,0.00040637454386078966,0.0005683679872611083,0.0006903757765139817,0.0005263501076983526,0.000603290841678197,0.000573441231072852,0.0005533633091173542,0.0020450512613161133,0.0006496058952296252,0.0012333518555650012,0.0006879231744117835,0.00279754812454619,0.0,0.0030167918694542066,0.0011457786690374542,0.0015528312952815249,0.0006052968531889381,0.0004564889014617293,0.0008664991460238914,0.0003848931408820657,0.0006182815918439536,0.0005154183405565035,0.0003677715509329583,0.0009867354160138884,0.0007624057813953588,0.0003727410528329686,0.0006212636498712232,0.0007055379253763355,0.00016582066640101156,0.005104376987818162,0.000992076794616833,0.00032511263609703384,0.0006287621780080756,0.03171505045591318,0.0010291963676080677,0.0006777529131177535,0.0006165123027018147,0.0005769941632866816,0.026351034757078236,0.0008086399369529242,0.0005090431926265143,0.0007230522484129509,0.0007580747402072095,0.004399624358413476,0.0013599501784326425,0.003332647945763463,0.003532245649946535,0.00038807564068134715,0.00033697250711830096,0.0005514068826734702,0.00015411687219175826,0.0004219927172952206,0.0,0.00033529411469750164,0.0005479379675775271,0.0002448310738161913,0.0009061858854588599,0.000688755836101354,0.0005473610988434478,0.28074510321617424,0.0008457991401036345,0.0006613692916407509,0.008240934881326,0.001957128382794683
Aircraft and spacecraft,0.007176580782462971,0.00455778832146599,0.004474606691557671,0.0029528026122376595,0.004004141557476404,0.002992367690651968,0.0036534359122727157,0.0045347402333993595,0.0021661166330301535,0.005213974033092323,0.0035527285083599707,0.001931386649919676,0.0030393002205266195,0.003895869299376885,0.003682923897091512,0.018209395531472387,0.003790880862737533,0.002880616418273784,0.003431207131552904,0.024548678701109453,0.00608329183978486,0.00836490844686997,0.007133850847838726,0.004527131538323576,0.0033997499068110027,0.0023206066574066736,0.0018786070240166325,0.0031174405837073775,0.0021870464054301454,0.0023314649257210967,0.002730623367954971,0.0025017805166535805,0.003981692638434319,0.0037847216227331255,0.002166365605139172,0.0,0.0024736064165154924,0.021283047153373418,0.002841030959189342,0.004217567731993944,0.0037955683521131395,0.002728401671915808,0.0027239295463361694,0.0024050201616450917,0.0035621237674639344,0.005470858374807525,0.003111690641213125,0.0035363081630158475,0.002788053005111137,0.0044666633760516335,0.002840951051373777,0.0033201212046855477,0.002408531731156486,0.01837356921773117,0.003895869299376885,0.002552530140192584,0.0026928823842391407,0.0019334751220637914,0.0042705465069244565,0.0025077149851161665,0.004887871805603784,0.038007521374077445,0.00255442734584198,0.0034140643515075037,0.003160791748233258,0.006215476486782018,0.0036635570546868263,0.0,0.001893733238102744,0.002626161867847058,0.13182766641101124,0.002848158630273491,0.009288609938157482,0.004927494992674298,0.0018786070240166325,0.06394148836313851,0.004656597550641771,0.0036341335407592597,0.004660786833139778,0.03814170916071892,0.004945277417990285,0.003921098469873844,0.003286559839944571,0.0030474054361999876,0.003693569819032967,0.004942943211263908,0.002592171968328362,0.003993642167857329,0.003030573101488955,0.0028407036373251653,0.00787613108972196,0.005756235454374632,0.011371359239411353,0.0028272746017908323,0.0,0.0033778515663049156,0.002676074229235276,0.002287791282782632,0.018252069119409402,0.004680674777722015,0.020186818607498477,0.007034025200732117,0.002260109310495653,0.09379819053322552,0.003393258841764065,0.0031618305910092056,0.004726231008380434,0.0010036312666400816,0.002345752914177748,0.06394148836313851,0.002759559910219978,0.006350808619884266,0.0026766132440146713,0.007573500393978976,0.02039558204712235,0.00422975138276451,0.0023294983998298495,0.0024676703886669545,0.010649758796861988,0.013462182100585694,0.25255853916539894,0.003903983003560787,0.009094830985865842,0.0025882181945512577,0.0,0.0215728666541038,0.0025306752600341475,0.005825127399614511,0.007189876806827801,0.0029437585339340305,0.038507513305635066,0.001580863231845659,0.003391326182845226,0.002026815250131337,0.05638970701220356,0.01254016030677061,0.0036031732636862385,0.006831740529704623,0.004630298855985907,0.0037184005985855116,0.0027230962286390326,0.0030792576950207755,0.008472415381641639,0.0,0.003104749061597901,0.002016700618573399,0.004598386539689685,0.004433629091029716,0.012920925281641805,0.008973760056943381,0.0030214120619620447,0.0022531392544172125,0.0019241628600623428,0.0,0.004266612663222253,0.01598762398144928,0.0021624809095203033,0.03821080035200537,0.0027927681370228706,0.0028281584842623705,0.0038958692993768863,0.003540742891047715,0.048003318027871465,0.0029911781864243848,0.0028147885050398736,0.0018786070240166325,0.004241481603046508,0.02899654191465133,0.0022584610642908762,0.007360119576116009,0.002968987860213209,0.021918667434604328,0.002592171968328362,0.0023612830795916766,0.03814170916071892,0.0021797877755242987,0.003733045402922178,0.0032481816688549464,0.021918667434604328,0.004172802999883658,0.026744084408692744,0.007957240363280023,0.0024567101538993307,0.007034025200732117,0.0,0.002736043570429589,0.008026859859903854,0.003416900448502088,0.014629566809639899,0.007008073876631422,0.005934108525152303,0.0026776477121853784,0.01044714476577159,0.012622145299792085,0.0059438000023577815,0.02601995207292675,0.004169786289772149,0.003271680362228725,0.003209784932749914,0.002584922432214868,0.012372360575275404,0.005844910714184552,0.011337410122294243,0.004035269098880785,0.010789449485110693,0.0034470646058746314,0.00862144844390256,0.016029401597839978,0.004859652408507122,0.018702657333016622,0.00392586284388013,0.003660869789840809,0.002426380943567952,0.0027064574947846427,0.0023957103877386412,0.0027595599102199775,0.0026348070703770664,0.003236297478852637,0.004372110073939945,0.0013425903158536376,0.029137814401509154,0.0025439492772320895,0.0021624809095203033,0.003372115598550492,0.0049452774179902835,0.002351400349975757,0.002673124346433705,0.004750766634052773,0.00296119269188434,0.004074466923377068,0.003766588290345494,0.003762393805451772,0.003898637820434117,0.002671807559323513,0.004564107372209033,0.003354880092818513
Animal feed ingredients and pet foods,0.0,0.9999999999999989,0.9999999999999993,0.0,0.999999999999999,0.0,0.9999999999999988,0.9999999999999992,0.999999999999999,0.0,0.0,0.0,0.9999999999999988,0.9999999999999992,0.9999999999999979,0.9999999999999994,0.9999999999999983,0.999999999999999,0.9999999999999988,0.0,0.999999999999999,0.9999999999999993,0.9999999999999987,0.9999999999999993,0.9999999999999996,0.9999999999999984,0.0,0.9999999999999992,0.9999999999999997,0.0,0.999999999999999,0.9999999999999991,0.9999999999999987,0.999999999999999,0.9999999999999992,0.0,0.999999999999999,0.0,0.9999999999999993,0.0,0.9999999999999994,0.999999999999999,0.9999999999999998,0.999999999999999,0.9999999999999993,0.9999999999999986,0.999999999999999,0.9999999999999984,0.9999999999999994,0.9999999999999991,0.9999999999999993,1.0000000000000002,0.9999999999999991,0.0,0.0,0.0,0.999999999999999,0.9999999999999983,0.9999999999999981,0.999999999999999,0.9999999999999989,0.9999999999999997,0.9999999999999988,0.9999999999999986,0.9999999999999977,0.999999999999999,0.999999999999999,0.0,0.9999999999999997,0.9999999999999984,0.9999999999999984,0.999999999999999,0.9999999999999987,0.0,0.999999999999999,0.0,0.9999999999999987,0.9999999999999993,0.9999999999999993,0.0,0.9999999999999983,0.999999999999999,0.9999999999999986,0.0,0.9999999999999988,0.9999999999999982,0.9999999999999994,0.9999999999999998,0.9999999999999988,0.9999999999999987,0.0,0.9999999999999987,0.0,0.9999999999999987,0.0,0.9999999999999991,0.9999999999999987,0.9999999999999998,0.9999999999999988,0.9999999999999998,0.9999999999999992,0.0,0.9999999999999992,0.999999999999999,0.9999999999999983,0.9999999999999986,0.9999999999999997,0.9999999999999987,0.9999999999999989,0.9999999999999993,0.9999999999999998,0.9999999999999977,0.9999999999999987,0.999999999999999,0.9999999999999991,0.0,0.9999999999999984,0.9999999999999991,0.9999999999999992,0.9999999999999983,0.9999999999999989,0.9999999999999982,0.9999999999999992,0.9999999999999996,0.0,0.999999999999999,0.9999999999999994,0.999999999999999,0.9999999999999989,0.9999999999999991,0.9999999999999998,0.9999999999999994,0.9999999999999981,0.9999999999999989,0.999999999999999,0.9999999999999997,0.0,0.9999999999999994,0.9999999999999984,0.9999999999999986,0.9999999999999993,0.9999999999999987,0.9999999999999994,0.0,0.9999999999999994,0.9999999999999983,0.0,0.9999999999999988,1.0000000000000002,0.9999999999999989,0.9999999999999996,0.999999999999998,0.9999999999999979,0.0,0.9999999999999991,0.9999999999999993,0.9999999999999983,0.9999999999999991,0.9999999999999996,0.9999999999999989,0.0,0.9999999999999983,0.9999999999999993,0.9999999999999998,0.9999999999999992,0.0,0.9999999999999987,0.9999999999999992,0.0,0.9999999999999993,0.9999999999999984,0.9999999999999996,0.9999999999999999,0.9999999999999987,0.9999999999999993,0.9999999999999996,0.9999999999999991,0.9999999999999986,0.9999999999999981,0.9999999999999992,0.9999999999999988,0.9999999999999992,0.9999999999999984,0.9999999999999983,0.0,0.0,0.0,0.9999999999999986,0.9999999999999991,0.0,0.9999999999999994,0.0,0.9999999999999987,0.9999999999999986,0.9999999999999996,0.9999999999999991,0.9999999999999992,0.9999999999999982,0.9999999999999989,0.9999999999999992,0.0,0.9999999999999989,0.999999999999999,0.0,0.9999999999999986,0.9999999999999988,0.9999999999999989,0.9999999999999987,0.0,0.9999999999999993,0.9999999999999997,0.9999999999999988,0.9999999999999988,0.9999999999999986,0.9999999999999993,0.0,0.9999999999999996,0.999999999999999,0.9999999999999986,0.9999999999999984,0.0,0.9999999999999987,0.9999999999999993,0.9999999999999992,0.0,0.9999999999999988,0.9999999999999992,0.0,0.9999999999999989,0.9999999999999998,0.0,0.999999999999999,0.9999999999999988,0.9999999999999996,0.9999999999999991,0.9999999999999996
Articles of concrete cement and plaster,0.000934077200392724,0.0031275901903029236,0.001909568029311681,0.00018281118349860721,0.0007001555789252164,3.007365168114973e-05,0.0034781365604415223,0.002876283169369678,9.772675782971346e-05,0.01328565559693808,0.00014530852117207872,5.2092668178693495e-05,0.0010586836953171063,0.00022178368161788773,1.3734736171774857e-05,0.00018354366466628077,0.005239630552856592,5.435824819622051e-05,0.006700780934447158,0.0007039189199832057,0.002609012476966187,0.006978323155910389,3.5511481518705184e-05,0.002913724668120278,0.0003338018831206398,2.7978177228331266e-05,2.2069492633248395e-05,0.0016712316712169104,0.0008121954482216935,0.00026230659696873965,0.010792109392170497,0.0316477143563387,0.009521434563325385,0.0075499988339907025,0.005456244480480676,0.002759161089513954,0.007367842904367855,0.0027592231226574904,0.00014530852117207872,0.00022178368161788773,0.00015291794688785843,0.0030886673213819348,0.006222989374934429,0.0010878900358108983,0.0017984155625335016,0.007672451909826689,0.0023471342547577486,0.004212182499222584,7.60686014615204e-05,0.0043379057083146105,0.001024266690567835,0.0005959788413135819,0.0007224112151599883,0.00044639728653345854,0.010268340084605289,0.00039762692873869315,5.261748270065638e-05,4.253137195244264e-05,3.465350296368349e-05,0.005340872758095185,0.0081508076775213,5.2092668178693495e-05,0.002759161089513954,0.0008079478311121775,0.0001868275275707694,0.0015935093051157032,0.0013482536717755206,0.0,2.914522484814483e-05,4.617210752639797e-05,0.003693293834935874,1.4094703511733695e-05,0.047587992258571396,0.0023210537484858068,2.068243734907089e-05,0.0024821104232174594,6.531310459252551e-05,0.00640794948120708,0.0013164311354467145,0.002165381044922077,0.0023210537484858068,2.879785325442588e-05,0.003360603643448087,0.0003753878652716212,0.005145778343982519,0.0029151862917644864,0.00017423719735103503,0.0028031419120132053,5.0763946343616204e-05,0.001698284265984925,5.320595745033114e-05,0.0010079810906710154,0.011153504599494156,0.010359856944317786,0.0,0.0007903797731953716,1.56583391287948e-05,0.0020401697547027145,1.2439855816561714e-05,0.009018704517166621,0.005456245153132128,0.0,0.00021636089733037715,0.004634231022837208,0.0011815942964840214,0.00025767283467545903,0.0028750382604895218,2.2739002696663595e-05,0.00403196627272316,0.0027222520481528247,0.008769888084572299,9.485033498766027e-05,0.004245873506931402,8.871377600220043e-05,0.006165968766987555,0.03815860588956339,0.0007702164782230512,0.005406399384149374,0.002427054075635728,0.005603800201072416,0.0010493357794739042,0.0015371675942940915,0.0011308240692321841,0.005916586148913883,0.0,0.01453911490921583,0.005395905136838787,9.049613586630518e-05,2.2687601254411135e-05,0.00010626708498911324,0.01332313853368822,3.8341030420841144e-05,6.187434159722591e-05,0.003575659130634114,0.01565126997283952,1.0706864854880908e-05,0.006788972567370344,9.908998065020979e-05,0.0006672936933591166,0.00010133566418900759,0.00579892440759037,0.00013959191761983545,0.005505912301754261,0.005782893793839632,0.006123873235094544,0.0028436695213838793,0.0001677774857140883,0.008547727753323318,0.008859184858008635,0.008258729362703632,0.013215281568713596,0.0017300686711673203,0.0009780197707117608,0.0032392451713351435,0.008602801295996974,0.0006672451697320981,0.003433384245745645,0.00016940903234281612,3.6350770348433897e-05,0.00551202318583517,0.004785075577929794,0.003433384245745645,0.003528970540485195,0.005229820259309969,0.0016544873274179346,0.003433384245745645,0.0025958654508861476,0.010439001282853239,0.00702386628213754,0.005816143030558496,1.5241168292167733e-05,0.006208476725038816,3.686429362732248e-05,0.019996155009832567,0.0021653810449220766,0.002324588034087722,4.549509191671483e-05,7.826326223627246e-06,0.002282712932134145,0.004184842365456664,0.0029974723941439607,0.0038583466060729903,4.160105149830768e-05,0.0029184665126218818,0.0,0.0030356781082449737,0.005656889626676149,0.004027140708942486,0.0010775768917950317,4.116185982063175e-05,0.004548004562041718,3.1875490253926155e-05,0.00012146467004089062,0.005526416169267678,0.003466742118483509,0.013994943036264843,2.8458638171176278e-05,0.00010011441374288514,2.127457758843262e-05,0.005482717258270605,0.00031390490717926866,0.0045749458564539325,0.0018859780664729927,0.0017388240963459858,0.0015759454432939491,0.003913328547186871,0.005451038379937448,0.0009215370861078976,0.016314830632080564,0.0002400862673857264,0.006544587963716403,0.005243431152319929,0.0025842035151162628,0.005396848695889034,7.926350541294463e-06,0.04755882256388066,0.007018783685893339,0.0003921111954204976,0.00592818701115253,3.751325698629707e-05,0.0,0.006892294803728271,0.00017885244614728306,1.683894226176625e-05,0.0,0.0015197484414780982,0.004146815331878968,0.0002595859915475591,0.006649081468191309,0.005158000456865007,0.002421527133904055,0.016314830632080564,0.004072465160595414,0.0052504765941465935,0.009319794627760869,0.0073913587576326335
Automobile bodies trailers & semi-trailers,0.0004076258311679426,0.0016276898034575642,0.0042638119978704965,0.0006192349466612045,0.0008091234834482084,0.00041962093776609297,0.0010247328314949122,0.0010616355124247081,0.0005706724926248102,0.000703223227985214,0.0003708129191447853,0.000516463432110139,0.0004869135821057955,0.0003486365462910949,0.0005048979826854966,0.0006595249723562654,0.002144760524979938,0.0005265537622290701,0.0008977018649701077,0.0005616989832830311,0.0009550032237085532,0.003308263186518373,0.0007411963378920106,0.001674270906688577,0.00012801875130013246,0.0005232647585196923,0.0003370402303209189,0.0006354556518638695,0.0007577852339945965,0.0003792268798297802,0.0027412461952097166,0.0002965842662113063,0.001188440928682018,0.001742089589340991,0.004770699241191128,0.0,0.04382840823779117,0.0006938526412632985,0.00047047282151332735,0.00034863654629109503,0.0006754008793253183,0.019109546874623167,0.0012200149087077815,0.002031143743571542,0.0023597961424307976,0.012179185219973184,0.0022166922155398517,0.00290908857854382,0.0005215116464505275,0.0019673922842101234,0.0003750661666202866,0.006214744755264775,0.0007193503861883959,0.015062414844775869,0.00042351798989209927,0.00040257084304859745,0.0011236649551038937,0.0014246186025470835,0.00047196661654806655,0.0011521498536589295,0.0003156787033183174,0.0009263286437769836,0.004094422858471815,0.000600247108783003,0.006196195857753784,0.0015212035863440814,0.0014863031039983824,0.0012200149087077817,0.0004226480930737194,0.0004793683291197346,0.0014080029620433699,0.00018433200673094728,0.01913726266271687,0.0016203795489688846,0.00032827179346286663,0.0005483497801883453,0.0009456225204083675,0.00030056748107012033,0.0036092786293609415,0.0018391152701993845,0.0016203795489688846,0.000813335552560421,0.0028381503474868867,0.0007271245230313308,0.0015711437695494017,0.0006794015035777382,0.0005664008732429567,0.0004080099434311836,0.01374448690822913,0.004468524316416031,0.0028408227225024773,0.007774785957477075,0.002430734657250236,0.015824067503030746,0.0,0.0006148074318621017,0.0005180902484630889,0.0004831660917159392,0.0007543739350606566,0.009181247648149624,0.005068472326138075,0.0001226473069813274,0.0013058356877991843,0.0008002824986812981,0.0007120436233510116,0.00555330000579764,0.003629595030758242,0.00021569857406570527,0.00604221127417267,0.0005996998053526393,0.001565609571660907,0.00126631575077491,0.017271281040448092,0.0011706598665868638,0.00183935101203021,0.0016830793956934885,0.00015878992577638665,0.0011937046236884991,0.0008741166521444583,0.0021628774925811843,0.0014736435475899683,0.0008509857074082356,0.0008426029602426725,0.0006071462961259138,0.0,0.024122531722891423,0.043048459689168254,0.0004467654123752769,0.0007204749680269184,0.0005375005692757249,0.019604346069497396,0.00027418085201231287,0.000814934126792988,0.014484426089157388,0.022878600328659866,0.0007129268668722517,0.0008315070919601944,0.0005225811105856704,0.0032038163474635934,0.004415593638505148,0.0021095924843782185,0.001469845975083976,0.0015634575585278144,0.0015030808849952248,0.027916361478921545,0.0009051755247447134,0.0001226473069813274,0.0042371599383475645,0.04144914442736009,0.002572766888133755,0.03707334539222296,0.00042793735958935344,0.0008167921883511264,0.00044008126172869215,0.007519410672214873,0.000892417787459018,0.002952889318312168,0.0005786066835428848,0.002116328488766771,0.004503892969558651,0.0013025661693725186,0.00290908857854382,0.001133931286354899,0.006049124905470766,0.0023030490840289593,0.0,0.002926991329996316,0.028037494404363678,0.0010539388269854752,0.0014720639706451788,0.000497324604547361,0.003440695730207985,0.00027889960227132416,0.0009610519209399623,0.0018391152701993845,0.0020661728969097568,0.0009439597722900046,0.0005862676531848584,0.0010423854521572002,0.0069385049206251315,0.0007901143256417952,0.000884571680897809,0.0012904464734607355,0.003961222281707041,0.0,0.020747278911044057,0.0030859049472147593,0.011235612571491322,0.010199443388111408,0.0005521624690748404,0.0016861413460614652,0.0004237803422494604,0.0005610818124827465,0.0027168190139481877,0.0004770763938955395,0.0034721558679023374,0.0008814372883748011,0.0005278050952909826,0.0011260180112151706,0.042406383325735736,0.00024043214014443922,0.010000273400076505,0.0007416961102241622,0.0012187765760727804,0.0005802519754785195,0.0008421983154703171,0.001157509311373107,0.0008667069812388936,0.002667541209028722,0.0006808453726256944,0.0005749059498301999,0.0016198837748680967,0.0005296940963018912,0.0010429471785879925,0.0001648760999186382,0.0018861592092377457,0.0013587228258724405,0.014316462992314986,0.010705196121246766,0.0007412811810488045,0.0,0.025836527944482934,0.0001226473069813274,0.00016315871373136456,0.0,0.0003826375498211988,0.0005771841773372126,0.0012124365089010679,0.0012984890001717718,0.0011010447645627718,0.0005626468721588264,0.002667541209028722,0.001157595713359028,0.04320467454462713,0.0323593554441058,0.03830469682068485
