,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,6.819199775465941e-06,9.928181706849803e-06,1.301906889018804e-05,6.637247525171845e-06,1.0706336350576835e-05,3.375458047232479e-05,1.0878892003824591e-05,8.133828675711331e-06,9.185474609399725e-06,9.46685123141686e-06,1.0469330269263641e-05,1.2343162195750697e-05,6.84877082437392e-06,9.198206867521074e-06,1.1757934572671894e-05,9.76967008913057e-06,1.1072501397184619e-05,1.1107394796263495e-05,1.1605122553687633e-05,1.0805790077221041e-05,1.0579201427384539e-05,9.78220712859011e-06,7.992902864865557e-06,1.1083334012401854e-05,7.802657130212118e-06,1.085727205611028e-05,1.659302977563821e-05,1.1748915108641841e-05,8.0034357783138e-06,6.475697383285946e-06,9.754556609899527e-06,3.888441074913738e-06,7.5406920716365e-06,9.644502628125027e-06,9.768957427413886e-06,0.0,1.071443158166674e-05,1.0803474396134993e-05,7.996835511721437e-06,9.198206867521073e-06,1.2919869958065394e-05,1.0030220199235174e-05,9.758596921637506e-06,1.2890564469691627e-05,1.0064369468411881e-05,9.743143448487235e-06,1.174876173361173e-05,1.0158576118466273e-05,5.4189401985995115e-06,1.1072991189430476e-05,2.0626651778154464e-05,8.499212850809323e-06,1.8355171675284987e-05,7.3644194180666065e-06,9.199720420874197e-06,6.639612140193598e-06,9.73622497325959e-06,1.1463741697887034e-05,1.0944717386657486e-05,9.878112917955535e-06,8.586917341674196e-06,1.101976563975741e-05,7.313532708266251e-06,2.5708455954632782e-06,1.4316315612394516e-05,1.0502435587168222e-05,1.0944717386657485e-05,3.9916660530545925e-05,1.0312852505195733e-05,1.0085653964819159e-05,1.1729989279022293e-05,9.55503152214818e-06,1.0692029313338893e-05,1.624547412948811e-05,2.84951677875587e-05,1.098063344496148e-05,9.59701708141225e-06,1.220329824668031e-05,9.536821322535056e-06,1.0692029313338893e-05,9.01482776093054e-06,9.579349326498898e-06,1.9996199386404505e-05,1.2214552276809803e-05,9.850939202684096e-06,1.3488446833483197e-05,1.7088248246121047e-05,8.42288058581049e-06,7.290101108479303e-06,1.0991501257715138e-05,8.536577339685514e-06,9.702117992682876e-06,7.086460510199131e-06,9.70787184391458e-06,0.0,8.376673191916195e-06,1.123449111211097e-05,7.593226403149443e-06,9.716549933072343e-06,9.716720474444685e-06,9.758847714961687e-06,9.579532746151136e-06,9.57151507347461e-06,1.0184710314377029e-05,9.909339492448767e-06,1.0679016080617041e-05,1.0514165823158164e-05,1.3385073066494271e-05,8.088041027697779e-06,2.9877442628378034e-05,9.414129736193426e-06,9.769484150671181e-06,9.897639017904877e-06,9.822752324465127e-06,9.749792847108834e-06,9.473663957008704e-06,6.480332028536416e-06,9.736831346476524e-06,1.054008064314537e-05,9.790225950742048e-06,1.0503629133499385e-05,9.667898574580276e-06,2.8872366527798117e-05,7.992960975620846e-06,0.0,9.883890448560796e-06,1.0793482147594903e-05,1.0924586972459989e-05,1.1225842050995588e-05,1.0920865232572203e-05,9.442847920212598e-06,1.780726217237493e-05,1.1004578301563102e-05,1.0576316166422104e-05,9.591227938863612e-06,8.402213909897017e-06,6.811275335326816e-06,1.0390568593929542e-05,1.2629324444011552e-05,1.1271439571912118e-05,9.765098611435553e-06,1.1006910967776385e-05,9.739694209467256e-06,9.733830790076897e-06,1.0771941070889153e-05,0.0012978447911008815,6.299531257644937e-06,1.0507652893258547e-05,1.0084195119868485e-05,9.603456379055641e-06,1.0595256099890199e-05,1.3634494773308124e-05,1.116069735062399e-05,9.344679764804432e-06,9.681741645134584e-06,8.55323883254672e-06,9.335586404710984e-06,1.0763120624845445e-05,1.0660951103379517e-05,9.768913915932809e-06,9.179787467726875e-06,9.344679764804432e-06,1.0581217976672667e-05,9.781819156563266e-06,9.089496210630384e-06,9.248943554906044e-06,9.020103392081028e-06,9.667004137929016e-06,9.427378155675212e-06,9.6651657915736e-06,1.0913257468893689e-05,1.0802139210966596e-05,2.7104645317906977e-05,7.1341763014301756e-06,9.536821322535056e-06,1.3547701080682496e-05,1.1084429547954786e-05,1.0640131164574481e-05,1.1173537991900118e-05,9.835549778447964e-06,1.2937487281050269e-05,9.5087656543252e-06,1.4566400347087634e-05,9.579532746151136e-06,0.0,1.0763197118024604e-05,7.114953075629853e-06,1.0001735540978644e-05,8.381822721819679e-06,1.4887607790834914e-05,9.806052540305122e-06,1.3872210224267262e-05,1.0849157645967826e-05,9.848723782360288e-06,2.0825453686130982e-05,7.952601093796007e-06,1.0849790425066947e-05,1.0827987247429172e-05,1.1299385824271588e-05,1.0628898946858093e-05,6.4130212069109106e-06,1.0319568266329748e-05,9.687174076822302e-06,6.183056146346859e-06,1.0227633360351984e-05,1.0000592716315452e-05,9.762519427593596e-06,9.956115529464897e-06,9.40647146047738e-06,7.53814159326786e-06,9.782927158932957e-06,9.700585924838943e-06,7.702294401692058e-06,0.0003493160775407117,6.566771756778562e-06,9.73808261435765e-06,9.833246410326932e-06,8.416057279104195e-06,9.846137714662838e-06,7.226213828198203e-06,1.0763120624845445e-05,7.180847300311374e-06,6.155254899950061e-06,5.593961740217171e-06,1.0763120624845446e-05,8.250079066204088e-06,7.686036677664551e-06,6.461991751713179e-06,9.73964934548702e-06,1.0095926470921803e-05,1.3899057666923317e-05,9.40647146047738e-06,9.861897488486604e-06,1.0850206011732922e-05,1.0175042445942282e-05,1.056607474891399e-05
Agricultural and forestry machinery,9.366376292454412e-06,8.906910790073649e-05,0.00012270710787678138,7.993068249331694e-06,7.530878891728331e-05,1.0950779794085884e-05,4.684473107744384e-05,1.8583768872318513e-05,9.23337864880085e-05,1.5806577680132687e-05,9.565118822951514e-06,9.817071098465532e-06,6.468547955709793e-05,9.554358103167193e-06,7.177054023944224e-06,0.0003224207071309265,2.741446892421534e-05,1.0636624314397447e-05,1.9947384186014518e-05,1.097643367153142e-05,2.1441038672257146e-05,2.8234539388100737e-05,6.20666840652564e-05,0.00013266960896735273,1.3891482546754495e-05,8.270378877838161e-05,1.1856555790229162e-05,1.9353379345905863e-05,1.1008506747397945e-05,8.030407155554752e-06,1.7864124588624608e-05,1.2347610664034107e-05,1.0774126058131594e-05,1.947817836007975e-05,3.912425691874316e-05,0.0,5.597793705835201e-05,1.1698698629368038e-05,1.1522482124161894e-05,9.554358103167193e-06,1.3762081719895693e-05,2.665835048645993e-05,1.7034871187944586e-05,5.878867431364292e-05,3.879782035853802e-05,4.297044954162641e-05,1.5898552064327107e-05,1.4991810591947918e-05,1.8628174998259937e-05,2.0770742368250253e-05,2.5204537529586117e-05,2.3988128609748768e-05,1.648723793118337e-05,1.0146278092045057e-05,9.554358103167191e-06,9.43018384202709e-06,0.00012550927001524177,9.379934331176409e-06,7.355593760995263e-06,5.17566662205836e-05,1.724049699910172e-05,1.175775714947541e-05,2.162350436811035e-05,3.028996827740548e-05,7.914000747146147e-05,0.00024340435717420123,0.0,1.1300793226325096e-05,1.0260961685126583e-05,4.9913589750032305e-05,7.717097215937683e-06,3.26171182072277e-05,1.3309122797207132e-05,9.817071098465532e-06,6.92231287925756e-05,1.1027225354651655e-05,1.6186818793315796e-05,2.206210303502339e-05,7.081635761616136e-05,1.267224668307421e-05,0.00020674091021357635,0.00010698326814693265,1.1415827478753314e-05,4.376517263793287e-05,2.2174935938011495e-05,2.648901017786704e-05,7.037510417446218e-05,4.149934729104145e-05,1.288176488125951e-05,1.1165222403830894e-05,1.771165777359585e-05,2.2390041461882217e-05,1.927067543774818e-05,1.7520485697380452e-05,0.0,1.5879468656886538e-05,3.439976592985461e-05,1.3266234121572135e-05,1.876183583967356e-05,2.554639552410427e-05,3.133832747726873e-05,7.993068249331694e-06,1.6673192940726107e-05,0.00011394593041250245,0.0003909260566301998,1.1552905875875897e-05,4.0218053324970064e-05,2.28994951683484e-05,1.469610238159006e-05,0.0001376434950618951,1.5173734575403443e-05,2.8814966102173703e-05,0.0001011604228311927,6.933287794020698e-05,2.409313876398956e-05,1.988034981029807e-05,8.943928424747052e-06,2.004073133264889e-05,4.4185721564794824e-05,2.153427099619013e-05,0.00011346741089293017,3.906529391303819e-05,0.00039833425316834645,1.0585128526496603e-05,0.0,3.966689262964926e-05,3.440400845191996e-05,1.4101622593941404e-05,9.046403329706184e-06,1.348128683603537e-05,1.2696161296341118e-05,0.00011679419165481507,9.447020282691109e-05,3.5892868263586024e-05,2.6352419098005684e-05,1.629236382673699e-05,1.2344002883750695e-05,0.00014633065809395703,3.0926186704911936e-05,5.677950804151979e-05,3.0776040926542515e-05,9.334599121029488e-05,1.886055837005772e-05,1.924477986113558e-05,3.6825275640488584e-05,0.0356232399613606,7.993068249331694e-06,1.958640985701397e-05,2.7383035007112733e-05,2.2100121840947147e-05,4.0197506862110146e-05,6.429467273403346e-05,4.550725158905424e-05,1.0388371927157552e-05,5.35587769061923e-05,1.4527984615562926e-05,1.2112707252597826e-05,1.0975141526311408e-05,1.2548032668199406e-05,2.6244824068272142e-05,1.0013428339049775e-05,1.4693753629687435e-05,6.907595107148062e-05,7.484875213542337e-05,2.325449243255852e-05,1.2422799821630886e-05,2.916285553762483e-05,3.138421106350912e-05,1.5066556133793359e-05,2.5431658066107223e-05,9.05815325717566e-06,1.703487118794458e-05,2.8911344390601145e-05,1.5092045700054237e-05,7.081635761616133e-05,1.4413912852695844e-05,9.018918894589359e-05,3.663226050418575e-05,2.2779561069531703e-05,2.331791901779219e-05,5.094881527630509e-05,0.00018758578741586793,0.000291936063740524,1.6933250861370422e-05,0.0,1.694144366309331e-05,1.890995421382709e-05,4.8822723727663297e-05,1.7494645358877116e-05,1.0084873354775108e-05,9.557138026101108e-05,9.940420726938824e-06,9.809238140524786e-05,1.4271956615918776e-05,1.8565740104610172e-05,1.6774106776789798e-05,1.591084401771599e-05,3.608563352595545e-05,9.184031400783351e-06,4.03874580132916e-05,8.05980987318779e-06,3.0763320111454966e-05,0.0001737311509424464,7.976784551521374e-06,0.00010318218968420731,4.066044277936681e-05,2.4563766416880022e-05,0.00016321553606191684,1.0636624314397444e-05,7.908342255745555e-05,1.8054112369278298e-05,2.3292624180580218e-05,1.2364409257738419e-05,0.00011145402600534403,0.0009252281640111406,3.097990313274216e-05,1.922077830903568e-05,2.8805795915849378e-05,7.058317720545929e-05,1.7157374509808143e-05,1.1798892600311638e-05,3.2189869905706266e-05,7.993068249331694e-06,0.00013166653797306912,0.0,8.754536568080995e-06,2.236671992620753e-05,9.338273650100328e-06,2.8448298564680885e-05,1.3648547502036447e-05,1.3743720049976497e-05,1.730769666883125e-05,0.0001471707448614614,4.355108240650611e-05,4.259528066464036e-05,4.68756796373918e-05
Aircraft and spacecraft,0.00014531047619284606,0.00011898515252391476,0.000158214476522916,0.00011139645026934979,0.00012816350484677104,0.00013164814259471088,0.00012750535289423622,0.00012822170384606051,0.00017029075278148406,0.00014483774365274857,0.00012902313319924425,0.0009784949649459657,0.00013360470899906028,7.133744704014534e-05,0.00011805989299456094,0.00013306258367428754,0.00013295827729992984,0.00017906668992519087,0.00016248030021519543,0.0003728308248060716,0.00013389770868031794,0.00017664440460351695,0.0001794844247313028,0.00013620361711769925,0.00011115920053094548,8.562467153743339e-05,0.0002485540312633776,0.00011961339675497841,0.00011455608019367998,8.724633651734585e-05,0.0001180197452900762,0.000127250368657776,0.00010591258429091726,0.00011562179769993132,0.00024129470586254064,0.0,0.0001913813100605446,0.0001630370386228547,0.00010950313962125864,9.550840565881709e-05,0.00013310786069366476,0.00018914833406798358,0.00015191412947328337,0.0002216315884508991,0.00018692603339473632,0.00020533465509476906,0.00016470788557320084,9.560338879569815e-05,0.00017917240307111756,0.00013655958783579566,0.00014070728227420011,9.503924403694603e-05,0.0001428538969759802,0.00029621038824781794,7.133744704014535e-05,0.00010729759822604588,0.0001166465639805563,0.0010073784835530376,0.00014831348666069854,9.851021792433854e-05,0.00014933252388280493,0.0001194879218806422,0.00010540713640352784,9.421892383278596e-05,0.00012005214516694652,0.00012750543178955803,0.0,5.6087902374722444e-05,0.0001027077151510234,0.00012313738828920835,0.00019933358949537195,0.00022054863940841227,0.00014968540488105223,0.0002485540312633776,0.00010110508382853445,0.00014812940123260873,0.00010050193571986172,0.000169718829645133,0.000527434896586368,0.00015018520518044333,0.00012985239297549109,0.00011971631024416412,0.00014163125297707988,0.00015177483710223204,0.00015016395177573714,0.00021556382711645166,0.0001323652705246762,8.922740120803697e-05,0.00010948509718752097,0.00015509553558856816,0.00018074432974005578,0.00010605261363770203,9.227149586848956e-05,0.00014588226425002053,0.0,0.00010668481302972454,8.863258301755271e-05,8.435872057241817e-05,0.0001252304976921656,0.00013623088735831876,0.00013842114105151453,0.00010861602350307705,0.00017961715934443134,0.00014807830877179419,0.00010142062657860175,0.00010693586633398574,0.00010232216896615132,9.61451336666379e-05,8.390278123769064e-05,0.00010110508382853445,0.00012126368166613267,0.00015785945405452536,0.00012315695932522925,0.00011547842036073713,0.00012085055182371644,7.878870349141587e-05,8.451449313487683e-05,9.134962185338397e-05,0.00016278575370869418,0.00014498754015189997,0.00015375913404313516,0.0001289352215267093,0.00021839631078375316,0.00010346677167203735,0.0,0.0001506209830183394,0.00011971788206098405,0.00012820042149415392,0.00014280516124256598,0.00011177996236145974,0.00011464272535027486,9.383431741551036e-05,0.00011687344386005326,0.0002340525144962551,0.00015020330515120057,0.00012240453033982474,0.00012668309822793194,0.00017233247651695502,0.00010658293455750403,0.00014209217582331524,0.00022554737351290036,0.00010278057653437839,0.00010909290369880496,0.0,0.0001318038442049581,0.00011522627392035829,0.00014347865358146878,0.00016870243643169185,7.97379858820886e-05,0.00015936812701838052,0.000120759160782067,0.00023990029889098187,0.00023206564469854308,0.0,0.0001249182100657654,0.00012172873108555235,8.032141817076746e-05,0.0005279983641750584,0.00013927455115192984,0.00017820870484494582,7.133744704014534e-05,0.00012768992163926694,0.00018279951127829572,0.00012250662076174147,0.00021335053384983848,0.00024855403126337763,0.0001008854184840266,0.0001588037432690672,8.256305449790127e-05,0.0001226079737116009,0.00010116436615495612,0.0001379063966703869,0.00021556382711645166,8.963505946533164e-05,0.0005274348965863683,8.25077398787421e-05,0.0001129636427766009,0.00015189032290421976,0.0001379063966703869,0.00010818978705682477,0.00011642165947492968,0.000128155156324869,0.00010358850549518275,0.00010861602350307705,0.0,0.00012505483527447292,0.000128433302274863,0.00017388397592466666,0.00020228610697577566,0.00010897573415267909,9.562685010193283e-05,0.00013310873102958997,0.00012153936954606149,0.0001427208828596346,0.00018036521277493627,0.00037162923236204806,0.0001303260879097993,0.00013140554040294358,0.00011032754680499317,0.0001610136942407205,0.0002189834663632051,0.00013961064088628217,0.00013137594084256516,0.00011302391107020493,0.00012953713856195622,0.00020077697637758239,0.00013993455400428603,0.00013197831202338032,0.00019789121364072518,0.00013916123195439602,0.00014664248916201043,9.476631442683545e-05,8.83572960849255e-05,0.00023236068359294408,9.898303005217074e-05,0.00012126368166613266,9.897844219189206e-05,0.00012214567095367848,0.00012507664373156014,3.778525770357558e-05,0.0004206467653971032,8.664996033193309e-05,8.032141817076746e-05,9.842107547767883e-05,0.00015018520518044338,8.634376748788898e-05,9.560528944634507e-05,0.00018322183413691109,0.0001355899279423809,7.811777661842465e-05,8.168566210990255e-05,0.0001308290773664124,0.00013871778018505437,0.00013541055336074298,0.00011375389524089135,0.00012687006541154557
Animal feed ingredients and pet foods,0.0,1.0000000000032772,1.000000000003276,0.0,1.0000000000032758,0.0,1.0000000000032754,1.0000000000032767,1.0000000000032756,0.0,0.0,0.0,1.0000000000032767,1.000000000003276,1.0000000000032763,1.0000000000032763,1.0000000000032765,1.0000000000032767,1.0000000000032758,0.0,1.0000000000032767,1.0000000000032758,1.000000000003277,1.0000000000032763,1.0000000000032763,1.0000000000032765,0.0,1.0000000000032765,1.0000000000032765,0.0,1.0000000000032765,1.0000000000032767,1.000000000003276,1.000000000003276,1.0000000000032763,0.0,1.000000000003277,0.0,1.0000000000032772,0.0,1.0000000000032767,1.0000000000032774,1.0000000000032774,1.0000000000032758,1.000000000003276,1.0000000000032765,1.0000000000032765,1.0000000000032763,1.0000000000032772,1.0000000000032767,1.0000000000032758,1.000000000003277,1.0000000000032763,0.0,0.0,0.0,1.000000000003276,1.000000000003276,1.0000000000032752,1.0000000000032765,1.000000000003277,1.000000000003276,1.000000000003276,1.0000000000032756,1.000000000003276,1.0000000000032756,0.0,1.0000000000032767,1.0000000000032765,1.0000000000032765,1.0000000000032765,1.0000000000032758,0.0,1.0000000000032763,0.0,1.0000000000032758,1.000000000003277,1.0000000000032758,0.0,1.0000000000032765,1.0000000000032765,1.0000000000032765,0.0,1.000000000003277,1.0000000000032765,1.0000000000032763,1.0000000000032772,1.0000000000032765,1.0000000000032765,0.0,1.0000000000032765,0.0,1.0000000000032765,1.0000000000032765,0.0,1.000000000003277,1.000000000003275,1.0000000000032767,1.000000000003277,1.000000000003277,1.0000000000032763,0.0,1.0000000000032763,1.0000000000032763,1.0000000000032763,1.0000000000032763,1.000000000003277,1.000000000003276,1.0000000000032756,1.0000000000032765,1.000000000003277,1.0000000000032763,1.0000000000032767,1.0000000000032765,1.000000000003274,0.0,1.0000000000032767,1.0000000000032763,1.0000000000032765,1.0000000000032725,1.0000000000032765,1.000000000003276,1.0000000000032756,1.0000000000032776,0.0,1.0000000000032754,1.0000000000032772,1.0000000000032758,1.0000000000032763,1.0000000000032765,1.0000000000032772,1.000000000003276,1.000000000003276,1.0000000000032763,1.0000000000032745,1.0000000000032765,0.0,1.000000000003277,1.0000000000032763,1.000000000003277,1.0000000000032745,1.000000000003276,1.0000000000032772,0.0,1.0000000000032776,1.0000000000032765,0.0,1.0000000000032756,1.0000000000032774,1.0000000000032758,1.0000000000032772,1.0000000000032758,1.000000000003276,0.0,1.0000000000032758,1.000000000003276,1.000000000003276,1.000000000003276,1.0000000000032763,1.000000000003275,0.0,1.000000000003276,1.000000000003276,1.000000000003277,1.000000000003276,0.0,1.0000000000032758,1.0000000000032752,0.0,1.0000000000032765,1.0000000000032763,1.0000000000032772,1.0000000000032767,1.000000000003277,1.0000000000032756,1.0000000000032765,1.0000000000032765,1.0000000000032765,1.0000000000032774,1.0000000000032763,1.000000000003276,1.000000000003277,1.0000000000032758,1.000000000003276,0.0,0.0,0.0,1.0000000000032767,1.0000000000032763,0.0,1.0000000000032754,0.0,1.0000000000032767,1.0000000000032763,1.000000000003276,1.000000000003276,1.000000000003276,1.0000000000032763,1.0000000000032758,1.000000000003277,0.0,1.0000000000032763,1.0000000000032758,0.0,1.0000000000032767,1.0000000000032772,1.0000000000032725,1.0000000000032763,0.0,1.000000000003276,1.0000000000032772,1.0000000000032765,1.0000000000032767,1.0000000000032763,1.0000000000032763,0.0,1.000000000003277,1.0000000000032767,1.0000000000032763,1.0000000000032765,0.0,1.0000000000032765,1.000000000003277,1.0000000000032758,0.0,1.0000000000032763,1.000000000003277,0.0,1.0000000000032747,1.0000000000032774,0.0,1.0000000000032765,1.0000000000032765,1.000000000003277,1.0000000000032778,1.000000000003277
Articles of concrete cement and plaster,9.673979197945313e-06,3.487445164973208e-05,8.355222073534705e-05,2.8320992316255345e-06,1.032977099397666e-05,5.998357425077847e-07,4.37585184189228e-05,2.0670999855084507e-05,9.843597184515002e-07,3.853705257526663e-05,1.3125786425849184e-06,6.864142436809104e-07,7.1108253164178554e-06,2.3242744324983268e-06,7.395590353850797e-07,2.5773405626373286e-06,0.0001760004273437228,1.3205706146682656e-06,0.00035335371199038526,1.6881140979584358e-06,0.0019590756823554146,5.807685502735061e-05,3.1332161555076145e-07,3.4374367710438636e-05,4.230644137104115e-06,7.734311793641408e-07,2.0984549724004844e-06,1.61798443220809e-05,7.742391874380805e-06,3.0893421151602974e-06,3.0114916328528206e-05,4.778198816855044e-05,7.665228558490285e-06,5.8938345738337696e-05,4.3513398691527114e-05,3.910568681750833e-06,0.004980249542984435,2.8116462065563813e-05,1.3125786425849184e-06,2.3242744324983268e-06,0.0003429286488648121,2.5261682335724256e-05,6.089577869337143e-05,0.04128030684870236,0.00020436065117800095,0.0022903785479366076,0.00010508863101221639,2.893410049046342e-05,8.206720626054776e-07,4.5219291129225005e-05,1.8304598066428158e-05,5.604118844773613e-06,8.322091859217816e-06,4.08524617646006e-06,2.1782672720681812e-05,5.067340028452155e-06,7.340454707152389e-07,2.313241539389006e-07,6.960478004638923e-07,5.382232788367132e-05,7.837153433843157e-06,6.864142436809104e-07,3.910568681750833e-06,1.7752897507142557e-06,2.093689993159662e-05,2.2041505140578774e-05,0.0,5.870441609795729e-07,5.986407863267016e-07,3.6798091420061926e-05,1.8436813904751236e-07,3.54714890888958e-05,2.0150480683204163e-05,2.1685612742871207e-06,4.7863228214123894e-05,9.045733287718363e-07,4.606831477485119e-05,2.429346069589493e-05,1.2799403010733798e-05,2.0150480683204163e-05,3.1197930357530015e-07,0.00218101540599284,3.5359500246929823e-06,5.098366449791608e-05,3.510255620761116e-05,1.0555409642064767e-05,2.8239069269198428e-05,6.156595266820636e-07,1.2578773821754411e-05,7.165598451239275e-07,6.352556700074786e-06,5.463202266921407e-05,2.1512784581875613e-05,5.6130485309470934e-05,0.0,7.840308816748232e-06,6.230398412379859e-07,1.4056701896261955e-05,3.2919421419060273e-07,5.901429918722664e-05,4.351412567439249e-05,0.0,1.790161255325398e-06,4.589280175859691e-05,1.210702857856547e-05,6.350494740740038e-06,1.3530365237525742e-05,8.795366516290252e-06,1.0144960748821045e-05,7.153901580342792e-05,5.3321386264689206e-05,9.90679844811111e-07,0.0014675696427416424,8.683768576891272e-07,4.8738765144415024e-05,3.535097889789222e-05,4.72874516981637e-06,5.475390240785981e-05,4.144551227684111e-05,4.053839241629088e-05,1.809740690567022e-05,0.015101240331485717,0.0011717749004078956,8.202153887192447e-06,0.0,4.325707296757082e-05,0.005201242093036031,9.548993162384752e-07,6.198882448233943e-07,1.2071441165365704e-06,5.6346385175156065e-05,4.921192694855189e-07,6.523325288676847e-07,3.0267689754882842e-05,5.834043288709205e-05,9.877591047431905e-08,3.549773358243751e-05,6.6538013996116326e-06,0.00027823699184745937,4.2433961698749466e-07,4.900430558816633e-05,2.788117879830933e-06,5.32452364536481e-05,5.498491321827065e-05,0.001532737425934368,0.12075671021279172,2.6504257665607457e-06,0.00013139886866766353,0.004109058214309578,5.626335126335437e-05,0.004964109264093239,1.383745701039041e-05,0.000675610747777245,2.593192074157252e-05,0.00015551971626806,6.371965888980808e-06,2.745080229783179e-05,8.782979306598719e-07,6.538804682457609e-07,4.5077854739601094e-05,5.517699039855376e-06,2.745080229783179e-05,4.261015984676736e-05,4.6207202300705884e-05,1.6273842921326104e-05,2.745080229783179e-05,2.212101499176767e-05,4.61530517298929e-05,5.72579290018203e-05,4.465207627765204e-05,1.7291851136370905e-07,6.0753028686083774e-05,7.898779248157768e-07,3.461171465640868e-05,1.2799403010733803e-05,1.9070973527711965e-05,5.00753628592071e-07,1.3521314219511086e-07,2.2138246818006697e-05,0.00021899877064429082,3.291201178799491e-05,4.201334480170629e-05,0.0003670011951031248,1.961963456678092e-05,0.0,0.0010778680495002794,5.1926869492888155e-05,0.0003701296594135131,1.0155847454394188e-05,5.208957483878192e-07,8.762842934443001e-05,2.0463184799058285e-06,2.671528798914413e-06,0.0003349683037937442,1.0357845383291149e-05,2.8606189635339163e-05,4.785023622662093e-07,2.075312935744282e-06,4.4600719330191017e-07,0.004983012022448352,4.128037546034499e-06,0.00023702196344449505,2.291313556261342e-05,3.5265134851692627e-06,1.7513167453808435e-05,6.471847748228831e-05,3.7886790978093844e-05,8.978795907245683e-06,4.280033414525337e-05,2.791977271235246e-06,5.633487759037742e-05,4.2988526792965426e-05,1.9536033249701685e-05,0.07733964960542997,3.448746732379911e-07,3.548941774147142e-05,5.8520222223739304e-05,2.1989719945236564e-05,0.0003473707794124589,3.685270890781005e-07,0.0,2.1002458581793886e-05,2.824578178988756e-06,1.6847515972036256e-07,0.0,5.441823875555468e-06,3.9777479465706737e-05,3.4466979671915886e-06,4.94077768226867e-05,4.4923914397586956e-05,1.1989091116991656e-05,4.280033414525337e-05,4.270865996203609e-05,0.0052261192766779666,0.0032623009070850304,0.004722543406291549
