,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.00033930369324855806,0.0003144859610467561,0.00032628135773252057,0.0004481241024510192,0.00028421936611020877,0.00029763105478518233,0.0003159340325370306,0.00025904962298515453,0.00032156172276160636,0.0003150019619209794,0.0003061156701118929,0.0003322883423266072,0.0003220236467755874,0.0003074669574605191,0.00028107556670367703,0.00031767767820216434,0.00030469523013241563,0.00031853399513797086,0.0003165929843014035,0.00031542723361934887,0.00032060841117202953,0.00023485929559657025,0.0003099169240135927,0.00032503538684399834,0.00029472039249314757,0.00030823195326563473,0.00029927315951437894,0.0003225808106830531,0.0003310703532875186,0.0021904390996900914,0.0004123928723527289,0.00031062618176765506,0.0003215618842113998,0.00032101366987710613,0.0,0.00032199122381093516,0.00031508273744135527,0.00032638135174054375,0.0003220236467755874,0.0003553877115982389,0.001279812718888292,0.00032039562016389426,0.0003095518438082536,0.00031797617366957897,0.00031898503570369974,0.00031336006830628505,0.00031412590024333035,0.0005239684109572384,0.00030660867855244984,0.00029369226053927025,0.00037028825568035387,0.00029671268608805597,0.0003756144668667777,0.00032202245472208457,0.0003305638959662531,0.00027848423518993866,0.00031087162788993763,0.00030698699142191763,0.00032008554875321426,0.0003237400104894138,0.0003098596157725904,0.000356280323706449,0.00029738802175473744,0.0002081683570324601,0.00028859078641568266,0.0003161482540598406,0.00030698699142191763,0.00029153089181778273,0.000314790873920144,0.0003194686168747397,0.00031064196284185357,0.0003217426166562261,0.0003146804320232632,0.00030850252204387454,0.0005225670535707515,0.00030999837643309614,0.00032082235502663397,0.0003066620278444543,0.00027593734370011543,0.0003146804320232632,0.0002607978211797558,0.0003152189627501819,0.00030532635396703594,0.00031212661584559124,0.00031433896351402605,0.0002904155737132605,0.00030806712540087423,0.00024022083475436448,0.00032896725690283494,0.00031031793802101433,0.00035239429776165877,0.0003202907292434847,0.00037319859933395116,0.0003248731482430787,0.0,0.00036808429812435395,0.00029682592086230386,0.00033675170784094665,0.00029866271422942646,0.00032388874425857034,0.0003212385948486018,0.00032118743021488814,0.00031822443325560336,0.00031253407052808375,0.0002928661440674338,0.00031341440078716884,0.00029828791331614786,0.00025446621034899827,0.00035336409263968737,0.0002975891163339179,0.00032278756506048343,0.00028207974584186865,0.00031737607304367437,0.00028520411653155155,0.0003200505013515064,0.00032129370837800177,0.0003309706863418439,0.00031997267117550576,0.00030974947844953434,0.00031960841259491806,0.000306769633954404,0.00031675118908588995,0.0003045910820644484,0.00032399406630113887,0.0,0.00031982389567955,0.00032305127403074984,0.00030255811196068885,0.00030963279039829646,0.00030757366692260704,0.00032123901282236027,0.00020619381083559422,0.0002918825973835047,0.00031623034836279307,0.0003188616636503613,0.0003304182706624983,0.0003308173174555119,0.0002972727518328662,0.00029911320867300736,0.00029999497460360386,0.00032064105337181514,0.0002964317036332305,0.00031856259070974397,0.00032048042015340615,0.0003213736568015742,0.00029737800786352385,0.000331566731811568,0.00030887397461681947,0.0003201776086103933,0.00032652024112157,0.0003207391240555198,0.00029481417802908086,0.00031585886913499187,0.0003214460976129567,0.0003157161534157617,0.0003261179344475907,0.00032148195313711777,0.0003183233763233227,0.0003175129749565017,0.0003208147593203367,0.0003232072798919641,0.0003214460976129567,0.00031567444756768246,0.00032854070459487625,0.0003542244304027302,0.00032304186715511436,0.002688382782567761,0.0003210704269359227,0.00032153779520697573,0.0003218679827621031,0.00030292356633605864,0.00031618183599961986,0.00029742576737399045,0.006903694231951694,0.0002759373437001153,0.00030909286955089604,0.00030987221352378247,0.00030424546021618875,0.000309291066137844,0.00031931634058187053,0.00030326943608939306,0.00030287385937898095,0.0003061939827934185,0.00032118743021488814,0.0,0.0003190025100687686,0.00032926144939541033,0.00031393710472805194,0.00037597432035312283,0.0003103498557941594,0.00031585522445033986,0.00031336422881290374,0.00029684442105189283,0.0003189904346690474,0.00030307890120555964,0.0003285234729704466,0.0003114815219554225,0.0003005336465840728,0.00030911929524132326,0.00032333217402375397,0.0003311447129426866,0.00031301858344236883,0.000266602567513055,0.0003321291509727996,0.0003228516582714617,0.000315837164744722,0.0003207659519645255,0.00029138883211721477,0.0003218159608391409,0.0002182672602141961,0.00032180785276110264,0.0003205332830825919,0.0003521573758562208,0.00028924376166181284,0.00019133445671279316,0.00032063200603078547,0.00031977686031655446,0.00027350174910458343,0.0003195445581374327,0.000200353775647822,0.00031832337632332284,0.03199503647528438,0.0003321213806235901,0.0001673215058510791,0.0003183233763233227,0.000325520801046934,0.0005129209510395857,0.0003294236066595795,0.0003212168044312354,0.00032037876935528376,0.00031292079029433063,0.0003218159608391409,0.0003192117973843623,0.0003242866301975436,0.00032042503092513056,0.0003213308199725896
Agricultural and forestry machinery,0.0003303191553005631,0.0006639958958612118,0.01433033942565088,0.00025474613433677985,0.00037893912525944053,0.001360167700911452,0.0010666047676076188,0.003441646588692625,0.0006469005938737704,0.000886471487463902,0.00041218980763528155,0.00032756744336870234,0.0008857695107074216,0.0003180122832975218,0.0005822028337177468,0.0026210712261358037,0.0003480192681823432,0.000607533524523337,0.00043520702395789465,0.0005584419722300904,0.00061071278189125,0.003598183845952572,0.0006112725367663393,0.0002717610646506493,0.0011631493171031702,0.0004538957067158457,0.0008573768842860857,0.006472202504447216,0.00025682985511644833,0.042594842042366486,0.0066241174319276504,0.006497416953074542,0.0010886618667111116,0.0006472131017307087,0.0,0.0025825233728185492,0.0005691875079013461,0.0004971337933338331,0.0008857695107074213,0.00042360186932256067,0.00902277007852291,0.000466090582276833,0.0007302547917935507,0.0010157834306239225,0.0009531343527972829,0.0013448416730689888,0.0005733657972160863,0.0031062200052186973,0.001201744227929572,0.0009385320299157954,0.0029535951811897354,0.0018052690369161808,0.0004054871682718508,0.0008857695107074218,0.0017180225514653923,0.00029245655260931396,0.0003279379478927166,0.00041356497456743847,0.0007874773662771492,0.0006113487801794264,0.0004173764355828731,0.005632840710964384,0.0005512467718710931,0.007390270861399912,0.0011029989183612278,0.00035123767803090303,0.0,0.001621524491520795,0.0004617873117177747,0.0008049296119188828,0.000321671717823309,0.0006923120915555511,0.000480740492786659,0.00041218980763528155,0.03285269703468009,0.000411605785186709,0.0004558139503977381,0.0018081064495873848,0.0005904661410585771,0.00043093802985761894,0.0005910529837454526,0.003454285052241407,0.0015211834333098686,0.0006970003554065027,0.0006855715619423584,0.0007803951955913562,0.0012190509101576961,0.0003907548609361276,0.0031099350008293586,0.00041015815468125824,0.011666719243118009,0.0006494253561358742,0.002470772014959477,0.0004777283694058555,0.0,0.016562825172595264,0.0011990175806963163,0.0007138252529208646,0.007571713326524594,0.0007638631437937132,0.000679473278879699,0.00025474613433677985,0.0006957060902125313,0.0004740415033752129,0.0005491864362003832,0.0004989337481906826,0.0005013530618274345,0.0001606730637173418,0.0005309673461945155,0.0006485760443280456,0.000454006589839738,0.0025457456164475352,0.004745113687697712,0.0006806031263392956,0.0012043223801577242,0.0005184119584695115,0.0003052161304333695,0.0005213609814912804,0.0004452198962755784,0.0009653254926233407,0.0004155322683193089,0.0005538481469784137,0.0004333443563881101,0.0002659292412684608,0.0,0.0006508610178972607,0.002383312962335267,0.0005452753782457068,0.0004100366349620826,0.0005448983392415523,0.0003790188714286967,0.0011019609872564527,0.000916733076076916,0.0010283662940709822,0.0007068200564928964,0.0008148912602262841,0.0003830984880388106,0.0006859419423645636,0.00074487139303077,0.00048757811256691267,0.0008099392211739315,0.000846514525145804,0.0008772402587095152,0.0005535242829361331,0.0031216699881278977,0.0004942331374208724,0.00025474613433677985,0.014094590125860267,0.0011237695509220542,0.001874688236661418,0.0022691222872331033,0.00045168548638569654,0.0004650377131234862,0.0008376127565347602,0.0006495747077041026,0.022352159233588232,0.0004684351683601631,0.0004277802195167228,0.00035999026145013967,0.0014507752155160916,0.0008766193175842986,0.0005890159080122544,0.00052161277874696,0.000589254748789019,0.0030440154115661906,0.006430704581032672,0.005118718934548292,0.0008492817765713506,0.00042061506824052667,0.001038038765996071,0.0004036764120119553,0.0004660905822768331,0.0008075549214143245,0.05106705438326772,0.0005904661410585769,0.0004586095856304433,0.0005846002806845961,0.00229312796114883,0.0020370973353492413,0.0011122479727668083,0.0004757083139572843,0.0011367259778196582,0.003102425473675697,0.0005086147657956206,0.0,0.0008004437137818551,0.0006160925452032325,0.0005842792602229264,0.013341755387161794,0.0004067033184066007,0.0004908560024847211,0.0004183336690968775,0.0019839271717475813,0.0004014402826202821,0.000358901597210459,0.0015678757773173449,0.000540525886997004,0.0003317241801051177,0.00036046222527333675,0.002711989608224246,0.0002602182478843138,0.0024553364369513807,0.0005144903598958869,0.0003088202494057126,0.000594303607684591,0.0006440651105642687,0.0012940321759991426,0.0006270210127647162,0.0003480192681823433,0.0005649824121684053,0.0009074267415761266,0.0005794734231536885,0.0018029831741379644,0.0005502878568878962,0.0004961458454505361,0.0006711360193677202,0.0005544941525613078,0.0007172344148187698,0.0008377250363498375,0.0036441086607601485,0.0004986435714594212,0.0665210011244331,0.00025474613433677985,0.0003889545424158885,0.0,0.0004137735349489956,0.0013558694227951225,0.0014442084570816735,0.0007315909785731549,0.0005198100877929562,0.00041050186478240196,0.000576486300316563,0.0005868511291585388,0.003103549616104875,0.0017668099248467632,0.0026566847745304067
Aircraft and spacecraft,0.0001395200936865564,8.693758894848709e-05,6.700276451858483e-05,7.343498106963951e-05,7.410230813403161e-05,5.9510568310067827e-05,6.756662187861682e-05,4.6059956341428636e-05,7.813768077051353e-05,7.210297377685308e-05,6.125892393514653e-05,5.880701455355644e-05,5.313516616114974e-05,0.00024022809122592595,8.348533798858438e-05,0.0001768013263962586,5.395276632272699e-05,0.00013010310666382153,0.0004310642440766379,0.0003450921332087708,5.9157473127919184e-05,6.413573182299138e-05,6.536644289585353e-05,0.00014033343194361068,5.7855763084722466e-05,3.3091187463620194e-05,9.340837938325192e-05,5.8576230033141376e-05,5.9114733810588205e-05,0.0004232694474383367,0.0005216566735896783,6.464465851129645e-05,6.876935704712471e-05,3.433915540403808e-05,0.0,5.981575396217802e-05,8.560197623978874e-05,7.564413050677277e-05,6.183202589157072e-05,7.189480394489902e-05,0.00019223356357129316,5.301544053199689e-05,4.188354261895262e-05,5.0340045469619995e-05,8.029204838967775e-05,5.269953776011321e-05,5.69734684189738e-05,0.0001402709057610901,6.676143560351914e-05,5.108755352553426e-05,6.454173537525765e-05,5.500077544443053e-05,0.0003268130799423276,5.313516616114974e-05,6.66089716204206e-05,0.00014054490091919156,6.237351184623938e-05,6.874475210173951e-05,6.0199189404553935e-05,8.102522882894775e-05,6.970961394414061e-05,6.750789111272963e-05,6.263295663068343e-05,8.146639258684966e-05,7.777875499859773e-05,6.904586943091198e-05,0.0,4.462674277644957e-05,5.9338164325485694e-05,6.858705130714133e-05,4.563177780696318e-05,3.87438154817211e-05,8.165406900488463e-05,3.3091187463620194e-05,5.82528224158068e-05,6.8854791371416e-05,5.768259252894647e-05,4.807971624791274e-05,0.0006734645624631344,8.150507500186132e-05,0.00018953426704790922,6.345488101813466e-05,6.1148489124642e-05,5.737659437707845e-05,8.147823596252406e-05,4.6594507425942784e-05,7.253854155128563e-05,6.038667817861155e-05,7.563178339470538e-05,0.00012234584001647608,5.480065452877376e-05,9.15855263075101e-05,7.042627970599484e-05,6.343454839562634e-05,0.0,6.526560866964703e-05,7.553514682385418e-05,5.8597836451033696e-05,0.00014144821807137716,5.9299654707466344e-05,6.13091179577729e-05,5.5328201758875336e-05,4.607070248479011e-05,6.390294931872347e-05,7.077955408278152e-05,6.455812021486184e-05,6.297955384545856e-05,1.9821712298355385e-05,5.977071307967832e-05,5.82528224158068e-05,6.019261486703812e-05,0.0001626412184661342,6.039320525710612e-05,4.888916636365506e-05,6.152680230258688e-05,5.382951328396205e-05,5.922155701926407e-05,5.701336197863628e-05,5.345533144930327e-05,6.87765533450254e-05,6.163703729738788e-05,7.307847643849192e-05,0.00018288228967949904,6.13036276034108e-05,0.0,6.218826908938087e-05,6.122844651443729e-05,7.779731554497066e-05,9.645953916019223e-05,7.576213896961522e-05,6.692000122383114e-05,3.406467021557848e-05,8.90755034837486e-05,3.576567026341903e-05,5.885185754105367e-05,6.941872911526829e-05,7.016223873139221e-05,6.676682967466902e-05,9.647100199120738e-05,6.861749570718249e-05,3.819639948837852e-05,9.560779097793247e-05,0.00013747380355104847,0.0,5.19442310069738e-05,0.00031182830072904203,8.053888200908292e-05,7.59300975779415e-05,5.134022898711997e-05,7.07468751292051e-05,6.20783835354439e-05,3.509318511050564e-05,3.573234569835932e-05,0.0,7.533814105670808e-05,5.871602817501702e-05,5.7798754396075236e-05,0.0006746811462209695,5.913442425316179e-05,5.520327405980219e-05,5.313516616114978e-05,6.178362503186624e-05,0.00010815925032660078,5.9036242872535514e-05,5.145387855769159e-05,3.309118746362019e-05,0.0012004704617406992,6.003450420766314e-05,5.7614390477869495e-05,8.481614436680366e-05,9.659257602664399e-05,5.7225544514192025e-05,4.6594507425942784e-05,0.004773027150606641,0.0006734645624631344,5.781468790093538e-05,9.314858655060866e-05,5.277127229222133e-05,5.7225544514192025e-05,6.202098346075481e-05,6.434129314499278e-05,6.492022528286557e-05,5.537136269699701e-05,5.5328201758875336e-05,0.0,6.0851132678310874e-05,0.0001299019445095398,5.9654200910002646e-05,0.00021641796907000352,5.551120053909295e-05,4.7133651798353034e-05,6.842024740299555e-05,5.96183095353498e-05,6.206521526244456e-05,5.391407735328218e-05,0.0004773574770554097,6.218347893827147e-05,6.765468240886021e-05,7.006365524900539e-05,5.8925641122172017e-05,0.00021058447575064037,5.699052149527034e-05,6.352929410480984e-05,7.069360244280642e-05,7.13876405486477e-05,5.865496996363751e-05,5.697051576930339e-05,7.072566711024142e-05,8.982500033056163e-05,6.218517686697446e-05,5.2028807837610334e-05,5.646986571305359e-05,6.0038137334061336e-05,3.71268319996217e-05,5.0378311574775994e-05,6.0192614867038106e-05,5.7809409611858634e-05,6.124159256694543e-05,6.315930881473437e-05,1.4863674570192709e-05,0.0005210173106714506,5.320546043108369e-05,5.7798754396075236e-05,6.086661226466544e-05,8.150507500186132e-05,6.019209824943054e-05,6.285810488804843e-05,9.045174076724117e-05,8.342550203255975e-05,5.4243309503212625e-05,5.75147776883945e-05,7.121958847609267e-05,6.47269623530173e-05,6.264990569381892e-05,5.6817496653302206e-05,6.42147161461008e-05
Animal feed ingredients and pet foods,0.0,1.0000000000000047,1.0000000000000047,0.0,1.0000000000000044,0.0,1.0000000000000047,1.0000000000000044,0.0,0.0,0.0,1.0000000000000049,1.0000000000000036,1.0000000000000047,1.0000000000000044,1.0000000000000042,1.0000000000000053,1.000000000000004,0.0,1.000000000000004,1.0000000000000053,1.0000000000000049,1.0000000000000047,1.000000000000005,1.000000000000005,0.0,1.0000000000000044,1.0000000000000049,0.0,1.0000000000000038,1.0000000000000047,1.0000000000000053,1.000000000000005,1.0000000000000049,0.0,1.0000000000000047,0.0,1.0000000000000047,0.0,1.0000000000000042,1.0000000000000044,1.0000000000000056,1.0000000000000044,1.000000000000005,1.0000000000000042,1.000000000000005,1.000000000000004,1.0000000000000049,1.000000000000004,1.0000000000000049,1.0000000000000044,1.0000000000000049,0.0,0.0,0.0,1.0000000000000049,1.0000000000000044,1.0000000000000042,1.0000000000000053,1.0000000000000053,1.000000000000004,1.0000000000000049,1.0000000000000042,1.0000000000000044,1.000000000000005,1.0000000000000047,0.0,1.0000000000000042,1.000000000000004,1.0000000000000044,1.000000000000005,1.0000000000000036,0.0,1.000000000000005,0.0,1.0000000000000036,1.0000000000000056,1.000000000000005,0.0,1.0000000000000036,1.000000000000005,1.000000000000003,0.0,1.0000000000000056,1.0000000000000047,1.0000000000000049,1.0000000000000042,1.0000000000000047,1.0000000000000042,0.0,1.0000000000000047,0.0,1.0000000000000044,1.0000000000000053,0.0,1.0000000000000047,1.0000000000000042,1.000000000000005,1.0000000000000044,1.000000000000005,1.0000000000000049,0.0,1.0000000000000042,1.0000000000000049,1.0000000000000047,1.0000000000000047,1.0000000000000049,1.0000000000000042,1.0000000000000047,1.0000000000000049,1.0000000000000049,1.0000000000000042,1.0000000000000044,1.0000000000000044,1.000000000000004,0.0,1.0000000000000044,1.0000000000000049,1.0000000000000049,1.0000000000000053,1.0000000000000047,1.0000000000000049,1.0000000000000042,1.0000000000000044,0.0,1.0000000000000053,1.0000000000000053,1.0000000000000042,1.0000000000000047,1.0000000000000042,1.0000000000000047,1.000000000000004,1.0000000000000042,1.000000000000005,1.0000000000000049,1.0000000000000044,0.0,1.0000000000000044,1.000000000000004,1.000000000000004,1.0000000000000044,1.000000000000004,1.0000000000000058,0.0,1.0000000000000053,1.000000000000005,0.0,1.0000000000000044,1.0000000000000053,1.0000000000000047,1.0000000000000049,1.0000000000000049,1.0000000000000047,0.0,1.0000000000000042,1.0000000000000044,1.0000000000000042,1.0000000000000042,1.0000000000000053,1.0000000000000049,0.0,1.0000000000000042,1.0000000000000042,1.0000000000000049,1.0000000000000047,0.0,1.0000000000000038,1.0000000000000042,0.0,1.000000000000004,1.0000000000000047,1.000000000000005,1.000000000000004,1.000000000000004,1.0000000000000044,1.0000000000000049,1.0000000000000049,1.0000000000000042,1.000000000000005,1.0000000000000047,1.000000000000004,1.0000000000000047,1.0000000000000047,1.0000000000000044,0.0,0.0,0.0,1.0000000000000042,1.0000000000000047,0.0,1.0000000000000047,0.0,1.0000000000000044,1.000000000000005,1.0000000000000047,1.0000000000000042,1.0000000000000044,1.0000000000000047,1.0000000000000049,1.000000000000005,0.0,1.0000000000000047,1.0000000000000047,0.0,1.000000000000004,1.0000000000000049,1.0000000000000047,1.000000000000004,0.0,1.0000000000000049,1.0000000000000056,1.0000000000000042,1.000000000000005,1.0000000000000049,1.0000000000000047,0.0,1.0000000000000056,1.0000000000000047,1.000000000000005,1.0000000000000044,0.0,1.0000000000000027,1.0000000000000056,1.0000000000000049,0.0,1.000000000000005,1.0000000000000047,0.0,1.0000000000000047,1.0000000000000058,0.0,1.000000000000004,1.0000000000000047,1.0000000000000047,1.000000000000005,1.0000000000000049
Articles of concrete cement and plaster,5.15016965581695e-05,0.00018060993048904747,9.254182574034133e-05,1.2815034335702742e-05,3.11372646811551e-05,1.2152376791330824e-05,0.00022730800615260058,7.523711555713218e-06,0.0003682538318570939,1.857839168734731e-05,2.6212458407716308e-06,0.00012834757155117524,1.5112224333828954e-05,6.901753028803513e-07,1.884004918092379e-05,0.00027904013244573264,4.321835490686607e-06,0.0010470867107294061,0.0001820637854979419,0.00012065194827138146,0.00028904563981224543,8.047574257632126e-07,0.000557201904788021,1.967650375589319e-05,1.671191290037126e-06,1.212512646385214e-06,0.00018414616950719514,0.0003616583894472694,1.436645047270255e-05,0.41701027356642084,0.010425439679456555,0.00010089044546631335,0.00028724360887758584,0.0002612073132433657,8.452099118673185e-05,0.00033722284999045403,0.00012320104001649725,1.857839168734731e-05,1.5112224333828949e-05,1.8147999757834242e-05,0.2531173881374123,0.0002775249662340812,4.796418137362508e-05,9.016598941131621e-05,0.006282277773690956,0.00010771023074343098,0.00024227202815822456,0.00011438938352003813,0.00020051322041531933,0.0002596139149375301,0.00038132800271094036,0.0003775629932424843,0.0008750384118632343,0.0001310016948017602,2.3531718793427396e-05,2.8450024765887776e-06,2.7016142576127123e-06,1.5939738387924443e-06,0.00024592103127646397,9.144497527541966e-05,2.6212458407716308e-06,8.452099118673185e-05,3.1221787587309895e-05,0.0010892410328327779,8.152981643967783e-05,6.909742941713814e-05,0.0,1.2195353504997812e-05,6.57993809190556e-06,0.0001695184862585224,1.3631107630856976e-06,0.00023666277691256968,7.564473895059224e-05,1.1289004416187035e-06,0.020019388420171216,3.0507518387609584e-06,0.0003265515007670418,6.574655630308142e-05,0.00035803957967457727,7.564473895059224e-05,1.9496327999355284e-06,0.00016710690049350215,2.1144502711250255e-05,0.00023321031780981592,0.00013803998697277237,8.200252761935625e-06,0.0001333275917412823,2.1844643759861476e-06,0.00018114133842934605,2.677455759132642e-06,0.003581540522740261,0.0003898031978447673,0.0002451679020891182,0.00025957010249956763,0.0,0.00024963685869650487,7.697342069546505e-07,9.048304135420621e-05,1.3681346712875702e-06,0.0003069965334892249,0.0002611883433845851,0.0,7.39881667032139e-06,0.00020909627954139267,5.679062979894721e-05,1.3160117421735207e-05,0.0005303507988382741,1.302677593718291e-06,0.00013952837187840777,0.0010952105113535308,0.0021156676889831872,9.295211205739457e-06,0.0002588302505148478,8.727418024197854e-06,0.0003491025762037713,0.0002387705871715588,2.5487155890178318e-05,0.00033365069327134474,0.0001516979736987764,0.000398717843964294,5.861912683591664e-05,8.337818351653606e-05,5.1335700086753234e-05,5.1275119141981186e-05,0.0,0.0002650268466077896,0.00033989063619649384,9.096024192132154e-06,1.2510353681566777e-06,9.283423953984804e-06,0.00029167583873741034,1.048974962342246e-06,5.784955032966787e-06,0.00010294997072072397,0.0002753811524052995,6.95638375503204e-07,0.00038808150805014116,4.958243897957192e-06,3.3930791036057236e-05,1.4568658249346935e-06,0.0003644249627708024,6.722298166832773e-06,0.00030017535526019,0.00035285337369058296,0.0001581446152436783,0.000128197444821503,1.1889149644025316e-05,0.0002477392744900447,0.00032573014536043965,0.00031710005810778,0.0003353441075967173,8.747691556694733e-05,4.6023517092892034e-05,0.00022400950563049055,0.0002319072401103703,0.0003783003471962025,0.00023744965224909884,4.046385724771917e-06,1.557435641138043e-06,0.0002803292994045078,3.645655126182175e-05,0.00023744965224909884,0.0002209943366413638,0.0003058499474709455,0.00018716706310646338,0.0002374496522490989,0.052316215964597575,0.00045739508455472296,0.0008984213468373668,0.0002517309973128903,8.65399110598711e-07,0.000277424353059898,2.04056113001712e-06,0.4187324381634249,0.0003580395796745773,0.00014503089054179955,2.8304780016030718e-06,3.9914262746148416e-07,0.00025020785165330047,0.00017534462688855533,0.00018133335165645723,0.0001976559833161265,2.1933803070269796e-06,0.00011550178132645284,0.0,0.00014681014659862182,0.0002702669970220461,0.0002023247521773211,0.0007092188212082966,2.8170333713585096e-06,0.00024098398887734216,2.5841205242890677e-06,7.204883461697135e-06,0.00019279909434640196,0.0010575434824265375,0.00014782961896713366,1.7118326496615133e-06,3.895487065712326e-06,1.3159429586160648e-06,0.00034525070041261285,2.627447160882967e-05,0.00025891054894131515,0.000112694548858566,5.617253573257127e-05,7.593892325644733e-05,0.0002880393311520174,0.00040802776640366025,8.926428957402064e-05,0.0002776718467168613,2.2530772209374925e-05,0.0003721275496837729,0.0002667274953950532,0.0001278426848904809,1.6278601315388875e-05,4.599364953466701e-07,0.0002366915920341413,0.0007271372752585498,1.969068225336902e-05,0.00017593337857088511,3.5583195177522795e-06,0.0,0.6360181648572812,1.2684713574233425e-05,1.0327859547889866e-06,0.0,0.0004075241991047846,0.0002404197044531329,1.5682758102803e-05,0.0004138298700357914,0.00023802918705747623,6.525233393738337e-05,0.0002776718467168613,0.0002158723284835507,0.0003402771526280539,0.0003057363800951742,0.0003214204125906002
