,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.016456117006145986,0.023257739456485627,0.024001705103071296,0.015741333094590658,0.025244602864148834,0.02444856577291382,0.02395411549833144,0.01919115477485492,0.021276790321926725,0.02275873903684109,0.023327509739448568,0.02515448689275337,0.016402546530192526,0.022143377964814935,0.031188128150283916,0.02133271291824621,0.023637633990549294,0.025505807466761753,0.025176779137693357,0.024875288082116684,0.023401849880947567,0.023846483998461697,0.03948439291758778,0.023266965071218025,0.01789735733761897,0.028503912216548282,0.025809376383466545,0.02506980406398987,0.0206146541086055,0.015479054966315865,0.02038851651979056,0.009919751039065226,0.017878130795636174,0.02297059875134337,0.02397031660384775,0.0,0.02569677878534394,0.02391668013725165,0.019245876098144838,0.02214337796481493,0.02421668167101328,0.022285321127344066,0.023803076802241432,0.02390439641212053,0.023883456301666904,0.023505589618685447,0.023633373263465478,0.024311804505535276,0.012733474541985108,0.023916988181902,0.025552668300686216,0.02025751088848358,0.02508637111697353,0.01753767323999143,0.02214775196352617,0.01572362856370898,0.02230851188852401,0.026462262510110416,0.026113756188163494,0.023678569597468748,0.020884812549344565,0.02527062607964178,0.017200198467071433,0.024070439492957296,0.008694318515194222,0.023259724504385515,0.02415154910411848,0.026113756188163494,0.0245328054808598,0.0240172479122888,0.023802761893652342,0.025188137525398592,0.02317456102569618,0.02415611875178272,0.02581680643896662,0.024188444769964425,0.02505374779810183,0.023275421252680586,0.02452149816047353,0.021277507579727833,0.02415611875178272,0.020970973190658132,0.02299602968498873,0.024634886989886254,0.02370945159058586,0.023503874250627707,0.028103767385589264,0.02189616963505975,0.020746257058015607,0.017752359475134642,0.02522709873789734,0.020649366312912098,0.024233497684607933,0.01693190961071384,0.023652798509005285,0.0,0.019983712562361505,0.027609040926995,0.018376949207128415,0.023987338992008105,0.02354184686432051,0.023977086012178423,0.02297644638129232,0.02315082597612964,0.023646477700635354,0.022274943545940853,0.025040362691674495,0.023056841053341538,0.024589291542361415,0.019536793082903788,0.024290631390789512,0.02284182348734766,0.022060026102206014,0.021331722538108288,0.022334697411454857,0.023696490272503222,0.02301404135204948,0.015569675479235275,0.02459261600116037,0.023131381835115407,0.02392598401884329,0.02393448335830704,0.02326672443981229,0.02360387467659692,0.01908589917271401,0.0,0.02391743617606936,0.0265654649927271,0.025291429690004728,0.025209968003102025,0.023054770499718654,0.01914792196626472,0.02396383318228294,0.024418236104756776,0.023454209201830244,0.020283959070121402,0.016425750857629286,0.03860830920001298,0.02435961270855119,0.024709620923202783,0.023938394611164333,0.028183035718823413,0.023672053621058,0.02449523948771593,0.0276222738163396,0.023122251872056947,0.01510643668975526,0.024128456764804258,0.02426940287115851,0.023370245780078576,0.026075441541304114,0.02561088373024373,0.023829166676025262,0.022432060654827005,0.02374070095297755,0.02065562782832275,0.022414138597561063,0.024790174521748278,0.022946210933323566,0.023858608699229497,0.022139344053046617,0.022432060654827005,0.02382754330924907,0.02368289570002043,0.021780144189836953,0.022212517271963727,0.02101262028932601,0.023469947288693453,0.022810327114105574,0.02349826481444012,0.024417406358527148,0.02395327379826304,0.026985996029914357,0.017018791774215603,0.021277507579727833,0.024855499418267882,0.02314587477253433,0.03149595795131532,0.024892377035803527,0.02693324612223588,0.024007336964931913,0.022710803424795003,0.024738046452916933,0.02297644638129232,0.0,0.025413412767494783,0.017175412506327047,0.02354319693024042,0.019977524051066106,0.024891234908263796,0.02348479107150042,0.02438360759537266,0.02801452974826635,0.02322471360124782,0.025778223835763333,0.01915025540333707,0.02617416746800196,0.046415034833727796,0.024683175834209436,0.026304752260804705,0.01534287383749505,0.024212290314567172,0.020273113206880272,0.014875066741212122,0.019510334658256797,0.023943658008109724,0.024038678006062082,0.022791414911995683,0.02276636133839504,0.01701019678327753,0.0236194466624944,0.024075714231104283,0.018316135718716178,0.024186177526536776,0.014675765343846752,0.023581898048398834,0.023796323665389738,0.019882100941905564,0.02321786196800565,0.017218897850645575,0.024790174521748264,0.01688623460740775,0.01480919007754255,0.013222351243996282,0.024790174521748264,0.019981774255209625,0.017278707601383184,0.01531016851769727,0.023932695519822876,0.023409092012197194,0.024672585389620194,0.02276636133839504,0.023807071059291137,0.026950565161843854,0.024684807679338023,0.025684690456193534
Agricultural and forestry machinery,0.00015486349142435283,0.0003616177791208873,0.0006054361602611602,7.014405442273913e-05,0.00027290737292932123,0.00042570361342182786,0.0003469374881647774,0.00024629041408782086,0.00038628470600394533,0.0005990673721689697,0.00015841765810886075,0.0006753161680642739,0.000142897332615345,0.00015837108283317717,0.00047673688217417953,0.0004209609632664191,0.0003825060366699549,0.0008263793228390399,0.0003425685540219961,0.0010072632027155473,0.0002816080090565781,0.0003355233031928176,0.0003922744765396824,0.0003194845175210042,9.287087631253107e-05,0.00038056865632764487,0.0006923425133658305,0.00039329061542760625,0.0001417461618371566,7.369801167345453e-05,0.00022584618189292507,0.00022568714829651734,0.00012538008196069802,0.0003595888629502253,0.0003549708724687468,0.0,0.00030711094668738574,0.0005980376081604273,0.0001988417819131766,0.00015837108283317717,0.0005093518654280644,0.00026637062080734947,0.00030560966493361396,0.0005950670521484941,0.00039895015862854576,0.0014150615221001624,0.0004429698702371709,0.00034487545662920593,0.00020871096094813682,0.00039781557013642585,0.00031522392846828994,0.00021308933765339856,0.0003070780573692731,0.00039367437893180856,0.00015837108283317712,0.000143009807866959,0.00024946994983439527,0.00035618965538009777,0.0004006918593718354,0.0003587822729189693,0.00017081586352051336,0.00055926018621161,0.00021292749639166835,0.0003906927495699264,0.00028827380715334494,0.0003796555950485007,0.00020364392747737776,0.0,0.00035891280214986034,0.0004489077823915156,0.00038250753759044604,0.00029341856417169074,0.0003162934080002125,0.0004319243625869185,0.0006753161680642739,0.00031245709407122377,0.0005203612682105978,0.00023041504525887475,0.0003764790835966937,0.00032984106894244717,0.0004693286256134224,0.0003580496407179322,0.00029520036448493775,0.0003683086708257617,0.0003544347654054319,0.00034990830025731647,0.0003469233097895058,0.00033232834053324267,0.0002660514760313305,0.0001938432343251376,0.0005635366191379623,0.0002456452093659998,0.00034502323420741764,0.00030191204626169363,0.0002972647705799385,0.0,0.0002228662821668706,0.0005720338025363384,0.00019488305056300113,0.00044243730500818636,0.0003521588786213956,0.00034522676045056056,7.014405442273913e-05,0.00043657011845469864,0.0003232492242971802,0.0006766332827664464,0.0004231947721831456,0.00030964622805655087,0.00011934568676296642,0.0001800805914480558,0.00041529069940195396,0.0004147623240329163,0.0003109195395801872,0.0030435334423618557,0.00034361149004255516,0.0003670734973553775,0.00039809422034108006,9.902402606279456e-05,0.0004033069861913192,0.0004223915499710712,0.0003664147943397359,0.00031688150199044604,0.011896326507023016,0.0003399019690343147,0.00010904488653448438,0.0,0.00035513884006113417,0.00032779037142868176,0.0004390649762731498,0.0005334618827806091,0.0002023421105212005,0.00030683152443369485,0.0003562848420604662,0.00035035447195301534,0.0003339380281021387,0.0001219493020542472,0.00018362981423576303,0.0003476496859797826,0.0010522403986188747,0.0003423944163193323,0.00035059622953370156,0.0003476250237676755,0.0003367603067503504,0.0003998976589363839,0.00032181219303530295,0.0005687048538164965,7.014405442273913e-05,0.0004520020895556988,0.0003144319535811544,0.00038020196515294757,0.0003170295092552205,0.00040397684172256807,0.000520494011009228,0.0001895663429452597,0.0003576967049115253,0.00022927779819083817,0.0002772360900858495,0.001011856244063657,0.00038740144858184696,0.0003421636544018869,0.00016522623799266025,0.00035060384403801445,0.0006504955742540328,0.00036161190540527963,0.00021014801239523548,0.00022969047684898684,0.00030413286551646615,0.00036447364907480907,0.00025457473947476764,0.00025241620306515545,0.0002507893473249082,0.0003056096649336141,0.0003104015333045649,0.0002247993609141346,0.0003298410689424472,0.00036693374675992555,0.0003516293418647505,0.00039472751795306855,0.00044755936635257234,0.00037258092333931214,0.0004057901395441465,0.0003778955880218976,0.00035740569666491904,0.0002851858473551157,0.0,0.00044668075737664504,0.00034727623632425556,0.00039104425905956303,0.00019632705416421694,0.00039389703447102904,0.00041978504907045543,0.000640853544319493,0.00040575591985102596,0.00017507517782951886,0.0003390278824305713,0.000547215926858281,0.001063263602539735,0.00046976342951646113,0.000333560066353725,0.00029537796856717025,9.056284861763946e-05,0.001255325415584154,0.00037499571022092275,0.00018168399451701112,0.0005583993338736828,0.0004850236390487187,0.0003761356418003484,0.0003629624246142945,0.00082637932283904,0.0004228715054960956,0.0003689311677056965,0.00031646189580791415,0.00018433898280422213,0.0002979151267331924,0.0003994649741902444,0.0003242727177756498,0.0003997948522343883,0.0003490884608778161,0.0003933733709879578,0.0003068615032756714,0.0002003767987597741,0.0002439548075943735,7.014405442273913e-05,0.00027545607885881,0.0,0.00010741062801511409,0.00031309821286148304,0.00012461847220110692,0.000352124527012427,0.0005313930641811959,0.0004942159722122838,0.0003165408856569972,0.0005383491691798485,0.00030551800594830366,0.00032663567019363885,0.0003627416279213635
Aircraft and spacecraft,0.0014104690519147756,0.0013589784981667132,0.001519393267680312,0.0011946968929976366,0.0010084172811219243,0.01262447296562368,0.0019241447840200303,0.001260102618231128,0.0011030601921080535,0.0018011185438644856,0.0025109779635359235,0.000846295912953413,0.0013750604518921634,0.0008417360868926209,0.0018088554135426865,0.20892918676332414,0.0021420667067379227,0.0015152844087041111,0.001914873088283229,0.002656243626292338,0.0036050396685717843,0.0015260852360045915,0.001835143466493005,0.0017448704051586893,0.0015353802829566438,0.021448367258504256,0.0011215121452289134,0.001395293468292134,0.0010041338149489151,0.001064377490431717,0.0012469146799447388,0.0012152847101731703,0.0013416769074423285,0.0015594735259884028,0.0012101367984929377,0.0,0.0012612457423165295,0.0017943786865337245,0.0011812830321392066,0.001081799472573341,0.0016502245041114263,0.0013513622165534282,0.001604309048706518,0.001385691744120077,0.0013987262895505707,0.0019553887308132968,0.001137350378728492,0.0012901213890385674,0.0024951703837719726,0.0014371635410398722,0.0017710039685649933,0.0012523896538056119,0.0011297656740753093,0.0022516803318914746,0.000841736086892621,0.0010718983646129364,0.0012008325766345324,0.0008354056986921119,0.0038809229526228163,0.0011237104813633185,0.001626110901478536,0.004978549241660037,0.0011198383471885077,0.0013506486292684126,0.005545388390920329,0.0015679272108389717,0.0017366259180204354,0.0,0.0009323807630962555,0.001163502412448481,0.0028698291739504478,0.0013893996833310813,0.001284493217752575,0.001620945806619268,0.0011215121452289132,0.0018780501194856918,0.003889507845461593,0.001425861163774674,0.00212062645194268,0.0033708079979555485,0.0016248436198256567,0.0022134318488178156,0.0020416014944138637,0.0025355006052983865,0.0012787472142206787,0.0016249205784748353,0.0022742954113165706,0.0019225478643336692,0.001199452848001199,0.001181174659031907,0.0016468023103314987,0.001221616937406006,0.0015589217489254909,0.0010738714576635784,0.01322666268172693,0.0,0.0012171664825850591,0.0012054758096051476,0.0011150512109898054,0.0019415763328164022,0.001547020839073283,0.0018089838486414528,0.0029951394704052074,0.001296399618256968,0.0035111558650483105,0.0012891543132984235,0.0012570609937579103,0.0013894431338181991,0.0004905027051442546,0.0010514626722054317,0.0018780501194856918,0.0012505543128346547,0.001688949290047219,0.0011729430884241702,0.001250194995652593,0.0014119219648908825,0.0011920792099486272,0.0010404477292749622,0.0012206536998560077,0.0016441921691075197,0.0017014211448156873,0.004381877243756365,0.0015707807944886885,0.006028070097305701,0.0011128790397357386,0.0,0.0017065700202127576,0.0011443469306355758,0.0024464814679607846,0.0012214306791714627,0.0017346086390322643,0.0010871222786162952,0.001497632642422228,0.0011225625715982335,0.0019472655667355466,0.0012835565752445585,0.0015739796892345166,0.0020764465548485382,0.001177386557861658,0.02389320603621076,0.0011540125227469727,0.001566281280556218,0.001188285198395807,0.0,0.005567430498489849,0.0009298024662511801,0.0015517214238972568,0.0018480079724706405,0.0012326212513819024,0.0026298554793362126,0.0015917685323061587,0.0012334654513900436,0.0011454808282792878,0.0,0.002704672120693118,0.0013346020830585683,0.0010031340516633003,0.0033750531918148637,0.0026750381778662107,0.0011936687533510566,0.0008417360868926207,0.0019820113398114365,0.002743258429612413,0.0013397292767306011,0.0019808422509603623,0.0011215121452289132,0.001176125295396939,0.002375313060527612,0.0010381368411051222,0.00219588419715625,0.0014246210392354541,0.001443403788378651,0.0022742954113165706,0.0010870806295433387,0.00337080799795555,0.0010107046253053581,0.0013500672580794555,0.0020346220102195507,0.001443403788378651,0.001486139250533348,0.0015749239660033873,0.0016699195823510788,0.0012196672139762783,0.0029951394704052074,0.0,0.001236662259763636,0.0011657238650453457,0.001454156017305118,0.0020755630473707908,0.003002693554897598,0.0012749396210987697,0.0011711361922458728,0.001767664125458511,0.0014789234675743473,0.001943970663712309,0.002586812279833886,0.0012400324910391753,0.0022423454186350526,0.0014865344102558274,0.0012152377764867077,0.0016481326607180834,0.0013275241507773106,0.0017331425575145862,0.0016407707944584118,0.0013422946294234638,0.0022645915629046867,0.0013131815800802354,0.0015321525005096346,0.0017828769727299993,0.001559040772827676,0.0015297412872555649,0.0012940723455814804,0.0011014897956688361,0.0021476004205417108,0.0014938630348027317,0.0012505543128346545,0.0013281989542835613,0.001488782685417518,0.0014571032732598255,0.0006056536898884883,0.0028123114442987545,0.001543590359984625,0.0010031340516633003,0.0017551564883969855,0.0016248436198256565,0.0010578491901133695,0.0011600747087526428,0.2435120679933188,0.0012810695565258015,0.0009496339748766816,0.0009590552800704525,0.0016304598362454912,0.0018509534244066418,0.0011987154498727145,0.0014674481404140078,0.0016455311520592918
Animal feed ingredients and pet foods,0.0,1.0000000000002456,1.0000000000002454,0.0,1.0000000000002456,0.0,1.0000000000002458,1.0000000000002458,1.0000000000002451,0.0,0.0,0.0,1.0000000000002462,1.0000000000002458,1.0000000000002451,1.0000000000002456,1.0000000000002445,1.0000000000002456,1.0000000000002456,0.0,1.0000000000002458,1.000000000000247,1.0000000000002465,1.000000000000246,1.0000000000002465,1.0000000000002451,0.0,1.0000000000002454,1.0000000000002456,0.0,1.0000000000002456,1.0000000000002462,1.000000000000246,1.0000000000002454,1.0000000000002456,0.0,1.0000000000002462,0.0,1.0000000000002465,0.0,1.000000000000246,1.0000000000002465,1.0000000000002467,1.0000000000002456,1.000000000000245,1.0000000000002454,1.0000000000002456,1.0000000000002454,1.0000000000002465,1.0000000000002462,1.0000000000002465,1.0000000000002467,1.0000000000002454,0.0,0.0,0.0,1.0000000000002462,1.000000000000245,1.000000000000245,1.000000000000246,1.0000000000002456,1.0000000000002447,1.000000000000246,1.000000000000246,1.000000000000245,1.0000000000002454,1.000000000000246,0.0,1.0000000000002474,1.0000000000002458,1.0000000000002456,1.0000000000002442,1.0000000000002456,0.0,1.000000000000246,0.0,1.0000000000002451,1.0000000000002465,1.0000000000002454,0.0,1.0000000000002454,1.0000000000002458,1.0000000000002458,0.0,1.0000000000002458,1.0000000000002454,1.0000000000002454,1.0000000000002462,1.0000000000002454,1.0000000000002458,0.0,1.0000000000002458,0.0,1.0000000000002465,1.0000000000002462,0.0,1.0000000000002462,1.0000000000002454,1.000000000000245,1.0000000000002454,1.0000000000002467,1.0000000000002456,0.0,1.000000000000246,1.0000000000002451,1.000000000000246,1.0000000000002456,1.0000000000002458,1.0000000000002454,1.0000000000002462,1.0000000000002458,1.0000000000002462,1.0000000000002445,1.0000000000002458,1.0000000000002454,1.000000000000246,0.0,1.0000000000002451,1.0000000000002462,1.000000000000246,1.0000000000002458,1.0000000000002458,1.0000000000002454,1.000000000000246,1.0000000000002454,0.0,1.0000000000002458,1.0000000000002465,1.000000000000245,1.0000000000002451,1.0000000000002465,1.0000000000002456,1.0000000000002451,1.000000000000246,1.0000000000002458,1.0000000000002465,0.0,1.0000000000002458,1.000000000000246,1.0000000000002451,1.000000000000246,1.0000000000002454,1.0000000000002465,0.0,1.000000000000246,1.0000000000002456,0.0,1.0000000000002454,1.0000000000002465,1.000000000000246,1.0000000000002467,1.0000000000002456,1.0000000000002454,0.0,1.0000000000002454,1.000000000000246,1.0000000000002451,1.0000000000002458,1.0000000000002458,1.000000000000246,0.0,1.0000000000002451,1.0000000000002462,1.0000000000002458,1.000000000000246,0.0,1.000000000000245,1.0000000000002456,0.0,1.000000000000246,1.000000000000245,1.0000000000002465,1.0000000000002456,1.0000000000002465,1.0000000000002467,1.0000000000002458,1.0000000000002462,1.0000000000002454,1.0000000000002451,1.000000000000246,1.0000000000002462,1.0000000000002456,1.0000000000002458,1.0000000000002456,0.0,0.0,0.0,1.000000000000245,1.0000000000002458,0.0,1.0000000000002465,0.0,1.0000000000002462,1.0000000000002456,1.0000000000002458,1.0000000000002456,1.0000000000002456,1.0000000000002456,1.0000000000002451,1.0000000000002465,0.0,1.0000000000002462,1.0000000000002458,0.0,1.0000000000002465,1.0000000000002456,1.0000000000002458,1.0000000000002454,0.0,1.0000000000002454,1.0000000000002471,1.0000000000002451,1.0000000000002454,1.0000000000002462,1.0000000000002458,0.0,1.000000000000246,1.0000000000002458,1.0000000000002456,1.000000000000245,0.0,1.000000000000246,1.0000000000002465,1.000000000000245,0.0,1.0000000000002454,1.0000000000002458,0.0,1.0000000000002462,1.0000000000002462,0.0,1.0000000000002456,1.000000000000246,1.0000000000002471,1.0000000000002465,1.000000000000246
Articles of concrete cement and plaster,8.290929735773711e-05,0.00010137094826151009,0.00015255397555910132,3.481930340100125e-06,9.954330211952566e-05,9.811506165415516e-05,0.0001375629636937172,0.00015634811498484367,4.590016450637984e-06,0.00011029185701778094,3.5990640275271688e-06,2.561093115420474e-05,2.1752755358300645e-05,6.127430332416787e-06,1.382325824002169e-05,0.0001152456725506851,0.00013436634405986824,0.0008368128466663138,0.0001677285277887445,0.0006129658588211781,0.00022470213018569094,0.0001262880902957123,2.071214468753823e-05,0.00011618599172604411,1.2164979895751318e-05,2.0294418491483623e-05,0.000825536432355735,0.00012881131210908098,1.8010848981888875e-05,7.676668814956978e-06,0.00013807055478086354,0.00013174290555842709,1.729475291865466e-05,0.0001267774126965383,0.00013036870909910355,1.838046290179778e-05,0.00012021783388920324,0.0005607269192233307,3.5990640275271688e-06,6.127430332416787e-06,0.00032749711278974114,0.00013782185520075005,0.00012716976876107149,0.0004135765372553783,0.00023682801634106998,0.0001313484996024092,0.0003645185911651226,8.291283622545155e-05,2.961033800670637e-06,0.00014707449794020022,4.9363837203492894e-05,1.5132430213655631e-05,8.053195196040294e-05,0.0002712345459369574,5.180282107643516e-05,8.96531528239171e-06,3.39830402547696e-06,5.857700156173323e-06,0.00022525143998359753,0.00012036908463090359,1.8077729373561558e-05,2.561093115420474e-05,1.838046290179778e-05,9.014321383051453e-05,4.887508680466629e-06,8.09844207351732e-05,7.030749014884525e-05,0.0,9.365390221622131e-05,1.1297815051332973e-05,9.103434058412721e-05,4.013716562320364e-06,9.444415506372094e-05,0.00023827664258400656,0.000907050123396407,9.511605160670135e-05,2.9548615477981253e-05,0.00010579141553038026,0.0002791595753260342,6.241154185976258e-05,0.00023827664258400656,2.9041854692060562e-06,0.00011692055896433262,0.00011139442630851285,0.00012302810938364807,8.500491929267943e-05,1.925760165018694e-05,0.00010742186048823125,4.411959189619775e-06,4.543678510404828e-05,2.634225004798367e-05,1.789836980465742e-05,0.00012156267352387267,6.967177710006002e-05,0.00012545724405092193,0.0,1.9062398026750896e-05,1.560999502637236e-05,6.824149262056408e-05,7.031058874069659e-06,0.0001250486050859861,0.0001303708969684678,0.0,3.087387113923174e-05,0.0001066740693855016,2.963788021789186e-05,0.00013957711837794348,8.174606638145005e-05,1.5139687250745406e-05,2.6123390994178705e-05,0.00010928838420496103,0.00018541042033094174,5.723300729845985e-06,0.00012895544525210872,5.15484650065676e-06,0.00011985544277191722,9.367479948216053e-05,7.854926196558015e-06,0.00011879771675354787,0.00011413095425896028,0.00011547725421031085,8.72483668677472e-05,0.00019806489868043068,5.447051281937625e-05,2.6299031817267208e-05,0.0,0.00011457992533948342,0.00011991279535754045,0.00022726331021463844,2.6749403017537993e-05,0.0001235956251298799,5.604227672478486e-06,5.4152825020091895e-05,0.00028864863434929094,0.00015615808929203703,5.139803300770931e-07,8.42274172303074e-05,0.00011076473093268249,0.00021374508577941595,2.2019113056693943e-06,0.00011804328476990194,7.28438018065097e-05,0.00013150966418627342,0.0001202312974712964,5.6286095578192655e-05,0.00013678773562366523,5.344086233374182e-05,0.0001447922580161536,0.00011926679160731101,0.0001251522921894733,0.00011979897450854177,0.0013423616531603134,0.00016347084780715188,7.597573817438128e-05,0.00013022275646900616,1.7793404066057557e-05,8.046967649962218e-05,0.0006206955805151151,1.3195860739315687e-05,0.00012839536799644943,1.4635922069103106e-05,8.046967649962218e-05,0.0001340527265071946,0.0001489509583761334,4.315176112276717e-05,8.046967649962218e-05,8.956479357828142e-05,0.00012529462915105382,0.00014487872129556899,0.00010009152880152555,2.323873042129222e-05,0.00012725245205783147,1.6415334038981146e-05,0.00013680512009479304,6.241154185976262e-05,0.0003313819004712413,1.9902349959495345e-06,0.0007753137554515988,0.00014961880796342893,9.367900740836664e-05,0.00011843827008170842,0.00011231383818956038,1.9215480687779818e-05,4.504129155647406e-05,0.0,0.00019723122210474721,0.0001137133247841241,0.00011445318855782194,2.292239890679941e-05,0.00015350953570828204,0.00012845063732081543,0.0008386997891588477,0.00013417949683427823,0.0001137070665974981,3.652684561640414e-05,0.0001030010649925851,2.7538981218439792e-05,1.6443980262875587e-05,2.9515897309901913e-05,0.00012009582840967293,0.0001001658463696936,0.00010941891088020843,7.579733091141037e-05,1.271027017815029e-05,0.0006639725408809491,0.00017473076252555193,0.00011343532149547838,5.2438507564008735e-05,0.00010354401637861648,0.00019347613686640776,0.00011874644820162977,0.00010216408665901393,7.679071321605088e-05,0.00013972352482291274,1.410925334208802e-06,9.446723245024508e-05,0.00013677437505493444,7.1437701977876825e-06,0.00011779280594208847,2.908920734202767e-06,0.0,0.00013063108334572984,3.4586442957859433e-06,7.518374871104218e-07,0.0,2.626041792050359e-05,8.731407049664464e-05,2.0179625230859366e-05,0.00012627715895421456,9.936155506855973e-05,0.0007162583028883083,0.00010354401637861648,0.00012357282895605716,0.00011987946068959435,0.00012028774311306211,0.00011679850818724362
