,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.0011969651413326697,0.001069253900977704,0.0010687269352999686,0.0011324365298602576,0.0009734610946186957,0.0010088899359113107,0.0010920656057052248,0.0011727870889968247,0.0008824914209438631,0.0010816011347528406,0.0010948961861469279,0.0010565932861516644,0.0012721039499702174,0.0010799528940917083,0.0010600027937266695,0.0009494670593103558,0.0010805482685845638,0.001050268860870771,0.001124265257702123,0.0010877766683946907,0.0010749486905441909,0.0010912161659144225,0.0008055990399965607,0.0010801618437703395,0.0009759239694309217,0.0010089033361550175,0.001075037198096003,0.001023248651137415,0.0016430941271533338,0.0009465718313496251,0.0029636211508622503,0.0004678133013702846,0.0012339120856584692,0.0010776004542633096,0.001097452762513616,0.0,0.0010775452650216885,0.0010719597760194418,0.0011618351438071807,0.0010799528940917088,0.0010840533359266632,0.0025229581313559292,0.0010908672919487355,0.0011838087967464084,0.0010829603602086212,0.0010654651377346362,0.0010700812048223117,0.0010825544844964197,0.005503938064236442,0.0010576625671168832,0.0010509757916309607,0.0010594889750498134,0.0021455275262612207,0.0010799673742604048,0.0009497925363704029,0.0009483490181374619,0.0010744379252550448,0.0010904258814233739,0.0010876822403975005,0.0010314457923496208,0.0010844142646297906,0.0017892708109589082,0.0010181889886455636,0.0018921780817156356,0.0009846544145810994,0.0010817592101620408,0.0010904258814233734,0.00099746351179436,0.0010756634602786498,0.0010856126509651664,0.0010837811866555474,0.001083366636450458,0.0010597412993862555,0.0010763118769044717,0.0010870218594345093,0.0010788067961976396,0.0011332771155857016,0.0010518707866323902,0.0009257635670633908,0.0010597412993862555,0.0008918636556139105,0.001379070309558671,0.0010445416642156345,0.001078297914697041,0.0011552593548932067,0.009513988647589545,0.00101099953289825,0.0008230797518563403,0.0010913935911944063,0.0010847295629761932,0.024563796332532646,0.0010855424762041487,0.002050088170339688,0.00109568103860293,0.0,0.004909936429368657,0.0010187620815549899,0.0014673115206960167,0.0010242035482334712,0.0010888312126748243,0.0010985345180189018,0.0010882221523784241,0.0015706822348067772,0.001070856422301554,0.0010046832115440862,0.0010641356030232868,0.0009885199293867067,0.000870966914674745,0.0017500899625670413,0.0010138349046481317,0.0011010485046922323,0.0009634718897078701,0.0010688546206411719,0.0009747389347964704,0.0010889618363813078,0.0010831768556380772,0.0009504543940467698,0.001085015826097543,0.001137375542564846,0.0010853992218059954,0.0010537618577539803,0.0010662027418169464,0.00103762226319025,0.0012286743054179092,0.0,0.0010910956200065273,0.0010876898656135734,0.001039467629608358,0.0010732378693863634,0.0010595904317009276,0.0010810243074936892,0.0007055911477736107,0.0009947992159299156,0.001081424192661183,0.0010717670806689743,0.003227446498072773,0.0009495490908875951,0.0010151743112782657,0.00106733255068708,0.0010244753546842095,0.0010913283830474105,0.0010181045772360614,0.0010758556402096445,0.001086120871723516,0.0010768183413014732,0.0010142078313459194,0.000940307627502668,0.0010433417604859287,0.0010908846672714613,0.0010956955143494776,0.0010768829943575296,0.0010161559737681181,0.001077456963546495,0.0010738316411850963,0.00135142964165468,0.014929880886972533,0.0010742116620485818,0.0010934146557872921,0.0010767702148645705,0.0010944656107550064,0.0010736632130384919,0.0010738316411850963,0.0010769772932839093,0.0011057050310743421,0.03264822765623878,0.0010631983272338058,0.017878242173916172,0.0011014644755750506,0.0011315242031619864,0.0010883336496173845,0.001027013751757364,0.0010916145227682515,0.001022134363980405,0.0026177229573658553,0.0009257635670633908,0.0010530124991766907,0.0010958846229690944,0.0010488605217434386,0.0010575036792123025,0.0010846811146450256,0.0010494582666412658,0.00102820309053491,0.036376992393430924,0.0010882221523784241,0.0,0.0010732244709080578,0.0009774185976653526,0.0010636428592523464,0.007222831340686039,0.0010746325098314419,0.0010697909819282487,0.0010954776678814718,0.0010241999144371136,0.0010873823086597423,0.0015886694898869563,0.00653604895198154,0.0010723532427904718,0.0010204491578700528,0.0010649056558705875,0.0011009414455630652,0.0009439369846703071,0.0010658719306261136,0.0009081103744516676,0.0009418026578028695,0.0010094836995421935,0.001081619857579856,0.0010898618937414436,0.0009916149843819011,0.0010797787669530252,0.0007454394258033368,0.0010901415497720675,0.0010861357327486855,0.0019886329643532866,0.0009893290214877965,0.0006517102110389022,0.0011677382237666658,0.0012123710688414318,0.0009232986240608993,0.0013500849806205263,0.0006839803122099255,0.0010934146557872921,0.0011217703630732967,0.0009363846991491421,0.0005731890321606163,0.0010934146557872917,0.001250282830173057,0.008209128368967067,0.0009416912080537633,0.0010903228501958552,0.0010829537201348489,0.0010757707556284107,0.0010797787669530252,0.0010848948275546345,0.0010897088326636644,0.0010919850652718044,0.001082733103570849
Agricultural and forestry machinery,0.004436006184099062,4.183858594476432e-05,4.466614483135218e-05,4.157122994905857e-05,2.9448195185282413e-05,1.9811521806311854e-05,3.9230291452999175e-05,4.3605607414940394e-05,3.883168105830535e-05,3.4616160131964975e-05,2.3521578642232305e-05,1.4913934166577158e-05,5.0244411234639314e-05,2.3516352696504723e-05,1.1489532336687153e-05,4.697482799843821e-05,0.00018385494833300658,2.4708248682490502e-05,4.920408781017213e-05,3.314829248978505e-05,4.47355809696796e-05,5.055907140831889e-05,2.03009007090366e-05,3.868463718463723e-05,4.2647495968200517e-05,3.057947069576925e-05,1.84606869472525e-05,2.4660453180039994e-05,0.0015567414172672146,4.139678468518205e-05,0.00021069596229056963,4.245843535520146e-05,9.371981591373043e-05,4.5874576763500974e-05,4.5047242797798425e-05,0.0,4.105867712695167e-05,2.1215641238902776e-05,3.056488059797285e-05,2.351635269650473e-05,1.9272138945699318e-05,3.594279227438524e-05,5.89383983353308e-05,4.1055347257528247e-05,3.660076858688055e-05,0.00016378851172122773,3.5393674763103206e-05,3.199850130923932e-05,0.0021750807688656793,0.00013466304154196313,2.2247517233377607e-05,3.230646323019257e-05,9.297519879742229e-05,2.3516352696504733e-05,4.2171912035858375e-05,2.7214539012485474e-05,1.7399221660149027e-05,1.4711464024412751e-05,3.955321371878244e-05,5.6084188025217954e-05,2.6454719289747177e-05,0.006638988938935492,3.20246375211388e-05,0.00031374395451200563,3.418652341289881e-05,2.4115928452096724e-05,0.0,2.107396865424134e-05,2.100197352090413e-05,4.251378597028337e-05,2.677628342002257e-05,4.1976856262090684e-05,2.5329112293859647e-05,1.4913934166577158e-05,0.0003695222864738016,2.3855951075269454e-05,5.1215063709203715e-05,3.923942524847471e-05,7.086258117763193e-05,2.4069189409653847e-05,6.898502848848832e-05,4.038615568483511e-05,2.1326513011813086e-05,4.708938190616986e-05,4.736695639382621e-05,2.095294723983973e-05,3.3321099390455794e-05,2.082524369053348e-05,0.00012031109467439862,2.5024300567419396e-05,0.012184961362402782,4.415060616024317e-05,0.003293999721451016,5.356767409130069e-05,0.0,0.019796385271234146,1.695148153731367e-05,0.00018948404095412398,2.1820655710740575e-05,0.00014278572580655254,4.76850447205399e-05,4.157122994905857e-05,2.4661085211338612e-05,5.471154032041303e-05,3.872662506030583e-05,3.2374708927537387e-05,0.0003749821852356036,1.0999066805903185e-05,0.0013892961558668111,3.464547900451101e-05,2.9940777154375102e-05,2.4765730553618286e-05,0.004818363814831875,4.663398793501542e-05,4.524100343054355e-05,3.4143536403912615e-05,4.302331680011508e-05,3.274600782232359e-05,2.1843029548701956e-05,4.292767147777298e-05,4.152525783739354e-05,3.8065348300481944e-05,3.9458047455807236e-05,4.934022284320297e-05,0.0,4.7613261352546856e-05,3.532813310772736e-05,2.137026228198594e-05,1.8724015302512755e-05,1.9931123649323307e-05,4.779177902492688e-05,2.9356534715309677e-05,2.8158326487069243e-05,6.0457376139758325e-05,4.4090001088154414e-05,0.00018245635411408682,4.9896552662893136e-05,4.520052040346742e-05,4.372987158547648e-05,2.4864027990930562e-05,5.063071345617031e-05,3.18641988671602e-05,4.478106202426068e-05,3.314809401179189e-05,4.960044246406259e-05,3.431941242523473e-05,4.157122994905857e-05,2.943962227031468e-05,5.9103493559956414e-05,4.105014946241708e-05,4.2290116867430416e-05,2.3220773157665445e-05,3.289769680677879e-05,2.4255037490984567e-05,5.4101540410489635e-05,0.03533764647639327,3.077439237206481e-05,3.324568202256505e-05,2.03424883640776e-05,5.004596754704921e-05,2.3924194259112035e-05,2.8068307615062667e-05,3.076747474502447e-05,4.119717508599083e-05,0.016966965795011855,4.1997260738679445e-05,0.002045068021410742,5.678062187373364e-05,5.453294449473366e-05,4.007121016738148e-05,1.3110724609528438e-05,5.8938398335330775e-05,1.8627344894151602e-05,4.7681158944296696e-05,7.08625811776319e-05,3.342480972435333e-05,3.691787146614547e-05,2.0587666237836277e-05,2.8595266965375963e-05,0.00012752307835106616,3.074014150281569e-05,7.161435584243928e-05,4.619852153787717e-05,4.627523938735431e-05,0.0,2.6275440863288884e-05,3.385139563279243e-05,4.392078588457276e-05,0.007218422427036078,1.5032177178775375e-05,4.4520981006249515e-05,1.604594187526411e-05,2.543808664672195e-05,0.00013411658906969863,1.6553819179063757e-05,0.0001626515276533011,3.994109446199931e-05,1.758979133382414e-05,2.1273867829262016e-05,4.216813485355405e-05,4.124411866961092e-05,3.995260764500864e-05,3.962162437234162e-05,3.376322413694758e-05,9.721305897659491e-05,3.815638417230295e-05,4.3643735961973854e-05,4.251541020632736e-05,2.4708248682490505e-05,3.330032814149834e-05,6.283172637850033e-05,4.36676461926639e-05,7.872059717499308e-05,3.040353674292027e-05,5.686948465527981e-05,4.128342009360733e-05,3.3160218736691053e-05,0.0022018499928092203,0.00012999365495988075,2.0574819126264667e-05,3.073231530196265e-05,4.353228733962563e-05,4.157122994905857e-05,2.5743016811507038e-05,0.0,0.0001662507406233572,0.005509694189366632,4.045771040081748e-05,4.697917501499667e-05,3.990113128977753e-05,2.0731085953961774e-05,4.1706801353084276e-05,4.21490730875974e-05,4.002686869225156e-05,6.0875837110856676e-05,0.00011122609198469056
Aircraft and spacecraft,4.460031947743565e-05,5.0672625732383164e-05,3.435440892222213e-05,4.273676709453881e-05,2.7097642459885894e-05,5.17931043117552e-05,3.8013368599915195e-05,4.0524204910000175e-05,2.930383260510342e-05,3.823847071363944e-05,3.948760745619576e-05,2.5651968444139192e-05,3.625328894098738e-05,2.724299845263738e-05,4.090253928990894e-05,4.146104209591961e-05,4.426082633732499e-05,3.045686760314181e-05,3.130792715499393e-05,5.157876829132311e-05,3.566812898743817e-05,3.116326036654815e-05,3.680611844678657e-05,3.6971504675285214e-05,4.213455457531099e-05,4.069347158752881e-05,1.8637522367657554e-05,3.896962510479804e-05,4.704804310588428e-05,4.0833768956632446e-05,3.528010282113734e-05,3.6240404583042414e-05,3.9713757049044964e-05,3.906205593968882e-05,1.95596594103753e-05,0.0,3.0276174344830113e-05,3.7880547806131474e-05,4.377261663357459e-05,3.0738238640321184e-05,7.681285087707669e-05,2.782578572115783e-05,3.346233547910674e-05,2.3565214042606676e-05,3.0670941896819914e-05,3.548627287456215e-05,2.9224976719465696e-05,3.3562689806458544e-05,3.813236765449915e-05,5.0834800809516594e-05,2.592428699718637e-05,2.4286994886567458e-05,4.887756788954027e-05,2.7242998452637383e-05,3.885485487488929e-05,4.3235844161950955e-05,2.5929527729307955e-05,3.494650114308797e-05,4.049184491027476e-05,4.055052759843371e-05,4.5834651774306335e-05,3.988713213457396e-05,3.280730263082561e-05,4.3665416597618364e-05,4.3074413054832e-05,5.628593053163239e-05,0.0,2.1530753085545048e-05,4.0065115091354134e-05,4.127513512001523e-05,2.641109354991337e-05,2.24704974235177e-05,3.85564313548364e-05,1.8637522367657554e-05,4.085974274068044e-05,3.506612354001055e-05,3.421554493931655e-05,2.8919441594912264e-05,6.051725717460071e-05,3.864477433205372e-05,4.5561393569654e-05,3.537915048756892e-05,3.626257357155131e-05,3.654341216785112e-05,3.8657073829693294e-05,2.386875045520423e-05,3.839642522756811e-05,3.352474150063626e-05,4.377157563126143e-05,4.094375897003465e-05,0.002771187132634513,4.848597107603743e-05,4.213149885693028e-05,5.004337249292786e-05,0.0,0.00016575877821314194,2.556885413184298e-05,4.119583467056744e-05,4.644449921769262e-05,3.474765958368728e-05,3.896517720149517e-05,3.548632076627088e-05,2.8971860926985685e-05,3.513305533237065e-05,3.818595059922524e-05,0.00020665646259661072,3.933926633861585e-05,1.3166737166722003e-05,4.238169583222811e-05,4.0859742740680425e-05,3.9090733492567906e-05,3.478178086644925e-05,3.818365255882617e-05,3.0079255630741375e-05,3.687301866935529e-05,2.877533300485412e-05,4.1235739384610565e-05,3.760677316574193e-05,3.475119020257527e-05,3.5504658082862656e-05,3.7855717057528e-05,3.545714920715507e-05,4.035496684775701e-05,3.983426617836021e-05,0.0,3.5893129360303024e-05,5.079844940297287e-05,3.873194946434825e-05,5.3176983465469964e-05,4.2766261625874e-05,3.593972749929276e-05,2.2189831072995077e-05,0.00010662834931363163,2.0896893263166053e-05,3.556887758260296e-05,4.879556030142086e-05,7.228921973610331e-05,3.616226459088584e-05,0.0002596806929321659,3.818931190881021e-05,2.2118032496189015e-05,3.9624703698948645e-05,3.865422608198162e-05,0.0,3.190058347981007e-05,2.6869955820710486e-05,3.949011339028133e-05,4.4243736387044526e-05,2.6969812415915383e-05,3.468210792375828e-05,7.468855314832185e-05,1.9835916712576477e-05,2.0914610440434048e-05,0.0,3.961742694542968e-05,0.00021007835056078994,4.140117250321632e-05,6.059280602648167e-05,3.6286538233112726e-05,3.007833754829255e-05,2.7242998452637373e-05,3.9812317156314894e-05,3.573851836857788e-05,3.402630434537634e-05,0.0003702453615379669,1.863752236765757e-05,0.00011771756348012302,0.0001720958862264533,4.0455796043566566e-05,3.582943892310065e-05,3.974205317956673e-05,3.4901288595186116e-05,2.386875045520423e-05,4.32959472706142e-05,6.051725717460072e-05,4.115060124851683e-05,3.965273594392755e-05,2.7674859681524576e-05,3.4901288595186116e-05,3.874694050373987e-05,3.875191145780015e-05,4.0739380688203946e-05,3.6082476023442816e-05,3.548632076627088e-05,0.0,4.337252202514722e-05,3.210845551029727e-05,4.94584651332249e-05,0.019057943184244985,3.5483303692570067e-05,2.8810989484248613e-05,3.9505626625497505e-05,3.682462903695284e-05,3.997950781120672e-05,3.063039010133043e-05,5.7300646971061845e-05,4.112212369422326e-05,5.996228732308027e-05,3.979852283120359e-05,3.6883634982127106e-05,3.7569559753993135e-05,3.656193671764896e-05,3.681508030566663e-05,4.103376416785243e-05,3.8766660208286906e-05,2.869047044059085e-05,3.367838984009848e-05,3.589119955149194e-05,3.183121677678352e-05,3.4950048499751947e-05,3.608789707561332e-05,3.219289023697621e-05,4.1375826385610525e-05,2.1114058042610843e-05,3.087946376572023e-05,3.909073349256791e-05,0.000715441373764487,3.772544754591355e-05,4.024085184236211e-05,7.85262229252006e-06,5.627812304532749e-05,2.9746704548197696e-05,4.140117250321632e-05,3.934668405457637e-05,3.864477433205372e-05,4.1972475400871105e-05,4.0307746169542365e-05,3.5026953822348733e-05,3.48939985247791e-05,2.8200175544495092e-05,3.395020619561288e-05,7.462621918179038e-05,3.8365015649883193e-05,5.506843296129794e-05,3.673669411269516e-05,4.4270346504777604e-05
Animal feed ingredients and pet foods,0.0,1.0000000000002514,1.0000000000002518,0.0,1.0000000000002505,0.0,1.0000000000002511,1.0000000000002516,1.0000000000002514,0.0,0.0,0.0,1.000000000000249,1.0000000000002505,1.0000000000002502,1.0000000000002514,1.000000000000251,1.0000000000002511,1.0000000000002516,0.0,1.0000000000002514,1.0000000000002516,1.0000000000002514,1.000000000000252,1.0000000000002516,1.0000000000002511,0.0,1.0000000000002516,1.0000000000002387,0.0,1.0000000000002507,1.0000000000002516,1.0000000000002507,1.0000000000002518,1.000000000000252,0.0,1.0000000000002514,0.0,1.000000000000251,0.0,1.0000000000002511,1.0000000000002511,1.000000000000251,1.0000000000002507,1.0000000000002511,1.0000000000002505,1.0000000000002516,1.000000000000251,1.0000000000002514,1.0000000000002511,1.0000000000002516,1.000000000000213,0.0,0.0,0.0,1.0000000000002518,1.0000000000002511,1.000000000000251,1.0000000000002514,1.0000000000002507,1.0000000000002507,1.0000000000002398,1.0000000000002511,1.0000000000002491,1.0000000000002516,1.0000000000002505,0.0,1.0000000000002516,1.0000000000002514,1.0000000000002507,1.0000000000002507,1.000000000000251,0.0,1.0000000000002514,0.0,1.0000000000002514,1.0000000000002516,1.0000000000002516,0.0,1.0000000000002516,1.0000000000002511,1.0000000000002514,0.0,1.000000000000251,1.0000000000002505,1.0000000000002514,1.000000000000251,1.0000000000002516,1.0000000000002502,0.0,1.0000000000002376,0.0,1.000000000000251,1.0000000000002518,0.0,1.0000000000002276,1.0000000000002516,1.0000000000002482,1.0000000000002514,1.0000000000002516,1.000000000000252,0.0,1.0000000000002516,1.0000000000002507,1.0000000000002505,1.0000000000002518,1.0000000000002511,1.000000000000251,1.000000000000248,1.0000000000002514,1.0000000000002514,1.0000000000002516,1.0000000000002507,1.0000000000002505,1.0000000000002514,0.0,1.0000000000002511,1.0000000000002511,1.0000000000002511,1.0000000000002516,1.0000000000002511,1.0000000000002505,1.0000000000002511,1.0000000000002498,0.0,1.0000000000002514,1.0000000000002514,1.0000000000002505,1.0000000000002507,1.0000000000002502,1.0000000000002516,1.0000000000002511,1.0000000000002511,1.0000000000002514,1.0000000000002514,1.000000000000248,0.0,1.0000000000002514,1.000000000000251,1.0000000000002511,1.0000000000002516,1.0000000000002511,1.0000000000002516,0.0,1.0000000000002516,1.0000000000002514,0.0,1.0000000000002511,1.0000000000002514,1.0000000000002511,1.000000000000251,1.0000000000002516,1.0000000000002505,0.0,1.0000000000002505,1.0000000000002134,1.0000000000002511,1.0000000000002511,1.0000000000002518,1.0000000000002516,0.0,1.0000000000002511,1.0000000000002514,1.0000000000002514,1.0000000000001632,0.0,1.0000000000002505,1.0000000000002516,0.0,1.000000000000251,1.0000000000002516,1.0000000000002516,1.0000000000002518,1.000000000000251,1.0000000000002511,1.0000000000002511,1.0000000000002511,1.0000000000002511,1.000000000000251,1.0000000000002516,1.0000000000002514,1.000000000000251,1.0000000000002516,1.0000000000002511,0.0,0.0,0.0,1.0000000000002507,1.000000000000237,0.0,1.0000000000002511,0.0,1.0000000000002511,1.000000000000251,1.0000000000002514,1.0000000000002498,1.0000000000002518,1.0000000000002516,1.0000000000002514,1.0000000000002511,0.0,1.000000000000251,1.0000000000002511,0.0,1.0000000000002511,1.000000000000251,1.0000000000002516,1.0000000000002511,0.0,1.0000000000002514,1.0000000000002516,1.0000000000002516,1.000000000000251,1.0000000000002514,1.0000000000002507,0.0,1.0000000000002514,1.0000000000002511,1.000000000000251,1.0000000000002514,0.0,1.0000000000002511,1.0000000000002516,1.0000000000002511,0.0,1.0000000000002516,1.0000000000002514,0.0,1.0000000000002516,1.0000000000002518,0.0,1.0000000000002511,1.000000000000251,1.0000000000002516,1.0000000000002505,1.0000000000002516
Articles of concrete cement and plaster,0.012156040249301909,1.8753602731104882e-05,9.052521514763104e-06,0.0002631703227250372,1.169628837853156e-05,4.406543503738969e-07,2.6693580299701643e-05,0.000604128957999322,7.379273564262666e-07,3.1302928471240226e-05,2.505127760611369e-05,9.188028834307429e-07,0.02168396821589816,1.2690892778531977e-06,2.3455814681581722e-07,2.0793571695418054e-06,2.2698674224418695e-05,7.49657423388082e-07,0.00011067284823424608,1.6399724575109957e-05,1.0285791393488603e-05,2.265701582088161e-05,2.8864776354912555e-07,5.26694195216833e-05,0.0013463338222093838,2.3022515580517329e-07,5.558044196345257e-07,1.9317996869299173e-05,0.07666198166548564,0.0005583976664471999,0.014045119890329137,0.0008201064432643941,0.12890173465093221,2.2424174948570883e-05,2.739785314714953e-05,0.018767973124910672,2.7667600999375386e-05,9.691642431982011e-06,2.505127760611369e-05,1.2690892778531977e-06,2.338956065896924e-06,0.005413915949720975,2.114686154138426e-05,8.845775298842534e-06,1.4016630916830608e-05,0.0001531158017708336,1.6067374585699248e-05,1.9909698798114797e-05,9.216904304883666e-06,1.7548800131516404e-05,2.0544586362592062e-05,0.07356998548846833,0.011988178206080696,1.0561441775436948e-05,0.004019035326685016,8.115171516049747e-07,2.694202572387061e-07,1.3677394278343188e-06,2.043247357685048e-05,0.10790949413607281,9.188028834307429e-07,0.018767973124910672,2.9654022467774224e-06,0.0005522910862013736,1.2731196045283682e-05,1.0788842672194296e-05,0.0,3.337193436006228e-07,5.621175162074313e-07,1.6188947275698994e-05,2.2827409845345446e-07,2.1080999840290363e-05,0.00037827679507331966,5.91900343001608e-07,0.0013144954243317374,2.9095175686478964e-06,4.417423051638171e-05,1.3253481157009148e-05,8.5855331364334e-06,0.00037827679507331966,2.2328558841298324e-07,3.658420449942432e-05,5.745872861631074e-05,1.780821882381743e-05,1.57316355960143e-05,6.802813301615256e-07,1.7083810339554714e-05,4.187817396634277e-07,0.031069105185781126,9.311427801105983e-07,0.03979783496265175,2.86395054555817e-05,0.008790812035067912,2.1076906216387497e-05,0.0,0.06276190237890467,1.4082636680693043e-07,0.013029676501180813,1.49361357024837e-07,2.3271283331484256e-05,2.739691012913581e-05,0.0,2.3387966882486908e-05,1.645123439066806e-05,5.811380900237168e-06,3.179167856499131e-06,1.0476763306032533e-05,6.32555220609384e-07,0.08954994022236841,8.96081620564148e-05,7.366237111024202e-05,1.0090431570374665e-06,2.9168891625918178e-05,9.229333771884937e-07,2.8241965188714417e-05,2.0827160484301903e-05,0.0057765443476560634,2.74279859895893e-05,2.5654090402019646e-05,3.333075674512678e-05,1.2374868437331306e-05,1.0664843944200099e-05,5.583046246598089e-06,0.019053949115148804,0.0,2.4527271473432476e-05,2.7976743121683253e-05,1.7185892950998e-06,1.236576808373479e-06,5.523021774557598e-06,2.3309871024939766e-05,1.1066254187096403e-07,6.336905089876155e-07,2.179150279091881e-05,2.2311854890941468e-05,3.9190449467156e-06,8.091075249437456e-05,1.185522300388823e-06,6.0930739529687686e-05,3.817238524454486e-07,3.050775795806836e-05,2.153564784794631e-06,2.3359857587351825e-05,2.761419614654854e-05,0.00015185251107602198,1.0434739411183071e-05,0.00016025179342341161,2.6188929405477256e-05,2.681336759225839e-05,2.4351235348765817e-05,2.759730289181505e-05,7.235199799251248e-06,0.00029693751394953326,1.8448227244595595e-05,2.5916476671318296e-05,0.3573050277346835,1.955350794342109e-05,2.483209313568093e-06,3.808671261703304e-07,2.7459174226674062e-05,3.1777818592563565e-06,1.955350794342109e-05,2.7305135925896946e-05,2.7996284922176883e-05,0.1775759706150148,1.955350794342109e-05,0.0034082393688741617,3.234844096160244e-05,4.15264191037819e-05,1.9562207452439023e-05,4.383044566353795e-07,2.1168427630900896e-05,1.5985909746016932e-07,0.008668706729441812,8.5855331364334e-06,1.2329160344961054e-05,4.2897142092268996e-07,8.575021641958433e-08,2.7002191553265393e-05,1.678712179388354e-05,3.2048408174951563e-05,2.5265229007130827e-05,2.5013000042523244e-06,8.7544951551528e-06,0.0,0.0002684983763782972,2.1050662507656963e-05,3.0078492149051962e-05,0.16864857889569576,4.3295687643976725e-07,2.3684279914461973e-05,2.3140924885279936e-06,2.352493214465974e-06,2.2246341139121966e-05,8.32379923680626e-05,0.0007305117735369949,2.4748807392535734e-07,8.896112840777118e-07,3.506194544128263e-07,2.8176544102126194e-05,0.0001908861874657794,2.770973139606409e-05,1.290377436848605e-05,0.011373776829135308,7.977065270557815e-06,1.910149423936843e-05,3.469650168829173e-05,9.387631077874354e-06,2.2366982019324974e-05,2.4610302902156264e-06,2.8636091651022612e-05,2.120224960908725e-05,0.05866866803133872,3.6132863695530704e-06,5.074894086403047e-08,2.108104628452048e-05,3.549982866102979e-05,1.8910603800544808e-06,2.3223242667588448e-05,3.5934810325267654e-07,0.0,0.025495713409564608,0.00017134163232742142,9.469044866047784e-08,0.0,0.02365404630854941,0.0248979430206048,0.00018455963914991362,3.045920484425582e-05,1.851532017760697e-05,5.555847811622246e-06,2.2366982019324974e-05,2.736027528829487e-05,2.7991046805588743e-05,2.6432295999512892e-05,5.3157345164188206e-05
