,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.6039398672852071,0.8394177560733533,0.8394699745247737,0.5795281213503792,0.7662931110940737,0.7788069212232406,0.8247344377355464,0.6995677500930522,0.6957562628028996,0.8525467517565449,0.7915364834697599,0.8196089501309839,0.6012888562963334,0.8065066041742255,0.8266350395577627,0.7371972835887057,0.8601661341260927,0.8149245949594901,0.8594629109895301,0.7997868549211776,0.8330644949777831,0.8831131356730619,0.6449684122265328,0.8185268147269624,0.6434734821253194,0.7974003288281376,0.8237530670339294,0.8075319456725185,0.7099874902757042,0.5725287071565129,0.7358507309971198,0.3438797455543348,0.6421368514749016,0.8498035583157834,0.879863461485238,0.0,0.8200951705232441,0.8246855201243124,0.7123890549369626,0.8065066041742255,0.810122315455865,0.7881735370588069,0.8854708480686504,0.8350088991261384,0.8739499660352482,0.8310319974067976,0.8000792307348851,0.8284498337912728,0.46156808137521604,0.8136311297342231,0.7780892711317441,0.7472656908343557,0.7548768729460277,0.6204088641242091,0.8067332726039119,0.5768463540958645,0.7489694311027032,0.8291228322576457,0.8330964689625692,0.8722219795418641,0.7563432023609632,0.8250848497900061,0.6269837265273653,0.7929175297254009,0.22044145799168482,0.7696574846620973,0.8510600794865824,0.8330964689625692,0.7674819378530272,0.8595213202971141,0.8750190587291176,0.8314117983487966,0.8599443531448264,0.8230835696472539,0.824652451659786,0.7856554453996117,0.8201769653451485,0.8733016913551361,0.806271629428774,0.7192740801454501,0.8230835696472539,0.7096512641345288,0.8221671718000246,0.7996833338441014,0.8564395920164007,0.8511008626329747,0.7865717343425284,0.758820735740679,0.6490840676080654,0.6491919152135721,0.8239675026011506,0.7549934281625152,0.8721726530077536,0.6177690582801512,0.8835544707045193,0.0,0.731445514737953,0.7943307915215889,0.6764809317119256,0.8242231729726905,0.8820031455035467,0.8795485468604128,0.8854865655917437,0.7744693859366935,0.8389675874055539,0.7782636604519316,0.8146865301370951,0.7486907189242723,0.6761960356090825,0.7108097036179933,0.7844422869172506,0.7607518290201994,0.7650308680998343,0.7699963038019689,0.8893228325774392,0.848518802053793,0.5759807781345332,0.8711971579567652,0.8053582471628622,0.874207248718222,0.8323597105231456,0.8528509041182184,0.8311603109262008,0.6959809799288215,0.0,0.8779055046232235,0.825847253764104,0.8089122054585457,0.8362977400982992,0.8195556802522767,0.8610382913489202,0.5497193254632841,0.7789699790819709,0.8614606630936694,0.8442282288259735,0.73974331763329,0.6120896810149549,0.8313603233154765,0.8096490505347171,0.7947415527658973,0.8784309787547945,0.8001381944206788,0.8615079116894127,0.8724775257313202,0.8359785144885012,0.8047562291737269,0.5585248388027307,0.819105868516968,0.8531009036844714,0.8694714993790938,0.8259950237506475,0.7866799599178875,0.8470510890829726,0.8221701467576674,0.8261302330340186,0.757776085362395,0.8211977195326188,0.7974141070221072,0.7996773207179262,0.8828604776465793,0.8079182217769484,0.8221701467576674,0.8425008113790005,0.8761155255129525,0.8004770231423405,0.8137779716999987,0.7594404602213914,0.872992169802908,0.8746723456403394,0.8729551640902661,0.8134352915417469,0.8291887404788504,0.7891944160469243,0.6148145234016645,0.71927408014545,0.8108666365955037,0.8026747173389224,0.8195366304799717,0.8364718637003901,0.8641031470432328,0.7966321577052731,0.8263286318215701,0.8151705591701238,0.8854865655917437,0.0,0.8250847014025718,0.6364352693767453,0.8481533922042754,0.7308491818867822,0.8314753716617582,0.8555864804472417,0.7988386570554058,0.7976559321058957,0.8375393995966754,0.8070229966513716,0.6931520682266584,0.8406790805292065,0.7962767354185436,0.8217511403652435,0.8392068381757678,0.5643651020199787,0.806845166056556,0.7347715413994873,0.552206423979794,0.6888568185271815,0.8624878678857485,0.8748736429380253,0.786955552786152,0.8416343445406546,0.604310252051799,0.8887320013318835,0.8713043604165039,0.6466841126440028,0.7760807518924143,0.5375291162827316,0.8826526605191927,0.8947733974420834,0.7246174770232535,0.8391733613243952,0.5413155711583829,0.7974141070221072,0.6087217345285284,0.5498351206517696,0.45612786459211674,0.797414107022107,0.710128521171778,0.6276880070748085,0.56032362571422,0.8787300438766027,0.8543394959693242,0.8242031367805581,0.8416343445406546,0.8736940325213423,0.827531260783796,0.8442146757953408,0.8301573651101343
Agricultural and forestry machinery,0.05314171325226435,0.10256520830002606,0.19466272738646423,0.043648344032165796,0.11445273129950657,0.040091694127110084,0.09383560678032017,0.06163708106812675,0.07236904165631121,0.16550711886390274,0.04517862123838194,0.04425150854346147,0.0532229395958611,0.04517093262743212,0.026862679437952227,0.07729925516755559,0.08589030215213543,0.04546586676734831,0.1202744205695577,0.04358351686525894,0.08159231444471961,0.1490841503149417,0.05169987023014832,0.08755625529698767,0.04669069185637265,0.07205571583042071,0.04418943661976801,0.05038824467645688,0.05616519917522936,0.043750413406944584,0.0740223979884507,0.056280089753496174,0.04915086583521611,0.27375882322199924,0.289112676254768,0.0,0.08171881769387512,0.06237368158143768,0.07152037436930649,0.04517093262743212,0.04726208017348399,0.07123540051338513,0.11996665681840796,0.09179834054371667,0.07230001017747084,0.10994819752554497,0.07120138464750889,0.09148658608242922,0.10134758227977977,0.134364319461243,0.04659247789812163,0.08069890781147716,0.049200431272627215,0.053245017139493804,0.045170932627432124,0.04839059169193634,0.0517827737617862,0.04337550871881682,0.03527084159521487,0.08061883825881885,0.06582387213328654,0.046475714321985155,0.11189089948936322,0.0776037484905451,0.0941694576894818,0.10424467183949496,0.04562948848941296,0.0,0.03922051778928189,0.055711084855132376,0.06847868068466689,0.033764635877739105,0.1682408376761307,0.07097728176867368,0.04425150854346147,0.10451408007577569,0.04399175208923004,0.13763077117193068,0.1549837110472313,0.07270164187633817,0.06345488785993737,0.10059848035946183,0.07028881914935149,0.041257880057694964,0.10198202466403236,0.09822277355095461,0.04833216395005168,0.06365300902938528,0.05271229729130874,0.06594462863843747,0.04434711560967497,0.07610974307652187,0.37111676147656447,0.07742687895581864,0.15962427757840017,0.0,0.09217364454662137,0.03696095458469128,0.19688866140335545,0.044685331254113926,0.17415649580560336,0.1966845676568614,0.043648344032165796,0.05542795736614141,0.11284974113499473,0.08662101815293247,0.05314966559767689,0.06965971986362499,0.014865484892111265,0.05633568551977267,0.1704552153530372,0.04676855757173022,0.16833724599293554,0.09992055897149396,0.35620880823936124,0.4692981619113175,0.05133403647426476,0.488987755834736,0.05543624271766758,0.4268940289774299,0.07821097852464691,0.08933489677280088,0.09136115525913059,0.04646278889643096,0.0,0.28280290544042475,0.08859801453519289,0.06540203591777799,0.04233035921524006,0.04353941685993287,0.07992105498515253,0.057368303251123284,0.07625738208137449,0.10204873290148948,0.1373093836609065,0.05412201064938123,0.08027029278342668,0.09604143948388505,0.14267373812135514,0.22318435032750197,0.23933430101803754,0.07974640666573259,0.0986616013520802,0.48153971924777667,0.08494713979673428,0.08317079583978647,0.043648344032165796,0.08313991478436482,0.11867211835210016,0.18735681669855173,0.08413972800529643,0.08376199491553107,0.08937139865985928,0.05201272227170764,0.15319359584925016,0.07825409826946995,0.06960350403161907,0.043607181010280424,0.03966621509534026,0.1629938582079346,0.05576619784640818,0.08733170032663579,0.062076095682889625,0.12187978121299452,0.07530546903784345,0.05727523134341511,0.0830139289466454,0.24548244301962702,0.10979299144174062,0.11894815019248742,0.02670703031139857,0.11996665681840792,0.04526898050832231,0.06019415222622183,0.0727016418763382,0.10395950458005314,0.09041726484244025,0.04553103187909431,0.05345160681485876,0.11705731597035968,0.07513172328336801,0.10939254317618033,0.06332957910672969,0.14650560965088197,0.0,0.06428538671814081,0.35688801646245943,0.1833373456749576,0.07415970559634054,0.03622703128354707,0.07020132053511041,0.046223821620968636,0.05245804057376495,0.06387149907234704,0.03540240360373162,0.0910574017392477,0.06274327456663938,0.038728976421322205,0.040528044590536,0.0686171798639435,0.04364634380694278,0.09089510463441766,0.08844680168200977,0.041950044292067806,0.06982321594486582,0.08327229726763279,0.3797920898418254,0.09042569642146304,0.0454658667673483,0.07308503486909844,0.13083695871441603,0.10360784109850618,0.06929539417055854,0.08877304969769183,0.1248078655982952,0.22417833018878403,0.48131512711548974,0.11334107290480455,0.15312325087273082,0.03921604725072057,0.07359541179118124,0.061685473321646415,0.043648344032165796,0.06120543891433402,0.0,0.06255133048011224,0.07126801243176036,0.04626580323129349,0.21680068902923674,0.07608027392728771,0.053246667832613316,0.1754756167562716,0.09848458035041606,0.06946183434916847,0.10128590694070626,0.08368752151734259
Aircraft and spacecraft,0.07601328927960053,0.07379294331186685,0.06415929103218597,0.0784872230549317,0.04148530360943805,0.057510537876928725,0.07703631699999983,0.07127537431912224,0.053444279499254885,0.09260956068899269,0.07631810837948198,0.0444502906379958,0.06794018714751301,0.04922798562268919,0.08260436082990666,0.07421097280623302,0.06511481252453734,0.05336965612421414,0.05843966331289269,0.08338611034597929,0.07354485931007292,0.061109979931850585,0.06370640789660578,0.08527461507282925,0.07984624387679212,0.07227797897571178,0.034576665487966264,0.07275889525026245,0.07312459754546677,0.07443289530740242,0.07347619984644464,0.07897489520442001,0.08663225238763607,0.08170563822923105,0.03705787549267015,0.0,0.051351340346744385,0.07303573709571276,0.07848217859913163,0.06297816003005492,0.0711109459819887,0.05181615615667222,0.06475702247809483,0.04253992199320758,0.052308715498985935,0.09112464128273896,0.052781673593638355,0.07140844798421317,0.05573474450819827,0.07335541697994535,0.05045840236661193,0.07473135845310651,0.04393013424209415,0.08182381985932763,0.0492279856226892,0.06960894867200837,0.07067544245088678,0.04484098668281322,0.07264616768852965,0.30420269644787795,0.09293527444407004,0.07567514481689078,0.06980444504101659,0.06764968974360393,0.07415742308824058,0.0763882498378493,0.07317919919482711,0.0,0.03723182010742403,0.07131869982936143,0.08756890449599919,0.051548612106765195,0.04241959829239773,0.09397247809675312,0.03457666548796627,0.07392395857628352,0.07265235771197466,0.07684557712965163,0.061738826190894984,0.07586042473479022,0.09408224412203488,0.06568001647827643,0.07116453922140403,0.07200413935217434,0.06429943627577918,0.09404809892993665,0.04489352565049235,0.07628623712350063,0.0605552485266937,0.07847909662688171,0.07318433941602515,0.059180187339930995,0.08599622442434056,0.07487762651946898,0.11151750845237159,0.0,0.0740613401107577,0.04823917179069967,0.07429898914688213,0.11194764427773572,0.06909361992127952,0.0723514358026271,0.0826341495701946,0.05217854317142493,0.07038267674234734,0.07344007092819067,0.07030423639515976,0.07232730062213587,0.0224648831835355,0.07434588016861005,0.07392395857628352,0.06787455964076654,0.06711068598303166,0.056462910843452195,0.06901549444980774,0.06340301701068743,0.0752783521131673,0.07330031158805263,0.05794738172426265,0.06714470853441673,0.10665915515018311,0.08103261906289934,0.0685249243819827,0.07468652477869664,0.0,0.07347094156895449,0.06959952572288494,0.07010844613875497,0.06899910896720819,0.07699143614862897,0.06960925448813177,0.04075289262819111,0.07127895250216985,0.037088303488784634,0.15247853435732586,0.0680646360651062,0.07311165186244914,0.065659899837276,0.059627223947656405,0.071838283540281,0.11470477922165001,0.07426135876305,0.07132683998624251,0.0,0.0556189512403421,0.055651894040529115,0.09151052995416575,0.06249771502598896,0.04979703340786075,0.06626646450196746,0.06900882917827997,0.03747364881448496,0.03850022150632845,0.0,0.07281572566888914,0.06610376276716183,0.07407772360840109,0.07593169574046053,0.07017026344157776,0.05616654692486847,0.04922798562268917,0.1018669500392074,0.07335736336134983,0.06346786001110405,0.04818502439483337,0.034576665487966264,0.07232717410543994,0.09192341622110353,0.08920942564953169,0.07581216821810607,0.07467566294198814,0.06337419650204609,0.04489352565049235,0.07652670731010126,0.07586042473479022,0.07363411704607362,0.08039257859849354,0.05060659943292018,0.06337419650204609,0.07120086608333684,0.07950313516494262,0.06831865618894675,0.07000213706158097,0.0826341495701946,0.0,0.7502119235771343,0.053887502166272506,0.06270300443958551,0.07521894486965308,0.08254443864644914,0.05372607009626975,0.07102868016531526,0.06872845189291818,0.06765101579182965,0.05383289470255619,0.07535372656832019,0.0700143399958216,0.069291819516228,0.07353855349972886,0.06193713093462469,0.05838060934017921,0.06613832973659836,0.07181426953572373,0.08129352227504863,0.06907890609614074,0.0549738625910825,0.0728260510685244,0.0665334996199026,0.0565028183305528,0.06377515274019874,0.05973129586956516,0.06932727765702416,0.07384106321313479,0.040205723050599974,0.06268154811282209,1.0,0.08486887478060187,0.07313160955313125,0.07398488149605367,0.014736512424344135,0.07658594075084509,0.05010018254083156,0.07407772360840109,0.07592936063093182,0.09408224412203488,0.07521233577625741,0.07188420518923226,0.0574515449462681,0.12474610262845569,0.05222545530943792,0.05467636055168589,0.07183810187721487,0.07537641734011326,0.06790380104256528,0.06316113481257213,0.0704832973089497
Animal feed ingredients and pet foods,0.0,1.0000000000000422,1.0000000000000429,0.0,1.0000000000000429,0.0,1.0000000000000426,1.0000000000000433,1.000000000000043,0.0,0.0,0.0,1.0000000000000424,1.0000000000000426,1.000000000000042,1.0000000000000422,1.0000000000000426,1.0000000000000424,1.0000000000000422,0.0,1.0000000000000433,1.0000000000000424,1.000000000000042,1.000000000000043,1.0000000000000424,1.000000000000042,0.0,1.0000000000000424,1.000000000000042,0.0,1.0000000000000424,1.0000000000000424,1.0000000000000429,1.0000000000000397,1.000000000000042,0.0,1.0000000000000426,0.0,1.0000000000000429,0.0,1.000000000000043,1.000000000000043,1.0000000000000424,1.0000000000000426,1.0000000000000426,1.0000000000000422,1.000000000000043,1.000000000000042,1.0000000000000426,1.0000000000000424,1.0000000000000433,1.0000000000000429,1.0000000000000422,0.0,0.0,0.0,1.000000000000042,1.0000000000000417,1.0000000000000424,1.0000000000000429,1.0000000000000422,1.0000000000000415,1.0000000000000424,1.0000000000000426,1.0000000000000415,1.0000000000000422,1.0000000000000424,0.0,1.000000000000044,1.0000000000000424,1.0000000000000422,1.0000000000000426,1.0000000000000426,0.0,1.0000000000000429,0.0,1.0000000000000426,1.0000000000000426,1.000000000000043,0.0,1.0000000000000417,1.0000000000000426,1.0000000000000426,0.0,1.0000000000000429,1.0000000000000424,1.0000000000000426,1.0000000000000429,1.000000000000042,1.0000000000000422,0.0,1.0000000000000426,0.0,1.0000000000000424,1.0000000000000402,0.0,1.0000000000000429,1.0000000000000422,1.0000000000000422,1.0000000000000426,1.0000000000000422,1.000000000000042,0.0,1.0000000000000426,1.0000000000000426,1.0000000000000424,1.0000000000000422,1.0000000000000426,1.0000000000000429,1.0000000000000422,1.0000000000000422,1.0000000000000422,1.0000000000000426,1.0000000000000426,1.0000000000000422,0.0,1.0000000000000424,1.0000000000000422,1.0000000000000429,1.0000000000000424,1.0000000000000422,1.0000000000000426,1.0000000000000426,1.0000000000000426,0.0,1.0000000000000426,1.0000000000000426,1.0000000000000422,1.0000000000000424,1.0000000000000422,1.0000000000000404,1.0000000000000426,1.0000000000000426,1.0000000000000426,1.0000000000000422,1.0000000000000422,0.0,1.0000000000000424,1.0000000000000424,1.0000000000000426,1.000000000000042,1.000000000000043,1.0000000000000429,0.0,1.0000000000000426,1.0000000000000424,0.0,1.0000000000000424,1.0000000000000426,1.000000000000042,1.0000000000000422,1.0000000000000424,1.0000000000000424,0.0,1.0000000000000422,1.0000000000000422,1.0000000000000426,1.0000000000000424,1.0000000000000426,1.0000000000000422,0.0,1.0000000000000426,1.0000000000000429,1.0000000000000426,1.0000000000000424,0.0,1.000000000000042,1.0000000000000429,0.0,1.0000000000000424,1.0000000000000422,1.000000000000043,1.0000000000000424,1.0000000000000422,1.0000000000000424,1.0000000000000422,1.0000000000000424,1.0000000000000426,1.0000000000000424,1.0000000000000417,1.0000000000000426,1.0000000000000424,1.0000000000000424,1.000000000000042,0.0,0.0,0.0,1.0000000000000429,1.000000000000043,0.0,1.0000000000000429,0.0,1.0000000000000426,1.0000000000000429,1.0000000000000424,1.0000000000000424,1.0000000000000426,1.0000000000000424,1.0000000000000422,1.000000000000043,0.0,1.0000000000000422,1.0000000000000422,0.0,1.0000000000000422,1.0000000000000424,1.0000000000000422,1.0000000000000422,0.0,1.0000000000000422,1.0000000000000417,1.0000000000000429,1.0000000000000426,1.0000000000000415,1.0000000000000422,0.0,1.0000000000000429,1.0000000000000426,1.0000000000000429,1.0000000000000422,0.0,1.0000000000000426,1.0000000000000426,1.0000000000000424,0.0,1.000000000000042,1.000000000000042,0.0,1.0000000000000422,1.0000000000000424,0.0,1.0000000000000429,1.0000000000000422,1.0000000000000426,1.0000000000000422,1.000000000000042
Articles of concrete cement and plaster,0.016801824444165638,0.0636245415342714,0.03519811825863172,0.0030637131563185354,0.01287008069133389,0.0006860810593030167,0.06826746989438733,0.03583815158337701,0.0032624761647396176,0.15063732866450658,0.0025935692858266197,0.001048154096894639,0.011203051251110792,0.004589823991879238,0.00022308169311804094,0.008248113721261786,0.11475356555366872,0.0010404069133364935,0.10748554484279317,0.002971328636499092,0.04827685784300065,0.12004918060415994,0.0003187419687270922,0.057699989470823776,0.005653637140887616,0.0006918181286001791,0.0003113735928687989,0.08127624405181351,0.014541475263179934,0.003948669746308508,0.054054477126163736,0.08323808603122311,0.013555546102177102,0.1205370395621408,0.0983250459988675,0.005771786490805553,0.08406370976785724,0.051661471179638326,0.0025935692858266197,0.004589823991879238,0.0021397748823904286,0.05006451088870588,0.11661733197196518,0.018664397155886015,0.03324464923851871,0.09405602016570193,0.043558167258772755,0.06950488704305291,0.001342681652061842,0.08139368404561632,0.007107862315718459,0.010155318608996669,0.013533880072500832,0.007289783163621569,0.0512251957550467,0.007091058721792394,0.0010204521852512373,0.00043759495502067997,0.0004692855540042563,0.10039717727268228,0.013581629046606565,0.001048154096894639,0.005771786490805553,0.010692048606485647,0.003420875294855013,0.030532415769005318,0.025788136705230492,0.0,0.0006768102118405916,0.002505754147063688,0.06879133623331132,0.0005776897739896016,0.08491979472390208,0.03001253520316489,0.0003043000763142359,0.04557112698008955,0.001215401564547547,0.14076840362131515,0.02474792402020487,0.026675894721325477,0.03001253520316489,0.0008311046256959052,0.06378283257899969,0.005095260005554594,0.09775404697153799,0.05482403901696352,0.002966874411532313,0.052603375981185724,0.0008279577221750355,0.02285107480692899,0.0010714657476783296,0.012090413713877248,0.1712633822375905,0.04010776051931281,0.10897192538628295,0.0,0.014380376012431594,0.0003072736427106895,0.027832259234355713,0.0006140883374699988,0.12491383781895452,0.09831574277678022,0.0,0.0029328200223686,0.08664909889124064,0.022504807840080694,0.005422563443031144,0.031408048576579056,0.0004116400902833856,0.017724066939892744,0.054037897854330046,0.004107767609400791,0.08336231672012741,0.0038301787759547077,0.14665752538674984,0.08317396277579008,0.007226793818376979,0.14541892671441525,0.04795483013208396,0.16697812973701925,0.019874449885426502,0.027677390794825438,0.019897564153837213,0.013815042070016676,0.0,0.10747852253127949,0.08256279126694101,0.003914003184684571,0.00033786048971548794,0.004000228853726731,0.12246579622135167,0.0003183677964381904,0.0025209977322702575,0.04126954170648191,0.11302605372203775,0.00018646104566093398,0.16913488255653497,0.0019474466646420413,0.011971636196075467,0.0004559022475672606,0.15218658458168843,0.0027596059703664587,0.12883658761912892,0.153756624768491,0.044321466416906784,0.05292055224521055,0.0028618729096586107,0.09854940114718409,0.08900619625427274,0.13109016981641947,0.08336177122897885,0.035681930604422506,0.016349269678226305,0.061759279096855225,0.09174686091388408,0.01181937594410228,0.06543747851595462,0.0015959167771437061,0.0005843844575981318,0.10854330613904281,0.012328866560103083,0.06543747851595462,0.06876829816207432,0.1264237349317483,0.030475142934506972,0.06543747851595462,0.04163613248158756,0.19814953829245316,0.41518293494602215,0.10416781540456126,0.00035413250116668005,0.11659339857140787,0.0003751882331716007,0.061309012864062915,0.026675894721325484,0.058960553983080845,0.0009174185531087382,0.0001645375503253451,0.11011926200604881,0.06810648319379282,0.06024615190268737,0.07241102750980122,0.000833030014755072,0.047353318897492315,0.0,0.044481087084826836,0.11101041600853558,0.07535256494054515,0.019055461087874523,0.0004803864758105258,0.08692303245005818,0.0005185507195010844,0.002972327232434185,0.0729614005356847,0.013655841595473584,0.05353181047469409,0.0005694188520383257,0.0016349526611007012,0.0004769604539404536,0.08764954269780165,0.009782742762149207,0.09677942594808712,0.03686900250880249,0.004784051594901197,0.029671352435132466,0.1252471568840017,0.17032891795768937,0.03911723995585121,0.1044682996320891,0.009771705284886025,0.1111229554385188,0.10020864805731694,0.03695737218458269,0.0059509304451712455,0.00016380978482363333,0.08494214713341539,0.3312562003063953,0.00787274924565671,0.06431918702877196,0.0013735151362746173,0.0,0.036449747661133056,0.0030486354343870065,0.00043901695372223554,0.0,0.008513561473745828,0.07532363105778611,0.004355812287209202,0.1785409100702732,0.09538069357581085,0.023056082279994394,0.1044682996320891,0.07878966576217683,0.0824722896552012,0.0891775721879009,0.08011716748449473
Automobile bodies trailers & semi-trailers,0.01595812996884799,0.7249234486976407,0.14598738615685597,0.01718231913787646,0.02764736017913233,0.007933082431361736,0.07709586808320884,0.06671344326164518,0.027846487505448,0.03717290655983731,0.026995608237794136,0.016603298160929997,0.028795638699655717,0.028099586930520743,0.014050595577306651,0.06692350508886132,0.13589084621173236,0.014393435007035556,0.09617489836481015,0.017321507405769047,0.07779806868746078,0.19632608636047838,0.023746759222420057,0.05285527162514207,0.012877727351309513,0.01913765338646623,0.011817759192484865,0.06288308110403065,0.0307891700588071,0.13386741492188337,0.07238888650346768,0.0052743319079819745,0.07889910856131552,0.2164992523145238,0.13055634938959387,0.0,0.12950228186023618,0.08423734890913098,0.01808089080479697,0.02809958693052075,0.020949720440317402,0.10413277743222063,0.2521678205025497,0.10569475182585797,0.10592905364407808,0.15241540864523848,0.0906229032169428,0.09361755724222791,0.03948315979502836,0.03486498240737485,0.00935915203186702,0.05895382386008639,0.15373681849756138,0.07233633372538484,0.03083820676119377,0.06999558689948482,0.022004735221361406,0.025407058335725298,0.012998197306105495,0.20935547108940292,0.01692729204009259,0.019932634354001773,0.043628757281309,0.05395385685045769,0.01885493485694812,0.07761812352199463,0.06870465986673387,0.25216782050254966,0.00761385813796034,0.024324321972515897,0.16958571550236565,0.010053598977062098,0.15180407780922003,0.040779109284166774,0.012960228267523678,0.04430801970190281,0.019572698187731698,0.04181790375465474,0.14927327628735265,0.02655759947829573,0.040779109284166774,0.036560185428055364,0.1481508783006517,0.015608452646195894,0.10041637220283083,0.0364713416939105,0.022243537950943415,0.0277404351399612,0.02413072090598366,0.05593200613609227,0.021867036529333774,0.048700521892793745,0.1542297556189511,0.07682258467368787,0.23682031823613003,0.0,0.06677206151951019,0.019413294460440596,0.07759605662558806,0.029564430993020453,0.25473484970701954,0.13863863469100438,0.012226139401194163,0.054105184663786186,0.14480778708003386,0.08052848291918287,0.02388626788633924,0.036944410632853995,0.014871978082325439,0.07314866337194646,0.07945391136262568,0.16505348529699124,0.17824867886074694,0.12709154910088005,0.21205034376048143,0.20529490187155602,0.01975149217834355,0.1595147344341954,0.05464658497188657,0.22861452429204368,0.07714542264000408,0.1006379658459978,0.08101671642521381,0.0835043116746949,0.0,0.2593654020542002,0.13017580933739542,0.01582458431854047,0.01772821111967333,0.021348098586622687,0.08439962446351901,0.012302514364345077,0.027842492559931216,0.1384433047056896,0.2149736716313604,0.06462971646151086,0.16101858576389783,0.015773464824364748,0.10504628552520348,0.2394129119056773,0.24873314400599325,0.0222705909855601,0.2378242857287737,0.9319657444022782,0.1620888157279417,0.07531299803471625,0.012226139401194163,0.12819489239169704,0.18692902316041216,0.2335333124463172,0.12529634461171602,0.02715730571464644,0.14227348745646132,0.030439514441653145,0.16352381239714475,0.050169152932262095,0.09377460588073525,0.017953696809880394,0.01708861240116015,0.15187782500706,0.6841751836773723,0.09361755724222791,0.08534314080989387,0.22390910829893815,0.1990701665021041,0.0,0.10829935106651452,0.40203363247691354,0.19769152884339275,0.15326028424104268,0.020697634895316976,0.21851055074232817,0.0075335842150603665,0.02959762461190184,0.02655759947829573,0.07572519538675518,0.06623244345741557,0.024106412061211883,0.22870276795363775,0.15091180775022217,0.08637762506038711,0.1321899637338146,0.0915813523972107,0.1602217584491769,0.0,0.08170727616630433,0.17340141145262145,0.06573726948120033,0.051603808302112926,0.017208726250244746,0.09261626790917611,0.01618376991637067,0.019488233953090486,0.09839716211624276,0.0185158750181926,0.056194268877756845,0.02886711903409228,0.017522191774144893,0.024752639135705166,0.13529720026714692,0.013530837893789185,0.08341173967638499,0.09792139832293857,0.020924128148422937,0.06704180759727477,0.11556208238856096,0.14983466763486616,0.11292092173108188,0.19848982002751975,0.07199373850831008,0.06124825475280036,0.15105133157723374,0.09263496918844903,0.12976934298638915,0.007279937300270962,0.05305373986245833,0.4186192224459421,0.1491655768849074,0.18093062120715345,0.02659510495840201,0.0,0.07554016144683548,0.012226139401194163,0.0265459054842847,0.0,0.024165671306769845,0.06692558367817361,0.20528117840269416,0.2621228062283294,0.14272221727040266,0.07531373329639447,0.19848982002751975,0.15270601645860885,0.12976211343135238,0.14550244778459712,0.12911069474942177
