,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,2.653989290916568e-05,2.675471456894928e-05,2.6674711178471076e-05,2.8424301242485456e-05,2.4075256972743397e-05,2.4817390205807827e-05,2.67319980213331e-05,2.2653253118536532e-05,2.1918840136005665e-05,2.994473549630853e-05,2.8250275597719683e-05,2.5981734115312235e-05,0.0002008238071002066,2.7086020333335758e-05,2.6049813882662495e-05,2.3787686932163425e-05,2.7081047228411917e-05,2.580289155710633e-05,2.7146952736817252e-05,2.685636868596944e-05,2.6682103605844898e-05,2.7170990165908598e-05,1.988723826331966e-05,2.6253671548144307e-05,2.677827285564999e-05,2.4917961200274843e-05,2.633417790887411e-05,2.534142756230263e-05,2.7162102050982748e-05,2.701922652595662e-05,2.3842880595212583e-05,1.0835483910822326e-05,6.545976336305191e-05,2.7345111307038968e-05,2.7178975841776844e-05,0.0,2.6466652486253392e-05,2.6618178789221172e-05,3.071982932890636e-05,2.708602033333577e-05,2.767319354371661e-05,3.6807995589733933e-05,2.716551414877586e-05,2.6252107468580474e-05,2.6958351190152922e-05,2.6928370362828564e-05,2.6491348450425324e-05,2.9300748479012307e-05,1.82414354470185e-05,2.5984755281180192e-05,2.4876887266315504e-05,6.106795902216976e-05,0.026701739766492698,2.475318465420532e-05,2.7090256375628873e-05,2.7010408682562625e-05,2.36085697641532e-05,2.626026979359844e-05,2.5987649061735738e-05,2.7180274386756867e-05,2.7091103202813105e-05,2.630597284494375e-05,2.522087010439684e-05,2.058675718937379e-05,2.444113502546467e-05,2.6768947038284906e-05,2.5987649061735738e-05,2.4541266970636845e-05,2.6730863802967468e-05,2.725989041501936e-05,2.6353973720976123e-05,2.808467976288443e-05,2.7946975452385955e-05,2.636254921115063e-05,2.5169642295774166e-05,2.6350647648813668e-05,2.7229730199937787e-05,2.602580781561223e-05,2.326775065576878e-05,2.7946975452385955e-05,2.2106865612058677e-05,2.6681547997972088e-05,2.6132010112385992e-05,2.6453286505934285e-05,2.6819362605787544e-05,2.492632356324524e-05,2.6021707101720527e-05,2.0387630752508898e-05,0.00014395347476093081,2.6364935503601058e-05,5.010955544134673e-05,2.723008751579395e-05,0.0048677595458907945,2.722750972145811e-05,0.0,0.00034693606212734846,2.5093824957841383e-05,0.07755920382409805,2.5263273288344637e-05,2.9667937907352337e-05,2.718934807571117e-05,2.78180391266216e-05,2.6957468762718e-05,2.6481176599269868e-05,2.478499014199349e-05,2.6648270276437136e-05,2.5048897888654715e-05,2.145566565523047e-05,0.00015276389140684847,2.5139433657423787e-05,2.719776077463578e-05,2.390496928069945e-05,2.6573982014388614e-05,2.4168372155666703e-05,2.712160817447167e-05,2.719669757405289e-05,2.7081941138235273e-05,2.710129939500149e-05,2.6182359141400614e-05,2.710452909437038e-05,2.6004023508359085e-05,2.6675980585348686e-05,2.5816710017222487e-05,3.983212229728112e-05,0.0,2.725565673279197e-05,2.6446892254332885e-05,2.5690123648805804e-05,2.6237354000083244e-05,2.6082834630108785e-05,2.709773389222625e-05,1.742607570655078e-05,2.4681534688431385e-05,2.680416235835223e-05,2.715573594371739e-05,2.721827485168911e-05,2.6381755511319342e-05,2.5057130327608583e-05,2.533795353193807e-05,2.53928549977135e-05,2.7214559048565606e-05,2.5079589815969704e-05,2.6914846667230757e-05,2.711437631861019e-05,2.6822102696570576e-05,2.5185233090135985e-05,2.7028923546501074e-05,2.607195034636048e-05,2.6860348276818037e-05,2.7441079814951554e-05,2.6311763871886422e-05,2.5090932040385973e-05,2.67732236794539e-05,3.3044848585033e-05,2.6618828733909915e-05,9.65769561043564e-05,3.2674911401891036e-05,2.6999486256267368e-05,2.8070908238159354e-05,2.7170768342373377e-05,2.694607375909405e-05,3.3044848585033e-05,2.676102354636569e-05,2.7707644085368167e-05,0.00015270375715486522,3.265515881539379e-05,2.5633269437431723e-05,2.7410674812360074e-05,2.7133899401617062e-05,2.803729835000586e-05,2.5649819730747943e-05,2.6757564354023035e-05,2.5276124828974035e-05,2.6637774761434782e-05,2.3267750655768775e-05,2.619322696372516e-05,2.6215319886659346e-05,2.5786790534775272e-05,2.6227190428480423e-05,2.7260245361223675e-05,2.564330765252869e-05,2.621524306878249e-05,2.7200269638059737e-05,2.78180391266216e-05,0.0,2.7254918790766847e-05,2.736918017591341e-05,2.653571612229404e-05,2.6638464626677076e-05,2.6259487553221544e-05,2.67669864531219e-05,2.7306922634537336e-05,2.50979427504821e-05,2.6918587016794994e-05,2.5754320364723198e-05,3.12832087746781e-05,2.6371623349915768e-05,2.515017743585946e-05,2.6303089904539565e-05,2.6563744822899103e-05,2.6991580753327664e-05,2.6332590121408138e-05,2.264038218516324e-05,0.0034476639101682135,2.6779843981184665e-05,2.679609212659906e-05,2.717216276132497e-05,2.4681563207300502e-05,2.9166478713080856e-05,1.848288914515392e-05,2.8114872747878004e-05,2.7559500024726738e-05,0.0005361010782151871,2.4520964590162433e-05,1.6185806583252955e-05,2.7586287611374295e-05,2.7094209567349848e-05,2.3114736718939007e-05,2.7018681360694406e-05,1.6957971254413972e-05,2.6999486256267365e-05,2.071115685825575e-05,2.6998769136988187e-05,1.4177146970696152e-05,2.699948625626737e-05,5.452926145649322e-05,0.0007954819790135342,2.706203299806606e-05,2.7187354749814576e-05,2.7615711403543752e-05,2.8483643830658944e-05,2.9166478713080856e-05,2.7133809700295564e-05,2.6408818720982806e-05,2.6768301655058827e-05,2.6545112523654945e-05
Agricultural and forestry machinery,0.002673390483489539,0.0004991600193259873,0.0004464113517810079,7.639532976292708e-05,0.00038634980459662725,0.0002156257589357823,0.001023250300992842,0.0004718840584985931,0.00037662748871151124,0.0003438537906792063,0.0002716732985420027,0.00011610342207919889,0.0014404443255063959,0.0002716701579247817,9.92611259545497e-05,0.0005544434250653521,0.00032805431559410916,0.0003348120719719448,0.0005541567718150887,0.00017467736233161025,0.0003491820500352151,0.0005641371003951818,0.00023442812867144645,0.0008622655604948064,0.00010191721970015357,0.00041525529528255606,0.00014040723098014457,0.0002442766522576516,0.00015332778306014573,7.781247931702703e-05,0.0002232892850021286,0.00016059583919680035,0.00012557525607343796,0.0004363357629183857,0.0004728015018933595,0.0,0.0003219029206050541,0.0001971372015636518,0.00015589001293847158,0.0002716701579247818,0.00015833874806726642,0.00020914317120520983,0.0006953525551955217,0.00043762353592303365,0.0003289321097562991,0.0005118176688867648,0.00035546941906726046,0.0002535949055615366,0.00021475541312546503,0.00038788466732646775,0.0002611669666940824,0.0008981265755969201,0.000283999395572405,0.004816760864150116,0.0002716701579247819,0.00010525075667422235,0.00026021650017960343,0.0001733065774052236,0.00010438790169311388,0.00039590284820898103,0.002328412078163035,0.00017068794367738614,0.0004291394005144616,0.000341418634585904,0.00034800225555092524,0.0004304660686698646,0.0,0.00024283263212519573,0.0001411943849812493,0.0003048490666050982,9.891585197662302e-05,0.00042726489107553097,0.00017945012523447828,0.00011610342207919889,0.0002797440471204549,0.0001561443730985394,0.00040367502819666293,0.00034285997277476226,0.000248788573142671,0.00017498948374764216,0.0005541151524140642,0.00027728275636499316,0.00023715737001373468,0.0005276783187947582,0.0005368669738890421,0.0002853371234472161,0.0003950835094099579,0.00021223628979540965,0.006478136883918585,0.00016218041939690297,0.0002852215534185237,0.00034585154427495425,0.0007858942193711484,0.0005546168221169237,0.0,0.004564936857440065,0.0001709887510616639,0.022516990208559143,0.00017085461276370101,0.0004833248430576163,0.0005014115087167613,7.639532976292708e-05,0.00016868171997809177,0.0006938780012595034,0.000647970394819002,0.0001504103352781217,0.0005389387154513256,0.00019829523272446868,0.00040902138561566757,0.00037357230743893165,0.00025389956924289715,0.00023856069725909776,0.0004679161251623379,0.0005521542022088198,0.00039562011861718715,0.0002879289826953528,0.00013811670140348255,0.00026496510860897965,0.00018559725011940844,0.000393473943048308,0.0009236030119936006,0.00030207219955802886,0.0006611021332027852,0.00013393073550762774,0.0,0.0005082348360015598,0.0002607124823659004,0.00017797120525509511,0.0001526743120724734,0.00014827248696393675,0.0003723078318536155,0.00031458478702539903,0.0003674652342326295,0.000508971224839167,0.0005126295134539067,0.0001308542495549439,0.0003733292827758904,0.0008243065372725676,0.00048203681878164484,0.00028467526064204947,0.0005142765076244735,0.00038666484197676375,0.0004608181664684705,0.0002814594197698075,0.0003560177795213307,0.00031213050320589696,7.639532976292708e-05,0.0002422317415585174,0.0005489305807359666,0.0003841969005151698,0.00031105695610403555,0.0002505744298778566,0.00036298799891130057,0.0002582785782832189,0.0005944270553433581,0.00041280744946927084,0.00014859483133385968,0.0001738647185989351,0.00013737122744207744,0.0005337231494176767,0.0002736038489669903,0.0001891479951942003,0.0002839357182030496,0.0004775957819796856,0.00991889870328791,0.0001615108783007444,0.0002844620074778683,0.00044111321562555493,0.0005482297746582233,0.00041846025520414124,0.00011612727492803212,0.0006953525551955221,0.0002610168370234836,0.00018916843946726258,0.000248788573142671,0.000291032010241938,0.00026594716362772497,0.00021517494617296577,0.0002483565927409136,0.00034097223446998665,0.000263928084935095,0.000500829562562277,0.0002346012475484677,0.0004427398940320766,0.0,0.00018972802324205616,0.00029721263867922413,0.00045854419302136557,0.00023076434641903858,0.00011276846804087276,0.00041888492761566447,0.00011898112201590829,0.00039282685290755126,0.0001480502871041886,0.00018885144827595035,0.009739877373934133,0.00018106836658795205,0.00016523433936221096,0.00014425868855527042,0.00029776726199283736,7.852240162985728e-05,0.00043470567807898616,0.0005394152830177942,8.845560597005235e-05,0.0003740542865090996,0.0003824934682074064,0.00037812135572837187,0.0005537501342926207,0.0003348120719719448,0.0003895629173974372,0.00042471545405673903,0.00046530218457694673,0.00019964755039366942,0.0003871288530725306,0.0011414733761688533,0.0004170746130723206,0.00028195679816892763,0.0003771893508900831,0.0004370027289119199,0.00015973921969179088,0.00015935044428389878,0.00021000820146528792,7.639532976292708e-05,0.0003055967205889393,0.0,0.00020043395377378288,0.0013295185427042561,0.00010012727949323273,0.0004611407018426339,0.0003882541508806657,0.00021066144032307174,0.00039883118373622945,0.0006058967088374631,0.00028159242148542897,0.0003785433197281749,0.00032253990834757456
Aircraft and spacecraft,1.1559749603577541e-05,1.2816028002244087e-05,5.1015297179763566e-06,0.0005825599549939046,3.815145489514474e-06,5.80734777049159e-06,4.9401783587485995e-06,6.5976946926595585e-06,4.532086951460201e-06,5.268208920148369e-06,1.3169436768476203e-05,4.686362827838832e-06,1.1198097178778367e-05,0.00019617340397202725,7.065351193552758e-06,5.231509205598639e-06,6.167596594694546e-06,3.8699567653203106e-06,4.102721863565241e-06,7.005993456894872e-06,5.1295429368819685e-06,4.614348372374913e-06,5.329168354842161e-06,5.144636168183615e-06,1.3183298263819846e-05,4.618789136072301e-06,2.6460935886570765e-06,5.0813647257909255e-06,5.4296270781664494e-06,4.627784400211322e-06,3.0410616415765567e-05,5.107590365331552e-06,5.356291177552184e-06,5.239481415424978e-06,2.8389579790801738e-06,0.0,5.24385469033246e-06,5.224262606684731e-06,2.227132620230593e-05,0.00013759959862976283,6.179286243499129e-06,4.035201166386194e-06,5.404744758914527e-06,3.6591588835815826e-06,4.400273509541e-06,5.283702998594495e-06,3.825488003812074e-06,9.9665732087442e-05,4.5302664334071985e-06,5.099421525749057e-06,4.344865482990528e-06,6.322673827258066e-06,3.2051654797803825e-06,9.466342488832585e-06,0.0001961734039720271,1.876595151616271e-05,5.186558585536463e-06,4.767095599237247e-06,6.029610316281818e-06,5.837655025227892e-06,5.1544437193422555e-06,5.572609518382726e-06,6.055010561387847e-06,6.037308067384373e-06,1.6331363969411007e-05,5.493955946110503e-06,0.0,2.4404357076596176e-06,5.166305423670699e-06,5.665267285993617e-06,3.652728135755047e-06,6.218730158356647e-06,5.087046432192495e-06,2.6460935886570765e-06,4.785335212370084e-06,6.021286444496894e-06,9.14181695593785e-05,4.817733182272073e-06,8.323513601297234e-06,5.100583491663812e-06,6.309386395382165e-06,5.07044714462281e-06,5.017645328294697e-06,5.323355299916702e-06,5.10307422622646e-06,3.4588073273066194e-06,4.9606163835875734e-06,4.189077834842094e-06,2.2259039986216813e-05,5.627406786833997e-06,7.648520965778706e-06,6.862863142303495e-06,7.840634206550648e-06,6.198818083921941e-06,0.0,9.090183241244872e-06,1.0023397483666509e-05,0.0008990076793469909,5.1781014048592176e-06,8.05220347695188e-06,4.912697463341978e-06,6.40364137330221e-06,3.690387132978391e-06,5.301499721669838e-06,5.400297485731784e-06,4.330080251520926e-06,4.602518509639748e-06,1.9636992276892843e-06,5.818735607957506e-06,4.785335212370086e-06,4.694577946893055e-06,6.047078992182695e-06,7.657662493130506e-06,4.622027108470817e-06,5.133073043813834e-06,0.0001490423104568985,4.643302218121865e-06,5.375222057102312e-06,4.119558766978756e-06,8.095394322813759e-06,5.194787006162618e-06,4.975936772208395e-06,5.378514479741016e-06,0.0035286596670194696,0.0,4.967748360073455e-06,5.00946844945337e-06,4.9394057101742764e-06,6.333753365320278e-06,1.9286183264823637e-05,5.509506764254978e-06,2.849635464560015e-06,4.995091134857638e-06,2.9609251544616354e-06,1.7819146045943548e-05,4.600694981534838e-06,6.202886560679844e-06,5.379178473843895e-06,4.710734327816159e-06,7.752508356242487e-06,3.2006783378908654e-06,5.1572389080124205e-06,5.005227503147426e-06,0.0,4.3575165124874674e-06,3.8486657048441244e-06,7.931228160236717e-06,4.897621202935928e-06,3.2756190909668356e-06,5.053650321894528e-06,5.212104419378354e-06,3.6023971170264207e-06,2.8667272640086218e-06,0.0,6.092017305028311e-06,5.538070946790942e-06,4.614104808806214e-06,8.333923358642726e-06,5.055934220686821e-06,6.831011803103622e-06,0.00019617340397202725,6.613576352751183e-06,5.4368230793990395e-06,4.862930485786898e-06,4.1979255297168345e-06,2.6460935886570786e-06,1.0137984616997594e-05,5.465139506187009e-06,8.89990600602204e-06,5.182196138383317e-05,5.193495697254915e-06,5.587992778191609e-06,3.4588073273066194e-06,4.815641487277305e-06,8.323513601297235e-06,4.834390711631165e-06,5.061117969993142e-06,3.867931591804611e-06,5.587992778191609e-06,7.675283219451442e-06,4.8036929962878225e-06,5.31121922447111e-06,5.200303908492543e-06,6.40364137330221e-06,0.0,4.792331516574114e-06,0.0001637170670283882,4.72272874539541e-06,6.017251059281336e-06,6.400505940204077e-06,7.80380793563033e-06,1.8939702672961147e-05,5.249532046847687e-06,5.763966356215982e-06,3.952740305270413e-06,7.864377328068835e-06,4.900038247319875e-06,7.552193623641219e-06,5.363766441812552e-06,1.299453350909079e-05,5.828326066771466e-06,7.658435769869979e-06,5.1896908962431455e-06,1.5143888595581493e-05,1.3254114000658762e-05,4.771946715938442e-06,4.642623999346339e-06,5.537632426337868e-06,4.3093830503117716e-06,5.405318090671894e-06,3.831655521532318e-05,0.0001125556125354917,1.0630950890291354e-05,2.9693593264654556e-06,4.730011255470089e-06,4.694577946893054e-06,4.773265352787762e-06,7.170547950914075e-06,8.220934370492771e-06,1.1229653079526253e-06,1.1909119418944049e-05,3.820386772912985e-06,4.614104808806214e-06,5.118210406825817e-06,5.100583491663814e-06,5.9199505836562295e-06,4.741550169326208e-06,4.966437005030082e-06,4.483610538654437e-06,0.0001785002049526441,0.00015794227100999328,8.226122459980069e-06,4.7816785867315505e-06,5.059350085095476e-06,4.953655859398634e-06,1.1499295160419488e-05
Animal feed ingredients and pet foods,0.0,1.0000000000125095,1.0000000000125115,0.0,1.00000000001251,0.0,1.0000000000125104,1.00000000001251,1.0000000000125102,0.0,0.0,0.0,1.0000000000125098,1.0000000000125104,1.0000000000125102,1.00000000001251,1.0000000000125095,1.0000000000125102,1.00000000001251,0.0,1.0000000000125104,1.0000000000125104,1.00000000001251,1.0000000000125104,1.0000000000125104,1.000000000012509,0.0,1.0000000000125104,1.000000000012505,0.0,1.0000000000125098,1.0000000000125104,1.000000000012509,1.0000000000125102,1.0000000000125107,0.0,1.0000000000125107,0.0,1.00000000001251,0.0,1.000000000012511,1.000000000012509,1.0000000000125102,1.0000000000125102,1.0000000000125104,1.00000000001251,1.0000000000125107,1.0000000000125102,1.0000000000125098,1.0000000000125104,1.0000000000125104,1.00000000001251,1.00000000001251,0.0,0.0,0.0,1.0000000000125104,1.0000000000125102,1.0000000000125095,1.0000000000125109,1.0000000000125102,1.0000000000125095,1.0000000000125104,1.0000000000125047,1.0000000000125102,1.0000000000125109,0.0,1.0000000000125109,1.0000000000125095,1.0000000000125098,1.00000000001251,1.00000000001251,0.0,1.0000000000125104,0.0,1.0000000000125104,1.0000000000125102,1.0000000000125104,0.0,1.0000000000125102,1.0000000000125104,1.0000000000125098,0.0,1.0000000000125104,1.0000000000125104,1.0000000000125104,1.0000000000125109,1.0000000000125107,1.0000000000125098,0.0,1.000000000012505,0.0,1.000000000012303,1.0000000000125102,0.0,1.0000000000124731,1.0000000000125104,1.000000000012509,1.0000000000125095,1.00000000001251,1.0000000000125107,0.0,1.0000000000125104,1.0000000000125098,1.00000000001251,1.0000000000125102,1.00000000001251,1.0000000000125104,1.00000000001251,1.00000000001251,1.00000000001251,1.0000000000125109,1.00000000001251,1.0000000000125104,1.00000000001251,0.0,1.0000000000125107,1.0000000000125104,1.0000000000125104,1.0000000000125104,1.0000000000125104,1.0000000000125102,1.0000000000125104,1.0000000000125104,0.0,1.0000000000125104,1.0000000000125113,1.0000000000125098,1.00000000001251,1.0000000000125095,1.0000000000125095,1.0000000000125095,1.0000000000125095,1.0000000000125107,1.0000000000125107,1.00000000001251,0.0,1.0000000000125095,1.0000000000125102,1.0000000000125104,1.0000000000125098,1.0000000000125104,1.0000000000125109,0.0,1.0000000000125107,1.00000000001251,0.0,1.00000000001251,1.0000000000125104,1.0000000000125104,1.0000000000125104,1.0000000000125104,1.0000000000125098,0.0,1.0000000000125095,1.0000000000124887,1.0000000000125098,1.0000000000125098,1.0000000000125104,1.00000000001251,0.0,1.0000000000125098,1.0000000000125109,1.00000000001251,1.000000000012509,0.0,1.0000000000125078,1.00000000001251,0.0,1.0000000000125113,1.0000000000125104,1.0000000000125107,1.0000000000125113,1.00000000001251,1.0000000000125113,1.0000000000125102,1.00000000001251,1.0000000000125104,1.00000000001251,1.00000000001251,1.0000000000125102,1.0000000000125098,1.0000000000125107,1.0000000000125104,0.0,0.0,0.0,1.0000000000125104,1.0000000000125062,0.0,1.0000000000125098,0.0,1.0000000000125098,1.0000000000125104,1.0000000000125109,1.0000000000125042,1.00000000001251,1.0000000000125098,1.000000000012509,1.0000000000125109,0.0,1.00000000001251,1.00000000001251,0.0,1.00000000001251,1.0000000000125095,1.0000000000125104,1.0000000000125104,0.0,1.0000000000125095,1.00000000001251,1.0000000000125098,1.0000000000125098,1.0000000000125102,1.0000000000125102,0.0,1.0000000000125109,1.0000000000125102,1.0000000000125104,1.0000000000125098,0.0,1.0000000000125098,1.0000000000125102,1.0000000000125098,0.0,1.0000000000125098,1.00000000001251,0.0,1.0000000000125104,1.0000000000125104,0.0,1.0000000000125098,1.0000000000125098,1.0000000000125113,1.0000000000125104,1.0000000000125104
Articles of concrete cement and plaster,0.006678710942877792,9.59186171393354e-07,8.259105552372254e-07,2.3091982919525594e-05,7.209043035932886e-07,9.415497995139524e-08,1.3964955327985956e-06,8.177515608666754e-07,3.773771062354455e-08,2.714583389054444e-06,6.621673588474237e-07,7.710211029450801e-08,0.039203483293694955,6.273272375674586e-08,1.9093699948077824e-06,1.3085066694165118e-07,9.153675125909652e-07,2.292636971962112e-07,3.1041634459831093e-06,2.467447245530302e-06,1.185037993692523e-06,1.0274852861337288e-06,4.812537516307238e-08,5.688211720172799e-06,0.005184482710562806,5.5999407103003804e-08,8.127512006774265e-06,9.797173692515666e-07,2.192999944584532e-06,0.0003621740564526149,2.7614940512050537e-05,2.034587335823414e-06,5.147047040480485e-06,1.0364317194973721e-06,1.2353465273263452e-06,1.0,1.1384366226437265e-06,5.422002480476468e-06,6.621673588474237e-07,6.273272375674586e-08,1.2768112732355716e-06,3.9484603648770715e-06,1.0122339149001337e-06,3.992024026025976e-06,2.1478599634217105e-06,1.2306158479102626e-06,3.7783479218526026e-06,2.010290336636531e-05,2.7736254860720447e-06,1.3664885423043882e-06,1.7831901157423004e-07,1.7609664028425365e-06,4.700544331200237e-07,0.0002825006827257895,1.8250523184181951e-06,8.805909693356538e-06,3.881240177689391e-08,2.0451372373631787e-08,4.0763515616404723e-08,9.987849682634005e-07,5.327504929229876e-06,7.710211029450801e-08,3.712901880940357e-07,9.030103194688122e-06,7.384277200992495e-07,6.260326164548262e-07,0.0,4.6866344599455065e-08,3.203449499988013e-08,8.200535800306486e-07,1.4473988586262533e-08,9.053961950410782e-06,2.2057979800704996e-05,8.942756134125255e-06,0.0002147360594022611,1.967321522691129e-07,1.8346589931987696e-06,2.805421466976599e-06,4.785163658387374e-07,2.2057979800704996e-05,1.493595289669158e-08,1.963141114617321e-06,3.3740923895027368e-06,9.91154663321734e-07,8.216659724504315e-07,1.7813859746663013e-07,8.880125239445735e-07,2.3024254177789903e-08,2.2098229043682008e-05,7.908457713788485e-08,1.1698347093355771e-06,1.1812267495332256e-06,2.346781205864997e-06,1.0204470747180746e-06,0.0,2.800168510685182e-06,4.141651629537512e-08,0.2674117961625687,3.9017419062044114e-08,1.0534936122205823e-06,1.2353846075531354e-06,0.0,1.3592375840427544e-06,8.070676188927253e-07,2.9373318687468427e-07,3.645729326266183e-07,5.214731973415444e-07,4.502040993779252e-08,0.015147747280941063,1.160406433909692e-05,1.7470214694497152e-06,5.160913142268634e-08,1.350096885720078e-06,4.692564752089808e-08,9.850626762570046e-07,1.0737546701422696e-05,6.892234468622381e-06,1.1893819718911167e-06,1.6312820219383919e-06,9.576791080901812e-07,9.452049274696349e-07,1.8603584568182542e-06,3.174214372224045e-07,6.501057076249552e-06,0.0,1.376467246898411e-06,1.1447064455308919e-06,1.0077665391617441e-07,4.187718100899041e-07,3.1996306651493676e-07,1.019376744406629e-06,2.1355072989709415e-08,3.486734982208045e-08,3.1898959695262356e-06,1.8609598586895358e-06,2.279681044906511e-08,4.004080802828059e-06,1.564923484957874e-07,4.434737437933974e-06,2.2271194758327664e-08,9.877419228799253e-07,2.059613285083215e-07,1.1070537637993027e-06,1.1749404021383457e-06,0.00021997211889119068,7.501816819372974e-07,7.049882806081444e-06,1.3278711834392116e-06,1.0982626343040864e-06,1.049038213117536e-06,1.1358360303041903e-06,5.234144249228958e-06,0.015030690613231245,2.0081933693718827e-05,1.2266352427905189e-06,1.8459758518266361e-06,2.136993990688526e-05,2.5395873556088564e-06,4.985488424350277e-08,1.181070083324206e-06,9.289537007052052e-07,2.136993990688526e-05,1.436188187180886e-06,1.4279477794295682e-06,1.2807998051415303e-05,2.1369939906885254e-05,0.0005611087091407418,1.0560915784959855e-06,1.3692488190378195e-06,9.16915134276339e-07,1.7191284805869313e-08,1.0135754157369284e-06,6.248504244095716e-08,1.476986841263041e-06,4.785163658387372e-07,3.4402824510286135e-06,2.5121313616833047e-08,1.8384677379181663e-08,1.3764598959057177e-06,7.638689625610882e-07,1.793753503273403e-06,1.3380552392747414e-06,4.172597240718576e-06,3.791635303061119e-07,0.0,1.77379372324049e-05,2.219158212709994e-06,1.5589811054382445e-06,2.8217271471884736e-06,4.6143405032913344e-07,1.1989745002497944e-06,7.722674131290102e-06,2.3870613553735586e-07,1.1840416224015032e-06,3.1682286171112344e-07,1.8704966959576602e-06,3.1506742560176646e-08,2.260935145013397e-07,3.380776313167183e-08,1.1506238883959615e-06,5.8566626499341966e-06,2.248741847159799e-06,8.241165714270728e-07,0.6024157396383825,6.548440029597295e-06,1.309054555759559e-06,9.406181258889324e-07,4.774965627406043e-07,7.812622586807772e-06,1.8862746466504042e-06,9.693540556379584e-07,7.632573960475717e-06,3.7919523312129626e-06,1.082810480467212e-06,6.154666289595653e-09,9.048291099806917e-06,1.1975085985492588e-06,7.11414098661992e-08,1.2796824824812267e-06,1.8654491297075227e-08,0.0,1.0027419789803294e-06,7.536741193413762e-06,6.387347593355529e-09,0.0,1.728714074012576e-05,1.962746591280492e-06,0.0010996637567826718,1.086907833776483e-06,3.1665348808516196e-06,9.2823277047928e-06,7.812622586807772e-06,1.457629550327772e-06,1.1446362159701437e-06,1.1397800196103096e-06,2.3286890448803704e-06
