,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.13438044348469527,0.19431228604394618,0.21631033858751064,0.12996401276170014,0.38036407388845406,0.2583916012641491,0.20467171592115396,0.15972120407139456,0.1794653120081902,0.18935318262830153,0.19427909604059498,0.21417566906821375,0.13460285992079257,0.18493513686956772,0.22002526262217992,0.19051474055730375,0.19842240721203974,0.2274107819943807,0.20842766217310324,0.19908839602718692,0.20073039693703343,0.1929733555169916,0.1794945732420142,0.20919046225954982,0.17413685930519376,0.27186009290537544,0.23659171223423295,0.21657781701675202,0.15994827251203197,0.12659935497346908,0.170568452787039,0.07804865913601554,0.14644081518572688,0.19033954149918858,0.19346702802640176,0.0,0.20405143481097,0.21516307382501054,0.16023265556834448,0.18493513686956775,0.21837849240847607,0.19443501731407592,0.19228889801527635,0.21266536603033928,0.1964773969950973,0.18761326681935672,0.2170433736924687,0.19749133681258715,0.1092027145308346,0.20430185083532534,0.39194501043957064,0.16719819887902482,0.2215267918651402,0.15422034917441235,0.1849547345797883,0.12874851343698485,0.25768802334340113,0.21655979004068482,0.20770944740289918,0.19283140643671864,0.1682339366796979,0.21945922219970637,0.14106452752461512,0.2710162903548839,0.05441417820781278,0.2279967416843576,0.20649737578538854,0.2077094474028992,0.2729068028399969,0.2063430297304604,0.19680524279829512,0.2205660299776783,0.18955535469442347,0.20774957860031995,0.2360010038996574,0.22207671093772346,0.220325478473293,0.1898249502961601,0.2104424839140737,0.20364587362630662,0.20774957860031995,0.18682843575716188,0.19584460626618255,0.22653830338732267,0.20491122486707278,0.19314272802881738,0.20730521300719665,0.20004983699365542,0.22677704883028363,0.14400426190257182,0.21774133280566835,0.16915760949944594,0.1946362285698039,0.1409898726667585,0.19272481561712335,0.0,0.1670340201201785,0.3544268640223008,0.15110741236888386,0.20295879280855975,0.19427642728639097,0.19347755482196824,0.19186744961727378,0.19484884976352992,0.20141212356735516,0.191712440066528,0.21055181278311086,0.2417767693379109,0.1591197553931448,0.22377009982261759,0.1865268923379773,0.1868955406456657,0.18208984322511126,0.18731926135158,0.1930514318351673,0.18812995619080472,0.12720797569553502,0.1955079044654022,0.22229757277885787,0.20430989506996367,0.20740645214810055,0.20068599480974358,0.22712750040886096,0.15685297133746956,0.0,0.19560442134667702,0.20905975829979337,0.23137122890689868,0.2148891983257995,0.22112871201028733,0.18705244157098233,0.19648264420090353,0.23946394069525415,0.2048598015631325,0.1900168748625615,0.16803184691438486,0.134643894045651,0.27354109824757483,0.36907940682897755,0.3178534486178033,0.19465647204069364,0.24906275631920582,0.1913165798530873,0.19521954263886276,0.1963913187810619,0.197480208567608,0.12357362968257919,0.21720065524191526,0.1954387968559537,0.19192282513440267,0.20125560508849244,0.4217056169272749,0.2000502913522779,0.18691495304291506,0.19747432660418535,0.16902506040141577,0.18679204169401034,0.1949317337128018,0.19780701502423176,0.19287635234689854,0.18421818016439986,0.18691495304291506,0.20297632213628408,0.19532339783876557,0.1777340609793969,0.1850047641826582,0.17428206134428983,0.1963737040313413,0.1873986518061227,0.19294702607143718,0.20671821467375734,0.20379946719217595,0.2604483581045906,0.137713130217081,0.2036458736263065,0.2570733664102893,0.2140237083676097,0.24988654177542818,0.20567068206378042,0.1925793156213298,0.21750694741264048,0.18722955624850957,0.2276875612485149,0.19186744961727378,0.0,0.2059346067889677,0.1402465921499306,0.1952414876654467,0.16526791962489074,0.218087557654993,0.19818004377752876,0.21547301610394234,0.2857399714382933,0.1895495067568184,0.23979321188257943,0.15610332959912018,0.21183506848065717,0.29274158130033756,0.22662339740711546,0.20170587103851584,0.12659835787808835,0.19518736460486155,0.17332643080802312,0.12137814412037615,0.1665949552628076,0.21394116354623222,0.1964327133241479,0.18952842440663628,0.18788114565550826,0.1503472396346599,0.19282464125405763,0.19358685651719923,0.15062860437423553,0.43945342842429214,0.1257672859339818,0.19242043595949554,0.1937997365637848,0.16401772771997836,0.19336302234754021,0.14497956478407537,0.19493173371280187,0.14131040626743854,0.12080877943987517,0.10895503306952416,0.19493173371280179,0.16319357798006076,0.1430185628988693,0.14911157978428555,0.19354099123737983,0.19346084825973528,0.219306467408603,0.18788114565550826,0.19432890453697288,0.20371564429441086,0.1994070662642695,0.20485424926147497
Agricultural and forestry machinery,0.06239333687069711,0.1987778540031694,0.21155259161929532,0.04097844871791383,0.5689938647010488,0.18168125633343526,0.220412233408715,0.13751789024174624,0.2157336068730162,0.19511210008354782,0.08182521141284431,0.15958681188188306,0.06731386840748142,0.08178347936438836,0.1532517597990648,0.21895434495533536,0.1932384685578575,0.2134281668886836,0.16155989329597212,0.15849124436007794,0.2056241153309446,0.1755078619117707,0.36682611822349576,0.19877946487306786,0.04894959814684467,0.27830277037095147,0.17222859631816761,0.1815394136226661,0.07443333926347824,0.042127786093838056,0.13706783885142093,0.11993026729981734,0.07938759422960465,0.17670324711384722,0.19598352993865578,0.0,0.20456366310508067,0.16285501372066094,0.09703582062821546,0.08178347936438836,0.2584661439301069,0.33801604875535635,0.14548338283785026,0.22914459323923536,0.1722344068547567,0.1562304911163388,0.1998957398078494,0.1781467994471441,0.13333892384466514,0.18986757715727948,0.25618043458440437,0.24324802519270264,0.2928013533660615,0.09618516261115355,0.08178347936438836,0.07338992350934645,0.22839636872953767,0.15176192095975016,0.12119508192091366,0.2436974932756365,0.0889497645844199,0.18235028500596873,0.15964263750784363,0.33268564176413734,0.177035479439134,0.27517365571515673,0.7450611404746769,0.0,0.18805939999790416,0.1281776258046472,0.1778922848574934,0.10019952033552701,0.16832453724806667,0.19110214693991928,0.1595868118818831,0.20057498756090603,0.16932346126353046,0.11537006476975407,0.1948038856296627,0.24524000007731567,0.19486930253648282,0.24984832380249022,0.16124584678503914,0.18863799716770238,0.18306308796774673,0.21445220073065918,0.2835342433245753,0.1956730345993138,0.36540341743886284,0.11784007251220958,0.17617256350268876,0.14332957427114307,0.17432447744319354,0.1446580013985033,0.14269761931278543,0.0,0.14102583495346982,0.2794161270609887,0.10243601224618616,0.2318976846339098,0.18242422712219766,0.192204664378155,0.04097844871791383,0.20499004876112437,0.19832899081203378,0.24568556360798724,0.16910184650621227,0.2986061075906891,0.08930359681209409,0.2815143627635501,0.21280641554568466,0.13501046884826529,0.212670540750621,0.16564025194099058,0.18086125489667543,0.21065009226144388,0.053434194919959425,0.2143231249744099,0.15153031682755824,0.179604170292681,0.38747378599294635,0.24527825857510696,0.4041840291028014,0.17226969460323832,0.0,0.18377414881983128,0.19209572140737455,0.21533411796081423,0.1613652563258784,0.21113450640221335,0.11535791615588227,0.27631133998109525,0.24208589719023565,0.1734688441511333,0.17267050007165116,0.07727115092533705,0.0913881591030582,0.28409719051126214,0.1780807242073107,0.48205337593427683,0.16958667919107498,0.29850452407874273,0.14867813212839326,0.1976000780748126,0.2027138156837575,0.18124273848403047,0.04097844871791383,0.2053399976169573,0.23145699161590877,0.19404290730046006,0.20366430328217316,0.3362832732494306,0.15838188212402987,0.09819446964311317,0.1687574197598415,0.14401296309161604,0.13842960834341625,0.15817266170988684,0.15197352774669087,0.1990304512092031,0.08518027349987076,0.18291198299123038,0.19007906654979706,0.22728276989276633,0.12380579867488287,0.12194870446079333,0.23160069242328762,0.18672714541397734,0.1230613071159289,0.21400095610953038,0.12044559597370266,0.1454833828378503,0.29360115309449863,0.1238790799861529,0.24524000007731575,0.21530431797006913,0.1530503768219989,0.28021888900699715,0.1815159175546182,0.18908343183667017,0.24034439895301293,0.20749959193795808,0.18287559183489757,0.13691289721175737,0.0,0.1974629540950165,0.22414136917018862,0.17664828107673783,0.11564741408327761,0.14247130134214203,0.3817828644012797,0.1550625995861256,0.28622941964017345,0.07880966014892209,0.5518281275284079,0.1513587696489958,0.21386546763745168,0.2290632335202992,0.148720821618529,0.26662534196480775,0.04389954205341179,0.1979045476344712,0.2602558778176589,0.07002813408026129,0.1708655430508627,0.17165542434153722,0.18098971449897397,0.18114220213578944,0.21342816688868357,0.17533431182541845,0.1601271707037652,0.16373068693871906,0.1328457479756576,0.49199679399548957,0.2597875856486392,0.1713779031909394,0.19709580225424425,0.17690876396776392,0.19951005428341864,0.12027097766904268,0.09788769075678695,0.1352128999791385,0.04097844871791383,0.1384781107475069,0.0,0.057433677490942206,0.2015439393897926,0.06399820429453607,0.19505164760369745,0.16895007684307906,0.29995078894066446,0.15952943049006746,0.21274205092617868,0.21362902263715383,0.19366926434292092,0.21999787574408686
Aircraft and spacecraft,0.0480439696142613,0.05402549042440782,0.0467130693595358,0.05119804579329437,0.6343675718502177,0.05089074894259729,0.053598853666451486,0.06277178645625549,0.035587628377051754,0.0639641428551059,0.05051564866887028,0.034917798195846186,0.048556939421701785,0.04425938849683364,0.06420217194629535,0.059766586696721476,0.046368924905589706,0.050775458966488225,0.04718173721670755,0.06571850946478427,0.05535922970215952,0.04381423016298182,0.08525159840132421,0.050744213169787715,0.055667237208329966,0.06320417731693269,0.029356859661881115,0.05959296767301259,0.0411820024102297,0.04245160177851602,0.05497062265791801,0.058987734216513724,0.06952177693145882,0.05506563930126442,0.03034435429425179,0.0,0.04102668359710413,0.05056797138063972,0.051565565604736414,0.051214033649496275,0.06722774475026799,0.061270018222040756,0.04673980060001667,0.03402444901316477,0.047103153071267896,0.04514186103416121,0.07787970821033222,0.04901705344776605,0.03899422077400232,0.06269343215007216,0.03883338045894781,0.04573902919896357,0.04463691396006426,0.06175277192817577,0.04425938849683364,0.20222064062288364,0.049001587261581686,0.03513784267370312,0.047948638500007766,0.04704218941060087,0.06696010820087483,0.0515610370583328,0.042165320716386075,0.05218169553808983,0.04266838674807403,0.05523824817126549,0.05953562264418857,0.0,0.0270210672530351,0.04285104219244071,0.05367205867565864,0.038006070497671685,0.03251575716561781,0.06673671634958422,0.029356859661881115,0.04242829083960547,0.048058473199442495,0.050838051300052194,0.0385576823826206,0.06479770845223189,0.0669460426589544,0.046747266187007065,0.0527633967085545,0.10178171926957941,0.047823288809092014,0.06693598110983488,0.03965775613808905,0.053403718195838626,0.04799166756997166,0.05155948419208859,0.04668584028858159,0.03953068915186606,0.06005741263068178,0.04329190832257614,0.05099452804861974,0.0,0.06000716845392413,0.042285250420452364,0.041945131848242195,0.05036472310502762,0.045193915033920236,0.05234591893864807,0.0437658600530752,0.0356392622231737,0.05262691072105419,0.049694951693051895,0.0493841007525631,0.08631069687106584,0.042127407465853556,0.04242829083960547,0.06120834464994842,0.047661132581496776,0.07370470699777551,0.04544555710966668,0.048019333786873244,0.043848563373652845,0.04258964230179251,0.04793802664984172,0.05950081978828627,0.048497407837025296,0.04782944388934205,0.07959490407759728,0.05987584973123901,0.044862026112124094,0.0,0.049346515660521666,0.056664554052506505,0.054095170933687944,0.04480422677678505,0.06341462275110277,0.14365466176600616,0.026077265066562296,0.05674438873078924,0.0654850637165584,0.04416224126096998,0.04867453049223353,0.06390478078606504,0.07522257509820644,0.043631605440658756,0.05205490806761927,0.03625315839938901,0.06091336436745958,0.04553729423320733,0.0,0.3690803009970626,0.43277677103795065,0.06441052826057915,0.056025531561733545,0.0355369525718677,0.07966131573298436,0.05414419988125309,0.030913259422172004,0.030566918125900476,0.0,0.0835482780795635,0.04658351530369836,0.04103448613898771,0.06486300956519764,0.1076925151241682,0.1342586213483152,0.04425938849683365,0.05761671919052395,0.05011764276920666,0.1775722544431697,0.03607472336202999,0.02935685966188112,0.052502896936269305,0.04770547565821884,0.04253703507576868,0.047041643953453116,0.062145390426562495,0.045623773152994845,0.03965775613808905,0.04591386446811664,0.06479770845223186,0.04297482465599045,0.05593241233015422,0.045154948519856686,0.045623773152994845,0.10020594948429437,0.052908146132804944,0.060133002500259033,0.05307104400609818,0.0437658600530752,0.0,0.061494183681701856,0.04687140688160055,0.0531280565178668,0.04848510449119438,0.0438103336803674,0.11196224804114387,0.04779536584547056,0.04634063800135596,0.05425757170873586,0.04880362959699908,0.05798909922888417,0.051183490455902356,0.11184310410466797,0.06266183107479713,0.04437008848658851,0.29779395749371046,0.04416549153680533,0.05071211723271805,0.05124367214583454,0.04758100441845733,0.04180653325553715,0.09720512044496292,0.045677441058451104,0.03920631143312502,0.0675145754607805,0.04624218687423357,0.048943020727467985,0.045049318358332785,0.03212500251213365,0.10202724797894218,0.06120834464994841,0.057217023188572164,0.060501465744030876,0.05264208156223422,0.016033257341733286,0.06145197454003629,0.08167835652164647,0.04103448613898771,0.04416737539033517,0.0669460426589544,0.04302589574924013,0.04279388256918513,0.04137592659801169,0.047401660541332526,0.04500673459967038,0.04732721955295366,0.06603383389846745,0.05176263246021749,0.06227496671945041,0.1859993608540198,0.05379215134706696
Animal feed ingredients and pet foods,0.0,1.0000000000000018,1.0000000000000013,0.0,1.0000000000000009,0.0,1.0000000000000016,1.0000000000000022,1.000000000000001,0.0,0.0,0.0,1.000000000000001,1.0000000000000018,1.0000000000000016,1.0000000000000016,1.000000000000001,1.0000000000000018,1.0000000000000018,0.0,1.0000000000000013,1.0000000000000022,1.0000000000000016,1.000000000000002,1.0000000000000018,1.0000000000000009,0.0,1.000000000000001,1.000000000000003,0.0,1.0000000000000013,1.000000000000002,1.0000000000000018,1.0000000000000016,1.0000000000000024,0.0,1.0000000000000009,0.0,1.0000000000000022,0.0,1.0000000000000029,1.0000000000000024,1.000000000000003,1.0000000000000016,1.0000000000000013,1.0000000000000018,1.000000000000002,1.000000000000001,1.0000000000000022,1.000000000000002,1.0000000000000018,1.0000000000000016,1.0000000000000016,0.0,0.0,0.0,1.0000000000000013,1.0000000000000013,1.0000000000000016,1.0000000000000018,1.000000000000002,1.0000000000000016,1.0000000000000016,1.0000000000000018,1.000000000000001,1.000000000000002,1.0000000000000018,0.0,1.0000000000000029,1.0000000000000013,1.0000000000000022,1.000000000000002,1.000000000000002,0.0,1.000000000000002,0.0,1.000000000000002,1.000000000000003,1.0000000000000018,0.0,1.0000000000000016,1.0000000000000013,1.0000000000000009,0.0,1.0000000000000018,1.0000000000000013,1.000000000000002,1.0000000000000024,1.0000000000000016,1.0000000000000013,0.0,1.0000000000000022,0.0,1.0000000000000022,1.0000000000000022,0.0,1.0000000000000016,1.0000000000000009,1.0000000000000016,1.000000000000001,1.0000000000000022,1.0000000000000024,0.0,1.0000000000000016,1.0000000000000013,1.000000000000002,1.0000000000000018,1.000000000000002,1.0000000000000016,1.0000000000000022,1.0000000000000024,1.0000000000000009,1.0000000000000016,1.0000000000000022,1.0000000000000022,0.0,1.0000000000000024,1.0000000000000027,1.0000000000000018,1.0000000000000018,1.0000000000000013,1.0000000000000018,1.0000000000000016,1.000000000000002,0.0,1.0000000000000016,1.0000000000000016,1.0000000000000016,1.000000000000002,1.000000000000001,1.0000000000000024,1.0000000000000022,1.0000000000000009,1.0000000000000013,1.0000000000000022,1.0000000000000018,0.0,1.0000000000000016,1.000000000000001,1.000000000000002,1.0000000000000024,1.0000000000000007,1.0000000000000027,0.0,1.000000000000002,1.000000000000001,0.0,1.000000000000002,1.000000000000002,1.000000000000002,1.0000000000000024,1.0000000000000018,1.0000000000000007,0.0,1.0000000000000018,1.0000000000000022,1.0000000000000016,1.0000000000000016,1.0000000000000016,1.0000000000000018,0.0,1.0000000000000016,1.0000000000000024,1.0000000000000018,1.000000000000002,0.0,1.000000000000001,1.0000000000000016,0.0,1.0000000000000013,1.0000000000000007,1.000000000000002,1.0000000000000024,1.0000000000000009,1.0000000000000009,1.0000000000000022,1.0000000000000013,1.000000000000001,1.000000000000001,1.000000000000002,1.0000000000000018,1.0000000000000013,1.0000000000000013,1.0000000000000018,0.0,0.0,0.0,1.0000000000000013,1.0000000000000022,0.0,1.000000000000002,0.0,1.0000000000000016,1.0000000000000016,1.0000000000000022,1.0000000000000024,1.0000000000000007,1.000000000000001,1.000000000000002,1.0000000000000018,0.0,1.000000000000002,1.0000000000000018,0.0,1.0000000000000013,1.0000000000000018,1.0000000000000016,1.000000000000001,0.0,1.0000000000000022,1.0000000000000016,1.0000000000000018,1.000000000000002,1.0000000000000016,1.0000000000000022,0.0,1.0000000000000029,1.000000000000002,1.0000000000000016,1.0000000000000016,0.0,1.000000000000001,1.000000000000003,1.000000000000001,0.0,1.0000000000000022,1.0000000000000018,0.0,1.0000000000000022,1.0000000000000024,0.0,1.0000000000000016,1.000000000000001,1.000000000000002,1.0000000000000016,1.0000000000000016
Articles of concrete cement and plaster,0.042829365602190285,0.1872746121571074,0.094320709871216,0.006897855490281003,0.17658736173731807,0.007481205324288706,0.2133188063675942,0.13789197081529556,0.008096991351706334,0.2654222396306232,0.006732343596220864,0.0035715712280739356,0.0721915225772549,0.011505519313952607,0.005724453464451904,0.01567711494736958,0.31270787627213764,0.007590159413046636,0.34209200518215704,0.011896221398048547,0.3462513630573463,0.2894420023252914,0.00343635766118647,0.22973273302839936,0.02385299735243644,0.030351659577894402,0.01333466865855492,0.14007420225216707,0.038581628655080434,0.009737349552468737,0.17229951696154397,0.21728307422895998,0.040740249388226256,0.2925638148044943,0.25052594369352404,0.03574729562486971,0.25552337036236006,0.1345602179040089,0.006732343596220864,0.011505519313952606,0.1373018531927701,0.16050357841777757,0.2957998650015138,0.07109048182823575,0.20485421572014978,0.2517602457174976,0.19742623715087695,0.17250118818896554,0.004391217313152587,0.23105121971562642,0.05279098183207399,0.037358459824718485,0.16609288061191768,0.021859565751624763,0.11440841216871618,0.050874115777546344,0.0266495698711039,0.0032427577838292365,0.0031255249584824104,0.33094734413391513,0.04015016563048126,0.0035715712280739356,0.03574729562486971,0.15629263363406218,0.009625842734999222,0.2369646799826437,0.3638817122919062,0.0,0.007457288911981086,0.007139878852660391,0.2258765937849959,0.0017892409718415863,0.19587009034941705,0.09820139515719636,0.006295108345506933,0.1629922440097404,0.00524177487005217,0.2380666757379196,0.1853939772745284,0.1649228492771648,0.09820139515719636,0.0031034850730504186,0.17689221884538683,0.020946785803426644,0.24612947118049391,0.16690534270452712,0.013122244345755287,0.14227321901217133,0.013294986061783566,0.0609473254172641,0.003659220017565173,0.04220596183774902,0.31245888112753045,0.14144627183873532,0.3000154221432611,0.0,0.03876422798309145,0.025782429057797606,0.07101398883611555,0.003034195335640551,0.2841328986709083,0.2505218275038523,0.0,0.011027244396600576,0.2701977239801503,0.06475584895926753,0.019899214082843206,0.14602477577950443,0.046792976557310684,0.2044809081578624,0.26059316061015436,0.0067396285040537225,0.23609059939771493,0.006757765259377649,0.2868101312832286,0.19559472057050858,0.01710777588482724,0.3201265212787353,0.30627188608089034,0.2835638144382246,0.20733049658521982,0.1139336465387994,0.21201260317714676,0.035573969280890926,0.0,0.2370397453091408,0.2535608423716243,0.009741342846572411,0.0038838949795780456,0.01027568685459783,0.2959512572099256,0.001708771402290839,0.0112466613371392,0.17823694374350701,0.25799416357870214,0.0007152274572645813,0.17558185928824996,0.05280810491775147,0.09156733260172698,0.022166016277224677,0.28387984262190624,0.08922092664693158,0.2735820502597818,0.314199407240007,0.1263043321827458,0.3070237019309137,0.006676891921093476,0.3095550879330446,0.254285321638846,0.2890769486489922,0.25368616482612677,0.10648155960317685,0.07109266004405888,0.15621309234790112,0.25160875774700536,0.03649041032818139,0.16552336669099904,0.008353147320116923,0.00316561860546866,0.25851246692529894,0.029267324158567167,0.16552336669099904,0.213310759478105,0.26767014257887306,0.09471107557653102,0.165523366690999,0.12501637768843585,0.27880668763032523,0.2789353714490094,0.23147217282840357,0.0015379579031898336,0.2954044747856642,0.006746565016434311,0.18291034231255898,0.16492284927716488,0.21421248712946886,0.004196827088400066,0.0040781974252305005,0.1884489150073055,0.17138752218853398,0.18880143254233672,0.28153769058072836,0.004898456346821641,0.10228494717190363,0.0,0.13699625627177614,0.26454246175303814,0.21726942183612535,0.05178801270037234,0.004636900172734078,0.24234959592585056,0.006420951831408258,0.0549805641832671,0.3310333617261504,0.04011724582665034,0.19580213810661723,0.0037630623086824327,0.04374132545616368,0.0033050978177234947,0.2546012110119197,0.08554280517852082,0.26432746532542695,0.19355187634118576,0.024526297472348198,0.08225387942268582,0.20574837953965536,0.28238389476812703,0.06968959530917412,0.23559215163798342,0.020260374202978538,0.2747397600426647,0.23180452364296505,0.09728165343108879,0.39205744802761455,0.000742068661403756,0.1959405586393702,0.2696502998307322,0.01851539621646643,0.2909955402771178,0.003244123676667256,0.0,0.14733489379937847,0.006856824588110868,0.001053079128296305,0.0,0.05566306213845073,0.2020986148242338,0.010453882853888674,0.285193859444073,0.2436877305642375,0.058450451528309785,0.23559215163798342,0.22237075109086604,0.25354866082925387,0.25562577711629064,0.24376848223599296
Automobile bodies trailers & semi-trailers,0.016960169193395658,0.05903046902467006,0.05379045045822921,0.0074329426735849835,0.34698526145345676,0.042650185453286346,0.05715919028578783,0.028478562997731546,0.04596215139124619,0.021261247907829205,0.015539527093264572,0.08252703717059562,0.010189346926057831,0.009994907407158221,0.05860530440283565,0.06535171384848985,0.08048592083019265,0.03697638609187127,0.04386520766960944,0.0478343999613451,0.054261360231691244,0.055377291824652154,0.08729188169794837,0.05294467167353809,0.0035867341812979322,0.06980973930123617,0.04296837199108803,0.06748539964497693,0.010850526928196486,0.01439045863807671,0.027358323228420807,0.0024224125364723332,0.047102911556197065,0.04751544243769173,0.044100296086133334,0.0,0.05890060815501185,0.36272264510717234,0.0054317691841350504,0.009994907407158221,0.10842222682282264,0.04265231082976665,0.05275516690811358,0.09979564972893697,0.1249525935934232,0.0528050594093541,0.159687245679123,0.0913485676551161,0.00727610424523948,0.05934747977476413,0.04515042975416081,0.03693282499228138,0.05721288418941598,0.03930379060185658,0.010516014765338153,0.01592807538689564,0.07503056253168824,0.07619302557377375,0.039950020320312835,0.0561710244987178,0.028952330283465277,0.052596353943153804,0.015451173187041336,0.08657482180687896,0.007573987095262454,0.07469812064794513,0.21381185094483043,0.052755166908113584,0.042801068492921354,0.06053232668375129,0.06893283392215128,0.022224249037452574,0.04710273351646572,0.08751121038048286,0.04040856691831157,0.02682719297771176,0.05059028153430723,0.011457161835249806,0.06921606714458867,0.1330082221486874,0.08751121038048286,0.060975566976642644,0.06195583673818514,0.04859586954992031,0.0502001478879652,0.049511119049550356,0.06101985477201164,0.018527406998321005,0.07059202543345522,0.038314305270759644,0.05528550363626477,0.023781493103100525,0.08311692448392617,0.0428641262500929,0.053084920648527587,0.0,0.02210352582494759,0.14113827722174455,0.021308505461064126,0.08701322675870907,0.049893734038678986,0.04439741650260875,0.0031463383903267456,0.09170509164606779,0.04726395822437171,0.04339527458449516,0.05921561000722284,0.10411321241256209,0.03669403041412866,0.17323624134248,0.0645062515350144,0.05999279848242463,0.049106574067939994,0.048490056401982146,0.04802333902540922,0.06249876856292971,0.004708204473508879,0.0451375217939152,0.04534629492415668,0.049668738091772496,0.08001340395164155,0.034423222617040054,0.23456209952205592,0.02681459668970517,0.0,0.05190383947804975,0.05938160258429279,0.04888951929115893,0.05400632628124897,0.0889398202058777,0.13410979651031082,0.05932272982000183,0.07476969392011701,0.05383896708196786,0.050538844111717725,0.014278252161771528,0.03526642978527747,0.08029083782375969,0.06098795209754771,0.10618847203117034,0.05173617539279442,0.07725332893416162,0.05239815549476816,0.06161518396016368,0.055948298563057185,0.0617509119491399,0.0031463383903267456,0.052527185252246145,0.053758778438378466,0.05335591103452535,0.07797605984439421,0.17270190325577534,0.06431915483998274,0.012900395273156718,0.06628333991639472,0.016044831639875138,0.09122914570062583,0.03868803988693096,0.03866216178589119,0.045466077450184654,0.04747354717852166,0.0913485676551161,0.05987019283687746,0.07866210677802751,0.046342681459108685,0.0,0.03728114096678977,0.05442713141006183,0.04014775639372889,0.037997002731546985,0.04717045186322185,0.05971210980197199,0.04868249830349385,0.019567148154944973,0.13300822214868746,0.04700612860023815,0.05479046827099005,0.10204200992080974,0.06163872196343183,0.04093403879521234,0.06864589976604646,0.05248437612320399,0.06688312193457319,0.03513524816784111,0.0,0.07452963076808124,0.04371875880794965,0.03670474637422779,0.014195380836793612,0.045152601027771674,0.1736539275444032,0.018630405270329234,0.08536569431919425,0.07024290828132909,0.049254583148848764,0.029417120515008287,0.07046181184086753,0.09337936847253711,0.05609690773986113,0.05938874045345859,0.052310258002304294,0.05320010509202201,0.05408538346792918,0.006811291782350607,0.046376014720422624,0.06275058822664147,0.038112241071736004,0.06825354849771917,0.04083935899211136,0.05887205265364242,0.016564432079382102,0.051352625813730304,0.028889162950843667,0.1516681461998065,0.02140311228163088,0.0282083078692168,0.055239232806909726,0.049523863951743505,0.07915808027794102,0.05284844349039614,0.0,0.028129683320312893,0.0031463383903267456,0.02002591648367592,0.0,0.016808446163693435,0.1292875921381773,0.04346164457895249,0.052958444852017575,0.04363214065996673,0.04073302173180937,0.04083935899211136,0.05521105959059509,0.059287616692208195,0.05810479249081204,0.06215867251983214
