,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.00031454725482196895,0.4003454920722827,0.0004443083059689962,0.0003024292838081196,0.000397671273839332,0.0004132786781579396,0.0011057295775960853,0.00036868891446626735,0.0003697256967763086,0.0004698487554133737,0.0004135976352613197,0.0004271687314210941,0.000317114419815867,0.0004373343742373268,0.0004357020097880933,0.00038301157562194924,0.0004923822287413129,0.00042358006189440286,0.0004553206610133228,0.00042127122673394984,0.00045230785999428725,0.00046269330442661827,0.0003299621198701085,0.0007707416657708932,0.0003367660242195458,0.00041547237935156894,0.0004280942811822358,0.0004229267542260169,0.0003739975936621261,0.0002970119735774886,0.00039237327316080046,0.00017973148494491358,0.0003429831746622261,0.0004590213320518421,0.0004609636293313323,0.0,0.00044392936352882675,0.0004436744144232543,0.0003658300920437781,0.0004373343742373267,0.0005440263933404712,0.00041600834321095807,0.00046023787150268,0.0004454780383936009,0.00046312708255873077,0.00045474500939405655,0.00046102469364347787,0.0004373170650369977,0.00024586992438281613,0.0008228216967396518,0.0004184907641035102,0.0003889253317377676,0.0003951102903972968,0.0003262496878164709,0.0004374015160634832,0.0003002628523747381,0.0003890011383979262,0.0004340077027093126,0.0004362698393796065,0.006631941543852198,0.0003943326311026014,0.00043084163589384415,0.0003381384613369911,0.0004570608411315899,0.00011528007273311255,0.0006351344115082481,0.0006727500321204567,0.0004362698393796065,0.0004076752456033332,0.0004381307907179333,0.001812361908635122,0.0004328745249179591,0.0004531632572296959,0.0004252332123873331,0.00042842761530885714,0.0011793694625618736,0.0004283618597827029,0.0004579962812084288,0.00044289556704820533,0.0003778453859009442,0.0004252332123873331,0.0003802751452625115,0.00044434363478471935,0.00041943553710394645,0.000449095491099588,0.00045223753959659747,0.0010605950503758338,0.00041127940366611065,0.000338631042152582,0.0003372848985268241,0.000430414135962592,0.0009770607947490577,0.0004634905916846621,0.00035489759025664105,0.00046354467026537286,0.0,0.0003801130044700487,0.00041427857798810586,0.0003590992650297324,0.0004232334756325664,0.00046443581714804603,0.00046109219812716536,0.0005137135742376443,0.00039781437662995983,0.0007376590097196191,0.0007778176853625495,0.0004231209513824693,0.00038896076384829277,0.0003531040047862288,0.00037040666302663613,0.0012012549083858606,0.0004426627503620855,0.000397564742962139,0.0004148369753442593,0.0004179010053137113,0.00046000172458116365,0.00044779544857384405,0.00029967453032700534,0.0004526840055943285,0.0009004073150050342,0.0004567192704855275,0.0011580903646119128,0.000449950978242686,0.00044250915703784215,0.002005535794431132,0.0,0.00047601653572921767,0.0004508901277086425,0.0004217167292497721,0.000431666557095694,0.0004276287897898533,0.000441558412477619,0.0002932310378355686,0.0004066806959704895,0.0004578772621971346,0.0005930910852180069,0.00038344437696605303,0.0003177213887681621,0.00041577454527184964,0.0004632304488824948,0.00041588709872048804,0.00046098618176977207,0.0004220717055082078,0.00044446311024022356,0.0004538093024399221,0.00045710817584500887,0.0004228648572126644,0.0002906513412691868,0.0004267850835011491,0.004702937214955219,0.0005130597368934141,0.00044820738902886386,0.0004121777534586678,0.0004471245653419712,0.00043766366601224945,0.00045062927998902987,0.00045823544438272314,0.00043764322285354414,0.00042090141790049524,0.00041989550687322866,0.00045967053849074225,0.0004360568635669755,0.00043766366601224945,0.029271826064019107,0.0004321389371218808,0.0004331379385230975,0.00039937927734967946,0.0004683491395628047,0.0004432070925695661,0.00046011821766267437,0.0004228728170980734,0.0010526499701433772,0.0004144998448692897,0.00032164806843873244,0.00037784538590094415,0.0004247074089106952,0.000501466019633619,0.0004308285031359533,0.0004383976971872047,0.0004795760160624925,0.0031694002678536366,0.0005570772247195277,0.003126703225993355,0.0005137135742376443,0.0,0.0004382153650153447,0.00033294833448513876,0.0004492455020885538,0.000386872070292849,0.0004356521730205428,0.00047253784909479386,0.0004150829259227517,0.00041563093361117795,0.000448238519196371,0.000941417371243386,0.00036300208495236786,0.00043951134160867403,0.00042737468181657385,0.0004280962080482716,0.0004583290575702097,0.00029393724655182006,0.0011702784408065573,0.0003981291326276412,0.00028745440672194955,0.0005767403932007043,0.0004815786736862407,0.0004628177425634514,0.0004730513883006249,0.00045237772659605227,0.00033797751507266295,0.0004601808011933056,0.00045464459897471806,0.00034210888039615673,0.0004045695464562038,0.0002658285131262513,0.00045353916532290574,0.0004536853368212753,0.00039795074893484627,0.00045373758716600344,0.00028179671853310466,0.000420901417900495,0.0003199039817131881,0.00028623085389947294,0.0014895611022043716,0.00042090141790049524,0.0003753558996701013,0.00032807384858171083,0.0003213391995069315,0.0004648950432626303,0.0004498631003479971,0.0004317754374073243,0.00045237772659605227,0.05253047730066845,0.00045408718715604803,0.0005140985128278985,0.00046785329793796895
Agricultural and forestry machinery,3.273973902410995e-05,0.3529112839741822,0.00233520528113554,2.0811834519766795e-05,6.136073271027823e-05,4.2213105119382556e-05,0.01929798607160979,5.255010774809406e-05,8.814705357152659e-05,0.0001811451887867506,4.408538489815406e-05,4.432342252586116e-05,3.8539685769295596e-05,4.3681679543580834e-05,3.4978498368366164e-05,0.0006101924346694406,0.0012453592237121622,5.099960323039367e-05,0.0008125298162592925,8.21889045391286e-05,0.0016123783368403287,0.0003712397280651095,0.00011211717027045577,0.0047114744725968785,2.8956069357337004e-05,7.284578141177717e-05,5.363997626589725e-05,7.25572650490273e-05,3.630773263765e-05,2.1348455964181613e-05,5.447474507011673e-05,5.180103219136327e-05,3.232912131581007e-05,0.0007869003646170984,0.00013674488973586298,0.0,0.0915497219345633,0.00025834781207785155,3.921554896818985e-05,4.368167954358084e-05,5.9661392473503495e-05,5.5796392233808014e-05,8.291349100442936e-05,0.0013108188557346657,0.00012103721690504215,0.001679234621971229,0.00021879879214339973,0.0001493157480012218,8.412209007575263e-05,0.0024136422950402463,6.874173385186126e-05,5.8610009415416895e-05,5.419502090727052e-05,5.039542272064732e-05,4.3681679543580834e-05,4.214604488317602e-05,0.00010333293491132523,4.7141848304367576e-05,7.68351701232785e-05,0.042215081553601035,8.401493628349748e-05,6.627305075965938e-05,6.095026398964394e-05,0.00017173465721043307,0.00011181959949028734,0.0002299595402166223,0.00011646415298839376,0.0,4.129526583474865e-05,5.4243106783953976e-05,0.00047849098583310616,3.582205533475339e-05,0.00016428733072753007,0.00013105650344613545,4.432342252586115e-05,0.0003481308248626848,6.74209776746664e-05,8.41999146450443e-05,0.0012208196133015763,9.378714125683831e-05,0.00011820220358247895,0.00010299195806095954,0.008476571898305179,4.775815408370364e-05,0.0001879156479610486,0.0018361083583696171,7.069721041235699e-05,0.00013227294493572232,6.503131502865625e-05,0.018535445528564776,6.514897793276375e-05,7.14563635458715e-05,0.00024473232848690776,7.104161066915504e-05,8.24812538203597e-05,0.0,6.451900015827384e-05,6.41756205957713e-05,5.731953619978689e-05,9.194677482392775e-05,0.00027229541255208866,0.00014339349593432224,2.0811834519766795e-05,8.868535086912439e-05,0.0001382140646780214,0.0012717388936522454,5.840277733505587e-05,5.4011725798789784e-05,2.0842144639848768e-05,0.003444748020656301,0.0007462273951222327,9.19794069548011e-05,8.922148845673298e-05,0.01617741007925207,8.893707951429483e-05,0.00020929030851862192,8.476353741709078e-05,2.823306100163737e-05,8.486781276034993e-05,0.002327604108902173,0.00018626943395447744,0.007145498744852544,0.0003199815550365494,0.01736314372412119,0.0012804670003284942,0.0,0.005568491141522785,0.0010244303419748382,6.588375167650642e-05,6.717991354674906e-05,0.0002520331325096366,6.316065507887739e-05,0.00017017615587784914,7.855887371361613e-05,0.005893351054747119,0.03585372533126284,4.023547707128314e-05,5.069987936629236e-05,9.794527353655765e-05,0.005375837659898558,6.558771812410572e-05,0.00017297395122060994,8.081696519198945e-05,9.177730997272652e-05,0.00013084453487699182,0.002666273297153446,0.00015947677032346623,2.0811834519766795e-05,0.0004253386803494136,0.003277821389372426,0.0016152119798456919,0.005061402928250114,5.8635767594300456e-05,0.00021612848706511115,6.239586099378246e-05,0.009069975592810801,5.405205214211735e-05,0.00010821063635106201,8.252483270508479e-05,5.3836812905077756e-05,0.00021879694202300943,4.688723993905399e-05,0.00015900300595455156,0.0059684274125208405,4.947069792792648e-05,5.52366395767474e-05,0.0001812859426224468,0.00021729675507110556,6.999042140746422e-05,0.00020128390276306855,3.6046757278486494e-05,8.291349100442939e-05,7.318336665048945e-05,5.477339787649651e-05,9.378714125683827e-05,5.7760135837294066e-05,0.003291879068922436,0.00021696458969865565,0.00013771090971304302,0.0007932518897912796,0.0014581262667586062,0.0029544763816121387,0.0008088024216562537,0.0009560488263992076,0.0,0.0002842371118110299,0.00019926233411466634,0.014325008383141777,6.573683670482583e-05,7.368409947584681e-05,0.042498079250082255,4.3953978270995946e-05,7.634779029383781e-05,0.0024068415286912564,5.379980192961573e-05,0.00012966482922159784,7.147703459037865e-05,4.487966231198481e-05,4.927508255478789e-05,0.0011646435210153803,2.205551612494053e-05,0.020494082418922633,0.00039015672537908797,4.260646834232621e-05,0.001971355351978615,0.021724144690260586,0.00021414038784534802,0.000444428451068099,5.099960323039367e-05,7.946534253371027e-05,0.0005287165972286122,0.13150824824758459,7.080829816731366e-05,0.0008915090461754645,0.00020107951620713162,0.0001579687931864419,0.00013223094187636285,0.012648449491610748,0.03533423461325766,9.067017521277748e-05,9.351939374060601e-05,9.780299240789844e-05,2.0811834519766795e-05,7.016032060674115e-05,0.0,0.00011966829595691979,0.00015235958219044713,2.9255898173708805e-05,0.00019132600496987094,7.772449969416506e-05,5.381621878846404e-05,0.0001078019079752963,0.0056343466570310625,0.0013191223484106487,0.02762504093028837,0.011168576528538749
Aircraft and spacecraft,0.002052596410951012,0.001651081190994369,0.001372748909843829,0.0017156011177333313,0.0012727783579511225,0.001535467229048493,0.0017994047138556236,0.0015170988463514108,0.0010024103618780744,0.002417444137979633,0.00205802010976452,0.0023652737057832398,0.0013319638617594013,0.0009503861100805474,0.09939006033446782,0.0015022681161797895,0.002498885113013373,0.004698393658540246,0.0027186451594848403,0.0019029123719601217,0.001488458318691292,0.0013676716093037997,0.002522471073879996,0.0017809359618026553,0.04180286599140573,0.0010333104699693245,0.0009296270764268964,0.0031534353262383337,0.0010612866930640038,0.0010853690777472128,0.001451176487172073,0.0015846237170235172,0.0014038470667823598,0.0017082365241444743,0.0009587243523149248,0.0,0.008300046434639382,0.002642279877213823,0.0017532567614733734,0.001447373310813658,0.0020949075296906676,0.0011107231779827816,0.0014290547667458661,0.001135800421059711,0.0012356434267817961,0.0015712580156410064,0.001189877657685019,0.001226225283990856,0.0013329361892277139,0.0016090047269404658,0.001179738784232302,0.0012238384029649514,0.0010816413460030766,0.0018157645822093125,0.0009503861100805478,0.001607503592274361,0.002178592588290756,0.00242208176273518,0.0023976497115692393,0.0012104367295600047,0.002547799767681519,0.0014440805009566942,0.001059883405036524,0.002052106480762868,0.0010714075151753695,0.0016743015411764546,0.0019679232517822607,0.0,0.0006652065469854549,0.0016230736913322857,0.0018144579407401327,0.0012335750756453524,0.001013624944106254,0.002560950108787095,0.0009296270764268964,0.0013200607011271406,0.0023845364203686995,0.001287544744324961,0.0012268672274777924,0.001435940258533679,0.0025716013552201083,0.002621513836223024,0.0016185120255133298,0.0017242648271886898,0.002017682628848238,0.0025704081065386778,0.001180908868379415,0.0017820873952681421,0.0023781426370873826,0.0017527618010229175,0.001328613402636782,0.0012335831314640013,0.0020248118866319957,0.001128137178564742,0.0016723810940648723,0.0,0.0018721104920376964,0.017282990820945962,0.0010614916093994434,0.001623126907128707,0.0016073365737473463,0.0014802051504502693,0.0013732403502538962,0.0010761727682777331,0.0025160800095604145,0.0011283453546964749,0.0013867511065902244,0.001243645845872191,0.0008618237272556642,0.0010598655511435103,0.0013200607011271406,0.0014029961523179923,0.0014655869858656405,0.002020799315269955,0.0012525267769911265,0.0012302782899933393,0.0010397557519665358,0.001078608455943463,0.0010963270896631229,0.0013700430302138842,0.0012759511639319039,0.0015859766779963075,0.004571485967802583,0.0016632020809704458,0.001272979011386948,0.0,0.0028785423750962835,0.001251993056570567,0.007677424759171613,0.0011783739643633074,0.0019332737191808944,0.0015124204729662536,0.0007364235191838286,0.0021008433199759388,0.0009847463705184927,0.0013201406332290946,0.001111890678148501,0.0019589524228293847,0.0023825748721703365,0.001175264222847818,0.0018713561822175948,0.0010061926889624417,0.003452178687530036,0.0011371990345151115,0.0,0.0012462309785346304,0.0012797871068722115,0.002436694974035502,0.0019670339524375515,0.0010183727467608075,0.0013005826452527132,0.0021490934257054626,0.0009613928413179202,0.0009404041677840304,0.0,0.004925246331702989,0.0011027256764816248,0.0009832808593246494,0.001436885578753639,0.0016437712063660207,0.0014001062508398078,0.0009503861100805471,0.0016134043453959524,0.0017704924556250425,0.0014447363503289022,0.0009296270764268964,0.0013917541246519307,0.001625155264114801,0.001007546525164991,0.0013369888265399466,0.002115921559394106,0.0011207153700217452,0.001180908868379415,0.0011090323485223926,0.0014359402585336794,0.0009938228926339363,0.001614779833449497,0.0017581827237320828,0.0011207153700217452,0.001868469006904297,0.001490556378447716,0.0030406546418136793,0.0011119201487291405,0.0013732403502538962,0.0,0.0013825569836402106,0.0010305753520233908,0.0017346281716316258,0.0018782514855850906,0.0014155755422385532,0.0011968463035463238,0.0016134355378380782,0.0013567118388728896,0.0015279192678693263,0.0037659221137272556,0.001349805893604747,0.002377688002233932,0.0025215206902919505,0.0022743083722711346,0.0014649031517180524,0.001138251007285997,0.0012915499318357437,0.0015370734635573222,0.0017302324451371324,0.0014850424433123534,0.001357462047928044,0.002468621093116327,0.0012081936154265459,0.001279489492122326,0.0019458789060593257,0.0011805972072752547,0.0012152054500712108,0.0011165217977604821,0.000981954849864507,0.0013114881919597343,0.0014029961523179923,0.0011820374334395732,0.0015471773674370793,0.001692602241481946,0.0005099070660504643,0.0015180405126204407,0.0012085894303108305,0.0009832808593246494,0.0013248774002396753,0.0025716013552201074,0.0011188120332215345,0.00278452188119922,0.001328092651884421,0.0017440603051537367,0.0010299834356744214,0.0011529672957767585,0.0020453678622755185,0.0017378054759315193,0.0013267264131565507,0.0013682821182681394,0.0016180238425341639
Animal feed ingredients and pet foods,0.0,1.0000000000000049,1.000000000000082,0.0,1.0000000000000815,0.0,1.0000000000000786,1.000000000000082,1.0000000000000817,0.0,0.0,0.0,1.0000000000000815,1.0000000000000817,1.0000000000000813,1.0000000000000813,1.000000000000082,1.000000000000082,1.000000000000082,0.0,1.000000000000082,1.0000000000000824,1.0000000000000815,1.0000000000000746,1.0000000000000824,1.0000000000000813,0.0,1.0000000000000815,1.0000000000000808,0.0,1.000000000000082,1.0000000000000815,1.0000000000000817,1.0000000000000815,1.0000000000000813,0.0,1.0000000000000822,0.0,1.0000000000000824,0.0,1.0000000000000822,1.0000000000000828,1.0000000000000822,1.0000000000000815,1.0000000000000815,1.0000000000000826,1.0000000000000822,1.0000000000000817,1.000000000000082,1.0000000000000822,1.0000000000000817,1.0000000000000824,1.0000000000000822,0.0,0.0,0.0,1.000000000000081,1.0000000000000815,1.0000000000000813,1.0000000000000688,1.0000000000000817,1.0000000000000815,1.0000000000000817,1.0000000000000815,1.0000000000000813,1.0000000000000813,1.0000000000000797,0.0,1.0000000000000826,1.0000000000000815,1.0000000000000813,1.0000000000000815,1.0000000000000817,0.0,1.0000000000000817,0.0,1.0000000000000813,1.0000000000000822,1.000000000000082,0.0,1.0000000000000817,1.0000000000000817,1.0000000000000815,0.0,1.000000000000082,1.0000000000000813,1.0000000000000817,1.0000000000000822,1.000000000000082,1.0000000000000815,0.0,1.0000000000000815,0.0,1.0000000000000822,1.0000000000000826,0.0,1.0000000000000817,1.0000000000000817,1.0000000000000815,1.000000000000081,1.0000000000000817,1.0000000000000813,0.0,1.0000000000000817,1.0000000000000815,1.0000000000000817,1.0000000000000822,1.0000000000000817,1.000000000000081,1.0000000000000813,1.0000000000000786,1.0000000000000822,1.0000000000000806,1.0000000000000815,1.000000000000082,1.000000000000081,0.0,1.0000000000000817,1.0000000000000826,1.0000000000000717,1.0000000000000817,1.0000000000000817,1.000000000000082,1.0000000000000824,1.000000000000082,0.0,1.0000000000000817,1.0000000000000822,1.000000000000081,1.000000000000082,1.0000000000000813,1.0000000000000817,1.0000000000000815,1.0000000000000817,1.000000000000082,1.000000000000081,1.0000000000000822,0.0,1.0000000000000826,1.0000000000000813,1.0000000000000815,1.000000000000082,1.0000000000000822,1.0000000000000824,0.0,1.0000000000000824,1.0000000000000817,0.0,1.000000000000082,1.0000000000000824,1.0000000000000813,1.0000000000000815,1.0000000000000815,1.0000000000000815,0.0,1.0000000000000815,1.0000000000000824,1.0000000000000824,1.0000000000000817,1.0000000000000826,1.0000000000000813,0.0,1.0000000000000824,1.0000000000000746,1.0000000000000817,0.0,1.000000000000081,1.0000000000000822,0.0,1.0000000000000815,1.000000000000082,1.0000000000000826,1.0000000000000813,1.0000000000000817,1.0000000000000817,1.0000000000000822,1.0000000000000757,1.000000000000082,1.0000000000000815,1.0000000000000817,1.0000000000000817,1.0000000000000813,1.0000000000000822,1.000000000000081,0.0,0.0,0.0,1.0000000000000817,1.0000000000000817,0.0,1.0000000000000786,0.0,1.0000000000000817,1.000000000000082,1.0000000000000813,1.000000000000082,1.0000000000000822,1.0000000000000813,1.000000000000081,1.0000000000000828,0.0,1.0000000000000813,1.000000000000082,0.0,1.000000000000081,1.0000000000000815,1.0000000000000817,1.0000000000000813,0.0,1.000000000000082,1.0000000000000824,1.0000000000000817,1.0000000000000815,1.0000000000000817,1.000000000000082,0.0,1.0000000000000815,1.0000000000000817,1.000000000000082,1.0000000000000817,0.0,1.0000000000000817,1.0000000000000822,1.0000000000000815,0.0,1.0000000000000817,1.000000000000082,0.0,1.0000000000000822,1.0000000000000817,0.0,1.0000000000000817,1.0000000000000817,1.0000000000000824,1.0000000000000824,1.0000000000000826
Articles of concrete cement and plaster,4.493618387750952e-06,0.035509052842012605,1.4937142426242013e-05,2.7651432368363948e-06,2.5877433865896e-05,5.635744287669234e-07,0.0005122559964214993,1.0198183250771582e-05,1.0025280178036035e-06,2.0446997067324866e-05,1.1684728982239887e-05,1.0448822689183855e-06,1.4025795318200083e-05,9.683692786906576e-07,2.591135143498569e-07,3.2219532816730825e-06,2.98572689504907e-05,1.2301943199605003e-06,9.285735478411186e-05,2.482296903220699e-06,2.2798228449831207e-05,3.193346847352914e-05,3.334348258616951e-07,0.0003514324765014454,5.738995314235796e-06,4.127165149331082e-07,3.896221405453527e-07,2.7899449883291077e-05,6.969252328469104e-06,1.500069055132178e-05,2.4085015024545685e-05,6.090239835093441e-05,6.420373731856286e-06,2.0372235589001806e-05,0.00020648563217318613,2.7254958571192886e-06,4.410356236365239e-05,8.638149703429384e-06,1.1684728982239887e-05,9.683692786906576e-07,1.6001051505366767e-06,2.7543265334817672e-05,1.8695924820736603e-05,1.079157446066241e-05,3.2880409775313023e-05,6.0010556371448875e-05,2.295601571283963e-05,1.7080247936488508e-05,9.059368224920473e-07,6.718775467297756e-05,2.4916062306642716e-06,3.7065571760769113e-06,2.9252701640819567e-06,2.6176385667226564e-06,9.05477662068109e-06,5.742493289273132e-06,1.5912331523569328e-06,5.307524202255132e-07,4.475832773147412e-07,6.928292294330009e-05,1.3183918868088113e-05,1.0448822689183855e-06,2.7254958571192886e-06,4.079902857753264e-06,1.1836518246040587e-06,5.831993701979029e-05,5.032150865895826e-05,0.0,3.1369932068802663e-07,9.056275485572434e-07,5.8368134972459114e-05,3.5993492361610687e-07,1.8769815653160067e-05,0.0009226016968881733,4.068344582525776e-07,0.00011393358943323556,6.0142570463618275e-06,1.7954844866056165e-05,3.086889024244475e-05,1.0998839359158724e-05,0.0009226016968881733,2.7864080904117817e-07,4.394941390733913e-05,0.00013970982446075833,1.9696949246016388e-05,5.9868338388135875e-05,6.048862856758635e-07,4.8423399815766906e-05,7.848297453177218e-07,2.287972103085867e-05,1.0671669465632876e-06,2.3555089252185296e-06,2.786880440470219e-05,3.522591495601124e-05,1.9337497924680052e-05,0.0,3.1962512215086443e-06,2.9064435514371056e-07,5.890230975238218e-06,2.0339578835642128e-07,2.0173674269433827e-05,0.0002065096013668428,0.0,5.620588152439025e-05,3.547335294130441e-05,2.743107355970428e-05,5.230272041101719e-06,1.0240036187070203e-05,5.841741279858529e-07,1.2366621601242347e-05,0.00019169760025675758,4.540317892908137e-05,1.57083831822853e-06,5.825258722237167e-05,1.3249104242259163e-06,2.0157569315235465e-05,1.8451106906463496e-05,3.853102641093549e-06,2.873998771243024e-05,0.0003104752440311163,2.090566962065777e-05,5.790165351341932e-05,3.071748823187573e-05,1.656948697572985e-05,1.5927524400631248e-05,0.0,0.0047354149648661465,4.5783950226944146e-05,2.962043262028461e-06,2.9540862396185965e-07,1.251961672054462e-05,2.1278494724161813e-05,1.632087000695201e-06,9.895078227294131e-07,6.323667170363606e-05,0.0002720128782856221,7.274069321760769e-08,1.5983135171817085e-05,2.0529365580683536e-06,2.1306312378607758e-05,8.787915257801789e-07,2.376243455627727e-05,4.468895043484487e-06,2.3823996668807054e-05,2.7708374717707285e-05,0.0018954019746641262,1.1741708332073958e-05,2.586645681511517e-06,0.00013571381894824836,4.641933270032891e-05,2.00316829008407e-05,4.564265844130724e-05,5.282108270729295e-06,2.0585990311373274e-05,1.593408356316917e-05,8.854163908224323e-05,2.9396527160010097e-06,1.6896955808260503e-05,1.4806376909312579e-06,6.608294060528051e-07,0.009315768033221086,2.683372409060946e-06,1.6896955808260503e-05,0.0005967688509045528,7.942493922297515e-06,1.6896955808260507e-05,2.03742263828968e-05,2.403213271272967e-05,2.7538705526153683e-05,1.8789655642857052e-05,3.5907876816449934e-07,1.8771599374809778e-05,1.8507125006408898e-07,3.664752777346171e-05,1.0998839359158733e-05,8.732502306231162e-06,3.4008598787259007e-06,1.5129600486799595e-07,3.9242045954972156e-05,6.93756112174144e-05,0.00021479632011625312,0.00021662361406763535,5.520478157221658e-07,7.814064955938576e-06,0.0,0.0006468712435771179,1.755833294081749e-05,0.022954321404992355,3.8780708630591e-06,4.552969731176948e-07,0.0002646708693108127,1.2561306824967336e-06,4.738434719038074e-06,7.906763208334903e-05,8.006551017429709e-06,9.493635587904358e-06,3.705183284962877e-07,6.909714759558132e-06,5.435777448970861e-07,4.462299755963127e-05,3.0896136410091343e-06,0.0001897595824635898,6.7148504842685e-05,3.3976097192566032e-06,4.592295048287188e-05,3.729407299207585e-05,2.097197520196415e-05,2.045062058199763e-05,1.807525264376754e-05,4.057149592703279e-06,1.8408551834002742e-05,1.7394422484136403e-05,2.5382922996032566e-05,6.060505441248624e-06,6.579558249153569e-08,1.8769763546962266e-05,2.4996603919332212e-05,4.133701109797613e-06,8.810378639202202e-05,4.177156646453187e-07,0.0,1.4369964136644356e-05,2.755268412323475e-06,1.9256748757556738e-07,0.0,1.2403203283379623e-05,1.2496619410818391e-05,2.962111323614431e-06,2.2264877802682415e-05,1.5636679407547173e-05,4.740458432519756e-06,1.807525264376754e-05,0.0001952789671183821,4.528376767501478e-05,6.474890173289598e-05,5.3042154302356216e-05
