,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.0037246477672660404,0.00782504342429668,0.005889180680201227,0.00357023969438756,0.00501233837256717,0.004897351716849149,0.005676419521997281,0.004222239134554878,0.19778098630988641,0.005117775639093828,0.0051068267732373405,0.005525258171095875,0.003758999319350215,0.004941010585666592,0.0055087050535627576,0.12383689366061866,0.005287566380038405,0.0054685898298017874,0.0053515951168358975,0.005023854164812864,0.0053466481053859646,0.005951368403058487,0.004939930992618129,0.006042227107465644,0.003975404423558113,0.010231468661380512,0.0052511899567271895,0.3677979401578823,0.0044182989124069896,0.003515069542425739,0.010281431471431351,0.0020802100356734216,0.004172082339744322,0.005313153651391832,0.009035859159644624,0.0,0.005112094839518762,0.005146117668486642,0.004451766769856511,0.004941010585666592,0.005107091934807901,0.004837814278547866,0.005257059974911629,0.005171126659989899,0.005231915341133623,0.00521451544638297,0.005050003410840724,0.005141284657668974,0.0028169784207664438,0.005399909124189667,0.0048846847539411094,0.004504937168464458,0.11408063155505815,0.0038385554469021047,0.004941945294487332,0.003562126323708713,0.005542158142993194,0.005401983309203154,0.0051909330835152225,0.005352092663981049,0.004572611096302302,0.006049467231297109,0.0038479453197820582,0.02087955876835202,0.0013268253327911397,0.007148266156322497,0.005532462922330276,0.005190933083515222,0.004846526031098838,0.005682397300679062,0.006058753353578999,0.005234560812475103,0.005161370939300089,0.005012271902575532,0.005257724850435321,0.006711040734213811,0.005868865924503131,0.0051744564199123445,0.0054315687543425644,0.00457595501294135,0.005012271902575532,0.043841336008519895,0.00522985928426572,0.004971469358739457,0.0076818581952305285,0.005146549882632057,0.00487436529911875,0.005115881713159554,0.004571120597037789,0.004012554646613422,0.005962111925499552,0.004597567968732888,0.005379895044191688,0.0038454963636841066,0.005261234453141554,0.0,0.004440425099133496,0.0051767774540197355,0.004124917220076611,0.005030242152672146,0.005284974018681973,0.009630800263237791,0.005141936113867684,0.0046733670137955015,0.007464452290000951,0.005160410172713692,0.005194118313870765,0.004705194481736363,0.004309793520511133,0.004360707372504028,0.006808320145443944,0.005071425595615069,0.2554507618771294,0.005013719524420986,0.24427707572270937,0.00526598219607008,0.005105522601951425,0.003539609079938509,0.005451484433959913,0.005794156238206818,0.0053393636748485475,0.0053669858647890905,0.005288506556048686,0.005208912930804831,0.0053920589423823466,0.0,0.006430282402957635,0.005146610556952075,0.01555242224090551,0.005274277089891194,0.011261264194287633,0.005136177221797313,0.0034502983080017457,0.08942511486462666,0.005310462377120588,0.005382438114805364,0.004484347077949096,0.0037300412376924394,0.005499350356892875,0.005141719283162118,0.005059732572336005,0.006144068124860247,0.005777817253718471,0.06054580712613201,0.005431772223908909,0.005177668608152844,0.004932911077561353,0.003440257647609341,0.005361470899131143,0.005438045743434012,0.005332236209666503,0.005163112628345969,0.0050211628399549225,0.005432822243280537,0.005089503779666544,0.005942239005326443,0.004968378936681371,0.005080284995102906,0.004959786586104368,0.004978656038370511,0.00827451946014123,0.005089004705849465,0.005089503779666544,0.005998268735320023,0.00610160883860993,0.004830002119681044,0.005036702134816471,0.004965603404874369,0.005333920009278256,0.005082021239417997,0.005787413006280436,0.005883747539861995,0.016166047795769932,0.004992522832285277,0.0043079892273236884,0.004575955012941351,0.005026864466379621,0.005509055200562219,0.005315434994939809,0.005616030807267717,0.0052704138083238304,0.005122743775805399,0.005167181038817443,0.005141936113867684,0.0,0.0050836960989333,0.0038865601371536477,0.0051685546745815335,0.004429922188188643,0.005501884708301475,0.005435592113004494,0.005058385280042747,0.01160112001191105,0.007378042056832225,0.005140144854987205,0.004312207706129956,0.005420414178046383,0.005095497265866818,0.005338831996818993,0.005209212481867025,0.003485244504361645,0.005301849619411842,0.004885159559686409,0.0034035516620422816,0.004695570688043506,0.005198266489863893,0.005386941596488345,0.5308023543143834,0.005101543831792797,0.0254845643294199,0.005248044321377278,0.005343159121333027,0.0048448154592722155,0.005456405931145229,0.0033289615837928427,0.005247665672649914,0.005288218905554241,0.00450183205458768,0.011905707001835249,0.017463624166529322,0.004959786586104369,0.003696226699960016,0.0033886231362048494,0.06880662607401937,0.00495978658610437,0.004520762273980099,0.008881590142091968,0.0034761772998724285,0.005596971969997773,0.00517032747263075,0.005199625040344086,0.005101543831792797,0.00571450234081397,0.005171018453986125,0.005686405107801599,0.00527467108277475
Agricultural and forestry machinery,0.0011192664598533946,0.03010810664907043,0.007023053802842271,0.000584532245879098,0.002713956493943111,0.0012583776127626238,0.015126112823333704,0.002191693113847675,0.14171454189898175,0.002707818727068496,0.001069309618737088,0.0015519740036707332,0.0011189685348240042,0.0010681478315021167,0.0014377423451266012,0.04021381913235464,0.004084819909083299,0.001777260148793367,0.007628492066971861,0.0024531796835086384,0.003846051509070225,0.009417442944727735,0.009610150304384682,0.0029644885249031343,0.0007323777957704855,0.005032739437445502,0.0017380742430508263,0.09971000769872093,0.0016497572187243997,0.0006048097787753995,0.0019630099679630196,0.0017818093268670756,0.0010629552584999293,0.0035628139338793083,0.01590175677873345,0.0,0.0064330856596083305,0.0020884639838776474,0.001392191054438755,0.0010681478315021167,0.0021979698542940788,0.0020705042066297055,0.003951456868255233,0.005345844362385852,0.0039595389601775905,0.006035064552856399,0.004311684079544419,0.002222087111973101,0.001885973700967969,0.0038246120287838575,0.0016628617823755826,0.0018095546551787024,0.0051472634838677245,0.0015913881692538618,0.0010681478315021165,0.0010191780423039064,0.001821355885721283,0.003191987034154835,0.002333601841487196,0.00467721552043817,0.0011765899402446686,0.00267227605774308,0.0021589555839307876,0.009946024468149912,0.0030891393742767353,0.020620541418598256,0.002057374145031917,0.0,0.0011683198666487273,0.0031383429667340983,0.0045977039557874265,0.0017799772168693214,0.009913742335032925,0.002199838983204813,0.0015519740036707332,0.0028739081142988704,0.002568711572971859,0.002661045043124713,0.0030612279586372613,0.0020884521488454774,0.0023056508230757814,0.037381333519748886,0.002972799489326149,0.0012640158018925871,0.0045672966401585,0.004025491190919511,0.0018380957661018054,0.0031090054730283563,0.002136819727484603,0.0020904627394237943,0.0025539907400628625,0.002582237813987071,0.003026260527264256,0.002596544538607923,0.003642391625517771,0.0,0.0024590574876633743,0.0026886111268948736,0.0031671778653850637,0.0056553743205346235,0.005821232802116929,0.01902776510487249,0.000584532245879098,0.0025569599152838506,0.004579432657347343,0.0053650250362102464,0.002479419970569588,0.0020182047736007976,0.0008400901665510044,0.0016465400851620846,0.00390668421024614,0.0024080133494878285,0.2842713096873045,0.007947473707213404,0.07074654026620501,0.0054245603025617544,0.0025078682757729708,0.0009404082386582043,0.0024265023732876058,0.002801318487606649,0.0038668948987714666,0.0030883860040928066,0.00405220498811854,0.0042542761120781735,0.000888029620360636,0.0,0.009933520295393607,0.004157357076250463,0.017436552881405706,0.002212539188656394,0.006517116884263297,0.0022058125206076778,0.0024544439169153316,0.05303952507508367,0.004588159960775152,0.007716349444260059,0.0016151031935807466,0.002202899398444412,0.007110624510675896,0.009698739904183995,0.0024843788464495803,0.005549300117406342,0.007475288154961455,0.2528950313739899,0.002661990735952407,0.004997517470124922,0.005447084569662223,0.000584532245879098,0.0024336301745283523,0.0075961056897167,0.003369705053466783,0.0060944207259137385,0.0021323837394173766,0.0026867688869171105,0.0012144656480696473,0.005796782296887473,0.002956064629600761,0.001516571728269727,0.002463023822590771,0.0022877386387018493,0.012405328775585827,0.001199601939025144,0.001969793715882643,0.0032544923332974442,0.018810247235852978,0.0018890645832264563,0.001787833847988912,0.002444646499872926,0.0040686096120758795,0.003192894695330483,0.0028122646023382276,0.005792818940638246,0.003951456868255234,0.0017596629254174438,0.00215296052216027,0.0020884521488454782,0.002400244651190501,0.0023961442005284404,0.007906418526077546,0.006966428114514514,0.002485363810212691,0.015173782875131448,0.0028568528263187808,0.0025375632647104064,0.0,0.002642024893985293,0.0032293530369191716,0.0065711438521050235,0.0034436502792341067,0.002270639628045402,0.004614945306470472,0.0015404171607002342,0.010442397604559471,0.0016089944695515488,0.0016650081000867492,0.0026102399944218607,0.012816099688095028,0.0031805203499854946,0.002551087655128479,0.00437763669777749,0.00062384413175083,0.006238516775843694,0.02364819008407608,0.0011629207017032409,0.003468916043758493,0.004159631112753995,0.0045470363790819255,0.062310321333864854,0.0017772601487933675,0.006682659751466134,0.0037709147108918864,0.005029666376233732,0.002119183543025774,0.007653168847559706,0.004770138923130815,0.009174922084730266,0.0026690917796814624,0.007172914705267141,0.009133969884735289,0.008015985409831653,0.0014760767297839056,0.002280871411007052,0.000584532245879098,0.03158245923258425,0.0,0.0008310915789173776,0.0020193516594633597,0.005344038660234656,0.003598868536687007,0.002712671490071296,0.0019418029263283273,0.003515795103132764,0.005799297877057575,0.004738623516968776,0.0063238868948219135,0.00681423498310515
Aircraft and spacecraft,0.009724693773623103,0.03587233440468459,0.011590243331995653,0.01050741073400666,0.009318407035168659,0.008662660259405373,0.0143486587731402,0.008601220438516764,0.010376888596978493,0.009489336005440123,0.013504798693524249,0.018037054598709322,0.00903161235736833,0.0057313067239282405,0.010895370050699597,0.05980851033470665,0.04421448063736102,0.010575922993936086,0.05117078310051852,0.01289005475003933,0.17346407016755236,0.2286532349555291,0.16226450840696746,0.009530833249565617,0.010438800634964888,0.008005703995995149,0.008035338035587973,0.021113391060678565,0.007880902649557152,0.0076747815179355845,0.008732435154396936,0.008739720264172178,0.008964895912225622,0.008967604765482662,0.008109395093999045,0.0,0.008711386671140398,0.09863546730504312,0.011070404155833215,0.006956984125798772,0.010357603729272689,0.008558778181147333,0.012756888418193177,0.008721133093512797,0.023822661017893883,0.015524150091417891,0.05338617812593462,0.007789563675468905,0.014073516603188476,0.008898366410409352,0.007423952104967642,0.008433566586305856,0.008599607738754286,0.012021843342002797,0.005731306723928242,0.00980294092310571,0.010012876225850138,0.018432819177900874,0.015963473070673546,0.008635189800978153,0.009760930397904658,0.011889066258828867,0.007948407665774515,0.011508151058080842,0.00856569247053343,0.1274179480479771,0.012036513095268183,0.0,0.004648643108185184,0.012449783859674567,0.009884305756511735,0.008801989419097985,0.008175272880075888,0.009702804545316931,0.008035338035587975,0.008781418701538675,0.015900604157446707,0.008298212211921369,0.008224844319064792,0.015079581474790995,0.00972957244707843,0.047522164388027685,0.01113237116316847,0.008143701456628594,0.06424286798216973,0.009733080546361881,0.00903012722193418,0.014168527631472498,0.00764038796052196,0.01106809125880691,0.009218161920238294,0.009185776831646631,0.01640428290709115,0.008135404679785761,0.015960674662403418,0.0,0.009202898056314975,0.019749329612567597,0.007736245716727238,0.011612662009170424,0.012536626248401208,0.014802336133014704,0.007862063492359126,0.0084405896490968,0.025354638674176807,0.011761627036103641,0.007618213110002553,0.009239234651932297,0.003387840556458932,0.007713180617568112,0.008781418701538675,0.00829976732687959,0.1812510034261743,0.01237880040886507,0.015906349536128777,0.29303273136513264,0.00621855184384418,0.007501035423923512,0.010505785248566057,0.009332261529789764,0.4386145011694198,0.010740327729600999,0.010704160857688202,0.011582622811642428,0.008112840101878517,0.0,0.07352658296578932,0.00828197821183308,0.10076361894374089,0.008858711008262094,0.01391141100728167,0.011455657895928053,0.005328447899623587,0.02650650362024677,0.007984743640001669,0.009710383653610205,0.0084721142956768,0.009987292652788419,0.12367799306396028,0.10143187438656932,0.01642562669521939,0.042231592412412595,0.01675897830106764,0.3178711275916298,0.0,0.008680089477779264,0.006566168092554606,0.00995061228162723,0.01040436505093822,0.006316695207095084,0.01153536813670652,0.008867933872132503,0.008098954522092206,0.00821476117753927,0.0,0.012038634439757948,0.6955220115368781,0.007358743334995068,0.0150926772987976,0.007942152879382075,0.016705648983774735,0.005731306723928239,0.010618353288562973,0.012187013140466017,0.009694417716041128,0.01057545973173857,0.00803533803558797,0.08750575490479585,0.01472582430558873,0.007835532686378564,0.008364935417817266,0.01725809661577296,1.0,0.00903012722193418,0.0077586047987941945,0.015079581474790995,0.00740849579568282,0.008600180378349582,0.010974272118328826,0.08175585145498884,0.05125435886020837,0.16752551065262059,0.010398217249381905,0.007862063492359126,0.0,0.008348191647771933,0.007051702674889215,0.009447368297862625,0.010405291722673595,0.007935846693953006,0.17741188826781276,0.010555164520289035,0.40090249191037053,0.5010472019379555,0.010423250391319928,0.012801989935618483,0.09050635326648042,0.012019795111371183,0.009317618033998963,0.009861282723328466,0.008837545356532164,0.010063864160113824,0.3956373913803417,0.009915494900508666,0.4246161081617642,0.010024403561173793,0.019321651558273187,0.6877215431456246,0.009895522991941864,0.8154571591185157,0.007891957984914539,0.007802813723016836,0.007814491211055433,0.008244221489086453,0.01174793835498866,0.008299767326879587,0.008100224672233916,0.010166493772208381,0.0918811992922935,0.02790686834652031,0.014060891444898692,0.007585255885752311,0.007358743334995068,0.011373409142261617,0.00972957244707843,0.007773284516524791,0.018412991926696317,0.058882825714075535,0.0212796467566807,0.006068601324326199,0.006787362714599461,0.010228006485969205,0.013870953336697887,0.00848046500503631,0.009048048255128423,0.011290122182868203
Animal feed ingredients and pet foods,0.0,1.000000000000003,1.000000000000004,0.0,1.0000000000000036,0.0,1.0000000000000033,1.0000000000000038,1.0000000000000029,0.0,0.0,0.0,1.0000000000000029,1.0000000000000038,1.0000000000000029,1.0000000000000027,1.0000000000000033,1.000000000000003,1.0000000000000036,0.0,1.0000000000000042,1.000000000000004,1.000000000000004,1.0000000000000038,1.000000000000004,1.0000000000000033,0.0,1.0000000000000024,1.0000000000000033,0.0,1.0000000000000036,1.000000000000004,1.0000000000000038,1.0000000000000036,1.0000000000000036,0.0,1.000000000000004,0.0,1.0000000000000036,0.0,1.0000000000000042,1.0000000000000038,1.000000000000004,1.0000000000000029,1.0000000000000036,1.0000000000000038,1.000000000000004,1.000000000000003,1.0000000000000038,1.0000000000000038,1.0000000000000038,1.0000000000000044,1.0000000000000036,0.0,0.0,0.0,1.000000000000003,1.0000000000000029,1.0000000000000027,1.0000000000000038,1.0000000000000038,1.0000000000000029,1.000000000000003,1.000000000000003,1.0000000000000027,1.000000000000003,1.0000000000000042,0.0,1.0000000000000038,1.0000000000000029,1.0000000000000033,1.0000000000000029,1.0000000000000038,0.0,1.0000000000000033,0.0,1.0000000000000029,1.0000000000000042,1.000000000000004,0.0,1.000000000000003,1.0000000000000036,1.000000000000003,0.0,1.0000000000000038,1.0000000000000029,1.0000000000000036,1.0000000000000036,1.0000000000000036,1.0000000000000036,0.0,1.0000000000000033,0.0,1.0000000000000036,1.0000000000000042,0.0,1.000000000000003,1.0000000000000033,1.000000000000003,1.0000000000000038,1.000000000000004,1.0000000000000036,0.0,1.000000000000003,1.000000000000003,1.000000000000004,1.0000000000000038,1.0000000000000033,1.000000000000003,1.0000000000000029,1.0000000000000033,1.0000000000000038,1.0000000000000007,1.0000000000000038,1.0000000000000024,1.0000000000000033,0.0,1.0000000000000038,1.0000000000000036,1.000000000000004,1.0000000000000036,1.000000000000003,1.0000000000000033,1.0000000000000036,1.000000000000003,0.0,1.0000000000000036,1.000000000000004,1.0000000000000024,1.000000000000004,1.0000000000000027,1.0000000000000036,1.0000000000000029,1.000000000000003,1.0000000000000033,1.000000000000003,1.0000000000000038,0.0,1.0000000000000036,1.000000000000003,1.0000000000000036,1.0000000000000033,1.0000000000000029,1.000000000000004,0.0,1.0000000000000042,1.0000000000000038,0.0,1.0000000000000038,1.0000000000000044,1.000000000000004,1.0000000000000038,1.000000000000003,1.000000000000003,0.0,1.0000000000000033,1.0000000000000036,1.0000000000000033,1.000000000000004,1.0000000000000038,1.0000000000000033,0.0,1.0000000000000033,1.000000000000004,1.000000000000004,1.0000000000000036,0.0,1.0000000000000022,1.0000000000000029,0.0,1.0000000000000029,1.0000000000000033,1.0000000000000044,1.0000000000000036,1.0000000000000033,1.0000000000000038,1.000000000000004,1.000000000000003,1.000000000000003,1.0000000000000038,1.0000000000000033,1.0000000000000029,1.0000000000000033,1.0000000000000029,0.0,0.0,0.0,1.000000000000003,1.0000000000000038,0.0,1.000000000000004,0.0,1.000000000000004,1.0000000000000036,1.0000000000000042,1.000000000000004,1.0000000000000038,1.0000000000000033,1.0000000000000024,1.0000000000000044,0.0,1.0000000000000033,1.0000000000000036,0.0,1.0000000000000033,1.0000000000000033,1.0000000000000036,1.0000000000000027,0.0,1.0000000000000027,1.000000000000004,1.0000000000000036,1.000000000000003,1.0000000000000038,1.0000000000000033,0.0,1.0000000000000036,1.000000000000004,1.0000000000000036,1.0000000000000033,0.0,1.000000000000003,1.0000000000000042,1.0000000000000029,0.0,1.0000000000000033,1.0000000000000027,0.0,1.0000000000000036,1.0000000000000042,0.0,1.0000000000000036,1.0000000000000038,1.000000000000004,1.0000000000000042,1.000000000000004
Articles of concrete cement and plaster,6.466660224213232e-05,0.0320843677980055,0.00016463369551938093,1.5285981596764964e-05,0.0027403560342590194,4.000413340097272e-05,0.001214200770321393,0.00018615426130119163,0.02009925232045737,0.00037098171288012515,2.6395669540917114e-05,0.0017215740799478181,7.996443962554241e-05,2.316120691097597e-05,0.00011471353532600452,0.07155220685571417,0.00037390979769254463,8.074557456934898e-05,0.0005221274042490052,9.605155522464204e-05,0.00023557193951321003,0.0003779636501720576,0.00016108524017587156,0.0006750135049178232,3.7966093758808885e-05,0.002656496994250216,2.7386003654102305e-05,0.6835887468659801,6.012006761378765e-05,5.793793109031034e-05,0.00030549289101430003,0.000453607806098541,5.584904638157e-05,0.00035015218518232103,0.0008647725339890044,4.4370211859186794e-05,0.0007467080182507909,0.0001672125504249441,2.6395669540917114e-05,2.316120691097597e-05,0.0004935804776573515,0.00023985951913328018,0.0003407953048560794,0.000148256347686674,0.0002081703208193576,0.0006037461052219422,0.00022772618399959064,0.0002694701720947093,1.1282923932920372e-05,0.00037299819322942593,4.4618644018648935e-05,5.6934963993242863e-05,0.0005111535955475373,6.293450791530478e-05,0.00015557122674543871,3.694981427492391e-05,0.00047052775290951614,0.0008612104690378246,0.0003490556258824195,0.00040984245475534476,7.014299900393369e-05,0.0017215740799478181,4.4370211859186794e-05,0.0005121686596047698,1.2802522280548434e-05,0.0007590930721171067,0.0006467775648398129,0.0,3.913151385187937e-05,0.0038211106799893486,0.0003185621887224137,0.004109705387432952,0.00028478768513484696,0.0030393181055822396,2.8772679390430014e-05,0.0004118970465254736,0.00158703172907812,0.0003039920256709403,0.00016907497853888785,0.0005898101345106158,0.0030393181055822396,0.004424850730626866,0.0003302398872469543,0.0005305881750868939,0.0002979657474078839,0.00030963825030435997,1.560495033949944e-05,0.0007580008208816727,1.832182799117258e-05,0.00014687164714559926,0.0017294630936401355,5.2117981220500206e-05,0.00037314499860505916,0.00014034908205928104,0.00033396833696276425,0.0,6.129655902589946e-05,0.0004457532971817023,9.004678218263219e-05,0.00010948039798170006,0.00034828021522927474,0.0008648332576935808,0.0,0.00020808342143674457,0.0004923131417850186,0.00018514876064855683,0.003282037482808043,0.0008693437170202015,7.66424493599206e-05,8.670735050326736e-05,0.0006098062048356423,0.0004452868979115118,0.025984220158194304,0.0006020236996154267,0.03138566406418935,0.0003663618768135988,0.00028394602743288033,2.7559420536066634e-05,0.0003704509501190492,0.0009100036551599727,0.0003887374203762224,0.0003146331468993777,0.0002031781439831773,0.00019031293427734485,9.074349293088255e-05,0.0,0.0004660106418067402,0.0007642174760791971,0.030443388513475986,8.939952922892505e-05,0.029846506540948715,0.0003465891482502642,7.0967000033918394e-06,0.017393102876316104,0.0004812689463816022,0.0003723855727051033,1.1546659887098123e-06,0.00025682700287791535,0.0035274693728858104,0.0002225912668611908,1.4112103724101638e-05,0.0003836629794690069,0.003366320444887193,0.17591767382446533,0.0003716812497296703,0.00029085170613774,0.0002846013023788796,3.306265206162231e-05,0.0005512908549687735,0.0006889726101572036,0.00036680947584907933,0.0007485230028250839,0.00011862397723712653,0.00012337608722397863,0.0002491544321410486,0.0006652211158213767,0.0004537364388000381,0.00026369450687563,9.057839546669457e-05,0.00022604067913011426,0.0007490924195601819,4.836647505060296e-05,0.00026369450687563,0.0011254367346964576,0.0004429519753766946,0.00011848525591178135,0.00026369450687563,0.00018968056830111628,0.00038127759108113674,0.00037135224061075894,0.0002951526343148798,0.0009945282057916528,0.004022695360161075,8.041819289832308e-06,0.0003216730527639574,0.0005898101345106158,0.00017384115429563187,4.176361243083617e-05,0.00029086476617178807,0.0004325844426506149,0.0006556216797938951,0.0006879661883012693,1.0181575758729552e-05,0.00013326714428362268,0.0,0.002278325962604098,0.0003187693173744771,0.0005567302290235979,6.482701407706293e-05,0.00013018797266938886,0.0007731031173975874,3.242961187155969e-05,0.011462735233599121,0.000561715296331914,7.024867274519749e-05,0.00017197003390203414,0.0008649260987929584,0.00919263995776239,0.001142910470542808,0.0007467775424829843,6.256993041023742e-05,0.01086537049654661,0.0038814473783199926,3.728564937021698e-05,0.00020210492567803213,0.0003764191460102457,0.00039479107937130095,0.32270723815340585,0.0003128527210376581,0.0781313725852889,0.0003233760803624117,0.0003043499901100193,0.00020889588333036947,0.00022497235216231172,1.3320813494387e-05,0.00028482718048245334,0.00040874101224946865,3.403693846513777e-05,0.0006185497847469631,0.007917334411952354,0.0,0.00019890131053052268,1.5212526920551907e-05,0.0016005372780915766,0.0,6.558867304154236e-05,0.00028823089776486055,2.6073304098442187e-05,0.00036918419341685176,0.00028264082462911875,9.476985320383723e-05,0.0003128527210376581,0.0006239114756604016,0.0007644926815827568,0.0007144715536621421,0.0007169457746905705
Automobile bodies trailers & semi-trailers,0.0009244278350008489,0.0017807568233115664,0.002359500713175555,0.00025632617873059236,0.002616308318821,0.00038868722053084085,0.020847027976408857,0.0015878294724608378,0.024261537841982966,0.0004961743720977926,0.00045848255934807596,0.0015197196744927831,0.0002183194897601881,0.0002621086580989696,0.0012770017775902086,0.02706643513916933,0.004468009632095922,0.006276267756663327,0.0032044603611853686,0.0027115565689301738,0.002327304709209691,0.003951170714338536,0.012946411642589164,0.003634911532247361,0.00012926348094855047,0.001693343792375156,0.0007413956138512838,0.1646715745645331,0.00033037059742033724,0.00045143821513994505,0.0009223468171074035,7.940016844286634e-05,0.0020153524810328973,0.0022212358183872427,0.0024701517117466623,0.0,0.0018800936918411892,0.009580588569085138,0.00013871637646697925,0.0002621086580989696,0.0017384464512562232,0.0009155760861189245,0.0017214461152425856,0.0023644875976588852,0.002067156726262244,0.0017204612777642504,0.00681280109141312,0.001952285035354909,0.00018846011495868704,0.004527708753524723,0.002591537685748072,0.0011517866808399325,0.09862523998886735,0.0018500298818041215,0.00030125475327541257,0.0005277232916501197,0.0016895337377375364,0.0021566010046123775,0.0014446955068643278,0.004773138319129275,0.0009393891154890118,0.0015516613378628794,0.0005673044047335503,0.14377890165133433,0.0002384799798011473,0.005628398653268383,0.015787162493011427,0.0017214461152425856,0.00035092903293026934,0.004674297558443841,0.0024242496894933347,0.0008588632619695552,0.0012938378743898862,0.003925766474104346,0.0007818251134437481,0.00038749493484180043,0.0016710359948471632,0.0017580411742265593,0.002139199897251364,0.008037419889358173,0.003925766474104346,0.009912523324674339,0.004708043639603502,0.001362732881702579,0.028863684735766944,0.0019393652739160701,0.0018270254895856198,0.0007260110456464965,0.0012245943698037819,0.0014769379255031468,0.0018719773789351295,0.0005632480702225626,0.00215903031637845,0.0012602208292456544,0.002167842119170774,0.0,0.0007337615981866861,0.002251488322824005,0.0006506222313903519,0.0017645762208333142,0.0026517818065325215,0.0025413337620253714,9.632324639712488e-05,0.002960245648864624,0.002173972314905996,0.005153616457333913,0.002148583563769962,0.01572890381541212,0.0004155373842471378,0.0007890704773650793,0.0017363958694173206,0.0016440469680218252,0.45283273174712907,0.002184658557482649,0.035904030133046286,0.0032608833919188923,0.0017959202654802594,0.00014792010928146106,0.0020304177817920175,0.004411037396607309,0.030253176870487952,0.029214435198534137,0.0011582805789335817,0.0030658740529689804,0.001031506593758067,0.0,0.0023603819589708918,0.001890292922792557,0.014025385731921629,0.0026200062129888737,0.007133047158653931,0.0020863697629698312,0.0008435842901132023,0.006063404835022644,0.0037184618207173593,0.0025474216204002613,0.0004313610250522515,0.0012044017122697752,0.0016532369863307638,0.003879877149933832,0.0022891482944000265,0.0017831766280301522,0.0017013838330892715,0.026412233637596975,0.0015999713769009676,0.0017530332287694062,0.00474378819771963,9.632324639712488e-05,0.0028019014714419067,0.0020373409058963513,0.0016924205933335687,0.0018798401268851884,0.0009007840443703785,0.0016791197071614292,0.0003224721001438247,0.0018096428645072472,0.005085715077520467,0.0019505078500351655,0.0025078434789263886,0.001638369323513826,0.00242006109888852,0.0012603089574385149,0.001952285035354909,0.01514686088280388,0.0020389919471538068,0.0015017407085467856,0.0,0.0010241793897008886,0.0021289562779844007,0.0016955470663965627,0.001357254406704249,0.0015787556256429919,0.8676306434408556,0.0005167133586012201,0.0004540085617301141,0.008037419889358173,0.0013358197258866267,0.0029837596962957744,0.002958352357972778,0.003539174091719055,0.004065712737322243,0.0032724794587929563,0.0036360562984235592,0.0021506756812613866,0.0,0.0029897169590721875,0.001916120303366041,0.002251621750412117,0.0004372565748229026,0.0015939582861918802,0.002867979596273376,0.0005914729102219078,0.0019358907713796043,0.019329479868393118,0.0035270118295365944,0.001118077268304322,0.0018726238563216682,0.0015388423651598968,0.002719160655450911,0.0018972884179065156,0.0006757363501655801,0.006211966566397879,0.04491183463097174,0.00023968797938775155,0.002568541225203058,0.0019773585081159784,0.0011950649017669454,0.06769330518805525,0.000972982862002509,0.1996906739619575,0.00048491572857489024,0.0016211029542756918,0.0008942282223241614,0.003907433064623629,0.0011030649129160329,0.0006656819323778689,0.001950209700942192,0.0018907654436102499,0.018219778959511965,0.011177756098705624,0.0,0.0009189549906713357,9.632324639712488e-05,0.027199828149938005,0.0,0.0006770319838691525,0.004304480687332388,0.0014152653594417554,0.002178874360616877,0.0013585271651511634,0.0009729883957211009,0.000972982862002509,0.005165741109239147,0.0018906766026733038,0.0019167620489861006,0.0021576182655975735
