,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.0028342954996699496,0.004110398573996067,0.004211427141256741,0.002760019278386783,0.008677249587550525,0.0049683132234708185,0.004330966235874628,0.00332322608579748,0.00458810458265838,0.003997400522144099,0.004129843832452211,0.004434265772700621,0.0028276339317577013,0.0038712211893164755,0.004383398349239338,0.004161888840230423,0.004139639530467003,0.004553382781721255,0.006108027163289134,0.004296309289193874,0.004226461881682063,0.0040937478460250105,0.006215154123317955,0.0042686862253178935,0.0031664714743697615,0.022659570842311547,0.004737073429996486,0.00589774649742533,0.0034922832512003293,0.002687932762613581,0.003594680965539169,0.001618774976445401,0.0030573340134190507,0.004075126440140104,0.0040932162784954726,0.0,0.00435140596969051,0.004230280232139908,0.003543843926764341,0.003871221189316475,0.004507523710749184,0.00420827156936719,0.00407791993656249,0.004318144676215342,0.004109565686553312,0.003953917704812027,0.004192441243113304,0.004196505677656967,0.0022432061645113596,0.004379445041888268,0.0049071421250928005,0.0034895763298166613,0.004849808738626102,0.003035892750296869,0.0038717696546204184,0.002718282036152723,0.004078866006467135,0.004801533511930769,0.004493940124266541,0.004084161898974725,0.0035406579626665598,0.005152538767354836,0.0029556015724982163,0.00555602765017969,0.0010915966262101564,0.005172532167094429,0.004269486944687907,0.00449394012426654,0.005159193137140706,0.004250492651654702,0.004351330286366825,0.004835394465844527,0.004000523497854189,0.004168743327067652,0.004731630356704229,0.005141450755503229,0.005174690741500187,0.004035876463422913,0.004356510452914003,0.004488442560769604,0.004168743327067652,0.003988742412503911,0.003996043128607604,0.00455083077927306,0.004167274485919687,0.0040521135622209135,0.004270943203297423,0.0040654642994006505,0.0042695209016052876,0.003040154001447746,0.005085933086004279,0.0035468991655448817,0.004124033096811354,0.002945039785814511,0.0040851804958288804,0.0,0.0034510170740529077,0.0031626037699848384,0.004217758945765692,0.00409350225195662,0.004090661154358297,0.0041186649417129075,0.004100933689053159,0.004164258661130216,0.004003854874201194,0.005982179742084809,0.005738966651790722,0.005738382346003251,0.003365575798606339,0.005223212982597737,0.003940235798639148,0.00428255232590276,0.0038623933657089492,0.00431420070952435,0.004103959960973532,0.0039702462207953475,0.0026876092678403945,0.004133930701312338,0.004614646603653945,0.004112191934307208,0.004189290038207508,0.004013838274242997,0.00467705872470636,0.0032999297149519905,0.0,0.004239373292057503,0.004438307502918306,0.005861876289301485,0.0044451718909607465,0.004733891348100589,0.003956970643007441,0.0034192336810622147,0.004918323551094768,0.0044629253543238875,0.004049559145017648,0.003488472579796081,0.0028434897258146612,0.05672133532767733,0.004548732075203396,0.004910553686283366,0.004132080512283399,0.023279842701278867,0.004100552943847712,0.004128879587580887,0.004174082018098692,0.0044672361950694435,0.0026061063941325096,0.005371495452724233,0.004174265316647686,0.004079741507125505,0.004378932055640751,0.004994680989063202,0.00418259968489976,0.0038862167834067735,0.004287698130868124,0.003547694861701003,0.0038852858238954445,0.00426024802024305,0.004347623052996581,0.004081726036884891,0.0038607043203157344,0.0038862167834067735,0.004461520019535458,0.004090885792776075,0.00374832419595595,0.0038464318148411893,0.003639469493892309,0.00407795001081976,0.003960104366069263,0.00406080051023014,0.004260143827912362,0.004322815457575231,0.00479929543746405,0.0028955592205406394,0.004488442560769602,0.005485152090624561,0.004236742012266002,0.006374950550076571,0.005265770648699553,0.004079904686831259,0.005193541789243591,0.003947649521925801,0.005027134514524465,0.0041186649417129075,0.0,0.004304007165967913,0.0029648291621910175,0.004064171526975297,0.0034354781696511313,0.004772944715305603,0.0040399058002452085,0.004433430989838579,0.010811011726410035,0.004733297969367274,0.004757008331710215,0.003479055533778543,0.0044433404758874835,0.03614224883742022,0.007077718469329626,0.004392184276046066,0.002650016098247153,0.004201947422393553,0.003615259885152223,0.0025683309617972588,0.003494839000357219,0.004500126835297966,0.004169692148564095,0.004600246685582735,0.003954910218528363,0.002961750472154036,0.00407416336944841,0.004091981201274118,0.0031615448296180553,0.01496643250267723,0.0025332239479504562,0.004076871803475697,0.004116370599085615,0.0036429339356202806,0.004200018968750884,0.004276850843001235,0.00426024802024305,0.0029311716753059993,0.002554779891029991,0.002417019368662686,0.00426024802024305,0.0034414525828590885,0.003000956361454248,0.0026864193971877053,0.004098571264924444,0.004061865101578519,0.004445590742315431,0.003954910218528363,0.005029306885562835,0.004469379092689943,0.004226706511508661,0.0043804311072942696
Agricultural and forestry machinery,0.0006179670263275725,0.002715169433143461,0.002948125696164457,0.00040342525335301837,0.006914037971548921,0.0013486806364611398,0.0021098935914698504,0.0012078350951122187,0.003135387692390493,0.0016187142374845085,0.0007602874319427212,0.001873969833056118,0.0013207787739478584,0.0007599326953860449,0.001870598488984228,0.00571688113449016,0.0016546663774319468,0.00157028796141343,0.0015118955660343796,0.0016803867718753742,0.0014433187304828648,0.0016520683816649783,0.005191957801078176,0.003187531266598692,0.0005455888966423884,0.0887129234686981,0.0018149096472700398,0.002184236240218822,0.0006917441200990199,0.0004184397493975651,0.0011235863673445597,0.0010176276198289116,0.0006724884026584116,0.0016369674198416387,0.0019247994724517503,0.0,0.0020111012733772123,0.0017967420427080223,0.0008948922004185345,0.0007599326953860449,0.0022966002835516927,0.0018161028277334768,0.0013663205978427676,0.002131372772037162,0.0017890792100319134,0.0017903167181301902,0.0016013969569873584,0.0016416945964036385,0.0010957172204630087,0.0017850444074537918,0.001493249021622598,0.0014043809526255529,0.0017630708464473476,0.0009976945533697185,0.0007599326953860448,0.0006910612168340033,0.0027848226315039283,0.0023751605421760556,0.002032228458223693,0.002025066666567213,0.0010501319811273943,0.002021963754959655,0.0011910150533637226,0.003889750867560412,0.0014947281207594385,0.0037588674063655236,0.005181403576736686,0.0,0.0012048545783235722,0.001569126847108008,0.0032128836973107536,0.0010342647865323636,0.0016908363235713297,0.0018847908621277341,0.001873969833056118,0.002984672913542652,0.0019885526753576134,0.0011041061260907694,0.0016833220481126709,0.002501094289688285,0.001978127355750094,0.007139820465521304,0.0015532547961241417,0.0012699058277354694,0.0018024578640766819,0.0016358714226968332,0.0016301099501402376,0.00306842663443983,0.002438136450298411,0.0009691584371387855,0.001997321098003745,0.0011847450342317998,0.0016836726626364464,0.0012392726692398448,0.0013687738429801416,0.0,0.001167315083520557,0.0009625630277891886,0.008139556024201477,0.0016382841365712138,0.001749458915843351,0.00040342525335301837,0.0022325373930066617,0.0027245195659319613,0.006766928890118341,0.0018422627361792331,0.0019420277601009347,0.002707400930623834,0.0008737219969982939,0.005861378112618899,0.0020983070536112138,0.0021980806734901424,0.0026970332873246347,0.0023675611859166564,0.0017208619587562128,0.0019396039490936952,0.0005213252550030448,0.001971916283436928,0.0023348803907225946,0.0017318140176655586,0.0031022296793675216,0.0020596379219527073,0.0067445680765076624,0.0008160744790508377,0.0,0.001889151127124065,0.0018974237835853373,0.0021496927839834475,0.0019264762983227566,0.0050306646300599086,0.0009532988675618163,0.0027875464907664493,0.007060983417347216,0.0017305118892973353,0.001620444011614641,0.0007066381956455989,0.0008674124014422488,0.008138885108520419,0.001708769048627044,0.002713989280659236,0.0017041699955643915,0.03871188865371942,0.0017688888494913734,0.0019035054346783738,0.0017484921738016165,0.0021040535057066747,0.00040342525335301837,0.001782214115717803,0.0017138041174734368,0.0017212573953554534,0.001835946473800787,0.002459164808291501,0.0020853331790298573,0.0009095430852380021,0.0019442230708358692,0.0011373524939005302,0.0013170543770279178,0.0016837027848824598,0.0016456224135761996,0.0016672972620906399,0.0007943768678604956,0.001681868215168252,0.002409577388666433,0.0024085386385620374,0.0011029389066061614,0.0010389151933213629,0.0015883239109142537,0.0018136019870623771,0.0011607876381514836,0.0014762226766807992,0.0027907783333399015,0.0013663205978427673,0.0016543045558228906,0.0010698888231092296,0.0025010942896882852,0.0015875969827188591,0.002513206629366906,0.004645137655015553,0.00290137560423456,0.0016343928519490381,0.0022692121934692043,0.0038537816577366647,0.0016160329549184712,0.0012840298458774372,0.0,0.001964652491371405,0.0017646556922663232,0.0019903623376516084,0.0010026562933244348,0.002056274626927587,0.0028774184184547167,0.0018031547272472186,0.011408547598527245,0.0007103640264103988,0.002400226911124772,0.0014291586312139937,0.0032009878965094576,0.017562766756806406,0.001482520217724727,0.0019137718895757337,0.0004354914933358758,0.0017954568858000778,0.0037760459624511513,0.0009395930875006366,0.0028116460566488814,0.0021602061618057025,0.001746515456617219,0.003608024029281223,0.0015702879614134305,0.0027036345825415154,0.0016363454099949583,0.0015608671866043046,0.0009770323013572803,0.003309696274929159,0.013156616942927404,0.0017154125113600072,0.0019014425368643192,0.0018613150129900176,0.002300791717643394,0.0019238810077669352,0.0009046569664381755,0.0013413910562175022,0.00040342525335301837,0.002810169232630671,0.0,0.0005647325143685369,0.0013688021247085856,0.0006242137493051425,0.001728201933346306,0.0014580523909795905,0.0019045316096981395,0.0015515824960240887,0.0033081051204820414,0.00188066450137901,0.0018328221208285635,0.001991230290366304
Aircraft and spacecraft,0.00029057882001905954,0.00028439421171606134,0.00029945125235223416,0.00027363870674529514,0.004409758222000604,0.00045262886501123994,0.0006385975639287678,0.0002540844956580668,0.0002150329392326579,0.0002964365750226903,0.0006089933605964664,0.00030151709876112954,0.00024094116585618309,0.0004383045978781262,0.008468242752308851,0.0004011339584094585,0.06570652181530785,0.0002782253447290745,0.00025461628922367863,0.00027702905296418125,0.00027364578031974885,0.00026255147659517996,0.0004330545230916922,0.00033054224594987713,0.0036370119189363405,0.0010580538839868301,0.00022731117844002207,0.0004327006908470604,0.00018891569949717216,0.00019552770261738826,0.0003103955294394025,0.00027417384697617204,0.00023966382390296767,0.00028986921644463603,0.00022917646270839172,0.0,0.0008615945156120853,0.000300682423917284,0.000284530684211218,0.0003977825480350169,0.0006927156167315877,0.00026440751860529427,0.00033454868541190583,0.0002637644191729387,0.0002828405761955254,0.00025112415591208454,0.00023328198937613582,0.00040415253734791065,0.00038069715608955626,0.0002746641753769153,0.00023771832143588598,0.00023721785344083966,0.00022666370100717285,0.0002722791689104986,0.0004383045978781263,0.00027428138642141713,0.00035844723346983246,0.0003044534022090488,0.0009470868243041909,0.0002106726129827696,0.00032542119107857457,0.0003121157831136692,0.00021551929354952535,0.0002762461087708359,0.00019459338911083758,0.0002955978155211637,0.0006375457603487485,0.0,0.00015502052784699833,0.00024348852578483617,0.0002630294805086394,0.00027926974710610307,0.00023243661833716273,0.0003053168144830324,0.00022731117844002201,0.00024257927110787428,0.0009382783877890748,0.0004255435312821846,0.00024174639920091116,0.00025669262376977096,0.00030611816556548957,0.07224560742844302,0.00027286676721648465,0.00027436534198614767,0.00033129263337557975,0.0003064087182385378,0.00031812652126934985,0.0006250958363187171,0.0003138678380855891,0.00028446163867927994,0.0002519884747468591,0.000250538841222787,0.0003552293786698355,0.0002009283107859491,0.0003186997325662289,0.0,0.0002793629723907163,0.00020939923988857754,0.0003763903088934215,0.00026849148725431983,0.0004787738454385495,0.00023085707315460334,0.00026729870234433727,0.0006166837422262436,0.00021629505164811396,0.00023353611552348678,0.00023146768283792746,0.00022635452485949065,0.00019597809458383347,0.00024257927110787428,0.0002474177535808304,0.0003533235157093863,0.0003103208973770022,0.00024505988089399105,0.00022439855967149556,0.0003855831545239677,0.00018795044486034449,0.00020658387998783015,0.0008446857663570184,0.0002840764442042142,0.00029605368575279456,0.0005150569968054052,0.0004124995114502302,0.0002112783830323752,0.0,0.0003072630149424925,0.00023975324987144327,0.00029619736587352684,0.0002461439906904772,0.00033639063752436365,0.00029962613078012457,0.00015094761677202326,0.0003753449022595958,0.00023370996523731008,0.00028769113366744774,0.00032607469869678764,0.0006262296989173289,0.0004883738607265975,0.0034123955323627506,0.0006016201614208656,0.00023179551352904166,0.0007370320455539746,0.00021709693593311932,0.0,0.0003397841621756693,0.0002531085109091211,0.00030255940925348065,0.0005042716745142213,0.0002018098193378456,0.00028168667799013237,0.00035480477770406116,0.00023112108678688536,0.0002234227921411166,0.0,0.00033402187952420725,0.00022944865481518964,0.00018040543589332083,0.0002567560916889403,0.0002713082373271028,0.0002631010883262744,0.0004383045978781261,0.00043678454533051475,0.0004571045795361061,0.00030405258589800857,0.0004528882019638467,0.00022731117844002185,0.00025020730330661454,0.0004291157668764878,0.000191282105745848,0.00031051619316424783,0.00035731510223744467,0.0002382671315927213,0.00031812652126934985,0.00022572765371430394,0.000256692623769771,0.00018260669880853034,0.00027109911255758805,0.0004566604759486554,0.0002382671315927213,0.0002975850233058849,0.0002613864246633335,0.0009517668975831849,0.00021141952943306782,0.00023085707315460334,0.0,0.00025090789550726,0.00040532376159809906,0.000451117364951236,0.0002880928009811238,0.00024007413672716207,0.00023060759841208553,0.00027481697250559395,0.00036775552880713945,0.000312617756173763,0.0002874537889078848,0.0002569375866667765,0.00035714484889203115,0.0005818627620368958,0.0003302553437753345,0.00027844984904451905,0.00023310334395246427,0.00029526614018433715,0.0004754198593529788,0.0002685479115817196,0.003966897389416018,0.00033451574497308107,0.0002465332206252321,0.00026620310987753325,0.0003592019067578865,0.00025040417673306007,0.0002799878131747121,0.00042483929646352456,0.00020443448278682533,0.00023412854510938813,0.0003057924347150773,0.0002474177535808303,0.00023841447605469574,0.00028902414755273037,0.0003368367160124054,9.749488099880777e-05,0.00026388077731910906,0.0003337849407831488,0.00018040543589332083,0.00030815103268962054,0.00030611816556548957,0.0001971377383342949,0.00038699485246777057,0.00035521002453625796,0.0002570789430251562,0.0004239259309848971,0.00044569729697525434,0.0006694072994867696,0.0005875707123753337,0.0002604413857334713,0.0003043064385277023,0.00042118742258035976
Animal feed ingredients and pet foods,0.0,1.0000000000000726,1.0000000000000726,0.0,1.0000000000000708,0.0,1.000000000000073,1.0000000000000715,1.0000000000000724,0.0,0.0,0.0,1.000000000000072,1.0000000000000724,1.0000000000000706,1.0000000000000722,1.0000000000000715,1.0000000000000717,1.0000000000000706,0.0,1.000000000000072,1.0000000000000726,1.0000000000000708,1.0000000000000726,1.0000000000000726,1.0000000000000615,0.0,1.0000000000000713,1.0000000000000717,0.0,1.000000000000072,1.000000000000072,1.0000000000000722,1.0000000000000724,1.0000000000000726,0.0,1.0000000000000717,0.0,1.000000000000072,0.0,1.000000000000072,1.0000000000000724,1.0000000000000726,1.0000000000000715,1.0000000000000717,1.0000000000000728,1.0000000000000717,1.000000000000072,1.0000000000000728,1.0000000000000726,1.0000000000000717,1.0000000000000726,1.0000000000000722,0.0,0.0,0.0,1.0000000000000715,1.0000000000000713,1.0000000000000708,1.0000000000000724,1.0000000000000715,1.000000000000071,1.0000000000000715,1.0000000000000722,1.000000000000071,1.0000000000000722,1.000000000000072,0.0,1.000000000000072,1.0000000000000717,1.0000000000000713,1.0000000000000713,1.0000000000000722,0.0,1.0000000000000717,0.0,1.0000000000000717,1.0000000000000726,1.0000000000000717,0.0,1.0000000000000717,1.000000000000071,1.000000000000072,0.0,1.0000000000000715,1.0000000000000715,1.000000000000072,1.0000000000000715,1.0000000000000706,1.000000000000072,0.0,1.0000000000000726,0.0,1.0000000000000715,1.0000000000000724,0.0,1.0000000000000726,1.0000000000000717,1.0000000000000704,1.0000000000000724,1.0000000000000726,0.0,1.000000000000072,1.0000000000000713,1.0000000000000715,1.0000000000000715,1.0000000000000724,1.0000000000000724,1.0000000000000717,1.0000000000000717,1.0000000000000722,1.0000000000000717,1.0000000000000717,1.0000000000000713,1.0000000000000728,0.0,1.000000000000072,1.0000000000000728,1.0000000000000724,1.000000000000072,1.000000000000071,1.000000000000071,1.0000000000000724,1.0000000000000715,0.0,1.000000000000072,1.0000000000000726,1.0000000000000708,1.0000000000000722,1.0000000000000713,1.0000000000000724,1.0000000000000722,1.0000000000000713,1.0000000000000713,1.000000000000072,1.0000000000000726,0.0,1.0000000000000684,1.0000000000000715,1.0000000000000722,1.0000000000000726,1.00000000000007,1.0000000000000726,0.0,1.0000000000000724,1.0000000000000726,0.0,1.000000000000072,1.000000000000072,1.0000000000000722,1.0000000000000724,1.0000000000000715,1.0000000000000713,0.0,1.0000000000000717,1.0000000000000724,1.000000000000072,1.0000000000000713,1.0000000000000724,1.000000000000072,0.0,1.000000000000072,1.0000000000000722,1.0000000000000724,1.0000000000000715,0.0,1.000000000000071,1.0000000000000715,0.0,1.000000000000072,1.000000000000072,1.0000000000000728,1.0000000000000722,1.0000000000000722,1.0000000000000722,1.0000000000000717,1.0000000000000722,1.0000000000000704,1.0000000000000713,1.000000000000072,1.0000000000000722,1.0000000000000715,1.0000000000000722,1.0000000000000715,0.0,0.0,0.0,1.000000000000071,1.0000000000000724,0.0,1.0000000000000722,0.0,1.0000000000000697,1.0000000000000717,1.000000000000072,1.0000000000000715,1.0000000000000722,1.0000000000000677,1.0000000000000717,1.0000000000000724,0.0,1.000000000000072,1.0000000000000715,0.0,1.0000000000000715,1.0000000000000717,1.0000000000000722,1.000000000000071,0.0,1.0000000000000715,1.0000000000000722,1.000000000000072,1.000000000000071,1.0000000000000722,1.0000000000000715,0.0,1.000000000000073,1.0000000000000724,1.0000000000000717,1.0000000000000715,0.0,1.0000000000000717,1.0000000000000726,1.0000000000000717,0.0,1.0000000000000717,1.0000000000000717,0.0,1.0000000000000722,1.0000000000000726,0.0,1.000000000000072,1.0000000000000722,1.0000000000000724,1.0000000000000722,1.000000000000072
Articles of concrete cement and plaster,3.487237601767452e-05,0.0005533542445029739,8.022782916904015e-05,7.128383571004761e-06,0.03198624567550141,1.4624959374124721e-05,0.00037707542292024835,0.0001490782125570693,1.2908621171100142e-05,0.00021351064582605947,5.447682172042534e-06,4.877888917993714e-05,5.4161389843653966e-05,1.4100692472270933e-05,0.001122017085788059,3.524506657722222e-05,0.00021498180186223654,5.1902187907297204e-05,0.0003379356552044556,6.903389077585293e-05,0.000202113809317727,0.000231029089855358,0.0005266254757274263,0.0008606374744530845,1.701176093002128e-05,0.07112574147671162,1.4221228657215766e-05,0.0003005730414033369,3.1079827382044074e-05,1.1322801029309126e-05,0.0004165815962325668,0.0013380026223109745,2.8699526285038933e-05,0.00021728797519239405,0.00037360348806156574,2.6193442104017442e-05,0.00024350568943289782,9.40905963055596e-05,5.447682172042534e-06,1.4100692472270933e-05,0.0012335711667825276,0.00013981727728610584,0.00019731883975419496,6.378798141783723e-05,0.00013486188175824206,0.0012983512724060512,0.00015304151649207686,0.00016186240409974195,4.944747648439924e-06,0.00020521770109386043,6.077195830201893e-05,2.6203771470457656e-05,8.709165714002266e-05,3.382145605864747e-05,0.0001544964720174592,3.0091936042695394e-05,3.302430181138638e-05,3.5608347681238924e-05,9.221210976782439e-05,0.00023898970056920687,3.140369444650833e-05,4.877888917993714e-05,2.6193442104017442e-05,9.157261483167229e-05,7.1622891726671885e-06,0.00037017563239302227,0.00037932628485260465,0.0,1.4500136891772084e-05,4.212744428984907e-05,0.00017552949020342425,1.6052008274238538e-05,0.00018551208453462505,0.00025941794438639034,1.1653386735081442e-05,0.0005262094218547164,4.824311471017414e-05,0.00019981037525321405,0.0001155366912401033,0.00015350796357689714,0.00025941794438639034,6.539095956160167e-06,0.0004737507777898332,5.153549292320214e-05,0.000168301836775099,0.00014382891633405633,1.2584947354079356e-05,0.0034454861894368297,0.00010010799667829316,5.6106831990786325e-05,4.9147705242816784e-05,2.7653591987539878e-05,0.00023800362141946195,0.00010452230856453898,0.00020734165056751484,0.0,2.7693983654809102e-05,5.065446334284993e-05,0.007451040705509489,0.00022367601404364295,0.00037362589616720727,0.0,2.2853283683970676e-05,0.0014004828708634957,6.896321976018826e-05,0.0001176013878737207,0.0001704323579483558,0.000426463537916998,4.02132404178605e-05,0.0008719879490429385,0.0002264162608064665,2.5043583873008644e-05,0.00023568558957345407,1.4458523248689668e-05,0.00020125324410939655,0.00018024705060001655,1.3821951851917227e-05,0.00022124219711275564,0.0005493304243934488,0.00020155807244506867,0.0002027525107377063,0.0001392623538414052,0.00015134279384076258,3.1987965906526824e-05,0.0,0.0002565959698454698,0.0002460997282313059,3.067415319600509e-05,5.112592569077358e-05,4.076707864334916e-05,0.0002004611014176662,1.927781332742917e-06,3.208655477973874e-05,0.00019717586161186403,0.0002500608938826731,5.381931891587241e-07,0.00015176064935866604,0.05314321670036806,0.00031953423573774297,3.701323230144729e-05,0.00021365426949880502,0.10627957537242491,0.0002331429185937869,0.00023459978616122964,0.00010847808074915122,0.0001815350758425044,1.8568884987330803e-05,0.0002769061763771796,0.0002393610006831935,0.0004513423371560012,0.00024419528020877307,0.0001001405988817209,7.155151573133523e-05,0.0001425646326651664,0.0011012118123045129,2.5589653513785366e-05,0.00015082981534576186,4.713755685759443e-05,1.8132415474501457e-05,0.00033301402847921765,3.061457947808611e-05,0.00015082981534576186,0.0003603955032918479,0.00021651556243202565,6.400690196470783e-05,0.00015082981534576188,0.00011726971098427774,0.0002484648984884063,0.00020545242723306195,0.000257532007086348,1.3323463265885727e-05,0.00019807657669315093,7.2934558344827455e-06,0.0007392735239717599,0.00015350796357689717,0.00013720836105734355,4.941902981165357e-06,0.00018429083918646358,0.00040304922199894066,0.002358890782754886,0.0011469720984324198,0.0003031768918515144,5.2642733412621645e-05,0.00015033332563427852,0.0,0.0002449339360173221,0.00019425536436467374,0.00023204062757776166,3.546147121966395e-05,0.0003792156296619062,0.00030890934699158055,1.4180121789184035e-05,0.07730041798868194,0.0003262478624746195,0.00014934974708439737,0.000123133432764609,0.00024181219684975714,0.027429512195755568,2.706177862950243e-05,0.0002457718575319157,4.880359617274846e-05,0.00027430611281285794,0.00027611311467491293,1.8988414195345494e-05,7.866594220145146e-05,0.00018240273730028367,0.0002001721376840853,0.0001395007528730541,0.00022265705331931166,0.00021094694155767668,0.0002112661951814308,0.00021383727581714035,9.08873445392486e-05,0.00018948015517708744,8.684941958834627e-07,0.00018552041039999507,0.0002473575450012431,1.4122474035397063e-05,0.00034069450925278957,1.9856087466972563e-05,0.0,0.00026602360874435456,7.0943568156449935e-06,1.4823684509542598e-06,0.0,3.506654959998018e-05,0.0001396102979868562,1.1366596563888135e-05,0.00022040787612575126,0.00020885813072259206,5.385404158124788e-05,0.00022265705331931166,0.0006762395056497905,0.0002457218467578193,0.00024751648758056206,0.00024134935069979643
