,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.013794207168065831,0.02128030153389618,0.023222155989087973,0.01338067399958201,0.02124131049002819,0.02175763514781276,0.020844597490702558,0.016806976047948684,0.017615132414035468,0.019509950565792494,0.02008428323403349,0.022220941377856258,0.013816251536402974,0.019085575002460116,0.020947923962430517,0.018818818221870873,0.020637655293358717,0.021672360292278335,0.02881523150838343,0.022015608621452718,0.02979450023969677,0.0201291132710418,0.01747636615710447,0.0204039016753985,0.01527457589696169,0.021797155997402787,0.025859281543307067,0.020829986056187633,0.016329878145315287,0.013235036457440423,0.01734850641468326,0.007994724278867809,0.016442269255513745,0.020262384512236786,0.021058361304821454,0.0,0.020336418549467435,0.04980723554663253,0.01632502217937266,0.019085575002460112,0.022402116124597467,0.019864857005580862,0.020014889132520097,0.021523344350788648,0.02020127336171457,0.019833908029913666,0.021602249692887227,0.020590013349658497,0.010716558147516684,0.028881595365615294,0.02073712295078061,0.01729339497890559,0.019285410828154326,0.014726585221810291,0.019087771695503564,0.013397953744485614,0.01924863248866099,0.03317546968954476,0.021872213424305054,0.02001141195891487,0.01737096989759308,0.01439980797975012,0.022753549896594675,0.005275597807669458,0.019761110589294265,0.0220166345559348,0.021872213424305047,0.020534463874645116,0.021804356732375164,0.020154597751441388,0.0257623726292291,0.01960345184832361,0.021538560955098675,0.025955549386689987,0.020883230226902225,0.776020741311813,0.019653883919869955,0.024765026118795053,0.018766019016510767,0.021538560955098675,0.01832588957484993,0.03555256644849868,0.021457376191081526,0.020355953219438384,0.02500456696205966,0.020915993142470276,0.02105653848724309,0.017871661860526872,0.01481545403013158,0.9160165970722517,0.01729794986889887,0.019882138140760022,0.014302490419593005,0.019916351103655857,0.0,0.01680133247782987,0.028418394463056974,0.015389792875981606,0.021842084062643756,0.019960423777783676,0.020179908355830785,0.019751104757201706,0.019475111585766647,0.02104715765000184,0.01954299343030784,0.1746328677458745,0.01903493324497512,0.01871543093941421,0.016407633433592896,0.020980054022268824,0.01941860269022368,0.019629718345141777,0.018447711727933545,0.01988043619650626,0.02011218267699067,0.019503292101710104,0.013122228325212372,0.019923549137606193,0.02086923497422881,0.019987545660417407,0.02014605030793813,0.019617736159952718,0.019948647872611976,0.016104522363575593,0.0,0.020451088619577118,0.020623524080168747,0.025448121088264674,0.022660978208485973,0.026807320227699837,0.020452014710623,0.01479820023252551,0.0219456412615584,0.02118031119288228,0.020494173134097383,0.016921077955646215,0.013886213811458537,0.02300347694455135,0.02046892771387334,0.021841854007098795,0.02009694397926621,0.021964555372349072,0.0207616097750086,0.019922803333813865,0.02000340929271679,0.020992061537904845,0.012741039233130845,0.020078489107126805,0.02174913874515261,0.019736738130190414,0.02030110170535867,0.022504704144147018,0.022554244005821615,0.019259233076730966,0.02023919730365176,0.017324769556292034,0.019248452000970428,0.02206897263981005,0.028911589108875653,0.020107709818127303,0.01902232062909729,0.019259233076730966,0.02126247727582744,0.020631013584305927,0.018424994442878786,0.019061583846195565,0.018705687952692396,0.020257055359873037,0.01938295235149305,0.019945757028668267,0.020276293797079275,0.020786542692838732,0.020902359938377378,0.014711618293321392,0.018766019016510756,0.0215530380290633,0.02118560033988646,0.022705224286707258,0.020948402381778083,0.01991590939431223,0.019886356373837955,0.0192252333049725,0.023699281783758835,0.019751104757201706,0.0,0.021112007512238656,0.014470196326006397,0.019950352332199252,0.016828478041601744,0.4195515820717212,0.020530211906436235,0.023528912357032136,0.02211680158413538,0.02366897670609704,0.04424583894175618,0.01625638081164137,0.021129993106767265,0.022189029506940478,0.03639628548789115,0.02047859006855681,0.012928730929310238,0.02035942065359109,0.01746051207312027,0.012508844171088872,0.021787914772525677,0.021218291166984694,0.02008365860434716,0.019331295216432145,0.019360841967347397,0.014966510738459383,0.02012414840334568,0.019881504436089752,0.015505678986949935,0.021497122108622473,0.012947774538512917,0.019913122913374402,0.020067367841364987,0.01681732557730202,0.019860219844971688,0.014101147979222704,0.022068972639810062,0.014433108150718944,0.012452075100490711,0.011786461831492082,0.022068972639810048,0.016737393509059707,0.014792516948927964,0.012820551518058255,0.01995108027177034,0.02013849408062219,0.023679419618889926,0.019360841967347397,0.02003141487071806,0.020590508453294357,0.021433969434715077,0.020357407351525532
Agricultural and forestry machinery,0.01003331511134076,0.031170319133353837,0.029634025900782075,0.005986913973390895,0.018518665240031967,0.01746205383286547,0.026559794366211142,0.020137162025913154,0.029445118859704186,0.027368113241353877,0.012060410712180985,0.02081593454142881,0.009629005188499263,0.01205286095603601,0.015763172714773132,0.026845538741753883,0.028401180208565618,0.020856083900550954,0.028437922366931934,0.03107603433281702,0.02148378409067798,0.029722451720673414,0.026271365676687086,0.021719748401104626,0.007135926170400748,0.025678960814023266,0.023489989059611492,0.031446255600281865,0.010974566212974827,0.008848732988957829,0.019125718465123485,0.021645437194800707,0.012716091079808117,0.036671306051777035,0.03199717137493082,0.0,0.033813836259806544,0.02322369159141731,0.016559723344710568,0.012052860956036013,0.030778650529808948,0.02545213930173949,0.025315913482570604,0.02391815244396771,0.03125071336558608,0.024630432233998665,0.024715968914929273,0.03070585296403461,0.02843251528171614,0.03915963811847843,0.021093994294102497,0.01968899955358029,0.01801890125056542,0.017180292166683143,0.012052860956036013,0.012364876247095003,0.021129898661230866,0.028170435695622408,0.020690655208431573,0.04848080552987199,0.013220057613325942,0.018162703854084784,0.030988490191265813,0.032987220019243244,0.02927216777537486,0.013010874245775222,0.0,0.01653276416637653,0.04046979012103586,0.025311687834802622,0.06903378561082107,0.02775979893429321,0.03458970974002786,0.02081593454142881,0.03279495514392185,0.7284123687535906,0.0204372331259968,0.03961884119116184,0.021153850453738774,0.03601445354351888,0.024491033089424886,0.02655422975486799,0.018170392777960627,0.023580667361745102,0.0714141692440526,0.023107236600702807,0.02038713600842925,0.033397119959865364,0.016824848958696282,0.8375040308819164,0.018670051883306896,0.032751550623431255,0.021950504413492503,0.02640089370026404,0.0,0.018390201172211053,0.029768024213531273,0.017199767272330132,0.03447022807334239,0.03843864855016459,0.03144296659034572,0.005986913973390895,0.05431855711787987,0.025266519205010052,0.029792842995497587,0.08705689703796206,0.024473171965659027,0.006777928582952888,0.012936106547077001,0.02603047377381949,0.04012008101855491,0.022987829332538606,0.03476007360606909,0.02677507884116184,0.036197982888277885,0.038202085253090795,0.008312891446892515,0.03892839675288374,0.024452178250811838,0.03601751877837902,0.023066956620009935,0.028750944669352508,0.021017905057275965,0.00827590721473342,0.0,0.038334803074687306,0.032497696245542496,0.061861529800282894,0.027534871262905013,0.06337875540035764,0.015987322602060285,0.02299290640024856,0.025590653903574255,0.04244310785701545,0.027532936363176212,0.009878510226907708,0.015315071237185677,0.028443650418969364,0.027450570109371845,0.025263942622189957,0.03528991942532748,0.024461216933917822,0.03199912396980866,0.03822680361696666,0.029956490478776757,0.025640315307002455,0.005986913973390895,0.025091507620791063,0.026980474317347663,0.0465433226511953,0.03454626842161599,0.021454102394745957,0.02288341574206925,0.015207445725959471,0.027801616216333962,0.025038870014030983,0.022680909190685456,0.0311934644120038,0.08113473228147422,0.02964927312210435,0.012780019085242468,0.03149217765345442,0.02531306976714428,0.03545018657475475,0.017593850956702132,0.021961005398017205,0.020457295290753234,0.03639207020829127,0.021228548340918613,0.021699177575620926,0.023167549291712924,0.025315913482570597,0.023556727354437854,0.020866035149713587,0.02115385045373877,0.02003396264905881,0.020106461418487445,0.028801594246358957,0.03373910772020771,0.077200288978552,0.02907883769162895,0.036715913919054925,0.021508153635468014,0.022857665639222022,0.0,0.03599933108728178,0.03287084524982597,0.03172427913241707,0.01711864221267677,0.02145035118007702,0.02733472157193204,0.020508089651306387,0.03318114576183459,0.010163918415582073,0.020720886411833228,0.028224105756686373,0.03552620655408735,0.02109504610366788,0.07432872193217811,0.03332441201750025,0.006528402730985779,0.03418780169809462,0.025370841429437883,0.011371112711082345,0.02308329995128352,0.02494261587363708,0.037515720192184604,0.027545034582874713,0.02085608390055095,0.0227096747413095,0.032561558172662076,0.02767929106014593,0.01524326884066862,0.02678277527428203,0.024518770583263478,0.02874346368892228,0.03820564739726321,0.027676204543573713,0.03773389863895717,0.021053520104933686,0.016773579668160232,0.04162367661946709,0.005986913973390895,0.020711124470217022,0.0,0.008809695230157242,0.028335156629769626,0.010277930852636437,0.03494525277233331,0.024842194447230324,0.01931325148985216,0.028211802699908056,0.02712256276035021,0.035905073759904746,0.03267661279086028,0.03295277866609286
Aircraft and spacecraft,0.014267673464939696,0.004722856775404629,0.0014380448265339794,0.0014246574197860165,0.001868781962821233,0.002025230655710886,0.0019340853395872222,0.004371120262831847,0.0018930036123275976,0.0018175690287816606,0.0015704285435320763,0.0010090519415565237,0.0015716783044438878,0.0011000124418675378,0.002184798743628055,0.003410375628537826,0.0030037457715902387,0.0020273523534752864,0.0021632662719793163,0.004864985772146355,0.0036767877243326502,0.002114051538412034,0.009461978881410262,0.001581708775692139,0.0023436593264373464,0.0015322502104374279,0.0008040944687261477,0.0026954859364707595,0.0014324922395685194,0.001482190995971235,0.0014816433380114586,0.0014114881699609715,0.0015765966690729292,0.0028148953575060248,0.0013179837822034995,0.0,0.001518992518599036,0.021473022195028203,0.0013926237390372426,0.0013284840847691954,0.0028618901736029248,0.004037780244599068,0.001293473167966381,0.004969680097134923,0.00138260931867206,0.004399497745242708,0.0018493860505005616,0.0013775852791022994,0.0012645951479807703,0.03988446004449866,0.005850876315752508,0.0036565907216090814,0.0011508875612585327,0.0038941915950306983,0.0011000124418675378,0.0013134159779159894,0.002473249695091065,0.0010171620402055865,0.0017242392844933267,0.0016162542617919626,0.001896065284263006,0.005371331301258479,0.0016147166969372562,0.0016193734712763377,0.0019765276134412584,0.0031076354404451353,0.0,0.0011466694766122888,0.0036778445350360146,0.0017292696624974383,0.0024409400913685203,0.0009466265257825912,0.0018413399704826862,0.0008040944687261477,0.0015449453836076693,0.01300709001009047,0.0013493790992482363,0.002277759136130352,0.006957865017046106,0.0018453067070072927,0.003182096247024448,0.0019285473745453727,0.00333420032588905,0.0015787106200290588,0.0018454114731560828,0.001719522642237658,0.001967024187362582,0.014522760767822565,0.001392655290264686,0.04794565073664496,0.002082662336442902,0.0015851699933631092,0.0015133538303894322,0.002107660371503266,0.0,0.002643253695540635,0.001752898551294933,0.0014579525475659101,0.003995117974319595,0.0014153264818108188,0.0063787096591617545,0.0016296842888752475,0.0012505641214982297,0.0018119626471070533,0.0029057394981503535,0.002053961884099466,0.001595532681597374,0.0008765304329548991,0.004316898946049673,0.0015449453836076698,0.001380444043507701,0.0016277989588231786,0.001926250585021916,0.0015876349932289265,0.002274046988621124,0.001199286888352483,0.0014590081275241368,0.0014407060221929013,0.016239427686609388,0.0020557898696904357,0.0025773910342583362,0.0016072593903490758,0.0036134330766578577,0.0014585960877233984,0.0,0.0018335929428779467,0.0017537498772711804,0.020244494628456258,0.004519360566795066,0.0018193230484786153,0.0015578427024922445,0.0009288151206345419,0.0027769094403771793,0.001048565475940868,0.002719866718316553,0.0017319732892623672,0.002670674125180639,0.00851381627821644,0.003726307371111493,0.0028189183719074177,0.0009863582683335291,0.0019757145493810822,0.002007707021985949,0.0,0.013015600515484076,0.00134879595298626,0.0017706806613299562,0.002075245245383069,0.0013032594459033177,0.0017886034116356754,0.002185238738061937,0.0009586802512453551,0.0008698916761350135,0.0,0.002613573197531718,0.004552632575934355,0.001434342963224138,0.006969478872030979,0.003576634104731187,0.0012497597483107498,0.001100012441867538,0.0015650099444600614,0.0022290811757268553,0.004067930728544629,0.0011772365573084393,0.0008040944687261478,0.0018937257472522735,0.002184700036175214,0.00142715841241634,0.0034708685484158733,0.0015576608442620329,0.00266188383510871,0.001719522642237658,0.0015479079126233348,0.00695786501704611,0.0014284446050307062,0.0022221053794512537,0.0018587560597280294,0.00266188383510871,0.004052850767065169,0.001783562186328818,0.0020914541529674195,0.001422467926766437,0.0016296842888752475,0.0,0.00151294480700563,0.0018349238421484987,0.0019290338486352375,0.09320529760869832,0.0016307211351478525,0.0016761660208309296,0.0012927136893946772,0.0020925566143389827,0.0024926224111967107,0.09063894614115893,0.005198737699695567,0.0017961902451965948,0.0022823863626008664,0.004124588583023083,0.0012792219685193091,0.028952736869718394,0.002250682075855128,0.0022130263724709615,0.0015116929204447439,0.001984771752550546,0.008657445750036836,0.0014659221928082417,0.0023176304686271616,0.001685046190621044,0.005410715086605154,0.0014696264132294259,0.0012837518685509938,0.001500295226719622,0.0009664592264096277,0.0012228060560633242,0.0013804440435077011,0.0014583871856209362,0.0020068461306580127,0.002964521221414634,0.0008865752909020531,0.005538914603780983,0.0014004206778326085,0.001434342963224138,0.0015957132632755,0.0018453067070072929,0.0014527064257917695,0.0017699603072845545,0.0020953525203934085,0.00143227757143491,0.0033216738192357923,0.0013050001672651962,0.002779338591043567,0.001834453681808892,0.0018748770035754152,0.03471853989823211,0.0017992807087391185
Animal feed ingredients and pet foods,0.0,1.000000000000002,1.0000000000000018,0.0,1.0000000000000013,0.0,1.0000000000000027,1.0000000000000018,1.0000000000000009,0.0,0.0,0.0,1.0000000000000016,1.0000000000000018,1.0000000000000013,1.0000000000000009,1.0000000000000022,1.0000000000000016,1.0000000000000009,0.0,1.0000000000000016,1.0000000000000018,1.0000000000000024,1.0000000000000013,1.000000000000001,1.0000000000000007,0.0,1.0000000000000009,1.0000000000000016,0.0,1.0000000000000016,1.0000000000000016,1.000000000000001,1.000000000000002,1.0000000000000022,0.0,1.0000000000000024,0.0,1.0000000000000013,0.0,1.0000000000000016,1.000000000000001,1.0000000000000022,1.0000000000000013,1.0000000000000013,1.0000000000000016,1.0000000000000016,1.000000000000001,1.0000000000000013,1.0000000000000016,1.000000000000002,1.0000000000000016,1.0000000000000022,0.0,0.0,0.0,1.000000000000001,1.0000000000000016,1.0000000000000009,1.0000000000000016,1.000000000000001,1.000000000000001,1.0000000000000013,1.000000000000001,1.0000000000000013,1.0000000000000018,0.0,1.0000000000000018,1.0000000000000009,1.000000000000001,1.000000000000001,1.000000000000001,0.0,1.000000000000001,0.0,1.000000000000001,1.000000000000002,1.0000000000000018,0.0,1.0000000000000016,1.0000000000000018,1.0000000000000018,0.0,1.0000000000000013,1.0000000000000009,1.000000000000001,1.000000000000002,1.0000000000000016,1.0000000000000009,0.0,1.000000000000001,0.0,1.000000000000002,1.0000000000000018,0.0,1.0000000000000013,1.0000000000000009,1.0000000000000016,1.0000000000000018,1.0000000000000018,1.0000000000000022,0.0,1.0000000000000009,1.0000000000000016,1.000000000000001,1.000000000000001,1.000000000000002,1.0000000000000018,1.0000000000000018,1.000000000000001,1.000000000000001,1.0000000000000009,1.0000000000000013,1.0000000000000016,1.0000000000000016,0.0,1.000000000000001,1.0000000000000022,1.0000000000000016,1.0000000000000013,1.0000000000000009,1.0000000000000004,1.0000000000000013,1.0000000000000016,0.0,1.0000000000000018,1.0000000000000027,1.0000000000000007,1.000000000000001,1.000000000000001,1.0000000000000018,1.0000000000000004,1.0000000000000007,1.0000000000000009,1.0000000000000016,1.000000000000001,0.0,1.0000000000000013,1.0000000000000013,1.0000000000000018,1.000000000000001,1.0000000000000018,1.0000000000000024,0.0,1.0000000000000027,1.0000000000000013,0.0,1.000000000000002,1.000000000000002,1.000000000000001,1.0000000000000022,1.0000000000000018,1.0000000000000009,0.0,1.0000000000000007,1.0000000000000016,1.0000000000000016,1.0000000000000013,1.0000000000000022,1.0000000000000016,0.0,1.0000000000000016,1.0000000000000024,1.0000000000000016,1.000000000000001,0.0,1.0000000000000013,1.0000000000000013,0.0,1.000000000000002,1.000000000000001,1.000000000000001,1.0000000000000024,1.000000000000001,1.0000000000000022,1.000000000000002,1.000000000000001,1.0000000000000007,1.0000000000000009,1.0000000000000018,1.000000000000001,1.000000000000002,1.0000000000000004,1.000000000000001,0.0,0.0,0.0,1.0000000000000013,1.0000000000000016,0.0,1.0000000000000016,0.0,1.0000000000000013,1.000000000000001,1.000000000000001,1.000000000000001,1.0000000000000016,1.0000000000000016,1.0000000000000007,1.000000000000002,0.0,1.0000000000000022,1.0000000000000016,0.0,1.0000000000000013,1.0000000000000013,1.0000000000000013,1.0000000000000007,0.0,1.0000000000000016,1.0000000000000018,1.0000000000000018,1.0000000000000009,1.0000000000000016,1.0000000000000016,0.0,1.0000000000000018,1.0000000000000013,1.000000000000001,1.0000000000000016,0.0,1.0000000000000009,1.000000000000002,1.0000000000000013,0.0,1.000000000000001,1.0000000000000018,0.0,1.000000000000001,1.0000000000000018,0.0,1.0000000000000018,1.000000000000001,1.0000000000000016,1.000000000000002,1.0000000000000033
Articles of concrete cement and plaster,0.003261708150099489,0.021307116601785067,0.00741862272316414,0.0004973080099332628,0.004307723297834711,0.0003428764790540573,0.03401514169182093,0.01013448631537579,0.0005267761782652287,0.017860865356008122,0.0005273495148539297,1.0,0.002232583994000539,0.0009855391855348216,0.0003030193040231873,0.0013413446694400075,0.01914921728666811,0.000615498854493035,0.015420151259161467,0.0025959570085871105,0.010436195943115503,0.02152480966972406,0.00011540527853335974,0.02559594629372107,0.001017337325462433,0.00027298311499539203,0.0005657157417259372,0.02785720247209761,0.002901927641932377,0.0016148740083785965,0.039913355283934145,0.018354335359986134,0.002486297562889073,0.021654826215897913,0.028957897381707995,0.0022096515729100883,0.01894141021601022,0.009809199661688557,0.0005273495148539297,0.0009855391855348214,0.004345758251350674,0.010635716782132036,0.021406008461616926,0.01020369279506942,0.00760450898241412,0.019676645506667898,0.03082985101569154,0.012402168478576822,0.00028665806894694404,0.016955946219474573,0.001480409705553553,0.001968749508098956,0.002666720063762031,0.0022253286034316913,0.008324104909394534,0.0013459718194945266,0.00034627287175491615,0.00029114296098962965,0.0013858896506284799,0.02074667886772403,0.0027437535524520744,0.0022096515729100883,0.005838447979204488,0.0006428429088856547,0.02454520966335813,0.02052836267047488,0.0,0.00033320456975377576,0.0008626848462614424,0.014830259038273187,0.0024469103170960582,0.014206182637366772,0.015472076408904842,0.0006104124607128066,0.015157045397586348,0.8004975976462609,0.018257821295069608,0.006805966492779401,0.016916389377907213,0.015472076408904842,0.00014965173866798533,0.014264646245320802,0.007480534407838463,0.017982507291526964,0.013563042441604535,0.0005864751449120213,0.011419113861479471,0.0003216138832379356,0.004413769808277881,0.9957541882711479,0.002213776667012786,0.020444505110912153,0.007507723652153263,0.01980449259568697,0.0,0.002674694345960172,0.00016218833137013707,0.005093499363051788,0.00018750878220238486,0.021040969501393208,0.028959234253017024,0.0,0.0013886168533720343,0.016933426745701776,0.005096665047105507,0.25027530618515487,0.024293725815444325,0.00023397181575009603,0.0034503874260807662,0.021583459676691306,0.019029446372031356,0.0005916953007325444,0.020649849089452308,0.0005956879117554935,0.01982437965979856,0.014169113406292599,0.0012332351964447897,0.020025776181590328,0.01893028809223983,0.01894625219863349,0.009918792311999769,0.009432034478905076,0.006675543048993416,0.002643435399383143,0.0,0.021400690455617905,0.018854303150991805,0.0022522786042473114,0.0004992458469795191,0.002594406793677246,0.020606062202061813,0.0001784552925667342,0.0004427356839376143,0.014104177029203743,0.019370613453314676,5.0957748513058284e-05,0.0173431169185503,0.0026057121911797314,0.003406152548391252,0.00016691133744479886,0.01951555963168835,0.00199085333613625,0.020388755004360996,0.020647079325167128,0.008669176128319973,0.010516976182903067,0.00047400186859714206,0.020868668928734686,0.019034395135529437,0.02079850071457261,0.018867344374833946,0.005359206272442536,0.004200207078955439,0.011256522816692129,0.02345343643824065,0.0022217778120237884,0.011917342933944123,0.002373699568570262,0.01362699296906486,0.027063418228735595,0.0022592247293072177,0.011917342933944123,0.041062901973957566,0.024102519134351474,0.005690663861198399,0.011917342933944119,0.008356851536038852,0.01975070401246492,0.02026142847836801,0.016727185312649835,0.00021948528824911775,0.02138987117056664,0.0001115743206301116,0.01420674816026483,0.016916389377907213,0.007828349769205408,0.0006744426519022652,0.0001812650681053241,0.01702463164666517,0.014207956202479331,0.020396795129617812,0.022589313049399932,0.00017114362743361164,0.007399985777739181,0.0,0.015768642263391093,0.01897452640051691,0.01930227252249938,0.0035116194121747445,0.00029585986560471414,0.026796979821285333,0.000604977542269939,0.0071130368098133445,0.023625559891051653,0.00291222384468446,0.009965296588524727,0.0032897705372079947,0.0010608915542346142,0.00800021411847414,0.018866357158178703,0.001373934254598261,0.024889221147598374,0.018636263060786144,0.0015529444172004577,0.0074965420275058875,0.05033504740808892,0.018610954176668235,0.006146919286546502,0.016728019005229695,0.0017058910270749952,0.019928512022391383,0.016564514920692212,0.007125967640598188,0.005846260778911145,4.856991803846035e-05,0.014211259796957691,0.031119856697022608,0.0011796826628031245,0.025778578460421715,0.00048431979253105194,0.0,0.009491471407954623,0.0004942708587883652,7.745310635697743e-05,0.0,0.001641828612759057,0.01383847938619511,0.0007976322789901713,0.020225018068533,0.016429303728261978,0.004397865931211045,0.016728019005229695,0.02220392445482498,0.0188199116037056,0.020217265841566367,0.018153673198058124
Automobile bodies trailers & semi-trailers,0.022719639359020556,0.01423408421024799,0.020073973905765548,0.002039928219573294,0.009125348799322697,0.004640078082630952,0.012671076535145024,0.005348402406890175,0.013496522404833424,0.0034225930692937893,0.00325450934446548,0.011524759038043475,0.0016174836982574172,0.00193448886840846,0.008335304544595835,0.01150650928622915,0.018477216893903182,0.021775711523852267,0.01588889744500899,0.023529168954783145,0.011504345662706522,0.011756369826943789,0.0125782873430652,0.028675744809719635,0.0008070185105191405,0.01663431410743932,0.043046454687977846,0.012544586230365288,0.0023226183100751277,0.003159317961434803,0.005670685247011916,0.0005703162796700425,0.013599407432831681,0.011620509014108884,0.011195421408417783,0.0,0.012667451811419175,0.008380120486906497,0.0010609643581368877,0.0019344888684084604,0.011716094085960449,0.018010202001546457,0.012074297414408092,0.009819105594927362,0.021481412663119686,0.012290557784840684,0.011846433581580508,0.012680012098881916,0.0013626417065020168,0.07725515968550316,0.007440316581526464,0.00839749404290257,0.007597784610310808,0.014103254752250964,0.002063160805556026,0.00432539832851786,0.006873533017439202,0.012396024726387516,0.009229965231298883,0.012076646469245998,0.008325399556908104,0.0030438085796169845,0.007110552216257362,0.008068491430261625,0.010274754056961327,0.010889682861443725,0.012074297414408092,0.004402833085426496,0.0524082257717808,0.015730396202424057,0.010117510791972411,0.008904620385856338,0.024845335417825038,0.008010298387556963,0.0024168612518887652,0.7622805063661429,0.002960225070032938,0.010898913484771601,0.00812443005237259,0.024845335417825038,0.0235473623561224,0.019077989911875527,0.012160970200937963,0.012374766325112776,0.010914187460310656,0.006985012279970197,0.005723299083441851,0.008857952226982563,0.01212417204183322,0.5565666053949316,0.0034401720861238047,0.026495167878541268,0.010388021707872987,0.012795599611435459,0.0,0.003830235223304126,0.012960886374831131,0.004280652657653085,0.011896130654927835,0.011425633460384424,0.011334726236029755,0.000705715392761232,0.026857726322525668,0.008758971291851787,0.009248929876124681,0.0971739520283316,0.013405237706021441,0.0029267136399339214,0.005846934569572339,0.009852661777308596,0.012112148873202838,0.011612726561238225,0.015178259599527186,0.016659814180562203,0.011193425253661664,0.012181320138800735,0.0010641041516281319,0.011320492061514635,0.007402111099557424,0.011183239349269404,0.0119543018770567,0.007129050892541416,0.010471794346763982,0.006737846552186694,0.0,0.045828796786148325,0.01270242987091066,0.026411034483617726,0.016569985717388287,0.04144965076210566,0.04860742692761484,0.006016367982730332,0.012728910682526245,0.015146114984568894,0.023777932114628236,0.0031914896953102144,0.008746955788417539,0.010503500531813441,0.010152017685795245,0.06366235926869061,0.012390880320808815,0.010573233214945939,0.012474743238098392,0.011666424899121284,0.013209776030806858,0.010313066176764106,0.000705715392761232,0.019649472313003798,0.012088863862588787,0.019044141625507365,0.01292998119518213,0.011118554392373997,0.00939530306096949,0.002318257555211083,0.01321838630446199,0.0031572162326493343,0.01266982210775365,0.024532268554619322,0.0589915926363058,0.011368045745967018,0.008990170857879417,0.012680012098881916,0.012412825714673996,0.01690544013983117,0.016240139417495747,0.0,0.016142170834557032,0.011367738801351352,0.009744086581928886,0.010033992275303737,0.01078495701026089,0.011476892053618128,0.005982418621810225,0.02098973273462265,0.008124430052372594,0.008656432623541222,0.015299656010524947,0.014780889554784878,0.011869914655646812,0.009397438632796058,0.009104104012440835,0.009469633425688346,0.011313159207743844,0.008142147032218171,0.0,0.019255893816390077,0.011800181781575046,0.009795554756480052,0.0026863962461272086,0.010965908448130285,0.010976920718787937,0.004229436720969739,0.010443865481602784,0.01336184339592008,0.014729659265642594,0.01075454139385218,0.01676573637996939,0.012109672319967563,0.10865765712172235,0.012776843449133428,0.006571347943440483,0.01170626578378823,0.008588463528148068,0.0019250719216771129,0.011176646502948688,0.009588692600064137,0.008122673970615666,0.01156276442539381,0.006861650663671324,0.013172650311344689,0.0039008853786968016,0.010222319851562054,0.006077205511729697,0.00859975056048109,0.0029665405684498256,0.004741479477739724,0.02778477531409823,0.011530752202535266,0.014204037469548009,0.018208177111322072,0.0,0.059268799228713955,0.000705715392761232,0.0025398022807536064,0.0,0.004493498597583044,0.0041541694222327575,0.009952714231235855,0.012276333189010074,0.008771260735845646,0.00846746800744687,0.006861650663671324,0.016957609382818064,0.012693183413724246,0.013326635876844219,0.014702747259118076
