,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.00025252351331738154,0.0003499193473594507,0.0003902777814960288,0.0003006342350654793,0.00037315977629108526,0.0003842316247580524,0.00036030321577025336,0.00028857673404998965,0.0003736763603952341,0.00034544546878748073,0.0004466236045068724,0.0006092590353618602,0.00047006863042330695,0.00033334725634153324,0.0005819235004413849,0.0003379752472681846,0.00044799586487924946,0.0005987140715726972,0.0003690193258172436,0.0003908601255878088,0.00047892873296132563,0.00035576045648839336,0.0003085758703845799,0.00035873025320221335,0.0002741535772686597,0.00042850920778549203,0.00044878118514741496,0.0004122628989923106,0.000291765271315514,0.000232761981102776,0.00031124442792599354,0.0001409421007955867,0.013774075784591189,0.00035038227759874086,0.0003558396052869628,0.0,0.0003603728493426168,0.0003872625148467775,0.0002890905745420386,0.00033334725634153324,0.0003891619742455462,0.0003297537190809901,0.0003552931756347652,0.0003773220206256822,0.0003586042278988178,0.0003819649894652147,0.00038374572915675706,0.00037352467972482707,0.0001942993154791239,0.0003668157979841742,0.0003773518492301291,0.0003093946147333362,0.00034519738623137224,0.000264131383063993,0.0003334059732243694,0.00023685341754093564,0.00033898226729099705,0.0004212667613211188,0.0004038102456323771,0.00035414168000153835,0.00037274887173800053,0.00041746500951345784,0.00025665795360950487,0.00038658390621685494,9.101748499706592e-05,0.0003585179875236464,0.00035936220677100327,0.0004038102456323771,0.00037909637239743086,0.000410375126724279,0.0003638762831568995,0.0004217565581247732,0.0003471899341669429,0.00038338059909504837,0.00045000601648428494,0.0003583691214152021,0.0004241410365433434,0.00034992947748713676,0.00038856691626790375,0.00031791368128256505,0.00038338059909504837,0.00033000464604323275,0.0005019552431474565,0.0003847229234751158,0.00040047580853947877,0.00036240476369144085,0.00037253757566815246,0.00033801294475682356,0.0003075978803778495,0.0004585234981138883,0.00041376543361741316,0.0003097006579618849,0.0003529697813216766,0.000262144907840864,0.0003529117707091645,0.0,0.00031044316545190373,0.0004657318255793744,0.00027410993383479224,0.0003659016167346803,0.0003533408062626861,0.0003554218995065765,0.00034910490245989185,0.0003380443157252313,0.00035483842240370214,0.00033500132029571045,0.00039839440058630625,0.0003394701805643457,0.0003500926240119403,0.0002904125935332008,0.00035916835563868147,0.0003421300809085312,0.00034920115373017203,0.0014472569713055098,0.00034908451598067653,0.000355712448819596,0.0003443082413497282,0.0002363058627207771,0.00035424284899356474,0.0003589572737667824,0.00035438474277382987,0.00036237546661571597,0.00034825448465682676,0.00034914149760990665,0.10215001469250976,0.0,0.00035787849273235725,0.0003664256633024878,0.0004986650305464717,0.00044800158368127335,0.00048717428065087694,0.0003445353420744912,0.0002660636570579666,0.0005997680191419173,0.0003935583442135515,0.0003492677913530117,0.0003093444400790427,0.0002459138199495279,0.0003955967074346939,0.0017276626520267148,0.0003775584097992698,0.00035588342781301823,0.0012407352342183673,0.00035785307699026105,0.00035410493310719475,0.0022277035390420256,0.00036450169905062764,0.00022707546633762645,0.0003609011204233504,0.00042928200211705774,0.00034997410596628487,0.00036060259662966095,0.00041963898077066825,0.00036997162651877737,0.00034236615590308784,0.00035449094460569597,0.00031032209785196804,0.00034180624275273144,0.0003609354409393862,0.000363975276947757,0.0003549807763867478,0.00033284572194513216,0.00034236615590308784,0.00036037581824680247,0.0003549333304622448,0.000325415432270682,0.00033883193082344046,0.0003173370927654137,0.00035139706538101835,0.0003431457243362957,0.0003513845269442686,0.0008155256660620356,0.0003892013267983446,0.0002511686133793136,0.00031791368128256494,0.00037812302768046123,0.0003593348453234553,0.0004045876187338381,0.0003759608089682137,0.0004545059817297229,0.0003508611724893615,0.00034243286360490275,0.00044482208925365253,0.00034910490245989185,0.0,0.0003753294799607026,0.0002574677733458681,0.00035469242595840346,0.0003005921557419706,0.00039414094245246597,0.0003505211112862318,0.0004061559876035979,0.00039971695628647117,0.0006601811725561356,0.0003821775160961716,0.0025064288864075513,0.00044969644925449377,0.00039836141787615356,0.00048783273735791523,0.0003638669979102397,0.00023555457811823066,0.0003702538754151913,0.000303276253279586,0.0002229284308925485,0.00029796762043772377,0.00035864203025238675,0.00035608779308332844,0.00034798580143196233,0.0003426250092260707,0.0002536919047834677,0.00035339688816668214,0.00035300608872561995,0.0002835198327941962,0.00038034138176060677,0.000219547418612735,0.00035527242699354605,0.00035929420656102904,0.00043778060993269525,0.0004979387651759137,0.00028677885734674407,0.0003609354409393863,0.0002521414630580613,0.00022194145490328515,0.00020114211624707628,0.00036093544093938613,0.007841768347684377,0.0002585131784812872,0.0020637998577034706,0.00035512469562958276,0.00035538380370359784,0.00041333398055358944,0.0003426250092260707,0.003028294965154716,0.00036548627948420926,0.0020017462555334785,0.0004161429926769815
Agricultural and forestry machinery,5.923155700266512e-07,8.61093548135043e-06,0.09118070378990367,3.424860687924786e-07,1.3412864624486803e-06,1.0050216640869616e-06,3.0590390954001904e-06,1.2682482088166723e-06,1.9140431606414196e-06,1.6327735706171464e-06,6.452297061069058e-07,1.6919646706354607e-06,7.01854384913626e-07,6.44973297572982e-07,1.2685908432162064e-06,2.9397835872896155e-06,1.4666758659719306e-06,1.6130817752809222e-06,1.7441976871075731e-06,1.4565901515546578e-06,1.3253910888824202e-06,1.7227923907832467e-06,1.5373683929257928e-06,2.019609581977035e-06,4.358443056810712e-07,2.4209878881293765e-06,1.7188559941478543e-06,2.460577544260654e-06,3.2853664316968733e-06,3.572679971631866e-07,2.8720085470457376e-06,9.316579668292103e-07,8.902927230982837e-07,1.6676022507892308e-06,1.7833906155893641e-06,0.0,4.988395352824832e-06,1.6125124416794343e-06,7.66046323043853e-07,6.44973297572982e-07,1.4258411886448037e-06,1.5805455271443764e-06,1.7541010391287686e-06,4.322624785004304e-05,1.4830153655131529e-06,0.0002462490927512676,1.5218114200075044e-06,1.4613627494863305e-06,1.3684594146319735e-06,1.7912004284496986e-06,1.8403593338815764e-06,1.15287156746605e-06,2.4613035045832377e-06,9.10359072288499e-07,6.44973297572982e-07,6.375947660562857e-07,1.2126124752157913e-06,2.584846626234897e-06,1.2105171714217267e-06,2.2591500979853636e-06,7.79448158598117e-07,2.8265427897922147e-06,1.8459235801920748e-06,1.8131010464429663e-06,2.798956277628064e-06,1.9668104069904634e-06,1.491730134846382e-06,0.0,8.259997337092733e-07,1.4758927438607792e-06,1.4880403534861774e-06,1.8715367396296506e-06,1.5395768114022247e-06,1.856609426344933e-06,1.6919646706354607e-06,1.362512349969279e-06,2.452902353665081e-06,1.2598244315597988e-06,1.5079336908177909e-06,1.2974207311503572e-06,2.0580509475997276e-06,2.00611077562601e-06,1.5399244743821287e-06,9.296983955758013e-07,3.0146375935834166e-06,1.6963259146546213e-06,2.185809373834553e-06,1.3558940176536915e-06,1.2622657950277396e-06,1.2193435165649869e-06,2.573524457904626e-06,7.793667655538526e-05,1.6887536808404735e-06,1.100952381490193e-06,1.588450500624985e-06,0.0,0.00020079114384996514,2.1384525036338755e-06,9.906024879890934e-07,7.174252347547848e-06,1.6455652638972263e-06,1.7510996203184562e-06,3.424860687924786e-07,2.0343788019798613e-06,1.933868835988516e-06,2.543257877180409e-06,1.9055315297035944e-06,1.0731465751391987e-06,5.901490026218064e-07,7.907050588535092e-07,1.781940769933404e-06,1.9226398354080236e-06,1.4599831606538767e-06,2.0638837797180785e-06,2.003186869712048e-06,1.7318156948810954e-06,1.7770382023619213e-06,5.041559557726569e-07,1.7783310242896074e-06,1.4633416039430654e-06,1.7338317745564578e-06,2.4572165733555245e-06,2.1069015315189646e-06,2.67151386315752e-06,5.428004955314141e-07,0.0,1.897822823041256e-06,1.4303434074869655e-06,2.5273605974479286e-06,1.353258453642666e-06,1.7620471461344537e-06,1.0486818508202362e-06,1.480347525266615e-06,1.9417153075552116e-06,1.7789173452706282e-06,2.331940972273704e-06,5.748528418694008e-07,1.021372621280408e-06,1.925957661657387e-06,1.9785055020317566e-06,3.2190082906696166e-06,1.7412369726855394e-06,1.9807854105109014e-06,1.6538080633237039e-06,2.402827015233491e-06,1.9017693918622264e-06,1.5593697475230423e-06,3.424860687924786e-07,1.5493780665722247e-06,1.7923277905145026e-06,1.5786304770909814e-06,0.00021527796713097146,1.429687666629094e-06,1.7851755177764813e-06,7.705254137409583e-07,1.937679769810129e-06,3.3748529157089285e-06,1.087265874981214e-06,1.4602804612682125e-06,2.081412174520402e-06,1.7036940909205595e-06,6.924710446960626e-07,1.4186558980502432e-06,3.930617016832295e-06,2.0344003181424058e-05,1.0126705665975e-06,9.472652698520609e-07,1.1519675861766312e-06,1.9397602717890824e-06,1.4497500726952351e-06,1.232408657723446e-06,1.1996987827727047e-06,2.3203067440670324e-06,9.496979540290683e-07,1.2974207311503579e-06,1.3814225464541783e-06,1.4367144952229167e-06,2.6332143275125257e-06,1.9660961861656403e-06,9.115013442846767e-05,1.597730979508148e-06,2.0942304125471765e-06,1.2305933789446802e-06,1.279188735860477e-06,0.0,1.9746827387510876e-06,1.9538727061117596e-06,2.040583225207159e-06,1.7906362240298939e-06,1.2177262541121024e-06,2.4000590408300226e-06,1.6249944901621696e-06,2.224998528442321e-06,1.2413803491551212e-06,2.7145892909801028e-05,0.02624185794441711,9.053143354137827e-05,1.3050467163520608e-06,2.1991884864630767e-06,2.041141812793187e-06,3.706352517454606e-07,2.0722228695254057e-06,1.979024129026476e-06,6.575518223725461e-07,1.9347381117226328e-06,2.052042303740201e-06,1.7172869363687262e-06,2.2781666603279096e-06,1.6130817752809224e-06,1.8084488241787748e-06,1.5365829195236938e-06,3.999461427919014e-06,8.212442077653159e-07,1.4358864633831048e-06,3.990015330782223e-06,1.591722261042325e-06,2.4216584058386603e-06,1.75462317540035e-06,1.538109033002202e-05,1.1529606285262443e-06,7.771616697731211e-07,1.1068100229625755e-06,3.424860687924786e-07,1.4649393643620964e-06,0.0,5.054713956825271e-07,1.0083289325248202e-06,5.718253887293527e-07,1.843461103847182e-06,1.4265628724990083e-06,1.4521933272580965e-06,1.5267042935880121e-06,2.207376398610579e-06,1.4550538880491034e-06,2.5138814978595596e-06,1.7295440026420792e-06
Aircraft and spacecraft,2.367370357446212e-10,2.4547892391691264e-10,1.7606898385213001e-10,2.589336147555249e-10,1.2208606960697155e-10,1.9280065046125423e-10,1.993015791133481e-10,2.241682471823466e-10,1.5099194344305784e-10,2.0862708309135813e-10,2.3321883929307733e-10,3.04628556648522e-10,2.0448614175914436e-10,5.799555540438941e-10,2.479755579711426e-10,2.532140543065394e-10,2.093005072960429e-10,1.7401053805825842e-10,1.832814924217289e-10,2.4884402301969584e-10,2.401846113187489e-10,1.8199822964000548e-10,2.0311224756567136e-10,1.9644163394715918e-10,2.500541530032722e-10,1.954747155285648e-10,1.0208257206000909e-10,2.2309414251937978e-10,2.1107261716265385e-10,1.9906257878256317e-10,3.342946912286857e-10,2.6096641065181177e-10,2.6422740960449374e-10,2.0337479848397765e-10,1.0696902333646398e-10,0.0,1.546017321204104e-10,2.2860041671688337e-10,2.7301937744613733e-10,4.669087089640915e-10,1.9876134681570088e-10,3.5671697605437725e-10,1.7385876757297594e-10,1.2649831000062423e-10,1.7333862661101029e-10,1.994074652557528e-10,1.6253081701031565e-10,3.9118741668116677e-10,2.2644189172238985e-06,2.1170685815141647e-10,1.818597211405488e-10,5.3805291680731924e-09,1.7389540151972974e-10,2.4678049714641947e-10,5.799555540438941e-10,2.391628093168224e-10,2.0277248413054091e-10,3.126432335144096e-10,2.0030978353558064e-10,2.0319809169255112e-10,2.1056654722738343e-10,2.683043225855514e-10,2.4551665192886724e-09,1.8288711724431476e-10,5.373538031254813e-09,2.926922920631077e-10,1.9732980199912498e-10,0.0,2.177274424367282e-10,2.0232264911843244e-10,4.605316095145753e-10,1.4077243091193146e-10,1.4257174087972085e-10,2.1125650354301091e-10,1.0208257206000909e-10,3.159744407249051e-10,2.0103296011127867e-10,3.726498443991613e-10,1.554556391918501e-10,2.747776317779414e-10,2.111869652593987e-10,2.1404924622145333e-10,2.0006438086312484e-10,2.0445363370655646e-10,1.8717781012435534e-10,2.111576901778863e-10,1.3206328721379075e-10,1.9878710928604285e-10,1.6687664248980462e-10,2.7296784009116526e-10,2.061376237228009e-10,1.0747608548453523e-09,2.4307585263567637e-10,2.1334095674157486e-10,2.165088894375506e-09,0.0,2.896299176322611e-10,1.530184020759636e-10,2.0198415688163878e-10,2.346000605646184e-10,2.2595393533277092e-10,2.2243001164248257e-10,1.912873911596467e-10,1.4625260094932263e-10,3.7603114838079074e-10,2.0447865798382403e-10,2.0732444473027242e-10,3.146033251430033e-10,6.698822243226152e-11,2.0544921775235009e-10,3.159744407249051e-10,2.0160553514588264e-10,2.1600504251628996e-10,1.982319295929632e-10,1.7948401395786134e-10,2.2849906176193928e-10,4.864464893837646e-10,2.003879834942044e-10,2.0329391361792375e-10,2.002142836348615e-10,2.2042433188329657e-10,6.770975850973205e-10,1.934764099293521e-10,1.9567432991655403e-10,2.1070533533620522e-10,0.0,2.2681731201436407e-10,2.0099588417555725e-10,1.9984846101584242e-10,2.0209666680278973e-10,2.6172519674694433e-10,2.61385066666839e-10,1.111487384052631e-10,2.8851099206631054e-10,1.0937317040605887e-10,3.1187047214087805e-10,3.411410363645032e-09,1.9941980027488565e-10,2.0583256772555927e-10,4.297972363472969e-10,2.006476190864061e-10,1.216215625076006e-10,2.2437161912422297e-10,2.2329904278160735e-10,0.0,1.5706944043261e-10,1.8267041618177264e-10,2.2138021029549804e-10,1.772531758493982e-10,2.3336702618457596e-10,1.8224884711876373e-10,2.2837539423980864e-10,1.0963792249942207e-10,1.1197343776927618e-10,0.0,2.0052510190827405e-10,2.3174610166688257e-10,1.996984685084967e-10,2.750882087457214e-10,2.053481980101529e-10,1.7922917010249472e-10,5.799555540438941e-10,2.0526347535127496e-10,2.707673178653479e-10,2.4787386837748793e-10,1.4081532434350104e-10,1.0208257206000909e-10,4.1308522622886246e-10,2.3114770750237033e-10,2.0856448047293462e-10,2.9425905105698207e-10,2.2704755588490045e-10,1.3206328721379075e-10,2.0242968499699903e-10,2.7477763177794144e-10,1.99538608776116e-10,2.021253034092656e-10,1.5261220382943663e-10,2.431321348146937e-10,2.0607921578307505e-10,2.4540968931040454e-10,1.989216827698844e-10,1.9490228030430384e-10,1.912873911596467e-10,0.0,2.016046415115494e-10,5.247810479350855e-10,1.6796856037940726e-10,2.0585676724897178e-08,1.913875839005845e-10,1.7307943165414477e-10,2.440007617656595e-10,2.1494403274248808e-10,2.2520685709594546e-10,1.7463262479896684e-10,2.5387399445342065e-10,2.0467212202025636e-10,2.0163538777978018e-10,3.3105305968181453e-10,2.0429216822099124e-10,1.836748242765432e-10,1.9391126683025814e-10,2.174181921025186e-10,2.4115777124984764e-10,2.476802673461404e-10,1.5274570699402556e-10,1.8778764845734932e-10,2.3024228357264709e-10,1.6194968847697594e-10,2.3120407820085354e-10,2.4136948675351986e-10,4.149554813498796e-10,2.1412602509767777e-10,1.1870281066931084e-10,1.6602193696780873e-10,2.0160553514588266e-10,2.1385827598679487e-10,1.9875209481766244e-10,2.2031481484162297e-10,5.895793358837648e-11,2.7455751607688873e-10,2.046174957259501e-10,1.996984685084967e-10,1.9906663947067846e-10,2.111869652593987e-10,2.0536445380386752e-10,2.0120512060202261e-10,1.7193250076115833e-10,1.8600014499061445e-10,5.44402191874988e-10,5.080054402180892e-10,2.0328924435013548e-10,1.917999683869562e-10,2.0160220050646693e-10,2.2062914803994095e-10,2.2694910150214027e-10
Animal feed ingredients and pet foods,0.0,1.0000000001128515,1.0000000001128513,0.0,1.000000000112851,0.0,1.0000000001128513,1.0000000001128506,1.0000000001128506,0.0,0.0,0.0,1.0000000001128484,1.0000000001128504,1.000000000112851,1.0000000001128513,1.0000000001128508,1.0000000001128517,1.000000000112852,0.0,1.0000000001128515,1.0000000001128517,1.0000000001128506,1.0000000001128517,1.0000000001128517,1.000000000112851,0.0,1.000000000112851,1.0000000001128397,0.0,1.0000000001128515,1.0000000001128517,1.0000000001128506,1.0000000001128506,1.0000000001128506,0.0,1.000000000112852,0.0,1.0000000001128515,0.0,1.0000000001128515,1.0000000001128515,1.000000000112852,1.0000000001128504,1.0000000001128513,1.000000000112851,1.0000000001128515,1.0000000001128502,1.0000000001128504,1.0000000001128517,1.000000000112852,1.0000000001126164,1.0000000001128144,0.0,0.0,0.0,1.0000000001128515,1.0000000001128508,1.0000000001128502,1.000000000112852,1.0000000001128504,1.0000000001128506,1.000000000112841,1.0000000001128517,1.000000000112849,1.0000000001128504,1.0000000001128517,0.0,1.0000000001128517,1.0000000001128502,1.0000000001128502,1.0000000001128517,1.0000000001128513,0.0,1.0000000001128515,0.0,1.0000000001128504,1.0000000001128513,1.000000000112851,0.0,1.0000000001128513,1.0000000001128515,1.0000000001128515,0.0,1.0000000001128513,1.0000000001128495,1.0000000001128515,1.000000000112851,1.000000000112851,1.0000000001128506,0.0,1.000000000112838,0.0,1.000000000112851,1.0000000001128513,0.0,1.000000000112829,1.000000000112851,1.0000000001128484,1.0000000001128515,1.0000000001128522,1.0000000001128506,0.0,1.000000000112851,1.0000000001128513,1.0000000001128506,1.0000000001128515,1.0000000001128517,1.0000000001128517,1.0000000001128477,1.0000000001128502,1.0000000001128515,1.0000000001128506,1.0000000001128513,1.000000000112851,1.0000000001128508,0.0,1.0000000001128506,1.0000000001128513,1.000000000112851,1.00000000011285,1.000000000112851,1.0000000001128513,1.0000000001128513,1.000000000112849,0.0,1.0000000001128513,1.0000000001128517,1.0000000001128508,1.0000000001128515,1.000000000112851,1.0000000001128513,1.0000000001128508,1.0000000001128502,1.0000000001128515,1.000000000112851,1.0000000001128477,0.0,1.0000000001128524,1.0000000001128508,1.0000000001128506,1.000000000112851,1.000000000112851,1.000000000112852,0.0,1.0000000001128524,1.000000000112851,0.0,1.000000000112851,1.0000000001128517,1.000000000112851,1.0000000001128524,1.0000000001128513,1.0000000001128502,0.0,1.0000000001128513,1.0000000001128155,1.0000000001128504,1.0000000001128513,1.0000000001128522,1.0000000001128504,0.0,1.0000000001128504,1.0000000001128515,1.000000000112851,1.0000000001127685,0.0,1.0000000001128486,1.0000000001128522,0.0,1.0000000001128515,1.0000000001128506,1.0000000001128515,1.0000000001128506,1.0000000001128515,1.0000000001128513,1.0000000001128504,1.000000000112851,1.0000000001128506,1.0000000001128513,1.0000000001128517,1.0000000001128508,1.000000000112851,1.0000000001128504,0.0,0.0,0.0,1.0000000001128517,1.0000000001128375,0.0,1.0000000001128513,0.0,1.000000000112852,1.0000000001128522,1.000000000112851,1.00000000011285,1.0000000001128522,1.0000000001128513,1.0000000001128508,1.000000000112852,0.0,1.0000000001128515,1.0000000001128504,0.0,1.00000000011285,1.000000000112851,1.00000000011285,1.0000000001128517,0.0,1.0000000001128506,1.0000000001128515,1.0000000001128508,1.0000000001128506,1.000000000112851,1.000000000112851,0.0,1.0000000001128506,1.0000000001128515,1.0000000001128522,1.0000000001128515,0.0,1.0000000001128508,1.0000000001128513,1.00000000011285,0.0,1.0000000001128515,1.0000000001128515,0.0,1.0000000001128515,1.0000000001128517,0.0,1.0000000001128504,1.000000000112851,1.0000000001128522,1.0000000001128526,1.0000000001128522
Articles of concrete cement and plaster,1.4357887990115386e-07,1.2137400972588495e-05,9.209804364529396e-07,1.0271500641620781e-07,1.81499995914857e-07,3.298229149050628e-09,2.6125972594501208e-05,2.7829696147989566e-07,1.1556073094527245e-08,5.196737041103425e-07,2.7029611622661337e-08,4.3739876736277584e-09,1.7248930460519426e-07,2.6941915368338898e-08,1.884482463039604e-09,3.4380031202106946e-08,1.8969988218318203e-06,6.0301994436141425e-09,6.882973388329654e-07,1.6136190824598854e-08,1.425340597124493e-06,1.5395333315153602e-06,7.217806204272553e-09,9.253337241074839e-05,1.1003559946608897e-07,4.179792889582358e-09,3.2563587362567388e-09,1.4460991467946347e-07,5.039470564534314e-07,1.1108465605665037e-07,3.9413243435604335e-07,3.906472749324807e-07,1.793867548902949e-07,5.196208264563914e-07,1.9439962150685484e-05,8.587639192390253e-08,4.890188097211673e-06,2.3098220789728805e-07,2.7029611622661337e-08,2.6941915368338898e-08,1.7738051797473234e-08,2.6260373809721004e-07,4.7655330536675054e-07,1.0238823354951274e-06,1.6858771995685302e-06,5.162865215295678e-06,4.358439483285563e-06,7.258677124683152e-07,2.433397785984577e-07,6.843084046232843e-06,4.3587792583606964e-08,3.892885883355646e-07,9.639573189792518e-08,1.575647927477533e-07,2.816931171249449e-07,2.6981732977464383e-07,1.9586557897411935e-07,3.739814272984384e-09,4.680464972647517e-09,4.518472849482353e-06,4.674548436091955e-07,4.3739876736277584e-09,8.587639192390253e-08,3.358344414193661e-07,6.073281071778071e-08,2.325465380405167e-05,1.936201217904592e-05,0.0,3.1583553700739554e-09,5.797106346816955e-09,4.2523865814183475e-06,1.4236560259006942e-09,7.92949903509666e-07,4.554177861373267e-07,3.3623579821316457e-09,5.4449482041225004e-05,9.033805801185482e-09,4.2497877541869467e-07,1.639254646938957e-06,1.5471189785587821e-06,4.554177861373267e-07,3.3404374689755114e-09,3.3195820446119076e-06,7.145820324402937e-08,6.391073349744029e-07,3.177359032532362e-06,1.3118679810633265e-08,1.7499131451235636e-06,3.1565143860572346e-08,2.663404051170053e-07,4.763850970159659e-09,7.946349996964398e-08,4.47422571542884e-07,2.6907476167384184e-07,6.586710534325867e-07,0.0,1.1482908064475318e-07,1.5844191210101623e-09,1.6690645727247408e-07,1.1287039741447083e-09,4.822359614683889e-07,1.9442415473159143e-05,0.0,4.003901108175667e-08,1.4843388422871033e-06,3.315262545750325e-06,7.752187717701329e-08,5.57962765715221e-07,3.455299718758959e-09,3.5669292289986314e-07,9.776643553747802e-05,4.2959785989451655e-07,1.082024100125502e-08,6.38849199675502e-06,7.87805843135907e-09,4.7062659861790844e-07,7.687433039092525e-07,1.1345922366751875e-07,4.4146036046183256e-07,4.6103833661502e-05,4.6146897469289084e-07,6.6053236098726215e-06,6.748524514320246e-06,3.848040398266992e-06,1.8052405751409395e-07,0.0,5.875073947459475e-06,5.142156283748012e-06,8.324206724903133e-09,2.3217623762119126e-09,1.247981851996649e-08,5.976385455647783e-07,8.481970758978492e-08,1.4352472763612168e-08,7.69261486268141e-06,1.951715136059218e-06,2.2691441158043716e-09,3.5960368515474343e-07,1.4212417904515712e-08,1.1197487846611838e-07,7.157080842428574e-08,6.625654002058464e-07,2.9975417009416015e-08,4.242322150298958e-07,4.4640942906392984e-07,1.6723559654257335e-06,4.546499080697693e-07,9.590716511423875e-08,7.970228743983676e-06,4.740022011464835e-06,4.76549215173473e-07,5.00953784394242e-06,1.2008199498897646e-07,1.7737670440157427e-06,6.968884103763726e-07,7.36081741740133e-06,1.881481810934426e-07,7.39991791443087e-07,9.755357728804098e-09,1.0073050028023e-08,1.4763533310646547e-05,1.007396321333722e-07,7.39991791443087e-07,2.4239630456059005e-05,3.60526406490018e-06,2.7499397599709947e-07,7.39991791443087e-07,1.8151728924482548e-06,5.436549834896765e-07,4.548996029386857e-07,5.639148519146555e-07,1.982684761213715e-09,2.085996528868326e-09,4.522218177484976e-07,1.5471189785587834e-06,2.42219998677382e-07,1.9857909419326467e-07,1.356803466279548e-09,1.9975018460840754e-07,3.783917802124513e-06,0.00013653908760383318,1.427899290299158e-05,2.3707077217038633e-08,2.1162387469018035e-07,0.0,1.4293438606071804e-06,4.5717785002621705e-07,6.6696742102890975e-06,1.599755698494127e-07,6.531259625548464e-09,1.7211577982874172e-05,5.213796244162913e-09,1.361762864554725e-08,1.2583030376565842e-05,1.212588460231365e-07,2.7953073539006686e-07,2.5679860487361167e-09,1.4993904444376054e-08,2.7577150216568142e-09,4.900549268659705e-06,8.496443853926868e-08,9.373238202658463e-06,1.6098192589540775e-05,9.273068278930975e-08,2.0895243472434317e-06,2.993171145162355e-06,4.520549921863685e-07,9.139850423220017e-08,5.494727145290329e-07,5.850978040630632e-08,4.4915100347846605e-07,5.313653834924498e-07,4.128897060684696e-07,3.7121124348684003e-07,1.384320102490663e-09,7.927267875535291e-07,4.6519544366428606e-07,1.84436863133907e-07,1.542283856350216e-05,5.272473095752272e-09,0.0,2.4925266698144953e-07,1.0245379795848421e-07,6.565800496507562e-09,0.0,1.3122481946105506e-07,3.2909736923740384e-07,1.1205032804763753e-07,5.482813422396766e-07,4.24625829715708e-07,1.4960377478594262e-07,5.494727145290329e-07,6.976484463665291e-05,5.10147216187642e-06,5.8742039371916325e-06,4.799166601028597e-06
