,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.0004630663695930562,0.0010044816208045263,0.0007187518076389683,0.0004447950427565595,0.0006434413782373136,0.0006576333865535287,0.0011835832929949078,0.0005279790315624331,0.017706810272039946,0.0006372450338499174,0.0006477775172567566,0.0007211503308714207,0.0004714084240987179,0.0006152317337385582,0.0007117590201179525,0.009939883668475456,0.000694271016341497,0.0007141877945378248,0.0006664304593484265,0.0006671315449895048,0.0006603084891551199,0.0006867467115536015,0.0006141000690538255,0.0006577641755427353,0.000498301455299338,0.0007680322555264269,0.0006853659916059518,0.0005439055734635784,0.00043875998015076274,0.0006795077006600272,0.00025759018939311234,0.0005110941011010732,0.000638361586484543,0.0007300974060461407,0.0,0.0006474008439779725,0.0006774564194884692,0.0005343513356879968,0.0006152317337385582,0.0006494554157557389,0.0006051285618947679,0.0006572864083681287,0.0006529595465840525,0.0006670042152215167,0.0007099870483259609,0.0006605498440583261,0.0006536857451091287,0.0003488096643906692,0.000965525082506678,0.0006456572228141085,0.0005586633624986468,0.0027865216055585193,0.00048079294013022997,0.0006153453871594374,0.0004442775754425243,0.0006650423037828436,0.0008281545448520914,0.0006698953395664142,0.0006957000518631122,0.0005741972121409896,0.0016590902082305923,0.00048528203419700956,0.0009912938798193323,0.0001651100191503469,0.001414707856419045,0.0008674246840775937,0.0006698953395664139,0.0006590442767571075,0.0009523000477930443,0.0006727540761767487,0.0006922578351133093,0.00064202586198559,0.0006685271188507836,0.0006858267338316577,0.0007377862064494569,0.001493808364985048,0.0006405266914070037,0.0009277786231432526,0.0005968111173178083,0.0006685271188507836,0.01776510163064535,0.0006650674736495618,0.0006598462586690375,0.0007688997156233366,0.0006529952485402748,0.0006229805750751332,0.0007360626340318236,0.0007155992907872579,0.0004968532634227029,0.0015733814664784162,0.0005678190322004593,0.000651400518691825,0.0004856549497303761,0.0006515936859806837,0.0,0.0005510416837318772,0.0006908850945327462,0.0005133519889569636,0.0006454834925031119,0.000650955140948589,0.0007404096169405626,0.0006379274839156649,0.0006037248228162665,0.0009390232085275731,0.0008950066583729512,0.0008198001810751455,0.0006021910159347837,0.000561697097126905,0.0005379073947089273,0.0007438830661923864,0.0006278167123728595,0.044127941398575954,0.0006329478805077971,0.036884964617812384,0.0006547781723035998,0.0006365466645275393,0.0004416686801296132,0.0006546308510289822,0.0006623276753206834,0.000653992106896967,0.0007017538701017352,0.0006456060845682035,0.0006445913839863832,0.0006030250345618474,0.0,0.0006993719600190217,0.0006579622868482191,0.021637808234277318,0.0006838004987657008,0.004328635219768659,0.0006335040652474716,0.0004590169370569889,0.0036837099520421043,0.0006714225735358939,0.0006768456420221741,0.0005561849488788941,0.0004753684081613762,0.0006437441218333518,0.0006848982251993957,0.0006831752800313997,0.0006703814601578915,0.0007034341964272334,0.0018066118974025473,0.0006543161638204256,0.0006492193474786657,0.0006227643989361884,0.0004297232204525443,0.0006357982104615926,0.0006930890366918244,0.0006429249717907711,0.000662831447757827,0.0006491968408690933,0.0006595823362923511,0.0006371309450225665,0.00065828990092917,0.0005756859444469859,0.0006357713937495238,0.0006603325232481407,0.0006563980680139678,0.0007150942109087627,0.0006172483478327868,0.0006371309450225665,0.0007970519204124595,0.0006747890501342249,0.0006034441083110994,0.0006304714501743557,0.0006102543562466382,0.0006486628879515923,0.0006277255921558752,0.0006593909983854533,0.0007701013063905337,0.0013479197699692224,0.0006631494490516891,0.0004740041342785377,0.0005968111173178083,0.0006483651512641062,0.0006404752469937028,0.0006896647250698179,0.02026356063997201,0.0006821699065767785,0.000654991509706632,0.0006811770267808912,0.0006648382485770432,0.0006379274839156649,0.0,0.0006644126744048228,0.0004832890476567622,0.00065445213899268,0.0005489520942809944,0.001067386721298897,0.0006610837514459615,0.0006525378717628264,0.0008111479726214234,0.0007090244674503839,0.0007128789989031603,0.0005322694999899079,0.0007010702759202761,0.0006404432324286679,0.0007348828382802453,0.0006618447924837357,0.00043475829236879875,0.0006745759306648079,0.0005991866539303822,0.0004235667308960792,0.0007204848664543818,0.0006705569632209373,0.0006513328532263918,0.017394830525989734,0.0006333927899934067,0.0029730593770544234,0.0006523118401014468,0.0006525179499329029,0.0006466843102512751,0.0006528308168830487,0.00039719779639780253,0.0006482622802631868,0.0006508617577337468,0.0005640844660405751,0.0010582996766826365,0.01458335178599794,0.0006603325232481406,0.0004647898755390956,0.00042187944767737494,0.003866061699315462,0.0006603325232481407,0.0005665870276421529,0.0007170384456033404,0.00043256619133389047,0.0006593925734222784,0.0006443138969177674,0.0006690271597894891,0.0006333927899934067,0.0007181965050674947,0.0006593824045932368,0.000672634086143832,0.0006716596184302743
Agricultural and forestry machinery,0.0005438485398082749,0.2644842237382478,0.0035291875111125508,0.00029632682315289266,0.001444358764851318,0.0007938222690685602,0.007318202344899247,0.002405501800977606,0.2648637337320405,0.001321794250400145,0.0005632450867368866,0.0010557292914616862,0.0006565639122955661,0.0005628045293211548,0.0009843522229160135,0.17736454453568737,0.0018000580407903802,0.0010701602118529893,0.012632287243299664,0.0014248768380021042,0.009611373135839535,0.0029056656934706407,0.003929163011014652,0.0024393063252294176,0.00037861040118539993,0.013674385278986756,0.0011089438460929575,0.0006959614439904803,0.0003078911621991884,0.0010941964288467803,0.0011056407699205273,0.0005481860476442655,0.0016595706277221071,0.0038514097844041277,0.0,0.015836936131329055,0.0012080168703024925,0.0006983969477720228,0.0005628045293211548,0.0013165549219786232,0.001128957004979642,0.001699667231605612,0.0021428734676438286,0.013629958826533273,0.0035995125084541182,0.01751976322404662,0.0012359041402448731,0.0009926516205982637,0.0021954318786311733,0.0008695719422218414,0.0009695346625372061,0.028119833120449956,0.0008455405262098661,0.0005628045293211547,0.0005910356656597677,0.0012462957472548675,0.0019188981067253983,0.0013086045245365688,0.008060283467872012,0.0010817459755824886,0.0017435964986879855,0.0010371893119585846,0.0030788798203689313,0.0016385869203751667,0.035773896701844,0.0014404247001628657,0.0,0.0007187291664284543,0.005283138115899953,0.00921644772983286,0.0013602080165830209,0.00266962514853671,0.00137203217930117,0.0010557292914616862,0.0042296370198505965,0.0016459748294184718,0.0011669416453409906,0.0015800341038304006,0.0012743860198406415,0.00146576544485674,0.017652772898622913,0.002667589551830836,0.0007815728674671518,0.004180232435046,0.0019459993392433757,0.0009363526821675159,0.005659096392089807,0.0014870795171992095,0.003724414338065626,0.0016521068176716903,0.0013234610629515608,0.00143901851415977,0.001174251606291044,0.0015714139757642964,0.0,0.0013355620309170196,0.0036196673964603602,0.0010810505605526454,0.0160064156539011,0.0019946188221315326,0.004397405496727839,0.00029632682315289266,0.0019788687878994748,0.0020324732462042657,0.003351203309231009,0.0015365744138989969,0.0010899846378008672,0.0005019861057608162,0.001239259262783944,0.009055209651838644,0.001383167617422273,0.21451116693646508,0.0049780917103864845,0.20311766655536007,0.004995474830901867,0.0015299188626000648,0.00045179143481084396,0.0015203512272561153,0.001815979771973862,0.001705078084949162,0.0029041817855360273,0.001684205800690817,0.005560272583771755,0.000637714945123289,0.0,0.003621265164669393,0.0018040052571994375,0.019101809433646276,0.001263063167959017,0.010722856661623066,0.0009901848401938002,0.0016439714778415698,0.07875021441367124,0.007719082775281701,0.007716988004200866,0.0006177417827516497,0.00097218474101857,0.005341086584178274,0.003517514020053809,0.002847966598775311,0.0019956007355780977,0.01548766139160153,0.05022179010977675,0.0014951034093264762,0.0021547423259457884,0.0019536519158985612,0.00029632682315289266,0.0013576630800021458,0.003146450991419946,0.001741446256300692,0.002765487136552876,0.0011958970780044699,0.0014438880627758125,0.0006610548612338196,0.005776218403969656,0.012831465718367567,0.0008948519718595709,0.0014302479132004852,0.001617293591553918,0.003200384771785054,0.0006057685173114101,0.001168246911433175,0.002807976345938326,0.1546677522542178,0.0010653352569332097,0.0011076471706853712,0.002703883633309575,0.0017284906060301064,0.0013845369400109755,0.001234555506557147,0.0020490458387002687,0.001699667231605612,0.0008945713705259101,0.0011872545130831534,0.0012743860198406417,0.0011740729241748915,0.001866286682132281,0.01026117725288252,0.1761321141586529,0.0028333825631485796,0.0016567137841471285,0.020983305518031268,0.0022947903258236668,0.0013120586638975245,0.0,0.0015333600793786591,0.0014848731046612107,0.0043273732197620755,0.008379205563069177,0.0013058441076401132,0.008310023756271538,0.0010298840194589373,0.038541144254351366,0.000989791020628865,0.0009741672591620235,0.0013300196711250193,0.015362430865840387,0.0017125845397844626,0.00153163226150782,0.0018285994936830287,0.00032117821050670563,0.005201321432966092,0.007845085717546676,0.0006365716646863548,0.0019999521627284238,0.0050559352382876475,0.0017799547904863296,0.2974944873198091,0.0010701602118529895,0.005398390007452296,0.0016590737969430541,0.021539399059848547,0.0009115166434856422,0.002461878810662591,0.0039419297411337146,0.0025458366960827215,0.0014943420729396052,0.004158351488905297,0.008083023467204626,0.038913022745971235,0.0007271028748475966,0.0012529515241283477,0.00029632682315289266,0.06845670795455246,0.0,0.00045472005519949524,0.0010212823254264496,0.046077293979635385,0.0024086371233459033,0.0013426029952829752,0.0010654770509880304,0.0015137686147644886,0.00327891140619153,0.0019546732242252196,0.006254742098538023,0.0038529129824498285
Aircraft and spacecraft,2.0539588731569786e-05,4.113713199680615e-05,1.789751833213383e-05,2.1086664732358226e-05,2.764307061335901e-05,1.2194263852466187e-05,0.00019924207851480092,1.5415126588277384e-05,1.1605847227087988e-05,1.8064972987722332e-05,2.0271490494394524e-05,4.061748505557409e-05,1.682443619248709e-05,8.471408450983274e-06,1.950153447445155e-05,8.196942152103951e-05,3.782601953838032e-05,1.2814864434304634e-05,3.336639701533657e-05,3.876863756902015e-05,8.639374946234189e-05,0.00011272069475887007,9.7788137881577e-05,1.4874404602802537e-05,2.049508746893963e-05,1.2266905404257543e-05,8.767176528520604e-06,1.2115897344553835e-05,1.1073722421886297e-05,1.3958023707239508e-05,1.331668389016491e-05,1.3260435111793021e-05,1.7361023300535203e-05,9.488261238294455e-06,0.0,1.628570944098017e-05,6.928738635902346e-05,2.3159087917917703e-05,1.1159599457003128e-05,1.4227180365914334e-05,2.6262694624505627e-05,1.3896441943893504e-05,1.7574544302160237e-05,1.8474297673875254e-05,2.582360059775147e-05,4.7575238716821305e-05,1.0910017795156538e-05,2.5984624866110542e-05,1.7183611196449603e-05,1.1029031046402263e-05,1.3922455572362436e-05,1.2843514831920079e-05,3.312617333107352e-05,8.471408450983276e-06,2.096680019961493e-05,1.2675369913943194e-05,4.1877791111217455e-05,1.833680809106763e-05,1.3215187013916981e-05,1.7090062352822904e-05,1.8905354568631206e-05,1.2927075704753054e-05,2.619276952769007e-05,1.3078743968815716e-05,7.055195398778774e-05,9.850764423547214e-05,0.0,6.810598990334642e-06,9.60343387726348e-05,3.330224799240605e-05,1.28398106800297e-05,1.038194753815974e-05,1.7183623829967218e-05,8.767176528520604e-06,1.2478012881756129e-05,1.833958312588014e-05,1.1501247971097202e-05,1.8667841805770608e-05,5.368729840731933e-05,1.724052007876306e-05,4.032219301256189e-05,2.1571517892921518e-05,1.2779168380077333e-05,0.0005114264159946654,1.7314589637406813e-05,1.0657546023534e-05,0.0001902138233426562,1.1827774695951481e-05,2.315049703038902e-05,1.6762464089500533e-05,1.3943368038955625e-05,1.79683238153493e-05,1.3373599486532897e-05,2.0188325093335146e-05,0.0,1.5029983010811342e-05,1.621358794080731e-05,1.1024955611276487e-05,3.149614248110956e-05,2.043792748696589e-05,1.8952969824268088e-05,2.3649511069996066e-05,1.0297308832819539e-05,4.365460235140002e-05,1.6307901556253604e-05,1.1861900047548216e-05,1.2613490170370841e-05,1.0408154072961853e-05,1.2054351689437426e-05,1.2478012881756129e-05,1.1978829374854635e-05,0.00010149011273338776,1.6723643942979565e-05,0.00010519677501635278,0.00013136592440036234,1.1101595562712544e-05,1.0973086854640985e-05,1.2743907819314091e-05,1.2105628227048628e-05,0.00019504495443085747,1.5764129007215077e-05,6.891720861036597e-05,4.6163183974153964e-05,1.268200216577763e-05,0.0,5.99784878324079e-05,1.5322510234925704e-05,0.00019345048047640575,1.4981107621039043e-05,2.345417579345161e-05,1.4978453901569728e-05,1.0017426462274388e-05,3.580234467175103e-05,9.819357037319684e-06,1.522050329837726e-05,1.2932304958271545e-05,1.3795812874824346e-05,7.82601157230864e-05,0.00012366269576239322,2.6923039524396423e-05,2.38247136730605e-05,1.9466180429781728e-05,0.00014144316765218686,0.0,1.3542499044896121e-05,1.2232447041869357e-05,1.8216212439997197e-05,1.7844493385132416e-05,1.1371976698827692e-05,3.945080973383374e-05,3.269034753965222e-05,9.933234697709099e-06,9.211231593176335e-06,0.0,1.7678677817558008e-05,0.0003065274608434263,1.0572911243280787e-05,5.377214414519498e-05,1.2108937097082795e-05,1.8312417363099837e-05,8.471408450983276e-06,1.425756470256887e-05,5.421355620456432e-05,2.2403129995729745e-05,1.229375141220532e-05,8.767176528520601e-06,6.536354994944304e-05,1.752851660640179e-05,1.0893455520662943e-05,2.1237068898120035e-05,1.7890629136364343e-05,0.0004276153642964971,1.0657546023534e-05,1.127485777483522e-05,5.36872984073193e-05,1.0729353435371336e-05,1.3197518668700273e-05,9.682405547710794e-05,0.0004276153642964971,0.0009310791960045629,3.152685526013483e-05,0.0001901024125064182,1.290102389906825e-05,2.3649511069996066e-05,0.0,1.3363109777368701e-05,1.4439589649505628e-05,1.5214563154420188e-05,2.5622012450827478e-05,2.3600396084033262e-05,0.00021554850606916645,2.0715884743662665e-05,0.00018160143408436745,0.0002893414433267212,1.2968753872187412e-05,3.8669792164051923e-05,5.947416128076657e-05,1.6014454266414496e-05,1.3089900803642178e-05,2.3797414137653484e-05,2.28458047879272e-05,2.0903386689057375e-05,0.0002837709002040944,2.1620700341428425e-05,0.0001922835451951792,5.436011384636479e-05,1.7070031322253057e-05,0.0003038307768640833,1.4204746220676078e-05,0.00037023025474185775,1.5098715203016594e-05,1.0962854292173717e-05,1.19859150508925e-05,9.350360095800961e-06,0.0001429607788275167,1.1978829374854636e-05,1.1881481022428463e-05,1.7533133410494982e-05,7.938999470445189e-05,0.0004579150969901734,4.591934120585061e-05,1.0445236108659787e-05,1.0572911243280787e-05,3.6987690177826786e-05,1.7240520078763063e-05,1.1821095602900771e-05,4.267560797014548e-05,3.8052751329242596e-05,2.0215208899936997e-05,9.399536270781551e-06,1.0696688144363687e-05,1.4186561131849852e-05,0.00017293077510052517,1.714433815314522e-05,3.472400736845063e-05,5.5635409700932114e-05
Animal feed ingredients and pet foods,0.0,1.0000000000000882,1.000000000000089,0.0,1.0000000000000886,0.0,1.000000000000089,1.000000000000089,1.000000000000088,0.0,0.0,0.0,1.0000000000000893,1.0000000000000888,1.0000000000000888,1.0000000000000877,1.000000000000087,1.0000000000000886,1.0000000000000886,0.0,1.0000000000000886,1.0000000000000895,1.0000000000000886,1.0000000000000893,1.000000000000089,1.0000000000000884,0.0,1.0000000000000884,0.0,1.000000000000089,1.0000000000000893,1.0000000000000893,1.0000000000000893,1.0000000000000893,0.0,1.0000000000000895,0.0,1.0000000000000886,0.0,1.000000000000089,1.0000000000000893,1.0000000000000897,1.000000000000089,1.0000000000000888,1.0000000000000888,1.0000000000000888,1.000000000000088,1.0000000000000893,1.0000000000000893,1.0000000000000877,1.000000000000089,1.0000000000000888,0.0,0.0,0.0,1.0000000000000875,1.0000000000000888,1.0000000000000886,1.0000000000000893,1.0000000000000888,1.0000000000000882,1.0000000000000882,1.0000000000000886,1.0000000000000882,1.0000000000000888,1.0000000000000886,0.0,1.0000000000000888,1.000000000000088,1.0000000000000886,1.0000000000000877,1.0000000000000886,0.0,1.0000000000000893,0.0,1.0000000000000875,1.0000000000000895,1.0000000000000888,0.0,1.000000000000088,1.0000000000000886,1.000000000000089,0.0,1.0000000000000884,1.0000000000000886,1.0000000000000895,1.0000000000000888,1.0000000000000877,1.000000000000089,0.0,1.0000000000000888,0.0,1.0000000000000884,1.0000000000000893,0.0,1.0000000000000888,1.0000000000000886,1.0000000000000888,1.0000000000000886,1.000000000000089,1.0000000000000893,0.0,1.0000000000000882,1.0000000000000884,1.000000000000088,1.0000000000000886,1.0000000000000893,1.0000000000000886,1.0000000000000888,1.0000000000000884,1.000000000000089,1.0000000000000846,1.0000000000000893,1.000000000000069,1.0000000000000893,0.0,1.0000000000000888,1.000000000000089,1.0000000000000888,1.0000000000000893,1.0000000000000886,1.0000000000000886,1.0000000000000888,1.000000000000089,0.0,1.0000000000000897,1.0000000000000893,1.000000000000084,1.000000000000089,1.0000000000000864,1.0000000000000886,1.0000000000000866,1.0000000000000875,1.0000000000000886,1.000000000000089,1.000000000000089,0.0,1.0000000000000888,1.0000000000000886,1.0000000000000884,1.0000000000000895,1.0000000000000888,1.0000000000000897,0.0,1.000000000000089,1.0000000000000893,0.0,1.000000000000089,1.00000000000009,1.0000000000000895,1.0000000000000895,1.0000000000000886,1.0000000000000882,0.0,1.0000000000000884,1.0000000000000886,1.0000000000000886,1.0000000000000886,1.000000000000089,1.0000000000000884,0.0,1.0000000000000886,1.0000000000000888,1.0000000000000882,1.0000000000000888,0.0,1.0000000000000884,1.0000000000000888,0.0,1.0000000000000882,1.0000000000000882,1.0000000000000893,1.000000000000089,1.000000000000089,1.0000000000000884,1.0000000000000886,1.0000000000000884,1.0000000000000886,1.000000000000084,1.0000000000000888,1.0000000000000893,1.0000000000000886,1.0000000000000895,1.0000000000000884,0.0,0.0,0.0,1.0000000000000886,1.0000000000000888,0.0,1.000000000000089,0.0,1.0000000000000888,1.000000000000089,1.0000000000000888,1.0000000000000886,1.0000000000000888,1.0000000000000884,1.000000000000088,1.0000000000000893,0.0,1.0000000000000888,1.0000000000000886,0.0,1.0000000000000884,1.0000000000000888,1.0000000000000893,1.0000000000000842,0.0,1.0000000000000882,1.000000000000089,1.0000000000000886,1.0000000000000893,1.0000000000000884,1.0000000000000882,0.0,1.000000000000089,1.0000000000000893,1.000000000000089,1.0000000000000886,0.0,1.0000000000000882,1.0000000000000895,1.0000000000000877,0.0,1.0000000000000888,1.0000000000000888,0.0,1.0000000000000888,1.0000000000000902,0.0,1.0000000000000886,1.0000000000000893,1.0000000000000897,1.0000000000000895,1.0000000000000897
Articles of concrete cement and plaster,4.227761388052915e-05,0.012150753774859774,0.00010005109428946799,9.378826129563605e-06,0.0011554795608178531,1.964176426973023e-05,0.000585772862902047,0.00011778459621894052,0.007566186976551039,0.00021950145487258834,1.3079112911253172e-05,0.0009646314454786448,6.065071634617766e-05,1.4479486605370054e-05,6.016762646375043e-05,0.028089730912660395,0.00022638001756293275,7.587540337574816e-05,0.00041420693220648315,8.676857120662355e-05,0.00014177983896693168,0.00022392342739776085,8.55172820153181e-05,0.0003709933467033995,2.704262193938014e-05,0.0010166434001324782,2.5151964991022064e-05,3.466408342013501e-05,5.087604263985235e-05,0.0002032990990507205,0.0003458781585070577,3.550323126926834e-05,0.00021415613362931065,0.00044375544613973187,2.877169974687455e-05,0.0005177419382193591,0.0001071686054271613,1.3079112911253172e-05,1.4479486605370054e-05,0.00024056635476777256,0.00017221689361794458,0.0002075205585186976,0.00010887556122737659,0.00012039153803510748,0.00038356030642804946,0.00013736759984978603,0.000174136210896968,6.307412256797698e-06,0.0002106296115823251,2.71286314203172e-05,3.215928741705865e-05,0.0002061364796374029,5.0000190252598346e-05,9.398353219597632e-05,2.298129096408827e-05,0.000180874156408119,0.0006622354173804243,0.000156120508661831,0.00023428314200918984,4.3804435652043557e-05,0.0009646314454786448,2.877169974687455e-05,0.0005727487781955669,8.313805539301156e-06,0.0005120581654081655,0.0004341581626677514,0.0,1.8659249395277293e-05,0.0026653634235513407,0.00018856174574706286,0.0015794950439938173,0.00017411391327063074,0.0030490148622211036,2.6913552574401507e-05,0.00024303934892180924,0.0009700787537757056,0.00018479088204492814,9.707704042839405e-05,0.000398735676509091,0.0030490148622211036,0.001846792855061909,0.00020408195793232176,0.0005191874175206365,0.00018029527909746424,0.00018299125727986928,8.997585620683672e-06,0.00035943387766464526,1.0888977968342786e-05,0.00010568001686305424,0.0009735353702263788,3.17912687944476e-05,0.00023127278592333263,8.869515678500397e-05,0.00020483528186588808,0.0,3.513538901286558e-05,0.000198759567988706,5.579957221864961e-05,0.0001308162591086677,0.0002106016350431889,0.0004437828468259169,0.0,0.00020099656374554251,0.00025296354168981945,9.419474773715544e-05,0.0026818613043447874,0.0005919116796254482,4.407738406763557e-05,5.940200305512074e-05,0.0003475492134377911,0.00030328293176569405,0.01052846964693928,0.0004070924730529109,0.011867271635621362,0.0002191022019387706,0.000175302442099167,1.676275489175865e-05,0.00023005647126529805,0.00044562758257192124,0.00022922054164426802,0.00023509021902832952,0.00013720561651736995,0.00012121393800851706,6.858864439807433e-05,0.0,0.00026532995029303363,0.0005303086957113785,0.037452299360845424,4.6230709444422916e-05,0.027567279382536225,0.00020911341381242476,3.4574353327174674e-06,0.0076067669506430955,0.0003464066798797161,0.00021816660165143852,7.5349598269295e-07,0.00015840462945559549,0.0014342783984272404,0.00014518623016744213,1.0734803224478343e-05,0.00022721876586299957,0.0013340595628096796,0.06616643129454976,0.00023011010977777926,0.00019174533299477843,0.00019569247178906576,2.091538622645163e-05,0.0003134486496725621,0.00046855361793350474,0.00021937063610507747,0.0005190041789800173,7.500907945690275e-05,7.16659031210474e-05,0.00016208290753330772,0.00034626497902806727,0.00018060151282718085,0.00017157949650931434,8.292175622639325e-05,0.00015043483174563638,0.0003911702854239728,2.9858772967091227e-05,0.00017157949650931434,0.0005562288117454623,0.0002580837353100498,7.248178682594846e-05,0.00017157949650931434,0.0001274266305315307,0.00023006160220977333,0.0002370047924176236,0.00017661911281911162,0.0012208734346574467,0.0015905910193796072,4.40379815298903e-06,0.00023199053498899045,0.00039873567650909115,0.00010572067632618575,1.8682892492328314e-05,0.00018827627476068737,0.3757199180092512,0.00023668418539791406,0.00037759352019550024,0.00038408870752211103,5.566846052117003e-06,7.99188444436723e-05,0.0,0.0022276840557961235,0.0001937694419479287,0.00034571847668959325,3.8987846891618294e-05,7.340659116829912e-05,0.00039592821134555893,2.9547704930720364e-05,0.00451320613801868,0.000359490635539692,4.911267697803997e-05,0.0001069705762120745,0.0011273956422071481,0.003482987349677417,0.001147589236282721,0.0005170157805285218,4.5517479750578854e-05,0.004183763170117113,0.0016100237003451054,2.4981906801029014e-05,0.00012741787028328595,0.00021562573996759493,0.00023168316826075415,0.12140314709125777,0.00019229396088794054,0.029743347093718505,0.0001973440579539894,0.0001874187870879192,0.0001382844998856562,0.0001939558501559178,1.1063942279343152e-05,0.00017413747090569895,0.00025536080678312717,2.3643004005054084e-05,0.0003993744140971673,0.011090836616098705,0.0,0.0001323094701005432,9.327378834160658e-06,0.0006103007959063389,0.0,5.1677406514673486e-05,0.00016676037926091739,1.6362176309043547e-05,0.00022271283703040136,0.00017233264642055982,6.582157135245431e-05,0.00019229396088794054,0.00034860556880673797,0.0005310364573137567,0.00045494380686170416,0.0004945512048893353
