,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.05721438756289063,0.006183459015839577,0.006012160968381691,0.01386616713133438,0.005451613606370137,0.0056198702747475,0.006072828512129225,0.005477384846202342,0.004952826663034057,0.006497476437052429,0.006587687409523471,0.005859460438118618,0.02231630383367511,0.006183009183433965,0.0058672730161888125,0.005391415475389156,0.006053545274516678,0.005837302661809187,0.012768189119337138,0.00604923013175513,0.0060417514203573944,0.006095677815997084,0.004482648643181764,0.005987163076710147,0.006257058206900066,0.005628970755479603,0.005939276166376905,0.005725239446573419,0.007168767325841173,0.006387494324007658,0.04235359403291262,0.00245547420034265,0.02841438656252394,0.006119677459089218,0.006097706992557119,0.0,0.005960437758002454,0.006020763678161545,0.007848443117122971,0.006183009183433965,0.006034054591663654,0.06611661747483046,0.006097297998557861,0.005958407003403571,0.006061874466236198,0.006086692553222792,0.006004157131842628,0.006422677575155082,0.00588251720336792,0.005605278535494973,0.03597366673686011,0.006861119371012397,0.2592879726346389,0.006183166654990687,0.006381469203270644,0.005308703927436655,0.006057007751173734,0.005869427264038768,0.006099992047268785,0.006201520674075288,0.00595575195462762,0.04168754057333632,0.005690296174101691,0.0899153302417009,0.005515336313896533,0.006037190152376352,0.005869427264038768,0.0055702529013725785,0.006023894070367126,0.006078628864070167,0.005970054986109147,0.006220133566083332,0.006029785869859234,0.005945374798091565,0.006445488908552138,0.005955735568671793,0.006119124115177388,0.005872442577569131,0.0052766322732145455,0.006029785869859234,0.0049828768827250725,0.0066884602021023065,0.00582883766512767,0.005946304025293495,0.006004088818380168,0.005807459228455555,0.005888681753156539,0.0045791876267348075,0.01138751700210885,0.005965491844896717,0.03293939621503679,0.006103841469909022,0.2330001342945257,0.006106836497650698,0.0,0.05006522468713035,0.0056716593995248905,0.02102592984768041,0.005689527746547797,0.0061031021367436026,0.006099845517273856,0.006121363493612709,0.006110999675507352,0.005972425776192221,0.005612306250355343,0.006012421208033227,0.0057077419937808715,0.004831685991434681,0.11636899996778952,0.005698988303389784,0.006140239310371734,0.005395210070666247,0.006157902208212684,0.005455631072844513,0.006089876324873243,0.006143681642346527,0.0064088782656868066,0.00609768052647075,0.006122807094878446,0.006085051587927512,0.005852197038785007,0.0060043930921189715,0.005805668271838045,0.012250511677005005,0.0,0.0060918927857627325,0.005942626901674196,0.005786174713399297,0.005925359963410757,0.005889679648882963,0.006122502752638686,0.003941542640269796,0.005584625349975217,0.00602577433783069,0.0060792681629379935,0.010999352680628285,0.006186245755713411,0.0056586865731795034,0.005708753209207571,0.005710137087975745,0.006097146216274892,0.005667656840006505,0.0060676701296231116,0.006098629196354154,0.006043415614902192,0.005667517458503628,0.0064001956672413846,0.005886958838395372,0.006062971372718309,0.006116958627166576,0.005913281279151233,0.005649997808279302,0.006052568956564264,0.007043750266210165,0.007500947694905165,0.010962127133015965,0.006990313563870896,0.006079961031791686,0.006245874537399564,0.006097590147449851,0.0061305589062993675,0.007043750266210165,0.006042320410969994,0.006711109050302732,0.0374819344645965,0.006963243494882971,0.18395799348334707,0.006103395170386533,0.006145572845698813,0.006114016462547611,0.005782611813575869,0.0060730479734540585,0.00568233975145571,0.012107684234744034,0.0052766322732145455,0.005925657983830955,0.006043920344968191,0.005813192246210242,0.005928677250519301,0.006088878897143031,0.005849437525948212,0.00575823850266927,0.006933145797698118,0.006121363493612709,0.0,0.005985509177401456,0.006343155001989832,0.005962358644112698,0.0816941878401042,0.005925818461568278,0.006018314692535728,0.006338175624364676,0.0056715146169551735,0.006126175552591237,0.0058295391746232,0.03168031428570028,0.005947104372104105,0.00569301419891693,0.005919621543664831,0.005968593896030709,0.006392940446433132,0.005957773466738947,0.005080029238240791,0.006547124569182032,0.0062151535331100944,0.00604372302258693,0.0060943529367955334,0.005577381910092063,0.006413922785448337,0.004171346033571361,0.006102960326143726,0.006145955025720918,0.22807492081004707,0.005526886507809432,0.0036565519715252457,0.006172691880812455,0.006106721764926879,0.005222500172539783,0.006689192408924345,0.0038464552598862513,0.0060799610317916865,0.005762188245651862,0.0064123621783571975,0.0031953439616633065,0.006079961031791688,0.018593545725527218,0.311284604387214,0.006464785254237791,0.006097068492634069,0.006153678881103342,0.006296123590130243,0.006413922785448337,0.006094768374771128,0.005931377030922743,0.0060181805121879975,0.0059771646504609924
Agricultural and forestry machinery,0.004734396019572714,8.995704971952883e-05,0.0001808430229263141,0.00011678084707393478,6.608757120389495e-05,4.698513543338018e-05,0.00010474097445733801,0.0007322171716716164,7.91744759668068e-05,0.000132798570612501,5.748372425327017e-05,4.8488557659271e-05,0.0001280896879526332,5.746234196384642e-05,0.00025591753822339845,7.968182027526592e-05,0.0002664631309196335,6.894269676941546e-05,0.00010215401080696348,5.58421712252045e-05,8.811471818434994e-05,0.00010939760722850077,6.0886448101534116e-05,0.0001034204053956475,0.0001145771636870058,8.136128463747178e-05,4.959972252435151e-05,6.894857378961775e-05,0.000506024504264975,0.00011635317296023639,0.0011101902344457927,0.000886964292052632,0.002211415486253928,0.00010725838401610283,0.00012685207747788337,0.0,0.00013438695548921334,5.895103667228092e-05,8.105419492443343e-05,5.746234196384642e-05,7.51901273414782e-05,0.0002548708688969404,0.00010083454384824682,0.0001079104000503621,0.00014772739418837297,0.00015737134728815275,0.00017030220265341144,8.658491580242381e-05,9.75025715296284e-05,5.428781854589938e-05,0.013527885447697853,0.0035275101601141517,0.011312935851289889,5.7462341963846433e-05,0.0002905876883224929,4.348281874747182e-05,5.9816148566636015e-05,4.3314991035619555e-05,0.00012752726401837598,0.00019136698802311178,0.00012773730413794348,0.010348879446440553,7.656882434676209e-05,0.013945039828232503,8.009807086891983e-05,5.8005388019327556e-05,0.0,4.399919790549894e-05,6.172955779464277e-05,0.00013682063481149827,6.875004122304504e-05,0.00010632154356725696,7.367917558432252e-05,4.8488557659271e-05,0.02762357152884866,0.00010715535627093162,0.00012666062359542818,0.00013436419737177194,0.00010314073299236486,6.869922533790329e-05,8.726333427382564e-05,0.00045946934171591457,4.6080502523352784e-05,0.0001129179797111469,0.00010053147691318916,5.0037994471234544e-05,7.301975545598443e-05,4.981651381483542e-05,0.008381203622946318,0.00013022693900582733,0.007090790240654353,0.0001427477563258517,0.07433369718908753,0.00011244191942790855,0.0,0.011443608573501563,6.441533403147411e-05,0.000564737603144539,8.260836605368451e-05,0.00012530904558272438,0.00013093973274629862,0.00011678084707393478,7.0833922104281e-05,9.61947520236405e-05,8.28317510926809e-05,9.59340350560771e-05,8.788695005649583e-05,3.720291103535458e-05,0.0023752975747665375,0.0001353689002880955,7.935380632924209e-05,6.964363800715149e-05,0.000647585628142082,8.851042467523847e-05,0.00025876317902536605,8.423140266681077e-05,0.00011837331908684564,8.329558925476615e-05,5.9515295183735204e-05,0.0002065893966195614,8.60212248912175e-05,8.729703079416113e-05,8.010998527276565e-05,0.00011891484097281246,0.0,0.00012287064253052604,0.00010621828371133922,6.903568077306237e-05,5.591266379531644e-05,6.965315080460358e-05,0.00010421002212446382,6.728728144052917e-05,7.279610733045252e-05,0.00014482677725650734,0.00010346489195280096,0.0003833300329691207,0.00011241532103495169,9.064141126848303e-05,0.00011717689733872892,6.548784231170532e-05,0.0003366253165974746,8.375053851979339e-05,9.1026865359843e-05,8.672401640420214e-05,0.00013766364551695263,8.020204740559781e-05,0.00011678084707393478,0.0001447363838119521,0.002349925486355217,0.00010262446063195974,0.00012269125483843125,6.326874144698935e-05,7.437217721725755e-05,6.185096039464663e-05,0.00011169811415076718,0.007726791813135829,0.00010757144556591532,5.5887729162925984e-05,6.047384329349575e-05,0.0001156559194931351,5.862312375635472e-05,8.450607347292943e-05,6.853133812316606e-05,8.928130647309197e-05,0.02166618160427861,0.000861247122065588,0.0028063262274343904,0.0002127658392769004,0.00010419363265453035,9.178239016713819e-05,3.942035320727705e-05,0.00010083454384824682,4.540976606327837e-05,0.0011545649173238341,0.00010314073299236486,0.00013630485432247752,9.590591538503445e-05,6.648694377344415e-05,7.645831631206867e-05,0.00017917779042654015,7.621801544033526e-05,0.00016114050142719682,0.0004196963266020274,0.00010349918605202614,0.0,7.648540374637433e-05,8.71311122392051e-05,0.00010342524934335741,0.01348697166494401,5.5032674624157655e-05,8.136509616425302e-05,5.0843977670709826e-05,8.45888185115956e-05,0.0006889019948699728,5.8623891092060225e-05,0.0009637050833372636,7.477339220983768e-05,6.397162473554864e-05,6.17253970742718e-05,0.00011680425497146434,0.00011522739828809482,0.00011345077946837493,8.484874855187024e-05,9.457707539247903e-05,7.91967014785737e-05,9.009256539554527e-05,0.00028893880960425953,8.455822090917283e-05,6.894269676941549e-05,6.943297425049177e-05,9.73051695720176e-05,9.384526604745018e-05,0.017441369780599993,8.993462812239619e-05,0.00010193610882582079,0.00010411193592740997,8.682739905476933e-05,0.00017645309405182853,0.012044971765365352,5.967713187796484e-05,8.146488052722607e-05,0.0005609958386538172,0.00011678084707393478,5.8300249018695774e-05,0.0,0.00036638553681532635,0.002412460079216412,0.0002534537285218607,0.00013089540538365255,7.536727815565347e-05,5.6033336736330616e-05,0.00010137650943422777,9.024671101139493e-05,0.00012501616857424832,0.00013702657779952686,0.00013296088375004398
Aircraft and spacecraft,0.00010454648384356937,0.00010840702753793524,7.775459854750933e-05,0.00011434881275102959,5.3914966298128684e-05,8.514354344717337e-05,8.8014447149066e-05,9.899592583212004e-05,6.668021640985447e-05,9.213272398692363e-05,0.00010299279763083571,0.0001345283570683053,9.030402466776658e-05,0.00025611672364709795,0.00010950957708618339,0.0001118229724988215,9.243011781258146e-05,7.684555924466017e-05,8.093974618725832e-05,0.00010989310375695402,0.00010606898285994147,8.03730388647031e-05,8.96972932087496e-05,8.675145418233387e-05,0.00011042751458278303,8.632444908568872e-05,4.508113374408605e-05,9.852158574654797e-05,9.321270704690167e-05,8.790890116154263e-05,0.00014762934927187415,0.00011524652468976359,0.0001166866287835236,8.981323947483538e-05,4.723906098947644e-05,0.0,6.827435106837335e-05,0.00010095323571891887,0.00012056928838098984,0.00020619360905909834,8.777587278743256e-05,0.000157531353117161,7.677853521296351e-05,5.5863475189346514e-05,7.654883347446926e-05,8.806120799424327e-05,7.177594912940084e-05,0.00017275399604978973,9.349279700019545e-05,8.031187151691114e-05,0.0023761191567280952,7.679471329135493e-05,0.00010898182101789021,0.00025611672364709795,0.00010561774038260898,8.954724878342432e-05,0.00013806775377839516,8.845968473940931e-05,8.973520321127906e-05,9.298921927640975e-05,0.00011848705226084369,0.0010842368877127325,8.07655844301672e-05,0.002373031770041293,0.00012925713075296968,8.714368198312197e-05,0.0,9.615157371307192e-05,8.934859516474672e-05,0.00020337739011612373,6.216713252180111e-05,6.296173371246562e-05,9.329391392031133e-05,4.508113374408605e-05,0.00013953886284975872,8.877904992850801e-05,0.00016456753720111897,6.865144872682544e-05,0.00012134575881162902,9.326320481296226e-05,9.45272293007826e-05,8.835131138561455e-05,9.028966864364912e-05,8.266041618916912e-05,9.325027651542432e-05,5.832104925871926e-05,8.778724986529835e-05,7.36951282381926e-05,0.00012054652874293002,9.103334288317927e-05,0.00047462986935428595,0.00010734579665748386,9.421443846756224e-05,0.0009561344316226751,0.0,0.0001279047421081157,6.757512972182678e-05,8.919911211891156e-05,0.00010360276483303276,9.978451143209083e-05,9.822829598825925e-05,8.447526634963745e-05,6.458725452118348e-05,0.00016606076972797596,9.03007197248236e-05,9.155746012952632e-05,0.00013893335846562184,2.9582963612751864e-05,9.072933289403178e-05,0.00013953886284975874,8.903190730849584e-05,9.539093710677208e-05,8.754207451860939e-05,7.926272501640409e-05,0.0001009084759113704,0.00021482177422370757,8.849421896716586e-05,8.97775195532968e-05,8.841751060811547e-05,9.734255892612366e-05,0.0002990160433421121,8.544196855878044e-05,8.641260167374162e-05,9.305051010372354e-05,0.0,0.00010016579100674277,8.87626766614242e-05,8.825595807194975e-05,8.924879812016117e-05,0.00011558161555539849,0.00011543140921437292,4.9084883349026074e-05,0.00012741060846639424,4.8300766953557576e-05,0.0001377264912285844,0.0015065279386675076,8.806665531630844e-05,9.089862576219016e-05,0.00018980464837054704,8.860887778326514e-05,5.370983327444752e-05,9.908573781007578e-05,9.861207265277768e-05,0.0,6.936412659242918e-05,8.066988612059489e-05,9.776468859697693e-05,7.827755478509457e-05,0.00010305823909591608,8.048371515205081e-05,0.0001008538625528659,4.841768529024406e-05,4.944908246330669e-05,0.0,8.855477243323466e-05,0.00010234241548864783,8.818971922091175e-05,0.00012148291407270618,9.068472112125913e-05,7.915018230028907e-05,0.0002561167236470978,9.064730637514761e-05,0.00011957474644192587,0.00010946466949736181,6.218607487881958e-05,4.5081133744086055e-05,0.00018242438406021203,0.00010207815600911411,9.210507776919107e-05,0.00012994903408497117,0.00010026747001533315,0.00010737065167816451,5.832104925871926e-05,8.939586374996856e-05,0.00012134575881162905,8.81191228612166e-05,8.926144445792936e-05,6.739574672717097e-05,0.00010737065167816451,9.10075490959602e-05,0.00010837645253876812,8.784667945353308e-05,8.607165344796163e-05,8.447526634963745e-05,0.0,8.903151266670654e-05,0.00023175086727258464,7.417733490114587e-05,0.009090931262018659,8.451951290674573e-05,7.643436924927935e-05,0.00010775424984737194,9.49223799128132e-05,9.945459092526988e-05,7.712028170699994e-05,0.00011211441157039154,9.038615622906801e-05,8.904509066148339e-05,0.0001461977981033979,9.021836316022578e-05,8.111344719806616e-05,8.563400762787606e-05,9.60150043124821e-05,0.00010649874429838221,0.00010937917249419025,6.745470364701185e-05,8.292972957829309e-05,0.00010167830776423495,7.151931440120652e-05,0.00010210305012126552,0.00010659224091336887,0.00018325031565210605,9.456113595808883e-05,5.242087043453801e-05,7.331767797247784e-05,8.903190730849587e-05,9.444289409531069e-05,8.777178697187614e-05,9.729419462354667e-05,2.6036672428375984e-05,0.00012124855254852167,9.036203247091933e-05,8.818971922091175e-05,8.791069441988565e-05,9.326320481296222e-05,9.069189991383628e-05,8.885507848021922e-05,7.59278680518804e-05,8.214034230850021e-05,0.0002404158469681072,0.0002243425173469612,8.977545753740697e-05,8.470162783399488e-05,8.903043468371328e-05,9.743300869011676e-05,0.00010022399114222737
Animal feed ingredients and pet foods,0.0,1.000000000000458,1.0000000000004594,0.0,1.0000000000004587,0.0,1.000000000000459,1.0000000000004574,1.0000000000004585,0.0,0.0,0.0,1.0000000000004425,1.0000000000004585,1.0000000000004576,1.0000000000004585,1.0000000000004583,1.0000000000004585,1.000000000000459,0.0,1.0000000000004592,1.000000000000458,1.0000000000004585,1.0000000000004592,1.0000000000004587,1.000000000000458,0.0,1.000000000000459,1.0000000000004505,0.0,1.0000000000004394,1.0000000000004583,1.000000000000456,1.0000000000004585,1.0000000000004585,0.0,1.0000000000004594,0.0,1.0000000000004585,0.0,1.0000000000004592,1.0000000000004563,1.0000000000004587,1.000000000000458,1.0000000000004585,1.0000000000004599,1.000000000000459,1.0000000000004585,1.0000000000004592,1.0000000000004579,1.000000000000443,1.0000000000004547,0.0,0.0,0.0,1.0000000000004585,1.0000000000004572,1.0000000000004583,1.0000000000004583,1.0000000000004563,1.0000000000004587,1.000000000000433,1.0000000000004587,1.0000000000004272,1.000000000000458,1.0000000000004585,0.0,1.0000000000004585,1.0000000000004585,1.0000000000004579,1.0000000000004574,1.0000000000004579,0.0,1.0000000000004596,0.0,1.0000000000004583,1.0000000000004592,1.0000000000004594,0.0,1.0000000000004585,1.000000000000459,1.0000000000004585,0.0,1.0000000000004592,1.000000000000458,1.0000000000004587,1.000000000000459,1.0000000000004583,1.000000000000454,0.0,1.0000000000004265,0.0,1.0000000000004545,1.0000000000004563,0.0,1.000000000000441,1.000000000000459,1.0000000000004416,1.000000000000458,1.0000000000004572,1.0000000000004585,0.0,1.0000000000004579,1.0000000000004587,1.0000000000004583,1.0000000000004585,1.0000000000004565,1.0000000000004585,1.000000000000434,1.000000000000459,1.000000000000459,1.000000000000459,1.0000000000004585,1.0000000000004585,1.0000000000004574,0.0,1.000000000000458,1.0000000000004585,1.0000000000004585,1.0000000000004579,1.0000000000004583,1.0000000000004583,1.0000000000004592,1.000000000000449,0.0,1.0000000000004583,1.0000000000004596,1.0000000000004576,1.0000000000004585,1.0000000000004585,1.0000000000004592,1.0000000000004583,1.0000000000004576,1.0000000000004594,1.000000000000458,1.0000000000004572,0.0,1.000000000000459,1.0000000000004583,1.0000000000004583,1.0000000000004576,1.000000000000458,1.0000000000004587,0.0,1.000000000000459,1.0000000000004587,0.0,1.000000000000459,1.0000000000004599,1.0000000000004583,1.0000000000004587,1.0000000000004594,1.0000000000004579,0.0,1.0000000000004583,1.0000000000004379,1.0000000000004579,1.0000000000004583,1.000000000000459,1.000000000000458,0.0,1.0000000000004579,1.0000000000004583,1.0000000000004587,1.0000000000004226,0.0,1.000000000000436,1.000000000000458,0.0,1.0000000000004585,1.0000000000004585,1.0000000000004594,1.000000000000459,1.0000000000004574,1.000000000000459,1.0000000000004592,1.0000000000004592,1.0000000000004585,1.0000000000004585,1.0000000000004587,1.000000000000459,1.0000000000004579,1.0000000000004587,1.000000000000458,0.0,0.0,0.0,1.000000000000459,1.0000000000004432,0.0,1.0000000000004583,0.0,1.0000000000004585,1.000000000000459,1.000000000000459,1.0000000000004503,1.000000000000458,1.0000000000004583,1.000000000000458,1.0000000000004585,0.0,1.0000000000004585,1.0000000000004583,0.0,1.0000000000004585,1.0000000000004587,1.0000000000004579,1.0000000000004583,0.0,1.000000000000459,1.0000000000004576,1.0000000000004579,1.0000000000004583,1.0000000000004585,1.0000000000004583,0.0,1.0000000000004587,1.0000000000004587,1.000000000000459,1.0000000000004587,0.0,1.000000000000457,1.0000000000004592,1.000000000000459,0.0,1.0000000000004579,1.0000000000004547,0.0,1.0000000000004572,1.0000000000004587,0.0,1.0000000000004579,1.0000000000004587,1.0000000000004587,1.0000000000004592,1.000000000000459
Articles of concrete cement and plaster,0.024462649445791847,4.7793090473915436e-05,5.5902959187424265e-05,0.0001380984189493847,6.644753620716566e-06,1.0065604138901223e-06,7.058673160886758e-05,0.004435410047673882,1.5506153609292854e-06,8.201333532517427e-05,1.0338211692103591e-05,6.06666081757909e-07,0.007384036063080069,2.9061306816442285e-06,1.438761511857346e-07,3.934937218711813e-06,0.0001445052614182659,1.3173791237647124e-06,0.0022330296326205142,0.0004768797852264703,0.00011183813051512706,5.9036265550633446e-05,1.9473036593607795e-07,0.002397786055854254,9.616573748639672e-05,3.523343608278748e-07,5.458976587245866e-07,3.8208975136373935e-05,0.008225433064661124,0.00036022678731361757,0.026823824355806998,0.02786287843336288,0.10163994775671999,5.744857812867603e-05,6.994955791813155e-05,0.005639930866512758,0.003429815120234503,2.4786067731159046e-05,1.0338211692103591e-05,2.9061306816442285e-06,3.879173470304582e-06,0.04807766209901935,5.527035361580455e-05,1.6901462993213714e-05,0.00014492425493664747,0.0027280720357340258,5.0291851707834234e-05,0.00011755881367306419,4.716881262544142e-05,0.000662329311222436,0.0082818308746662,0.0050045568551971365,0.31764219997719884,3.1309211569278726e-05,8.332910148665357e-05,7.898009994324436e-07,2.487453318208334e-07,4.475663355130366e-07,5.247038091112144e-05,0.08531443975101034,6.06666081757909e-07,0.005639930866512758,5.753046780631213e-06,0.05954135129738667,2.9767204333535946e-05,2.715100486862647e-05,0.0,1.0014794809806765e-06,1.1123190208467298e-06,3.730499950488568e-05,2.9636619126272564e-07,7.760509181452975e-05,2.616474572960793e-05,5.233665215906519e-07,0.11922992154477702,7.944539029656481e-07,7.023318072204484e-05,2.2765875869366614e-05,5.780574691721921e-05,2.616474572960793e-05,4.06391768588723e-07,8.314828280313728e-05,4.77219688330311e-06,0.002361431350174527,3.088972176829777e-05,2.0477243494427187e-06,2.8350464538192226e-05,4.812650212359763e-07,0.032418449956837986,6.193453656879528e-07,0.007241606485766575,7.79169237741175e-05,0.17756214917787522,5.216938545743818e-05,0.0,0.028181245021254384,1.6513198417292153e-07,0.001604829540025762,2.714085019906776e-07,6.233815653421139e-05,6.994773855491674e-05,0.0,2.40698444568872e-06,4.278147530091246e-05,1.405104220112276e-05,2.9832555874982813e-06,2.2369156956108787e-05,5.874869688956929e-07,0.09422177087151198,0.0056879087719289905,0.00040449443077494515,1.9144583670773747e-06,0.0010276393232587474,1.8105019260827927e-06,0.00012104795261836816,8.384834961484123e-05,0.004473498248678108,6.713553900585738e-05,8.006328926788777e-05,8.181528519550601e-05,4.099883142962791e-05,5.614033385510279e-05,1.2467425570063843e-05,0.03005278300722918,0.0,5.825078013451626e-05,0.003581487129003624,2.0571731328052013e-06,4.265467911150032e-07,2.052268514619293e-06,5.872654874924585e-05,3.581944413752119e-07,1.197378504716651e-06,2.9839490342215585e-05,6.468948417410346e-05,7.496178595400024e-06,0.00010843659945032498,1.0489328516680073e-06,1.9272943779566957e-05,3.0086936636397556e-07,7.72778201087339e-05,1.4473040776959392e-06,5.995156772441085e-05,7.092353776303385e-05,0.00107207322888871,3.3160721625813136e-05,3.8664944182458734e-05,9.014014567091306e-05,0.002834742136577307,6.374289793292893e-05,0.003418906244590414,1.819927008049971e-05,0.00010528537197913537,0.00011397939149564192,0.00010932494031185544,0.01017871385164112,0.00012112568321126746,9.177343077850777e-07,5.610943351569246e-07,6.97833370658077e-05,1.0102678056695692e-05,0.00012112568321126746,6.964532384385252e-05,6.488734082106724e-05,0.20479537358925498,0.00012112568321126746,0.15045326198896325,9.187761916771656e-05,0.00017385614425178693,0.0014819198321090374,2.0742303320049059e-07,5.525877478535329e-05,7.810676143896651e-07,0.01618202191663401,5.7805746917219216e-05,3.16479984298587e-05,2.536860563118412e-06,8.418275272808017e-08,5.212662774972098e-05,0.0001660633091640118,0.00011042642777093925,5.155162356330335e-05,3.230522925248412e-06,2.318236944148398e-05,0.0,0.000761657727554198,5.877897401999859e-05,0.0002697102993517944,0.01881845746289909,4.410932143571923e-07,8.889120558807823e-05,1.2681843325563045e-06,1.5243365255960967e-06,0.00024772388382650237,0.002793292143866847,0.11125080454569038,3.910620539754345e-07,8.383925726097477e-07,8.785615464864432e-07,0.003433798962623361,8.660824813789772e-05,0.00020221733042505993,0.00012269153626368078,0.00341389276611771,1.727509516847351e-05,6.172071332027923e-05,8.403082941046883e-05,1.8531534415579714e-05,8.065899140320401e-05,4.761440801838759e-06,0.0003420460206256348,7.772993614642172e-05,0.06153406594540674,3.533463848995223e-06,1.0392923970456722e-07,7.758934184598543e-05,0.000144145810675682,1.7384404515458187e-05,0.00025518792785206984,6.639946200019873e-07,0.0,0.006447275278736643,4.133626215025547e-05,2.1424105409826726e-07,0.0,0.014314275355301437,0.037476129778224364,4.654738689757913e-05,8.331890351034158e-05,5.6032817217888726e-05,2.1432560088933736e-05,8.065899140320401e-05,8.258476846413364e-05,0.0035984631879055345,0.0022544683183056313,0.0032548448059881363
