,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.0009683500732380525,0.0016366428487393258,0.0013490321068033594,0.0009283860410333287,0.001228372663335586,0.001252527411726168,0.0014152364731063105,0.0011651584270612925,0.0011246019510942097,0.0014201871886207085,0.0012914878307242644,0.0013157226043957844,0.0009639173115036964,0.0013268281159649988,0.0013307391483619341,0.0011832102203207134,0.0013983965156731755,0.0013080832172002552,0.0014465678342999455,0.0012990722760600466,0.00134357377228236,0.0014340775934995765,0.0010220178173961012,0.0013588551638740298,0.0010312059940269323,0.0012735049005068867,0.0013201302365868513,0.00130548298653677,0.0011501354563579725,0.00091328336436826,0.001340723797574395,0.0005757340326162651,0.0010319974400104135,0.0015873228971783045,0.001463710361063958,0.0,0.0013308042463355742,0.0013438864979593952,0.0011810713042976321,0.0013268281159649988,0.0013063725912734277,0.0012764642462993775,0.0014201603823817428,0.0013479647785307632,0.0014032112893858373,0.0013400716600564634,0.0012903390156869996,0.0013640533453095644,0.0007663265839389755,0.0013588409223740494,0.001251001294674519,0.00122785594189154,0.0012156598997507045,0.0010062546404158877,0.0013272180308671788,0.0009225912726346028,0.001201047083733333,0.0013378088304829934,0.0013352606735890413,0.0014240065633091391,0.0012108743227626523,0.001329999036308268,0.0010118762755838015,0.0012781914416817818,0.00035838251546570606,0.0012332449792396066,0.0013971988480982378,0.0013352606735890413,0.001233363596176737,0.0013619142893477939,0.0014974360252262811,0.0013352252156459766,0.001418751700962419,0.0012918202183663696,0.0013215216945285805,0.0012712836560352194,0.0013207596020567663,0.0016264748639952037,0.001299280572622405,0.0011470532946558666,0.0012918202183663696,0.0011331471289737743,0.001411028690223597,0.0012743393148794187,0.0013759662143308907,0.0014047111233719723,0.0012563008172731015,0.001227781886314616,0.0010444382867724927,0.001041918532613737,0.0013282359159318391,0.0021487774866250854,0.001412187647668903,0.0010108577938962274,0.001427533559530091,0.0,0.0011979131148796003,0.0012721013250461513,0.0010943227924317342,0.0013101714414473153,0.001509440221691903,0.001470288350227166,0.0014514680122203504,0.0012244695209343145,0.0015358576697691,0.001295851883751111,0.0013041610384368647,0.001197647653867005,0.001092463955617664,0.0011474877964608894,0.0012615048669121973,0.0014185564172049137,0.0012296932119502013,0.001267309309588268,0.0012427766496321277,0.001637907199870454,0.0013748979353042888,0.0009209066234972063,0.0014067633172409632,0.0013715792623087365,0.001528115626949985,0.0013694822150694583,0.001335465344598019,0.0011258094181552719,0.0,0.0015397864389847383,0.0013443907913595397,0.0012981595370566324,0.0013327870787467428,0.0013202704267801346,0.001390489195547363,0.000886551609864376,0.0012553741554852467,0.0013842899191906784,0.0015127161013785426,0.0011909704958536702,0.0009781501297687323,0.0012804934045887349,0.0013624864885277196,0.0012786574293175755,0.002227709597111925,0.0012825001086932,0.001403637266810999,0.001408915366755251,0.0013792435816696316,0.001297545467851621,0.0008919874572513578,0.0013220387236729473,0.0013876464203760007,0.0015236277872877322,0.0013432249663668499,0.0012692978239298611,0.001363464486460219,0.001394303383074758,0.001341969297137702,0.0013566982173014142,0.001390114369867467,0.0012978307666331491,0.0012885617076005848,0.0014558582979626615,0.001332206627775344,0.001394303383074758,0.0014830935408984228,0.0014160079173225848,0.0019310235581907532,0.0013799406083491803,0.0012735709044556088,0.00153177672242286,0.0016078722449689438,0.0014445206218508494,0.0013061038982362248,0.0014149421122116423,0.0012661383863041662,0.0010470395840708171,0.0011470532946558666,0.0013115916849333789,0.0013363295689947784,0.001341684285175725,0.001354231708871272,0.001405409495087074,0.0013000731957708953,0.0013584323617867769,0.0013090355256152938,0.0014514680122203504,0.0,0.00131706259988588,0.0010312530252474578,0.0013620159445270792,0.0011925128405749236,0.0013383923646902668,0.0013872079303764529,0.0012906485747995146,0.001281322994098783,0.0013580482905060586,0.001298440752496081,0.001121680373428923,0.0013531229345998242,0.0012617446205247234,0.0013209234807649733,0.0013838146154031455,0.000903013292870806,0.0013639740164149493,0.0012600525111081777,0.0008831162840910612,0.00113657421943847,0.001390099723399223,0.0035732694672688473,0.0012673231109470789,0.0014058453664636374,0.0009490656573913727,0.0014513762918224877,0.001437228800962203,0.0010423262781627451,0.001248209254576757,0.0008265656570820369,0.001571427650885515,0.0016541502635496587,0.0011790385795788084,0.0014224240191656314,0.000870707031495426,0.0012978307666331487,0.000993015507317053,0.0008788545170134034,0.0007329198765151608,0.001297830766633149,0.0012287854493549554,0.001019716489330264,0.0008963097290785743,0.0016061481030491733,0.001519923074115939,0.0013458006807048832,0.0014058453664636374,0.0016467420574668148,0.00134792362897446,0.001387185955187786,0.0013515693123416373
Agricultural and forestry machinery,1.6237487898699527e-07,7.931840585135405e-07,2.7443359938078316e-06,1.3114448191602735e-07,4.6601406102058935e-07,1.2594475355793556e-07,4.7825255489464e-07,4.217944787776482e-07,4.1780438748044934e-07,1.2948049503750158e-05,2.0487261686860285e-07,1.2580104276113046e-07,1.9838324554283086e-07,2.0469843650637018e-07,8.47184929081814e-08,5.792532524894625e-07,1.7718315965915674e-06,1.5981803549712957e-07,1.8622809588991838e-06,2.066777649095575e-07,7.318541972540784e-07,3.540181191476329e-06,1.9463830687578638e-07,4.10563609388586e-07,1.4697459178544172e-07,4.893243134046572e-07,1.6411853648557823e-07,1.7592025793399603e-07,5.095488038378278e-07,1.3182005223302424e-07,5.323301330749126e-07,3.115830247623675e-07,2.4607724932502837e-07,3.5462946472735196e-06,7.505111575893362e-06,0.0,1.1617569816568143e-06,3.802876108413138e-07,2.7981192978499887e-07,2.0469843650637018e-07,1.5816466887634937e-07,4.39565810481879e-07,2.685499043068112e-07,1.589957908373257e-06,4.3212608728677104e-07,1.3424282032654745e-06,3.2171415821690617e-07,3.0968548523409544e-07,1.038396952939587e-06,1.3874114375654675e-06,2.9933733486738826e-07,4.864861904200909e-07,2.0015564335976807e-07,1.969525331574859e-07,2.046984365063702e-07,1.791121739069313e-07,2.3416731513687117e-07,1.3361943850531707e-07,1.1856280345470856e-07,8.550839734547616e-07,2.0088505916228835e-07,2.2385804058945884e-07,2.0582810921573523e-06,1.331095827064973e-06,1.118693366241036e-06,4.4354249621322034e-07,3.207929445724458e-07,0.0,1.2596938618017154e-07,1.5232520810008154e-07,6.27556512761251e-07,1.496241124703393e-07,3.989878878059343e-06,2.378730595528513e-07,1.2580104276113046e-07,6.936567574009552e-07,2.0295134205069174e-07,3.364406888760085e-06,1.7149416101361384e-06,2.3070301049962888e-07,2.0208184582834916e-07,7.572644455929743e-07,6.718758929819664e-07,1.3237176774107078e-07,8.582705530788383e-07,5.320436944577882e-07,3.40790328026945e-07,2.473173181263776e-07,3.016499996298012e-07,4.1522059337797343e-07,2.0751383494300768e-07,9.42194692927645e-07,8.177825986664623e-06,9.211551861876343e-07,1.4398219397409739e-06,0.0,9.779348984814478e-07,2.0832651695351907e-07,1.1499296570109533e-06,1.902342088737795e-07,4.814647824307244e-06,8.237430408196718e-06,1.3114448191602735e-07,2.1614236753424818e-07,4.1359046901453286e-07,5.412143916838494e-07,2.0059784661911476e-07,3.8506964676326296e-07,8.942367691127727e-08,3.633837015041088e-07,6.14594278788559e-07,6.223676838439499e-07,1.6409820568090596e-07,2.7879432477344e-06,2.9076777175243834e-07,3.978590328157081e-05,5.66138968139998e-07,1.460652714164957e-07,5.829121699196868e-07,7.954221821233153e-07,3.696664575690505e-07,1.3359829348173511e-06,7.118745439898866e-07,1.395686288805132e-07,0.0,7.002005003933064e-06,6.029684622265627e-07,1.7481327288944185e-07,1.3992554712880484e-07,1.5822578089411308e-07,2.1784742402145903e-07,5.246579732757667e-07,3.033879697803003e-07,1.1589591593401297e-06,2.893872792874045e-06,5.814479682747434e-07,1.9775016901570178e-07,2.07076092705838e-06,5.025851255774919e-06,2.7724467091675113e-07,1.7796771003882497e-05,1.4991325920514283e-06,2.6385456733017855e-07,8.951790928112222e-07,1.2675881221162773e-06,2.007019513233621e-06,1.3114448191602735e-07,4.87959334168761e-07,2.2033025286994565e-06,2.1718982694527394e-06,1.5863119369549338e-06,4.6475435434615997e-07,3.598573753415627e-07,2.2270944677253763e-07,1.378317109080753e-06,1.0586821545653892e-06,2.4271884558347635e-07,2.0730641168633227e-07,2.0880830158862385e-07,4.9845878294067184e-06,2.6126391609297787e-07,3.156866514824341e-07,4.4086242522637347e-07,9.962647426481095e-07,4.4041715617326316e-07,3.1171453773522997e-07,1.0929397729875182e-06,1.7499624648206786e-05,2.613203123421136e-07,1.8163690333339176e-06,1.0848684304963361e-07,2.6854990430681114e-07,3.6980549120771376e-07,4.933011415750366e-07,2.3070301049962888e-07,6.719450997214346e-07,3.522695960129916e-07,1.8312898068352497e-07,1.9683902139773274e-07,2.3836572313095733e-06,3.784629750985201e-07,2.4156189585761456e-06,7.617193406638153e-07,6.18877003714877e-07,0.0,2.785253078227629e-07,1.1564976701635016e-06,3.2020077536560567e-06,1.036211124496685e-06,1.31465961019691e-07,6.39138768078604e-07,1.369404017830874e-07,5.055421759797316e-07,3.5709030509348906e-07,1.4948522211745682e-07,4.4148303631646295e-07,1.8815578832678942e-07,1.85031765572637e-07,1.982816717310482e-07,6.819363607121057e-07,1.3244128521902085e-07,1.387990092650957e-06,7.032526186815167e-07,1.305619957406173e-07,3.154699257447519e-07,6.579097131775009e-07,4.803946902572523e-05,3.372023405176566e-07,1.5981803549712957e-07,2.3593773818162552e-07,1.7609396672380276e-06,3.7852592867145677e-07,5.37010057562917e-07,1.5530809070705853e-06,9.214347816929276e-07,3.647521860583033e-06,9.045953588614757e-07,4.026983682151977e-06,2.852333099583569e-06,1.4234607737666977e-07,3.4583159603572646e-07,6.209673289916095e-07,1.3114448191602735e-07,2.8145550318381396e-07,0.0,1.5318728504947825e-07,4.2685324062588994e-07,1.6591999405873686e-07,1.3910891387223358e-05,4.79477935392328e-07,2.6475100986241654e-07,9.453321972442119e-07,7.418152209819669e-07,7.549926428947696e-07,2.1415394761674934e-06,8.629393636944936e-07
Aircraft and spacecraft,1.2980561696889174e-05,1.0502680543269562e-05,8.668406472550843e-06,8.063806165012064e-06,7.76061299329059e-06,7.309044717620025e-06,8.148018543161698e-06,1.002834618393285e-05,8.817517254121942e-06,2.03879719440098e-05,8.187286981382839e-06,5.1059981940105e-06,1.6784578186293572e-05,0.000578347544596226,9.734992569938833e-06,1.2203445037468247e-05,9.571532230572406e-06,6.923346481107026e-06,8.568305045675365e-06,3.500879681656094e-05,1.4282131723529699e-05,1.8578338529847984e-05,1.0907650464353791e-05,1.3313704961174505e-05,1.3039652255608796e-05,7.262730942510333e-06,5.257666875823716e-06,7.88775872365354e-06,7.846528422266233e-06,7.455602791419825e-06,8.279279517682314e-05,7.232437241064891e-06,8.269714315572717e-06,1.3390412518325821e-05,8.516344970783968e-06,0.0,1.1773784339476985e-05,1.3261913906122575e-05,7.832370279110437e-06,0.0004045841809342045,9.409295813643204e-06,1.2367049813204333e-05,7.402223574195842e-06,6.16498511831215e-06,7.016442097572096e-06,3.566164512330632e-05,7.905051744490352e-06,0.0002905599129314131,6.7417431625243005e-06,1.3946332091661797e-05,7.76913922834535e-06,8.130851862603118e-06,5.614336680205149e-06,2.8897965207743905e-05,0.0005783475445962258,7.100910667004866e-06,8.895976252807598e-06,5.099996714998822e-06,7.901221361528541e-06,8.441503166622064e-06,1.1411209518262228e-05,1.2595280737866661e-05,7.200646866199464e-06,8.5932866681953e-06,8.248793109867861e-06,2.001379247946763e-05,8.697524689418149e-06,0.0,3.941393543255095e-06,8.946272204317992e-06,1.0157417253237874e-05,6.781199286992911e-06,1.530572100023545e-05,1.1474038784838694e-05,5.257666875823714e-06,7.809621450722675e-06,7.968628940985972e-06,0.0002658960600171241,4.2703381164289626e-05,5.129387422888403e-05,1.1516419367953124e-05,9.819613860793156e-06,9.647307259207072e-06,9.307623122813574e-06,9.769731410283578e-06,1.1517614524643545e-05,6.138282921585905e-06,8.536796723543482e-06,6.891346360011517e-06,7.832180797650474e-06,1.2332716552507679e-05,6.799293245091795e-06,1.0770765524803033e-05,8.08146505152622e-06,1.5716601452292152e-05,0.0,7.700852469412593e-06,2.3623216394753733e-05,7.415209350249015e-06,1.0423557710430245e-05,2.1423824915928495e-05,1.239349207434604e-05,8.048057719956291e-05,6.316486069529591e-06,9.497271505279216e-06,8.561355113325674e-06,7.829793121503871e-06,7.94908732866129e-06,3.1504046478825194e-06,7.365016100450969e-06,7.809621450722675e-06,7.933222562834998e-06,1.2941276568920303e-05,7.842184707767814e-06,6.511534194786364e-06,1.519387526475286e-05,0.0004471149148908309,7.5147037974423896e-06,7.591281373122153e-06,8.739288486347384e-06,1.009860211742289e-05,9.347114732405666e-06,1.4955288520510951e-05,7.759707409727464e-06,0.0,1.0986161921285138e-05,1.26417342268347e-05,1.0393784064427145e-05,1.0340460727349646e-05,7.978899030381835e-06,8.20543553277635e-06,4.542125801997999e-06,7.948567753398771e-06,5.8635420101329736e-06,3.945621168203836e-05,9.387048035662835e-06,9.834204746302809e-06,1.0340863796627374e-05,5.137151227404963e-05,8.375578042561052e-06,6.399660397174771e-06,8.086720767511696e-06,1.351102596070356e-05,0.0,7.79438341829393e-06,5.694524473327699e-06,1.0909093634417426e-05,9.015210821442251e-06,5.77433582197956e-06,1.6786733010801405e-05,1.1166910113205818e-05,1.0919250888829875e-05,5.4929344079745245e-06,0.0,1.0583426619089875e-05,2.1006507609693264e-05,7.259194258265279e-06,5.13812473896166e-05,9.069865814117974e-06,9.474320510102556e-06,0.0005783475445962262,1.2949845973981484e-05,2.073061120735532e-05,7.781093929544705e-06,6.374650210241736e-06,5.257666875823716e-06,9.194673329798063e-06,1.3794020565445189e-05,1.9738333418601562e-05,0.00017780821937965426,7.852425711855887e-06,2.708573191745578e-05,6.138282921585905e-06,7.594171497473251e-06,5.129387422888403e-05,7.300381414775618e-06,8.913207812054263e-06,6.276724785793866e-06,2.708573191745578e-05,1.1143639176694533e-05,9.19670174268531e-06,1.1666541724647957e-05,7.469122242062578e-06,8.048057719956291e-05,0.0,9.830779991035857e-06,0.0004844040039980247,8.282044999888105e-06,2.1526617029785444e-05,7.9804834897488e-05,2.0084405112494006e-05,7.395282851493991e-06,1.5236823927278552e-05,1.8633057843375142e-05,7.289516314782255e-06,3.800810986560632e-05,9.087299727251305e-06,8.478251486402221e-06,8.75879958945333e-06,7.715670653883083e-06,1.7881080521882297e-05,1.0015110797451248e-05,1.5496317295095866e-05,2.4714769319189287e-05,1.583302862290952e-05,7.85971567906204e-06,1.246325260365905e-05,2.3340817553585256e-05,9.447658495694668e-06,2.3780924830910353e-05,0.0001251149882292949,0.00032815050424225736,2.1660531078493207e-05,5.6896391076985305e-06,6.176072830250551e-06,7.933222562834993e-06,7.450821722103314e-06,1.5322306980547888e-05,2.6860455763719456e-05,2.4866016946875104e-06,4.02101722888623e-05,5.637847147914396e-06,7.259194258265279e-06,1.840186146826046e-05,1.1516419367953122e-05,7.533149397447227e-06,7.520843073915651e-06,9.089331212759615e-06,7.4917287396553205e-06,0.0005269359466842291,0.0004582266060537738,1.5586705467233706e-05,8.107976344872136e-06,1.5014049203796135e-05,8.411924763998067e-06,3.090706787802551e-05
Animal feed ingredients and pet foods,0.0,1.000000000025148,1.0000000000251492,0.0,1.00000000002515,0.0,1.0000000000251494,1.0000000000251499,1.0000000000251503,0.0,0.0,0.0,1.0000000000251494,1.0000000000251485,1.0000000000251488,1.0000000000251492,1.0000000000251492,1.0000000000251492,1.0000000000251492,0.0,1.0000000000251497,1.0000000000251457,1.0000000000251494,1.0000000000251494,1.0000000000251494,1.0000000000251494,0.0,1.0000000000251492,1.0000000000251488,0.0,1.0000000000251494,1.0000000000251492,1.0000000000251492,1.0000000000251459,1.0000000000251439,0.0,1.0000000000251497,0.0,1.000000000025149,0.0,1.0000000000251497,1.0000000000251505,1.0000000000251497,1.0000000000251492,1.0000000000251497,1.0000000000251497,1.00000000002515,1.0000000000251488,1.0000000000251492,1.0000000000251497,1.0000000000251499,1.0000000000251492,1.0000000000251494,0.0,0.0,0.0,1.0000000000251497,1.0000000000251494,1.0000000000251492,1.0000000000251492,1.0000000000251497,1.000000000025149,1.0000000000251494,1.0000000000251492,1.000000000025148,1.000000000025149,1.00000000002515,0.0,1.0000000000251499,1.0000000000251494,1.0000000000251497,1.0000000000251494,1.0000000000251452,0.0,1.0000000000251494,0.0,1.0000000000251488,1.000000000025149,1.0000000000251503,0.0,1.0000000000251485,1.0000000000251497,1.0000000000251492,0.0,1.0000000000251497,1.0000000000251488,1.0000000000251492,1.0000000000251497,1.0000000000251492,1.0000000000251497,0.0,1.0000000000251483,0.0,1.0000000000251499,1.0000000000251485,0.0,1.000000000025149,1.0000000000251494,1.0000000000251492,1.0000000000251492,1.000000000025149,1.0000000000251439,0.0,1.0000000000251492,1.0000000000251492,1.0000000000251492,1.0000000000251479,1.0000000000251488,1.0000000000251492,1.0000000000251492,1.0000000000251492,1.0000000000251483,1.0000000000251492,1.0000000000251492,1.0000000000251492,1.0000000000251426,0.0,1.0000000000251494,1.0000000000251497,1.0000000000251494,1.0000000000251497,1.0000000000251492,1.0000000000251492,1.000000000025149,0.0,1.000000000025145,1.0000000000251497,1.000000000025149,1.0000000000251503,1.0000000000251488,1.000000000025149,1.0000000000251492,1.0000000000251492,1.0000000000251488,1.0000000000251386,1.0000000000251492,0.0,1.0000000000251492,1.0000000000251488,1.0000000000251492,1.0000000000251408,1.0000000000251497,1.0000000000251494,0.0,1.000000000025149,1.0000000000251497,0.0,1.0000000000251492,1.0000000000251494,1.0000000000251457,1.0000000000251497,1.0000000000251492,1.0000000000251483,0.0,1.0000000000251485,1.0000000000251492,1.0000000000251466,1.0000000000251492,1.0000000000251477,1.0000000000251446,0.0,1.0000000000251466,1.0000000000251499,1.000000000025149,1.0000000000251492,0.0,1.0000000000251488,1.000000000025148,0.0,1.000000000025149,1.000000000025149,1.0000000000251492,1.0000000000251492,1.000000000025149,1.0000000000251492,1.0000000000251499,1.000000000025149,1.0000000000251492,1.0000000000251497,1.0000000000251494,1.0000000000251492,1.0000000000251492,1.0000000000251494,1.0000000000251492,0.0,0.0,0.0,1.0000000000251494,1.0000000000251492,0.0,1.0000000000251492,0.0,1.00000000002515,1.0000000000251492,1.0000000000251497,1.0000000000251492,1.0000000000251492,1.00000000002515,1.0000000000251488,1.0000000000251494,0.0,1.0000000000251492,1.0000000000251483,0.0,1.0000000000251494,1.0000000000251497,1.0000000000251286,1.0000000000251492,0.0,1.0000000000251488,1.0000000000251492,1.0000000000251466,1.00000000002515,1.0000000000251483,1.000000000025148,0.0,1.000000000025149,1.000000000025149,1.0000000000251492,1.0000000000251492,0.0,1.0000000000251492,1.000000000025149,1.0000000000251499,0.0,1.0000000000251488,1.0000000000251492,0.0,1.0000000000251468,1.0000000000251494,0.0,1.0000000000251468,1.00000000002515,1.0000000000251499,1.0000000000251492,1.0000000000251492
Articles of concrete cement and plaster,3.058324896995429e-05,0.00010349050864811434,6.441317708370249e-05,3.6312812870050444e-06,2.3696649151431534e-05,9.378061275686033e-07,0.00010851705708020306,6.605240516400438e-05,3.112978579596273e-06,0.00017109575283741653,4.12138207595644e-06,1.3519485219301873e-06,1.9463689328155862e-05,6.674328084831655e-06,3.6635724778486446e-07,5.3873288549069825e-06,0.0001821476630335045,1.5132372791725575e-06,0.0001373931570632198,5.345210954047973e-06,8.774840510892923e-05,0.0002128083783675472,5.729594909312967e-07,9.261284774781798e-05,8.676835421347834e-06,8.817202693241415e-07,5.546630537379865e-07,4.832226698273244e-05,2.616545458018194e-05,5.637117043669746e-06,0.00010141719859368172,0.0001583111795192061,2.4388531143485315e-05,0.00021829496226539365,0.00013354841365540975,9.638131445297196e-06,0.0001364054104713715,9.9146672631458e-05,4.12138207595644e-06,6.674328084831655e-06,3.3878455188499155e-06,8.781993409210487e-05,0.00022388484220841725,3.4890565574493874e-05,6.131357440400654e-05,0.0001560854508115757,8.04403822382189e-05,9.902952135943982e-05,2.509838386814051e-06,0.00015301808762941134,1.339335048913504e-05,1.8703297008739187e-05,2.5525188850432017e-05,1.3199726583203261e-05,7.979274600319327e-05,1.105680368309755e-05,1.702095826142595e-06,1.1861446991974627e-06,7.493374614189729e-07,0.0001899666539538332,2.4137380197298635e-05,1.3519485219301873e-06,9.638131445297196e-06,2.016145315196449e-05,6.350825534304297e-06,5.449477320823605e-05,4.596447578186502e-05,0.0,9.201163276225252e-07,1.1841324919687313e-06,0.00012765989579149552,4.1207095051959867e-07,0.0001291404092036728,5.138699780681549e-05,5.421627874818633e-07,7.737595607413937e-05,1.6831651550905349e-06,0.00017125215523527016,4.5487736202187144e-05,4.0606024308404496e-05,5.138699780681549e-05,9.365372584384705e-07,0.00010098569183908206,8.530215783341205e-06,0.0001844757140374005,0.0001024737214603202,5.640306870077879e-06,9.9303167467747e-05,1.477732012248257e-06,4.135383011496466e-05,1.3888428957801593e-06,2.226631848602441e-05,0.00018386312225000234,7.616663058701676e-05,0.0002047488547530117,0.0,2.6730640352933226e-05,4.908451695057116e-07,4.743158494554607e-05,3.508806459787678e-07,0.00021132922298403774,0.00013354248289605138,0.0,4.9819395858391424e-06,0.00016473317223967066,4.129535965177112e-05,8.253008308516807e-06,4.536540765226076e-05,7.22999034287673e-07,3.224260264957675e-05,8.806482420185624e-05,0.0001764786289787313,2.8761316913739614e-06,0.00012607824914601822,2.6727129214748137e-06,0.0001985339301519141,0.00012755068858549059,1.1203349656289907e-05,0.00018072987227050425,7.714294257852699e-05,3.434315396640412e-05,5.056399271045174e-05,3.718616933298655e-05,2.4338032391483094e-05,0.0,0.0001579706752038559,0.00013224238279988025,2.599797095456427e-06,5.304192891601751e-07,2.8821740826535087e-06,0.00021177774640902634,5.210164008495729e-07,1.8628893246303033e-06,7.536342722815398e-05,0.0001829455823045835,3.2445178716378604e-07,0.00011971328345496889,3.051933215382505e-06,2.187728295332086e-05,7.33135181687457e-07,0.0001912600590337275,4.630571307324341e-06,0.00019224818800858343,0.00018357358053063455,7.0056508774826e-05,0.00010051510935615982,3.383370124899974e-06,0.00014672362374787667,0.00014150187109485875,0.00020971298503469956,0.00013453574454605916,4.919488743397585e-05,2.6093413292227094e-05,8.728582828972097e-05,0.00014950820029153045,2.2071151985554888e-05,9.24722547246398e-05,2.7255347458875175e-06,9.343951908000608e-07,0.00015692137963193987,1.8472791426788842e-05,9.24722547246398e-05,0.00011053611792386363,0.00017498160778190745,5.794523886551687e-05,9.247225472463978e-05,7.607578064924577e-05,0.00018906165524679156,0.00020384802376520846,0.00016771991001185955,4.84647809114779e-07,0.0002233030899197707,6.706977951597025e-07,0.00011401832272514831,4.0606024308404496e-05,7.38928426375661e-05,1.3434702866614297e-06,2.2787559369635188e-07,6.593540809485702e-05,0.00011175015626438847,9.717004469097708e-05,0.00012925952899600572,1.3016657002115199e-06,7.27882256076176e-05,0.0,7.22094196825736e-05,0.00019419767351903022,0.00013627030838677022,3.592131044805317e-05,7.865163030458817e-07,0.0001541190824599954,8.639116110320084e-07,3.7987929948130912e-06,0.00010831519711709326,2.588521980994684e-05,0.00010216371474760692,9.578234098720186e-07,1.599356490359975e-06,6.02992439540974e-07,0.0001347307563522507,7.193934184585138e-06,0.00012511367204407975,6.482531153103878e-05,7.4260122908217245e-06,5.519546407522636e-05,0.00012130470166730645,0.00017945053589307007,2.789776886242941e-05,0.0001597546571614263,7.2942293319326055e-06,0.0002059661708091208,0.0001596004916042902,6.836771104975212e-05,1.1056658611696231e-05,2.6817089206065746e-07,0.000129207220904186,0.0001854895964867645,1.0195868239554049e-05,9.94315782750906e-05,1.1004276721019702e-06,0.0,6.792287926956604e-05,3.601855424985133e-06,5.725685770495363e-07,0.0,1.3945609272353753e-05,0.00014422613006463719,6.116121412347266e-06,0.00019518265640579372,0.00016553475248230786,3.6883960725683604e-05,0.0001597546571614263,0.0001375475503312203,0.00013213821423872115,0.0001479971255377326,0.00012933928172725049
