,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.1846413267437922,0.19065447301080157,0.19169875821854726,0.1864800034221052,0.17277117189392321,0.18044155190902597,0.19851343653313927,0.1622003170356929,0.15730828964911917,0.19468392761994602,0.19566980597602632,0.18838904984671326,0.24696074991432237,0.1966421176212004,0.18688638099851107,0.1718279234135,0.19381765503563966,0.1886239922590751,0.19785283603430528,0.19270827777135094,0.19322878587749062,0.1940675959738708,0.14294723768957204,0.19993142188038157,0.18739623424377036,0.17925843118551976,0.19541296167690794,0.18249781854344724,0.309073138586979,0.1870039435615386,0.1981109386680068,0.07820701361706524,0.21485541660159055,0.19370283343181202,0.1939489059217931,0.0,0.1891883931034663,0.19205898153083345,0.2107130701045326,0.1966421176212004,0.19274694711156448,0.18478195321473742,0.19413548938419634,0.1934160257355782,0.19302760718545017,0.1924381480459633,0.1905803131151621,0.19124130219464963,0.12589069556427004,0.19117514144514036,0.1789742805358769,0.45672149390317307,0.19282199816918108,0.172787198456569,0.19663195037446482,0.18723310423474807,0.1689653158639264,0.18959194002597576,0.18851340602191763,0.19418703992682104,0.19092452938915566,0.19275122052573393,0.29096857358241857,0.18281380047334295,0.05389174754266504,0.17666373653510567,0.1940035015879863,0.18851340602191763,0.178462227038754,0.19193372318045432,0.19358041295393955,0.19582247109934184,0.19424515929959008,0.19181825670268604,0.19570464786766223,0.18360128322938782,0.1919486071377786,0.1950335597919032,0.18891585345009487,0.16700038546441281,0.19181825670268604,0.15855263469983716,0.2993976237366821,0.18605770013185333,0.1896133941608599,0.1906869154858439,0.18041819592853497,0.1843540358654828,0.14589178087316917,0.19410927004935058,0.1927217500807687,0.5020431244252674,0.19425749880880752,0.1674471813740203,0.1943688215355618,0.0,0.5788201278230201,0.18032856762973104,0.23746088037697896,0.1812298092013051,0.19437664966545995,0.1939667564640189,0.1952404330791897,0.18976881831981812,0.19248542728476614,0.1814014092350132,0.1909558380253886,0.17965208349734377,0.15430401713332367,0.20270413566368084,0.18316356227242994,0.19486202943415337,0.1724351457591076,0.20385645225805535,0.17422728568542717,0.1938776885945562,0.19484667309150616,0.1873868801678907,0.19397179218441143,0.22313778904223996,0.19351443905490845,0.18777518226457013,0.19054710935969857,0.1849519291668015,0.26012447699864183,0.0,0.1939473473480999,0.18906266287768272,0.18469943111260298,0.19034574486070407,0.187927015451893,0.19344954201611483,0.12586061902174375,0.1773534280144998,0.1926303666615571,0.19276491131584125,0.18368546005122097,0.18009052636488637,0.18298517673244025,0.18251171155146723,0.19447219353081982,0.1802105641917011,0.19253693030576996,0.19401292925014255,0.1912682164320645,0.18135152508008232,0.18672307496884397,0.18648247634255233,0.19524344055292792,0.19402058332982994,0.1880061718244123,0.1827369499021336,0.19406043621804292,0.19396262134290354,0.29672417078590163,0.47694804252897816,0.19412897037388105,0.19330468466653608,0.19510638231947527,0.19395441276793116,0.1947040862222589,0.19396262134290354,0.19325598012478482,0.19412738267146176,0.2249459574622969,0.19193155126184386,0.18657085706156,0.19407989790444005,0.19578013720846538,0.19439223728129615,0.18367503727189316,0.19809959042381264,0.18186513214368108,0.14817356615912008,0.16700038546441276,0.19012190020205078,0.20826116032622963,0.1854941846930762,0.18889813113865442,0.19471108538178963,0.19363056820746202,0.18388091151248068,0.19930731100487575,0.1952404330791897,0.0,0.19044626474589132,0.18862664444560523,0.18974000939579158,0.5252240347758018,0.1903467156796563,0.19122587557380755,0.1983285569455707,0.18082896010704613,0.19939809991201893,0.18791606574492864,0.18702570148831596,0.1894951547919054,0.18110902165508852,0.19024575110926442,0.19025586104712322,0.18685243235663715,0.18909610836545487,0.1618903962616317,0.18716805628084907,0.19107878679844964,0.19361773845406194,0.194373973988545,0.17731632042986625,0.19451732457962587,0.13317997151226818,0.19427734852292972,0.19412582933769557,0.16633035402587154,0.17612980461077601,0.11641984512329517,0.1958481119086886,0.19671371194719067,0.16673758923559087,0.2956800545642156,0.12187190622455528,0.19330468466653605,0.15847708040973377,0.1865557182044172,0.10177979835932474,0.19330468466653608,0.2527952996822083,0.15836879699317266,0.1869870686957293,0.19399716915782858,0.19444320320800795,0.19515949872721047,0.19451732457962587,0.19322275842712555,0.18876888404172873,0.1915467310299425,0.18977690302337344
Agricultural and forestry machinery,0.017678899718387476,0.019023263032846658,0.025988011142931287,0.017281909008885807,0.011818509941319506,0.01038545993272248,0.030999177211236486,0.03065494980642587,0.017145944437878476,0.02719570280469823,0.014549956382884251,0.012417654668391698,0.01851831256638853,0.014539488444317485,0.007412477326143893,0.024688025868509014,0.029236070041013,0.029370226202693535,0.01862724182263607,0.01191749146993923,0.016461384807623932,0.01941689574448297,0.012921471400146493,0.02586054660457222,0.017394308124339657,0.027657050499907,0.012335587430808863,0.015124516304465862,0.13347068044282673,0.017233530179559323,0.174937344209497,0.028217649137024507,0.14692363168000225,0.024860119686993466,0.01961350841753054,0.0,0.040852556453223055,0.015406889465513768,0.020611547689688304,0.014539488444317484,0.011796858962858283,0.03802854167966812,0.018964217923699695,0.01880060300690096,0.018463117182163206,0.03378432201643236,0.021853670321444935,0.018119607625462886,0.04080313089723956,0.024125779229384275,0.011561973520428922,0.07906979740005717,0.018415813981052256,0.016487108342885158,0.014539488444317484,0.01972967802364754,0.011253884083305495,0.012035509233260864,0.009044458610298168,0.018939590453488434,0.020817036931015342,0.014353842911038901,0.09921502734173421,0.022468146055552016,0.048008776794722735,0.0182890743041374,0.013773237539268575,0.0,0.009912454174907173,0.02692760707529361,0.01556254784042035,0.08889913059472168,0.018892228391366173,0.01683710065120986,0.0124176546683917,0.04525958924490076,0.014006313765318166,0.019557341402802627,0.026386125005506668,0.014740981074642544,0.016303873023782965,0.01942716900785665,0.02481625349653902,0.010454372018672673,0.019276495244200033,0.01849044181644965,0.012688100483371925,0.01501154686076907,0.008813860816455337,0.026290107586676912,0.013471748785727652,0.12437847515599684,0.023699124196571403,0.14860858618591166,0.018647821852068994,0.0,0.1571625667311227,0.0113383673940553,0.024671860788511378,0.01284853921706383,0.036699462382691075,0.019964156847172267,0.017281909008885807,0.015874676020040033,0.01975644940533324,0.023414972094249274,0.07491774173012852,0.019783392335800447,0.003939232610152893,0.0543502980754057,0.030068227479229905,0.017197811324474198,0.014097151496776162,0.02710111846717299,0.018326977503299483,0.028180056079868673,0.02598393371110204,0.017511398798397276,0.026379590419119255,0.013106721190944654,0.022696826719608047,0.031735482603343974,0.018236403648620305,0.022140898151290625,0.01563103466364633,0.0,0.02019206689867794,0.03783651490519996,0.015915748879622108,0.012998705487413909,0.02346204075800882,0.017731622065274528,0.03920406457735534,0.01593396622238919,0.021139147326923964,0.021202466460829357,0.01813449852709978,0.023684984483394726,0.018898267368394957,0.012050566972168641,0.024077735491710852,0.021929093971005377,0.01929966388942539,0.020306492868386098,0.029486645803340022,0.015751863739369865,0.017281909008885807,0.01715168395947398,0.03264718717028758,0.02953779984753224,0.05634322050158392,0.01748056876645058,0.01582665032075727,0.015100469458818981,0.01965113052496392,0.05851453064893283,0.016951831159687247,0.01188959854021886,0.02188531892320489,0.019970863879040696,0.014705761846076035,0.017996389557296093,0.016666268258569143,0.018891486039097,0.032480744550878585,0.027890078350150605,0.08829357067477712,0.02596619825264366,0.018609856372192316,0.017721827058137424,0.008276566790999232,0.018964217923699688,0.011097495023687806,0.05547621126531781,0.014740981074642553,0.015365968154977792,0.056718127270305126,0.012121680577951007,0.01910599979321642,0.018950525529126218,0.023609565566366026,0.022722173079669672,0.024141785834295482,0.030684268236150846,0.0,0.020632314244113853,0.01957669346109633,0.020055666896858497,0.1937340637393021,0.008940017972463148,0.01597549221494529,0.013010305732972516,0.018431493160046664,0.018342985989310702,0.008873920917503974,0.020035728567390016,0.016647026408294678,0.02135948861297707,0.0236521391132685,0.042386711677536895,0.017150373519294757,0.029449751124503244,0.01943043511100782,0.014847285953569668,0.018862670621131637,0.016017945898877825,0.025064931400705506,0.019657888697609805,0.029370226202693535,0.015198033010726641,0.023715449092558773,0.01833998504012203,0.019370926883159896,0.034171372348677,0.03594299730007886,0.018835542139385566,0.020123361393053023,0.024463182847943517,0.02114244067040183,0.011345242806015265,0.02060742790593385,0.04469938884326503,0.017281909008885807,0.012849489492795844,0.0,0.01825402527137452,0.0180586523189479,0.019081527768360525,0.02496064778288569,0.015158258664544153,0.012224774389950673,0.0186882636100348,0.02308008478418936,0.04761121864561247,0.030974649574613534,0.038155142186276504
Aircraft and spacecraft,0.047198518420457025,0.04784408752429277,0.03353872850226531,0.05679110531188972,0.023062749050417927,0.03228306432305835,0.03895721411607872,0.040231873238090084,0.0293624106139478,0.03982899292529848,0.04912004405354932,0.0267163641979914,0.04303691193809956,0.025507545101477302,0.041144083114140174,0.03774365805601916,0.03605866809625746,0.03513099497951265,0.035261187015688956,0.03908275550385209,0.042876826141309436,0.030763815320389323,0.03461366685412701,0.038003922587276334,0.04917499341811822,0.03820772090798329,0.020452291755366094,0.042097373681503875,0.0395006051805426,0.038903663074978195,0.04337525512743535,0.048432507015153996,0.03964208041214986,0.039410432169923695,0.02130411707784535,0.0,0.028830023798925748,0.036043167341778676,0.06152782305217436,0.030061023657769585,0.0385115790142791,0.028523246595555718,0.03398061001762702,0.024682829730187282,0.029589505081497325,0.03527751841113018,0.02947050058121921,0.03201878987650543,0.03497766438783004,0.03774078516156264,0.02666644690403638,0.042802673696032,0.024403002646012535,0.04234980612601643,0.02550754510147731,0.05353125212468394,0.038768024906027064,0.02696423144944122,0.039284213303608324,0.04067476933103343,0.040269024196676016,0.038345076560053724,0.03793680060062498,0.03542243330324684,0.04100148303869729,0.052165401021743794,0.03837428895694115,0.0,0.018278951522539673,0.039449020633718024,0.040276896934890276,0.02738166777017335,0.024563663846356866,0.04025606599676895,0.020452291755366094,0.038026891311016754,0.039263187910525486,0.032644050768627204,0.029864444370163615,0.038161432495992145,0.04036138609172341,0.036489206906658626,0.03490503568967915,0.041548381804450835,0.035017058986886763,0.040355769576971554,0.02596499907408465,0.03867150819757729,0.03201232089784891,0.06151201400136966,0.03825513848459243,0.03741276732368751,0.04375312640076956,0.042875232081758995,0.03614766327162531,0.0,0.04416144027336468,0.02578569861108066,0.03906238693132734,0.03849531425968587,0.03692544313846913,0.035060170081205246,0.03622275916672591,0.02879688962099629,0.03531753325830705,0.03659381029761258,0.03491530209254149,0.03840203614578291,0.013421464512882585,0.04054991174901971,0.038026891311016754,0.04112035675436759,0.03889730693001503,0.039187613504437814,0.030782077291364278,0.03595079073900989,0.0277980777703244,0.03916098618408529,0.036488253690206036,0.031208029279326935,0.035191605424581274,0.03587967359070446,0.03673701400086334,0.035505801581440254,0.040432596683826295,0.0,0.03579717650180542,0.03751049370313952,0.03700779453316083,0.038291657651652856,0.05775884832671128,0.03716701842632188,0.021837260001605165,0.040830614629548276,0.021716424747496896,0.03750767351104566,0.03858370670163423,0.03471785847201811,0.03231988206956178,0.04019691954709106,0.023930526826299717,0.043232353943313685,0.038873538493372516,0.0,0.03011192728122725,0.03390059668789643,0.0438507320649556,0.03376122757912196,0.024045952086975683,0.03354825896868027,0.03672333653218296,0.02147372551948514,0.02232432567378348,0.0,0.03779369233578615,0.03581921651641933,0.03908434064998258,0.03819164449787082,0.04220960330759118,0.0337363145237699,0.02550754510147729,0.038428124446548174,0.035292346406111647,0.03513517571808709,0.027631830582060365,0.020452291755366094,0.044767670049256005,0.03391886908630211,0.03841465414007898,0.03628331757253674,0.043816860336656896,0.03393800150450917,0.02596499907408465,0.039219863921059986,0.038161432495992145,0.03911511009410109,0.03922116165288318,0.0273804265077587,0.03393800150450917,0.03980635733709746,0.03853231673328987,0.03544667422985988,0.035245341650933334,0.03622275916672591,0.0,0.03996599528756047,0.028303174372850768,0.032631850016448305,0.038882768313705234,0.03625191739406124,0.031950704810547376,0.05455474868190626,0.03665808713953586,0.03519493669427499,0.033720910691646684,0.03879249735243563,0.037059880222123816,0.03970337708940232,0.041626608817681585,0.04369360031538445,0.03202970689850031,0.037329837868304856,0.03698775601041062,0.051399606900241236,0.046250343803435186,0.030055334937329044,0.033737485395388254,0.0355348766629157,0.030833000399791404,0.03392401993901648,0.03096547571569244,0.030923754767707805,0.04031631232173865,0.023761990489705953,0.031608255556669435,0.0411203567543676,0.04244342021587035,0.03961039359124145,0.04184235292035316,0.0075582903497719385,0.044177796621454386,0.026087768748141074,0.03908434064998258,0.03869759813711309,0.0403613860917234,0.04070832312392269,0.037834880071941454,0.032530592126320985,0.03658109262612183,0.026768593198423715,0.03085644633172857,0.038544764059291005,0.037342605480942447,0.036812801522578556,0.03399499820273764,0.04242249872219485
Animal feed ingredients and pet foods,0.0,1.0000000000000198,1.0000000000000202,0.0,1.0000000000000204,0.0,1.0000000000000198,1.0000000000000202,1.00000000000002,0.0,0.0,0.0,1.000000000000019,1.00000000000002,1.0000000000000195,1.0000000000000202,1.0000000000000198,1.00000000000002,1.0000000000000202,0.0,1.0000000000000202,1.0000000000000204,1.00000000000002,1.0000000000000202,1.00000000000002,1.00000000000002,0.0,1.0000000000000195,1.0000000000000115,0.0,1.0000000000000198,1.00000000000002,1.000000000000019,1.0000000000000198,1.0000000000000195,0.0,1.0000000000000202,0.0,1.00000000000002,0.0,1.0000000000000202,1.00000000000002,1.0000000000000202,1.00000000000002,1.0000000000000198,1.0000000000000202,1.0000000000000204,1.00000000000002,1.00000000000002,1.0000000000000202,1.0000000000000209,1.0000000000000129,1.000000000000019,0.0,0.0,0.0,1.00000000000002,1.00000000000002,1.000000000000019,1.0000000000000204,1.00000000000002,1.0000000000000195,1.000000000000019,1.0000000000000202,1.0000000000000184,1.00000000000002,1.00000000000002,0.0,1.0000000000000209,1.00000000000002,1.0000000000000198,1.0000000000000198,1.00000000000002,0.0,1.0000000000000204,0.0,1.0000000000000198,1.0000000000000195,1.00000000000002,0.0,1.0000000000000195,1.0000000000000202,1.00000000000002,0.0,1.0000000000000209,1.0000000000000198,1.0000000000000204,1.0000000000000204,1.00000000000002,1.0000000000000198,0.0,1.0000000000000147,0.0,1.00000000000002,1.0000000000000204,0.0,1.0000000000000142,1.00000000000002,1.000000000000019,1.00000000000002,1.00000000000002,1.0000000000000195,0.0,1.0000000000000195,1.0000000000000202,1.0000000000000202,1.0000000000000202,1.0000000000000198,1.0000000000000198,1.0000000000000187,1.0000000000000204,1.0000000000000202,1.00000000000002,1.0000000000000202,1.0000000000000202,1.00000000000002,0.0,1.00000000000002,1.0000000000000202,1.0000000000000202,1.0000000000000202,1.00000000000002,1.0000000000000204,1.0000000000000207,1.0000000000000195,0.0,1.0000000000000204,1.0000000000000207,1.00000000000002,1.0000000000000204,1.0000000000000198,1.0000000000000202,1.0000000000000195,1.0000000000000193,1.0000000000000198,1.0000000000000204,0.0,1.0000000000000204,1.0000000000000195,1.00000000000002,1.0000000000000198,1.0000000000000198,1.0000000000000204,0.0,1.0000000000000204,1.00000000000002,0.0,1.00000000000002,1.0000000000000202,1.0000000000000198,1.0000000000000198,1.0000000000000204,1.0000000000000202,0.0,1.00000000000002,1.000000000000015,1.0000000000000204,1.0000000000000198,1.0000000000000204,1.00000000000002,0.0,1.0000000000000204,1.00000000000002,1.0000000000000202,1.0000000000000169,0.0,1.0000000000000187,1.0000000000000198,0.0,1.00000000000002,1.00000000000002,1.00000000000002,1.0000000000000202,1.00000000000002,1.0000000000000204,1.0000000000000204,1.00000000000002,1.0000000000000195,1.0000000000000202,1.0000000000000204,1.0000000000000195,1.0000000000000195,1.0000000000000202,1.0000000000000198,0.0,0.0,0.0,1.00000000000002,1.0000000000000153,0.0,1.0000000000000202,0.0,1.0000000000000204,1.0000000000000204,1.0000000000000204,1.0000000000000195,1.0000000000000202,1.0000000000000198,1.0000000000000195,1.0000000000000209,0.0,1.0000000000000204,1.00000000000002,0.0,1.00000000000002,1.00000000000002,1.0000000000000202,1.0000000000000202,0.0,1.0000000000000195,1.00000000000002,1.00000000000002,1.00000000000002,1.0000000000000198,1.0000000000000198,0.0,1.00000000000002,1.0000000000000204,1.0000000000000204,1.00000000000002,0.0,1.0000000000000198,1.0000000000000195,1.0000000000000198,0.0,1.00000000000002,1.0000000000000202,0.0,1.00000000000002,1.0000000000000204,0.0,1.0000000000000202,1.0000000000000202,1.0000000000000204,1.0000000000000204,1.0000000000000209
Articles of concrete cement and plaster,0.014323839999384816,0.003399749757589846,0.0017462586278232993,0.005907115870681783,0.0006361540187107794,6.444159820256534e-05,0.003934498546592782,0.003976115143486649,0.00019226892404139993,0.006680717683182461,0.002245202353967294,6.36690581389315e-05,0.12476896263535182,0.00022825281352366255,2.338845125711073e-05,0.000524919971267462,0.005326995991182847,7.364957513537071e-05,0.005369302866887319,0.00021489180929658546,0.002347882913474168,0.005735912158131222,1.9649133983767584e-05,0.0041513618504035515,0.007418865767206764,3.8690447609524e-05,5.7976952093874343e-05,0.005093687697333956,0.606017263069849,0.005199642077174913,0.05743544125900279,0.007358872175852307,0.20086390469597543,0.005699160297644264,0.005243727602053715,0.26652323925256666,0.004111122561530475,0.002485848528819244,0.002245202353967294,0.00022825281352366255,0.0001802422714929273,0.02285282577047971,0.005551266250003287,0.0010417782781997624,0.0018401429203209157,0.0050596265719730395,0.0023498384687659934,0.0033056330412479704,0.005085107180766913,0.004061570259280992,0.0004392585927307704,0.6567904874818989,0.07270403058885251,0.01232869951864943,0.002406266705305862,0.007840443010791743,6.789235822877726e-05,2.8513570826198666e-05,2.7063595546581236e-05,0.004869864432706508,0.1689190888483329,6.36690581389315e-05,0.26652323925256666,0.0005377427690918476,0.03594898463979297,0.0016965355030477338,0.0014331889190210584,0.0,6.38587717929983e-05,0.00011459633682394077,0.0033473523592111583,3.6288591595645026e-05,0.004021426329261123,0.001882064491212074,6.16088836429583e-05,0.0397926861302208,7.253796283888885e-05,0.007045502204927954,0.001476157918544676,0.0013552566001370284,0.001882064491212074,4.853555007003491e-05,0.003624591119649517,0.00033634302929014145,0.004661398548751456,0.002783553832421932,0.00014487123058412138,0.0026263489718382363,4.489644666595799e-05,0.034056197539161726,6.478972358966099e-05,0.7187159557532179,0.007734063396764776,0.16419528909555506,0.005206197409525727,0.0,0.4953620834482202,1.61353252658277e-05,0.08020181793871271,2.682057337316958e-05,0.006276151263685999,0.005243441456737914,0.0,0.00019571897004283417,0.004154645706431713,0.0011211106742823806,0.0002740306751995481,0.001593051168653774,2.8116071187171412e-05,0.42014236072757893,0.005068808642001968,0.04020134081039158,0.00023844793380919704,0.004033386902827771,0.00023958764440100078,0.006675725579028052,0.0039443849666686084,0.013858788875026019,0.006720266517169398,0.0036303970011994043,0.007389056236719605,0.0010974745909073309,0.0014488577960274297,0.0010161938263628552,0.03269918579916407,0.0,0.005088380505575173,0.0040461176005455145,0.0002445420548825284,2.8917991784756075e-05,0.00024989264892113974,0.00575973529042817,1.762735055577956e-05,0.00015104557215141112,0.0020789697045377597,0.005334237797200568,0.009096493508452947,0.00010443985951638314,0.002187682448266913,2.4776076510998198e-05,0.006827812117063197,0.00014300926476354208,0.006335559176384445,0.007055092038998763,0.004016625523917813,0.0025399613956946527,0.005126712901803338,0.0048414345040125656,0.004305956529390689,0.006122267295231657,0.004081909232573383,0.001658077051605451,0.00516084151210293,0.0029489917016725584,0.004655519089572695,0.6455876545843723,0.0031240400763603063,9.156563036264901e-05,3.294628729811721e-05,0.005506409929418712,0.0005936896615573836,0.0031240400763603063,0.00389295010563719,0.005906101152004079,0.2790224342039394,0.003124040076360306,0.09887129950831963,0.008874658853940478,0.017335244857225627,0.004877498248783133,2.1603807040103887e-05,0.005556900019667226,2.1150355538868697e-05,0.011025922342858511,0.001355256600137028,0.0026742523861342004,5.096423290647823e-05,8.621621477371814e-06,0.007080870426404797,0.0032833396020815037,0.0037260102926054512,0.003745441439768856,5.6236210932311834e-05,0.0022078479006058527,0.0,0.0024541360423160803,0.005220403447467706,0.003860558126977853,0.5038882523144108,3.4627475228839664e-05,0.004499631694446712,0.00021520607799830325,0.00016703375601587168,0.003535054375526054,0.000996191702020335,0.07700187513519419,3.1597684374995764e-05,9.738172030704092e-05,2.6800727149819037e-05,0.004257496174534825,0.004359575502606294,0.004774306916538035,0.001972890653024095,0.16271954789860643,0.0014987275312382821,0.005645581404051704,0.007458398012721588,0.002454861535489924,0.004879285930865163,0.0006191028303923525,0.005360629261521527,0.004689532233627063,0.05406184534917853,0.0003158847075176052,7.99690988344684e-06,0.004022505138890104,0.013988659406159313,0.00035998047523373743,0.003189938545265604,8.070782272778241e-05,0.0,0.08952518246840663,0.0054810876909805895,2.38819421706092e-05,0.0,0.18611111203288833,0.020321745695053517,0.0055890303817531396,0.008369997647737408,0.004498652689715203,0.0011720408094303544,0.004879285930865163,0.004270297740309172,0.004040511812574444,0.004394556718585572,0.004198643347817445
Automobile bodies trailers & semi-trailers,0.015608114300794274,0.0305111283281453,0.030085737826486908,0.04219294398706362,0.006410738170045053,0.0019449540132102272,0.023481311304230604,0.04739273685543833,0.005954981006113055,0.011651346696847597,0.009150414156453493,0.004117287760856135,0.04201519478547714,0.00994272157087563,0.0034952899204337066,0.013201436708448573,0.023971203664838698,0.004143801001003488,0.02211157826831286,0.009073750759769753,0.016716785906743494,0.04324937819225766,0.005553899999089645,0.017629143612350014,0.043824701782715095,0.004814460550327767,0.002613340189775014,0.009445515313715682,0.23056433189247877,0.042094129595953725,0.024589848876111067,0.0012033580295366232,0.029170367634384003,0.04499311684822946,0.050416113894730795,0.0,0.04087401925834546,0.01562101386547507,0.05133078120434765,0.00994272157087563,0.005196426295043411,0.061630884453770365,0.04667949612555321,0.021293045908675205,0.018751363293512274,0.031056077628888224,0.01820686743006655,0.022280614960585372,0.015865490550481788,0.009697197928399919,0.002783567898549846,0.10599101954128744,0.017804472251474957,0.02662073835443614,0.01047562845646842,0.04415551833802277,0.005751376477558535,0.006218958639548159,0.003302002760807544,0.04001761793735573,0.015018675366447425,0.004871550413754334,0.09632308833563043,0.008461268911529736,0.015067718975873683,0.019974641883760004,0.0196456145759298,0.04667949612555321,0.0018825196132586154,0.005441835584710222,0.030028215093930142,0.002282841617358341,0.02959166168336385,0.010797279402459238,0.002768539701735633,0.015497632720744345,0.005112766234915609,0.037990885825089485,0.029557855194452674,0.008306630677693301,0.010797279402459238,0.010260095934984186,0.030553407268194374,0.004970445503366372,0.019520221157093825,0.008984511317287011,0.006204508154691196,0.03773857506854321,0.005024110593166171,0.030849848332967042,0.006245810936169472,0.18964978787760114,0.020549484393888234,0.042778920121653456,0.041756030332193966,0.0,0.35802140531476223,0.004635708410632906,0.03897987946363,0.006735971912402442,0.04246999611912548,0.05368664103680086,0.04394069817886409,0.01376653469006853,0.0279160947290105,0.019695982981377844,0.007156741015835364,0.012076291773634572,0.0018487717180292542,0.05411545403785778,0.01080549697489168,0.03734408804164454,0.025962174390346877,0.036496239510932255,0.024907744663764286,0.04083887639608476,0.039563207607380614,0.04402987618440531,0.03418741822378829,0.017861495036020168,0.042811461762148645,0.015921016431197543,0.036315753500770445,0.018618890935104472,0.03513970810505666,0.0,0.03964652881272532,0.030479688146398183,0.003641680759721292,0.005003116786302518,0.005104152258978884,0.020104209554629632,0.0025786937653470977,0.006806876265622182,0.02699537110109201,0.043472103966533324,0.04390082117289331,0.004183274725454446,0.020572761339216022,0.025258546025415954,0.044672100870102795,0.005652012528056384,0.04333170361888225,0.03610992130614606,0.0335976608419369,0.019811758429703393,0.04394069817886409,0.026185342186657884,0.036843309138138776,0.09413262831555624,0.02905919557267472,0.006758140023081407,0.02512874783085938,0.010383360620508124,0.035819188386793016,0.19217261577093983,0.022300347880215014,0.009835501229937428,0.004258548951284104,0.052094036856822186,0.02928437056205658,0.022280614960585372,0.024222486646494835,0.04298428040819126,0.0887174846736374,0.0,0.1707192974500946,0.03886523136876732,0.036216921833858516,0.03175896714498511,0.004630461907417392,0.023967324358548824,0.0018698874850389662,0.012283735272215341,0.008306630677693307,0.019742737601685316,0.017491382824645057,0.005854955320224694,0.02310797045834076,0.036334543669598804,0.0332562510313523,0.027722831442284306,0.020361401448169537,0.03565231957830005,0.0,0.0198369959813807,0.05250589005689191,0.024570286015448462,0.09215945699454568,0.004348688529623643,0.026586862561984673,0.03287747917812646,0.004686840875259625,0.0259187378896582,0.005846268213411554,0.03812202893615434,0.0075408906684738194,0.004325093370092283,0.007540242988593093,0.030677780978717227,0.03232326648197419,0.02059065685953524,0.019305278736159764,0.05813820446721593,0.016474491976902,0.014927473928280541,0.03429724572750471,0.021070511707485324,0.023456534173153118,0.010662783573913193,0.018392493824714893,0.03352233816561393,0.027111812817463655,0.030895364277245024,0.0037231905714593867,0.01364454536550269,0.028391944577798322,0.029424526117915403,0.03567386145650793,0.0064472973891494395,0.0,0.02228427154722512,0.04394069817886409,0.0045161635885287415,0.0,0.041880451407526526,0.030599833062139696,0.04593373737624241,0.044945281574729615,0.028267299163640566,0.01464915569961913,0.023456534173153118,0.033719704829152916,0.030450764987287868,0.03143855604766431,0.030269038953076984
