,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,0.0016700586623619354,0.008264440266372824,0.002366646744079778,0.0016697794879726115,0.001950311091880096,0.0024498205865422324,0.022902036220752507,0.0017526866485939598,0.0019138675959027962,0.0021299466294953193,0.0020822544199144656,0.002086997064371274,0.0017144317009564836,0.0021867920301337548,0.0021530637323602534,0.0019131298869581991,0.0037405600865225573,0.00204745174904114,0.00231988206977392,0.002089792315073057,0.004778914407695657,0.002143900120744733,0.001621807670207253,0.08674974070659962,0.0018311636082962992,0.002046272460870308,0.00216525645270213,0.0020257470671561834,0.0018312725241735137,0.0016627105499320077,0.00210111691851185,0.0008250161300680102,0.0020001612473805894,0.002053392474047231,0.0021204881354107406,0.0,0.002363254491028286,0.0021922014663573303,0.0018810416521098672,0.0021867920301337548,0.0021378404573186892,0.002115328197639074,0.0020768585867411075,0.002125218342095336,0.0023729682420255524,0.0025303526932283224,0.0029709537095977,0.002203707203343321,0.0011720928584417058,0.014361281693734875,0.002386425773142115,0.0018780438544432204,0.0020963634749420787,0.0016810769255973914,0.0021863825327898922,0.0016619677388673715,0.0021670270770829635,0.0021000954367369562,0.00219709856217956,0.004045717387099021,0.001953649996772165,0.0021586023751993346,0.0019986593153657303,0.003431396688114924,0.000541351331624901,0.08658069824377365,0.013276794936662777,0.00219709856217956,0.0025638580551978064,0.002077749174365339,0.0036598847529673195,0.0021070294060432392,0.002090251826914347,0.0030131349527259175,0.002159429422353544,0.1833589666028554,0.0021573812952280142,0.002046555199398233,0.0027398957648639847,0.004404760734957292,0.0030131349527259175,0.002215007848836978,0.0025461436552871707,0.002554781115162482,0.002168136170598911,0.0023295250841767327,0.0021450962210451713,0.0024952212210784743,0.0018787903013583968,0.0017714437260530596,0.002162496741596585,0.0019018629081473735,0.002095554487776582,0.0016289902585644644,0.0020709455092478807,0.0,0.001856869088229752,0.0020495462862594863,0.0018427557641975093,0.0020258603785777186,0.0020731726636592546,0.002123809824814054,0.002050144455190364,0.0021628396025650943,0.011288305450544885,0.015591774016814941,0.0021773650840815053,0.002004050857750249,0.0017728383184037752,0.0018105219123541296,0.19457537199979255,0.0020422204006169055,0.0018788753180867743,0.006299505996371764,0.0019015695281180405,0.002129680719254053,0.0021066975451741674,0.0016671544699353306,0.002065642982050087,0.11522738054520817,0.002076682897794577,0.007705568002399238,0.002156671484303429,0.002666206406414066,0.003809348263103215,0.0,0.002517017631775,0.0024559557620003132,0.002104050410434284,0.0021116096427708183,0.002115060355988389,0.0020367578102695153,0.0018713690161018496,0.0019704413896121688,0.002591936363076573,0.003524566044337817,0.001874193394630939,0.0016967547947891533,0.0020743719701841316,0.0032281538976505156,0.00235815011533652,0.0020828348135671546,0.0020636064949529475,0.00204977695194602,0.002066192388307446,0.0024084055936473693,0.0020603725801668065,0.0016501016068214249,0.0021630844540260446,0.003882036013453661,0.0020574100882361176,0.0023912821086831486,0.0020305182990567566,0.002907035338162919,0.0022161286380046764,0.0021073124215878,0.0019006149860573609,0.0022143073567694564,0.002088425025836614,0.0020450521373566945,0.0021061421053972266,0.0021565061733478355,0.0022161286380046764,0.06165615252972857,0.0023256455097594502,0.0020873363166626067,0.0021917199112935722,0.0019374299076702084,0.002069321250527656,0.0020802752474228105,0.0020834019752715037,0.0019989420788618074,0.02119688722641199,0.0023278674143395704,0.0015348964865069326,0.00440476073495729,0.0020968398728917394,0.003017604509398382,0.0020966015471415673,0.002065269465081464,0.0033212255994540313,0.03555033156456144,0.0022493490740279737,0.002050144455190364,0.0,0.002783351855192799,0.0017385759380795771,0.002277753919823629,0.001835789155400894,0.0022128210135593956,0.006169919436491923,0.002094943434806676,0.002036907072701815,0.003537793107979517,0.16377911248231386,0.0018591326832956036,0.002110940866693289,0.002284882475215853,0.002083949313595022,0.002548850521951552,0.0016300673959868948,0.0034709237912395317,0.005774338072532823,0.0016101332825237613,0.00857010074996315,0.0046651632350937985,0.0020773422455375528,0.002025097745493718,0.0021208149178083497,0.002753127621548007,0.002077005442651233,0.0020795902821258883,0.0017948851594063505,0.0021991725405405044,0.0015896335132092063,0.0020782090396651576,0.0020655826428357207,0.002462965045876566,0.005460436949658882,0.0013417250137982895,0.002088425025836614,0.0017966386266702937,0.0016053312997955985,0.0011400076605662163,0.002088425025836614,0.0020230199932864,0.0015876456019415877,0.0016575986931881234,0.0020756796920641716,0.002094935116685137,0.002175949949736628,0.0021208149178083497,0.028330697926515158,0.0025024218307593826,0.0029073418430668884,0.004131383253757103
Agricultural and forestry machinery,0.00011043343228150044,0.0006066571016314659,0.0026572105422687678,0.00011807917031380554,5.1739892450347164e-05,3.276095566936056e-05,0.001796818394579624,9.196912397290292e-05,0.00041178131505320613,8.162315862287796e-05,0.00023142347732778266,3.430941289811641e-05,0.00011429103374864378,0.0002314208465755067,3.076876165967476e-05,0.0002038354249855464,0.00016115356282098278,6.037630932504107e-05,0.0001377837436609514,5.107342196111921e-05,9.770278230604547e-05,0.0001009868512145323,0.00010615840751910133,0.004767287633839206,0.00011554951347869643,6.960859762983702e-05,3.73980346931011e-05,0.00034821446895204577,0.00011051878313858141,0.00011746947068427332,8.761327972943084e-05,9.504845585741834e-05,0.00010394292715206534,8.85449928956335e-05,0.00011170684117388244,0.0,0.0003249405651201906,5.165547570967346e-05,0.00018563879833903265,0.00023142084657550667,5.420785650757245e-05,7.54817195336912e-05,9.281907748707814e-05,0.0001733523406674792,9.464274534084391e-05,0.00020824373318239906,8.7817858036136e-05,0.0001843699684806758,6.198447360678733e-05,0.002439539306251947,4.1468851318983465e-05,8.297156516478719e-05,6.95161103196729e-05,9.67530991561073e-05,0.00023142084657550667,0.00010984349195787431,4.3555882984080796e-05,4.2824635435072245e-05,4.098327434075649e-05,0.00016890394895427449,0.00034109287126285557,5.298905845430394e-05,9.247275374359063e-05,0.00010640383209839631,9.346484258128347e-05,0.07716684539614023,4.1351620109219295e-05,0.0,3.2224505557119194e-05,5.122644543412265e-05,0.0001429753510641795,3.7724849946238634e-05,0.00013359488459880917,0.00012124703598815634,3.430941289811642e-05,0.0014611330049798877,5.151896669379268e-05,9.994954197759906e-05,8.461019429738492e-05,0.00011284029981123047,8.606965424529404e-05,0.00015677510542669364,0.0001466136799898565,3.675490451799073e-05,9.299537016544661e-05,0.0001092504907573638,3.723902393447536e-05,6.60380086142212e-05,0.00011791193664738685,0.0001244161564586535,5.068173627445744e-05,9.88826859686431e-05,9.516402716373793e-05,8.906944370896913e-05,9.381538121797011e-05,0.0,0.00013801317857782704,4.270548654760941e-05,0.00010539684767627248,6.994280200857216e-05,8.996832925783563e-05,0.00012287319464053556,0.00011807917031380554,6.519926096076767e-05,9.082176836537724e-05,0.0002337442848442425,5.7023638582521984e-05,7.505575646193143e-05,1.6654863747935924e-05,0.00011242139250762185,0.0039005958420401244,6.282366484659633e-05,0.0007369306149008322,0.0004677997927199649,0.0002477348145497093,8.688710619098253e-05,6.5650600623504e-05,0.0001149976713175309,6.411928647301163e-05,0.001542395107970871,8.168241011081616e-05,0.00018169331312169366,8.610901555055119e-05,0.0013598840023139286,0.00010334197079865952,0.0,0.00010638700208267572,0.00018891477595387793,9.257345608049705e-05,4.616458473468688e-05,5.8666469628379144e-05,0.00010678839629127687,5.858096289909648e-05,0.0002494254724270984,0.000172534987789146,0.00027148104005100164,6.983077820593345e-05,0.00010587775509908119,8.11617628693074e-05,0.00015186423188742233,8.71449829719868e-05,9.011555622005978e-05,7.271219751782041e-05,0.0006728607093528039,7.157329276165964e-05,0.00015332781179715118,0.015540753809949827,0.00011807917031380554,7.423049480146281e-05,0.0003117158243935755,8.90134598110155e-05,0.00019821083908796457,6.678540110640125e-05,6.0603885359976124e-05,0.00022595291040195808,0.0004711850513702649,9.548575405312913e-05,0.00016094300884210284,5.1172918840136996e-05,5.803066065608997e-05,0.00010650895146276706,0.000226961053824854,0.00019772609727845145,0.0012461966241307054,0.0013807763713345443,9.738143975448141e-05,9.833906750193126e-05,7.578174889942248e-05,8.40563593407331e-05,9.813666802010818e-05,0.00013332720105797144,4.397443594293507e-05,9.281907748707816e-05,3.2557417728847607e-05,0.0009068518641478877,0.00011284029981123055,7.479402248387098e-05,7.982991682101587e-05,0.0005619246232740121,0.0023793457119912855,0.00012638768463369123,0.016042004839456732,0.00029116610959015605,9.621486602831077e-05,0.0,0.00010731449667847135,8.555971216591009e-05,0.00011553899633065492,9.791509664303576e-05,4.661582583535055e-05,0.00024706783996810447,4.525482323613504e-05,7.172493322306306e-05,0.00016660108916971312,4.002740203732212e-05,7.668528709891021e-05,7.843807006291258e-05,3.732205315671087e-05,6.74631891503898e-05,0.00021258788056017366,0.00011631384893409451,0.00035494655035994634,0.00016453785648624223,9.452388162467402e-05,0.00022276359067385258,0.0001644611646053391,8.376679538639986e-05,0.00023812705529576697,6.0376309325041044e-05,6.888906275193227e-05,8.280714049565273e-05,0.000307183076821677,9.924506992019985e-05,0.00022538533395178196,7.052133158358158e-05,0.00012706528789563994,7.179806490756684e-05,0.00012057127628181078,0.0004655330032834194,0.0011535789370374031,0.00018486045456328818,0.00010204060819298979,0.00011807917031380554,0.00011868661248754227,0.0,0.00011375851380156122,8.357618744777605e-05,0.00012280865703825195,8.151795177528903e-05,0.00010099073575479775,5.628724445682329e-05,0.00012553807332108395,0.000867804774286977,0.00023973227570188088,0.000196863688404536,0.00023994927843015433
Aircraft and spacecraft,0.0008247790732283537,0.0005234332419239662,0.0004411475564656971,0.00035225870717355375,0.0012069330173424,0.0010379031937150015,0.0005765875881302356,0.0005474771666114551,0.0002627786046372964,0.0007148647191555438,0.00043067127945147534,0.00038094409753171223,0.00031873390998114623,0.00031002701893690564,0.0005588928785340353,0.0008324264528305015,0.000855131943070181,0.00045409940669264556,0.000615547215316806,0.0030861089782949287,0.0013317545788589882,0.0005823474673574714,0.020685432848614307,0.0004998438200286031,0.00043238824082008856,0.00032427396268266994,0.00025150378958672357,0.0003620610892749025,0.00025572020367018307,0.0002757551681643004,0.0003183093008921336,0.00031763781785786033,0.00041113277100797777,0.0004700540260057352,0.0002680091075110327,0.0,0.0003607125616346842,0.0009314546952029694,0.0003306502419125829,0.00044469233480932176,0.001366944577050139,0.0003380437116586485,0.00032851996919713053,0.0003309202036669297,0.000398178140058419,0.0005034663419263132,0.0003408584542806274,0.00034309135174623274,0.0003414726767295191,0.0006054197745881812,0.0006513658613408106,0.00037752383242069834,0.0006210629723438343,0.002302167100210953,0.0003100270189369057,0.0003976619008230239,0.00044338813869428643,0.000386066007224011,0.0005236312471595998,0.0002931883924433299,0.000780155421303486,0.001097533711848229,0.00031504389152006826,0.0004987857808790686,0.00035699647476133354,0.00056044481329635,0.0009353258800775935,0.0,0.001026848021340279,0.00031200912376472305,0.0023759562041825995,0.000328154985574003,0.00038671516181932664,0.000750299830535632,0.00025150378958672357,0.0012833270800267943,0.0005306956864311882,0.000358913360561242,0.000398326907324469,0.004706184950613875,0.000749316929747179,0.0009102043967807956,0.0005514892821835441,0.0004158541675789376,0.00038967355988744136,0.000749266119835152,0.00033182054418365797,0.0006152379880388343,0.00036638970854564436,0.00033060115237608514,0.0008130795392458595,0.00034997992040681824,0.0006259188765139565,0.0003316727806810906,0.015099394116077766,0.0,0.0003384117336042838,0.0003238433717583144,0.0002691763377441333,0.0019054630229523631,0.0003901717627209958,0.0038368914118665797,0.00048149822850858837,0.0002844003340211171,0.0018540535650714836,0.00048614219291516264,0.0005926197408987734,0.0004038487533213794,0.0007445493332327319,0.0002640050522122637,0.0012833270800267943,0.00033036032856148116,0.00040583631575027984,0.0003517685148829003,0.000380548083054474,0.0005743995222704417,0.0003786465059552567,0.000277554522829522,0.00038665511934901235,0.0005162126520367644,0.0005941750355670044,0.004099568026907743,0.0006038864266843387,0.0012220939062996725,0.00032356790876820324,0.0,0.0007775681228981209,0.00046205008870782557,0.000655426027549559,0.0007818618529422002,0.0003454610684416237,0.0012368835000366833,0.00020825970597502147,0.00038156364626101217,0.0002960697657727076,0.0021340530788259613,0.000567451995424234,0.0012191119943202244,0.015524912411099398,0.0004206991544971307,0.00048177672256251324,0.0002786821824988693,0.0003764887356688633,0.0003758372509780442,0.0,0.0005332942550668103,0.0005141203518211038,0.0006802985624115845,0.0007517850070352018,0.0010436816352571274,0.0006165597457736038,0.00045766596213852315,0.00027141975377577385,0.0002529269672172572,0.0,0.00045818804450729585,0.0005027471071630472,0.00024743249314782944,0.004714680305230794,0.0003722924531672424,0.0003652772008722465,0.0003100270189369056,0.0004126823854836578,0.0014265630567542311,0.000543235412979949,0.00035834591596388003,0.00025150378958672357,0.00044765928892056227,0.0032305867099390625,0.00027215570298578216,0.0006138466770149674,0.0003565963118191066,0.0005996442686073125,0.00033182054418365797,0.00034455913885562186,0.004706184950613875,0.00025249293505663764,0.00043803444965141193,0.0005075012050219117,0.0005996442686073125,0.00040331428598198993,0.0008138069000805825,0.0003798191847695139,0.00048149822850858837,0.0,0.00039006119749987917,0.0008483200930469208,0.0008477356672230564,0.0014254511580400098,0.0004819027837013688,0.0003845955492215392,0.0003172141625537268,0.0004851415183811054,0.0006977647972576869,0.0004877858089297623,0.003273534334698068,0.00041307516654696117,0.0019922784688980125,0.00045389883639641073,0.00033588665153136285,0.0015886282895109637,0.0009284632471310199,0.0005935126051565838,0.00041730613619578966,0.00047126915152663625,0.0004583314948537038,0.0005040102834243372,0.0005225578259690618,0.0006035872121248528,0.0006256744095428569,0.00046226107041223604,0.00036770885817013853,0.0002784032435090334,0.0002780670482625146,0.000398447459434576,0.0003303603285614811,0.0003047844796432978,0.00039676025134029565,0.00037543921834159554,0.00012160548441476829,0.003590097254397613,0.0009685595553899292,0.00024743249314782944,0.00034684827635993236,0.000749316929747179,0.00027886389864687427,0.000345760194065587,0.00048501410234600724,0.00032107969086870127,0.00033364423656766473,0.0004154463162302038,0.0013075276736598809,0.0005883922708025235,0.0005531369871147581,0.0005199162963849706,0.0005083562518988294
Animal feed ingredients and pet foods,0.0,1.0000000000135774,1.0000000000135798,0.0,1.0000000000135796,0.0,1.0000000000135267,1.0000000000135785,1.0000000000135798,0.0,0.0,0.0,1.000000000013579,1.0000000000135798,1.0000000000135787,1.0000000000135785,1.0000000000135798,1.0000000000135791,1.00000000001358,0.0,1.0000000000135794,1.000000000013578,1.00000000001358,1.0000000000131568,1.0000000000135798,1.0000000000135794,0.0,1.0000000000135794,1.000000000013579,0.0,1.0000000000135782,1.0000000000135796,1.0000000000135794,1.0000000000135791,1.0000000000135776,0.0,1.0000000000135791,0.0,1.0000000000135798,0.0,1.00000000001358,1.0000000000135731,1.0000000000135791,1.000000000013579,1.0000000000135794,1.0000000000135798,1.00000000001358,1.0000000000135787,1.000000000013579,1.000000000013576,1.0000000000135807,1.0000000000135798,1.0000000000135791,0.0,0.0,0.0,1.0000000000135794,1.0000000000135796,1.0000000000135785,1.000000000013573,1.000000000013579,1.0000000000135787,1.0000000000135791,1.0000000000135794,1.0000000000135774,1.000000000013579,1.0000000000135376,0.0,1.0000000000135798,1.0000000000135798,1.0000000000135785,1.0000000000135791,1.0000000000135778,0.0,1.0000000000135794,0.0,1.000000000013579,1.0000000000135798,1.0000000000135798,0.0,1.0000000000135787,1.0000000000135798,1.0000000000135756,0.0,1.0000000000135798,1.0000000000135791,1.0000000000135794,1.0000000000135798,1.0000000000135796,1.0000000000135794,0.0,1.0000000000135794,0.0,1.0000000000135796,1.0000000000135802,0.0,1.0000000000135787,1.000000000013579,1.0000000000135794,1.000000000013579,1.0000000000135796,1.0000000000135776,0.0,1.000000000013579,1.0000000000135782,1.0000000000135776,1.0000000000135794,1.000000000013579,1.000000000013579,1.0000000000135791,1.0000000000135794,1.0000000000135794,1.0000000000135791,1.0000000000135794,1.0000000000135787,1.0000000000135765,0.0,1.0000000000135791,1.0000000000135794,1.0000000000135756,1.0000000000135758,1.0000000000135787,1.0000000000135798,1.0000000000135796,1.0000000000135794,0.0,1.0000000000135787,1.0000000000135796,1.0000000000135791,1.0000000000135798,1.0000000000135791,1.0000000000135805,1.0000000000135794,1.000000000013579,1.0000000000135794,1.0000000000135731,1.00000000001358,0.0,1.0000000000135796,1.0000000000135791,1.0000000000135787,1.0000000000135778,1.0000000000135796,1.0000000000135798,0.0,1.0000000000135796,1.0000000000135794,0.0,1.0000000000135796,1.0000000000135802,1.000000000013578,1.0000000000135798,1.0000000000135787,1.0000000000135794,0.0,1.0000000000135791,1.0000000000135787,1.0000000000135782,1.0000000000135794,1.0000000000135794,1.0000000000135414,0.0,1.0000000000135782,1.0000000000135465,1.0000000000135774,1.000000000013579,0.0,1.0000000000135765,1.0000000000135794,0.0,1.0000000000135791,1.0000000000135794,1.0000000000135796,1.0000000000135798,1.000000000013579,1.0000000000135798,1.0000000000135798,1.0000000000135776,1.0000000000135794,1.0000000000135791,1.0000000000135796,1.0000000000135785,1.0000000000135794,1.0000000000135787,0.0,0.0,0.0,1.0000000000135794,1.0000000000135802,0.0,1.0000000000135325,0.0,1.00000000001358,1.00000000001358,1.0000000000135794,1.0000000000135791,1.0000000000135796,1.0000000000135796,1.0000000000135794,1.0000000000135798,0.0,1.000000000013579,1.000000000013579,0.0,1.000000000013568,1.0000000000135794,1.0000000000135758,1.000000000013579,0.0,1.0000000000135794,1.0000000000135796,1.0000000000135782,1.0000000000135794,1.00000000001358,1.000000000013579,0.0,1.0000000000135791,1.0000000000135798,1.00000000001358,1.0000000000135791,0.0,1.000000000013578,1.0000000000135798,1.000000000013579,0.0,1.0000000000135791,1.0000000000135787,0.0,1.0000000000135787,1.0000000000135796,0.0,1.000000000013578,1.0000000000135292,1.00000000001358,1.0000000000135802,1.0000000000135796
Articles of concrete cement and plaster,0.001051558805766643,0.08889323332674559,0.006745177901914472,0.0007522754708471052,0.0013292896495798875,2.4155933710502065e-05,0.19134427403166399,0.002038221921383944,8.463564022089467e-05,0.003806043479784857,0.00019796244501858311,3.2034692412174606e-05,0.001263296156670317,0.00019732016553758295,1.3801780106422067e-05,0.0002517962570678681,0.013893448792743828,4.4164638488801875e-05,0.005041027817836704,0.00011818001063122559,0.010439066366549222,0.011275403685004116,5.2862563614127486e-05,0.6777060989248226,0.0008058908360758651,3.061242727584342e-05,2.3849278572191944e-05,0.0010591100117722154,0.003690862926487606,0.0008135740322138479,0.0028865905087897964,0.002861065514557562,0.0013138124623388707,0.003805656208602082,0.14237653474798614,0.0006289509724356151,0.0358152978977017,0.0016916929206930154,0.00019796244501858311,0.00019732016553758295,0.00012991189635703452,0.0019232861644656086,0.0034902335567780058,0.007498822157548853,0.01234721301536806,0.03781236059139109,0.03192081886420343,0.005316189856009683,0.0017821986573142024,0.050118132223704204,0.0003192330734630109,0.0028511146160950037,0.0007059936725050959,0.0011539903738402447,0.0020630950599455793,0.0019761178612641398,0.0014345018881510437,2.7390063450807702e-05,3.42793045917213e-05,0.03309288884801001,0.003423597241000402,3.2034692412174606e-05,0.0006289509724356151,0.0024596212506838066,0.0004448016445956954,0.17031499339972758,0.1418056361649684,0.0,2.3131510730743216e-05,4.245748560761738e-05,0.031144096947217096,1.0426728718382959e-05,0.005807493791158193,0.0033354389144500305,2.462560751751538e-05,0.3987831103662392,6.616278136702495e-05,0.0031125063370261163,0.012005753632214379,0.01133096028184789,0.0033354389144500305,2.446506365025492e-05,0.024312320397538036,0.00052335345502941,0.004680764652747399,0.023270691845777066,9.608003129987938e-05,0.012816206522493543,0.0002311802752934625,0.0019506531777170595,3.489001613942175e-05,0.0005819835284106082,0.0032768826816909477,0.001970679359265675,0.004824047567563322,0.0,0.0008409978611980224,1.1604143171128688e-05,0.00122240788481575,8.266526413444565e-06,0.0035318528190813156,0.14239450266118026,0.0,0.0002932421168503006,0.010871164208991183,0.02428068477628564,0.0005677632576683261,0.0040864691240221586,2.5306304439242175e-05,0.0026123868934499112,0.7160325827073518,0.003146336096378427,7.924647213587539e-05,0.046788740930298035,5.769819155535283e-05,0.003446826889479639,0.005630206832344987,0.0008309651518744547,0.003233215983856031,0.33766033207481083,0.0033797572753074094,0.04837679616724775,0.04942558671478031,0.028182701860671882,0.0013221419644891916,0.0,0.04302851330386756,0.03766069023888549,6.096574153956364e-05,1.7004378870235916e-05,9.140106865351668e-05,0.004377050967989623,0.0006212119113897151,0.00010511621994469249,0.0563400195334647,0.014294186158048006,1.661900746245112e-05,0.0026337050544685777,0.00010409047075041913,0.0008200939410918896,0.0005241781652441364,0.004852569413150568,0.0002195372587840149,0.0031070385958693473,0.003269462517276976,0.012248184712337167,0.0033298150445309213,0.0007024154533133569,0.05837323863705032,0.03471549498864357,0.003490203600570235,0.036689404710814714,0.0008794697335124518,0.012990910333034532,0.005103948053310471,0.053909964879497875,0.0013779803600222724,0.0054196333403821,7.144736280287132e-05,7.377411263542242e-05,0.10812679042856062,0.0007378080072255008,0.0054196333403821,0.17752887382981516,0.02640462982556922,0.002014031152712781,0.005419633340382102,0.013294163043735594,0.0039816802135596956,0.003331643787298278,0.004130061668134541,1.4521004907887299e-05,0.0034827667654924025,1.527765100438363e-05,0.0033120319293520914,0.01133096028184789,0.0017739974898629833,0.0014543754296164621,9.937106583107537e-06,0.001462952390512384,0.027713073732435575,0.10457806005282493,0.0001736285017944788,0.001549914228987709,0.0,0.010468385908322513,0.003348329464107113,0.04884809417828462,0.0011716466885554426,4.783435820589962e-05,0.126056049479497,3.818537486709075e-05,9.973428770125272e-05,0.09215698301042834,0.0008880888846640593,0.0020472579705609452,1.880769890734221e-05,0.00010981400789699655,2.0197256844562325e-05,0.03589118218570934,0.0006222719078495102,0.0686487537536124,0.11790171497446592,0.0006791511823952342,0.01530348842894108,0.02192171632087516,0.0033108101139360294,0.000669394426432613,0.0040242887525608955,0.0004285203704895986,0.0032895415617663487,0.003891672288262252,0.003023967080155574,0.0027187177679398695,1.0138635952418661e-05,0.0058058597099580585,0.003407049598969389,0.0013507990010087718,0.11295548281567093,3.861511885190196e-05,0.0,0.0018255041201436309,0.0007503624035906326,4.808733243888498e-05,0.0,0.0009610787779818962,0.00241027953982142,0.000820646527042501,0.004015563249041986,0.003109921394434359,0.001095684594143595,0.0040242887525608955,0.5109514488559856,0.03736272338861889,0.043022141426897316,0.03514866464432024
