,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRE,FRO,FSM,GAB,GAZ,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
Accumulators primary cells and batteries,9.131925479956074e-06,0.002565029828466743,1.4294960604660577e-05,8.774061708670013e-06,1.2393023257960236e-05,1.4471213232811e-05,1.386049726698698e-05,1.0571581480577972e-05,0.0003697057148417304,1.2582918241960428e-05,1.2575808258360896e-05,1.3618974831446164e-05,9.343625488660266e-06,1.2410207772982089e-05,1.3723458246694726e-05,0.00023494908035348193,1.3149579222115459e-05,1.339174293456488e-05,1.3108931976786966e-05,1.2631630727226593e-05,1.3054997052452213e-05,1.4220907055877614e-05,1.1612759965199132e-05,1.4423935624580642e-05,9.78218988691181e-06,2.2191058643734123e-05,1.331395202858964e-05,0.0006841184461656086,1.0790785606871582e-05,8.634708989692255e-06,2.1865595373949382e-05,5.119200641013191e-06,1.0131489874468185e-05,1.2912636480706953e-05,1.991821612673942e-05,0.0,1.2769398151726985e-05,1.274581989919597e-05,1.0944976830696005e-05,1.2410207772982089e-05,4.9545430586708386e-05,1.1973275485433358e-05,1.2912345216073138e-05,1.2885575097823387e-05,1.2880678570436564e-05,1.2744156690530394e-05,1.2564230576616752e-05,1.2733373896931775e-05,6.933085668293353e-06,1.3251297200004884e-05,1.2998073822091462e-05,1.10982290834844e-05,0.00021492349218860468,9.462814036508003e-06,1.241146728485119e-05,8.751748294250553e-06,1.3189011956430788e-05,1.3891591276109632e-05,1.2937272677017108e-05,1.3083641161314897e-05,1.1250217855274575e-05,1.462671119595762e-05,9.470285324676223e-06,4.19459319955404e-05,3.3273096981723057e-06,1.6703475548871792e-05,1.3567275034888164e-05,1.2937272677017108e-05,1.4995829360115321e-05,1.3832435073655988e-05,1.4418470436868504e-05,1.3201863959776558e-05,1.2707141400569295e-05,1.2552372889562086e-05,1.3290834754106629e-05,1.6247086138033943e-05,1.4258333329721524e-05,1.2695556309204414e-05,1.3337745390175069e-05,1.1300549517109086e-05,1.2552372889562086e-05,8.478730846399306e-05,1.2796292198382456e-05,1.348978874217791e-05,1.7588237069095242e-05,1.2668992851347911e-05,1.2335233200432792e-05,1.3130894956827384e-05,1.1042476238046864e-05,9.823618788685723e-06,1.4453738630437367e-05,1.1293934756060879e-05,1.3105125685386487e-05,9.41180862700442e-06,1.2921587147142455e-05,0.0,1.0917588632386346e-05,1.2837654319564914e-05,1.0129306585659453e-05,1.235951372255802e-05,1.2933675701151886e-05,2.101995228034004e-05,1.2597758924929897e-05,1.1592075879275648e-05,1.7127449856407612e-05,1.2610597133797778e-05,1.2860264545102942e-05,1.1774795482597658e-05,1.0889151526199942e-05,1.0685446045080986e-05,1.648101247889647e-05,1.2435254747843407e-05,0.0005063464608125584,1.2246421140032741e-05,0.01319749157461305,1.2910811279501718e-05,1.2634769625634828e-05,8.694243121416115e-06,1.324683951355313e-05,1.3864443157683562e-05,1.3053170073113089e-05,1.3127903343138566e-05,1.2894654203164348e-05,1.2805569332081962e-05,1.2567762908324886e-05,0.0,1.5129724610006738e-05,1.28226097725791e-05,3.206081834728917e-05,1.3125613901382863e-05,2.4275384709809667e-05,1.2588205389868772e-05,9.468125448336999e-06,0.0001687309062425626,1.315582905400967e-05,1.310175841551438e-05,1.103119316218841e-05,9.144457631557514e-06,1.3254574150691633e-05,1.2734311032239247e-05,1.2700159080602019e-05,1.4553571011196908e-05,1.3968228883539731e-05,0.000115223773601779,1.3213139415720307e-05,1.2873936319681797e-05,1.228271484377748e-05,8.451309663112871e-06,1.305760253853321e-05,1.3289072132958755e-05,1.3003530473383897e-05,1.2857626878455442e-05,1.2564343627907237e-05,1.3266054025646322e-05,1.2515937684974712e-05,1.4250577168524087e-05,1.19688417291992e-05,1.2509373739151082e-05,1.252121470672313e-05,1.2435301083952126e-05,1.8500101908117164e-05,1.2644023327633715e-05,1.2515937684974712e-05,1.4348765116043371e-05,1.4466854369275893e-05,1.2004827579281924e-05,1.2386153119003294e-05,1.20557005041258e-05,1.3026022202997975e-05,1.2547687386834482e-05,1.3880075282370362e-05,1.4097504366568337e-05,3.325735974205287e-05,1.3777992402296535e-05,1.0253118140798598e-05,1.130054951710909e-05,1.2759314326838647e-05,1.3385694105764122e-05,1.3079689804187313e-05,0.0018536745126403115,1.361698632360295e-05,1.311991629636661e-05,1.2507010254069447e-05,1.3038282184321324e-05,1.2597758924929897e-05,0.0,1.2699974348837168e-05,9.544175688989658e-06,1.2710998459212285e-05,1.08933415891153e-05,1.3909140249671477e-05,1.3186867128310669e-05,1.2723986456976752e-05,2.4781351457934874e-05,1.6765983023181705e-05,1.3543231546134655e-05,1.0580678460754119e-05,1.3363881229726657e-05,1.2571863458996954e-05,1.3169813657178548e-05,1.2923874177343677e-05,8.560323188469989e-06,1.2986911892499488e-05,1.1767024972781732e-05,8.353583871107464e-06,1.1487498279235325e-05,1.2785136327379238e-05,1.3160250182795961e-05,0.04894993557748704,1.2565951180820633e-05,4.9638422731555186e-05,1.2883551974199416e-05,1.3052810017863937e-05,1.1506202003522606e-05,1.3386491867283223e-05,8.156037440998953e-06,1.2890145064303906e-05,1.297819138968186e-05,1.1019755866590261e-05,2.5142941607838258e-05,3.482662563627455e-05,1.2521214706723133e-05,9.25267627045139e-06,8.31660579813984e-06,1.2521214706723133e-05,1.1027892777327843e-05,1.88012235753662e-05,8.530816177542863e-06,1.3528718023723935e-05,1.2754146498037248e-05,1.3028133675832894e-05,1.2565951180820633e-05,1.3754027905750218e-05,1.2880430100394695e-05,1.3734791729621e-05,1.3029657660055202e-05
Agricultural and forestry machinery,1.3059717769195164e-05,0.00046730766595141254,0.00016638593114102584,1.096862926781121e-05,0.00010097299130619504,1.5414620993275064e-05,6.510936937394953e-05,2.592873999197621e-05,0.005348844349031254,2.2450019146931233e-05,1.332126664730997e-05,1.4258939131819662e-05,8.733392048100207e-05,1.3306655271720744e-05,1.0828205776470406e-05,0.0011730537859513718,3.7808416241534764e-05,1.5744316613930156e-05,2.737599982484298e-05,1.8973665210150465e-05,2.9173976869577037e-05,3.79667377482187e-05,8.592892017635081e-05,0.00017932417135434658,1.8925153630637498e-05,0.00011536700197669921,1.7533081624524566e-05,5.587565920384467e-05,1.5214069640558423e-05,1.1046286427946335e-05,2.4832174485124485e-05,1.7732122934114025e-05,1.5070847082182731e-05,2.7076395871635412e-05,5.212230380214721e-05,0.0,8.140661150594148e-05,1.678842709961624e-05,1.6239930920772385e-05,1.3306655271720744e-05,2.0119362971684198e-05,3.6293834908542224e-05,2.3157521984286756e-05,7.830649319007422e-05,5.379690280345394e-05,5.836441676611809e-05,2.2786541616815794e-05,2.1253275044033367e-05,2.56892539364269e-05,2.9749875031492332e-05,3.192816423488321e-05,3.275877520620475e-05,2.356731178452088e-05,1.5177597731537313e-05,1.3306655271720744e-05,1.3389174527248014e-05,0.00017076349113360098,1.713439462284293e-05,1.1449531346540558e-05,7.283216989362835e-05,2.394488624817516e-05,2.3385543266890137e-05,2.950211439049724e-05,0.0002396796802066914,4.540232733030155e-05,0.0001095242737122099,0.0003262731979017354,0.0,1.5757759462885025e-05,2.1841176537392746e-05,6.852700407336783e-05,1.2883323449926011e-05,4.3879851801391016e-05,2.0487852754359262e-05,1.4258939131819663e-05,9.413855081653545e-05,2.1307702787620865e-05,2.2127013059604518e-05,3.0707189715963495e-05,9.621928804498144e-05,2.0263568204562908e-05,0.00029621565100745596,3.135805573310551e-05,1.6136255693763477e-05,5.917647414269595e-05,2.8060797007369945e-05,3.612982525259452e-05,9.55962684035489e-05,5.6405291415134075e-05,1.9172462629739014e-05,2.167191228851619e-05,2.4546448532729233e-05,3.105222171174369e-05,2.6993507830257982e-05,2.3972361856804873e-05,0.0,2.2013574878790094e-05,4.761285120277327e-05,1.8224018795854525e-05,2.756091469828429e-05,3.507883481032862e-05,4.130552940091773e-05,1.096862926781121e-05,2.466348970329853e-05,0.00015339635743941168,0.0005282440249167162,1.818157862387008e-05,5.47246130334481e-05,2.9298541544298753e-05,2.0445617742250936e-05,0.0001862059464666099,2.1694522404096028e-05,0.0021759344957781456,0.0001384088786429127,0.00018562780686632885,3.3242859597438576e-05,2.7886993936903793e-05,1.2291980283908507e-05,2.8153564174233108e-05,6.105273264769548e-05,2.98233805559852e-05,0.00015313005073152596,5.2618081192479e-05,0.0005363956617534522,1.441657114162477e-05,0.0,5.3753454138159165e-05,4.728897967723982e-05,0.0007309831820327917,1.3954875005120201e-05,0.00014821214298487936,1.7384575785697633e-05,0.00015751801361042037,0.000131172486824638,5.5249985449424664e-05,3.80501433491352e-05,2.216761878871175e-05,1.6837748941476092e-05,0.0001973022119768829,3.8739593621219044e-05,7.7441918775731e-05,4.1895234561196697e-05,0.00012694445135563568,3.98106039767337e-05,2.7144397451983197e-05,5.023063731396259e-05,6.640381045386642e-05,1.096862926781121e-05,2.775619958732672e-05,3.7291852269722304e-05,3.0851052609675195e-05,5.507039291447178e-05,8.693158333470392e-05,6.169522469978655e-05,1.4551139539118594e-05,7.29412673348217e-05,2.064241820749184e-05,1.7205717793926065e-05,1.900189787502688e-05,2.5564504316432962e-05,3.498583782081149e-05,1.393625579865183e-05,2.0975469256227597e-05,9.528150720556513e-05,0.00016058550941800293,3.1899081374628804e-05,1.7836065652577653e-05,3.989143289560753e-05,4.296618227097192e-05,2.052162168332443e-05,3.4509012078820906e-05,1.4585120357254724e-05,2.3157521984286756e-05,3.933932726768057e-05,2.1265356921158255e-05,9.62192880449815e-05,1.9875117949735603e-05,0.00012249737820200276,5.2548542036380006e-05,4.07591186816535e-05,3.358193195907641e-05,7.06994196907396e-05,0.00025339563381229096,4.126902162804785e-05,2.3536596760135295e-05,0.0,2.5683955709541408e-05,2.6290205143678118e-05,6.720367400898034e-05,2.427182035785525e-05,1.5022727385671377e-05,0.00013181873886127185,1.4402221072357235e-05,0.00013688224064442993,1.9564368793122588e-05,2.52513801520051e-05,2.4528084535776958e-05,2.4950350887432845e-05,5.012049149409693e-05,1.7549851015424682e-05,5.5029378510602626e-05,1.113422386815938e-05,4.353963642281789e-05,0.00023601629858713418,1.1443310379022048e-05,0.0001397881590143243,5.635594139565367e-05,3.389208126013634e-05,0.02789049854527965,1.5744316613930146e-05,0.042769042020231456,2.523844086681339e-05,3.975393798619017e-05,1.71149371138561e-05,0.00014962243979138237,0.0012434373362447176,4.1792161286070676e-05,2.711396649164397e-05,4.012495987967269e-05,9.56328380197541e-05,2.6506931670175873e-05,1.6608356857870986e-05,4.4424324949084595e-05,1.096862926781121e-05,0.0,1.2168705149322227e-05,3.099861398054515e-05,1.4310691202871666e-05,3.890882920202112e-05,2.0007444055924017e-05,1.897158868401665e-05,2.4001579319018578e-05,0.00019937828518015827,5.946889325911809e-05,5.955042783418827e-05,6.455326448809468e-05
Aircraft and spacecraft,7.949427436452273e-05,0.000509410480447768,9.002296470046108e-05,0.0001138893026827768,4.888540921026612e-05,5.340287138307735e-05,7.473123985771323e-05,5.82103577082829e-05,5.298249443467785e-05,5.623222624072525e-05,9.987992612772457e-05,9.788106215859292e-05,7.709150193973225e-05,3.434025401432786e-05,7.636220947289537e-05,0.0003081853872643273,0.00021881631742708875,5.5597591478250604e-05,0.00021163346763787783,6.860714581128502e-05,0.0006276878012097193,0.0008178567515227302,0.0006520761069050074,5.3993638654615795e-05,9.448027078817216e-05,4.9476674610687433e-05,3.8420731371663395e-05,0.00014963345280256303,4.769080560650007e-05,4.413620559593493e-05,5.0673930679765175e-05,5.106944748374543e-05,0.0001778935500412832,5.225655680607409e-05,3.9480670878138756e-05,0.0,5.095030479951753e-05,0.0004213209161744487,0.0001307027706761489,4.129790762568181e-05,6.078835809218971e-05,4.683674862211468e-05,7.663699356317714e-05,4.59012089457988e-05,0.00014837933546155247,9.316615986747257e-05,0.0002011496865844175,4.5534118696434065e-05,6.74316728390669e-05,5.762278114397558e-05,4.3323121737586705e-05,5.41263043393131e-05,5.706746411396734e-05,7.498636329375921e-05,3.434025401432787e-05,0.00011168048484432979,5.3543236364009886e-05,0.00010023388756050934,7.683669257103245e-05,5.6594604849911605e-05,5.7224043301852175e-05,6.336724867288463e-05,4.6691479761173515e-05,0.00012451058756852783,5.440636037550424e-05,0.0005111800936699456,6.620460219207276e-05,0.0,2.5176356830049257e-05,6.517341936488313e-05,6.596876306848746e-05,4.571387298956162e-05,4.42255826565596e-05,5.686911801915011e-05,3.8420731371663395e-05,5.134155097357845e-05,7.661600928222657e-05,4.855802125937843e-05,4.7353926274038935e-05,7.6601468740184e-05,5.703672202897358e-05,0.00023424734183051437,5.8720562286420374e-05,4.750143596234278e-05,0.0002954567356839654,5.70555491654822e-05,4.4882320635083535e-05,7.744515256235773e-05,4.433516623659162e-05,0.00013064246084325864,5.316437064459003e-05,6.416453292604751e-05,8.652222057187664e-05,5.8312917242349884e-05,8.201385245217412e-05,0.0,0.00015075529846046885,8.744306085851839e-05,4.4379199577834195e-05,7.459084919261854e-05,8.986315724439111e-05,0.00010180233537475122,5.078287028882161e-05,4.341077936995225e-05,0.00011032111932147782,6.359173905568576e-05,4.352157541571384e-05,0.00028696877842688005,1.9337526396071055e-05,4.9064353366051464e-05,5.134155097357845e-05,4.836294298997833e-05,0.0009755313555521892,7.950789710966118e-05,0.0013360063502293141,0.0010406138106816372,3.889586439355001e-05,4.352903225288214e-05,5.916105846950556e-05,4.873816216111097e-05,0.001552828125286384,5.8815739938241414e-05,8.859005316124894e-05,6.200059246930085e-05,5.361371974214094e-05,0.0,0.00034357714360970287,5.415899710423085e-05,0.00038550693299494127,5.642288390967072e-05,0.0001300903564111682,6.259378627088496e-05,2.9736993932588504e-05,0.00019762442703337058,3.979216330929881e-05,6.631317851575372e-05,4.746394357116293e-05,5.8508097299911315e-05,0.0005032255981299394,0.0008149757673735513,9.68236431105838e-05,0.00015984389941341943,8.391812417486095e-05,0.0011262941580479986,0.0,4.67254075376094e-05,3.823174243054349e-05,6.91807749317476e-05,5.512038260296824e-05,3.641586106749576e-05,5.9223445342293166e-05,5.336999084038212e-05,3.9460544112675575e-05,4.021827866280726e-05,0.0,6.94050766567865e-05,0.0024673720856533254,4.26665662606787e-05,7.667087592543007e-05,4.650006117184683e-05,8.969347908663013e-05,3.434025401432785e-05,6.142981554807113e-05,6.339716803742278e-05,6.68955171540693e-05,5.267413170403007e-05,3.8420731371663395e-05,0.0004336317301159923,7.527927274571758e-05,4.5183007923763754e-05,5.6817601510373684e-05,8.644906497188449e-05,0.003504798510623458,4.4882320635083535e-05,4.540082330050732e-05,7.660146874018402e-05,4.372974425997008e-05,5.922939136083536e-05,5.394088934141771e-05,0.003504798510623458,0.000314248339315265,0.000216887386416258,0.000807841500258112,5.800456189123831e-05,5.078287028882161e-05,0.0,5.087280186194684e-05,4.2097936965907056e-05,5.223188789877173e-05,5.721519544688652e-05,5.1025503734462095e-05,0.001407445685309569,0.00011503676459431936,0.0014165201798507204,0.0017860459151604338,5.4474190282393094e-05,6.809115235760083e-05,0.0004086288600487188,7.254249792098211e-05,5.255762750886854e-05,8.849186516167484e-05,5.126940288444798e-05,9.442207422967223e-05,0.0014015850724745284,9.664087312091331e-05,0.0015353688607988522,5.5615558775921463e-05,8.630000650703146e-05,0.201105473776776,5.011496153864263e-05,0.0028645856678863133,4.916268731202798e-05,4.690053544084085e-05,4.989068865528477e-05,4.067021717444687e-05,7.27109443901049e-05,4.8362942989978335e-05,4.634903845102181e-05,6.530073615867249e-05,0.00039799824717382535,0.0027903268591853584,9.05310347663733e-05,4.0811760065251846e-05,4.26665662606787e-05,5.7036722028973584e-05,4.98104054982652e-05,0.00010574037541520266,0.00031662655713227025,0.00011195481472488462,3.6999998408284754e-05,4.783631322777594e-05,6.049704918396523e-05,7.210467070327661e-05,5.772860186362689e-05,0.00013536093643100707,6.562112015886052e-05
Animal feed ingredients and pet foods,0.0,1.000000000000978,1.000000000000979,0.0,1.0000000000009788,0.0,1.0000000000009792,1.0000000000009792,1.0000000000009788,0.0,0.0,0.0,1.0000000000009792,1.0000000000009783,1.0000000000009783,1.0000000000009794,1.000000000000979,1.0000000000009797,1.000000000000979,0.0,1.0000000000009788,1.0000000000009794,1.0000000000009794,1.0000000000009792,1.0000000000009794,1.0000000000009788,0.0,1.0000000000009788,1.0000000000009792,0.0,1.000000000000979,1.0000000000009788,1.0000000000009797,1.0000000000009788,1.0000000000009788,0.0,1.0000000000009792,0.0,1.0000000000009792,0.0,1.0000000000009786,1.0000000000009799,1.0000000000009783,1.0000000000009779,1.000000000000979,1.0000000000009794,1.0000000000009799,1.0000000000009786,1.0000000000009792,1.0000000000009799,1.0000000000009799,1.0000000000009797,1.000000000000979,0.0,0.0,0.0,1.000000000000979,1.000000000000979,1.000000000000978,1.0000000000009797,1.0000000000009788,1.0000000000009783,1.0000000000009786,1.0000000000009792,1.0000000000009783,1.0000000000009786,1.0000000000009794,0.0,1.0000000000009803,1.0000000000009794,1.000000000000979,1.000000000000979,1.0000000000009792,0.0,1.0000000000009788,0.0,1.0000000000009788,1.000000000000979,1.0000000000009788,0.0,1.0000000000009783,1.0000000000009788,1.0000000000009788,0.0,1.0000000000009788,1.0000000000009783,1.0000000000009792,1.0000000000009794,1.000000000000979,1.0000000000009799,0.0,1.0000000000009794,0.0,1.000000000000979,1.000000000000979,0.0,1.000000000000979,1.0000000000009788,1.0000000000009788,1.000000000000979,1.0000000000009792,1.0000000000009788,0.0,1.0000000000009792,1.0000000000009786,1.0000000000009788,1.0000000000009792,1.0000000000009792,1.0000000000009792,1.0000000000009783,1.0000000000009792,1.000000000000979,1.0000000000009783,1.0000000000009794,1.0000000000009788,1.0000000000009783,0.0,1.0000000000009788,1.0000000000009792,1.0000000000009792,1.0000000000009788,1.0000000000009792,1.0000000000009788,1.000000000000979,1.0000000000009788,0.0,1.000000000000979,1.0000000000009792,1.0000000000009786,1.0000000000009794,1.0000000000009786,1.0000000000009799,1.000000000000979,1.0000000000009786,1.000000000000979,1.000000000000979,1.0000000000009786,0.0,1.000000000000979,1.0000000000009788,1.0000000000009786,1.0000000000009788,1.0000000000009792,1.0000000000009788,0.0,1.0000000000009783,1.0000000000009788,0.0,1.000000000000979,1.0000000000009794,1.000000000000979,1.0000000000009792,1.0000000000009792,1.0000000000009786,0.0,1.0000000000009774,1.000000000000979,1.0000000000009788,1.0000000000009783,1.000000000000979,1.000000000000979,0.0,1.0000000000009788,1.0000000000009792,1.000000000000979,1.0000000000009788,0.0,1.0000000000009783,1.0000000000009788,0.0,1.0000000000009786,1.000000000000979,1.0000000000009788,1.0000000000009799,1.0000000000009794,1.0000000000009792,1.0000000000009797,1.0000000000009792,1.0000000000009786,1.0000000000009786,1.0000000000009788,1.0000000000009797,1.0000000000009788,1.0000000000009788,1.0000000000009786,0.0,0.0,0.0,1.000000000000979,1.000000000000979,0.0,1.0000000000009792,0.0,1.0000000000009799,1.0000000000009792,1.0000000000009797,1.0000000000009786,1.0000000000009786,1.0000000000009783,1.000000000000978,1.0000000000009799,0.0,1.0000000000009786,1.0000000000009783,0.0,1.0000000000009792,1.000000000000979,1.0000000000009788,1.0000000000009788,0.0,1.0000000000009788,1.0000000000009797,1.0000000000009788,1.000000000000979,1.0000000000009786,1.000000000000979,0.0,1.0000000000009794,1.0000000000009788,1.0000000000009792,1.000000000000979,0.0,1.0000000000009792,1.000000000000979,0.0,1.000000000000979,1.000000000000978,0.0,1.0000000000009779,1.0000000000009783,0.0,1.0000000000009788,1.0000000000009797,1.0000000000009794,1.000000000000979,1.000000000000979
Articles of concrete cement and plaster,4.7789234974223415e-08,0.10604630566723765,4.584747627828879e-07,2.1656243074330804e-08,2.6489626396618374e-07,8.594566283587373e-09,3.3431629602028067e-07,1.4227305294642472e-07,7.995825201090186e-07,2.7175587541073523e-07,1.5073341611243312e-08,1.0463227264483778e-07,5.123892748049694e-08,2.7121780641112255e-08,6.7012656338644205e-09,2.8696916667717396e-06,2.834695641115214e-07,1.7059786090506466e-08,3.0162752563525677e-07,1.71971602570475e-08,5.304464168462286e-07,2.1488809738377612e-07,3.2767910672266046e-08,5.32097178915276e-07,2.9963936692650514e-08,1.0929782871505287e-07,4.125423815231603e-09,2.654788875723851e-05,3.3842501415223204e-08,3.9508638877042766e-08,1.7249949206051714e-07,2.877552935166882e-07,3.758333164872652e-08,2.08767912883777e-07,3.4330484903576197e-07,3.0553529523797395e-08,6.310532878917922e-07,9.740791601533463e-08,1.5073341611243312e-08,2.7121780641112255e-08,4.128024189686854e-08,1.5541207547110728e-07,2.0309219122922957e-07,8.935241834518262e-07,9.717477119446875e-07,5.025915697441148e-07,4.375061678339613e-07,2.7160091864358746e-07,5.241209011492823e-09,1.1200893725335487e-06,2.3096532515921026e-08,3.1392450767456245e-08,4.7350800910550685e-08,2.1737323253330642e-08,1.0595899627561945e-07,3.0520788584909725e-08,1.1441742255643084e-07,3.666779917196964e-08,3.158085213059516e-08,2.947483000887951e-07,4.2115225654148675e-08,1.0463227264483778e-07,3.0553529523797395e-08,1.5552845329754088e-06,7.54328374890887e-09,1.887159058402542e-06,1.5660574424299327e-06,0.0,8.200471130757982e-09,6.676149607176883e-07,2.0032922442401967e-06,1.7438168408463783e-07,2.2036504805480678e-07,1.5066108766602956e-06,3.8522987778091914e-09,4.4952512855531897e-07,1.5494305430756356e-07,1.8901576170918398e-07,3.6438144823873496e-07,2.7381155315555975e-06,1.5066108766602956e-06,4.856182483211592e-07,1.3641795311856779e-06,2.36146734582678e-07,7.596545088009415e-07,1.3663827610128378e-06,1.6068264904787892e-08,2.5030365300438157e-07,3.7923857005171063e-08,9.071366306790737e-08,1.1116595083754124e-07,2.525084374083039e-08,2.129054281748506e-07,3.861507485226114e-07,1.9212177528431694e-07,0.0,3.806658307012883e-08,2.0067137260236812e-08,6.014055286396593e-08,5.3638140379685616e-09,2.0064772967206573e-07,3.4331175075448344e-07,0.0,9.718539266658946e-08,5.371956509090362e-07,1.6834595529654972e-06,1.3379864587182796e-06,2.214465713663905e-06,6.263945988728191e-09,4.999273617391042e-08,6.617979519736461e-07,2.8733416446420294e-07,0.002638170990361055,7.333929058989499e-07,0.0035670403145959045,2.447286094811936e-07,2.2872662588886946e-07,2.757329834192158e-08,2.0781139452334315e-07,3.969002748469664e-07,2.790710206292604e-07,1.9860310489627644e-06,1.7730136046910002e-06,2.228711754071175e-06,6.020666441969132e-08,0.0,2.2743527667833564e-07,6.494407022983193e-07,2.1350513998520276e-06,9.52312154409286e-09,1.629995145114571e-05,2.1103467907490962e-07,1.579315127314332e-08,6.850154067509316e-07,7.784635061781235e-07,2.700129802827639e-07,1.2983119909494489e-09,1.633444886866524e-07,2.831341023920714e-07,1.30128763098447e-07,7.31946298585768e-08,2.611794563683129e-07,1.2346998946971298e-06,1.15987763751042e-05,2.1004893119327576e-07,4.7936557261226255e-05,3.0538530420298766e-07,2.1303470822788965e-08,2.7233838915657615e-07,6.081576991142696e-07,2.1195900960148946e-07,6.283656789571549e-07,7.778858135372379e-08,3.292510409811322e-06,2.600352254719486e-07,4.128203214839819e-07,4.3387332443941585e-08,2.750205370496806e-07,1.2433955767412214e-08,3.7070355409171704e-08,3.182987018002244e-07,4.57389649735481e-08,2.750205370496806e-07,3.895806592835374e-07,2.4653946993021705e-07,6.511522767150187e-08,2.750205370496807e-07,1.2441766054472396e-07,2.5250235505731754e-07,2.290748613793842e-07,1.8714741464366952e-07,4.0473135531913154e-08,3.4369210206874867e-07,6.835620128630278e-09,3.3718788822904415e-07,2.7381155315555975e-06,1.212560773446892e-07,2.3701265808906396e-08,1.6629427893979513e-08,3.837685925139975e-05,6.140041433246566e-07,6.107062666567806e-07,6.988791086325818e-07,2.1839011023781134e-07,8.170836544065433e-08,0.0,1.2001956731501927e-06,2.0324343047997309e-07,6.236612878542808e-07,3.9003131204930556e-08,2.6259349506500883e-08,4.7171721166149423e-07,5.608606054606399e-09,5.000471318458612e-07,7.200648313050548e-07,5.784104215576294e-08,7.440228905826664e-07,3.623604834600612e-08,3.595071512551638e-07,3.994119507737232e-07,6.345256692588011e-07,2.397723235711144e-08,7.229863504669971e-07,2.129352514770596e-06,2.8227176120767766e-08,1.0519044489435897e-07,1.8940022406780507e-07,2.898878214240146e-07,0.06446289870574001,2.3209042538393639e-07,0.499199916352705,1.920382887647854e-07,2.251971630622189e-07,1.252776776079569e-07,6.371855156738722e-07,6.127202243530788e-06,2.20352867614219e-07,2.3463271665122128e-07,1.7316909726516558e-07,8.550949798419645e-07,3.1808915009051886e-07,0.0,2.2648565236127407e-07,2.162709986470725e-08,0.0,4.203326478898029e-08,1.8635985416691023e-07,2.6193883001502185e-08,2.3755491278419918e-07,1.8454211037791186e-07,5.8468896469135675e-08,2.3209042538393639e-07,4.287373902229415e-07,6.511548947893317e-07,5.076338784080926e-07,8.030914055227797e-07
